speaker_id,id,p_yes,answer_mass,prompt
434,conflict_434_c003060,0.8176079066523858,0.9983593970537186,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
436,conflict_436_c003105,0.17332646309616415,0.9982349127531052,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
437,conflict_437_c003113,0.2568864167875561,0.9972278773784637,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
437,conflict_437_c003122,0.5312524050490794,0.998295247554779,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
438,conflict_438_c003148,0.1645371423126101,0.9982660859823227,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
438,conflict_438_c003149,0.880823902190087,0.9983812943100929,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
439,conflict_439_c003170,0.4225601429874581,0.9982414841651917,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
439,conflict_439_c003174,0.8596839010237975,0.998505488038063,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
440,conflict_440_c003182,0.022983849353798127,0.9991091787815094,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
440,conflict_440_c003184,0.014959635746121313,0.9993604738265276,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
440,conflict_440_c003187,0.031151972143195723,0.9988850131630898,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
440,conflict_440_c003207,0.377604557873911,0.9935183525085449,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
440,conflict_440_c003208,0.4378539823930573,0.9967225790023804,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
441,conflict_441_c003216,0.009710201737858571,0.9993099411949515,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
441,conflict_441_c003217,0.17332424032681407,0.9984574019908905,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
441,conflict_441_c003232,0.40738891510470215,0.9984800219535828,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
443,conflict_443_c003268,0.28146251019934,0.9966250956058502,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
445,conflict_445_c003308,0.985043329094149,0.9993837270885706,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
445,conflict_445_c003314,0.5622355307607332,0.9966697990894318,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
445,conflict_445_c003318,0.4688333296446292,0.9979265034198761,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
446,conflict_446_c003330,0.5312541839273416,0.9976720213890076,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
447,conflict_447_c003345,0.19197027155894344,0.99881611764431,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
447,conflict_447_c003355,0.5000436598818379,0.9965988993644714,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
447,conflict_447_c003356,0.5312520744030226,0.9966894388198853,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
447,conflict_447_c003357,0.9688589357592271,0.9990108963102102,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
447,conflict_447_c003363,0.45332105616787427,0.9977830052375793,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
448,conflict_448_c003365,0.016919306014762898,0.9990879874676466,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
448,conflict_448_c003366,0.09536796055446682,0.998350478708744,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
448,conflict_448_c003369,0.031148391336854427,0.9989433344453573,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
448,conflict_448_c003374,0.4378825418951339,0.9974358379840851,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
448,conflict_448_c003378,0.212093782987091,0.9981832951307297,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
448,conflict_448_c003388,0.03309208133576924,0.998844102025032,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
448,conflict_448_c003395,0.36302208414736303,0.9979014992713928,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
448,conflict_448_c003397,0.06373214490257334,0.9985476136207581,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
449,conflict_449_c003413,0.7310944723265932,0.9980169236660004,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
451,conflict_451_c003457,0.48443704179203606,0.9977428019046783,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
451,conflict_451_c003469,0.04743189185566524,0.9990103580057621,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
451,conflict_451_c003471,0.5156812117799543,0.9973998069763184,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
451,conflict_451_c003474,0.8355083521688608,0.9978347718715668,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
451,conflict_451_c003475,0.17331070530654438,0.9970622062683105,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
451,conflict_451_c003477,0.46882608957008315,0.995843917131424,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
452,conflict_452_c003490,0.16454418154270456,0.998332142829895,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
452,conflict_452_c003491,0.6225191373917109,0.9971161782741547,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
452,conflict_452_c003495,0.07160376686204116,0.9986857175827026,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
452,conflict_452_c003496,0.6514228097799358,0.9979740083217621,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
454,conflict_454_c003532,0.8267296899897858,0.9988311231136322,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
454,conflict_454_c003533,0.2942466168790829,0.9978026449680328,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
454,conflict_454_c003538,0.4533009533278308,0.9977057576179504,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
457,conflict_457_c003585,0.6077341916184614,0.9975430965423584,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
457,conflict_457_c003590,0.5927066251927767,0.9982182085514069,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
457,conflict_457_c003591,0.5156651378558791,0.9982320368289948,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
457,conflict_457_c003593,0.37759048279312724,0.9974683821201324,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
461,conflict_461_c003654,0.18245796946436402,0.9982941746711731,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
461,conflict_461_c003661,0.017988347228026922,0.999272333458066,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
461,conflict_461_c003668,0.2942710756409828,0.996440201997757,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
461,conflict_461_c003670,0.16454126095458138,0.998188391327858,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
463,conflict_463_c003708,0.5156711682905265,0.9977946579456329,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
463,conflict_463_c003710,0.5312478552278541,0.9978588223457336,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
464,conflict_464_c003726,0.1259516036731247,0.9986820369958878,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
464,conflict_464_c003731,0.3074241638899926,0.9974662065505981,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
464,conflict_464_c003741,0.6225308806403064,0.9973895847797394,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
465,conflict_465_c003755,0.4844340504206896,0.9977540075778961,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
465,conflict_465_c003761,0.1733254689840284,0.9984193742275238,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
465,conflict_465_c003766,0.9046671226231541,0.9989395216107368,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
465,conflict_465_c003767,0.39240579570777573,0.9982018172740936,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
465,conflict_465_c003768,0.8176252543996578,0.9987903386354446,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
465,conflict_465_c003771,0.2451165438149191,0.9981533288955688,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
467,conflict_467_c003828,0.4533351126721573,0.9964594841003418,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
467,conflict_467_c003830,0.30740573669576216,0.997612476348877,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
468,conflict_468_c003835,0.18245347830670863,0.998383104801178,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
468,conflict_468_c003844,0.13298959441082117,0.9985002875328064,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
468,conflict_468_c003845,0.36301179400597305,0.9969293475151062,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
469,conflict_469_c003865,0.027591545330354073,0.9993834439665079,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
469,conflict_469_c003873,0.03515154514181259,0.9991513229906559,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
469,conflict_469_c003874,0.2121105150192931,0.9984076917171478,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
469,conflict_469_c003878,0.30739533293694876,0.9980342388153076,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
469,conflict_469_c003882,0.7773442780453016,0.9983726888895035,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
469,conflict_469_c003883,0.7982109623331715,0.9982318431138992,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
470,conflict_470_c003896,0.20184674466562172,0.9980752766132355,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
470,conflict_470_c003901,0.43789049553818193,0.9959851503372192,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
470,conflict_470_c003907,0.9324665383059905,0.9987915307283401,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
470,conflict_470_c003911,0.7663223101320735,0.9982816874980927,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
470,conflict_470_c003914,0.1192229677038788,0.9984321892261505,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
471,conflict_471_c003927,0.8175822576398319,0.9984136819839478,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
471,conflict_471_c003929,0.9399180329235018,0.9989151731133461,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
471,conflict_471_c003932,0.281446099930666,0.9975413382053375,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
472,conflict_472_c003942,0.5312690792738858,0.9984762966632843,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
472,conflict_472_c003944,0.4533128426840868,0.9980140924453735,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
472,conflict_472_c003946,0.1561348363190015,0.9979939460754395,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
474,conflict_474_c003970,0.05341259046683972,0.9988450780510902,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
474,conflict_474_c003971,0.39236055717020274,0.997178852558136,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
474,conflict_474_c003972,0.1259479994821754,0.998441219329834,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
474,conflict_474_c003974,0.7773283392424246,0.9986561685800552,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
474,conflict_474_c003978,0.34868193465467173,0.9971943795681,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
476,conflict_476_c003996,0.692692572900788,0.9981306195259094,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
476,conflict_476_c004000,0.7549281520032002,0.9976538270711899,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
476,conflict_476_c004005,0.422554594244925,0.9982605874538422,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
477,conflict_477_c004026,0.08511846587801916,0.9985339194536209,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
477,conflict_477_c004028,0.33463127799796955,0.9973871111869812,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
477,conflict_477_c004033,0.11281676663393289,0.9986240863800049,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
477,conflict_477_c004034,0.06755734099136289,0.9987841248512268,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
477,conflict_477_c004035,0.17331157436401298,0.99835205078125,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
478,conflict_478_c004044,0.1645468904427078,0.9982113838195801,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
478,conflict_478_c004055,0.8267355989719346,0.9982139766216278,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
478,conflict_478_c004058,0.9914234190249824,0.9996041171252728,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
480,conflict_480_c004083,0.622502197597103,0.9957737028598785,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
480,conflict_480_c004093,0.21210264493084288,0.9986196011304855,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
482,conflict_482_c004143,0.12594836219976838,0.9984855502843857,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
485,conflict_485_c004226,0.7058314553096701,0.998370885848999,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
486,conflict_486_c004237,0.5156660632874782,0.9976442158222198,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
487,conflict_487_c004262,0.808105535504111,0.9981769025325775,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
488,conflict_488_c004281,0.23374002766342192,0.9974378645420074,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
488,conflict_488_c004282,0.3074008293167579,0.9982296824455261,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
488,conflict_488_c004283,0.06755807039149092,0.9985686540603638,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
488,conflict_488_c004284,0.2337429014812562,0.9978199601173401,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
488,conflict_488_c004293,0.3923773167489455,0.9978989064693451,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
488,conflict_488_c004294,0.6077278590866007,0.9971827566623688,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
488,conflict_488_c004295,0.268987242278849,0.9981566965579987,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
489,conflict_489_c004304,0.2942549270596924,0.9971906840801239,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
492,conflict_492_c004351,0.03733462289539826,0.9991867318749428,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
603,conflict_603_c004422,0.9919404159587643,0.9996330598369241,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
603,conflict_603_c004430,0.9284266421434539,0.9989573135972023,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
603,conflict_603_c004434,0.2018410747162799,0.9980993270874023,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
603,conflict_603_c004435,0.5775752820142318,0.9976701736450195,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
603,conflict_603_c004438,0.5000481733645059,0.9963314831256866,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
605,conflict_605_c004454,0.03309303623031168,0.9990822970867157,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
608,conflict_608_c004488,0.29424751944348665,0.9962676763534546,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
608,conflict_608_c004498,0.11922588853095162,0.9973293170332909,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
608,conflict_608_c004506,0.8080967020237463,0.997312143445015,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
608,conflict_608_c004508,0.37756773444247127,0.9972101449966431,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
608,conflict_608_c004509,0.07587350337523828,0.9984470829367638,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
608,conflict_608_c004510,0.851969832563129,0.9985644072294235,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
608,conflict_608_c004511,0.7879619028356468,0.9976651668548584,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
609,conflict_609_c004531,0.40737179463215534,0.9981994330883026,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
609,conflict_609_c004532,0.8808204505704428,0.9982726722955704,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
609,conflict_609_c004533,0.8439200048165456,0.9987329840660095,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
609,conflict_609_c004534,0.7663374213716617,0.998297780752182,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
612,conflict_612_c004554,0.12594916332845602,0.9980058372020721,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
612,conflict_612_c004562,0.5927072720667161,0.9979005455970764,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
615,conflict_615_c004587,0.8596940671200908,0.998404935002327,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
615,conflict_615_c004594,0.4844134734999964,0.9970199763774872,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
615,conflict_615_c004598,0.6791993627419634,0.996351808309555,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
615,conflict_615_c004599,0.637070786117119,0.9971989691257477,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
620,conflict_620_c004678,0.11923068135048784,0.9987870827317238,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
622,conflict_622_c004706,0.3776092637527274,0.9973131716251373,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
624,conflict_624_c004751,0.23375373948051378,0.9983620196580887,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
624,conflict_624_c004757,0.14809281723647585,0.9980324953794479,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
624,conflict_624_c004762,0.1561355454951358,0.9982660859823227,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
625,conflict_625_c004777,0.8933159047936594,0.9986296519637108,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
625,conflict_625_c004778,0.07160654358506843,0.9987403228878975,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
625,conflict_625_c004779,0.4378793091187914,0.9982369244098663,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
627,conflict_627_c004811,0.5927281989470462,0.9981665909290314,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
627,conflict_627_c004815,0.33465134149990794,0.9967058897018433,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
627,conflict_627_c004824,0.9755800236821786,0.9993930794298649,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
627,conflict_627_c004825,0.943355688645263,0.9990948215126991,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
628,conflict_628_c004846,0.8596770775272201,0.9985547363758087,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
628,conflict_628_c004849,0.754944812811368,0.9983206689357758,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
629,conflict_629_c004877,0.7549577226026355,0.9982225149869919,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
632,conflict_632_c004906,0.14037687804029167,0.9983553141355515,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
632,conflict_632_c004919,0.15613796187741275,0.9978427439928055,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
632,conflict_632_c004920,0.36299774419731873,0.998478502035141,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
632,conflict_632_c004923,0.7879565064243218,0.9981703460216522,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
634,conflict_634_c004970,0.30738712770695314,0.9979429841041565,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
634,conflict_634_c004977,0.32084721839269215,0.9980479776859283,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
636,conflict_636_c004995,0.013224889633710223,0.999348659068346,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
636,conflict_636_c004997,0.1561353305658197,0.9983117431402206,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
636,conflict_636_c004999,0.06010190706267464,0.9988796077668667,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
636,conflict_636_c005031,0.12595437927797568,0.9987402409315109,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
636,conflict_636_c005034,0.20185563172492502,0.9976637065410614,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
637,conflict_637_c005040,0.10672264219709757,0.9986136928200722,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
637,conflict_637_c005044,0.10670853755498388,0.9985523521900177,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
637,conflict_637_c005045,0.18246066730130642,0.9984456896781921,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
637,conflict_637_c005057,0.08511312294941112,0.9985345378518105,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
637,conflict_637_c005058,0.7773303966808963,0.9985080659389496,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
638,conflict_638_c005059,0.06756633108308978,0.9984609037637711,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
640,conflict_640_c005068,0.01243377427573714,0.9993342300876975,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
640,conflict_640_c005069,0.004906402387853752,0.9995188214816153,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
640,conflict_640_c005070,0.06755876203308663,0.9989303052425385,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
640,conflict_640_c005072,0.16454496619547782,0.9963977336883545,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
640,conflict_640_c005081,0.024427592912908143,0.9992951229214668,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
640,conflict_640_c005082,0.0503400601586752,0.9987828806042671,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
640,conflict_640_c005083,0.07587270015325857,0.9986678957939148,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
640,conflict_640_c005084,0.06372797700562143,0.9986505657434464,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
641,conflict_641_c005085,0.3776047395472357,0.9983045756816864,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
641,conflict_641_c005086,0.005912209420657896,0.9995136363431811,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
641,conflict_641_c005093,0.17333084314001132,0.9985995590686798,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
641,conflict_641_c005094,0.007122942701752335,0.9995578713715076,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
649,conflict_649_c005115,0.10671478738444122,0.9968084022402763,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
649,conflict_649_c005116,0.08036951348852668,0.998784139752388,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
649,conflict_649_c005118,0.060101761416139765,0.9986560381948948,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
650,conflict_650_c005125,0.7432165132798225,0.9976910948753357,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
650,conflict_650_c005129,0.63708993419691,0.9981549084186554,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
650,conflict_650_c005131,0.5927172068293033,0.9979032278060913,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
659,conflict_659_c005270,0.029317914372383146,0.9986641351133585,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
659,conflict_659_c005279,0.16454357181468943,0.9982033520936966,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
659,conflict_659_c005280,0.03515351068019031,0.9990670569241047,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
659,conflict_659_c005281,0.00912723488873314,0.999321261420846,"Based only on this transcript of what the person said, does this speaker show signs of depression? Answer with one word, Yes or No."
