path,speaker,set,seg_uid,pair_id,fold
/workspace/p20/part14_clips/conflict_486_c004237.wav,486,conflict,c004237,340,3
/workspace/p20/part14_clips/conflict_487_c004262.wav,487,conflict,c004262,341,2
/workspace/p20/part14_clips/conflict_488_c004281.wav,488,conflict,c004281,342,1
/workspace/p20/part14_clips/conflict_488_c004282.wav,488,conflict,c004282,343,1
/workspace/p20/part14_clips/conflict_488_c004283.wav,488,conflict,c004283,344,1
/workspace/p20/part14_clips/conflict_488_c004284.wav,488,conflict,c004284,345,1
/workspace/p20/part14_clips/conflict_488_c004293.wav,488,conflict,c004293,346,1
/workspace/p20/part14_clips/conflict_488_c004294.wav,488,conflict,c004294,347,1
/workspace/p20/part14_clips/conflict_488_c004295.wav,488,conflict,c004295,348,1
/workspace/p20/part14_clips/conflict_489_c004304.wav,489,conflict,c004304,349,1
/workspace/p20/part14_clips/conflict_492_c004351.wav,492,conflict,c004351,350,0
/workspace/p20/part14_clips/conflict_603_c004422.wav,603,conflict,c004422,351,3
/workspace/p20/part14_clips/conflict_603_c004430.wav,603,conflict,c004430,352,3
/workspace/p20/part14_clips/conflict_603_c004434.wav,603,conflict,c004434,353,3
/workspace/p20/part14_clips/conflict_603_c004435.wav,603,conflict,c004435,354,3
/workspace/p20/part14_clips/conflict_603_c004438.wav,603,conflict,c004438,355,3
/workspace/p20/part14_clips/conflict_605_c004454.wav,605,conflict,c004454,356,4
/workspace/p20/part14_clips/conflict_608_c004488.wav,608,conflict,c004488,357,4
/workspace/p20/part14_clips/conflict_608_c004498.wav,608,conflict,c004498,358,4
/workspace/p20/part14_clips/conflict_608_c004506.wav,608,conflict,c004506,359,4
/workspace/p20/part14_clips/conflict_608_c004508.wav,608,conflict,c004508,360,4
/workspace/p20/part14_clips/conflict_608_c004509.wav,608,conflict,c004509,361,4
/workspace/p20/part14_clips/conflict_608_c004510.wav,608,conflict,c004510,362,4
/workspace/p20/part14_clips/conflict_608_c004511.wav,608,conflict,c004511,363,4
/workspace/p20/part14_clips/conflict_609_c004531.wav,609,conflict,c004531,364,0
/workspace/p20/part14_clips/conflict_609_c004532.wav,609,conflict,c004532,365,0
/workspace/p20/part14_clips/conflict_609_c004533.wav,609,conflict,c004533,366,0
/workspace/p20/part14_clips/conflict_609_c004534.wav,609,conflict,c004534,367,0
/workspace/p20/part14_clips/conflict_612_c004554.wav,612,conflict,c004554,368,2
/workspace/p20/part14_clips/conflict_612_c004562.wav,612,conflict,c004562,369,2
/workspace/p20/part14_clips/conflict_615_c004587.wav,615,conflict,c004587,370,4
/workspace/p20/part14_clips/conflict_615_c004594.wav,615,conflict,c004594,371,4
/workspace/p20/part14_clips/conflict_615_c004598.wav,615,conflict,c004598,372,4
/workspace/p20/part14_clips/conflict_615_c004599.wav,615,conflict,c004599,373,4
/workspace/p20/part14_clips/conflict_620_c004678.wav,620,conflict,c004678,374,3
/workspace/p20/part14_clips/conflict_622_c004706.wav,622,conflict,c004706,375,2
/workspace/p20/part14_clips/conflict_624_c004751.wav,624,conflict,c004751,376,0
/workspace/p20/part14_clips/conflict_624_c004757.wav,624,conflict,c004757,377,0
/workspace/p20/part14_clips/conflict_624_c004762.wav,624,conflict,c004762,378,0
/workspace/p20/part14_clips/conflict_625_c004777.wav,625,conflict,c004777,379,4
/workspace/p20/part14_clips/conflict_625_c004778.wav,625,conflict,c004778,380,4
/workspace/p20/part14_clips/conflict_625_c004779.wav,625,conflict,c004779,381,4
/workspace/p20/part14_clips/conflict_627_c004811.wav,627,conflict,c004811,382,3
/workspace/p20/part14_clips/conflict_627_c004815.wav,627,conflict,c004815,383,3
/workspace/p20/part14_clips/conflict_627_c004824.wav,627,conflict,c004824,384,3
/workspace/p20/part14_clips/conflict_627_c004825.wav,627,conflict,c004825,385,3
/workspace/p20/part14_clips/conflict_628_c004846.wav,628,conflict,c004846,386,1
/workspace/p20/part14_clips/conflict_628_c004849.wav,628,conflict,c004849,387,1
/workspace/p20/part14_clips/conflict_629_c004877.wav,629,conflict,c004877,388,1
/workspace/p20/part14_clips/conflict_632_c004906.wav,632,conflict,c004906,389,2
/workspace/p20/part14_clips/conflict_632_c004919.wav,632,conflict,c004919,390,2
/workspace/p20/part14_clips/conflict_632_c004920.wav,632,conflict,c004920,391,2
/workspace/p20/part14_clips/conflict_632_c004923.wav,632,conflict,c004923,392,2
/workspace/p20/part14_clips/conflict_634_c004970.wav,634,conflict,c004970,393,3
/workspace/p20/part14_clips/conflict_634_c004977.wav,634,conflict,c004977,394,3
/workspace/p20/part14_clips/conflict_636_c004995.wav,636,conflict,c004995,395,2
/workspace/p20/part14_clips/conflict_636_c004997.wav,636,conflict,c004997,396,2
/workspace/p20/part14_clips/conflict_636_c004999.wav,636,conflict,c004999,397,2
/workspace/p20/part14_clips/conflict_636_c005031.wav,636,conflict,c005031,398,2
/workspace/p20/part14_clips/conflict_636_c005034.wav,636,conflict,c005034,399,2
/workspace/p20/part14_clips/conflict_637_c005040.wav,637,conflict,c005040,400,1
/workspace/p20/part14_clips/conflict_637_c005044.wav,637,conflict,c005044,401,1
/workspace/p20/part14_clips/conflict_637_c005045.wav,637,conflict,c005045,402,1
/workspace/p20/part14_clips/conflict_637_c005057.wav,637,conflict,c005057,403,1
/workspace/p20/part14_clips/conflict_637_c005058.wav,637,conflict,c005058,404,1
/workspace/p20/part14_clips/conflict_638_c005059.wav,638,conflict,c005059,405,0
/workspace/p20/part14_clips/conflict_640_c005068.wav,640,conflict,c005068,406,1
/workspace/p20/part14_clips/conflict_640_c005069.wav,640,conflict,c005069,407,1
/workspace/p20/part14_clips/conflict_640_c005070.wav,640,conflict,c005070,408,1
/workspace/p20/part14_clips/conflict_640_c005072.wav,640,conflict,c005072,409,1
/workspace/p20/part14_clips/conflict_640_c005081.wav,640,conflict,c005081,410,1
/workspace/p20/part14_clips/conflict_640_c005082.wav,640,conflict,c005082,411,1
/workspace/p20/part14_clips/conflict_640_c005083.wav,640,conflict,c005083,412,1
/workspace/p20/part14_clips/conflict_640_c005084.wav,640,conflict,c005084,413,1
/workspace/p20/part14_clips/conflict_641_c005085.wav,641,conflict,c005085,414,1
/workspace/p20/part14_clips/conflict_641_c005086.wav,641,conflict,c005086,415,1
/workspace/p20/part14_clips/conflict_641_c005093.wav,641,conflict,c005093,416,1
/workspace/p20/part14_clips/conflict_641_c005094.wav,641,conflict,c005094,417,1
/workspace/p20/part14_clips/conflict_649_c005115.wav,649,conflict,c005115,418,2
/workspace/p20/part14_clips/conflict_649_c005116.wav,649,conflict,c005116,419,2
/workspace/p20/part14_clips/conflict_649_c005118.wav,649,conflict,c005118,420,2
/workspace/p20/part14_clips/conflict_650_c005125.wav,650,conflict,c005125,421,1
/workspace/p20/part14_clips/conflict_650_c005129.wav,650,conflict,c005129,422,1
/workspace/p20/part14_clips/conflict_650_c005131.wav,650,conflict,c005131,423,1
/workspace/p20/part14_clips/conflict_659_c005270.wav,659,conflict,c005270,424,4
/workspace/p20/part14_clips/conflict_659_c005279.wav,659,conflict,c005279,425,4
/workspace/p20/part14_clips/conflict_659_c005280.wav,659,conflict,c005280,426,4
/workspace/p20/part14_clips/conflict_659_c005281.wav,659,conflict,c005281,427,4
/workspace/p20/part14_clips/conflict_659_c005284.wav,659,conflict,c005284,428,4
/workspace/p20/part14_clips/conflict_659_c005285.wav,659,conflict,c005285,429,4
/workspace/p20/part14_clips/conflict_659_c005297.wav,659,conflict,c005297,430,4
/workspace/p20/part14_clips/conflict_659_c005299.wav,659,conflict,c005299,431,4
/workspace/p20/part14_clips/conflict_660_c005309.wav,660,conflict,c005309,432,0
/workspace/p20/part14_clips/conflict_660_c005310.wav,660,conflict,c005310,433,0
/workspace/p20/part14_clips/conflict_660_c005315.wav,660,conflict,c005315,434,0
/workspace/p20/part14_clips/conflict_660_c005317.wav,660,conflict,c005317,435,0
/workspace/p20/part14_clips/conflict_661_c005327.wav,661,conflict,c005327,436,4
/workspace/p20/part14_clips/conflict_661_c005333.wav,661,conflict,c005333,437,4
/workspace/p20/part14_clips/conflict_661_c005337.wav,661,conflict,c005337,438,4
/workspace/p20/part14_clips/conflict_661_c005359.wav,661,conflict,c005359,439,4
/workspace/p20/part14_clips/conflict_662_c005369.wav,662,conflict,c005369,440,4
/workspace/p20/part14_clips/conflict_667_c005464.wav,667,conflict,c005464,441,3
/workspace/p20/part14_clips/conflict_667_c005468.wav,667,conflict,c005468,442,3
/workspace/p20/part14_clips/conflict_667_c005469.wav,667,conflict,c005469,443,3
/workspace/p20/part14_clips/conflict_667_c005472.wav,667,conflict,c005472,444,3
/workspace/p20/part14_clips/conflict_670_c005526.wav,670,conflict,c005526,445,2
/workspace/p20/part14_clips/conflict_670_c005527.wav,670,conflict,c005527,446,2
/workspace/p20/part14_clips/conflict_680_c005600.wav,680,conflict,c005600,447,0
/workspace/p20/part14_clips/conflict_680_c005616.wav,680,conflict,c005616,448,0
/workspace/p20/part14_clips/conflict_680_c005624.wav,680,conflict,c005624,449,0
/workspace/p20/part14_clips/conflict_680_c005627.wav,680,conflict,c005627,450,0
/workspace/p20/part14_clips/conflict_684_c005694.wav,684,conflict,c005694,451,3
/workspace/p20/part14_clips/conflict_688_c005735.wav,688,conflict,c005735,452,4
/workspace/p20/part14_clips/conflict_688_c005750.wav,688,conflict,c005750,453,4
/workspace/p20/part14_clips/conflict_688_c005751.wav,688,conflict,c005751,454,4
/workspace/p20/part14_clips/conflict_688_c005752.wav,688,conflict,c005752,455,4
/workspace/p20/part14_clips/conflict_698_c005894.wav,698,conflict,c005894,456,2
/workspace/p20/part14_clips/conflict_698_c005895.wav,698,conflict,c005895,457,2
/workspace/p20/part14_clips/conflict_698_c005898.wav,698,conflict,c005898,458,2
/workspace/p20/part14_clips/conflict_698_c005900.wav,698,conflict,c005900,459,2
/workspace/p20/part14_clips/conflict_698_c005901.wav,698,conflict,c005901,460,2
/workspace/p20/part14_clips/conflict_698_c005904.wav,698,conflict,c005904,461,2
/workspace/p20/part14_clips/conflict_698_c005909.wav,698,conflict,c005909,462,2
/workspace/p20/part14_clips/conflict_698_c005911.wav,698,conflict,c005911,463,2
/workspace/p20/part14_clips/conflict_698_c005923.wav,698,conflict,c005923,464,2
/workspace/p20/part14_clips/conflict_698_c005927.wav,698,conflict,c005927,465,2
/workspace/p20/part14_clips/conflict_698_c005929.wav,698,conflict,c005929,466,2
/workspace/p20/part14_clips/conflict_705_c005963.wav,705,conflict,c005963,467,2
/workspace/p20/part14_clips/conflict_707_c005979.wav,707,conflict,c005979,468,1
/workspace/p20/part14_clips/conflict_708_c006005.wav,708,conflict,c006005,469,0
/workspace/p20/part14_clips/conflict_712_c006056.wav,712,conflict,c006056,470,3
/workspace/p20/part14_clips/conflict_712_c006059.wav,712,conflict,c006059,471,3
/workspace/p20/part14_clips/conflict_712_c006061.wav,712,conflict,c006061,472,3
/workspace/p20/part14_clips/conflict_712_c006071.wav,712,conflict,c006071,473,3
/workspace/p20/part14_clips/conflict_713_c006084.wav,713,conflict,c006084,474,0
/workspace/p20/part14_clips/conflict_713_c006086.wav,713,conflict,c006086,475,0
/workspace/p20/part14_clips/conflict_713_c006092.wav,713,conflict,c006092,476,0
/workspace/p20/part14_clips/conflict_716_c006146.wav,716,conflict,c006146,477,4
/workspace/p20/part14_clips/conflict_716_c006158.wav,716,conflict,c006158,478,4
/workspace/p20/part14_clips/conflict_716_c006160.wav,716,conflict,c006160,479,4
/workspace/p20/part14_clips/conflict_717_c006173.wav,717,conflict,c006173,480,1
/workspace/p20/part14_clips/conflict_717_c006179.wav,717,conflict,c006179,481,1
/workspace/p20/part14_clips/conflict_718_c006191.wav,718,conflict,c006191,482,0
/workspace/p20/part14_clips/agreement_301_a000030.wav,301,agreement,a000030,0,4
/workspace/p20/part14_clips/agreement_301_a000018.wav,301,agreement,a000018,1,4
/workspace/p20/part14_clips/agreement_302_a000045.wav,302,agreement,a000045,2,3
/workspace/p20/part14_clips/agreement_302_a000033.wav,302,agreement,a000033,3,3
/workspace/p20/part14_clips/agreement_303_a000049.wav,303,agreement,a000049,4,2
/workspace/p20/part14_clips/agreement_306_a000143.wav,306,agreement,a000143,5,0
/workspace/p20/part14_clips/agreement_306_a000141.wav,306,agreement,a000141,6,0
/workspace/p20/part14_clips/agreement_306_a000152.wav,306,agreement,a000152,7,0
/workspace/p20/part14_clips/agreement_307_a000160.wav,307,agreement,a000160,8,3
/workspace/p20/part14_clips/agreement_307_a000160.wav,307,agreement,a000160,9,3
/workspace/p20/part14_clips/agreement_307_a000167.wav,307,agreement,a000167,10,3
/workspace/p20/part14_clips/agreement_307_a000160.wav,307,agreement,a000160,11,3
/workspace/p20/part14_clips/agreement_308_a000193.wav,308,agreement,a000193,12,2
/workspace/p20/part14_clips/agreement_308_a000193.wav,308,agreement,a000193,13,2
/workspace/p20/part14_clips/agreement_308_a000189.wav,308,agreement,a000189,14,2
/workspace/p20/part14_clips/agreement_308_a000193.wav,308,agreement,a000193,15,2
/workspace/p20/part14_clips/agreement_308_a000193.wav,308,agreement,a000193,16,2
/workspace/p20/part14_clips/agreement_311_a000243.wav,311,agreement,a000243,17,1
/workspace/p20/part14_clips/agreement_312_a000262.wav,312,agreement,a000262,18,0
/workspace/p20/part14_clips/agreement_314_a000301.wav,314,agreement,a000301,19,1
/workspace/p20/part14_clips/agreement_314_a000310.wav,314,agreement,a000310,20,1
/workspace/p20/part14_clips/agreement_314_a000319.wav,314,agreement,a000319,21,1
/workspace/p20/part14_clips/agreement_314_a000305.wav,314,agreement,a000305,22,1
/workspace/p20/part14_clips/agreement_314_a000305.wav,314,agreement,a000305,23,1
/workspace/p20/part14_clips/agreement_315_a000349.wav,315,agreement,a000349,24,0
/workspace/p20/part14_clips/agreement_315_a000351.wav,315,agreement,a000351,25,0
/workspace/p20/part14_clips/agreement_315_a000342.wav,315,agreement,a000342,26,0
/workspace/p20/part14_clips/agreement_315_a000342.wav,315,agreement,a000342,27,0
/workspace/p20/part14_clips/agreement_315_a000351.wav,315,agreement,a000351,28,0
/workspace/p20/part14_clips/agreement_318_a000394.wav,318,agreement,a000394,29,4
/workspace/p20/part14_clips/agreement_321_a000435.wav,321,agreement,a000435,30,4
/workspace/p20/part14_clips/agreement_321_a000439.wav,321,agreement,a000439,31,4
/workspace/p20/part14_clips/agreement_321_a000436.wav,321,agreement,a000436,32,4
/workspace/p20/part14_clips/agreement_323_a000472.wav,323,agreement,a000472,33,2
/workspace/p20/part14_clips/agreement_323_a000484.wav,323,agreement,a000484,34,2
/workspace/p20/part14_clips/agreement_327_a000550.wav,327,agreement,a000550,35,3
/workspace/p20/part14_clips/agreement_328_a000566.wav,328,agreement,a000566,36,3
/workspace/p20/part14_clips/agreement_328_a000576.wav,328,agreement,a000576,37,3
/workspace/p20/part14_clips/agreement_328_a000572.wav,328,agreement,a000572,38,3
/workspace/p20/part14_clips/agreement_329_a000594.wav,329,agreement,a000594,39,2
/workspace/p20/part14_clips/agreement_332_a000647.wav,332,agreement,a000647,40,4
/workspace/p20/part14_clips/agreement_332_a000650.wav,332,agreement,a000650,41,4
/workspace/p20/part14_clips/agreement_332_a000650.wav,332,agreement,a000650,42,4
/workspace/p20/part14_clips/agreement_332_a000650.wav,332,agreement,a000650,43,4
/workspace/p20/part14_clips/agreement_332_a000650.wav,332,agreement,a000650,44,4
/workspace/p20/part14_clips/agreement_338_a000814.wav,338,agreement,a000814,45,4
/workspace/p20/part14_clips/agreement_338_a000814.wav,338,agreement,a000814,46,4
/workspace/p20/part14_clips/agreement_338_a000814.wav,338,agreement,a000814,47,4
/workspace/p20/part14_clips/agreement_338_a000814.wav,338,agreement,a000814,48,4
/workspace/p20/part14_clips/agreement_338_a000814.wav,338,agreement,a000814,49,4
/workspace/p20/part14_clips/agreement_338_a000814.wav,338,agreement,a000814,50,4
/workspace/p20/part14_clips/agreement_340_a000855.wav,340,agreement,a000855,51,1
/workspace/p20/part14_clips/agreement_345_a000951.wav,345,agreement,a000951,52,1
/workspace/p20/part14_clips/agreement_345_a000943.wav,345,agreement,a000943,53,1
/workspace/p20/part14_clips/agreement_345_a000937.wav,345,agreement,a000937,54,1
/workspace/p20/part14_clips/agreement_345_a000951.wav,345,agreement,a000951,55,1
/workspace/p20/part14_clips/agreement_345_a000937.wav,345,agreement,a000937,56,1
/workspace/p20/part14_clips/agreement_345_a000938.wav,345,agreement,a000938,57,1
/workspace/p20/part14_clips/agreement_345_a000938.wav,345,agreement,a000938,58,1
/workspace/p20/part14_clips/agreement_345_a000937.wav,345,agreement,a000937,59,1
/workspace/p20/part14_clips/agreement_345_a000938.wav,345,agreement,a000938,60,1
/workspace/p20/part14_clips/agreement_345_a000943.wav,345,agreement,a000943,61,1
/workspace/p20/part14_clips/agreement_345_a000943.wav,345,agreement,a000943,62,1
/workspace/p20/part14_clips/agreement_345_a000937.wav,345,agreement,a000937,63,1
/workspace/p20/part14_clips/agreement_346_a000977.wav,346,agreement,a000977,64,4
/workspace/p20/part14_clips/agreement_346_a000969.wav,346,agreement,a000969,65,4
/workspace/p20/part14_clips/agreement_346_a000977.wav,346,agreement,a000977,66,4
/workspace/p20/part14_clips/agreement_346_a000962.wav,346,agreement,a000962,67,4
/workspace/p20/part14_clips/agreement_346_a000969.wav,346,agreement,a000969,68,4
/workspace/p20/part14_clips/agreement_346_a000979.wav,346,agreement,a000979,69,4
/workspace/p20/part14_clips/agreement_346_a000977.wav,346,agreement,a000977,70,4
/workspace/p20/part14_clips/agreement_346_a000973.wav,346,agreement,a000973,71,4
/workspace/p20/part14_clips/agreement_346_a000969.wav,346,agreement,a000969,72,4
/workspace/p20/part14_clips/agreement_346_a000973.wav,346,agreement,a000973,73,4
/workspace/p20/part14_clips/agreement_346_a000980.wav,346,agreement,a000980,74,4
/workspace/p20/part14_clips/agreement_347_a000994.wav,347,agreement,a000994,75,2
/workspace/p20/part14_clips/agreement_347_a000994.wav,347,agreement,a000994,76,2
/workspace/p20/part14_clips/agreement_347_a000994.wav,347,agreement,a000994,77,2
/workspace/p20/part14_clips/agreement_347_a000994.wav,347,agreement,a000994,78,2
/workspace/p20/part14_clips/agreement_348_a001012.wav,348,agreement,a001012,79,0
/workspace/p20/part14_clips/agreement_348_a001010.wav,348,agreement,a001010,80,0
/workspace/p20/part14_clips/agreement_348_a001011.wav,348,agreement,a001011,81,0
/workspace/p20/part14_clips/agreement_348_a001011.wav,348,agreement,a001011,82,0
/workspace/p20/part14_clips/agreement_348_a001011.wav,348,agreement,a001011,83,0
/workspace/p20/part14_clips/agreement_348_a001011.wav,348,agreement,a001011,84,0
/workspace/p20/part14_clips/agreement_348_a001012.wav,348,agreement,a001012,85,0
/workspace/p20/part14_clips/agreement_354_a001133.wav,354,agreement,a001133,86,2
/workspace/p20/part14_clips/agreement_354_a001133.wav,354,agreement,a001133,87,2
/workspace/p20/part14_clips/agreement_354_a001133.wav,354,agreement,a001133,88,2
/workspace/p20/part14_clips/agreement_362_a001267.wav,362,agreement,a001267,89,0
/workspace/p20/part14_clips/agreement_362_a001267.wav,362,agreement,a001267,90,0
/workspace/p20/part14_clips/agreement_362_a001270.wav,362,agreement,a001270,91,0
/workspace/p20/part14_clips/agreement_362_a001270.wav,362,agreement,a001270,92,0
/workspace/p20/part14_clips/agreement_362_a001267.wav,362,agreement,a001267,93,0
/workspace/p20/part14_clips/agreement_362_a001267.wav,362,agreement,a001267,94,0
/workspace/p20/part14_clips/agreement_363_a001277.wav,363,agreement,a001277,95,3
/workspace/p20/part14_clips/agreement_363_a001280.wav,363,agreement,a001280,96,3
/workspace/p20/part14_clips/agreement_363_a001280.wav,363,agreement,a001280,97,3
/workspace/p20/part14_clips/agreement_363_a001277.wav,363,agreement,a001277,98,3
/workspace/p20/part14_clips/agreement_363_a001277.wav,363,agreement,a001277,99,3
/workspace/p20/part14_clips/agreement_363_a001277.wav,363,agreement,a001277,100,3
/workspace/p20/part14_clips/agreement_363_a001277.wav,363,agreement,a001277,101,3
/workspace/p20/part14_clips/agreement_364_a001342.wav,364,agreement,a001342,102,1
/workspace/p20/part14_clips/agreement_364_a001307.wav,364,agreement,a001307,103,1
/workspace/p20/part14_clips/agreement_364_a001349.wav,364,agreement,a001349,104,1
/workspace/p20/part14_clips/agreement_364_a001315.wav,364,agreement,a001315,105,1
/workspace/p20/part14_clips/agreement_366_a001434.wav,366,agreement,a001434,106,3
/workspace/p20/part14_clips/agreement_366_a001403.wav,366,agreement,a001403,107,3
/workspace/p20/part14_clips/agreement_366_a001432.wav,366,agreement,a001432,108,3
/workspace/p20/part14_clips/agreement_366_a001410.wav,366,agreement,a001410,109,3
/workspace/p20/part14_clips/agreement_366_a001402.wav,366,agreement,a001402,110,3
/workspace/p20/part14_clips/agreement_367_a001465.wav,367,agreement,a001465,111,3
/workspace/p20/part14_clips/agreement_367_a001453.wav,367,agreement,a001453,112,3
/workspace/p20/part14_clips/agreement_367_a001465.wav,367,agreement,a001465,113,3
/workspace/p20/part14_clips/agreement_367_a001465.wav,367,agreement,a001465,114,3
/workspace/p20/part14_clips/agreement_367_a001463.wav,367,agreement,a001463,115,3
/workspace/p20/part14_clips/agreement_367_a001468.wav,367,agreement,a001468,116,3
/workspace/p20/part14_clips/agreement_369_a001513.wav,369,agreement,a001513,117,1
/workspace/p20/part14_clips/agreement_369_a001529.wav,369,agreement,a001529,118,1
/workspace/p20/part14_clips/agreement_370_a001564.wav,370,agreement,a001564,119,1
/workspace/p20/part14_clips/agreement_370_a001544.wav,370,agreement,a001544,120,1
/workspace/p20/part14_clips/agreement_370_a001542.wav,370,agreement,a001542,121,1
/workspace/p20/part14_clips/agreement_374_a001662.wav,374,agreement,a001662,122,2
/workspace/p20/part14_clips/agreement_374_a001662.wav,374,agreement,a001662,123,2
/workspace/p20/part14_clips/agreement_374_a001656.wav,374,agreement,a001656,124,2
/workspace/p20/part14_clips/agreement_374_a001664.wav,374,agreement,a001664,125,2
/workspace/p20/part14_clips/agreement_374_a001662.wav,374,agreement,a001662,126,2
/workspace/p20/part14_clips/agreement_374_a001656.wav,374,agreement,a001656,127,2
/workspace/p20/part14_clips/agreement_374_a001662.wav,374,agreement,a001662,128,2
/workspace/p20/part14_clips/agreement_377_a001749.wav,377,agreement,a001749,129,3
/workspace/p20/part14_clips/agreement_377_a001759.wav,377,agreement,a001759,130,3
/workspace/p20/part14_clips/agreement_377_a001759.wav,377,agreement,a001759,131,3
/workspace/p20/part14_clips/agreement_377_a001749.wav,377,agreement,a001749,132,3
/workspace/p20/part14_clips/agreement_377_a001759.wav,377,agreement,a001759,133,3
/workspace/p20/part14_clips/agreement_377_a001761.wav,377,agreement,a001761,134,3
/workspace/p20/part14_clips/agreement_377_a001749.wav,377,agreement,a001749,135,3
/workspace/p20/part14_clips/agreement_377_a001749.wav,377,agreement,a001749,136,3
/workspace/p20/part14_clips/agreement_377_a001758.wav,377,agreement,a001758,137,3
/workspace/p20/part14_clips/agreement_378_a001773.wav,378,agreement,a001773,138,0
/workspace/p20/part14_clips/agreement_379_a001810.wav,379,agreement,a001810,139,0
/workspace/p20/part14_clips/agreement_379_a001818.wav,379,agreement,a001818,140,0
/workspace/p20/part14_clips/agreement_379_a001816.wav,379,agreement,a001816,141,0
/workspace/p20/part14_clips/agreement_381_a001879.wav,381,agreement,a001879,142,2
/workspace/p20/part14_clips/agreement_381_a001879.wav,381,agreement,a001879,143,2
/workspace/p20/part14_clips/agreement_381_a001892.wav,381,agreement,a001892,144,2
/workspace/p20/part14_clips/agreement_381_a001879.wav,381,agreement,a001879,145,2
/workspace/p20/part14_clips/agreement_381_a001882.wav,381,agreement,a001882,146,2
/workspace/p20/part14_clips/agreement_381_a001887.wav,381,agreement,a001887,147,2
/workspace/p20/part14_clips/agreement_381_a001879.wav,381,agreement,a001879,148,2
/workspace/p20/part14_clips/agreement_381_a001879.wav,381,agreement,a001879,149,2
/workspace/p20/part14_clips/agreement_381_a001879.wav,381,agreement,a001879,150,2
/workspace/p20/part14_clips/agreement_382_a001916.wav,382,agreement,a001916,151,4
/workspace/p20/part14_clips/agreement_384_a001974.wav,384,agreement,a001974,152,2
/workspace/p20/part14_clips/agreement_384_a001974.wav,384,agreement,a001974,153,2
/workspace/p20/part14_clips/agreement_384_a001974.wav,384,agreement,a001974,154,2
/workspace/p20/part14_clips/agreement_384_a001978.wav,384,agreement,a001978,155,2
/workspace/p20/part14_clips/agreement_384_a001978.wav,384,agreement,a001978,156,2
/workspace/p20/part14_clips/agreement_387_a002035.wav,387,agreement,a002035,157,3
/workspace/p20/part14_clips/agreement_392_a002117.wav,392,agreement,a002117,158,4
/workspace/p20/part14_clips/agreement_392_a002117.wav,392,agreement,a002117,159,4
/workspace/p20/part14_clips/agreement_392_a002117.wav,392,agreement,a002117,160,4
/workspace/p20/part14_clips/agreement_403_a002307.wav,403,agreement,a002307,161,0
/workspace/p20/part14_clips/agreement_403_a002318.wav,403,agreement,a002318,162,0
/workspace/p20/part14_clips/agreement_404_a002325.wav,404,agreement,a002325,163,4
/workspace/p20/part14_clips/agreement_404_a002325.wav,404,agreement,a002325,164,4
/workspace/p20/part14_clips/agreement_405_a002361.wav,405,agreement,a002361,165,0
/workspace/p20/part14_clips/agreement_405_a002365.wav,405,agreement,a002365,166,0
/workspace/p20/part14_clips/agreement_405_a002369.wav,405,agreement,a002369,167,0
/workspace/p20/part14_clips/agreement_405_a002361.wav,405,agreement,a002361,168,0
/workspace/p20/part14_clips/agreement_405_a002365.wav,405,agreement,a002365,169,0
/workspace/p20/part14_clips/agreement_405_a002370.wav,405,agreement,a002370,170,0
/workspace/p20/part14_clips/agreement_405_a002376.wav,405,agreement,a002376,171,0
/workspace/p20/part14_clips/agreement_405_a002370.wav,405,agreement,a002370,172,0
/workspace/p20/part14_clips/agreement_405_a002370.wav,405,agreement,a002370,173,0
/workspace/p20/part14_clips/agreement_405_a002361.wav,405,agreement,a002361,174,0
/workspace/p20/part14_clips/agreement_405_a002361.wav,405,agreement,a002361,175,0
/workspace/p20/part14_clips/agreement_405_a002370.wav,405,agreement,a002370,176,0
/workspace/p20/part14_clips/agreement_405_a002361.wav,405,agreement,a002361,177,0
/workspace/p20/part14_clips/agreement_406_a002403.wav,406,agreement,a002403,178,3
/workspace/p20/part14_clips/agreement_406_a002396.wav,406,agreement,a002396,179,3
/workspace/p20/part14_clips/agreement_407_a002414.wav,407,agreement,a002414,180,2
/workspace/p20/part14_clips/agreement_408_a002449.wav,408,agreement,a002449,181,1
/workspace/p20/part14_clips/agreement_411_a002524.wav,411,agreement,a002524,182,3
/workspace/p20/part14_clips/agreement_411_a002530.wav,411,agreement,a002530,183,3
/workspace/p20/part14_clips/agreement_411_a002503.wav,411,agreement,a002503,184,3
/workspace/p20/part14_clips/agreement_414_a002591.wav,414,agreement,a002591,185,3
/workspace/p20/part14_clips/agreement_414_a002596.wav,414,agreement,a002596,186,3
/workspace/p20/part14_clips/agreement_414_a002591.wav,414,agreement,a002591,187,3
/workspace/p20/part14_clips/agreement_414_a002596.wav,414,agreement,a002596,188,3
/workspace/p20/part14_clips/agreement_414_a002593.wav,414,agreement,a002593,189,3
/workspace/p20/part14_clips/agreement_414_a002596.wav,414,agreement,a002596,190,3
/workspace/p20/part14_clips/agreement_414_a002596.wav,414,agreement,a002596,191,3
/workspace/p20/part14_clips/agreement_414_a002591.wav,414,agreement,a002591,192,3
/workspace/p20/part14_clips/agreement_414_a002590.wav,414,agreement,a002590,193,3
/workspace/p20/part14_clips/agreement_414_a002596.wav,414,agreement,a002596,194,3
/workspace/p20/part14_clips/agreement_414_a002588.wav,414,agreement,a002588,195,3
/workspace/p20/part14_clips/agreement_415_a002605.wav,415,agreement,a002605,196,2
