clip,speaker,p_mac_seed0,p_mac_seed1,p_mac_seed2,p_mac_seed3,p_mac_seed4
AVPEPUDEA0032_laura.wav,AVPEPUDEA0032,0.7563431921378281,0.9480934407630153,0.9227568461819828,0.9874797312113682,0.9344598364492924
AVPEPUDEA0034_laura.wav,AVPEPUDEA0034,0.999574483814634,0.9848346011889796,0.8232391852243086,0.9998981852946834,0.9997101925243671
AVPEPUDEA0035_laura.wav,AVPEPUDEA0035,0.211851616903608,0.5195390315878834,0.6426266424641606,0.0010006728451769226,0.9486739410934785
AVPEPUDEA0037_laura.wav,AVPEPUDEA0037,0.9999300044505272,0.9999814924909829,0.999998299027037,0.9999954690506196,0.999936949324484
AVPEPUDEA0038_laura.wav,AVPEPUDEA0038,0.9859843436158255,0.027667427131118704,0.8758560614758283,0.48769600922609324,0.04058000018134635
AVPEPUDEA0039_laura.wav,AVPEPUDEA0039,0.9999988036395158,0.9999976278624445,0.9999999993136024,0.9999998332411038,0.9999999367433334
AVPEPUDEA0041_laura.wav,AVPEPUDEA0041,0.4990597054122613,0.001089817677244076,0.187659020700127,5.986200132709035e-05,0.0018065952094331176
AVPEPUDEA0042_laura.wav,AVPEPUDEA0042,0.8161880654341993,0.9954269780685168,0.9834449398523943,0.5064491692132841,0.49968703692184563
AVPEPUDEA0043_laura.wav,AVPEPUDEA0043,0.8697308990931335,0.522908860094615,0.9999311022006333,0.9842870558357235,0.7603498707058679
AVPEPUDEA0045_laura.wav,AVPEPUDEA0045,0.9753437270122328,0.9639689151191533,0.9952172223312431,0.8929933392244506,0.9173732362811153
AVPEPUDEA0046_laura.wav,AVPEPUDEA0046,0.9999998538096475,0.9999973078406545,0.9998384866621969,0.9999841720933861,0.9983201624170597
AVPEPUDEA0047_laura.wav,AVPEPUDEA0047,0.9999579440039078,0.9999997470138788,0.9999644616678984,0.9999964759815192,0.9999154287435655
AVPEPUDEA0048_laura.wav,AVPEPUDEA0048,0.9990552101214175,0.9990885967003602,0.7702198431156727,0.9977606441953925,0.2787621649855111
AVPEPUDEA0049_laura.wav,AVPEPUDEA0049,0.9999212057677876,0.9999999612853785,0.9999968208266948,0.9999826018805547,0.9999999744737857
AVPEPUDEA0050_laura.wav,AVPEPUDEA0050,0.7339661793430304,0.665845837524056,0.06265267967297507,0.9955295278512597,0.654885858427849
AVPEPUDEA0051_laura.wav,AVPEPUDEA0051,0.9615538423621591,0.9952467045816489,0.8607301675702724,0.9999037957698179,0.8008239512745419
AVPEPUDEA0052_laura.wav,AVPEPUDEA0052,0.9999918678104702,0.9999846884768054,0.9997399237961679,0.999833939253464,0.9996543519568866
AVPEPUDEA0053_laura.wav,AVPEPUDEA0053,0.9999106726759908,0.9999846380069138,0.9999929689655931,0.13898768060050593,0.9999999709285927
AVPEPUDEA0054_laura.wav,AVPEPUDEA0054,1.6034048827554927e-05,0.0013400453873157283,3.546940808493558e-05,5.621227816862777e-07,1.5791848777182468e-06
AVPEPUDEA0055_laura.wav,AVPEPUDEA0055,0.9957390836161278,0.9996928962728354,0.9998402933313978,0.9934212584484808,0.9512792571143788
AVPEPUDEA0056_laura.wav,AVPEPUDEA0056,0.9961981989747741,0.9965031867119785,0.9984410802526358,0.9986813697550506,0.998682408238208
AVPEPUDEA0057_laura.wav,AVPEPUDEA0057,0.9835919716581671,0.9998717123024289,0.997641763156117,0.9135227802419992,0.9999543850240974
AVPEPUDEA0058_laura.wav,AVPEPUDEA0058,0.9360083525753753,0.28039253235428013,0.016796338844911524,0.6605162480022846,0.6495809734126634
AVPEPUDEA0059_laura.wav,AVPEPUDEA0059,0.8898145930512448,0.9994788165161218,0.9999507356906762,0.9783788453373784,0.5860459186122818
AVPEPUDEAC0001_loslibros.wav,AVPEPUDEAC0001,0.47525156518383527,0.8612928735915469,0.7623042526438809,0.98220228521346,0.5943375643252149
AVPEPUDEAC0003_loslibros.wav,AVPEPUDEAC0003,0.9925489769713708,0.8673871087897465,0.9912799981462638,0.665230069938936,0.15382801787019945
AVPEPUDEAC0004_loslibros.wav,AVPEPUDEAC0004,0.4789109694481196,0.9704972410005525,0.9929847584187188,0.9801212317339189,0.8881939287808956
AVPEPUDEAC0005_loslibros.wav,AVPEPUDEAC0005,0.004918540348806471,0.49759737407092836,0.05247327896704817,0.07157569011178987,0.6938585480592577
AVPEPUDEAC0006_loslibros.wav,AVPEPUDEAC0006,0.07556577991046788,0.0372432601321719,0.1317616643999646,0.9753363708792756,0.0780956889243986
AVPEPUDEAC0007_loslibros.wav,AVPEPUDEAC0007,0.018793006796414814,7.199042246337018e-07,0.01294147868023777,0.009960948536446312,0.0024884819614821745
AVPEPUDEAC0008_loslibros.wav,AVPEPUDEAC0008,0.03777662352685922,0.06420585478076288,0.40243473033030214,0.49081762970371884,0.004106337236350855
AVPEPUDEAC0010_loslibros.wav,AVPEPUDEAC0010,0.00019447389530059892,0.00034065605435452246,0.0006742422870403286,0.006606782580594028,0.013019543099007541
AVPEPUDEAC0011_loslibros.wav,AVPEPUDEAC0011,0.9038666218879485,0.6783576378367973,0.9941340849145274,0.36931573048813193,0.8204729585720073
AVPEPUDEAC0012_loslibros.wav,AVPEPUDEAC0012,0.15498486350161886,0.005932914593833624,0.1250009730370195,6.549870739555171e-05,0.0031559986038828198
AVPEPUDEAC0013_loslibros.wav,AVPEPUDEAC0013,0.9768018419034693,0.9729581467049239,0.9928364879217733,0.951955487402418,0.9853513449983775
AVPEPUDEAC0014_loslibros.wav,AVPEPUDEAC0014,0.0023522290241230867,0.0692869701260187,0.0017078549583613037,0.019614330743074827,0.0020295507242549136
AVPEPUDEAC0015_loslibros.wav,AVPEPUDEAC0015,0.33255465295044045,0.9607261037863202,0.7830526659698561,0.06720004973415462,0.09385594804214815
AVPEPUDEAC0016_loslibros.wav,AVPEPUDEAC0016,0.7143032523288572,0.014825131719378173,0.05502848341673288,0.28546738936722266,0.441455431863425
AVPEPUDEAC0017_loslibros.wav,AVPEPUDEAC0017,0.09038720797933864,0.2449068414240606,0.0054941435626227435,0.08360893633114123,0.10941515607682155
AVPEPUDEAC0018_loslibros.wav,AVPEPUDEAC0018,0.000295144870752871,4.227100944849809e-06,2.0212657267840488e-05,2.7521712625023234e-05,0.0001657867796047659
AVPEPUDEAC0019_loslibros.wav,AVPEPUDEAC0019,0.015363605250289123,1.3499037612776955e-05,5.4705811854100364e-05,0.15873905429119645,0.004592393650545247
AVPEPUDEAC0020_loslibros.wav,AVPEPUDEAC0020,6.948338269287808e-05,2.255607399078161e-05,0.0001708051227204966,0.01132491007883584,1.3168050039886719e-05
AVPEPUDEAC0021_loslibros.wav,AVPEPUDEAC0021,0.0036122539283171638,5.755492337102052e-05,0.0002673905322951083,0.010787893634446124,0.013017480310552972
AVPEPUDEAC0022_loslibros.wav,AVPEPUDEAC0022,0.9570364812091586,0.9078390761780335,0.411815769667485,0.6986080472114362,0.9792284655836018
AVPEPUDEAC0023_loslibros.wav,AVPEPUDEAC0023,0.0032015357564570634,2.0682313392150306e-06,0.009887770646894212,0.015448524500070181,0.0049132465124180754
AVPEPUDEAC0024_loslibros.wav,AVPEPUDEAC0024,0.2696471640196042,0.99392832532912,0.9868805501471621,0.08331841081525265,0.6761000796548483
AVPEPUDEAC0025_loslibros.wav,AVPEPUDEAC0025,0.016897407786893158,0.0007714689112951664,0.061323824700041336,0.07258025970633827,0.02600325469823639
AVPEPUDEAC0026_loslibros.wav,AVPEPUDEAC0026,0.3861252084917193,0.30953448190724936,0.06699400146372378,0.9630425709184398,0.16653026803452622
AVPEPUDEAC0027_loslibros.wav,AVPEPUDEAC0027,0.9779383435943153,0.023366543351765575,0.9986682736905111,0.9779756796409661,0.9987769572453395
AVPEPUDEAC0028_loslibros.wav,AVPEPUDEAC0028,0.9999760646642827,0.9999987370357629,0.9999989122122288,0.9999995503531901,0.9999895659861588
AVPEPUDEAC0029_loslibros.wav,AVPEPUDEAC0029,0.04248484785304196,0.47699355815995453,0.5723246700704279,0.6120519616484104,0.8937207644203644
AVPEPUDEAC0030_loslibros.wav,AVPEPUDEAC0030,1.217188384515124e-08,7.859771237763565e-07,4.821594777763536e-09,1.7166803913435023e-06,2.7382541554452716e-08
AVPEPUDEAC0031_loslibros.wav,AVPEPUDEAC0031,1.3447588741741035e-05,3.169871490060599e-05,2.073381300555257e-06,3.880064434248003e-06,5.516507154838448e-07
AVPEPUDEAC0033_loslibros.wav,AVPEPUDEAC0033,6.91656285745775e-05,2.919642786425201e-07,1.2640893739208809e-08,1.0737732865084886e-06,8.345334011469649e-05
AVPEPUDEAC0034_loslibros.wav,AVPEPUDEAC0034,8.194264489421458e-06,0.004491656549280056,2.5589429408340603e-05,8.776934727948508e-05,5.5024352158603114e-05
AVPEPUDEAC0035_loslibros.wav,AVPEPUDEAC0035,3.6607423304193156e-06,3.783974943777824e-05,8.478121548080938e-07,4.385913473452718e-07,5.782338892069502e-07
AVPEPUDEAC0037_loslibros.wav,AVPEPUDEAC0037,0.0014420625819171078,1.980920526645468e-05,0.009968134889834827,0.11962008020135587,0.0002644480227528129
AVPEPUDEAC0039_loslibros.wav,AVPEPUDEAC0039,0.11171612651125065,0.008106301520830916,0.021143425962894865,0.004891937729321997,0.017838041147445468
AVPEPUDEAC0040_loslibros.wav,AVPEPUDEAC0040,3.2247161514016635e-06,0.00039781953506862823,2.380387853083895e-05,1.5101303777049229e-05,0.00027323909514692505
AVPEPUDEAC0041_loslibros.wav,AVPEPUDEAC0041,9.557852295532442e-05,1.1519883578806154e-05,0.0006295517294127578,8.164372445799735e-05,0.0011452218437928842
AVPEPUDEAC0042_loslibros.wav,AVPEPUDEAC0042,8.968381657396327e-05,9.676047778611152e-07,4.841408320591818e-05,0.0004297995439814811,4.560293707193122e-06
AVPEPUDEAC0043_loslibros.wav,AVPEPUDEAC0043,0.0003157623821723923,0.001376898009589728,2.471138162774157e-05,0.0009247327728015305,0.0005172322908818237
AVPEPUDEAC0044_loslibros.wav,AVPEPUDEAC0044,0.0001992582730020291,0.00023539367308007751,0.00014530378470210863,0.00047140451188184483,0.0008174821643805638
AVPEPUDEAC0045_loslibros.wav,AVPEPUDEAC0045,8.364021591478324e-07,0.001175522150051419,5.541419386092708e-05,3.9004725643999516e-07,7.341794916975514e-06
AVPEPUDEAC0046_loslibros.wav,AVPEPUDEAC0046,0.0002289578507075238,0.0008657108079125977,0.006789864274907861,0.01749572463545363,0.005571011612500384
AVPEPUDEAC0047_loslibros.wav,AVPEPUDEAC0047,0.00844046596186107,0.0007792891042711812,0.014874377021508572,0.1100666181145839,0.046713977142058896
AVPEPUDEAC0048_loslibros.wav,AVPEPUDEAC0048,0.0050306101698110416,0.0075455263730158555,0.0004908424261567048,0.0005271557649232256,0.00011118735388917947
AVPEPUDEAC0049_loslibros.wav,AVPEPUDEAC0049,0.0001101831451189273,0.0001287511957355738,0.00019225821339927032,1.4781726494192202e-05,1.944703990650338e-06
AVPEPUDEAC0050_loslibros.wav,AVPEPUDEAC0050,7.726417501776357e-06,1.1777962745037997e-06,8.734837324927807e-07,6.452843047008523e-06,1.759205284038569e-06
AVPEPUDEAC0051_loslibros.wav,AVPEPUDEAC0051,1.754094926204355e-05,0.0019978377021964764,0.038520386710064684,0.001905807117916917,0.0001600067597181922
AVPEPUDEAC0052_loslibros.wav,AVPEPUDEAC0052,0.446100461155803,0.6833195296044339,0.8466102210436026,0.6348564784325841,0.4424199998556527
AVPEPUDEAC0053_loslibros.wav,AVPEPUDEAC0053,2.410131456528342e-07,0.00035755238135496244,4.651672038370457e-06,8.324298542367745e-06,4.455130722758423e-08
AVPEPUDEAC0054_loslibros.wav,AVPEPUDEAC0054,1.5501105315032356e-08,0.00040793230855044605,4.421311760930808e-06,1.144564717574923e-05,1.7862147529094668e-09
AVPEPUDEAC0057_loslibros.wav,AVPEPUDEAC0057,1.5389079664862367e-09,2.3643579527229704e-07,2.9394312204624466e-09,1.7841815023288958e-08,7.073575540700981e-09
AVPEPUDEA0001_loslibros.wav,AVPEPUDEA0001,0.9976121798263334,0.8647163250748962,0.9792566412695836,0.8584781233308995,0.9416100005143846
AVPEPUDEA0002_loslibros.wav,AVPEPUDEA0002,0.2111842314753578,0.05840696708639204,0.999992920687828,0.7428361549423893,0.6028320813425736
AVPEPUDEA0003_loslibros.wav,AVPEPUDEA0003,0.9999999623978143,0.9999994586869029,0.9999998633771381,0.9999999506894288,0.9999998430950046
AVPEPUDEA0005_loslibros.wav,AVPEPUDEA0005,0.9999999929186967,0.9999986136122709,0.9999999954318859,0.9999999984002603,0.9999999994439188
AVPEPUDEA0006_loslibros.wav,AVPEPUDEA0006,0.999948061253629,0.8133530248619268,0.9999495441045098,0.9999949818751007,0.9998926732757752
AVPEPUDEA0007_loslibros.wav,AVPEPUDEA0007,0.9999974595233115,0.9999987640837156,0.9999917715731923,0.9999991480521964,0.9999945656258451
AVPEPUDEA0008_loslibros.wav,AVPEPUDEA0008,0.9985928465711781,0.6114825475863933,0.9574304738314743,0.9928294035161599,0.9996571860669486
AVPEPUDEA0009_loslibros.wav,AVPEPUDEA0009,0.9999999551606651,0.9999998791308939,0.9999880864337155,0.9999999648380219,0.9999970692285142
AVPEPUDEA0010_loslibros.wav,AVPEPUDEA0010,0.9620612160488983,0.9474046650594755,0.9999234122687568,0.9998569205131729,0.9972100308071485
AVPEPUDEA0011_loslibros.wav,AVPEPUDEA0011,0.9901782886043011,0.7157897650803421,0.9043216883847333,0.5298412065662161,0.956401358015502
AVPEPUDEA0013_loslibros.wav,AVPEPUDEA0013,0.9995376327935787,0.0009261620623270421,0.421713601954211,0.9602297644765072,0.037247395167275675
AVPEPUDEA0014_loslibros.wav,AVPEPUDEA0014,0.9999810757276948,0.9999994464364537,0.9999990627581192,0.999999863262887,0.9999976374431142
AVPEPUDEA0015_loslibros.wav,AVPEPUDEA0015,0.9984166738209757,0.999325534643053,0.9996288612243903,0.9872637346268954,0.9964229008891428
AVPEPUDEA0016_loslibros.wav,AVPEPUDEA0016,0.9999994735817928,0.9999953728226179,0.99999482144857,0.9999996942897043,0.9999999540494643
AVPEPUDEA0017_loslibros.wav,AVPEPUDEA0017,0.9079288062509027,0.8937926495645082,0.8899731637405559,0.7371745364147771,0.7192635836392226
AVPEPUDEA0020_loslibros.wav,AVPEPUDEA0020,0.9992119085843659,7.413235489689616e-05,8.352716471704944e-05,0.9979650651492786,0.9997426943214397
AVPEPUDEA0021_loslibros.wav,AVPEPUDEA0021,0.999987834857466,0.9436322011846768,0.9999239107327964,0.8934135406977284,0.9999953920886279
AVPEPUDEA0022_loslibros.wav,AVPEPUDEA0022,0.030649263094593655,0.0017271605642286288,0.6415965573674759,0.005609174135310627,4.3526398238567756e-05
AVPEPUDEA0023_loslibros.wav,AVPEPUDEA0023,0.6304688870958362,0.0011025617662603628,0.0035420085158753374,0.46534528118256335,0.6030778854987303
AVPEPUDEA0024_loslibros.wav,AVPEPUDEA0024,0.9999968032393135,0.9999999997899136,0.9999943836892814,0.9999995133805867,0.9999997872334592
AVPEPUDEA0025_loslibros.wav,AVPEPUDEA0025,0.9998772765036883,0.9999911946241469,0.9994589840800702,0.997874479144506,0.9142815609723827
AVPEPUDEA0026_loslibros.wav,AVPEPUDEA0026,0.9927132646373598,0.9951881073173057,0.9960154946380745,0.9999571705491457,0.9971678716424625
AVPEPUDEA0027_loslibros.wav,AVPEPUDEA0027,0.02091252311404119,0.023790095176628896,0.02929113160608222,0.11695300386103584,0.0016344148018897617
AVPEPUDEA0029_loslibros.wav,AVPEPUDEA0029,0.575181747951524,0.9914516249216698,0.9266243166588005,0.71511851403728,0.9679051038840154
AVPEPUDEA0030_loslibros.wav,AVPEPUDEA0030,0.9998204341294313,0.9999107623359935,0.9999944552203317,0.9999369963172746,0.999636457466959
AVPEPUDEA0031_loslibros.wav,AVPEPUDEA0031,0.9799395109505242,0.9938922472251137,0.6900485433605753,0.9761827593076978,0.919039676458893
AVPEPUDEA0032_loslibros.wav,AVPEPUDEA0032,0.9957585342837081,0.9990826536751289,0.9997971076760888,0.9977055574178832,0.9999721779225722
AVPEPUDEA0034_loslibros.wav,AVPEPUDEA0034,0.9871057169772317,0.23908952714480128,0.6751901660294563,0.9964106229835946,0.991846600207645
AVPEPUDEA0035_loslibros.wav,AVPEPUDEA0035,0.2956473181350486,0.014329141230948288,0.024625203172930585,0.00032334724068572957,0.26123679514380016
AVPEPUDEA0037_loslibros.wav,AVPEPUDEA0037,0.9918157121929996,0.995755187086299,0.9976258109732667,0.9966865458891732,0.9941974061851534
AVPEPUDEA0038_loslibros.wav,AVPEPUDEA0038,0.9813944215216265,0.027647527731484003,0.9513203773413352,0.8480489753026316,0.8720653983070323
AVPEPUDEA0039_loslibros.wav,AVPEPUDEA0039,0.9999999213760786,0.9999999784289186,0.9999999996436313,0.9999999073053668,0.9999999712026858
AVPEPUDEA0041_loslibros.wav,AVPEPUDEA0041,0.9906075193677515,0.7967729953783427,0.9025227032497999,0.04764135574965407,0.019389813529124104
AVPEPUDEA0042_loslibros.wav,AVPEPUDEA0042,0.9988745546212299,0.9933502681318902,0.9984348128579765,0.9714846567232507,0.9924901607592445
AVPEPUDEA0043_loslibros.wav,AVPEPUDEA0043,0.9933130985538962,0.3910541978802618,0.9998420390120976,0.9739660438464026,0.9992574593162573
AVPEPUDEA0045_loslibros.wav,AVPEPUDEA0045,0.8744525376882807,0.9849261162623907,0.9791231888463537,0.9803923091390572,0.9933008577169138
AVPEPUDEA0046_loslibros.wav,AVPEPUDEA0046,0.9999727543055991,0.9999889248444628,0.9992648813944347,0.9999407664407869,0.9999917325648828
AVPEPUDEA0047_loslibros.wav,AVPEPUDEA0047,0.9998875840270927,0.9994822414567753,0.9999214089096141,0.9999995109972162,0.9999175068448527
AVPEPUDEA0048_loslibros.wav,AVPEPUDEA0048,0.9820706128415939,0.9580005191479957,0.8787525741038965,0.9357168415861647,0.9399237163905645
AVPEPUDEA0049_loslibros.wav,AVPEPUDEA0049,0.9999371658532847,0.9999897130297292,0.9999997359193011,0.9999909061293779,0.999998222168777
AVPEPUDEA0050_loslibros.wav,AVPEPUDEA0050,0.9967444142208163,0.9998479498330919,0.8065470504906274,0.9970818812786493,0.7063621271478224
AVPEPUDEA0051_loslibros.wav,AVPEPUDEA0051,0.9926083191573281,0.9998343876436359,0.9983464376984552,0.9173798581017992,0.9999653533576814
AVPEPUDEA0052_loslibros.wav,AVPEPUDEA0052,0.9999994584788411,0.9999154956165667,0.9997539436439096,0.9921143437114587,0.9999650877935393
AVPEPUDEA0053_loslibros.wav,AVPEPUDEA0053,0.9999994662714193,0.6673226621026003,0.7653909403332876,0.24906321596346453,0.9999977966234598
AVPEPUDEA0054_loslibros.wav,AVPEPUDEA0054,2.1196873960446386e-05,0.0006434580977239163,0.00014880458902719572,7.406942336077202e-07,0.0005653998579760699
AVPEPUDEA0055_loslibros.wav,AVPEPUDEA0055,0.9961601201996372,0.9776111050655825,0.9996847833731742,0.9971249550933629,0.9960040275429692
AVPEPUDEA0056_loslibros.wav,AVPEPUDEA0056,0.999427095455685,0.9994125277938013,0.9998474568135699,0.9999595134121283,0.9875052310261637
AVPEPUDEA0057_loslibros.wav,AVPEPUDEA0057,0.9798862138634354,0.9720940750558672,0.9959560070291036,0.9433914793452459,0.9838003604176483
AVPEPUDEA0058_loslibros.wav,AVPEPUDEA0058,0.999837203100945,0.12841186094397783,0.05060928894318071,0.9899879341970963,0.9994839386331317
AVPEPUDEA0059_loslibros.wav,AVPEPUDEA0059,0.999898486570012,0.999868363485905,0.9789123359859019,0.999662297172418,0.9979450978789108
AVPEPUDEAC0001_luisa.wav,AVPEPUDEAC0001,0.6553729819178844,0.8699290214751155,0.3061453977540182,0.41815176560140616,0.2644508053266069
AVPEPUDEAC0003_luisa.wav,AVPEPUDEAC0003,0.9972027366900327,0.9981878569924071,0.9999760895705739,0.46645055441114774,0.22143578066866398
AVPEPUDEAC0004_luisa.wav,AVPEPUDEAC0004,0.0027093285819968756,0.2594405655611964,0.48142485368806687,0.05756370074240628,0.0072376316587106195
AVPEPUDEAC0005_luisa.wav,AVPEPUDEAC0005,5.505254443945929e-06,0.0003467797185776341,0.0005159511380497306,0.0008563259180813029,6.199308010194592e-05
AVPEPUDEAC0006_luisa.wav,AVPEPUDEAC0006,0.002143734929691903,0.011645765759408717,0.005617714899661008,0.7438058123587309,0.0027236443587265445
AVPEPUDEAC0007_luisa.wav,AVPEPUDEAC0007,0.014810181600101753,2.024607891799391e-06,0.009432374183949715,0.0038640407781892535,0.0008371465210422842
AVPEPUDEAC0008_luisa.wav,AVPEPUDEAC0008,0.9805896780843678,0.5786524207393489,0.8030080743494638,0.8137025836481745,0.052956418294152235
AVPEPUDEAC0010_luisa.wav,AVPEPUDEAC0010,0.000384418377571393,8.678398073092553e-05,0.0010594592522306602,0.00168620845074523,1.6729028479132805e-05
AVPEPUDEAC0011_luisa.wav,AVPEPUDEAC0011,0.8997952811598233,0.2061745374589091,0.9850869752284864,0.002652653568162146,0.8402302738471611
AVPEPUDEAC0012_luisa.wav,AVPEPUDEAC0012,0.4713925677322857,0.009376789410695356,0.6586151926557757,0.00023523630814556649,0.1847496795813049
AVPEPUDEAC0013_luisa.wav,AVPEPUDEAC0013,0.7162144244537708,0.9196599904388684,0.02148797977777942,0.8864768982601471,0.2585142946411211
AVPEPUDEAC0014_luisa.wav,AVPEPUDEAC0014,0.0543548205683896,0.02322728348433539,0.021885295500733547,0.634572757390162,0.39703484089895874
AVPEPUDEAC0015_luisa.wav,AVPEPUDEAC0015,0.004221326993831476,0.3692924044574511,0.037553750146482816,0.00020008534895711683,0.0033309800924081687
AVPEPUDEAC0016_luisa.wav,AVPEPUDEAC0016,0.45025134943120576,0.01972087152429324,0.007384808192543633,0.013962824789789647,0.03718546711868808
AVPEPUDEAC0017_luisa.wav,AVPEPUDEAC0017,0.13808472923060275,0.0482179920362417,0.019307611224548337,0.05694479611960406,0.24006593912029137
AVPEPUDEAC0018_luisa.wav,AVPEPUDEAC0018,1.608959577096175e-06,9.712094554457475e-07,5.847003888861373e-06,3.10564925270399e-07,7.364117395741525e-06
AVPEPUDEAC0019_luisa.wav,AVPEPUDEAC0019,0.027686107904787344,0.0015542695181723035,0.0010160199002468852,0.0002735128501714337,0.0009033508890739596
AVPEPUDEAC0020_luisa.wav,AVPEPUDEAC0020,4.6095157303832495e-05,2.996239209654299e-05,0.0004012474376450579,0.005081708643247867,1.6753464663542947e-05
AVPEPUDEAC0021_luisa.wav,AVPEPUDEAC0021,0.00816717209905667,0.004305712758588593,0.0010430856588539887,7.374964744016718e-05,0.03383698162439193
AVPEPUDEAC0022_luisa.wav,AVPEPUDEAC0022,0.07833217046426356,0.21197819001649354,0.009179213086847387,0.9430915949270604,0.4335309981830844
AVPEPUDEAC0023_luisa.wav,AVPEPUDEAC0023,0.7628146325594342,0.006050525021215884,0.761630748497926,0.819615700510964,0.5001837484116648
AVPEPUDEAC0024_luisa.wav,AVPEPUDEAC0024,0.009742735734638533,0.293314527502837,0.014098164102652227,0.009031235610736224,0.030927550380157893
AVPEPUDEAC0025_luisa.wav,AVPEPUDEAC0025,0.10381251879623726,0.019592314452282353,0.5674154077238782,0.07961820673495881,0.2602397818395677
AVPEPUDEAC0026_luisa.wav,AVPEPUDEAC0026,0.03832297755632457,0.10992066681193609,0.1794033862691883,0.18968308743221154,0.14393861615102505
AVPEPUDEAC0027_luisa.wav,AVPEPUDEAC0027,0.7354819197529195,0.13459162906788658,0.9962128063042824,0.4001936213337351,0.9688968252962907
AVPEPUDEAC0028_luisa.wav,AVPEPUDEAC0028,0.9973709281867347,0.999865408101034,0.9998885325533566,0.999986355064119,0.9987260124158116
AVPEPUDEAC0029_luisa.wav,AVPEPUDEAC0029,4.17526559293164e-06,0.0010470779027465103,0.04469768056685639,0.00784128771589378,0.010243966892089312
AVPEPUDEAC0030_luisa.wav,AVPEPUDEAC0030,1.8361844993210212e-07,1.2121177349375685e-06,1.394608658942938e-08,0.00432297573455097,1.3280919026202258e-07
AVPEPUDEAC0031_luisa.wav,AVPEPUDEAC0031,2.4427632983637505e-05,0.0037201593168679336,2.031857217240089e-05,0.00010779066399565094,3.4894754297292877e-06
AVPEPUDEAC0033_luisa.wav,AVPEPUDEAC0033,1.2320543423825463e-06,3.65421457888293e-08,1.2307558762152235e-08,1.6643924263908769e-06,5.716453557043625e-07
AVPEPUDEAC0034_luisa.wav,AVPEPUDEAC0034,5.589170118111571e-07,0.0021890868378155698,1.4173742197817224e-06,0.000216674187108617,2.7045636886561074e-05
AVPEPUDEAC0035_luisa.wav,AVPEPUDEAC0035,3.6827058937338844e-08,1.6897591470325593e-07,3.860408831813067e-08,2.4758479586012356e-08,2.0166505046127292e-08
AVPEPUDEAC0037_luisa.wav,AVPEPUDEAC0037,0.1266712888997833,8.883676246573531e-06,0.008981532728221019,0.06744905919363535,0.020955148316843454
AVPEPUDEAC0039_luisa.wav,AVPEPUDEAC0039,0.005032500572889996,0.01109590246346875,0.009972561153699967,0.020528376781910704,0.0007466738691896434
AVPEPUDEAC0040_luisa.wav,AVPEPUDEAC0040,1.6702029537030313e-05,0.0018047582801295758,5.031903356168898e-06,0.00025766147190424556,8.276546249923876e-05
AVPEPUDEAC0041_luisa.wav,AVPEPUDEAC0041,0.00014291902876691957,0.00031717481896003524,5.267082588330496e-05,0.00038352906670625187,0.00015283966841929907
AVPEPUDEAC0042_luisa.wav,AVPEPUDEAC0042,0.00010932233128048373,1.9983088250297148e-07,2.871948887530147e-06,0.017341608018027237,2.0409744939499766e-05
AVPEPUDEAC0043_luisa.wav,AVPEPUDEAC0043,4.5958220398193966e-07,3.092125092017134e-07,8.71235033158501e-07,7.29926290153337e-07,3.7215955905754297e-08
AVPEPUDEAC0044_luisa.wav,AVPEPUDEAC0044,3.714806695515216e-06,0.0010516490469048806,8.609698557172324e-05,0.015834403556863063,5.2473046227167714e-05
AVPEPUDEAC0045_luisa.wav,AVPEPUDEAC0045,4.5810232963694335e-07,7.1277177972357695e-06,1.39407789419214e-06,9.878508652434108e-08,1.8650010315061852e-06
AVPEPUDEAC0046_luisa.wav,AVPEPUDEAC0046,0.00043703386796692986,0.0005204414895480721,3.7769723466892755e-05,0.027928671655741012,0.016648607302767425
AVPEPUDEAC0047_luisa.wav,AVPEPUDEAC0047,0.05110682581299957,0.023111319989834657,0.0874103880478753,0.023688610383689503,0.13162013425158145
AVPEPUDEAC0048_luisa.wav,AVPEPUDEAC0048,1.3203180386922442e-05,1.5154597580447688e-05,3.0661205876192027e-06,5.419001065884921e-07,2.721262908464827e-06
AVPEPUDEAC0049_luisa.wav,AVPEPUDEAC0049,5.826419739438309e-05,6.827336971877926e-08,2.0112224977071976e-06,0.00012302725623778603,1.236751972372985e-05
AVPEPUDEAC0050_luisa.wav,AVPEPUDEAC0050,7.583112405742376e-07,4.4410613838792845e-06,4.566450739861409e-08,2.1536244077791747e-06,2.1174220638242582e-07
AVPEPUDEAC0051_luisa.wav,AVPEPUDEAC0051,0.003214777945069302,0.14032204322605182,0.0024425534647113866,0.14248098226179615,0.005209657516531965
AVPEPUDEAC0052_luisa.wav,AVPEPUDEAC0052,0.045550929818543306,0.012090632110905516,0.013610861385025104,0.0053275690696028685,0.003369503045564616
AVPEPUDEAC0053_luisa.wav,AVPEPUDEAC0053,7.207647260777101e-06,0.0024425796059303483,0.00011612639374807206,8.0533180831406e-05,6.814591052979962e-05
AVPEPUDEAC0054_luisa.wav,AVPEPUDEAC0054,6.085609220149989e-08,0.00048286836038156396,5.6255836848540435e-06,2.1967144039214324e-07,1.7302104135883572e-09
