clip,speaker,lora,projector
agreement_Dem_154-0_44281.wav,Dementia154,0.9845753908157348,0.9802808165550232
agreement_Dem_154-1_4445.wav,Dementia154,0.9971103668212892,0.9840936064720154
agreement_Dem_157-0_3215.wav,Dementia157,0.8221890926361084,0.8137569427490234
agreement_Dem_157-2_740.wav,Dementia157,0.933430790901184,0.501953125
agreement_Dem_164-1_4443.wav,Dementia164,0.896251380443573,0.8933094143867493
agreement_Dem_164-2_830.wav,Dementia164,0.9835969805717468,0.9674102663993835
agreement_Dem_164-3_5177.wav,Dementia164,0.970687747001648,0.9820137619972228
agreement_Dem_168-1_11320.wav,Dementia168,0.5,0.3073580265045166
agreement_Dem_173-1_16994.wav,Dementia173,0.9763104915618896,0.8558511734008789
agreement_Dem_184-0_6076.wav,Dementia184,0.4843800961971283,0.2751297354698181
agreement_Dem_184-2_19258.wav,Dementia184,0.9843363761901855,0.9553191661834716
agreement_Dem_203-0_3742.wav,Dementia203,0.957912266254425,0.8289388418197632
agreement_Dem_203-0_34860.wav,Dementia203,0.9284088015556335,0.8470211625099182
agreement_Dem_203-1_53682.wav,Dementia203,0.9863631129264832,0.8783142566680908
agreement_Dem_206-0_12245.wav,Dementia206,0.4148988127708435,0.0251788422465324
agreement_Dem_206-0_43142.wav,Dementia206,0.7879312038421631,0.1871326863765716
agreement_Dem_206-0_74777.wav,Dementia206,0.5926666259765625,0.2393493503332138
agreement_Dem_207-0_77936.wav,Dementia207,0.9893474578857422,0.622459352016449
agreement_Dem_207-0_145489.wav,Dementia207,0.98967182636261,0.7490872144699097
agreement_Dem_207-0_179305.wav,Dementia207,0.9884918928146362,0.7549149990081787
agreement_Dem_212-0_41528.wav,Dementia212,0.3775406777858734,0.1688569635152816
agreement_Dem_212-2_6993.wav,Dementia212,0.3923368453979492,0.7718434929847717
agreement_Dem_212-2_39960.wav,Dementia212,0.8175744414329529,0.6513549089431763
agreement_Dem_213-1_6436.wav,Dementia213,0.9890130758285522,0.9796676635742188
agreement_Dem_213-1_47089.wav,Dementia213,0.9971103668212892,0.9949396848678588
agreement_Dem_213-3_11161.wav,Dementia213,0.9905874133110046,0.9871788024902344
agreement_Dem_218-0_12740.wav,Dementia218,0.9019206762313844,0.9525741338729858
agreement_Dem_218-0_45664.wav,Dementia218,0.9099069833755492,0.9196425676345824
agreement_Dem_218-1_10098.wav,Dementia218,0.9890130758285522,0.9559813141822816
agreement_Dem_221-2_430.wav,Dementia221,0.622459352016449,0.851952850818634
agreement_Dem_222-0_7432.wav,Dementia222,0.8991213440895081,0.961533784866333
agreement_Dem_222-0_42498.wav,Dementia222,0.9241418242454528,0.970687747001648
agreement_Dem_222-1_3556.wav,Dementia222,0.9591543078422546,0.977022647857666
agreement_Dem_222-1_78473.wav,Dementia222,0.9553191661834716,0.9877586960792542
agreement_Dem_223-0_3271.wav,Dementia223,0.8221890926361084,0.957912266254425
agreement_Dem_223-1_17328.wav,Dementia223,0.685949444770813,0.9099069833755492
agreement_Dem_226-0_870.wav,Dementia226,0.9945307374000548,0.9603611826896667
agreement_Dem_235-0_56569.wav,Dementia235,0.9643214344978333,0.9566342234611512
agreement_Dem_235-0_95842.wav,Dementia235,0.957912266254425,0.9802808165550232
agreement_Dem_235-2_10188.wav,Dementia235,0.9416541457176208,0.9777138829231262
agreement_Dem_235-2_40903.wav,Dementia235,0.9609517455101012,0.9879462122917176
agreement_Dem_236-0_4531.wav,Dementia236,0.907312273979187,0.7248703241348267
agreement_Dem_236-0_36451.wav,Dementia236,0.9799765348434448,0.7534666657447815
agreement_Dem_236-0_72301.wav,Dementia236,0.9787126779556274,0.7919819355010986
agreement_Dem_238-0_3240.wav,Dementia238,0.977022647857666,0.8778960704803467
agreement_Dem_244-0_5980.wav,Dementia244,0.5698526501655579,0.2877678275108337
agreement_Dem_244-0_43875.wav,Dementia244,0.8840392827987671,0.9343951344490052
agreement_Dem_244-0_79628.wav,Dementia244,0.8479677438735962,0.8807970285415649
agreement_Dem_257-0_4432.wav,Dementia257,0.8438951373100281,0.9196425676345824
agreement_Dem_257-2_38898.wav,Dementia257,0.996292769908905,0.9905874133110046
agreement_Dem_264-0_4035.wav,Dementia264,0.8633915781974792,0.9416541457176208
agreement_Dem_268-0_3396.wav,Dementia268,0.9099069833755492,0.977022647857666
agreement_Dem_268-0_145775.wav,Dementia268,0.8902942538261414,0.985496461391449
agreement_Dem_268-0_219420.wav,Dementia268,0.964855134487152,0.9893474578857422
agreement_Dem_269-0_69154.wav,Dementia269,0.9324532747268676,0.9553191661834716
agreement_Dem_269-0_102167.wav,Dementia269,0.8991213440895081,0.9481545686721802
agreement_Dem_269-1_3314.wav,Dementia269,0.6926419734954834,0.917302668094635
agreement_Dem_269-1_40822.wav,Dementia269,0.8902942538261414,0.976669192314148
agreement_Dem_270-2_35412.wav,Dementia270,0.8175744414329529,0.9149009585380554
agreement_Dem_276-0_0.wav,Dementia276,0.9591543078422546,0.7826625108718872
agreement_Dem_276-0_31747.wav,Dementia276,0.9814534187316896,0.9268352389335632
agreement_Dem_276-0_73102.wav,Dementia276,0.9539660811424256,0.8893368244171143
agreement_Dem_293-1_6963.wav,Dementia293,0.9925393462181092,0.9947799444198608
agreement_Dem_306-0_8284.wav,Dementia306,0.7826625108718872,0.9416541457176208
agreement_Dem_319-0_6970.wav,Dementia319,0.9830850958824158,0.8006919622421265
agreement_Dem_329-0_32987.wav,Dementia329,0.961533784866333,0.9796676635742188
agreement_Dem_334-1_12616.wav,Dementia334,0.4455295503139496,0.7879312038421631
agreement_Dem_339-0_580.wav,Dementia339,0.9881309270858764,0.9835969805717468
agreement_Dem_341-0_1120.wav,Dementia341,0.9149009585380554,0.9621075391769408
agreement_Dem_341-0_32421.wav,Dementia341,0.985936403274536,0.9799765348434448
agreement_Dem_342-0_130.wav,Dementia342,0.4532618820667267,0.9304582476615906
agreement_Dem_344-2_7060.wav,Dementia344,0.949669361114502,0.9603611826896667
agreement_Dem_350-1_2522.wav,Dementia350,0.8740772008895874,0.9525741338729858
agreement_Dem_350-1_39428.wav,Dementia350,0.9777138829231262,0.9603611826896667
agreement_Dem_354-0_7201.wav,Dementia354,0.9518632292747498,0.4455295503139496
agreement_Dem_358-1_3664.wav,Dementia358,0.971563994884491,0.974821150302887
agreement_Dem_361-0_5616.wav,Dementia361,0.9643214344978333,0.917302668094635
agreement_Dem_361-0_38778.wav,Dementia361,0.977022647857666,0.9902915358543396
agreement_Dem_362-0_4002.wav,Dementia362,0.2877678275108337,0.793105959892273
agreement_Dem_369-0_2373.wav,Dementia369,0.9820137619972228,0.9237300753593444
agreement_Dem_369-0_44049.wav,Dementia369,0.9840936064720154,0.9165588617324828
agreement_Dem_369-0_84379.wav,Dementia369,0.9732407331466676,0.8397339582443237
agreement_Dem_381-1_3733.wav,Dementia381,0.977022647857666,0.665410578250885
agreement_Dem_468-0_3750.wav,Dementia468,0.9980732202529908,0.9921841025352478
agreement_Dem_470-1_33399.wav,Dementia470,0.917302668094635,0.951142191886902
agreement_Dem_472-0_11796.wav,Dementia472,0.982557475566864,0.9167081117630004
agreement_Dem_497-1_7046.wav,Dementia497,0.9196425676345824,0.9553191661834716
agreement_Dem_508-1_3854.wav,Dementia508,0.8807970285415649,0.7826625108718872
agreement_Dem_515-1_3914.wav,Dementia515,0.9381240010261536,0.9324532747268676
agreement_Dem_526-1_4024.wav,Dementia526,0.9936116337776184,0.9830850958824158
agreement_Dem_526-1_34300.wav,Dementia526,0.9915544390678406,0.9830850958824158
agreement_Dem_539-0_6242.wav,Dementia539,0.9566342234611512,0.9449946880340576
agreement_Dem_539-0_39253.wav,Dementia539,0.9241418242454528,0.9399133324623108
agreement_Dem_539-0_72423.wav,Dementia539,0.9099069833755492,0.9777138829231262
agreement_Dem_551-0_15631.wav,Dementia551,0.8933094143867493,0.9828232526779176
agreement_Dem_562-0_8157.wav,Dementia562,0.949669361114502,0.9817357659339904
agreement_Dem_563-0_37090.wav,Dementia563,0.9763104915618896,0.9777138829231262
agreement_Dem_579-0_9828.wav,Dementia579,0.8080672025680542,0.9843363761901855
agreement_Dem_580-0_12718.wav,Dementia580,0.9591543078422546,0.5467381477355957
agreement_Dem_581-0_4134.wav,Dementia581,0.4532618820667267,0.6150878667831421
agreement_Dem_581-0_35704.wav,Dementia581,0.9124361872673036,0.9539660811424256
agreement_Dem_585-0_4976.wav,Dementia585,0.97903573513031,0.7446563243865967
agreement_Dem_585-0_35202.wav,Dementia585,0.9884918928146362,0.8632187843322754
agreement_Dem_587-0_4007.wav,Dementia587,0.859663724899292,0.8991213440895081
agreement_Dem_591-0_11948.wav,Dementia591,0.985936403274536,0.6584175229072571
agreement_Dem_595-0_12367.wav,Dementia595,0.1561049073934555,0.1259227693080902
agreement_Dem_607-0_9933.wav,Dementia607,0.314050555229187,0.2942149639129638
agreement_Dem_609-0_47479.wav,Dementia609,0.9898303151130676,0.8923046588897705
agreement_Dem_610-0_11507.wav,Dementia610,0.9626730680465698,0.9658995866775512
agreement_Dem_636-0_19173.wav,Dementia636,0.9833430051803588,0.8670357465744019
agreement_Dem_648-0_10861.wav,Dementia648,0.9637799859046936,0.9759464263916016
agreement_Dem_650-0_721.wav,Dementia650,0.9953181147575378,0.9830850958824158
agreement_Dem_651-0_11635.wav,Dementia651,0.685949444770813,0.9626730680465698
agreement_Dem_681-0_14887.wav,Dementia681,0.9196425676345824,0.8198933005332947
agreement_Dem_689-0_4626.wav,Dementia689,0.8991213440895081,0.9449946880340576
agreement_Dem_690-0_16320.wav,Dementia690,0.9669140577316284,0.949669361114502
agreement_Dem_695-0_1971.wav,Dementia695,0.977022647857666,0.9416541457176208
agreement_Dem_704-0_8735.wav,Dementia704,0.7662936449050903,0.672331690788269
agreement_Dem_711-0_6508.wav,Dementia711,0.9626730680465698,0.9362850189208984
agreement_Dem_714-0_13211.wav,Dementia714,0.8633915781974792,0.9609517455101012
