pid,speaker,p_yes_whole,p_yes_ctl300_samegpu,audio_tok_ctl300,p_yes_300s_T7b_h200,ctl300_oof_enc_r0,ctl300_oof_enc_r1,ctl300_oof_enc_r2,ctl300_oof_enc_r3,ctl300_oof_enc_r4,ctl300_oof_llm_r0,ctl300_oof_llm_r1,ctl300_oof_llm_r2,ctl300_oof_llm_r3,ctl300_oof_llm_r4,ctl300_oof_ans_r0,ctl300_oof_ans_r1,ctl300_oof_ans_r2,ctl300_oof_ans_r3,ctl300_oof_ans_r4,ctl300_oof_proj_r0,ctl300_oof_proj_r1,ctl300_oof_proj_r2,ctl300_oof_proj_r3,ctl300_oof_proj_r4
357,357,np.float64(0.03738197896917722),np.float64(0.04751070265830747),7500,np.float64(0.044772438707856695),0.5007792115211487,0.03961415961384773,0.9991937279701233,0.009128957986831665,0.006418817676603794,0.002721057739108801,0.6203641295433044,0.36799249053001404,0.06386309862136841,0.0016540058422833681,0.000996129703707993,0.0002493603969924152,0.00028096750611439347,5.730392877012491e-05,8.755499584367499e-05,7.935008761705831e-05,0.05432814359664917,0.18533293902873993,0.45563656091690063,0.0034544263035058975
358,358,np.float64(0.8743477263645087),np.float64(0.8743477263645087),6450,np.float64(0.8809533250927535),0.8634914755821228,0.36216452717781067,0.2784213423728943,0.14951875805854797,0.7966938614845276,0.23841671645641327,0.20253218710422516,0.38095128536224365,0.5204126238822937,0.23029698431491852,0.00016474499716423452,0.00036228878889232874,5.976486863801256e-05,0.01310197077691555,0.00035351086989976466,0.004992269445210695,0.05309392511844635,0.003487365785986185,0.013741751201450825,0.007137624081224203
359,359,np.float64(0.974194443241057),np.float64(0.45381863649139403),7500,np.float64(0.45365676782796427),1.1061495570174884e-05,2.9673210519831628e-06,3.7006357160862535e-05,0.009017867967486382,1.0736889635154512e-05,0.8875152468681335,0.5312466025352478,0.35639989376068115,0.9698382019996643,0.9260384440422058,0.3054024279117584,0.07535999268293381,0.030036894604563713,0.3703676462173462,0.0021799306850880384,0.0008515785448253155,0.00017611142538953573,0.08902828395366669,0.12883694469928741,0.0011009029112756252
360,360,np.float64(0.20195941034732964),np.float64(0.20195941034732964),5457,np.float64(0.20190127576437641),0.8400573134422302,0.5421363711357117,0.49070292711257935,0.41132786870002747,0.15935426950454712,0.015940381214022636,0.002915658289566636,0.005072342697530985,0.1689174622297287,0.4380543828010559,0.005313571076840162,0.017033200711011887,0.006639058701694012,0.07739745825529099,0.2511240541934967,0.9976779818534851,0.9968920350074768,0.99562007188797,0.919428288936615,0.9758619666099548
361,361,np.float64(0.027637303793361927),np.float64(0.033138746570714105),7500,np.float64(0.03519339227820809),0.00014772939903195947,5.589675856754184e-05,0.054626528173685074,0.0018926076591014862,0.7299743294715881,0.0007789425435476005,2.2394842744688503e-05,3.992213635228836e-07,1.6304880773532204e-05,9.265055996365845e-05,0.0001368565281154588,5.541673090192489e-06,6.170811047923053e-06,0.00248390412889421,2.7105596018373035e-05,0.011890827678143978,0.0002206143399234861,0.007670845836400986,0.015787599608302116,0.0815926045179367
362,362,np.float64(0.4076529195408865),np.float64(0.4076529195408865),7167,np.float64(0.4381700162120906),0.8824677467346191,0.9972891807556152,0.4295271337032318,0.39810290932655334,0.6583118438720703,0.0728779137134552,0.29804834723472595,0.01665564998984337,0.08871734887361526,0.01010291650891304,0.002820603083819151,0.0006975981523282826,0.0008058163803070784,0.003489222377538681,9.689838771009818e-05,0.9631223678588867,0.9951685667037964,0.9971715807914734,0.9841945171356201,0.6142008900642395
363,363,np.float64(0.021626900589202528),np.float64(0.04220342060066914),7500,np.float64(0.0447773970896114),7.55074797780253e-05,0.08987709879875183,0.23054133355617523,0.007002313155680895,0.014304595068097115,0.00015048876230139285,0.0057927584275603294,0.00046494443085975945,0.02306305058300495,0.0010663088178262115,0.05031578242778778,0.0043291025795042515,0.0005975576932542026,0.05498373880982399,0.02136123552918434,0.06781110167503357,0.018383942544460297,0.004140883684158325,0.009117905981838703,0.002034143079072237
364,364,np.float64(0.13294684184650785),np.float64(0.047445720933189495),7500,np.float64(0.04471357348287914),0.00010328042117180303,5.2574556320905685e-05,4.879124753642827e-05,1.922472165460931e-06,2.3823151877877535e-06,0.00016156367200892419,4.427832391229458e-05,0.00027893262449651957,0.00010847498924704269,0.002828454365953803,4.509169002631097e-07,6.249491093512916e-07,0.0001573739864397794,5.15227802679874e-05,7.136931526474655e-05,0.0007841113256290555,0.0006680777296423912,0.01554199866950512,2.8676005968009122e-05,0.0003161302302032709
365,365,np.float64(0.4076178812321096),np.float64(0.20231577076271506),7500,np.float64(0.2124902605892606),0.9958304762840271,0.9993009567260742,0.997718095779419,0.9998100399971008,0.9832868576049805,0.06970635056495667,0.7575228214263916,0.8622786402702332,0.37361404299736023,0.8511282801628113,0.18180158734321594,0.9645923376083374,0.7098976373672485,0.6278057098388672,0.4911927282810211,0.8886521458625793,0.9996097683906555,0.9923335313796997,0.9906358122825623,0.9978328347206116
366,366,np.float64(0.01590440031264556),np.float64(0.06759872778626531),7500,np.float64(0.06379111765790685),0.6951979398727417,0.8292596936225891,0.9613763093948364,0.675580620765686,0.23871806263923645,0.006016396917402744,2.267347736051306e-05,0.005783971399068832,0.00027269485872238874,0.0004996972274966538,0.0007327201310545206,0.001068540383130312,0.0005187408532947302,0.0014551480999216437,0.012439960613846779,0.2296951413154602,0.026074351742863655,0.443048894405365,0.07987350225448608,0.09469176828861237
367,367,np.float64(0.9604113355275852),np.float64(0.8519948370748422),7500,np.float64(0.8597071255195874),0.026294326409697533,0.20204102993011475,0.0066037895157933235,0.08643949776887894,0.06309764832258224,0.5713393688201904,0.3763541877269745,0.4305000305175781,0.09802588820457458,0.2733699083328247,0.9998688697814941,0.9921467900276184,0.9994599223136902,0.9981104135513306,0.9992539286613464,0.05754880979657173,0.02376018837094307,0.1873120218515396,0.08156459778547287,0.44654539227485657
368,368,np.float64(0.5927526858079715),np.float64(0.2122998441168368),7500,np.float64(0.21237745852414652),0.36017727851867676,0.028038833290338516,0.032003313302993774,0.005967316683381796,0.08793596923351288,0.0014411569572985172,0.007389103062450886,0.0018255789764225483,0.00025066547095775604,0.004305017646402121,0.005214275326579809,0.01019841618835926,0.0028064288198947906,0.007746074814349413,0.008720344863831997,0.3883220851421356,0.00033830615575425327,0.02707221545279026,0.014970609918236732,0.0008157098782248795
369,369,np.float64(0.035159317344970416),np.float64(0.03967928220127282),7500,np.float64(0.03737642969034465),0.3676833212375641,5.4532665672013536e-05,0.999319314956665,0.00011040126264560968,0.003516529221087694,0.024266578257083893,0.0018594522261992097,0.00023852739832364023,2.5390598239027895e-05,0.0012222101213410497,0.0012747463770210743,0.0008058252278715372,0.00035409152042120695,0.0001011193307931535,0.0005121558788232505,0.6913367509841919,0.24436184763908386,0.03644803911447525,0.015747150406241417,0.013077122159302235
370,370,np.float64(0.022980737559049228),np.float64(0.0373759831217591),7500,np.float64(0.03737966169128686),0.10778966546058655,0.30969566106796265,6.791137252548651e-07,0.07139461487531662,0.071078360080719,0.01811346411705017,0.0009361240663565695,0.0028571956790983677,0.0048162369057536125,0.01067074853926897,0.029738662764430046,0.003733154619112611,0.0003642749506980181,0.26691365242004395,0.004417608492076397,0.1814122051000595,0.027951406314969063,0.00012731808237731457,0.0323464460670948,0.06144089624285698
371,371,np.float64(0.8804078749084439),np.float64(0.8865578111168652),7500,np.float64(0.8866679673265369),0.7693485617637634,0.021827900782227516,0.9766871929168701,0.36939334869384766,0.9849535226821899,0.0008002647082321346,6.740544631611556e-05,0.0009550333488732576,0.0009062794269993901,0.008345827460289001,0.9875869750976562,0.005472149234265089,0.9323424100875854,0.0008662872132845223,0.9913195967674255,0.8478999137878418,0.3718855679035187,0.9281154274940491,0.6202380657196045,0.9902617335319519
372,372,np.float64(0.9850764318629762),np.float64(0.21258569021912269),7500,np.float64(0.2024270103869707),6.97388531989418e-06,3.510440728859976e-05,0.0011394128669053316,0.0013742631999775767,3.9140072658483405e-06,0.9994307160377502,0.9980996251106262,0.9999790191650391,0.9977691173553467,0.9999963045120239,0.016166510060429573,0.0014583463780581951,0.012891660444438457,0.000516451196745038,0.0053047677502036095,0.0010394209530204535,0.004892771132290363,0.1023903489112854,0.027682602405548096,0.09612581133842468
373,373,np.float64(0.8434032752931313),np.float64(0.03737419542968514),7500,np.float64(0.03736493807223112),0.005445125978440046,5.669990059686825e-05,0.0006087175570428371,0.008872353471815586,0.050249531865119934,5.402944680099608e-06,3.6544690829032334e-06,2.7664056688081473e-05,1.933338717208244e-05,8.498215720464941e-06,2.5487979655736126e-05,4.430560875334777e-05,0.0027855902444571257,0.0003034694818779826,7.231720519484952e-05,2.8123280571890064e-05,2.9106528018019162e-05,0.0005817273049615324,9.755135397426784e-05,4.104863910470158e-05
374,374,np.float64(0.9401867998794705),np.float64(0.40787195993153286),7500,np.float64(0.39287072910422594),0.001414838945493102,0.005893498659133911,4.720717333839275e-05,0.003635161090642214,0.0003288020670879632,0.02737811580300331,0.4948993921279907,0.28973788022994995,0.7204874753952026,0.001532039255835116,0.08499659597873688,0.884087324142456,0.3994004726409912,0.3811925947666168,0.4913697838783264,0.4116376042366028,0.6413342356681824,0.3208750784397125,0.05359192565083504,0.1522258073091507
375,375,np.float64(0.03116789937187992),np.float64(0.03116789937187992),4427,np.float64(0.03310827557903107),0.4105222225189209,0.5151292681694031,0.0269217137247324,0.8974137306213379,0.004583831410855055,0.0982062965631485,0.011736356653273106,0.30155664682388306,0.3118469715118408,0.001204881351441145,0.48754820227622986,0.0016714788507670164,0.07824192941188812,0.151235431432724,0.16657666862010956,0.9652779698371887,0.37501323223114014,0.20555457472801208,0.9406542778015137,0.1181814968585968
376,376,np.float64(0.9831411820355073),np.float64(0.9648106023103907),7500,np.float64(0.9648133624343687),0.009713956154882908,0.00017160834977403283,0.003920022398233414,0.3018913269042969,0.06537266075611115,0.020831497386097908,0.0011418337235227227,0.003369464771822095,0.003990176133811474,0.022390354424715042,0.9689962267875671,0.049681760370731354,1.4239259144233074e-05,0.9969074130058289,0.9596080780029297,0.0018558892188593745,0.004235108848661184,0.0018343847477808595,0.02067837491631508,0.0033152953255921602
377,377,np.float64(0.42266161029300797),np.float64(0.07171343029863342),7500,np.float64(0.07167697907352083),0.038577500730752945,0.002113775350153446,0.614558219909668,0.026098810136318207,0.001819436438381672,5.6467756621714216e-06,0.001287286402657628,2.3634647732251324e-06,7.194274803623557e-05,6.799332186346874e-05,0.0013807747745886445,0.00046317410306073725,0.00029837890178896487,0.006442685145884752,0.006265575066208839,8.970456838142127e-05,1.307136790273944e-05,7.5022317105322145e-06,0.001695461804047227,2.2336827896651812e-05
378,378,np.float64(0.056753742514387334),np.float64(0.04748467570747845),7500,np.float64(0.04748464140990342),0.001992402598261833,0.0022781207226216793,0.203012615442276,0.07828841358423233,0.004967375658452511,0.03664940968155861,0.08391954004764557,0.009435523301362991,0.009296608157455921,0.0010992565657943487,3.4336335374973714e-05,9.256471821572632e-05,0.0013134104665368795,2.0234376279404387e-05,0.0011524485889822245,0.010108663700520992,0.14693255722522736,0.753247082233429,0.07332743704319,0.06744962930679321
379,379,np.float64(0.04745925011980188),np.float64(0.02935128434616622),7500,np.float64(0.02762497576855757),0.05356398597359657,0.004277538042515516,0.02932741679251194,3.334280620492791e-07,9.765771210368257e-06,0.005533125717192888,7.650388397451025e-06,0.003358901711180806,0.00040319643449038267,0.00012228811101522297,7.183512207120657e-05,0.0002732140419539064,0.00011571370851015672,5.326932296156883e-06,0.0002148602798115462,0.029779087752103806,0.0001239838165929541,0.005641769152134657,5.0409147661412135e-05,3.650348662631586e-05
380,380,np.float64(0.13305689296113737),np.float64(0.06378297386926383),7500,np.float64(0.06015143115370811),0.00036987531348131597,0.0004318168794270605,0.00011147638724651188,6.280667003011331e-05,0.00012344105925876647,0.0009491791715845466,3.250126610510051e-05,0.0015811898047104478,0.0003012728411704302,0.014037488028407097,9.182666690321639e-05,0.0005998665001243353,8.017228537937626e-05,1.5695989077357808e-06,0.00014573369116988033,3.012374008903862e-06,0.0036096228286623955,3.51814787791227e-06,0.0001781919418135658,0.0005615022964775562
381,381,np.float64(0.6513191569085942),np.float64(0.8438676786658154),7500,np.float64(0.8265626869543455),0.9261448383331299,0.9851320385932922,0.019416334107518196,0.9925245642662048,0.9773457050323486,0.9565143585205078,0.9466811418533325,0.025641264393925667,0.9894047975540161,0.475872278213501,0.05511709302663803,0.03224708512425423,0.9999252557754517,0.8720914721488953,0.029450567439198494,0.28761065006256104,0.5308146476745605,0.13603657484054565,0.9227520823478699,0.36058855056762695
382,382,np.float64(0.025990341765192843),np.float64(0.021642429342290003),7500,np.float64(0.021643745872606316),4.478268601815216e-05,6.672250310657546e-05,0.045984696596860886,0.0035925644915550947,2.2478163373307325e-05,1.9616479676187737e-06,8.786751095612999e-06,7.226453817565925e-07,2.452822263876442e-05,1.572915971337352e-05,5.887792667635949e-06,1.5809359155127822e-08,1.3304802450875286e-05,0.00023576844250783324,4.246040852251554e-09,4.938764323014766e-05,0.0003075075801461935,0.0014757377794012427,0.0041784681379795074,0.0005344126257114112
383,383,np.float64(0.7432935670901275),np.float64(0.04746475872202214),7500,np.float64(0.04745167655229844),0.00297661148943007,0.34424546360969543,0.023233497515320778,0.0015270618023350835,0.0005935579538345337,0.0010693651856854558,0.017245249822735786,0.025364568457007408,0.03601618856191635,0.006528898607939482,0.0002300750493304804,0.011068051680922508,1.8492378330847714e-06,0.00023932172916829586,0.00015155553410295397,0.008396485820412636,0.14437198638916016,0.0010302925948053598,0.004698066506534815,0.015386190265417099
384,384,np.float64(0.960396013083532),np.float64(0.4543309180744356),7500,np.float64(0.45460156475311075),0.0016590701416134834,0.12362542003393173,0.6023791432380676,0.6833112835884094,0.0025907550007104874,0.01732008159160614,0.03240266069769859,0.07674475014209747,0.018910879269242287,0.21427269279956818,0.20234088599681854,0.0007891543209552765,0.5363931655883789,0.021934429183602333,0.38573864102363586,3.763382483157329e-05,0.0018424935406073928,0.3303181827068329,0.003086441894993186,0.008434473536908627
385,385,np.float64(0.08046944260002684),np.float64(0.08046944260002684),2008,np.float64(0.08048147401090369),0.012651177123188972,0.9758020043373108,0.018254142254590988,0.07983354479074478,0.9884774088859558,0.5816771984100342,0.01616583578288555,0.01790417730808258,0.03352494165301323,0.005302734673023224,0.0007966210250742733,0.008609623648226261,0.00036951282527297735,4.001344495918602e-05,0.0008808625862002373,0.8087840676307678,0.9986293315887451,0.7679617404937744,0.9944403767585754,0.974825918674469
386,386,np.float64(0.5159217818403071),np.float64(0.7774252520197766),7500,np.float64(0.777483820883704),0.9328378438949585,0.9944915771484375,0.9592632055282593,0.9881802797317505,0.9032715559005737,0.043622374534606934,0.04622640088200569,0.10138091444969177,0.27333030104637146,0.5926271080970764,0.9425001740455627,0.9674292206764221,0.971217691898346,0.9996351003646851,0.9994962215423584,0.7537841200828552,0.7953776717185974,0.5408821702003479,0.9014392495155334,0.28146326541900635
387,387,np.float64(0.03116920748269026),np.float64(0.03116920748269026),5260,np.float64(0.029336671228806132),0.001157586695626378,0.00024329478037543595,5.0140039093093947e-05,0.007340028882026672,0.0002601871674414724,4.5913184294477105e-05,0.00012521758617367595,0.0005155825638212264,5.560296995099634e-05,0.0005642053438350558,3.8403039070544764e-05,0.00013100594514980912,4.918422564514913e-05,8.842763054417446e-05,6.379901606123894e-05,0.030195536091923714,0.05122099444270134,0.0021172240376472473,0.592574954032898,0.14086316525936127
388,388,np.float64(0.8598693987276194),np.float64(0.8598693987276194),4257,np.float64(0.867172018643663),4.651612107409164e-05,0.00027269148267805576,0.006086662877351046,0.0002514973748475313,0.07050739228725433,0.5789335370063782,0.8268002867698669,0.8937504887580872,0.06549907475709915,0.017257215455174446,0.4861162006855011,0.6048963069915771,0.9999104738235474,0.4026778042316437,0.2557157874107361,0.7902632355690002,0.08894376456737518,0.9983357787132263,0.9932246804237366,0.4882507622241974
389,389,np.float64(0.24530177047573862),np.float64(0.24530177047573862),5247,np.float64(0.23386264571407864),0.06592469662427902,0.00093645672313869,0.1778368502855301,0.021131636574864388,0.830186128616333,0.029558317735791206,0.24609342217445374,0.6043224930763245,0.00230758311226964,0.26126712560653687,0.12730470299720764,0.2746703624725342,0.0008675571880303323,0.016799338161945343,0.4183708429336548,0.0068630557507276535,0.6097115874290466,0.9959350824356079,0.9767001271247864,0.4771067798137665
390,390,np.float64(0.9867717728558573),np.float64(0.10106340725169735),7500,np.float64(0.10098364652589518),0.2946777641773224,0.3019554018974304,0.322563499212265,0.19030578434467316,0.6970011591911316,3.518360244925134e-05,0.0039020588155835867,0.000398786534788087,0.0002841587411239743,0.0007045194506645203,0.041157133877277374,0.12734754383563995,0.5256021618843079,0.4338965117931366,0.46173858642578125,0.000603253545705229,0.7635098695755005,0.03786369413137436,0.0010011070407927036,0.15255984663963318
391,391,np.float64(0.7667074236697806),np.float64(0.7667074236697806),6172,np.float64(0.7777251205925886),0.00025045263464562595,0.0008407903951592743,0.9807902574539185,0.0019830726087093353,0.0001375945284962654,0.00028201256645843387,6.3127743487712e-05,0.0038352280389517546,0.0025787127669900656,0.005422587506473064,0.9992524981498718,0.9982525706291199,0.9951581358909607,0.9988841414451599,0.9997403025627136,0.0030919371638447046,0.010833624750375748,0.18479016423225403,0.00098290981259197,0.00018554215785115957
392,392,np.float64(0.06759999311737888),np.float64(0.06759999311737888),6450,np.float64(0.06759074509710608),0.2129272073507309,0.09556186944246292,0.0828995555639267,0.900910496711731,0.9641605019569397,0.1063622310757637,0.1597016304731369,0.07447990775108337,0.49821290373802185,0.18770264089107513,0.00011000373342540115,2.872083496185951e-05,0.00014821661170572042,0.0006583607173524797,8.227027137763798e-05,0.00434073293581605,0.008412795141339302,0.005077637266367674,0.1579710841178894,0.11762620508670807
393,393,np.float64(0.04748434585582263),np.float64(0.04748434585582263),5647,np.float64(0.04749220328068042),0.20651215314865112,0.12243616580963135,0.13135236501693726,0.11931373924016953,0.6530828475952148,6.039730124030029e-06,0.0003821465070359409,0.00014321970229502767,0.00016077667532954365,0.0014618684072047472,0.009704424999654293,3.1873023544903845e-05,0.0003028243954759091,6.5058127802331e-05,0.0006209503044374287,0.6473090648651123,0.846204936504364,0.9918959736824036,0.32452064752578735,0.9709089994430542
395,395,np.float64(0.08043726631770345),np.float64(0.19221564401941232),7500,np.float64(0.1921986993832762),0.29683443903923035,0.2639671266078949,0.04856477677822113,0.6394942998886108,0.11838158220052719,0.009382857009768486,0.00810566358268261,0.015186894685029984,0.0007358185830526054,0.0001982802350539714,0.003526220563799143,0.0032090749591588974,0.013095689937472343,3.1955896702129394e-05,0.0019276316743344069,0.0935964584350586,0.0583316795527935,0.03083256259560585,0.011048386804759502,0.026552757248282433
396,396,np.float64(0.08517270280620733),np.float64(0.0851681350010724),7500,np.float64(0.08516335061829543),0.04454449564218521,0.06459764391183853,1.5876389625191223e-06,0.5821531414985657,0.47509586811065674,0.288068950176239,0.2508067488670349,0.026184212416410446,0.7325836420059204,0.017186757177114487,0.09992715716362,0.0009348263265565038,0.023032773286104202,0.0013645366998389363,0.030725592747330666,0.09915965050458908,0.9374119639396667,0.639974057674408,0.5841870307922363,0.5695676207542419
397,397,np.float64(0.7053745364048377),np.float64(0.8352120517227047),7500,np.float64(0.8264869817609863),0.026916949078440666,0.0673195868730545,0.01501036249101162,0.019122201949357986,0.003720605745911598,0.40495961904525757,0.3198145627975464,0.3255733251571655,0.21214652061462402,0.22806791961193085,1.2690569519691053e-06,1.860893235061667e-07,9.482208406552672e-05,0.0028397038113325834,3.035737350387535e-08,0.048721350729465485,0.046009983867406845,0.02122299186885357,0.23226255178451538,0.01418360322713852
399,399,np.float64(0.08048187678554955),np.float64(0.11940820921842228),7500,np.float64(0.11933719962979955),0.0017313779098913074,0.004351652693003416,0.0019139506621286273,0.02666490338742733,0.0009161155903711915,0.22163556516170502,0.9297915101051331,0.2004116177558899,0.5310434699058533,0.06793362647294998,0.09074512869119644,0.13525310158729553,0.001162914908491075,0.044587135314941406,0.13962671160697937,0.07471992075443268,0.13411171734333038,0.4491410255432129,0.046107541769742966,0.07870037108659744
400,400,np.float64(0.3215778800916508),np.float64(0.3787843346014129),7500,np.float64(0.39330079211103836),0.06711214780807495,0.05120868980884552,0.7569020390510559,0.020476657897233963,0.029982885345816612,0.3111785054206848,0.013120320625603199,0.2026865929365158,0.04589787498116493,0.006229470018297434,9.124559437623248e-05,3.431160422451285e-08,3.4099289223377127e-06,6.032205401851343e-09,2.365661748626735e-05,0.005353742744773626,0.24169416725635529,0.09821075201034546,0.008127041161060333,0.01333813089877367
401,401,np.float64(0.09028123685270158),np.float64(0.06769773969804119),7500,np.float64(0.063891701703311),0.30854400992393494,0.22656747698783875,0.8608631491661072,0.23246359825134277,0.6393388509750366,0.05594818294048309,0.02277001179754734,0.14842110872268677,0.005490344483405352,0.04534455016255379,0.04064770042896271,0.03671104460954666,0.010215305723249912,0.40093502402305603,0.0021573808044195175,0.7461615800857544,0.4679292142391205,0.983363151550293,0.9398432970046997,0.8707231879234314
402,402,np.float64(0.7664253413691708),np.float64(0.8267915464481894),7500,np.float64(0.8267898081772873),0.9994838237762451,0.26445236802101135,0.9581838250160217,0.6784088015556335,0.8940699696540833,0.9904953241348267,0.9833592176437378,0.9484809041023254,0.7922095656394958,0.9781973958015442,0.4855874180793762,0.07167474180459976,0.025757411494851112,0.11745674163103104,0.00192859151866287,0.9907326698303223,0.9849674105644226,0.9932669401168823,0.7216675877571106,0.952519953250885
403,403,np.float64(0.05336066290713528),np.float64(0.025970683161558913),7500,np.float64(0.02759007964310719),0.8718366026878357,0.000548536772839725,0.01663823612034321,0.9582089781761169,0.976005494594574,8.47968112793751e-05,0.001933579915203154,0.00013378589937929064,4.135022027185187e-05,6.767301329091424e-06,2.9306676879059523e-05,3.7422125842567766e-08,0.00033246417297050357,5.966407843516208e-05,5.371092265704647e-05,0.9799618721008301,8.61986045492813e-05,0.9285171031951904,0.9703168869018555,0.8518032431602478
404,404,np.float64(0.12603296501250677),np.float64(0.14826312423922478),7500,np.float64(0.15644492014577646),0.06912868469953537,0.3385731279850006,0.6197879314422607,0.009777253493666649,0.04371509701013565,1.2149520443927031e-05,2.7869664336321875e-06,4.624887878890149e-06,3.73989814761444e-06,3.7787676774314605e-06,0.0005791459116153419,0.0005980272544547915,0.0017869428265839815,0.006572236306965351,0.011708437465131283,0.8460416793823242,0.09303321689367294,0.09277282655239105,0.4449966251850128,0.8346221446990967
405,405,np.float64(0.9363572073188958),np.float64(0.9433649515516925),7500,np.float64(0.9433892304188095),0.8850194215774536,0.9977295994758606,0.6282800436019897,0.9533212184906006,0.2988879680633545,0.058246493339538574,0.03467090055346489,0.05153718590736389,0.4743534028530121,0.0003222266095690429,0.0057768989354372025,0.40310555696487427,0.00031886721262708306,0.8040829300880432,0.01877344772219658,0.2895622253417969,0.18269464373588562,0.0300904531031847,0.6695009469985962,0.0019871131516993046
406,406,np.float64(0.029344855690615502),np.float64(0.029352127190618187),7500,np.float64(0.027625822099824414),0.2296563982963562,0.9681056141853333,0.06209276244044304,0.13904833793640137,0.8566702008247375,0.0007656701491214335,0.0004226162564009428,0.011288424953818321,3.777870369958691e-05,6.864507304271683e-05,0.001943808514624834,4.182186330581317e-06,1.362095304102695e-06,2.447080191814166e-07,0.00010696555546019226,0.894165575504303,0.24218842387199402,0.5104792714118958,0.005218521226197481,0.2835262417793274
407,407,np.float64(0.09550240005044663),np.float64(0.0675934330664713),7500,np.float64(0.06376322559935724),0.8785141110420227,0.9861719012260437,0.07620691508054733,0.038639653474092484,0.08668924868106842,0.011203452944755554,0.0007445375085808337,0.19266541302204132,0.0025942837819457054,0.07585696130990982,0.006478907074779272,0.1120968833565712,0.05936752259731293,0.007451436948031187,0.00046431811642833054,0.18580186367034912,0.0006539258756674826,0.03851974010467529,0.007677549496293068,0.05341217666864395
408,408,np.float64(0.02761873226311282),np.float64(0.0373536636358984),7500,np.float64(0.03517073832448851),0.0007322332239709795,0.05999838188290596,0.043315570801496506,0.9005557894706726,0.0002461880212649703,3.2294050470227376e-05,4.980170342605561e-05,8.544373486074619e-06,3.742410626728088e-05,0.0003337986709084362,0.00046219475916586816,8.586380863562226e-05,4.690037258114899e-06,0.0013741198927164078,0.00016865564975887537,0.04477829113602638,0.013509126380085945,0.0015786279691383243,0.023858360946178436,0.008402100764214993
409,409,np.float64(0.899172537842164),np.float64(0.8932120804016893),7500,np.float64(0.88706223107716),0.12301015853881836,0.004858007654547691,0.4737853705883026,0.4764443039894104,0.6127946376800537,2.2884800273459405e-05,0.0003639275091700256,7.892935536801815e-05,0.0025787006597965956,0.005591393448412418,2.920186830124294e-07,4.735328129612526e-09,4.9929527449421585e-05,0.008156534284353256,0.0017075934447348118,0.0011410302249714732,0.0012737747747451067,0.0025074267759919167,0.08789203315973282,0.024953756481409073
410,410,np.float64(0.10098663494831628),np.float64(0.1648056421603176),7500,np.float64(0.164732264575788),0.17841245234012604,0.013108056969940662,0.2293018400669098,0.006413023918867111,0.948515772819519,0.011359394527971745,0.9788373708724976,0.7702467441558838,0.6963008046150208,0.027955541387200356,0.004808289930224419,0.016038527712225914,0.013172748498618603,0.11376656591892242,0.04972652718424797,0.12675169110298157,0.8256055116653442,0.09838729351758957,0.0013431194238364697,0.2562142312526703
411,411,np.float64(0.03113994811595107),np.float64(0.044714986034777915),7500,np.float64(0.04471499300192452),0.005348945967853069,0.024714935570955276,0.004271514713764191,7.242790888994932e-05,0.0002426214050501585,0.0039337570779025555,0.01641072705388069,0.006748012267053127,0.004811544436961412,9.878607670543715e-05,8.817737398203462e-05,0.000350248534232378,8.010251622181386e-05,0.002944181440398097,0.0010391526157036424,0.009332460351288319,0.627146303653717,0.13128089904785156,0.00351952132768929,0.001635444932617247
412,412,np.float64(0.4383397652258388),np.float64(0.7665023400271843),7500,np.float64(0.7775013566590835),0.21444907784461975,0.006124394945800304,0.020000189542770386,0.4919731020927429,0.2889387011528015,0.04016118496656418,0.0008637571590952575,0.0007320089498534799,0.0005220372113399208,0.0024574962444603443,0.2260812371969223,0.008006932213902473,0.0021031927317380905,0.011855249293148518,0.020774442702531815,0.12387920171022415,0.0003620472562033683,0.0023696001153439283,0.05871601775288582,0.05759849399328232
413,413,np.float64(0.20179404407729792),np.float64(0.08528680682606007),7500,np.float64(0.0853449277711666),0.007129427511245012,0.015382015146315098,0.029476677998900414,0.004980199504643679,0.01950262300670147,0.03441210836172104,0.0020536419469863176,0.018061747774481773,0.01076486799865961,0.026782317087054253,0.00215766835026443,0.013606415130198002,0.00936431810259819,0.03104621171951294,0.0036185395438224077,0.003780289553105831,0.021206878125667572,0.003865041071549058,0.002744663041085005,0.002533307997509837
414,414,np.float64(0.9325861037303699),np.float64(0.8740514897429265),7500,np.float64(0.8807725178694364),0.04270976036787033,0.0014989611227065325,0.6994816064834595,0.004652253817766905,0.07427869737148285,0.07730522006750107,0.25496548414230347,0.002168215811252594,0.1269102394580841,0.013060922734439373,0.12291219830513,0.9935862421989441,0.9050530195236206,0.9945407509803772,0.9011398553848267,0.039290811866521835,0.5963591933250427,0.34284117817878723,0.04714252054691315,0.03005976974964142
415,415,np.float64(0.08531219391452435),np.float64(0.14074362518522357),7500,np.float64(0.13342279292104672),0.04442039132118225,0.0041914707981050014,0.38946741819381714,0.00873960368335247,0.011379064992070198,0.02458280883729458,0.0007445396622642875,0.0016566796693950891,0.10065864771604538,0.03751649707555771,0.08401025831699371,0.12357466667890549,0.07431156188249588,0.6178256869316101,0.003327027428895235,0.0021413166541606188,0.009740279987454414,0.044889967888593674,0.0019795142579823732,0.017101019620895386
