pid,mode,p_yes_rule,mass_rule,p_yes_paper,mass_paper,n_audio_tok,seq_len,dur_in_s,sec,wav_sha256_1MB,error
444,default,0.08043128229416477,0.9950860142707825,0.08043123197490659,0.9950839504599571,7500,7548,300.0,1.44,b62db9994315646b0314352ddb46e9543e7edb2afff154ff6a7bd9144fadeb29,
445,default,0.5766837004548818,0.9951843619346619,0.576683893353895,0.9951818585395813,7500,7548,300.0,0.8,eddd4febad5d6121aa918c919a380c83c409b28f9ba0a60f6ce669762316a328,
446,default,0.06378104242099156,0.9960921183228493,0.0637809799237451,0.9960898235440254,7500,7548,300.0,0.95,4c7d35df4136e7bbacafaf052a6289cb0269b6eae25a822673b8f1a25ad9da04,
447,default,0.34908867613626415,0.9924521744251251,0.34908865298136926,0.9924498498439789,7500,7548,300.0,0.76,b47b5989387e28606598a7b1162f9ccb93c0974aebea51f6a3f06707555c5356,
448,default,0.23397614044280915,0.9936910718679428,0.2339761300655852,0.9936885684728622,7500,7548,300.0,1.45,e46098b668ea4337203390912885e02581fc723d149636b7cfe859e75b237dee,
449,default,0.16462592200200554,0.993571549654007,0.16462584581024883,0.9935697466135025,7500,7548,300.0,0.95,6bb5591f6a636f1a1eb7b1ab8dbcbec0fae2ada89b70384065e60a6539d7872a,
450,default,0.0717234647523687,0.9962358847260475,0.07172340238324525,0.9962336346507072,7500,7548,300.0,0.84,a0b80195701496ff214c046cd1329bcb437a6d1d15ecda3f2ac01acc434f0be0,
451,default,0.07613630919664774,0.9958068206906319,0.07613622912242998,0.9958045408129692,7500,7548,300.0,0.86,4606592b33ff096ad5b921aff0c599ecec36a47671d31309ad8d43b45099b223,
452,default,0.4081750208495959,0.9937873482704163,0.4081752210161722,0.9937841594219208,7500,7548,300.0,1.03,fdafb2eb2d1dd48f350612a217667d8f9a3ddcb6a37cd6145af59376a6782747,
453,default,0.10101434146724866,0.9932504072785378,0.10101426434339321,0.9932480677962303,7500,7548,300.0,1.45,63faf7c14874ca5fbac61dd9547ffe797021642de6c0070861b827601c8a57db,
454,default,0.1923352820461008,0.995234340429306,0.19233522912745168,0.9952321350574493,7500,7548,300.0,1.49,59a10e254bfb705664de393bbd1f9c48a4bb0622190b19483696bbc5c647ce43,
455,default,0.01799458753921226,0.9976761043071747,0.01799456080579221,0.9976743776351213,7500,7548,300.0,1.02,e721e9be7336f324b7c1880dc6f6cf851a96ac455f228a2ecf20c214c68678f9,
456,default,0.07593663439454887,0.9958127588033676,0.0759365864477763,0.9958108365535736,7500,7548,300.0,0.99,15d4b7ae28d28bd8a458f2c51ee27c68811165077841ab11da672163fcb8b79c,
457,default,0.04212122633687133,0.9971605129539967,0.0421211741032813,0.9971586540341377,7500,7548,300.0,1.19,ff337650341449a2f70feb83a97ea83d4507d440978fd270dffd68b27bcdd382,
458,default,0.06768016899310907,0.9948738291859627,0.06768008928429473,0.994871698319912,7500,7548,300.0,0.86,1f5839e7a837df5bfd4b008ea6583306a195ee99ba196289eeb14f610b1a797c,
459,default,0.32105740097670205,0.9930099844932556,0.3210574933933449,0.9930077493190765,7500,7548,300.0,0.82,9a5083275b0fe3bab9a36421a31bc8885b6de3641f75c47f06075c17d30e1221,
461,default,0.9526606622167408,0.9974372945725918,0.9526607637395733,0.9974354989826679,7500,7548,300.0,1.71,26801f0af1ff34d435ff55f592f4e47f0094b39205c3bfcc0386c429c3c2921b,
462,default,0.16469641715935077,0.9947610050439835,0.1646963647949191,0.9947585165500641,7500,7548,300.0,0.9,d1e90ed6479175f8b579e8823af2d4ba9e6cc92bf5555b61ef2540313877c03f,
463,default,0.04745950511165885,0.9966151863336563,0.04745948055928144,0.9966130331158638,7500,7548,300.0,0.78,636d7cf54c0845988185cf7932fcb2fe857813407100d440a39342aa5256f153,
464,default,0.03313405301308889,0.9959471337497234,0.03313401089059341,0.9959453642368317,7500,7548,300.0,0.81,f393b3f39a1c37a86efd3bc9d82d33e74107cd9d9b9455c3daeff7520e48d5f3,
465,default,0.06763806852889163,0.9959163963794708,0.0676379818383046,0.9959142580628395,7500,7548,300.0,0.87,9051fb9cc50d6d6a3a61ffb2f091c44b50b1aff53896806eeb50d5133181d34a,
466,default,0.7063143131426817,0.9940379858016968,0.7063145754890745,0.9940349161624908,7500,7548,300.0,1.14,2ec9834c0fc5190a9e97688a0a1431035317f8c53feb06a059e8d3d82932c847,
467,default,0.04472762967458526,0.9961835891008377,0.04472758136948129,0.9961819164454937,7500,7548,300.0,0.78,42d2ee238f4318aa2a58146bf15c0e26d23e5282d3e869c1ca60986a48113ae8,
468,default,0.031165531517604293,0.9981211703270674,0.031165473287892733,0.9981194492429495,7500,7548,300.0,3.93,7b5a3cb568dd5f71f5877cb0e1400577b597ec523e69d1b1cf7a50429db82aa9,
469,default,0.042176217832555596,0.9959919713437557,0.042176149600096455,0.9959897845983505,7500,7548,300.0,1.94,a51c60e017a09ac32ba6a7ec78e5df0533c28d75dc3023f116a30bbf7991c99f,
470,default,0.5469305933290266,0.9954453110694885,0.5469307160006055,0.9954433441162109,7500,7548,300.0,1.11,4e71466dd3ccad5d8cdc99827d4af88db3b5694e1589f55e5faf8ef224bd7575,
471,default,0.5470731000062141,0.9946628212928772,0.5470733055474857,0.9946603775024414,7500,7548,300.0,1.42,ca634096f4f082ec5ecf22825410fce0597e5f81e5fce451830b284cdd1aa0b8,
472,default,0.05346673882991728,0.996580395847559,0.05346668078464405,0.996578760445118,7500,7548,300.0,0.82,bb6b70fd7d36b5ddf571660843863bfbbac1579a04f2822be707f74c89d8bb9b,
473,default,0.027627885887560818,0.9979598131030798,0.027627850585632465,0.9979581218212843,2527,2575,101.1,0.39,77ae94e256c78dd64139dfdb24ef67e0a60a453baec7ba749043b444b088a7dd,
474,default,0.06762619830874443,0.995492085814476,0.06762611672478779,0.9954897612333298,7500,7548,300.0,0.85,0b463e00ce14f90b03881c3265a0a36da777bdb0e5abef9bde5feaa2eb0c5cf8,
475,default,0.03517176508697459,0.9982304647564888,0.03517172907444163,0.998228944838047,5615,5663,224.599875,0.7,d6dbd7426823f903c2d44a1ea7eaf1115fb4a5fa89aaf2aba65e2bf81db2b950,
476,default,0.09020750209940645,0.9964065104722977,0.09020744606004787,0.996404156088829,7500,7548,300.0,1.23,5bb2c37a063f42d1ed0e899876561919a1f19e202268d603af6cf5372e52c2e1,
477,default,0.03313241181683232,0.9970323443412781,0.03313238279218677,0.9970310814678669,7500,7548,300.0,1.4,be3c8e7dc47497388277c533493777f7b15de941a32911ae3d71c04e413d376c,
478,default,0.26906753003103984,0.9959739148616791,0.26906750093179765,0.9959719181060791,7500,7548,300.0,0.87,e2bf4354ef9eda86d43711682d0643f1f0cd347484366d99d8e14f1e1f224177,
479,default,0.26934922609445827,0.9949433505535126,0.269349190667647,0.9949409365653992,6400,6448,256.0000625,0.87,e5f72cc53b8af34f089af7b74e48e768dde071dc240489e658b6aafa3bd840a3,
480,default,0.10682554081660194,0.995746485888958,0.10682550542622658,0.9957444444298744,7500,7548,300.0,0.92,fcba0130ca8f4df42219da8e818428b66c251bedba88de737952fc06508af0bc,
481,default,0.05670012291511729,0.9952818118035793,0.056700079888567956,0.9952798075973988,7500,7548,300.0,0.83,5167cc7e9716d93c999015eedb273faeea502967b96a3d43cedb2319c2ea7d7d,
482,default,0.11929746100487451,0.9956715032458305,0.1192973913196001,0.995669461786747,7500,7548,300.0,0.85,cc3220b6a41288dee5adf899f350cfe0861d43840cd70e6127cd4c45b9349ff3,
483,default,0.09544383087341436,0.9962289482355118,0.0954437831600966,0.9962271824479103,7500,7548,300.0,0.79,846cbb013f6ed707bdc55a10936d5ff0d4cdf4f7984eb9f1daf5ae5b707dc842,
484,default,0.08047262901545083,0.9958932474255562,0.08047252034464009,0.9958914443850517,7500,7548,300.0,0.76,b022e67e7472cef45a39a8e66040509da5072c2fd4760b39db64593bba5e6766,
485,default,0.30736136720194385,0.9972446262836456,0.30736127017662374,0.997243195772171,5310,5358,212.4000625,0.44,7e306f714d374c2c411bb5b2b291b57784f6956fbea6ed28dac239778d7c1265,
486,default,0.06764794501208954,0.9968261122703552,0.06764787011669689,0.9968242421746254,7455,7503,298.2000625,0.76,aff97ca502b0fd61b9237362f9a8d726d76ae808daa5d7c4139c201ef702ae90,
487,default,0.1330660096948051,0.993828296661377,0.13306595812691777,0.9938261061906815,7500,7548,300.0,0.84,aba91b07bac03527e26fdd9c73d8dc1a93417eaf12705fce10f3bbd94ed0f64f,
488,default,0.0637927875818327,0.9956879839301109,0.06379272126747078,0.9956857487559319,7500,7548,300.0,0.79,16695efec67a91d5e206f13f5b5420f3236ffc4ea1b6555fae4ccd12a7223eb5,
489,default,0.08523085493699156,0.9969852939248085,0.08523083838594633,0.9969828650355339,7500,7548,300.0,0.97,51acaef856b43017f59126d1182cf8d50b7694d857197f075756e30318ad5fff,
490,default,0.047477846373687904,0.9978242516517639,0.0474777907381299,0.997823067009449,4840,4888,193.599875,0.49,12d9853ce9ed83a3dce3c90f3d3b8826b8359fcb86f610d783f273df25030f10,
491,default,0.6073580899876354,0.9963185787200928,0.6073583021171189,0.9963157773017883,7500,7548,300.0,1.1,3308c572cd27816584af9722db6ca7e3d420162e23f92803b0c7763729cdf133,
492,default,0.0716430914678049,0.9957441836595535,0.07164303625637494,0.995742455124855,7500,7548,300.0,0.79,f8d4f17a4c3cbea8ec8cceab80e227ac1a2b6d9ab805bf714673d3916d252941,
600,default,0.28172776804037136,0.9963108599185944,0.2817277398770252,0.9963091611862183,2455,2503,98.199875,0.31,7e27220f54e8cbe202e332ae1129e4327dfeba012ca0bf59c197b8f4200d1425,
601,default,0.10100051926622476,0.9973063543438911,0.10100044990146051,0.9973047524690628,3487,3535,139.5,0.39,c528fa809ecc0e130f8109682d4fcf1ce34f70fe3042677213604e0d9a46ab0a,
602,default,0.8521593371177608,0.996550902724266,0.8521595029888879,0.9965481907129288,7500,7548,300.0,0.73,948f6067aa90b92ef1de6704e4dfd54bc05768f3b46130c57c1ad4542679d88a,
603,default,0.45321808660532303,0.9962283372879028,0.45321825787788766,0.9962262511253357,7500,7548,300.0,1.23,9a957aa182b9c8a08751544a3e8e9a5546658240b62dbc591439a9da8045aca3,
604,default,0.01497482481250956,0.9989182408899069,0.014974799097615536,0.9989159759134054,2950,2998,117.999875,0.31,a08ec6b2428ce425592669734eae723e1aee0291fb85c74c841f262a0f394272,
605,default,0.8269695315736169,0.9966012239456177,0.8269696912471556,0.9965993016958237,5212,5260,208.5,0.6,86d95a2c902fe4f1201c9513972c89c05d50bd6599dc21aa87a92dbb34a86e57,
606,default,0.11300840102527587,0.994868129491806,0.11300833115252883,0.9948663711547852,1648,1696,65.9000625,0.3,096d057d4354db16cd1473406653e4996736a868117e0cd8b5624be7ce6419dd,
607,default,0.17368387589146264,0.9969946444034576,0.1736837995084974,0.9969931095838547,5508,5556,220.3000625,0.41,fcfba9f74990ea6796e28d7b9086b6447c818ad827ab9b318b502cced54ab73f,
608,default,0.26876585761655997,0.992694765329361,0.26876587041196653,0.9926925003528595,7500,7548,300.0,0.54,6ab034e7354156b4c65ca493099d45c91dad77209686c184ae324ab258ae4324,
609,default,0.056750631335492255,0.9951713159680367,0.05675057075121228,0.9951692931354046,7500,7548,300.0,0.6,1fc0d1305725e39656f3c21aa2302de224cd03a98155e01010ad0edc15d4462b,
612,default,0.06380651672585468,0.996431827545166,0.0638064835924822,0.9964300096035004,7162,7210,286.5,0.79,7c19d9a3415572c1b2bc84f70b4927933b264ecffd96f8ab7d65c1d428e788be,
615,default,0.042136886664483925,0.9967490695416927,0.04213684013893331,0.9967473410069942,7500,7548,300.0,0.79,ada6f5f9463f80bcac5ecc3f8b1834b512bcf50c2effc711ce4c1c36b4fc10a2,
617,default,0.112926644932323,0.9954678490757942,0.11292660212598005,0.9954657852649689,7500,7548,300.0,0.89,e7ad8f9b009d1b13cc5a3fa8920cf23eb274da35d67ce197dc211af8f9c91983,
618,default,0.453532455474834,0.995467483997345,0.45353247539801544,0.9954656660556793,3480,3528,139.2000625,0.37,92b705183531c403b710861a95328db0e4ca8abc2eb1df3c5bfca8ab21eb5bc0,
619,default,0.09024065104535207,0.994026355445385,0.09024056107587113,0.9940242916345596,7500,7548,300.0,0.5,6a5a0dfc0e8fc37410a43ccedf0782d6e3db0062c973c56b6406029672c0f65d,
620,default,0.0396853899099081,0.996816873550415,0.039685351177815964,0.9968154057860374,7500,7548,300.0,0.5,b9e8b44795686045f79cfdab22e1940baae56bcc2d3eb5b654f872f546f3bb55,
622,default,0.042118733812284884,0.997586403042078,0.042118686898740515,0.9975848607718945,7500,7548,300.0,0.98,9ac596fc558bc907dbe5e754f3908cec40ca878584dce724e368ea95a8111bbe,
623,default,0.10681402388000645,0.9961092844605446,0.10681396756881834,0.9961070194840431,7500,7548,300.0,0.91,a49d99962fad20fd11cc2e24fdb21166a26a4e41aa4232348c16696d31505870,
624,default,0.9649117806532111,0.9985422790050507,0.9649118192032562,0.9985405094921589,4137,4185,165.499875,0.5,1457270ba4c6fb310e384aca08944ff1554f2da60d3c2f8512125cf3395d401f,
625,default,0.16477267201049572,0.9943143874406815,0.16477261061723433,0.9943123161792755,7500,7548,300.0,0.75,47c1b9e0dbaf18609555acffe4242535aed230680ec38e4b573726743c699726,
626,default,0.035193576446776426,0.998044528067112,0.03519354645842933,0.9980432614684105,2245,2293,89.8,0.33,aec26bcc7240a05a15105f9eb63a53022e51a63891655360341091a0f4382f8b,
627,default,0.1069571672712841,0.9960643798112869,0.10695709264132529,0.9960624277591705,7500,7548,300.0,0.83,58ea0eaf14b642d6b7525d03dae7847a2ac9373fbedc98e10bd923ad57323785,
628,default,0.05674070072965457,0.9961011074483395,0.0567406511620629,0.9960992857813835,7500,7548,300.0,1.25,7bd3473b95ba37bfee1eff3141055a9e3653246300f67297cdd13db1494d4b97,
629,default,0.05040100022470434,0.9961601831018925,0.05040095876736467,0.9961581937968731,7500,7548,300.0,0.78,1a2e96d222b3da882c0beff8f48c961ecc709f7749ffd669018b7f595fd333cc,
631,default,0.36377051282277834,0.995045930147171,0.36377064118405766,0.9950430393218994,7500,7548,300.0,0.7,2b3c31beab7cff7e5b9f994f202dba36175be16c1698974836c7eefb0ac69671,
632,default,0.031200636631766733,0.9969633985310793,0.031200603458743613,0.9969620108604431,7500,7548,300.0,0.97,82fba41b02d50076383254efbfbe01e5b7f26a7cb132ce6a215850375ab2df17,
633,default,0.03966363423700428,0.9955095164477825,0.03966358707869314,0.9955081641674042,7500,7548,300.0,0.84,05941582ca174b22a426480aa0704aacf8489a43ab9e02901ec1da487c10ffdd,
634,default,0.03518107907744533,0.9974656514823437,0.035181038846923106,0.9974642507731915,7500,7548,300.0,0.85,ec0dd38b0a3de6f49b02f68f146e4eb3c2fb1446fe315f58aa3c485f60c80aaa,
635,default,0.06766709658051816,0.9966310784220695,0.06766702687722045,0.9966290220618248,2112,2160,84.5,0.3,d4b464c790f93f7daaeb4b699a7a9441ae26b3b23802106ef8842bb27c7b97f7,
636,default,0.692986201845883,0.9961549341678619,0.6929863320200487,0.9961530268192291,7500,7548,300.0,1.07,ab1038d6706044b3059b44ed270a8ee2f70ec4b1e33db8a7824580cdf2ae3b84,
637,default,0.9668824481236261,0.9985499158501625,0.9668824899212402,0.9985487014055252,7500,7548,300.0,0.88,1101e029346fea0a035e2c94dc2f498f5916ec897d6d3ba512e7184f5c93d035,
638,default,0.7312200120183509,0.9973493218421936,0.7312201277557169,0.9973475337028503,2215,2263,88.6,0.39,d9a0ebfb2a97aecbff278a4313462de572ca1d0a576789ed2018a7373f0a237d,
640,default,0.6079510794493111,0.9961027801036835,0.607951279861056,0.9960994124412537,7500,7548,300.0,0.52,493ace24c4b2b2454ea6baf3b50676cc5c11188c132e0b628d52934ae98139a1,
641,default,0.788053519523733,0.9976705759763718,0.7880535931668247,0.9976687431335449,4667,4715,186.7,0.51,f141a2df247e4126e5e322c8806f52a868a19b999a890d5b5afbc947bc45e229,
649,default,0.21247358574871053,0.9935517311096191,0.21247354294287604,0.9935494065284729,7500,7548,300.0,0.72,fe0da9b364740b4ad30921b9cadfd9e469e6022748a7bcac6929d00f48ec2f28,
650,default,0.14829606925220018,0.9940637201070786,0.1482960090799728,0.9940614104270935,7500,7548,300.0,0.86,3ee0e62884d8f22d6c08bd55b46fcaa269036fa335faf22b035574216d4c7fee,
651,default,0.0638147278710082,0.9967791512608528,0.063814675050192,0.9967777580022812,1862,1910,74.5,0.31,c9c182d8c5a7d154925a2365df7e3fdd810fcb1e42fdff26e16273ab03f50f1d,
652,default,0.8671779650398055,0.9973910599946976,0.8671780984335833,0.9973892569541931,7500,7548,300.0,0.49,5f26eefcc5f563f5bd3b2c8406607bd5341e8f5cea8f2e01b27741f093af97ad,
653,default,0.06379454859187754,0.9975816980004311,0.06379449197370109,0.9975803643465042,4720,4768,188.8,0.35,543eb3a5d08b09b960d612aec1e980bc71e40a311ded51c1e01c2cb75bce1503,
654,default,0.04215629729963117,0.99774369597435,0.042156260927671024,0.9977417290210724,3585,3633,143.399875,0.44,ed632ba8c8c81ed5791cd62d2b2242dc150c77a082665fc96d7ef73d8080969e,
655,default,0.9326624994952325,0.9981734305620193,0.9326625580073139,0.9981716424226761,6658,6706,266.3000625,0.62,c7db90eebccffe4c052f16c8ba85484e3062185f62a5b25e33c67f989f088a67,
656,default,0.042161498530169234,0.9968098402023315,0.04216144211895441,0.9968077279627323,7500,7548,300.0,0.92,b4b1d36be1997dd8fca774cf1ee6de5ee4ff14d303271d0c6f8b4d7b657b8c50,
657,default,0.06017332460808648,0.9957849755883217,0.060173263724567765,0.9957831352949142,7500,7548,300.0,1.19,85fa1ee5069d273189d636ef754b5ddb412e2db31e1c2fd340b20fb6202c2d04,
658,default,0.6373229538853308,0.9945891201496124,0.6373231164725486,0.9945871829986572,7500,7548,300.0,0.52,f856b4ed411d9727c01e4b3622656504f8098e381093e90f2e2ff8092c7b580e,
659,default,0.11296738709148403,0.9958175644278526,0.11296728440451387,0.9958155676722527,7500,7548,300.0,1.25,af8d9b58dc5d63a3de8be7c8a373c573c3a2cf2290ca4478a949d1711d63c2d4,
660,default,0.6369761429756869,0.9950882494449615,0.6369763567022937,0.9950860440731049,7500,7548,300.0,1.11,be14f5e938a90ad603fcd41408691be50952d1f8eb286979713a30f76eb68913,
661,default,0.6079867635764814,0.9943516254425049,0.6079868532223902,0.9943494200706482,7500,7548,300.0,0.61,40b88c8840c375f19eb0dc79ea31f6d7d1f834341f833b26d92d4614a6d27c48,
662,default,0.10103991391135478,0.9968305006623268,0.10103979618824238,0.9968287125229836,7500,7548,300.0,0.87,f5c983e550ce0f786325672a03eed0ab85921d6ed1d22a1bc12055db1a0b74b9,
663,default,0.40744135195245607,0.993863046169281,0.40744138534092195,0.9938609898090363,7500,7548,300.0,0.73,b7eda980e4581de9b6b1530ba6b7f413a45682e241f26a0f908987355184e2be,
664,default,0.04211374178753745,0.9966160915791988,0.04211370064808035,0.9966140575706959,7500,7548,300.0,0.87,860c0ab900936d9cf72b66e5e919b9bbb230b5d170379c2cb21c5031862494dd,
666,default,0.05672734924169611,0.9961978420615196,0.05672724621070119,0.9961957111954689,7500,7548,300.0,0.85,25bd699ad876f56e657241a57ff1472910b16d2a9770e1c68e5ce7e7a6bf7703,
667,default,0.531750066126304,0.9944427609443665,0.5317502250219358,0.9944396615028381,7500,7548,300.0,0.68,3a851f0c1620c994926ffa69c5adb143c1f85672b6a8c7ab86074ce8522319fa,
669,default,0.04471884540637749,0.9971391782164574,0.044718778378080956,0.9971371740102768,7500,7548,300.0,0.5,e02d91e74defbcc2578b90dd6d465b1e4db1ddfc3779a6d21a374504a30124c1,
670,default,0.09021794896993812,0.9969399124383926,0.09021786483761521,0.9969381168484688,4217,4265,168.7,0.73,569c1f07ea8f1f406b9be99ff9e02d07434ba9afd9edd4f5c871c2e83aaccc5b,
673,default,0.8352317515583075,0.9982572793960571,0.8352318520707067,0.9982554465532303,7500,7548,300.0,0.81,3ba8767c2b02c25a90fc1b5c2ba6f7ff86d4e7cd315fc0ae72edfc1d93657a36,
676,default,0.13314637367086082,0.9941139221191406,0.13314628832444952,0.9941117614507675,7500,7548,300.0,0.93,585c3848fcdd51f95b85d8370afae58b251030f9bf5eef1438a776a7d9e6a211,
677,default,0.8520666375051328,0.9962881505489349,0.8520668191004661,0.9962860494852066,7500,7548,300.0,0.59,62d4f17c9679b23e068a909792bd8190d20f5159334c330d8ce29cfc23b3f8a1,
679,default,0.2339099197779088,0.9941835701465607,0.2339097994971158,0.9941807687282562,7500,7548,300.0,1.08,19a094712d9f0f74373a49fb4f70d15d3235ea7ce8cfcbb2d34467d34d61b865,
680,default,0.26934032932218716,0.9931169748306274,0.2693403792778865,0.9931140244007111,7500,7548,300.0,0.94,7a849d90718eb2ac21f30075b046b8040a21233bcb7403c5bddfa0dbfda98a22,
682,default,0.3635352040359064,0.9962536096572876,0.36353529354628084,0.9962513148784637,3580,3628,143.2,0.45,14ce577625b65c10254d58031ee4bdde83713c0fa2264126167635fa3b68c638,
683,default,0.651459793504513,0.9949228465557098,0.6514599654145802,0.9949210286140442,7500,7548,300.0,0.88,586393d95dfb69bda71c46171ac2b37a34844f5fa0e5b1d46bc98ee452288ea0,
684,default,0.9150390864883696,0.9972894787788391,0.915039178495088,0.9972874894738197,7500,7548,300.0,0.44,2768a93dbef2f3fec32935d1f5193b8ef3469819b0ae359daa8b252c2c8f9c0f,
687,default,0.17344817432026222,0.9946547746658325,0.17344812305823012,0.9946524053812027,7500,7548,300.0,0.57,0e43d1f3f928cebeb286d260e14fae96d898ea3f067728b92f534c248697ed79,
688,default,0.9669535412378732,0.9981446824967861,0.9669535981963401,0.998143021017313,7500,7548,300.0,1.15,ef7f88dae2f45ae3e541e32960106b5f4a64ba6061ab227844a6852627dd9dcf,
689,default,0.9330444777984058,0.9980035796761513,0.9330446075639861,0.9980013966560364,7500,7548,300.0,0.74,6c3e92146ff046c81ee4c93136fae4b9db0b616288cfeaa9d2988023b2bc3ae4,
691,default,0.16462587356820177,0.9950034320354462,0.16462580396539964,0.9950011372566223,7500,7548,300.0,0.98,9bc82b2a48a57c66c426838c33e9d2a81bcad6d4d5b2e24ecc93d07e5490ebe5,
692,default,0.2570425293253563,0.9945724606513977,0.2570424983057779,0.9945704936981201,3662,3710,146.4999375,0.39,c8ca0a67a9af0304a7805708a0280fb8f2da1a75de42f44278af85b73d5e5ad4,
693,default,0.2692179975042337,0.9962979853153229,0.26921807110751594,0.9962957203388214,7500,7548,300.0,0.87,e9e1cb495e594b5ec2386f6fdfc2dc482765c812fa05108be6658f7525dcacc4,
695,default,0.23426817649927262,0.9919759929180145,0.23426819242018024,0.9919734448194504,7500,7548,300.0,0.69,c7015a679e9b4e967cd74649060e999324173ff27cd300f552b08550666df809,
696,default,0.7312141080265304,0.9961308240890503,0.731214312698318,0.9961285889148712,7500,7548,300.0,0.62,25978f202da855fef77427d3c5dd83caaefb9e5ded10a517ea425b083b401104,
697,default,0.4534985141154992,0.9969711899757385,0.4534985283864815,0.9969692528247833,7500,7548,300.0,1.0,439bb44fef5e1ee1f878505336438093c64f698b1f5d35db288196f533e04a57,
698,default,0.09552398383512677,0.9953205659985542,0.09552388672625478,0.9953186139464378,7500,7548,300.0,0.82,8bf16c80df2479cfd7a747cc80bc7f0948a8723c0c177f036476d9f6feb29e14,
699,default,0.2692193996244821,0.9944533109664917,0.26921940421459245,0.9944515228271484,2982,3030,119.299875,0.4,920947fd45d61e7aae28c772b25d4b6d45a10804daae1586f46d0b38cba2fb64,
702,default,0.02596948534406379,0.9978776555508375,0.025969446694554806,0.9978758413344622,5965,6013,238.599875,0.65,a5f2ec6c727219f1af3449a2cdaa3cc5e8fd066c5f70a48b0cc0679c73c2895f,
703,default,0.9149457839394899,0.9978209435939789,0.9149458806193638,0.9978192746639252,4305,4353,172.2,0.31,686b99203f1ac409bf7cf31ced3d9fcd362756ee819d1c202012ce731b0105b8,
705,default,0.9604465583812126,0.9983520545065403,0.9604466103607565,0.9983506351709366,4957,5005,198.3,0.52,bc49f103da955c76cbc3dcaa6ab3aa9614bcb099a8ceee2b8730878d129657bd,
707,default,0.13317992797737715,0.9952669739723206,0.13317984983330866,0.9952650964260101,7500,7548,300.0,0.72,998f373f121a2e3ab7539fa0af84d7a977b935fe963ed8766c82241e16657a26,
708,default,0.04212572815429999,0.99653485044837,0.042125673904799245,0.9965322427451611,7500,7548,300.0,0.64,bd84d7ed844a7f7fe545b467d4427254b33337d4443f62a3eccfd08925b69923,
709,default,0.5623551573794531,0.9945115745067596,0.5623554547283071,0.9945085048675537,7500,7548,300.0,0.77,a811f824e9f4c6690d7cc85a23b0caa883b09d9739a62f59df09c2a777961d02,
710,default,0.13319857759505832,0.9956463724374771,0.13319852046276906,0.9956444501876831,7500,7548,300.0,0.87,ff001c9a17b4ea0e39445846a4bae7f3c06c4692ea57faee464b6c8742f98be7,
712,default,0.08520864058349818,0.9961433038115501,0.0852085933732757,0.9961412325501442,7500,7548,300.0,0.96,c3cb4a95ff25e5ff027e280cdaba6e73506c474de361af200fddae7387a6843b,
713,default,0.9706807333592675,0.998898558318615,0.9706807762612103,0.9988972246646881,7500,7548,300.0,0.64,149b5008dac9e810d291c69bb4a42d345ce62540e6dec7b4970792f273d04e5a,
715,default,0.28207462958087187,0.9917811751365662,0.2820745680056728,0.9917784333229065,7500,7548,300.0,0.52,9e1a79a7c5d01303279131f58b8b21b42d12fb15b2637da27c2378ded88e2244,
716,default,0.9434837416330558,0.9968757703900337,0.9434838660532604,0.9968736805021763,7500,7548,300.0,1.17,874ea99032f40f09d8c67a225b943635ab3165474e02c693376b84179e6eca30,
717,default,0.08046764114331259,0.994456022977829,0.08046754057655037,0.9944538399577141,7500,7548,300.0,0.78,63b1023ac4de4ebae923524b8531276f780ee8efd36e08ee300b4f24424c87e0,
718,default,0.05039550178469774,0.9952353052794933,0.05039544605985782,0.9952333010733128,7500,7548,300.0,0.92,bbcfbcd94afe22d58988041f72470e17ad2a8514aeda812196746f526ca6b208,
