clip_id,seg_uid,set,pair_id,speaker_id,p_o25,p_q2a,p_q3o,p_af2,p_af3,p_kimi,p_o25t,p_q2at,in_distinct_set,n_repeats_in_arm
conflict_441_c003232,c003232,conflict,246,441,0.4380042624307248,0.999368671718964,0.2227151150923907,0.5309896937338558,0.9672050632571166,0.7549479002847522,0.4073889151047021,0.9161053117811866,1,1
conflict_443_c003268,c003268,conflict,247,443,0.2945505537079944,0.9966754013261993,0.9241380181090126,0.7130216982063315,0.6794584018376533,0.9922405196568024,0.28146251019934,0.9988751138117864,1,1
conflict_445_c003308,c003308,conflict,248,445,0.8934359409315358,0.9998858660301588,0.9840899270749928,0.6438123632537783,0.868005001390924,0.8244529949288438,0.985043329094149,0.99993289056624,1,1
conflict_445_c003314,c003314,conflict,249,445,0.3347230120650653,0.9959612185142857,0.5000074107409952,0.615519621922281,0.4115944061031389,0.9698865091481949,0.5622355307607332,0.9845730937902784,1,1
conflict_445_c003318,c003318,conflict,250,445,0.2451901561973483,0.9643196566648088,0.3775408526141436,0.5986673957164528,0.6517886955552769,0.6781998701792245,0.4688333296446292,0.8757856801422886,1,1
conflict_446_c003330,c003330,conflict,251,446,0.349019388705965,0.999628762326286,0.6513491056015343,0.6541439667632954,0.7318511235405769,0.950847908427036,0.5312541839273416,0.9937573517928558,1,1
conflict_447_c003345,c003345,conflict,252,447,0.1562331811737502,0.8705955301692077,0.407330163697122,0.6670222721066504,0.5930118602729505,0.3494205431613982,0.1919702715589434,0.3242348149984826,1,1
conflict_447_c003355,c003355,conflict,253,447,0.6656024788718242,0.9968023625262522,0.8175516759174561,0.6964218507335738,0.7550403170458049,0.7764870106701657,0.5000436598818379,0.9863626982400884,1,1
conflict_447_c003356,c003356,conflict,254,447,0.5001846145220997,0.9987054722627636,0.89329238394715,0.5610615552018468,0.8520292221121283,0.9321297718676516,0.5312520744030226,0.9964339107174645,1,1
conflict_447_c003357,c003357,conflict,255,447,0.8934411812537135,0.9998696554166956,0.9964045148963372,0.6889834658177056,0.9840953420281656,0.9913483977470532,0.9688589357592272,0.999848802088187,1,1
conflict_447_c003363,c003363,conflict,256,447,0.5003156912108516,0.9960542246615824,0.880784784668577,0.668316093655547,0.8520098842025506,0.8332029473634794,0.4533210561678742,0.9958971730565664,1,1
conflict_448_c003365,c003365,conflict,257,448,0.0954364905585161,0.7371472815936858,0.0534076217171636,0.6003850321770596,0.8176870040224846,0.2746609115601103,0.0169193060147628,0.0065905338224049,1,1
conflict_448_c003366,c003366,conflict,258,448,0.2569917105427237,0.9724138496557714,0.7772856819592154,0.6651755989623898,0.7313247794482588,0.8987686529488192,0.0953679605544668,0.0393445907910195,1,1
conflict_448_c003369,c003369,conflict,259,448,0.1646220652429546,0.8333181228603054,0.1329684774277252,0.5970950256706083,0.4696600268252806,0.7954524957967553,0.0311483913368544,0.0109877135325501,1,1
conflict_448_c003374,c003374,conflict,260,448,0.2815911358671374,0.9566328158351908,0.1192105113018288,0.5499442640764547,0.7774795960847988,0.7285212739012812,0.4378825418951339,0.9688550891301266,1,1
conflict_448_c003378,c003378,conflict,261,448,0.5929351605599015,0.9867761544006232,0.9525715043820367,0.7000131758662496,0.8521192205220304,0.9127793935886708,0.212093782987091,0.2658872908500148,1,1
conflict_448_c003388,c003388,conflict,262,448,0.0804069381372834,0.0541998120848943,0.2689494135757419,0.6010632642044692,0.3238493865086348,0.9463862596047112,0.0330920813357692,0.0169156642895712,1,1
conflict_448_c003395,c003395,conflict,263,448,0.2816402526000581,0.9683796857172892,0.9840875852266626,0.7331198345145168,0.8177765007373328,0.9854343660275096,0.363022084147363,0.3208149466216382,1,1
conflict_448_c003397,c003397,conflict,264,448,0.1259917563520511,0.9032934797995228,0.3775277128876156,0.6273734270521313,0.5928335885757207,0.7954068030941512,0.0637321449025733,0.7279832614672854,1,1
conflict_449_c003413,c003413,conflict,265,449,0.2453003892693476,0.994179698688852,0.1824403496671116,0.5792162035793819,0.4702572935056153,0.3771894001984784,0.7310944723265932,0.9752016398870464,1,1
conflict_451_c003457,c003457,conflict,266,451,0.1646306568052807,0.9791951334019484,0.3775312349165935,0.6679813927435444,0.4694582218783584,0.8160107373641642,0.484437041792036,0.9896709742921018,1,1
conflict_451_c003469,c003469,conflict,267,451,0.0901606757770502,0.9742376046470084,0.0675524675989435,0.604471683453748,0.3777500589808776,0.620823361205886,0.0474318918556652,0.0111583785490006,1,1
conflict_451_c003471,c003471,conflict,268,451,0.37782852234284,0.9882211106398768,0.4687894047085615,0.6607156786708428,0.8671260536378517,0.9228151650997924,0.5156812117799543,0.9629466760211192,1,1
conflict_451_c003474,c003474,conflict,269,451,0.4691643801289653,0.9982315436232804,0.9324415235284588,0.6138908673984493,0.4703434664699018,0.8158042809230063,0.8355083521688608,0.9995760953145162,1,1
conflict_451_c003475,c003475,conflict,270,451,0.3781009557632504,0.9895900804956091,0.9148924621217782,0.6308005504950335,0.6800915772846066,0.8805461875427623,0.1733107053065443,0.9903649782081028,1,1
conflict_451_c003477,c003477,conflict,271,451,0.6656507579566491,0.9972417425452188,0.939897737246654,0.5982789978721545,0.7774325627608283,0.9461948483809488,0.4688260895700831,0.6975986463081912,1,1
conflict_452_c003490,c003490,conflict,272,452,0.257107457821054,0.9939491786226416,0.5926548450295727,0.649363051368874,0.7314135014325328,0.9953250847487736,0.1645441815427045,0.815233825033796,1,1
conflict_452_c003491,c003491,conflict,273,452,0.3213333521138556,0.9975078696841893,0.6224367783285635,0.6654725960189116,0.7553814710131644,0.9858444082105366,0.6225191373917109,0.9658969067473172,1,1
conflict_452_c003495,c003495,conflict,274,452,0.2691555812387677,0.9981029860335062,0.5621648885711036,0.6614092698615933,0.8178503386121773,0.9923383769556408,0.0716037668620411,0.9597621545462984,1,1
conflict_452_c003496,c003496,conflict,275,452,0.4691035669137631,0.997546469947704,0.7057681216508359,0.6569418879040156,0.6242309749515867,0.9838997934519124,0.6514228097799358,0.984575138594994,1,1
conflict_454_c003532,c003532,conflict,276,454,0.5316173368538358,0.9828221763735028,0.5926583919519673,0.6456824000497006,0.5026344947746606,0.9819197318184216,0.8267296899897858,0.98187485201072,1,1
conflict_454_c003533,c003533,conflict,277,454,0.2944813264196723,0.998909745757288,0.531211993391938,0.6178932697927438,0.7557921477359829,0.8342058710496757,0.2942466168790829,0.9975464371438302,1,1
conflict_454_c003538,c003538,conflict,278,454,0.1331212858942334,0.9773693533517622,0.0600937697696795,0.6049606588820282,0.5626007000824766,0.923257695429625,0.4533009533278308,0.6859530453733883,1,1
conflict_457_c003585,c003585,conflict,279,457,0.2570563883683387,0.9362818380578708,0.0534059190858032,0.6234684423782199,0.7315398077694474,0.8790067798841897,0.6077341916184614,0.9790340601628836,1,1
conflict_457_c003590,c003590,conflict,280,457,0.3926184909599288,0.9988838670386476,0.4687727532241423,0.6363944516326728,0.5927886973524925,0.8510748686305434,0.5927066251927767,0.9190590701798088,1,1
conflict_457_c003591,c003591,conflict,281,457,0.3927008657015638,0.998643514045234,0.468771482279375,0.6322916270520378,0.7774524174695175,0.865903883031351,0.5156651378558791,0.9637763653633952,1,1
conflict_457_c003593,c003593,conflict,282,457,0.4227591848718878,0.9875680494844088,0.4687919212503829,0.595001189882781,0.5313443874015074,0.9738610168698962,0.3775904827931272,0.9173025687801624,1,1
conflict_461_c003654,c003654,conflict,283,461,0.0716493071499961,0.991874211312924,0.499977040171089,0.5874829970030256,0.6796166049056251,0.4978078466175702,0.182457969464364,0.9207765933550606,1,1
conflict_461_c003661,c003661,conflict,284,461,0.0276019401872484,0.1919412374782918,0.0035939865093452,0.6155046713404094,0.1067431749306635,0.2230996215982752,0.0179883472280269,0.0002960101794594,1,1
conflict_461_c003668,c003668,conflict,285,461,0.3926309208413945,0.9991572930038763,0.8354722745979031,0.6496696517286237,0.7775080188099873,0.9301756827586898,0.2942710756409828,0.948916106713378,1,1
conflict_461_c003670,c003670,conflict,286,461,0.1646180923744089,0.9984511561405658,0.6513565229510251,0.6290084139010417,0.9242275485098804,0.9736544735191016,0.1645412609545813,0.0534055550266792,1,1
conflict_463_c003708,c003708,conflict,287,463,0.7984640016359661,0.999565994457595,0.9740379071020748,0.6311335704534382,0.8520072077084819,0.9902265015678772,0.5156711682905265,0.9996199238926274,1,1
conflict_463_c003710,c003710,conflict,288,463,0.5314986705749656,0.9975272397746766,0.932442099318338,0.5982060466085317,0.852024693571622,0.9889221450820432,0.5312478552278541,0.8670318419948727,1,1
conflict_464_c003726,c003726,conflict,289,464,0.1009635412121055,0.8438942643972766,0.022980077925682,0.5408674461281512,0.4391789613959678,0.7307709627160509,0.1259516036731247,0.1968276570034317,1,1
conflict_464_c003731,c003731,conflict,290,464,0.2452222738801624,0.9933068716918768,0.5621564605912922,0.5676530927679451,0.6314857430870239,0.4991178824967325,0.3074241638899926,0.9877582263844796,1,1
conflict_464_c003741,c003741,conflict,291,464,0.3075249255762904,0.9965701085135462,0.2227066259744209,0.5893113619410467,0.569167447754176,0.5618459831030546,0.6225308806403064,0.5964339342201768,1,1
conflict_465_c003755,c003755,conflict,292,465,0.1330885010516986,0.9653807253810164,0.0109876422029321,0.6024689080693404,0.5005431752006866,0.6463082452337827,0.4844340504206896,0.816397803209126,1,1
conflict_465_c003761,c003761,conflict,293,465,0.1192917707868765,0.9972205037775675,0.060091935352267,0.6540024608721392,0.407518819189577,0.6750848818907476,0.1733254689840284,0.998715581757358,1,1
conflict_465_c003766,c003766,conflict,294,465,0.8176756030043772,0.9996922241510874,0.9706797777955456,0.6988599741727837,0.8813971146882752,0.9938777278291456,0.904667122623154,0.9998633830083768,1,1
conflict_465_c003767,c003767,conflict,295,465,0.4076547254807683,0.9960544084350116,0.5621396191894701,0.6333992388137039,0.6227896715980351,0.8647891408437315,0.3924057957077757,0.9834694184933392,1,1
conflict_465_c003768,c003768,conflict,296,465,0.6079248855136443,0.9995158951741672,0.7310466651490211,0.6368965568179568,0.8357414975677585,0.9659180648072871,0.8176252543996578,0.9924219886963082,1,1
conflict_465_c003771,c003771,conflict,297,465,0.1825587236802077,0.9813104371838448,0.0259589354458817,0.6208770206429003,0.2453262713272562,0.5245813902744347,0.2451165438149191,0.9948201209406574,1,1
conflict_467_c003828,c003828,conflict,298,467,0.5625039916879839,0.9981468748321723,0.974037326048017,0.617040509830967,0.8671617554312165,0.9658954407077628,0.4533351126721573,0.9511421205390044,1,1
conflict_467_c003830,c003830,conflict,299,467,0.5929132825809195,0.9763101926268494,0.5621693642340945,0.6528426355843439,0.2239384838470792,0.8644126136066185,0.3074057366957621,0.808057592840198,1,1
conflict_468_c003835,c003835,conflict,300,468,0.3777820398766681,0.9962343338841212,0.4378124318211328,0.6870128891462425,0.6517400436445129,0.9394746267009796,0.1824534783067086,0.9059746402868808,1,1
conflict_468_c003844,c003844,conflict,301,468,0.3347700780338108,0.9970188822360349,0.62244119151803,0.6788191693138246,0.5936888334200453,0.9619966836459256,0.1329895944108211,0.3593742887908493,1,1
conflict_468_c003845,c003845,conflict,302,468,0.3075796250083886,0.9921839651008042,0.8807805314019171,0.6738633176947922,0.6532282539519014,0.9875120838090244,0.363011794005973,0.9837219498172703,1,1
conflict_469_c003865,c003865,conflict,303,469,0.0758982965549332,0.2877683603812287,0.0159075612452218,0.6257406187554052,0.593009437875518,0.2043332337950084,0.027591545330354,0.29746442089524,1,1
conflict_469_c003873,c003873,conflict,304,469,0.3347798408465673,0.9314599710051882,0.0675506274627381,0.5938950597682886,0.9047477823807488,0.8335798930410152,0.0351515451418125,0.2658741631444759,1,1
conflict_469_c003874,c003874,conflict,305,469,0.377722641322029,0.9362832448590924,0.2018133185767791,0.5391693757933186,0.7550107833284668,0.9818056786752246,0.2121105150192931,0.8962452707167915,1,1
conflict_469_c003878,c003878,conflict,306,469,0.3924989612296817,0.9609501381633528,0.2450967781166377,0.6277898248222368,0.867132166617165,0.9702237073942708,0.3073953329369487,0.968380764070883,1,1
conflict_469_c003882,c003882,conflict,307,469,0.5929472326293062,0.9990149024212264,0.9046367491774656,0.6547750350964567,0.7801686247818036,0.983979773344154,0.7773442780453016,0.9988838621216836,1,1
conflict_469_c003883,c003883,conflict,308,469,0.2452876563409014,0.9853818506146568,0.182427455725352,0.6686213982534676,0.2456832278752423,0.979262654719575,0.7982109623331715,0.9986643800297992,1,1
conflict_470_c003896,c003896,conflict,309,470,0.2570425420544914,0.9485339402418588,0.0075777210966309,0.6895263958159873,0.4701375264282383,0.879107115698311,0.2018467446656217,0.8766286506259354,1,1
conflict_470_c003901,c003901,conflict,310,470,0.4847117903053871,0.9950560485251172,0.7548911495737464,0.6877060899018396,0.7781019106701469,0.9918387186604192,0.4378904955381819,0.9844551227518538,1,1
conflict_470_c003907,c003907,conflict,311,470,0.4381383936668959,0.9996873851794672,0.9579045307960452,0.6485000161653797,0.7067705044402621,0.9953476843506782,0.9324665383059904,0.9999046334542778,1,1
conflict_470_c003911,c003911,conflict,312,470,0.7313174933208628,0.9995986145518588,0.9324461779312928,0.6567197160498142,0.932568757513808,0.9737744709310302,0.7663223101320735,0.9990816869537322,1,1
conflict_470_c003914,c003914,conflict,313,470,0.2019866006471813,0.986150779223085,0.2942084595694965,0.6649381180764928,0.6516047367498358,0.9622223380117984,0.1192229677038788,0.4571511131808739,1,1
conflict_471_c003927,c003927,conflict,314,471,0.8872722420678729,0.9999559960250336,0.9465892167951148,0.6285791448206941,0.5313617923542295,0.8895609548278374,0.8175822576398319,0.9997783062354288,1,1
conflict_471_c003929,c003929,conflict,315,471,0.7433366003953661,0.9982177033420528,0.9859331737014922,0.5215894844745816,0.7982852611098358,0.8989010457271143,0.9399180329235018,0.999631629278214,1,1
conflict_471_c003932,c003932,conflict,316,471,0.2569934828572141,0.988841836084264,0.4073315550966809,0.617567505656531,0.6519643775950692,0.8314821910163385,0.281446099930666,0.9750102590844922,1,1
conflict_472_c003942,c003942,conflict,317,472,0.2453537068402276,0.9972422239634816,0.5926573029870902,0.69128127581085,0.6517059457734808,0.9852112080653256,0.5312690792738858,0.7956636823818463,1,1
conflict_472_c003944,c003944,conflict,318,472,0.3210054997416209,0.841826070364603,0.1824303344977157,0.6577131888181843,0.5625019522246861,0.9818105383610296,0.4533128426840868,0.754916099846779,1,1
conflict_472_c003946,c003946,conflict,319,472,0.3925702946262249,0.9981467241778048,0.3208166206327917,0.6477749155736364,0.8178484719526182,0.932224187836262,0.1561348363190015,0.9184797879053164,1,1
conflict_474_c003970,c003970,conflict,320,474,0.2122450032830454,0.9695550756790756,0.2450782589318718,0.6073293775893839,0.7058872490045136,0.7299028352811208,0.0534125904668397,0.2173384776844867,1,1
conflict_474_c003971,c003971,conflict,321,474,0.4535024976173818,0.999651257000786,0.7549053132655409,0.5926025671358459,0.622586524135861,0.6722665244510466,0.3923605571702027,0.9992019621745792,1,1
conflict_474_c003972,c003972,conflict,322,474,0.1920547557998745,0.9962925179964016,0.3208166612122023,0.6017074583392249,0.3788073093292273,0.2019477003151621,0.1259479994821754,0.6926516244189709,1,1
conflict_474_c003974,c003974,conflict,323,474,0.5159203006283644,0.9975844569513524,0.3208221640304932,0.6335623565911515,0.5626076801969951,0.8472542681877109,0.7773283392424246,0.9995986249088183,1,1
conflict_474_c003978,c003978,conflict,324,474,0.3925790837819393,0.964320284908881,0.8807784946584657,0.6152477769047585,0.2950416236740398,0.4042391777355906,0.3486819346546717,0.433973948587906,1,1
conflict_476_c003996,c003996,conflict,325,476,0.5624186246922176,0.99875511744171,0.3775359838361171,0.6662594465585543,0.93997122479086,0.8494941242269154,0.692692572900788,0.9854941717064872,1,1
conflict_476_c004000,c004000,conflict,326,476,0.6226307912229827,0.9974290033058322,0.7057567827499703,0.6726161641321485,0.8193446098441628,0.9784211975487356,0.7549281520032002,0.9945305201042418,1,1
conflict_476_c004005,c004005,conflict,327,476,0.5777807954779519,0.9980580339321126,0.8932979961277242,0.6454062483659868,0.9466159846713196,0.8923810528510216,0.422554594244925,0.968379484790729,1,1
conflict_477_c004026,c004026,conflict,328,477,0.0901530936078511,0.1980551331089349,0.0066936438583195,0.5914955203911859,0.1653317278614679,0.3779083920155824,0.0851184658780191,0.228148052766453,1,1
conflict_477_c004028,c004028,conflict,329,477,0.3778135160517923,0.9722028620713844,0.2226986278373856,0.6173223856243133,0.593182671976089,0.3758726925764844,0.3346312779979695,0.8267058915117105,1,1
conflict_477_c004033,c004033,conflict,330,477,0.2228842277537233,0.9921227256698212,0.1066997030282127,0.6038159532230278,0.5314808659367455,0.7765274400599885,0.1128167666339328,0.4882816609447156,1,1
conflict_477_c004034,c004034,conflict,331,477,0.1404305904604152,0.7662879686706218,0.0179861796438576,0.5927539850166885,0.3782050862612986,0.586685554209788,0.0675573409913628,0.4882820149564761,1,1
conflict_477_c004035,c004035,conflict,332,477,0.2944719198250665,0.9988303929520098,0.0851072112780348,0.5949039471083544,0.592861829213925,0.8312734085656517,0.1733115743640129,0.8962470949578731,1,1
conflict_478_c004044,c004044,conflict,333,478,0.2122286242126718,0.9912879808257332,0.075853018488058,0.6278893071154794,0.7325017080775547,0.8333316330275361,0.1645468904427078,0.4416683715878653,1,1
conflict_478_c004055,c004055,conflict,334,478,0.4227120959408734,0.998217580893048,0.851942040923579,0.6563754718647314,0.7982936354172093,0.9229677566974084,0.8267355989719346,0.9996671742562084,1,1
conflict_478_c004058,c004058,conflict,335,478,0.8671379359082149,0.9987742494321812,0.9324456566097896,0.5976354106428728,0.8358637067137736,0.98396159482587,0.9914234190249824,0.9998910760167604,1,1
conflict_480_c004083,c004083,conflict,336,480,0.281546615660806,0.9945304259527906,0.3775228452452093,0.6855308481667839,0.7553143997284656,0.49973053256335,0.622502197597103,0.9948200324879468,1,1
conflict_480_c004093,c004093,conflict,337,480,0.0901754426121019,0.9965433926895008,0.0203341128502664,0.5931654682669544,0.3786698963555365,0.1829315035396238,0.2121026449308428,0.939019498315622,1,1
conflict_482_c004143,c004143,conflict,338,482,0.2020017006523324,0.9833426904747752,0.0474292912982141,0.6523802081003899,0.1194223021678392,0.6194210381606103,0.1259483621997683,0.8774786367369025,1,1
conflict_485_c004226,c004226,conflict,339,485,0.6373049371151779,0.9997949579936372,0.9148948994773533,0.5956739821753305,0.5927726286553836,0.9026865153117992,0.7058314553096701,0.9865710637024276,1,1
conflict_486_c004237,c004237,conflict,340,486,0.5778986284444702,0.9948998765657602,0.8932921578589056,0.6347823276374266,0.7774033872769227,0.8916481429497483,0.5156660632874782,0.8962513210766625,1,1
conflict_487_c004262,c004262,conflict,341,487,0.4846731269126958,0.998338514339113,0.7981643235063166,0.6034496710804992,0.6229599106627228,0.947989121726478,0.808105535504111,0.9943138854878328,1,1
conflict_488_c004281,c004281,conflict,342,488,0.2816906014935453,0.9978840056717626,0.592652625086219,0.611100860242023,0.5934484032163593,0.9705730025328596,0.2337400276634219,0.9329357676004888,1,1
conflict_488_c004282,c004282,conflict,343,488,0.3488417230286157,0.9964613502576756,0.4073398717196019,0.6273738543101144,0.4075556071666234,0.9889584564369276,0.3074008293167579,0.960944676002527,1,1
conflict_488_c004283,c004283,conflict,344,488,0.2122435685225538,0.8969710850228678,0.1066986369041992,0.6312069364907061,0.5314069529434625,0.9236511673119104,0.0675580703914909,0.1623869179141602,1,1
conflict_488_c004284,c004284,conflict,345,488,0.5160213172911869,0.9898289969330032,0.5621734457016827,0.6127353130456092,0.3487997150125437,0.7979209350928862,0.2337429014812562,0.9362822243762772,1,1
conflict_488_c004293,c004293,conflict,346,488,0.2452631695619484,0.9742384179447414,0.3486249967745696,0.6168337293974205,0.3791383779371132,0.9816878607492882,0.3923773167489455,0.7341184681844053,1,1
conflict_488_c004294,c004294,conflict,347,488,0.2945353578863043,0.9986435225914968,0.2942207828553111,0.6138238386313518,0.4402436282738974,0.8923113756950478,0.6077278590866007,0.8962437159303056,1,1
conflict_488_c004295,c004295,conflict,348,488,0.5928994001812781,0.9977828036582812,0.2689469051511717,0.5949119804293401,0.651442860338818,0.8648704522278906,0.268987242278849,0.8558444407587432,1,1
conflict_489_c004304,c004304,conflict,349,489,0.2815633078084583,0.9903660613587848,0.2689411444296125,0.6236005041491803,0.4081786714867427,0.9913246614072968,0.2942549270596924,0.0009401145958637,1,1
conflict_492_c004351,c004351,conflict,350,492,0.1646537244636646,0.99135503377782,0.0124332701369172,0.6330530840097145,0.6525521815620711,0.834134389872626,0.0373346228953982,0.2689459096022742,1,1
conflict_603_c004422,c004422,conflict,351,603,0.7983766648133418,0.999948950847932,0.952564241629034,0.5891072943478033,0.706832779641791,0.7517512146195658,0.9919404159587644,0.9999617637418808,1,1
conflict_603_c004430,c004430,conflict,352,603,0.8873069660240366,0.9997712615284536,0.9875636113448182,0.5359119426779543,0.9742167071251608,0.970440305373469,0.928426642143454,0.9996922029401905,1,1
conflict_603_c004434,c004434,conflict,353,603,0.0803928996716605,0.1329608109281613,0.0052204095547528,0.5517180553908865,0.0760190409423712,0.320475872404054,0.2018410747162799,0.0267593954487809,1,1
conflict_603_c004435,c004435,conflict,354,603,0.4689758708366479,0.8633870304278854,0.3775394130258416,0.5689249539993771,0.5948031203742867,0.9036654304124572,0.5775752820142318,0.7461310048527674,1,1
conflict_603_c004438,c004438,conflict,355,603,0.5928705064439425,0.9648526502251004,0.4073309397191349,0.5558450196490472,0.6515747654804874,0.2940221416449395,0.5000481733645059,0.3593537028111947,1,1
conflict_605_c004454,c004454,conflict,356,605,0.0953897899866315,0.6926464945389144,0.0124328386313463,0.5745686101264157,0.1192871514447968,0.3209648283107619,0.0330930362303116,0.0030757558632981,1,1
conflict_608_c004488,c004488,conflict,357,608,0.212238488297298,0.8418252392002913,0.5311945038361297,0.6101276043881173,0.2233171826716356,0.9396088705727536,0.2942475194434866,0.3311245477854866,1,1
conflict_608_c004498,c004498,conflict,358,608,0.2228525700779201,0.994859912396915,0.777275442059689,0.4278410300671435,0.5623478155288372,0.5616211740546698,0.1192258885309516,0.9178947393508992,1,1
conflict_608_c004506,c004506,conflict,359,608,0.8177043715843528,0.9957019213729352,0.9796635102497692,0.4724210317950697,0.9669313440643472,0.923391411444322,0.8080967020237463,0.9142908357004124,1,1
conflict_608_c004508,c004508,conflict,360,608,0.3488135826380804,0.9994206723620688,0.7310487907679345,0.5647292030171736,0.7983757584154753,0.5913748302976987,0.3775677344424712,0.9884011242606572,1,1
conflict_608_c004509,c004509,conflict,361,608,0.2019703063467103,0.9907313107214554,0.1824205834014567,0.6156339541712751,0.2949483114332693,0.8156957715311595,0.0758735033752382,0.9791944977469764,1,1
conflict_608_c004510,c004510,conflict,362,608,0.8520720841261196,0.9994161255865196,0.995388568695249,0.6686111553075691,0.9325855246212944,0.9839990267125938,0.851969832563129,0.9947794561397556,1,1
conflict_608_c004511,c004511,conflict,363,608,0.7188225143673046,0.9994428414632374,0.9890091576807116,0.2237569781751967,0.9048549036995162,0.979365097569252,0.7879619028356468,0.9978170913662712,1,1
conflict_609_c004531,c004531,conflict,364,609,0.3631418334695677,0.998285855295619,0.7310560934170338,0.613875167605222,0.563374283024782,0.8348262040382735,0.4073717946321553,0.8333205555080925,1,1
conflict_609_c004532,c004532,conflict,365,609,0.6079216894970444,0.9993384348131228,0.731050579540769,0.6270600993713931,0.7314499206088434,0.6202667376496621,0.8808204505704428,0.9981612897406568,1,1
conflict_609_c004533,c004533,conflict,366,609,0.4534688176942201,0.9990377502407828,0.6513558219707046,0.623642821909977,0.7780879943418081,0.8653464910829402,0.8439200048165456,0.9983513888427904,1,1
conflict_609_c004534,c004534,conflict,367,609,0.4689874911524594,0.9965701010790524,0.6513570679324864,0.5941675136359225,0.5001895489902667,0.8494697679080324,0.7663374213716617,0.5964368053742951,1,1
conflict_612_c004554,c004554,conflict,368,612,0.1068079015418957,0.8221860483579284,0.010987730091466,0.5287553367703396,0.5930579963226403,0.1835259193116616,0.125949163328456,0.8019390496925869,1,1
conflict_612_c004562,c004562,conflict,369,612,0.4689996492704104,0.9994514853277952,0.8933025690533485,0.6454152668609622,0.6524247614474934,0.8924177466552627,0.5927072720667161,0.9575943028263624,1,1
conflict_615_c004587,c004587,conflict,370,615,0.4846911127176275,0.9955314778216312,0.7057689263513873,0.6845976929393595,0.4694982470697169,0.8795417634921784,0.8596940671200908,0.9955658564391878,1,1
conflict_615_c004594,c004594,conflict,371,615,0.2338978187176721,0.994697727600564,0.5621731216593145,0.6543297846128475,0.6804835265178613,0.794767439855299,0.4844134734999964,0.6791670877124312,1,1
conflict_615_c004598,c004598,conflict,372,615,0.6656115404372192,0.9994428301341352,0.7057723327705385,0.5148226215518311,0.7313839968340096,0.4342185454552406,0.6791993627419634,0.983719754035674,1,1
conflict_615_c004599,c004599,conflict,373,615,0.5624306278894194,0.9990599618017224,0.4378195525507747,0.3043687887191713,0.8933884142033476,0.3744577763755106,0.637070786117119,0.9932534919815382,1,1
conflict_620_c004678,c004678,conflict,374,620,0.1646359973468246,0.9944011950713826,0.1192125719267811,0.5563986686916527,0.4381184840871053,0.7752415381919369,0.1192306813504878,0.7549087584259976,1,1
conflict_622_c004706,c004706,conflict,375,622,0.6080187194222655,0.9993174521127464,0.939897745641616,0.6597205746576513,0.9467676964905704,0.9931878925328158,0.3776092637527274,0.546734589026138,1,1
conflict_624_c004751,c004751,conflict,376,624,0.3074777914437616,0.9863627692976732,0.5621663941666378,0.6720272298624556,0.5316297023355347,0.957605486608176,0.2337537394805137,0.9963495761018548,1,1
conflict_624_c004757,c004757,conflict,377,624,0.7882187620043886,0.9995592092249354,0.996826015297618,0.6988370186427785,0.8809357747126046,0.995824214127791,0.1480928172364758,0.8757785251466264,1,1
conflict_624_c004762,c004762,conflict,378,624,0.43809368778358,0.9984144904298956,0.6513446204753076,0.7118137381203326,0.9400000720619984,0.9888972078039028,0.1561355454951358,0.7718443406949459,1,1
conflict_625_c004777,c004777,conflict,379,625,0.6655865028998902,0.997527261162474,0.8519344380384194,0.6928618694317572,0.7551422075247681,0.970331956200198,0.8933159047936594,0.9815940518204772,1,1
conflict_625_c004778,c004778,conflict,380,625,0.592817962698673,0.9982859093261848,0.8175650201403866,0.6463636242326524,0.7985035984873848,0.957548964714806,0.0716065435850684,0.0705651144671099,1,1
conflict_625_c004779,c004779,conflict,381,625,0.363290907390128,0.989347048853898,0.3208280941067635,0.641946342130782,0.7556576377238118,0.9618000966759516,0.4378793091187914,0.9950943794207032,1,1
conflict_627_c004811,c004811,conflict,382,627,0.2339028360274615,0.9566339503679934,0.7981736789574714,0.7382510369395475,0.6518577721217435,0.970611656624193,0.5927281989470462,0.8418227785213579,1,1
conflict_627_c004815,c004815,conflict,383,627,0.4690311110069735,0.9988926006025224,0.7057652158390055,0.6598097658224027,0.5928627570087286,0.9464540827257188,0.3346513414999079,0.9946561885098684,1,1
conflict_627_c004824,c004824,conflict,384,627,0.8355880398726223,0.9999439357184116,0.4999931408810801,0.6761765704854513,0.9047725873439412,0.9663906157057864,0.9755800236821786,0.998272255049791,1,1
conflict_627_c004825,c004825,conflict,385,627,0.8934297706461246,0.9996723804379062,0.9579052212289962,0.7115550795639854,0.9706938537578508,0.9932674669973194,0.943355688645263,0.9983383331073272,1,1
conflict_628_c004846,c004846,conflict,386,628,0.307627404919824,0.9815949437485724,0.4378214887038012,0.5872645088669514,0.652097090782913,0.7526764400704047,0.8596770775272201,0.9674093471357442,1,1
conflict_628_c004849,c004849,conflict,387,628,0.1646520604958777,0.8670314818574799,0.095355532970287,0.6325942753983816,0.5010832698228362,0.8511301541005715,0.754944812811368,0.989346336283314,1,1
conflict_629_c004877,c004877,conflict,388,629,0.7187805743391454,0.999328012085081,0.9398975260341244,0.6659973950809918,0.6227818292231174,0.9735274252693978,0.7549577226026355,0.9975653650720469,1,1
