idx,pid,start,end
3006,432,526.2,548.9
3007,432,550.3,578.7
3009,432,647.7,688.6
3011,432,722.0,770.3
3012,432,771.4,814.2
3014,432,862.7,884.0
3037,434,168.2,201.3
3038,434,207.9,230.9
3039,434,232.5,267.0
3040,434,269.5,309.9
3041,434,311.8,369.4
3042,434,385.0,410.7
3044,434,438.9,467.5
3045,434,469.0,523.3
3046,434,525.4,556.1
3047,434,558.5,591.8
3048,434,593.0,610.1
3050,434,688.2,724.5
3051,434,729.4,744.0
3053,434,789.9,827.4
3054,434,832.8,858.2
3055,434,864.6,924.1
3056,434,926.2,977.3
3057,434,979.3,998.4
3058,434,1000.5,1034.7
3059,434,1037.2,1078.7
3060,434,1088.9,1123.2
3061,434,1126.0,1146.3
3062,434,1147.5,1171.8
3063,434,1173.2,1200.2
3065,434,1259.0,1286.0
3089,436,105.7,139.6
3091,436,161.4,181.8
3094,436,225.9,258.5
3095,436,259.9,280.8
3096,436,282.0,309.3
3097,436,315.5,350.6
3098,436,351.6,386.8
3100,436,408.9,443.9
3101,436,447.4,470.2
3102,436,474.7,498.5
3103,436,505.8,526.0
3104,436,530.8,556.6
3105,436,564.8,589.7
3106,436,611.3,630.1
3107,436,636.3,656.8
3111,437,180.2,209.8
3112,437,210.8,262.0
3113,437,263.1,314.1
3114,437,316.6,350.0
3115,437,352.7,385.4
3117,437,435.3,470.5
3118,437,473.0,503.6
3120,437,548.6,575.7
3121,437,583.3,616.8
3122,437,624.6,645.0
3123,437,647.5,669.3
3125,437,746.1,780.8
3126,437,785.8,818.9
3129,438,119.2,142.1
3130,438,151.7,164.4
3131,438,170.8,187.1
3133,438,242.1,265.0
3136,438,398.2,462.1
3138,438,508.2,573.3
3141,438,702.0,728.2
3142,438,730.3,761.9
3144,438,817.9,844.4
3145,438,854.3,917.1
3147,438,951.2,969.5
3148,438,970.5,1003.0
3149,438,1075.9,1099.9
3153,438,1232.7,1292.6
3154,438,1292.6,1352.1
3157,439,108.1,133.2
3161,439,243.3,276.9
3163,439,331.7,383.5
3167,439,508.4,533.1
3168,439,544.0,609.1
3169,439,609.7,662.0
3170,439,663.4,682.7
3172,439,737.9,757.2
3173,439,759.4,780.5
3174,439,787.5,864.4
3175,439,864.9,932.1
3176,439,932.2,965.2
3178,439,1023.0,1082.8
3179,439,1082.8,1141.8
3181,439,1176.4,1250.7
3182,440,52.9,90.6
3184,440,147.8,172.2
3185,440,180.9,233.3
3187,440,252.6,283.8
3188,440,290.6,328.0
3189,440,329.9,385.1
3190,440,386.7,424.6
3191,440,441.9,482.5
3192,440,484.8,521.6
3194,440,553.7,576.0
3195,440,577.2,596.6
3196,440,601.1,625.3
3200,440,739.3,777.0
3201,440,778.0,801.0
3202,440,802.5,846.4
3203,440,848.1,885.3
3204,440,888.0,931.8
3205,440,933.1,954.9
3208,440,1083.0,1104.3
3209,440,1130.7,1166.8
3210,440,1168.9,1213.0
3212,440,1263.4,1297.1
3214,440,1352.7,1410.2
3216,441,108.3,136.4
3217,441,147.2,196.2
3220,441,257.3,291.1
3223,441,342.3,353.0
3225,441,426.0,474.6
3229,441,603.6,631.1
3232,441,724.4,732.4
3233,441,743.1,775.4
3237,441,899.4,911.3
3302,445,99.3,127.9
3303,445,136.0,176.5
3305,445,232.7,272.9
3306,445,277.2,301.4
3307,445,304.8,338.4
3308,445,342.9,365.4
3309,445,369.3,392.5
3312,445,451.3,484.0
3314,445,509.8,534.0
3315,445,543.5,562.4
3317,445,599.1,610.8
3318,445,632.6,663.0
3319,445,667.9,687.2
3320,445,699.2,708.0
3321,446,17.6,91.2
3322,446,94.4,144.2
3323,446,146.8,178.0
3324,446,186.0,246.7
3329,446,413.0,451.8
3330,446,455.1,484.4
3331,446,489.1,564.4
3339,446,816.1,865.2
3342,446,916.3,958.9
3344,447,47.7,85.3
3346,447,127.1,153.0
3347,447,156.3,186.8
3348,447,191.2,218.5
3349,447,234.4,251.3
3350,447,252.2,266.6
3351,447,272.4,325.2
3352,447,335.4,390.4
3353,447,398.3,416.7
3354,447,434.8,454.6
3355,447,457.7,486.4
3357,447,507.5,523.7
3358,447,527.2,568.1
3359,447,575.0,600.1
3363,447,721.1,735.6
3364,447,750.4,782.0
3365,448,18.8,77.1
3366,448,80.7,114.9
3367,448,121.5,145.5
3368,448,146.7,176.4
3369,448,182.4,213.7
3370,448,221.0,246.9
3371,448,249.5,275.3
3372,448,276.7,318.8
3374,448,367.3,385.2
3376,448,410.8,434.8
3377,448,436.2,457.7
3378,448,458.8,514.5
3380,448,547.4,573.1
3381,448,578.3,597.5
3382,448,604.9,648.8
3384,448,684.9,724.7
3385,448,726.9,744.9
3386,448,746.2,774.1
3387,448,776.7,793.5
3388,448,802.6,830.6
3389,448,832.3,850.3
3390,448,857.7,892.3
3391,448,894.7,934.4
3392,448,935.3,976.2
3394,448,1002.9,1019.9
3395,448,1021.3,1059.7
3396,448,1061.5,1125.9
3397,448,1131.2,1165.6
3399,449,16.8,75.6
3400,449,80.2,102.4
3403,449,144.4,168.6
3404,449,175.3,215.4
3405,449,221.3,255.4
3406,449,256.2,285.9
3410,449,448.4,486.1
3412,449,520.8,551.9
3413,449,558.4,605.6
3414,449,608.4,662.8
3415,449,669.4,707.9
3416,449,711.5,742.8
3417,449,748.1,797.7
3418,449,801.9,836.3
3419,449,858.9,876.1
3420,449,882.6,918.2
3421,449,924.3,962.4
3422,449,967.1,984.6
3456,451,15.3,102.1
3457,451,108.0,140.6
3461,451,281.0,340.0
3462,451,343.0,361.1
3464,451,395.5,428.7
3467,451,504.2,536.4
3468,451,547.6,568.4
3469,451,569.1,586.5
3470,451,598.7,650.7
3471,451,651.6,673.6
3473,451,703.8,724.9
3474,451,726.0,758.1
3475,451,760.2,819.7
3476,451,824.2,846.3
3477,451,847.5,868.7
3478,451,876.4,933.2
3480,451,965.2,982.2
3481,451,983.4,1015.9
3487,452,135.3,192.1
3488,452,197.8,245.9
3490,452,331.0,366.1
3491,452,368.2,394.7
3495,452,586.0,623.3
3496,452,625.7,660.6
3498,452,707.3,739.5
3499,452,753.2,796.6
3501,453,27.9,119.6
3502,453,120.8,159.8
3503,453,175.1,209.2
3504,453,212.4,227.6
3506,453,286.9,304.7
3507,453,306.9,352.1
3509,453,385.1,396.8
3510,453,408.3,453.9
3511,453,455.0,477.3
3512,453,484.0,503.9
3513,453,504.8,536.4
3514,453,541.2,584.5
3515,453,590.4,638.6
3516,453,642.1,689.5
3517,453,690.5,740.4
3518,453,741.1,769.2
3521,453,914.6,936.4
3522,453,937.3,1000.2
3523,453,1001.2,1023.6
3525,454,120.3,169.9
3526,454,175.8,222.5
3529,454,285.2,313.3
3530,454,314.2,366.1
3531,454,382.5,396.3
3532,454,410.3,433.4
3533,454,459.5,480.7
3534,454,491.9,552.0
3536,454,627.6,662.2
3538,454,722.9,793.8
3551,455,449.7,494.4
3557,455,679.7,721.2
3585,457,157.2,191.5
3589,457,312.3,348.8
3590,457,377.0,392.6
3591,457,412.2,439.1
3595,457,503.4,529.8
3596,457,531.0,564.4
3598,457,591.0,608.7
3599,457,624.1,648.4
3600,457,653.5,678.1
3654,461,90.5,157.6
3655,461,159.8,194.0
3656,461,204.1,264.0
3661,461,429.0,449.9
3662,461,456.6,505.2
3665,461,567.2,588.2
3668,461,678.8,709.0
3670,461,748.4,799.5
3671,461,803.8,836.5
3673,461,868.3,901.3
3674,461,902.7,932.2
3719,464,92.7,124.3
3720,464,127.4,148.5
3721,464,179.1,201.8
3722,464,204.1,230.2
3723,464,237.6,263.7
3725,464,301.5,324.4
3726,464,332.3,359.3
3727,464,363.4,389.6
3728,464,391.1,430.9
3732,464,542.1,560.8
3737,464,719.7,752.3
3739,464,795.5,834.0
3740,464,837.1,865.3
3741,464,866.1,893.5
3742,464,894.6,922.4
3745,465,35.9,92.5
3747,465,107.8,138.2
3748,465,143.9,185.3
3749,465,186.1,243.0
3751,465,273.7,310.6
3752,465,314.2,343.4
3753,465,348.3,408.9
3754,465,409.5,472.4
3755,465,479.7,504.0
3756,465,506.4,552.0
3759,465,607.9,651.8
3760,465,656.9,692.0
3761,465,692.9,708.8
3762,465,719.6,744.0
3763,465,745.0,777.9
3765,465,797.4,839.6
3766,465,847.1,868.5
3767,465,878.0,894.5
3770,465,945.6,977.5
3771,465,978.8,1027.2
3773,465,1050.2,1072.4
3774,465,1077.4,1093.9
3809,467,61.8,103.2
3810,467,106.4,131.5
3815,467,257.8,287.1
3816,467,290.7,331.9
3821,467,456.6,479.3
3822,467,480.3,525.4
3823,467,526.6,573.0
3824,467,575.7,591.9
3826,467,646.4,661.6
3828,467,710.8,731.1
3830,467,762.6,793.1
3832,467,871.2,894.6
3833,467,908.8,929.9
3861,469,2.3,23.0
3863,469,103.0,126.6
3864,469,130.9,164.8
3865,469,169.2,203.9
3868,469,278.5,304.2
3870,469,326.7,347.6
3872,469,377.4,393.1
3873,469,406.2,424.3
3874,469,429.8,449.8
3875,469,456.7,479.4
3877,469,518.1,541.1
3878,469,543.6,584.6
3882,469,659.4,688.3
3883,469,694.4,739.8
3884,469,749.1,768.6
3885,469,774.6,818.0
3886,469,821.8,856.1
3888,469,896.9,922.7
3889,469,938.5,966.7
3891,469,1003.0,1028.4
3892,469,1036.0,1076.2
3898,470,185.0,203.5
3899,470,208.4,232.8
3900,470,241.8,286.8
3901,470,326.0,363.4
3902,470,371.9,410.3
3903,470,416.6,436.5
3905,470,473.4,496.5
3907,470,537.8,591.3
3908,470,594.9,618.4
3909,470,630.7,672.2
3911,470,704.5,725.0
3912,470,732.4,773.3
3914,470,816.0,842.7
3916,470,910.6,936.9
3918,471,96.9,140.7
3919,471,147.6,180.1
3920,471,184.9,217.8
3921,471,221.1,264.9
3922,471,271.9,317.5
3924,471,380.8,433.1
3927,471,518.3,547.3
3928,471,550.9,578.6
3929,471,586.3,604.3
3932,471,760.5,792.7
3933,471,799.8,854.7
3934,471,865.7,886.1
3939,472,179.4,236.0
3940,472,238.0,293.3
3944,472,416.8,446.3
3946,472,517.8,566.4
3948,472,609.2,636.7
3951,472,723.8,786.8
3958,473,212.6,247.5
3959,473,250.0,277.0
3960,473,293.4,370.9
3961,473,381.4,428.7
3964,474,5.0,89.2
3965,474,94.0,128.6
3968,474,207.9,234.4
3970,474,295.1,312.3
3971,474,316.0,332.9
3972,474,349.1,420.2
3973,474,429.2,459.2
3974,474,477.1,514.5
3975,474,522.3,536.9
3977,474,569.0,602.9
3978,474,604.3,635.1
3980,474,690.8,719.9
3995,476,20.9,88.1
3996,476,93.4,121.2
3997,476,125.1,156.2
4000,476,246.3,313.9
4001,476,319.0,346.9
4002,476,355.2,390.0
4005,476,469.7,488.7
4006,476,497.8,523.9
4040,478,132.2,183.1
4041,478,194.6,249.2
4044,478,313.2,349.6
4045,478,371.4,394.9
4048,478,480.8,530.5
4049,478,535.3,555.2
4050,478,559.5,594.7
4052,478,619.1,642.5
4054,478,684.3,705.7
4055,478,713.3,729.1
4056,478,739.9,764.6
4057,478,772.8,789.4
4058,478,796.2,846.5
4059,478,853.9,885.3
4079,480,197.0,235.8
4082,480,313.1,338.3
4083,480,341.6,380.3
4086,480,441.4,474.6
4090,480,588.0,613.8
4092,480,678.3,710.0
4095,480,774.0,792.4
4096,480,801.4,818.4
4130,482,19.0,81.3
4131,482,91.5,116.8
4133,482,157.2,178.2
4134,482,180.5,213.6
4135,482,218.7,239.2
4136,482,241.9,270.6
4138,482,303.0,322.4
4139,482,325.0,349.0
4140,482,355.6,385.3
4141,482,392.1,454.4
4142,482,461.5,515.3
4143,482,516.1,560.2
4144,482,575.9,614.6
4145,482,616.5,647.0
4146,482,655.3,688.1
4148,482,717.3,737.7
4151,482,836.8,856.0
4153,482,878.0,906.8
4154,482,909.0,938.0
4219,485,14.5,118.7
4220,485,121.6,144.5
4221,485,149.9,181.0
4223,485,211.7,234.2
4224,485,248.6,283.3
4226,485,339.3,352.7
4227,485,358.3,380.5
4228,485,386.7,414.4
4229,485,417.5,439.6
4230,485,443.3,478.1
4231,485,483.8,526.4
4233,486,23.8,87.4
4235,486,134.7,173.7
4236,486,188.9,228.7
4237,486,241.7,262.5
4239,486,290.9,312.7
4240,486,325.8,384.3
4242,486,435.6,460.5
4244,486,515.8,586.0
4245,486,587.4,640.9
4248,487,54.3,101.8
4249,487,105.6,129.4
4252,487,198.1,215.1
4253,487,216.9,254.5
4254,487,272.3,283.9
4255,487,294.2,305.9
4256,487,322.0,357.0
4257,487,360.5,398.8
4258,487,399.7,428.2
4259,487,437.8,465.7
4261,487,487.2,512.6
4262,487,513.6,551.8
4263,487,557.3,603.3
4265,487,632.2,652.5
4266,487,654.5,687.5
4267,487,692.4,721.8
4270,487,782.4,823.0
4273,487,937.9,972.6
4276,488,96.6,118.7
4278,488,175.1,199.6
4279,488,207.8,233.8
4280,488,249.9,272.0
4281,488,285.4,312.5
4282,488,317.8,331.9
4283,488,363.0,385.8
4285,488,427.7,441.8
4287,488,474.2,511.4
4288,488,518.2,536.7
4289,488,539.2,577.0
4290,488,583.5,620.4
4291,488,626.8,649.0
4293,488,680.5,716.4
4294,488,717.6,752.2
4295,488,758.4,777.0
4296,488,780.8,817.9
4298,489,27.5,110.7
4299,489,117.5,140.3
4301,489,192.3,211.5
4302,489,228.9,264.2
4304,489,326.3,364.0
4305,489,365.1,436.4
4307,489,495.9,548.1
4308,489,551.7,607.3
4309,489,610.5,631.4
4310,489,652.0,666.5
4313,490,147.9,193.2
4314,490,202.8,226.6
4315,490,248.7,277.3
4316,490,297.5,335.8
4320,490,460.1,476.4
4323,490,558.6,603.9
4325,490,627.4,662.3
4348,492,5.5,85.9
4349,492,87.9,146.6
4351,492,188.7,218.4
4353,492,263.1,299.8
4355,492,340.7,417.4
4356,492,418.0,451.3
4358,492,493.6,535.0
4361,492,615.2,648.0
4362,492,649.0,677.4
4363,492,678.5,732.5
4366,492,791.2,818.5
4367,492,823.8,866.8
4380,601,171.2,238.3
4382,601,288.8,360.8
4383,601,366.7,423.0
4384,601,434.6,470.1
4385,601,481.4,534.9
4387,601,626.9,650.6
4408,603,179.3,231.5
4409,603,239.5,270.9
4410,603,272.6,309.5
4412,603,350.3,378.3
4415,603,462.4,477.0
4416,603,478.0,499.2
4417,603,508.7,534.7
4419,603,562.3,592.7
4421,603,636.8,668.3
4422,603,671.0,711.7
4423,603,714.8,744.8
4424,603,745.9,772.9
4428,603,838.9,864.6
4429,603,865.4,908.3
4430,603,910.2,937.5
4432,603,954.2,992.4
4433,603,1002.0,1046.5
4434,603,1047.6,1061.8
4435,603,1068.0,1100.2
4436,603,1106.4,1138.1
4437,603,1145.7,1166.3
4438,603,1168.6,1200.0
4440,603,1240.7,1291.8
4455,605,184.5,232.5
4456,605,253.6,300.8
4459,605,385.0,428.0
4462,605,573.3,603.9
4488,608,238.3,277.6
4489,608,279.0,326.8
4490,608,327.8,386.1
4492,608,436.0,462.2
4494,608,510.6,560.0
4495,608,568.6,595.0
4496,608,602.3,623.6
4497,608,625.2,656.5
4498,608,667.0,684.0
4500,608,733.5,754.9
4501,608,767.0,791.6
4502,608,794.7,817.7
4503,608,827.4,848.3
4504,608,849.9,860.5
4506,608,898.1,913.1
4508,608,939.2,953.0
4509,608,955.8,987.0
4510,608,1003.9,1027.4
4511,608,1029.6,1047.2
4512,608,1049.4,1070.2
4514,608,1105.6,1123.9
4515,608,1126.3,1166.3
4516,608,1180.1,1207.6
4517,608,1209.7,1222.3
4518,608,1251.7,1269.4
4519,608,1270.9,1339.7
4521,609,100.9,137.1
4524,609,278.0,323.9
4527,609,400.7,451.3
4528,609,456.4,474.9
4530,609,498.5,517.5
4531,609,526.6,554.3
4532,609,567.0,603.0
4533,609,604.0,647.2
4534,609,666.9,687.8
4536,609,726.2,755.0
4539,609,803.8,820.1
4540,609,821.0,839.1
4541,609,849.5,900.3
4543,609,938.8,956.7
4544,609,994.6,1026.6
4545,609,1033.1,1058.8
4547,609,1120.5,1150.4
4550,609,1231.4,1247.8
4551,609,1259.9,1283.9
4552,609,1285.9,1317.9
4553,612,6.1,19.4
4554,612,53.5,109.7
4556,612,223.1,258.6
4557,612,265.1,318.0
4562,612,430.8,463.3
4563,612,478.1,522.4
4564,612,532.5,543.9
4565,612,549.7,595.3
4566,612,604.6,666.1
4567,612,671.9,693.4
4568,612,699.8,724.7
4569,612,735.1,758.4
4571,612,808.1,830.5
4574,615,0.4,23.0
4577,615,161.6,215.1
4578,615,224.9,262.5
4580,615,321.1,342.9
4581,615,349.9,400.6
4583,615,437.6,471.5
4584,615,472.5,510.0
4585,615,511.7,535.3
4586,615,536.6,566.7
4587,615,578.0,615.7
4590,615,720.7,753.5
4591,615,763.5,813.9
4593,615,859.2,890.9
4594,615,892.5,914.8
4595,615,917.2,947.2
4596,615,948.8,971.6
4598,615,987.7,1007.4
4599,615,1009.3,1019.2
4603,615,1148.4,1166.6
4604,615,1172.9,1193.2
4637,618,304.0,360.9
4642,618,604.2,659.0
4677,620,91.8,115.3
4678,620,128.0,141.5
4681,620,308.7,335.3
4683,620,398.0,432.4
4685,620,475.1,516.5
4689,620,643.4,680.0
4691,620,732.0,775.5
4692,620,776.4,803.5
4693,620,813.8,850.5
4702,622,190.1,219.6
4706,622,411.0,431.3
4708,622,503.1,568.3
4712,622,710.1,770.7
4748,624,24.6,89.9
4754,624,366.9,384.4
4756,624,435.2,496.9
4757,624,509.2,547.3
4759,624,581.4,618.1
4762,624,700.1,722.5
4798,626,351.9,405.0
4799,626,414.5,458.1
4802,627,74.6,145.5
4803,627,175.8,203.5
4804,627,223.7,266.4
4807,627,377.6,421.1
4808,627,422.5,464.8
4809,627,475.3,512.4
4810,627,513.6,528.4
4811,627,548.6,595.4
4812,627,596.8,674.8
4815,627,731.8,753.3
4816,627,754.3,773.6
4817,627,785.7,817.5
4818,627,827.3,873.2
4819,627,884.9,917.2
4820,627,919.1,931.8
4821,627,942.6,978.6
4822,627,982.7,994.5
4823,627,1005.9,1049.0
4824,627,1050.4,1079.6
4825,627,1085.1,1109.9
4827,627,1134.2,1163.5
4829,627,1217.2,1251.4
4830,627,1253.6,1266.2
4831,627,1286.5,1310.2
4832,627,1312.3,1332.5
4865,629,12.8,38.6
4868,629,217.0,228.7
4869,629,261.0,303.1
4872,629,403.5,424.0
4873,629,434.8,455.1
4875,629,559.9,589.3
4876,629,597.2,629.2
4877,629,643.4,669.3
4878,629,671.8,713.7
4879,629,715.0,746.3
4881,629,779.6,812.8
4883,629,876.1,900.2
4884,629,913.1,934.0
4885,629,944.5,967.9
4886,629,969.2,1003.1
4887,629,1013.1,1025.7
4888,629,1037.9,1062.5
4891,629,1132.2,1154.0
4893,629,1222.5,1254.3
4896,631,7.2,75.6
4900,631,312.3,381.4
4970,634,163.8,171.9
4973,634,259.6,317.5
4975,634,367.0,381.5
4976,634,391.0,405.4
4977,634,414.5,441.1
4978,634,451.2,467.5
4979,634,478.9,537.6
4980,634,545.5,563.6
4982,634,613.2,639.1
4995,636,147.2,195.1
4996,636,202.8,231.7
4997,636,234.0,284.8
4999,636,319.2,348.5
5001,636,385.1,439.8
5002,636,441.0,481.7
5006,636,593.2,615.9
5007,636,617.0,658.5
5010,636,724.2,740.8
5017,636,1028.7,1058.0
5021,636,1170.2,1187.6
5025,636,1299.8,1318.3
5031,636,1479.9,1502.3
5034,636,1554.7,1583.4
5036,636,1605.0,1650.1
5040,637,234.0,291.5
5044,637,459.9,498.3
5045,637,499.1,510.3
5046,637,522.8,600.2
5049,637,681.8,739.4
5050,637,743.1,759.2
5051,637,763.1,822.0
5053,637,856.4,895.3
5054,637,896.5,936.4
5056,637,970.3,1032.1
5057,637,1033.4,1048.5
5058,637,1089.1,1169.8
5059,638,41.1,127.9
5060,638,143.4,207.8
5066,640,2.3,33.7
5068,640,130.6,192.2
5069,640,199.5,214.6
5070,640,216.0,255.2
5071,640,262.9,283.2
5072,640,296.1,332.0
5073,640,339.6,364.7
5075,640,402.6,416.1
5077,640,473.6,488.5
5078,640,489.5,520.4
5079,640,526.6,547.8
5080,640,550.7,606.8
5081,640,615.4,653.0
5082,640,662.9,676.4
5083,640,683.8,728.6
5084,640,732.5,759.3
5085,641,116.3,202.8
5086,641,208.2,221.2
5087,641,235.7,283.8
5088,641,300.3,335.3
5089,641,345.7,368.9
5091,641,423.3,473.8
5092,641,478.6,547.9
5093,641,548.8,620.3
5094,641,621.8,655.3
5096,649,51.9,141.2
5097,649,148.8,186.4
5098,649,187.6,227.9
5099,649,242.9,261.7
5100,649,277.6,322.4
5104,649,469.8,487.9
5105,649,495.1,541.3
5109,649,627.7,667.8
5112,649,738.5,760.2
5113,649,765.8,784.7
5114,649,796.2,817.1
5115,649,817.9,870.0
5116,649,873.0,889.5
5118,649,923.0,969.8
5171,653,184.5,246.2
5173,653,274.2,288.7
5177,653,440.2,458.7
5178,653,481.2,540.0
5179,653,555.9,577.1
5180,653,587.4,600.7
5227,657,193.3,240.9
5228,657,245.3,284.9
5231,657,369.5,386.7
5234,657,453.1,491.0
5237,657,575.3,640.3
5239,657,668.9,686.5
5266,659,43.0,104.0
5267,659,111.8,149.6
5268,659,155.8,199.4
5270,659,225.5,240.8
5271,659,242.1,262.8
5272,659,266.2,283.0
5273,659,290.9,305.1
5274,659,316.9,334.9
5275,659,345.6,373.5
5276,659,387.5,403.3
5277,659,418.4,430.4
5278,659,449.7,464.9
5279,659,467.9,525.1
5280,659,526.3,546.7
5281,659,549.0,559.1
5282,659,579.3,606.2
5284,659,636.1,674.6
5285,659,678.2,705.2
5286,659,715.6,737.5
5287,659,741.5,787.5
5288,659,788.6,809.0
5289,659,815.3,853.2
5290,659,859.5,893.1
5291,659,897.2,935.6
5292,659,936.7,957.9
5295,659,1010.2,1031.0
5296,659,1039.7,1073.3
5297,659,1074.7,1104.4
5299,659,1126.9,1170.6
5301,659,1204.8,1220.6
5307,660,180.4,236.9
5308,660,253.2,302.1
5309,660,310.7,332.8
5311,660,366.7,398.1
5312,660,416.3,449.8
5313,660,453.2,490.0
5315,660,568.5,587.1
5316,660,597.2,649.6
5317,660,650.4,704.8
5319,660,745.3,776.6
5321,660,824.0,852.9
5323,660,877.8,916.2
5325,660,958.2,992.2
5326,660,999.2,1057.8
5362,662,54.0,146.4
5363,662,154.4,209.2
5364,662,214.5,250.5
5366,662,296.2,355.0
5369,662,484.7,547.8
5371,662,635.4,672.1
5373,662,713.1,787.4
5401,664,141.1,161.9
5411,664,634.5,685.4
5412,664,686.9,714.0
5413,664,722.6,755.4
5414,664,767.2,794.9
5415,664,802.6,835.2
5416,664,839.4,890.2
5417,664,904.5,924.4
5418,664,930.4,949.6
5464,667,281.3,359.7
5465,667,365.2,435.1
5466,667,445.0,466.8
5467,667,478.4,525.7
5468,667,536.8,589.9
5469,667,596.1,618.3
5473,667,765.5,816.1
5525,670,214.7,246.2
5526,670,258.8,304.9
5527,670,315.6,366.8
5528,670,368.4,402.9
5529,670,413.3,468.1
5597,680,35.5,60.8
5600,680,166.7,213.1
5601,680,220.1,244.6
5602,680,272.6,298.6
5603,680,299.5,314.8
5607,680,459.5,498.2
5609,680,551.7,575.5
5610,680,576.7,607.4
5611,680,615.5,646.7
5614,680,732.9,763.3
5615,680,764.8,804.0
5616,680,805.2,819.7
5620,680,934.7,960.4
5622,680,1016.4,1059.0
5624,680,1084.9,1110.2
5626,680,1156.3,1205.2
5627,680,1211.7,1233.2
5628,680,1235.9,1266.6
5629,680,1272.0,1295.1
5631,680,1325.1,1345.6
5680,684,256.3,295.4
5685,684,494.2,568.9
5686,684,570.3,606.7
5687,684,608.2,632.5
5690,684,725.5,817.9
5692,684,848.5,890.3
5693,684,900.8,922.2
5694,684,936.3,958.5
5725,688,128.9,158.5
5730,688,313.1,327.2
5731,688,337.8,350.4
5733,688,410.6,439.5
5735,688,485.0,505.1
5740,688,596.8,610.4
5741,688,620.8,640.9
5747,688,810.4,823.6
5751,688,938.0,985.0
5752,688,986.4,1031.0
5753,688,1032.1,1061.6
5754,688,1063.3,1091.8
5803,692,56.0,149.7
5804,692,160.8,191.9
5810,692,339.7,377.4
5811,692,389.8,444.0
5812,692,450.4,490.3
5817,693,248.7,284.2
5824,693,563.4,602.2
5894,698,29.8,101.0
5895,698,104.2,136.1
5896,698,143.3,160.7
5898,698,194.0,217.6
5899,698,218.5,257.4
5900,698,264.3,309.8
5901,698,318.8,355.6
5902,698,360.2,376.9
5903,698,384.0,404.9
5904,698,421.9,459.0
5905,698,467.5,496.4
5906,698,503.9,535.1
5907,698,569.1,614.4
5908,698,615.2,654.4
5909,698,659.9,689.5
5911,698,710.5,727.3
5912,698,731.3,769.2
5913,698,780.1,802.6
5914,698,811.3,835.9
5917,698,897.7,934.5
5919,698,986.3,1017.2
5920,698,1028.6,1062.7
5921,698,1072.7,1103.5
5922,698,1109.6,1134.9
5923,698,1138.1,1163.3
5925,698,1195.4,1241.2
5926,698,1244.5,1279.0
5927,698,1285.1,1315.7
5928,698,1325.6,1347.9
5929,698,1360.7,1382.9
5930,699,1.7000000000000002,23.9
5931,699,35.3,55.3
5932,699,82.5,158.7
5933,699,176.0,235.0
5937,699,546.4,612.4
5940,702,104.7,148.1
5941,702,151.7,195.0
5945,702,353.9,405.7
5947,702,492.2,545.2
5962,705,31.1,118.4
5963,705,129.0,201.3
5969,705,432.5,480.7
5970,705,487.3,536.3
5972,705,564.2,609.9
5978,707,232.0,269.3
5979,707,289.0,358.3
5980,707,363.8,400.7
5982,707,457.2,498.1
5984,707,549.5,585.7
5986,707,627.8,665.7
5987,707,671.8,689.0
5988,707,696.7,767.4
5989,707,774.7,808.0
5990,707,815.6,839.7
5996,708,202.0,230.8
5997,708,233.5,246.6
6001,708,406.1,421.1
6002,708,429.1,482.2
6004,708,511.0,538.4
6005,708,548.6,595.6
6006,708,601.7,660.1
6008,708,739.5,806.7
6009,708,813.7,856.5
6044,712,108.3,150.1
6045,712,157.1,175.6
6046,712,178.0,191.2
6047,712,193.0,221.1
6050,712,305.3,319.1
6052,712,346.3,385.2
6053,712,386.6,403.4
6055,712,450.9,488.5
6056,712,489.7,511.7
6057,712,513.6,526.5
6058,712,538.7,583.8
6059,712,585.8,602.9
6062,712,646.1,664.2
6063,712,668.0,695.6
6065,712,714.1,733.0
6066,712,736.5,751.1
6067,712,768.0,794.3
6068,712,799.2,812.7
6069,712,819.8,836.3
6071,712,886.9,907.9
6079,713,14.8,42.3
6080,713,55.8,127.3
6081,713,137.5,162.2
6082,713,188.4,224.5
6084,713,260.5,287.8
6085,713,294.9,324.9
6086,713,342.0,371.4
6087,713,373.2,406.6
6089,713,454.2,496.4
6090,713,497.5,515.1
6092,713,571.1,602.7
6094,713,670.2,718.1
6137,716,83.1,145.9
6139,716,186.8,238.9
6141,716,270.9,302.6
6142,716,304.2,341.4
6145,716,430.8,454.3
6146,716,456.0,470.9
6152,716,621.6,658.2
6153,716,659.2,676.6
6155,716,710.7,742.4
6158,716,800.0,816.2
6159,716,823.8,880.7
6160,716,891.1,916.0
6162,717,1.5,12.0
6165,717,122.7,163.6
6167,717,189.5,210.9
6168,717,220.2,250.3
6172,717,338.6,373.1
6173,717,382.4,402.4
6174,717,408.4,444.0
6175,717,458.6,501.1
6176,717,502.0,530.4
6177,717,542.3,553.4
6179,717,590.2,608.6
6180,717,617.3,651.9
6181,717,652.9,715.2
6182,717,716.4,726.8
6183,717,737.9,759.1
6184,717,759.9,779.3
6186,717,802.3,884.2
6187,717,887.6,921.1
