clip,file_sha256,int16_samples_sha256,n_samples
agreement_Con_686-0_9827.wav,dda2c2e26290c668e94c772916f88caf9c6c9fedf8c04bf7a93b9a0c0924f93a,ee93152d6f167dee427b0d026bd152fd9cc3c9ef1f068689906f769ab0b7a0c9,506880
agreement_Dem_001-0_2821.wav,fcba1963916ef29f250f335aeee3f072065a67a8471afa05737fce067478a3db,4ff96c16cf8b69e0d06d7273a4e7d89a0fb84cf09fab16d7df6ba4747d2c92d2,506240
agreement_Dem_001-2_36504.wav,d14d537600a32a6c26efd9bcc7e3c8e5bded7a3c910a96e6bd5995d747ff0ef3,0de36fcd5787d9e7bd8308de53d749695e78584c10ff5af493b35d1cce5a2e27,549760
agreement_Dem_003-0_179994.wav,5c27e55062787203de9cf62aff270d7f97151960ddc99ab0d1c595e0c72b39e3,669c7f714e28938d09bee748b5dbd088a571028d9ac8c548e25b94289146290d,675200
agreement_Dem_003-0_42748.wav,b4648c3a98ba657d9b63797df90d9dc979793fcc1e1ff5f70e0dd24500eebf4c,661f031a7d62122f8d5eba96c85ff18be0bde8f0510f2a230e9c08d6968f736e,542240
agreement_Dem_005-2_8186.wav,48936cd9c6d2c47e213e426872c7a098edc78c5cfb7f993daaecdcfb63a12a88,0eeae7c7642f595555ea4e8527256f3144fffac97c1dffd00ec2f0e14f9f3e64,561600
agreement_Dem_010-0_5477.wav,c8b6eb403b2e27378a90222c2aa1dbbf1aa8c80194269e880674721b6cdf502a,5102f4d65fe668995c1403b7160bf5fda8073163a440a3de2e5e39d1a7b27f23,487200
agreement_Dem_010-0_71332.wav,1a527e4ed4eaac48d57091870c0dcbe7eeb79c39a39e3c9558f2e72e859059df,5d4de4105a595cc9ee7733da79f637279f697d07b7e6a70cd61becdc6ff9a43b,516320
agreement_Dem_010-2_39756.wav,cc55e79976a60bc3fad31f00af7d5d6e53ff699e2bc2dacd86fc4dc3fa78bc3e,c7e62f88526c4d30c045775e4aa6cc32be6b7f2086b1013cbe794d4479ac62f5,491040
agreement_Dem_010-2_70446.wav,90e48ad8e138b6fcfbcc500c76da3ad8876504299718758059ee16d0be843f32,fbe5656e3d9519a0970341d6b334c0725d8331ac0894e8430f0ed07c72ea3798,508320
agreement_Dem_010-3_490.wav,b61ee52a4afd1a51b76afa5cc692596beec6b43dff164c6a7ff594b353f4b298,cb2e522e3e52941a5f61103fe99b3dc43515f5d1b28a25a115f28f7e136bea7f,578080
agreement_Dem_014-2_3253.wav,cb625d55f87939a9baa21d9a5efb6bf9de82290cfd69aaf09bbab5c93bf2613a,34ab8e08c6f06de6f9c3445d4a8d1b0779fa1d41ed827599d3c09fbefddcc988,566560
agreement_Dem_014-2_38662.wav,7b4632c29f973ec712ec1735fca1633a7ef1b165f914ac9183c3fb27aca9c92d,13e4f3f6e56ee34a05bdcbdc9539bc84f0e40277fe7709eeb27de5dd43961541,751200
agreement_Dem_014-2_85608.wav,fb38f93cf45bbbfd66107dd7a97f031acd9e57d03bba37dca2c50b202efaf41d,bc144cfba5728f43efa014b47d9b30e3389fb4659cd3a3370e9ed89a8ed3ef2b,540800
agreement_Dem_018-0_108990.wav,3733f4be9f44266a654b0c02723f241a67bbdfc4668a2b36be6814bbcd1e47e4,9da9a0745c22c83227bd44d756ad900bc0d62c774c2b3209a7ca72ea85f352f8,501760
agreement_Dem_018-0_140355.wav,99c5ad852ede085e89aadba807710cf6871b357f35e093eb9514f8721350e5a3,98c90dbf58b617525e69cdaa49fb7035e5a520e57225efcecb41e4bbd85f8a21,677760
agreement_Dem_018-0_6074.wav,9de1021b0a2e6db473dd777208c313f431451b99e7c84f8e25526649b0901efb,63c112daf51c0a539edc6f9b7b330087817a0122b893c8e464e50888eb2f91ec,574720
agreement_Dem_018-0_73944.wav,7ef3a95d30a9ebf676b64391323313d9a53b824445f3975061258b49da97166a,30e6d70f5563e8d558310af3c9218b091c23023f53b08eac7f638f9b0ec1bf69,560800
agreement_Dem_023-0_50384.wav,aab254f2ebdfd477315ff6a552c735ab06e13d2ad4dcc3261fa79bd6fde3634c,490812cdc1ca2191d69e6a3e16e1154eeca3c464d082018abcf0a18954f0bf2a,745760
agreement_Dem_023-2_38520.wav,8b3c17f5cbc94593355f09222453555b4f3b96915bbfd57298e6aedbb219fbf9,efb8e38f1e4b9a8b00145b8f58642c73a6c6aeb326379646aee65ec0c7537411,558560
agreement_Dem_023-2_4765.wav,0cc1a6dc20c2007dfda191e3d0ab0fdc64bb7a7a3caa1d9333d278d677f3fe22,7a254cf1645482c125d99526a7372a2b6df09a1ee6bb65cf44bac0ac9053df38,540160
agreement_Dem_023-2_73430.wav,0a2bda849846cf87bc84f413609880af3ce63398c59af0c1e9b532fd92677439,123de4ac09ef85bd9cc7ca9c427c22a390d7239ed6b9686964310e15254379bc,620640
agreement_Dem_029-1_100173.wav,7f74d4006fc8dd5145842501d7d96dfde5008b4cbffe56f2d7dda956067e84f9,d80c7e2758760af8141079fdda6a6e56080670ea6197fb77c9655441024567e5,539360
agreement_Dem_029-1_30833.wav,a12d3bef1605d8aff06d98f8d97bc5729ff7fe342bce4ff0a3dc024a523aaa5e,b2d6ab4967c192aa497cb11a598eb90d2512bad7f803cbf8785ad4182daabfd3,525760
agreement_Dem_029-1_63690.wav,e743db7e77aa383bd52f3487dac969ced08be6987c251f5370241d2d4f8f99e6,4de49fa5b437eb67bce44b7e891aa40b1633a8bef132844bbc7817b91719f444,583680
agreement_Dem_030-0_3596.wav,363e29123c435c7ef961fb2e4ee1f0d73de18d15784460c9153ffb309e971673,4379cd5a74213564e3ef0fb917e7dd1aff53f281c51b585bf5e19bec1a4b74b7,560480
agreement_Dem_035-0_41273.wav,117ef064ccee0a89c87a4c586522925f0774c97463961970a2fe43c696c19ca3,41fe545bc4453a89966c2a147e4f8321af1f7e269c55aa9fb9b9c1e16518a474,489440
agreement_Dem_035-0_8859.wav,631359c1691089e463bc3b175ab52c3c56f8ac78981547d585bcaed9145330e9,e2154e10dbe50feb62a2e81205e02b3bb1a693a6c4786d9e275fd5e8b6dc04ac,518560
agreement_Dem_035-1_5336.wav,566889d2e23998b0b8375c1471d672528aa9cf318500527c5f1e2431c6afe587,1ee178118a1a913d7f74677daae392530f6903e7f4a0be98c24b5c50a2997f0f,677120
agreement_Dem_046-2_80385.wav,cce99df4014606cd49849edfb5b71c917f7de2e73e94cd584ab648060eb286f2,1251a706ca35172cb5ed846c06925a6a52cb222e4d3d5b53e26c1600c14cff2e,622880
agreement_Dem_049-0_36876.wav,cd1ed1c9bf0f09b7a833c6355af4943c984a91b5108d2422d8fc9c33c7fd9d1c,3acce6de210e523ea15936c1db761381202379e8bfc43e3ef66b7db60aec9016,505920
agreement_Dem_049-1_3550.wav,6d053d4ab0a388aeb5ff6b38a2c565af5da6622b7b2fbfbda577e5f67c6d109d,9be9197c7adec818442e12a9013d62bc2a4db598d198ca28554ccbe5837bd545,580640
agreement_Dem_050-0_1030.wav,60d88fb2740151ebaa34ca77bcf0b0b201eb69dfbe02bd85e9d9f7f88e86812c,d82e2c65f9d81c0ccb25819aec12d413710c5fe4c64291235eb60dc6742d9071,556960
agreement_Dem_051-2_52815.wav,c564fe0ffe489f06d007e9cd42afa11e7983d36813aa2e8a173e35c442cf051f,6911c3373272de1f1ee4f5323fc2cb3c30bbaa57efa494b2a59615cc824ad997,553120
agreement_Dem_051-2_87383.wav,c0d2c4940a39e30819ed92d431dd1abdb66b00f4fe0183a61ac0a7f80a900c3b,1d0ef9acf4d05bf38854acea819c67e8d7fc5b3a8a80f94d4ed221e3bdf59e4b,503520
agreement_Dem_051-3_31393.wav,094fed93661b5535e02d9472f9ca16dab3d302250e66660e2d884c9528ecf185,b17929964e7d6ae9ebf6101cf6124dd89737432c0a29aa616109faa6440f3467,488800
agreement_Dem_051-3_61939.wav,bb158d10278c933cbdadc72fbed178fc1e78fb87c11f632272d8355740893fc5,2d08a16ba3f12c7d41205b01e8d077d2a33a80e0fc2ec0305a07adf94a09e183,664480
agreement_Dem_051-3_80.wav,93de0c3396936b62a504516be476eba7867d57d942ba2cbc3f444e0a207253e4,166c19e99c7c98df8076eceb2daa227f62d81faa8684599c11690d772ec604e8,500960
agreement_Dem_053-1_17186.wav,6c3ef2f4a94aaf33cf59b8b70dac159a0f771e41706a0f856cd3f266b81559dd,5a7eb990849335b2b139370f0057772b73354e6fb3acd722a840f8411d00a2aa,674400
agreement_Dem_053-1_93896.wav,ac6efd745b4cb94743bd2dab4fabada1aacb38c920768dc5cce640c7268643f7,e0784a55eefb9a41033580c8bdc6d54975fde00429d08db3d8d666a771bfd2fa,532800
agreement_Dem_057-1_70491.wav,7eb5604db22badaccbe279c8cfa432f814066c14b44d6f4d032e5540791fda40,b03b4df3c2e9ed46f1aa64fa6c34a4e25a09bd6deef3bd88132d2ad73af6fe24,495680
agreement_Dem_057-1_870.wav,46b6a0d83d09fefcec8cf354e6a196f2c9f2edc4d098be39ff273d7647b567b1,1b7a101041d1e2f190d865480cbb4b88ed48d2b3c5252a377857676aba6387b9,501920
agreement_Dem_057-2_13203.wav,79b02a8af70bd1d6b9dd931297d27633496cadda9571ef0054e76481f7af856a,b8fe0dc5ae3bf11e2f10204571ad05e7cf1d115fc24523adc6505cb8bf70d2ae,524800
agreement_Dem_057-2_46003.wav,1aeac6cc6e854fb9cbc0effb71e2b3d0d2bf7a7144bdd085041c88786a6775cc,3bbdfc2a9eb083aaaecdfba6bce2d2f3c4be4735d98a9fd97ef0165ef4266ff3,555360
agreement_Dem_065-0_40897.wav,32397a292a85474b62cd3190dca5a7c896a6cdfed4ba781bc5318051140f67f8,582dc188960816eb398be55a0e075dd5fdd4b8118fdcb727fa7295b8fb80312e,567040
agreement_Dem_065-0_5720.wav,9f864721e966b48000e04ebb5004582232249d0bd118880c47ab6219e6ea4fce,8bb4834b459d4f04889ebda760104595ba90a09a2f05d07ccab8728c2becad0f,562880
agreement_Dem_065-1_3129.wav,ccd89165e6b51cde7932a2eb53fc8a4ad4397622b64a623903f609c027e1e8ec,8c5f60e20a954e871587f458757d19dc308c2f5f66f0c535564c4131072ff530,549600
agreement_Dem_065-1_37483.wav,cc9f493ef93a42ee4c5ce0c294739c3698ba1cf003489247905f4766a7ca0c31,36cd1de85ce2e8905be41f697ee6b482bb96ec9b7cf9e248e820144137ca31b2,508320
agreement_Dem_065-2_2525.wav,67de498b609adccd194c15625b1fa25262eac9d2a5c0b837b5e3c4b39139769e,8670de2f6320965c704ff383c25b491be19914b2ea03acf7b3c40684a2700e2b,631040
agreement_Dem_065-2_41958.wav,7064d515e124894e6d3003c3f91259a29d248c51a7dcdc790e744ec7467958d4,907e86fc9e196d17d20238c2721491d6281c611cfb3ad94fb0494f23fc2f8e8a,564320
agreement_Dem_065-2_77231.wav,a4f315bad8315207fb66250c2bdb3c8afae36093a8314f82e800d22ffc383df2,20c6d892a5d4fc1b6dde85ed30165bef3dd4843a54a9543da5617c02756102ac,486240
agreement_Dem_070-2_2244.wav,117e2bf16278bbf257b2107be80ff42b43ae81ec1910c71da0bcf4619941e9c8,5475021cd6377f6c31caff5f985265cb604531dc334786f2d53fe03c41bfd515,647840
agreement_Dem_076-4_892.wav,eed0b0a18f57eca02bfd7a1bfeeb167031588a54a9cad89df18763cc849b7013,c9cd3db583a3b2bc68a67c3d98ddf0748c2a5b8e30a246e377c09b5c22895551,730720
agreement_Dem_078-0_37140.wav,057f93239b741eb738c2b4dc9d105d954fbe64674076ca726921bc1a375c3b5c,aaef2bbc0f04a6fd229ae01e11ff4382d4c0797c03c770a2d871bebda6e19c17,492320
agreement_Dem_078-1_4403.wav,86ad66e25616697fe8dd752fef54654109915591e4ce55f51b48f9b3d9c03726,f36644e89357129317839547918f43a9f500e0223b55c432043b1ca2f181fc95,533280
agreement_Dem_087-1_34985.wav,52732da36cbd5682bc5b7802d5fe4d6a3f123c2eb63074f567c53b9081c978eb,a83cef9cfdfe4f79a9a12347c26889b1448a4dd335c8496797b0e85271a79323,589760
agreement_Dem_087-1_3780.wav,e8e2130cc46f286d8772a18687c69b701993e15abe34ebc0fea24cb6d464e947,bac1ca9776a2404836850ce493e55ad4aca6a9da7b413308813d7c36f5abdc8f,499200
agreement_Dem_091-0_1370.wav,b14601028c9c80a7cc9b220d7344a6c8fb435615b5505bd62b45606133196f73,9d8e55c8a4ff73281aff96317d34f3cf1b6077fbeb909e357d65ebfe0444cbe8,664640
agreement_Dem_091-1_17061.wav,af08ae153be3081a85da3bde089373ee34e2c266d6ddf65c6cc5aef984211c77,b29a3d5727369ab7b631a89761c2ddc0365bf8628a3f08dca18c055056e2d36c,553760
agreement_Dem_091-2_5196.wav,10b7d006eb397deb2b4a3698de950e8c8027dc00b31544b2c814693be37a6b8d,cb45d47646c5b09586038b79759653b04e5547a38d5dece682e8d27d530866ae,696800
agreement_Dem_094-2_38689.wav,a4026dd7ceaeffc7e326b765938e290775f475367e48c2976d92b5bc45b2c130,b5afbe7eaad50e640761266c5a06dd44130f5f66acb988354fda0c0e6c50089f,695200
agreement_Dem_122-0_1100.wav,113bb458a68c5902cfcccb455b4f4e7f17f50d52a5c63b5f3d9b4ef0cee73a8c,c4f48ee0709e5bce44fd7ba75c4de3398693ef605473fdb5bc26ae633b216c6a,501280
agreement_Dem_122-1_24104.wav,026997918e9bb2ef372c85a811b8dd76e3ddd1a70b078356aa022ac8603f2dee,a293cc8a6aa3c8ad2ae5302ae8290c2c69bcce6d8473a2a73d471f67b6f906d0,497120
agreement_Dem_125-0_38775.wav,d752de95eeae2b9e728ba5f2b1c4fcbe6c7e003b6838a96811271c5291627199,e92e15c7c1ec39872559861b546449d4465a1328fafa3e863ff19b29551d0b03,562880
agreement_Dem_127-0_6524.wav,b2fac08e5ec53d5a52b5a6677b0ddf08d29976c97a143ea238f4d00029fdce50,ab65a63d9e142725c5910d5578268234c2656b540d415426882e55a263e85ef8,484000
agreement_Dem_134-3_6540.wav,ffd76c6d8f54c728b1466f00abaa8c272aa1554c4c5ba2d9fd131c90b2f86346,969b105f28264dc4b0129b9020f60454a2de1b374132adbe1a95ce557178381e,648640
agreement_Dem_144-0_4173.wav,cd4cfc1e049604034ee3f0bd54ff2ab2e5977ad27f93cdde59c95cc8d430e4fb,51e6dfabce61d7a81098f172df9920f206b3080fbc1270c51ec76d38975f5493,500960
agreement_Dem_144-1_3757.wav,1f6e4dc2aa66897d76912b6e307dd94351ed0b3243ec8d02902b0ea3dc9038ae,694d7e060293c14b583b24dcba2491dc5512f3222f352d983d60cb907f32d21c,535840
agreement_Dem_148-0_1820.wav,d4a58c99f8ae51d7297893566273f2ba63e2f176865b17dad966738449a2d3aa,94c93c2d165f42a6e9e3914cb9d3deb39a4a337c23382278e245bf2e1dae293e,537920
agreement_Dem_154-0_44281.wav,57fb2a75e036e8171f03ad86fcd2f77b4ef26645e69a22bf782a58aa5011f9f3,af2377feae80b411c7587ec52507a8d67b0ea619f420117ce7bd02e2452eca15,745280
agreement_Dem_154-0_9136.wav,eb9968598e8046d55ade011de7219085c02458d0698a58bab9f6fe0c98d14020,cb6d58b40114d0149f5a33f06b1071abaaf57289652a668624dde0b253c789ad,562240
agreement_Dem_154-1_4445.wav,921de17d6779e24a8f9e4059b764c6d3bf75e6eb247f128b90b704b5b6b2ebc8,6ed161d607a9b5f939a864951923daf59f842285156e3ada04a82a459cc5443d,586400
agreement_Dem_157-0_3215.wav,b0a9995bb34acd03b9b5f90909e4f2c605c80a9c848439babbd160f08a16b367,a9cc74203cfa44d544e990aa2e16171d599763b7b4be3383eb479e389ba193cd,691840
agreement_Dem_157-2_740.wav,7c545b9a98efb731a7a8a7076c5ac35fb6a5b15f834e7647f6ee9add9f74f8fd,58d944da5b86ae033d798d5374413c8e6769a6b1735d6341ccca14cc640bbc84,512800
agreement_Dem_164-1_4443.wav,da86453d4e501e927283eed731b5a308741bad982799b657eba6f86600b53954,72e299fce309c41727aa89e2a4b35d81aeaf4e884d53368384ab7bf662ac6f20,511520
agreement_Dem_164-2_830.wav,d691cca384fd62365ed356f93dc829480ce5d28016c6e1c78e9cfd4d499fea0b,6e0021fa36c165cdbddb3134b744cf59969b4340d97c4275526b0a7e0453e979,557760
agreement_Dem_164-3_5177.wav,0ea2335526fba33a8b9466396e93eb3a6abf50ab3a7fcbcfe29f8aeb5424a48f,8fd8956c1b7651d0391553ba08e5b75070194cf7be38d77eaf1fce28e3e17e30,543520
agreement_Dem_168-1_11320.wav,d248f22c5485b101232bc5a318e5bed0851a9f28e55360e70d0d36e22bd7da44,4dcc6aca7d4f71beee470286aefbdc18d535bbc67dc5b0eea646da0e4e071484,676800
agreement_Dem_173-1_16994.wav,a8b89b0140d06ac77aeadaacde9242488899edec9e974d1e9dc9f2016d20afca,b5c4bc3b737779679dabaa5928550bdca3beeda592c2b871037440fd8c2e87cb,619840
agreement_Dem_184-0_6076.wav,72df3682883448364daa2d0b8d1b803d2f27dbd732fdad2a978ded1cd718b0f0,be6ceb3d4a9ad787ce03490dad445c5cf5d74c4517f4025656c01179c7e73418,484800
agreement_Dem_184-2_19258.wav,9c227166139eb2ad7ca29318d6a278c0b2fa50258cbecf1b7309d67f81bac27e,bd2eae60da87aed17388d592b0fcc955ca48911f6cb9ecc9521378edf2252af2,568800
agreement_Dem_203-0_34860.wav,dfc0328712b31740cc7e215638f809e03fa958866b2836c660f24e6270de8727,d872e47ac8ba48fdf7b0ba24ba8b73dfe8e22444e53a17a9e731b0be4eb47ef4,626240
agreement_Dem_203-0_3742.wav,4b06fe991404ed86fb3fc9ccf60018cfe4b77f5f08929e89bea2e4692ca34d94,7ac69a25d705e4f10af47d15a6bf49afd8f19bd03895bfdab2709ac426d24a62,497920
agreement_Dem_203-1_53682.wav,61801d25fc9be6105706d0fe0d4f14416f7fa036ab63a4cffadff5b40c04e818,0e194b5e8ea46727556b176b44acbe4bcb877ab1a3b737902d39273c032280d7,573600
agreement_Dem_206-0_12245.wav,1430729102212fd9ca67af8666f91c7c213dbdfef30a0aaeb1e78c29d89cbd7d,ede05c7b33a95492eaa31988b21d8bdd1e4e0b1051afa5b39ff878925b0f231e,494400
agreement_Dem_206-0_43142.wav,791273013514cd1fe5b360bdbeed69299bb6b6c693b4fa2344792500dc86a57e,11362e10f2031e0a5416bf37ccb9d19b223e8f8124422176a27e1f1758efb8b2,506240
agreement_Dem_206-0_74777.wav,f05eecf08d193f229eb83a5d74265d76a1be4392c83f0a8f75588356fe3b205d,107f5199f929f02ddba843a67f3b2a8ba3497b27fab44611a653043a12b2fb19,485280
agreement_Dem_207-0_145489.wav,283586ad95722bea61976d89a18f6bb46690354426d8436b062b4c571e24b29b,77aa1e966021f37872fd3e35c3fa18c8f87cd8c94f5cfb966f27d18157bc8f6d,541120
agreement_Dem_207-0_179305.wav,65978855d5392088b1c351ae63476b31eedd15cd84206f14830c7c128f2a5f0c,aefeaf6870ed4888547f323ec276ac8583201b83aec96e5ad53a96ec0c13882f,502240
agreement_Dem_207-0_77936.wav,434b21dfed8fea3415f40b147a7df72b2d10026498c6fe8b9d68edaf5652122e,9fdf2c1dbe3f90078015fc8a6cc2b7af6a15aa1ecc781749d435502cb2101d4b,497600
agreement_Dem_212-0_41528.wav,0210e9438edbf85ac402f0723105d85789a438ffed218f5fb3de8b8a90da050e,1bddbf1232b4cf924b1ed5bb60d52071c3af1d5aecc4ab4b14c59d0b047f97e4,640160
agreement_Dem_212-2_39960.wav,6b8733100d030d32ef73db8db701345c04c238c96412b36ba985bfa89e7c36c5,47066844e3ef24f976989b7c01e8333c9f7ad9fbdaeb32141034d1759aa31ce6,499360
agreement_Dem_212-2_6993.wav,0f5c42b5168ebc3fb36e3e741c748a0ef56b852c8902dd4fa9d88cd2cb651fc5,dd298611af23ac47d93d15f145d2a60cf273aab2cdbe04412994fe9d3b1b0360,527520
agreement_Dem_213-1_47089.wav,dd377be5357473501fdd85d6b927212e12ddb510a82983d0ee72fea8205792f2,90643c035e348cf5c86630dc42594b6a11dcb1e1350225639ebf3b554d51825c,835360
agreement_Dem_213-1_6436.wav,4bf8b690a899b86188ddc9240466b237735c8dfbf27e3f7e8d1c2bd825de90f8,814cdd6341573247eed8299df24ca67e5369b6bdd8769173bc1461234e26829c,650400
agreement_Dem_213-3_11161.wav,0939b153f8e335cf769c9393dae0e8381601fb63ad782ea44d06b32547f7476c,96517c9050d005d828e8deaf284d0ca6afb406d11f7d2c34c12e96d410eeadc8,705760
agreement_Dem_218-0_12740.wav,1c64c5a2a0d942cc347a36fbff0ba7ca32efdc7397ec6081ac9681fe46da58a0,a19d104adca9a337713fee271878afc205d98df80df0795ebc6c1b0767313e13,526720
agreement_Dem_218-0_45664.wav,6e0049a4ed2545ae02bb8121fc0f043e16a22da9db2ad5f772db878a1bbdeddc,abdede8acfc89590f3f69573527a0e9580083ed8a5e201d0297539984276a0ef,785920
agreement_Dem_218-1_10098.wav,bb5ce9ed77599198b6b5c2b77d77d61a2814ce1533d175e272d6a4bfd621e4fa,3ac2d42f821de167a9b4035cfc11be30ae4c1b7a33356e1db3ecc88dd1435aa4,484320
agreement_Dem_221-2_430.wav,16df199e0e5d5b7538c5583df2618d6b05196704b81b3a25f34f24330973e1a8,e549b202d0e60e4cbbc371bd754e88c12811eaef45ba406ae5ec14fbb00087e8,512160
agreement_Dem_222-0_42498.wav,88dc760b9bd1118254f8f578ed4c7a5a9066096cc2fc212ddb86c80b063123a5,419a32894693ab1e65409334e203e8adf635c0504f742f4663ab2438044c5ed7,593120
agreement_Dem_222-0_7432.wav,3df1225999e65255735e1e30032b9da4cab9230ba46dc57a3720760d15495d62,84259f28c19ddcf4fca0b9f160a11b54aff7c5d04c2fd38d4a9ecb95530ebad2,561120
agreement_Dem_222-1_3556.wav,93d3483d810c9284662574156576c5132d2f2d5978dece27556e37c2caf16e20,2ccd0bf3a8cdd2e01c44e6e789c8f47595759d73ea3f0964577b1ec5dc10b4d1,699360
agreement_Dem_222-1_78473.wav,39b27c8d60e474297a8f6c3d48bf1115e48f59829df02f5a7129c795c4dadc5e,dd9b318811c3d22db6ddb7abe8ac7ebb88c768b729013c2e5ce1f62176e173db,490240
agreement_Dem_223-0_3271.wav,c7a015d9ea2016adf2b570438184a1e2e6220f52025a09eaf6b51d546110fca1,bedb94c0dd0e7c9501858b04722a1e60700cd8cb45ad9e634c0428c12c02197f,556480
agreement_Dem_223-1_17328.wav,18a0d9a73afd668eae3d3aaac77fda3dc72983aeb666f9a5148ca4b907d37ab4,52b058308edf510bfd8959351cdb4b5f14694280f838f3424e28a77da1a8dfd7,523200
agreement_Dem_226-0_870.wav,bef4c2975513a7575bac45600e04a1bac7746361560165b88414409d706bdb38,c628f37a9986c693cb6acf4fd11ab2319e8c0581f1d8aad7cc5d3e873e0ee032,582880
agreement_Dem_235-0_56569.wav,63a3f41659cdb03439d0e169ecf7e4cd1dcd02b51755a19e1cc62878ae2e96bd,67a8595a6b3525d4b92e7357ac01ff9e69fc668a9356fe97e75c19c4150aeb2f,628320
agreement_Dem_235-0_95842.wav,4c58ad31f4a3dc5250757b5b685db2b7f451bcd5b0c29c07ca265a82225c5f5a,f07ea69fba9eeba1784187f61f07e1be53959fa8583323dd7de4340f936637da,616960
agreement_Dem_235-2_10188.wav,6897cdcef872dc15bd5856d86bc2d43f717de3bfe672b31cd108d97fc3d2e4b2,bb231d51fe423287a8c360354eb9548a4555c87458838e8937d8fc047dec7f69,491360
agreement_Dem_235-2_40903.wav,7a4c63738a7af4b70b70f00616700a8caa0c7e25d22f450b4c5aaa67bc89e60b,0410c5df30f863f62fdd4df517df83c9f2d932678a0e8364f8d34b3ea9229854,533920
agreement_Dem_236-0_36451.wav,6f27b5b94b07d0409f07e38443d7450f93b63b08c8fe24fbd8b11d395f622c2d,7bd181824ed2e6b3c7fd12c9590d739bf51b6c352449125221868e7f908899b5,573600
agreement_Dem_236-0_4531.wav,be8044fe4ec0e9c1a27a04d654d0d6b5131db697b32f5a3a1434425ef95ba0f8,5282ac249df141dd08a8856842770f6666558f0c0698f11a105b24c5106c4d38,510720
agreement_Dem_236-0_72301.wav,f75f36bad4ca3557fe934ac8bb33fa64b365e1c546a6486176f85b8a66cf393c,0a98f59c4f7a360320012e570f7640121f3af8e85aad5589043e6b97fae41b86,563680
agreement_Dem_238-0_3240.wav,b7ff65c841d4d3373c7694bdaafda074d0f7bb38d2bb8e6f3f8b46bab9ae1708,de5feefcbda56ecf46040e55012a9af62ab784cf70e419e89dd688d4aa381757,503840
agreement_Dem_244-0_43875.wav,57264f48ed6898506562355b08977ad64f3274697c6586e635b80317c1a8f601,2ff0c5e047bf84b6a1b0c4af64e3780e146038d980d050e94e1498211d451727,572000
agreement_Dem_244-0_5980.wav,4f224c96ba15766c29a141f70099994f44db53b1b11c4a9957852d6804f08a2b,aaa8f3784a175b9d4df1655741a10048942b78ef36a5075921a57307da3247b2,606400
agreement_Dem_244-0_79628.wav,a8b857a7233a3b3a4b353cf1d437495007109e6d5433822634e05d8f04117e38,36407c92b0f49b8a1c50c676f0dbf91c471265059ba8e78fdbf48cbb9bec6626,632960
agreement_Dem_257-0_4432.wav,f204f992526030de3d5d84cdb12a981c3d8bc78e031ac8cd4f9bc1d24d47d5c2,cad1e59ee2fbca1012c27ebece0f6ea97d83f0b457b50346da003bb37d65300d,498400
agreement_Dem_257-2_38898.wav,4566806ae24ba972847b9fdada4001539e20386e33119417b9a3fcbe1952ba71,bf9d0421489cb7512e24b4dd4bc5f96f506c4a2347c0231c1710325f7f67825f,484480
agreement_Dem_264-0_4035.wav,86d3b6b130db076df595d0ec05244454d7d20a9274b037d2e22ec8ba1877ddb5,9eb22a0af8a7e37115c752fc58fa298236fc80d68b92c2426b60a2b2efe9319b,729440
agreement_Dem_268-0_145775.wav,8d2d84e32a071b17e3069149881016d635bb21b227db086ccd3e5d5e64347ce8,8c871c492af5153d7314531e82544189f54480742ae80c8ef1bb9e838dcf5db5,544480
agreement_Dem_268-0_219420.wav,ba6beda4a0d7586afb5b411348a6721e217843d96675c89f09aa07fede00f922,1fdf35cab1213fbbc3cba0b9aa1867e514b26f50c0064e5cd6d4aaacbff22b72,544000
agreement_Dem_268-0_3396.wav,faa31d8d50f604a495c25d410a3420e9f131e327a5c22bd012de7b8b1e78aa2c,7d0284d3037382003841f414a884ab8ae7a68b33602ca14321ffd7fd6b9180cd,749760
agreement_Dem_269-0_102167.wav,a6ab0490899050e54b518c6ecbdadc189f9b71cc49f2b27ac6e681ad133738ea,f075c4fec85ca11c336b5ef1cc3b9363fad3d89f9a930cb3eb8fb5f5752ce84a,552960
agreement_Dem_269-0_69154.wav,cc97bb9b87219da84f1bb350adbbafb181fc44759cca2b023a42edc70479280a,93de6ee79225fd41ad784aa3a383b497bb91c2b960a45898605c074e3edad6ba,528320
agreement_Dem_269-1_3314.wav,1ea178b8dcaa19da2d4d9a0ec093002d52320752ca6f1f7da50a939231e53307,8de2b1706993dbe6b20752a515773094d569e914d51e59e601e375da19ab29b5,600160
agreement_Dem_269-1_40822.wav,4b4c3e3306d72a10688b0021b21a7f760341eb78e80fe39bf524f9689e8c1cda,e925a40d3e7b4eee218a7a067dbef6a58e9349fe30ba10a4eb1a910797bdd8a7,520320
agreement_Dem_270-2_35412.wav,50bb3daa3866eb45af9a08d66879479c7b1eb470b5f25299ce2586afd08a7664,3d0f7227ec9802ce7f34d989b7a00652c885134ed07065614058bbc855c08822,496160
agreement_Dem_276-0_0.wav,a350d0bed53822fa0c1ae91b6d600e6542a4f04647bdb67a8884c35e03d9bf53,946241b88f1fe81a7124ce541002693c08b7c29e9d5015d88e5a3335d4939c25,508000
