dataset,t5_key,stream,layer,pod,saved_auc_oof,refit_auc_oof,abs_diff,match_4dp,saved_auc_mean,refit_auc_mean,saved_auc_std,refit_auc_std
neurovoz,neurovoz,enc,4,lo-t5-8,0.8846881986159804,0.8839128201692683,0.0007753784467120495,False,0.8938872550621177,0.8932878779573112,0.0696332584453277,0.070055325124314
neurovoz,neurovoz,enc,5,lo-t5-8,0.8831796223100572,0.882731763719236,0.00044785859082119295,False,0.8924711000289026,0.8930109347452356,0.0718162974249453,0.072503675182792
neurovoz,neurovoz,enc,6,lo-t5-8,0.8891593408911022,0.8891196415146303,3.969937647185784e-05,False,0.9001136035846345,0.8999293649298995,0.072694959050718,0.072651734705137
neurovoz,neurovoz,enc,7,lo-t5-8,0.8873741095553918,0.8873753501609065,1.2406055147629047e-06,True,0.9005045747496011,0.9008244637784432,0.071347879292957,0.071284222241174
neurovoz,neurovoz,enc,8,lo-t5-8,0.8963747025648278,0.8967754181460887,0.0004007155812609797,False,0.908367600943442,0.9091167551011174,0.0695581927263406,0.0693089304843641
neurovoz,neurovoz,enc,9,lo-t5-8,0.9034238230995784,0.903374198878989,4.9624220589405965e-05,True,0.9132144469409448,0.9133801399826756,0.0659579387232453,0.0665844931549859
neurovoz,neurovoz,enc,10,lo-t5-8,0.9144267534098044,0.9143163395189924,0.00011041389081201114,False,0.9230883584634286,0.922843070387258,0.070718819216008,0.0704390807890307
neurovoz,neurovoz,enc,11,lo-t5-8,0.9120348659773864,0.9118959181597354,0.00013894781765100284,False,0.9196293918935388,0.919466380541246,0.0579703393231087,0.0582543330484838
neurovoz,neurovoz,enc,12,lo-t5-8,0.911469149862665,0.9115249771108282,5.582724816322049e-05,True,0.9192086945979098,0.9190246129423504,0.0545637147088816,0.0542641879970693
neurovoz,neurovoz,enc,13,lo-t5-8,0.9164539028208888,0.9170667619451702,0.0006128591242814396,False,0.9233623342809328,0.923843715651272,0.0537281133197481,0.0535943752097511
neurovoz,neurovoz,enc,14,lo-t5-8,0.911239637842438,0.9112681717692772,2.853392683921374e-05,False,0.9186754558119417,0.9185618077678268,0.0479949318434182,0.0478583622117202
neurovoz,neurovoz,enc,15,lo-t5-8,0.9242895672519844,0.9247758846137624,0.0004863173617779548,False,0.9285430773169022,0.9288949794158492,0.047532298348953,0.0470557191818912
neurovoz,neurovoz,enc,16,lo-t5-8,0.9232871579960746,0.9231705410776893,0.00011661691838538157,False,0.926223198677434,0.9260559509441032,0.0416852040234789,0.0417379568014603
neurovoz,neurovoz,enc,17,lo-t5-8,0.9273092010748606,0.9271342756972824,0.0001749253775782389,False,0.9309205910764942,0.9308022595149602,0.0416302990092487,0.0416210679845019
neurovoz,neurovoz,enc,18,lo-t5-8,0.9283500691017272,0.9282917606425344,5.830845919285732e-05,False,0.930521525737227,0.9305319364833328,0.0418650960691125,0.0420607736022121
neurovoz,neurovoz,enc,19,lo-t5-8,0.9314726731823268,0.9313907932183538,8.187996397301944e-05,False,0.9327081404151786,0.9325821833565404,0.0379502855593138,0.0383821133981998
neurovoz,neurovoz,enc,20,lo-t5-8,0.9315421470911522,0.9314962446871068,4.590240404545032e-05,True,0.9318920449062787,0.9320869483156716,0.0364690579926511,0.036656963292303
neurovoz,neurovoz,enc,21,lo-t5-8,0.9318225239374834,0.93200489294815,0.00018236901066659428,False,0.9308981929123736,0.930993491769517,0.0317128652094661,0.0313381852558415
neurovoz,neurovoz,enc,22,lo-t5-8,0.9330829791404588,0.9331871900036972,0.00010421086323841866,False,0.9315014291006736,0.9312707071472024,0.0335769707653199,0.033990826192338
neurovoz,neurovoz,enc,23,lo-t5-8,0.9308821449573108,0.930547181468331,0.000334963488979767,False,0.9295942469466868,0.9294625400242847,0.0300450760115832,0.0298082630960403
neurovoz,neurovoz,enc,24,lo-t5-8,0.9329762870661914,0.934068019919162,0.001091732852970595,False,0.9306038139096644,0.9317245107123442,0.0354217136610988,0.0351095766777194
neurovoz,neurovoz,enc,25,lo-t5-8,0.9335271159147356,0.9343149004165954,0.0007877845018597895,False,0.9301366200591374,0.9310814705534092,0.0340840470711367,0.0334836489902404
neurovoz,neurovoz,enc,26,lo-t5-8,0.926216227616375,0.9271020199538992,0.0008857923375241716,False,0.9228423833675148,0.923953263792406,0.036141983653991,0.0360110135526397
neurovoz,neurovoz,enc,27,lo-t5-8,0.931271695088939,0.9308833855628256,0.0003883095261134617,False,0.9309236616211216,0.9305916364169,0.0332697108278247,0.0331549597286879
neurovoz,neurovoz,enc,28,lo-t5-8,0.9251766001950232,0.9251753595895084,1.240605514873927e-06,True,0.9230723317122654,0.9234550232074412,0.0363858442507008,0.0357793101019354
neurovoz,neurovoz,enc,29,lo-t5-8,0.9247212979711136,0.9247882906689098,6.699269779619765e-05,False,0.9233662436243038,0.923152544555163,0.0354424767492147,0.0359487478440446
neurovoz,neurovoz,enc,30,lo-t5-8,0.9268489364288922,0.9269519066866156,0.00010297025772343371,False,0.9248549864144282,0.9252058784291292,0.0374861517218365,0.0382837216805736
neurovoz,neurovoz,enc,31,lo-t5-8,0.920407712596364,0.9200764709239286,0.0003312416724353673,False,0.9191439377313,0.9184658048654576,0.0345072508751126,0.0350818224221468
neurovoz,neurovoz,proj,0,lo-t5-8,0.9095511737368774,0.9095462113148184,4.962422059051619e-06,False,0.9066161934600336,0.9073868221709132,0.0408926168992265,0.0401772016576126
pitt,pitt,ans,0,lo-t5-13,0.5,0.5,0.0,True,0.5,0.5,0.0,0.0
pitt,pitt,ans,1,lo-t5-13,0.7684812088337853,0.7684812088337853,0.0,True,0.7742094389640528,0.7742094389640528,0.0283282796108876,0.0283282796108876
pitt,pitt,ans,2,lo-t5-13,0.7623886090662535,0.7623886090662535,0.0,True,0.7707746006142397,0.7707746006142397,0.0152190989503319,0.0152190989503319
pitt,pitt,ans,3,lo-t5-13,0.7849380085238281,0.7849380085238281,0.0,True,0.8000323374180096,0.8000323374180096,0.0346385097697945,0.0346385097697945
pitt,pitt,ans,4,lo-t5-13,0.791824874079814,0.791824874079814,0.0,True,0.8057740428659965,0.8057740428659965,0.0336026175962053,0.0336026175962053
pitt,pitt,ans,5,lo-t5-13,0.7785548237117397,0.7785548237117397,0.0,True,0.7912321061493681,0.7912321061493681,0.0325653090917824,0.0325653090917824
pitt,pitt,ans,6,lo-t5-13,0.7606935296396744,0.7606935296396744,0.0,True,0.7742596300890658,0.7742596300890658,0.0342182359393158,0.0342182359393158
pitt,pitt,ans,7,lo-t5-13,0.75592793490895,0.75592793490895,0.0,True,0.7648537552988464,0.7648537552988464,0.0193501800740404,0.0193501800740404
pitt,pitt,ans,8,lo-t5-13,0.7639771406431617,0.7639771406431617,0.0,True,0.7766927156556583,0.7766927156556583,0.0318637666045575,0.0318637666045575
pitt,pitt,ans,9,lo-t5-13,0.7462030220844633,0.7462030220844633,0.0,True,0.7578356035654306,0.7578356035654306,0.0269922722368593,0.0269922722368593
pitt,pitt,ans,10,lo-t5-13,0.7547655947307246,0.7547655947307246,0.0,True,0.7686668635318192,0.7686668635318192,0.0342455860115515,0.0342455860115515
pitt,pitt,ans,11,lo-t5-13,0.7366718326230142,0.7366718326230142,0.0,True,0.7561001754446115,0.7561001754446115,0.0293072117797437,0.0293072117797437
pitt,pitt,ans,12,lo-t5-13,0.7449050755521116,0.7449050755521116,0.0,True,0.7615673901767985,0.7615673901767985,0.0292385335969712,0.0292385335969712
pitt,pitt,ans,13,lo-t5-13,0.7498062766369624,0.7498062766369624,0.0,True,0.7657076016031711,0.7657076016031711,0.0346868160243402,0.0346868160243402
pitt,pitt,ans,14,lo-t5-13,0.7374176675707089,0.7374176675707089,0.0,True,0.7583617106423106,0.7583617106423106,0.0443318684414462,0.0443318684414462
pitt,pitt,ans,15,lo-t5-13,0.7449728787291747,0.7449728787291747,0.0,True,0.7634929465029974,0.7634929465029974,0.0503612391577559,0.0503612391577559
pitt,pitt,ans,16,lo-t5-13,0.7662630763270051,0.7662630763270051,0.0,True,0.7842045612993879,0.7842045612993879,0.0410719655282801,0.0410719655282801
pitt,pitt,ans,17,lo-t5-13,0.7683552886478109,0.7683552886478109,0.0,True,0.7809678505141553,0.7809678505141553,0.046081364250436,0.046081364250436
pitt,pitt,ans,18,lo-t5-13,0.7824389771406433,0.7824389771406433,0.0,True,0.795777939959905,0.795777939959905,0.0492717084162686,0.0492717084162686
pitt,pitt,ans,19,lo-t5-13,0.7687717938783417,0.7687717938783417,0.0,True,0.7809521023677564,0.7809521023677564,0.0592576323612061,0.0592576323612061
pitt,pitt,ans,20,lo-t5-13,0.7880085238279737,0.7880085238279737,0.0,True,0.8021672993317684,0.8021672993317684,0.0508440422259278,0.0508440422259278
pitt,pitt,ans,21,lo-t5-13,0.7891999225106547,0.7891999225106547,0.0,True,0.8034142352265949,0.8034142352265949,0.047813998797406,0.047813998797406
pitt,pitt,ans,22,lo-t5-13,0.7882603641999224,0.7882603641999224,0.0,True,0.8045698242613761,0.8045698242613761,0.0560973372232369,0.0560973372232369
pitt,pitt,ans,23,lo-t5-13,0.7758426966292136,0.7758426966292136,0.0,True,0.7950000678402128,0.7950000678402128,0.0466318702409468,0.0466318702409468
pitt,pitt,ans,24,lo-t5-13,0.7613909337466098,0.7613909337466098,0.0,True,0.7798996163862892,0.7798996163862892,0.0418222905511542,0.0418222905511542
pitt,pitt,ans,25,lo-t5-13,0.767861294072065,0.767861294072065,0.0,True,0.7826739827625439,0.7826739827625439,0.0375435950492295,0.0375435950492295
pitt,pitt,ans,26,lo-t5-13,0.7808213870592794,0.7808213870592794,0.0,True,0.7960589815787762,0.7960589815787762,0.0314088954614877,0.0314088954614877
pitt,pitt,ans,27,lo-t5-13,0.7959608678806663,0.7959608678806663,0.0,True,0.8110080802528215,0.8110080802528215,0.0247350510388078,0.0247350510388078
pitt,pitt,ans,28,lo-t5-13,0.7843471522665633,0.7843471522665633,0.0,True,0.7968057431432951,0.7968057431432951,0.0324404122965955,0.0324404122965955
pitt,pitt,enc,0,lo-t5-10,0.6840759395583107,0.6840759395583107,0.0,True,0.6881872779958194,0.6881872779958194,0.0526786678228315,0.0526786678228315
pitt,pitt,enc,1,lo-t5-10,0.6720747772181325,0.6720747772181325,0.0,True,0.6751274090309053,0.6751274090309053,0.0389352191851147,0.0389352191851147
pitt,pitt,enc,2,lo-t5-10,0.6517241379310345,0.6517241379310345,0.0,True,0.6585442063361546,0.6585442063361546,0.0486682847119866,0.0486682847119866
pitt,pitt,enc,3,lo-t5-10,0.6644808213870592,0.6644808213870592,0.0,True,0.6712606425611504,0.6712606425611504,0.0472379362050675,0.0472379362050675
pitt,pitt,enc,4,lo-t5-10,0.6738086013173189,0.6738086013173189,0.0,True,0.6818316252013764,0.6818316252013764,0.0479081148960835,0.0479081148960835
pitt,pitt,enc,5,lo-t5-10,0.6854901201084851,0.6854901201084851,0.0,True,0.6987077729517286,0.6987077729517286,0.0584819303972814,0.0584819303972814
pitt,pitt,enc,6,lo-t5-10,0.689984502130957,0.689984502130957,0.0,True,0.6979399477380498,0.6979399477380498,0.053683331374911,0.053683331374911
pitt,pitt,enc,7,lo-t5-10,0.7176191398682681,0.7176191398682681,0.0,True,0.719928798809485,0.719928798809485,0.033068377762405,0.033068377762405
pitt,pitt,enc,8,lo-t5-10,0.7318868655559859,0.7318868655559859,0.0,True,0.7309710155080381,0.7309710155080381,0.039617910643341,0.039617910643341
pitt,pitt,enc,9,lo-t5-10,0.7132894227043781,0.7132894227043781,0.0,True,0.7148519374053768,0.7148519374053768,0.0466928921974023,0.0466928921974023
pitt,pitt,enc,10,lo-t5-10,0.7393645873692367,0.7393645873692367,0.0,True,0.7358311233738223,0.7358311233738223,0.0490461999694533,0.0490461999694533
pitt,pitt,enc,11,lo-t5-10,0.7253196435490119,0.7253196435490119,0.0,True,0.7279335532124065,0.7279335532124065,0.0484848576923521,0.0484848576923521
pitt,pitt,enc,12,lo-t5-10,0.716272762495157,0.716272762495157,0.0,True,0.7284648811788689,0.7284648811788689,0.0550049493736579,0.0550049493736579
pitt,pitt,enc,13,lo-t5-10,0.7400426191398684,0.7400426191398684,0.0,True,0.7465852510753498,0.7465852510753498,0.0497580513898741,0.0497580513898741
pitt,pitt,enc,14,lo-t5-10,0.7324874079814025,0.7324874079814025,0.0,True,0.733197093137018,0.733197093137018,0.0617808626156509,0.0617808626156509
pitt,pitt,enc,15,lo-t5-10,0.7578845408756296,0.7578845408756296,0.0,True,0.7640920678147125,0.7640920678147125,0.0516799965149932,0.0516799965149932
pitt,pitt,enc,16,lo-t5-10,0.7669314219294847,0.7669314219294847,0.0,True,0.775664352204301,0.775664352204301,0.0576105522003724,0.0576105522003724
pitt,pitt,enc,17,lo-t5-10,0.7625726462611391,0.7625726462611391,0.0,True,0.7718931772352235,0.7718931772352235,0.0559917817045487,0.0559917817045487
pitt,pitt,enc,18,lo-t5-10,0.7615652847733436,0.7615652847733436,0.0,True,0.7732364767597089,0.7732364767597089,0.0504477504020896,0.0504477504020896
pitt,pitt,enc,19,lo-t5-10,0.7763948082138705,0.7763948082138705,0.0,True,0.786374343864441,0.786374343864441,0.0627388846025471,0.0627388846025471
pitt,pitt,enc,20,lo-t5-10,0.7680550174351026,0.7680550174351026,0.0,True,0.777540134061663,0.777540134061663,0.0449667206988946,0.0449667206988946
pitt,pitt,enc,21,lo-t5-10,0.7966485858194499,0.7966485858194499,0.0,True,0.8052580957486084,0.8052580957486084,0.040814222378118,0.040814222378118
pitt,pitt,enc,22,lo-t5-10,0.7965710964742347,0.7965710964742347,0.0,True,0.8071612900598722,0.8071612900598722,0.0429013984239016,0.0429013984239016
pitt,pitt,enc,23,lo-t5-10,0.803215807826424,0.803215807826424,0.0,True,0.8139700747879888,0.8139700747879888,0.0491860567705076,0.0491860567705076
pitt,pitt,enc,24,lo-t5-10,0.7950406819062378,0.7950406819062378,0.0,True,0.8039891383818741,0.8039891383818741,0.0478522003656728,0.0478522003656728
pitt,pitt,enc,25,lo-t5-10,0.7957962030220845,0.7957962030220845,0.0,True,0.8062420661176501,0.8062420661176501,0.0347935144724915,0.0347935144724915
pitt,pitt,enc,26,lo-t5-10,0.7990023246803565,0.7990023246803565,0.0,True,0.8074628865144066,0.8074628865144066,0.0174864105021776,0.0174864105021776
pitt,pitt,enc,27,lo-t5-10,0.808330104610616,0.808330104610616,0.0,True,0.8196150552790323,0.8196150552790323,0.0249668354431121,0.0249668354431121
pitt,pitt,enc,28,lo-t5-10,0.7924351026733825,0.7924351026733825,0.0,True,0.8055779678349856,0.8055779678349856,0.0235651245094975,0.0235651245094975
pitt,pitt,enc,29,lo-t5-10,0.7889771406431616,0.7889771406431616,0.0,True,0.8023276898771604,0.8023276898771604,0.0341920885684396,0.0341920885684396
pitt,pitt,enc,30,lo-t5-10,0.7945757458349477,0.7945757458349477,0.0,True,0.8059599849513047,0.8059599849513047,0.0364761118299766,0.0364761118299766
pitt,pitt,enc,31,lo-t5-10,0.7908368849283224,0.7908368849283224,0.0,True,0.8069298287166047,0.8069298287166047,0.0273326864778221,0.0273326864778221
pitt,pitt,llm,0,lo-t5-2,0.7668926772568772,0.7668926772568772,0.0,True,0.7817780218627755,0.7817780218627755,0.0356220335414565,0.0356220335414565
pitt,pitt,llm,1,lo-t5-2,0.7728981015110423,0.7728981015110423,0.0,True,0.7898225497031629,0.7898225497031629,0.0348993560314467,0.0348993560314467
pitt,pitt,llm,2,lo-t5-2,0.7745447500968616,0.7745447500968616,0.0,True,0.7902014609221222,0.7902014609221222,0.0378118173902987,0.0378118173902987
pitt,pitt,llm,3,lo-t5-2,0.7930550174351028,0.7930550174351028,0.0,True,0.8076195292306874,0.8076195292306874,0.0405978512116607,0.0405978512116607
pitt,pitt,llm,4,lo-t5-2,0.7911468423091825,0.7911468423091825,0.0,True,0.8080876355622839,0.8080876355622839,0.0394486947219455,0.0394486947219455
pitt,pitt,llm,5,lo-t5-2,0.787504843084076,0.787504843084076,0.0,True,0.8023446284796678,0.8023446284796678,0.0409247326269238,0.0409247326269238
pitt,pitt,llm,6,lo-t5-2,0.780453312669508,0.780453312669508,0.0,True,0.797862271823601,0.797862271823601,0.0397644085591245,0.0397644085591245
pitt,pitt,llm,7,lo-t5-2,0.8045524990313832,0.8045524990313832,0.0,True,0.8157584696322259,0.8157584696322259,0.0331553212604473,0.0331553212604473
pitt,pitt,llm,8,lo-t5-2,0.8097345989926384,0.8097345989926384,0.0,True,0.8239860904601468,0.8239860904601468,0.029067524195694,0.029067524195694
pitt,pitt,llm,9,lo-t5-2,0.831722200697404,0.831722200697404,0.0,True,0.8466697511196701,0.8466697511196701,0.0292554093183046,0.0292554093183046
pitt,pitt,llm,10,lo-t5-2,0.8318287485470747,0.8318287485470747,0.0,True,0.8490323498592538,0.8490323498592538,0.0298704165785819,0.0298704165785819
pitt,pitt,llm,11,lo-t5-2,0.830453312669508,0.830453312669508,0.0,True,0.8472879946414892,0.8472879946414892,0.0252442285236589,0.0252442285236589
pitt,pitt,llm,12,lo-t5-2,0.8291747384734598,0.8291747384734598,0.0,True,0.8445480244270278,0.8445480244270278,0.0271573785593649,0.0271573785593649
pitt,pitt,llm,13,lo-t5-2,0.8225106547849672,0.8225106547849672,0.0,True,0.84067283389863,0.84067283389863,0.0302679494565761,0.0302679494565761
pitt,pitt,llm,14,lo-t5-2,0.8135025184037196,0.8135025184037196,0.0,True,0.8271673599882732,0.8271673599882732,0.0301100137877692,0.0301100137877692
pitt,pitt,llm,15,lo-t5-2,0.8058310732274312,0.8058310732274312,0.0,True,0.8211332680490425,0.8211332680490425,0.0283021616938712,0.0283021616938712
pitt,pitt,llm,16,lo-t5-2,0.8130375823324292,0.8130375823324292,0.0,True,0.8308064217809239,0.8308064217809239,0.0310804036040772,0.0310804036040772
pitt,pitt,llm,17,lo-t5-2,0.81474234792716,0.81474234792716,0.0,True,0.8283072977242082,0.8283072977242082,0.0329803951225486,0.0329803951225486
pitt,pitt,llm,18,lo-t5-2,0.8127857419604805,0.8127857419604805,0.0,True,0.8273638541672469,0.8273638541672469,0.0241343885657057,0.0241343885657057
pitt,pitt,llm,19,lo-t5-2,0.8160790391321192,0.8160790391321192,0.0,True,0.8299081337798839,0.8299081337798839,0.0236446861186091,0.0236446861186091
pitt,pitt,llm,20,lo-t5-2,0.8113618752421541,0.8113618752421541,0.0,True,0.825707224473773,0.825707224473773,0.0211185845757096,0.0211185845757096
pitt,pitt,llm,21,lo-t5-2,0.8134250290585043,0.8134250290585043,0.0,True,0.8267569293204721,0.8267569293204721,0.0271683150556098,0.0271683150556098
pitt,pitt,llm,22,lo-t5-2,0.8275474622239442,0.8275474622239442,0.0,True,0.8387480285184965,0.8387480285184965,0.0236880448728649,0.0236880448728649
pitt,pitt,llm,23,lo-t5-2,0.8225687717938786,0.8225687717938786,0.0,True,0.8331611149919608,0.8331611149919608,0.0289808960090524,0.0289808960090524
pitt,pitt,llm,24,lo-t5-2,0.8302595893064704,0.8302595893064704,0.0,True,0.8435302175561242,0.8435302175561242,0.0333885904352184,0.0333885904352184
pitt,pitt,llm,25,lo-t5-2,0.8330976365749709,0.8330976365749709,0.0,True,0.8457584308950109,0.8457584308950109,0.0277178590577888,0.0277178590577888
pitt,pitt,llm,26,lo-t5-2,0.8352867105772956,0.8352867105772956,0.0,True,0.8468694645546917,0.8468694645546917,0.029171898745588,0.029171898745588
pitt,pitt,llm,27,lo-t5-2,0.8396358000774893,0.8396358000774893,0.0,True,0.8528790700928084,0.8528790700928084,0.0271660668337526,0.0271660668337526
pitt,pitt,llm,28,lo-t5-2,0.8253390158853158,0.8253390158853158,0.0,True,0.8365856659448843,0.8365856659448843,0.0226265259602648,0.0226265259602648
pitt,pitt,proj,0,lo-t5-10,0.7668926772568772,0.7668926772568772,0.0,True,0.7817780218627755,0.7817780218627755,0.0356220335414565,0.0356220335414565
