file,sr,nch,sw,nframes,sha256
seg_001567.wav,16000,1,2,689600,4c167d0b38c3a73e545b5a2f348f0b568e8df26fb236f70b6308b7232b3ba15e
seg_001656.wav,16000,1,2,840000,0ee17c9761775c2b449d05ecd5417d9529d480e90627984945cf1a07619d1cf4
seg_001658.wav,16000,1,2,432000,c72cdc4fffb9628645316200dce16f711c1e283ec1e1a0f7c14f27c1fbf4fe02
seg_001659.wav,16000,1,2,292800,ec7bf112e1c82bfa667ba0c28ff386c8e75c886508c57cf4ef52876051a038b3
seg_001660.wav,16000,1,2,729600,07e5a8a8dae58fcf65aac20afad02ed529948dd4e6420994b489722424a0fc8f
seg_001661.wav,16000,1,2,608000,1597fb6cef05da7b4cb9194529e64ac6ca49cc2157b5c20644c03e752939db79
seg_001662.wav,16000,1,2,406400,185576ae9a4918b5b81618a74d018832292a35c613e0af43d7e412cf511b2fa8
seg_001664.wav,16000,1,2,345600,8fbd1ffc2b4a595c9750317baae79c8e5a345c5332f3e932299954071e125438
seg_001665.wav,16000,1,2,427200,c4f883d4924ff53e94037cb8eaaad1f286d6b85d5c77a40a191e07985881debd
seg_001666.wav,16000,1,2,536000,a36ceabfd897e69b062ce3cb13d7ed1674e5de80f1cc583aa26b19328cc3a41c
seg_001667.wav,16000,1,2,582400,12f85c7b6859b9236e280046a5507b274a946a85c87a52ba8ea65e7dd3897235
seg_001668.wav,16000,1,2,424000,c8d644e29e7dcbfe46a0c914220c748468f07d886383fb3f7d0f1052dfd14fd5
seg_001669.wav,16000,1,2,643200,3cc683f88ffa11cabfe895c1417bc91171488b6158c73bb08ef3f04196a5703e
seg_001670.wav,16000,1,2,244800,5cf2144e63e4a4c37a92084ff5f84001db4cab5e963512d0478c79fdd836d723
seg_001672.wav,16000,1,2,588800,c2b294bbf6e6fc75ed8de848b6ab2df0be8687aefdbcea74e9926ef97326385a
seg_001673.wav,16000,1,2,425600,cdb2d95cc0ac1cfa196f329942064fc9cb0e3eba1feae6bb1d5210dea6203cd4
seg_001674.wav,16000,1,2,876800,85f3d895a57c8749f92655cf1ba7977a95d8e99a4215f69d946614555f945936
seg_001675.wav,16000,1,2,254400,8aa8ee6c51bc0aed20c68dbdefa62d7332a3e0ff96464ddff9b22d5d42803480
seg_001676.wav,16000,1,2,628800,7cf6fec4294916ef9ba6ffd20cd6db545596c97bfc7eae788612d340cc7cd8f0
seg_001677.wav,16000,1,2,337600,5a65aaa60f089d295baa8aff92ff48ae969fbace46a5a52bbf67a40745ad97fa
seg_001680.wav,16000,1,2,472000,0bb95a3c60d84ba6d1145225859998bb95b8d6041d99b701c698c1767d1c90ea
seg_001681.wav,16000,1,2,900799,0154f6fe26c60742e6e6b7e17435f26b0d900d536761d532108ed082d93820c9
seg_001682.wav,16000,1,2,588800,909d5a28828eaaf70e8a260a099bd1bee2d11b9b4c13229cf30a22a2fdf4ef7c
seg_001683.wav,16000,1,2,214400,46dceeece49e2f7fded18157cd4be6088d3313b58b9eb4a3d32c8e499c437694
seg_001684.wav,16000,1,2,507200,e6a565ea3ae6502bec810d615cfd949f469b79c2d83814fe07ea881cc96ba310
seg_001732.wav,16000,1,2,846400,d56cf0eb6f6d6b5e6431dd96dc3e7f326716ed4259c750242796ab934ffb480e
seg_001734.wav,16000,1,2,476800,76bf5f81c2a2009ae1975c08f0b3afe3035ffb8a54d24c605e852f8ed4b378c1
seg_001735.wav,16000,1,2,171200,2d2d95fdefe423ae523442af9cfb093e314985de8d85607cf9c91bcab70d0039
seg_001736.wav,16000,1,2,294400,516cb25ec7c79b5ac19b401095af4b05b409bcfdbcbd856ccc2be7bb2614d2d8
seg_001737.wav,16000,1,2,518400,63814ce1b105740d7cf338a75dd8fd62a8a34f65a9d157d02ab20f82584d3ce5
seg_001738.wav,16000,1,2,625599,e2e47cf1e295b93e8fc2ec1ae05fafbd96842945111394dc1185b50172579162
seg_001739.wav,16000,1,2,816000,52c4d91ca8fb9996e933dee1124d02d7bb8fa413323ddad7f4c9592f3c91b989
seg_001740.wav,16000,1,2,433600,d89c4f36d9d33534bbb3e819ae1a283dde8da34beab6d6494569d2d7c912fb2c
seg_001741.wav,16000,1,2,374400,25a0016ca2dab1c9e89bbae9fbbdc99e4d48e2511fdd3f13d5acee81d3db71b8
seg_001742.wav,16000,1,2,643200,d97bb7a4e6aa9898a190ede0d69f9f04727f2fa9a08c5e841e5845c3dc7bd987
seg_001743.wav,16000,1,2,369600,6d2f316c5ba3494349835939a8adce35288786e2834b769cf6a0a60f84588216
seg_001745.wav,16000,1,2,347200,aec664624de2dcf8b4f4540bec11f55c7b5362be7142f86c1ed69259b62fd97f
seg_001747.wav,16000,1,2,368000,a2fd0054ba2a88ed2dd449d5b416a6a8311024bd8a2371209b6fc09ec46d6463
seg_001748.wav,16000,1,2,478400,57496e616941dbacebcbb4527f7115d1db6a9d6bbf5b3fbb32afaa3f4ff5920b
seg_001749.wav,16000,1,2,832000,bc0cdf6d14b032986afb8ca6659f1094f6895f6c62e9f410a804b5665cc05855
seg_001750.wav,16000,1,2,625600,834417b7606d91e49e0406e5e4ff4fa22e8122127f201d0d68a423265adefcdf
seg_001753.wav,16000,1,2,808000,c353813427fa1587ac2fc4dbbdfc915b51c1429158028154e8e5c942147f139d
seg_001754.wav,16000,1,2,857600,dc28854b5ee8a6a42406f714b66a307e2f9f9d9fcea2527c9464361b8bb47862
seg_001755.wav,16000,1,2,654400,ac2b8d6df1454b69a2ed4549ff57ccb4a76ce2f64c1189c3c96a4eac2e613324
seg_001756.wav,16000,1,2,257600,1f6b0e39ceb0ece926c2a79fd77f86c5a6180bc97fcc1d09ba527ada344f6fd1
seg_001758.wav,16000,1,2,320000,e8417b7581f1d20838d575a8dd24c7a122dfe81b4699f2fdbea83488f95fff3a
seg_001759.wav,16000,1,2,556800,e426ee928c38ef3c63f0310da2dbcba205fcd7ae6c3b45b16becba23142ec995
seg_001760.wav,16000,1,2,436800,ac93aa89e9aae875f5ee4e1ea1abfced8a6d7fa730f137ff455e83953994c3bf
seg_001761.wav,16000,1,2,337600,b579361634d26b1549da7fa84e08144234745c006eed680f0d5fee2708e6264b
seg_001762.wav,16000,1,2,299200,29d590641d21bce00cf4576873356c64a32a005e8cef829571749eec57819b16
seg_001763.wav,16000,1,2,912000,1a71de1b4ae151343014e2e2c52a6dc19db55380965b9b3aba38b0882ea3bc36
seg_001766.wav,16000,1,2,326400,a1cf08833628c7093d97e6f140e07f29d4f816131534583df72f90c18125cae6
seg_001770.wav,16000,1,2,657600,30bf8c77b751b51f1fb7d6a2d5ea6735b95e0aedd9a436713365c676133b6626
seg_001772.wav,16000,1,2,283200,0050c92dbed08d4ed5649fc004b8d25eef1fed79114210dce2443cfb13245da1
seg_001773.wav,16000,1,2,686400,5596325e87332897a46709b9b553a7bad2453309c0608c95a01e54cea0c398b1
seg_001776.wav,16000,1,2,275200,c697e1283e07742664f7805f0e1ecc8ad5491fdcb9274ad8edbff74d40bd2977
seg_001777.wav,16000,1,2,656000,7d2bfd59af3b529022815a6f191feabb957fead8f0364d4b06347e661e38b788
seg_001778.wav,16000,1,2,630400,50aa7dd5c323a7b527ad270a90f3b14ed94f7649b5ac339777b317855d078a3b
seg_001779.wav,16000,1,2,148800,1ff004394e444a59b2dc56343c90d2665ed795eb0d9bbe96b4e0985b5d8e3da3
seg_001780.wav,16000,1,2,228800,629662f8a5c6ddd166d8a2e5f3a54501992b9039b1cb4648ccc4d311da64b298
seg_001782.wav,16000,1,2,620800,564fe03a91c61ead71d2342273de4ca881b1327153bc2f93fc6e76ff2b44d5d7
seg_001784.wav,16000,1,2,422400,0745b498c8544a51575295600de9d125ffc8b3a0be940e07c857713d2544a7cd
seg_001787.wav,16000,1,2,409600,2db61ef99a066a10104106e508a7d5957e3da7e30da280b729a2ceef10f18f1b
seg_001797.wav,16000,1,2,744000,b3718ffc60aa040deb163275c1217bfe7080ff80960407bf48854350d0c4cbaf
seg_001798.wav,16000,1,2,665600,2bc0641b2ee0d6d163d065cfaf697cd034de52f9eb6854060477c5538245ce0f
seg_001799.wav,16000,1,2,513600,07572fe60528ee4cc278710adf598dca3a657709af47f6ff524a02f27bc768f5
seg_001800.wav,16000,1,2,449600,0a7425919525c58e43ca5fd30fd35c3a2420f1bd48e555e35492ff441752c4be
seg_001801.wav,16000,1,2,344000,219efb5b99a95240f16db46a2b0f3917e7ad97349b7278cc57a8d34345e42668
seg_001802.wav,16000,1,2,315200,44794e43dd9ca598f453f911c6cfea9cee6c8d5b6993153f22ff7c2c3450856d
seg_001803.wav,16000,1,2,288000,74feb82f149c9a3811a542e36cec41c5427d9c5390fd194b000c5b080ecf2592
seg_001804.wav,16000,1,2,451200,5174591580144051217b29ca0844aeae344132aec39517b5a786e00e20c363a4
seg_001807.wav,16000,1,2,347200,6af2f7b9e66d391bd6fcd9354d7a2dc319baff5609081df2fb96198ea3cde5a3
seg_001808.wav,16000,1,2,368000,057cac11ff2d5a1fcf41648a0f7c8216ad4d60d437036f3288636e8dca04fd64
seg_001809.wav,16000,1,2,777600,aea63b3a26c17214208457074e5a50761a978cf4cb1a57c96cfbccd3cbcb11e9
seg_001810.wav,16000,1,2,283200,fb24f4633256e1cc9f9c7191836f5c343b0ccefd63ef51a2070c983803403a25
seg_001811.wav,16000,1,2,515200,5fd9c7174be72ff406673d373a6fb155b2bc4b3358c128edd843ec428dfdf8f7
seg_001812.wav,16000,1,2,432000,5dc59fd79f969ec78342b6ef05862da743bf705057d0e4f1d8fd529be9159066
seg_001813.wav,16000,1,2,676800,4359e8c3d4ec62f925d7540cb04ae1d07756e8119ccf3a57414953885d1caf46
seg_001814.wav,16000,1,2,388800,62b2e5aee73fa725fd9c4a085e452d9cca5606d776b35ac8d419870d2ff3595f
seg_001815.wav,16000,1,2,382400,76d64a66b14396c46c2146b750074268b745bff88e3461d79fb26db0a5d13ba2
seg_001816.wav,16000,1,2,387200,0f15676603f6eae248956da2a81bc1e1a81ee9ad03464b639c75326418fe0c38
seg_001817.wav,16000,1,2,424000,647ed2be7f1aa91cb574d4a9478e966288e171643fa2cde196fef6831b5b7a76
seg_001818.wav,16000,1,2,547200,f3c498c85bd425c173d411041dc93f76e50c99f5767072f8933b2dcb0d66b5a7
seg_001873.wav,16000,1,2,1136000,5f5861d09711f164e5af1475490062e7b8dba48d84515f85e1a054a32dea042a
seg_001874.wav,16000,1,2,446400,46d98db2f7218c2f595212c4be8f2bc461be9cd00bf8ae2a1d757891c109c610
seg_001875.wav,16000,1,2,272000,7acf72ef6368248199eca4b7403aca24dc61cc768a594a5734ebfdb62aaa9a18
seg_001876.wav,16000,1,2,432000,2f7ed2d88e60acaa93fc3d9733dffe22f1cb7885ed9aab28308c47d7a31c357a
seg_001879.wav,16000,1,2,379200,20b20c908a44364baf02bac7468e74888bb8845a5b3f9a538ce16d0ca5f53d9c
seg_001880.wav,16000,1,2,539200,50f79b5b3be4ca377c1f67e04cdfc9c6fb0a3a04aea1f3eb540fb0a76906bcae
seg_001881.wav,16000,1,2,433600,c8d15a574fba0fef6485106bf5d2d0ff5ccfedde67a6c13eefc1c5379bb65716
seg_001882.wav,16000,1,2,256000,11aa99e219585d3ffc188830bf67145ed0d857a0b116fc8fbfb24f61d6dfd1b3
seg_001887.wav,16000,1,2,593600,e4a0de4f8a21ae41e27fb9c613c796764b9871cd64f2ce0b9ca19e41f3bb21bd
seg_001889.wav,16000,1,2,427200,191bdf396864fe307e782281e186a54280eca1ae4bffdf4b5e5ecf843bc0580f
seg_001891.wav,16000,1,2,393600,e9f6aadbc38fa38d337688c5b007e47dcc69562b70d2562fb364a48b5777f402
seg_001892.wav,16000,1,2,355200,47d91daa48f001149b9a5b54dfd6051d0cb8310064c78f34e5d9446a64d1e792
seg_001893.wav,16000,1,2,560000,9f386026d6e650c7b95fa920eb02d6bf26e1c419a8e98a2ebbe2aac022aee6e1
seg_001894.wav,16000,1,2,454400,2745d6fc2018f69478d3d734c01362df2822b81791020025e04f25f7efe5ea71
seg_001895.wav,16000,1,2,356800,ee0cc0be729a5de3b02ec9ac0e4fa973d4a53a71d680d6b8efc2d6160574a28c
seg_001896.wav,16000,1,2,406400,aa3e7da94a4a420c1c5c67f5a5975d320dd20157b5dcbd4f02ab90db23f825c9
seg_001897.wav,16000,1,2,286400,614f7f83d15fe62f9b059ce6c28bb5a972c7c3fd93bb9eb5822275306f1ae179
seg_001898.wav,16000,1,2,702400,fbba523cdf6fb3ae24d14d17940fa85594b6ac86d7c28b5f5c839753d7283fba
seg_001899.wav,16000,1,2,276800,2d05d51492925d5188002c79e26ca208776ce94fcd96556627e2db3719a18063
seg_001900.wav,16000,1,2,448000,41e76e6178b24fca5a6d6a9c4423f48e53f21e4107239e56d7d904311414e165
seg_001901.wav,16000,1,2,395200,3dfe0dbf0bfed2d7cdc8e4ee19ce65275343f7f643d4a7f95f765ba2e895e1a7
seg_001905.wav,16000,1,2,460800,70b4e027d56a9a75c75442e21eb1970e91a5e4388db5e653af89f3b59a3769c8
seg_001910.wav,16000,1,2,478400,c58437d00f173dfef4db605c5e727631c52ac053e35870adb90552660efb75fe
seg_001913.wav,16000,1,2,470400,a9800d20cabf14c4e1447b94917044c691575f89472a5997bcb64b60d33b3c3f
seg_001915.wav,16000,1,2,414400,e7bada1206ce1d915904b6eab8170c637dbb9752b6a87e50f7caf859891ec2f9
seg_001916.wav,16000,1,2,414400,a23722458bed663ddb28f488bfb573571b7c9d996cd53373f8793ad03a28d083
seg_001919.wav,16000,1,2,500800,207f05cbff4f039b8d7d524d2b080f0a5dece606c8f829024c49c1308a998e91
seg_001920.wav,16000,1,2,433600,9f8ee2d2c68ff3f0f61abda85d32446ec792e263c72d837de9f465e2de1ac7f8
seg_001923.wav,16000,1,2,398400,af4b9c73786cee487e6923cf5f5dd450ee50d88a34764aa4c2cded58e7a42411
seg_001924.wav,16000,1,2,422400,a233c51b2858a71c0809e453c2183fc853d8a6f0a5b022a3f2e76300efc78662
seg_001964.wav,16000,1,2,1851200,054da43cf530e7144194ad8b3fe71eefd992ff3e2adcd6686ee232cd3ae87748
seg_001965.wav,16000,1,2,662400,707b4d66e3ab54ca78ea0a030f5b0d211b7687059366f9e6ca4212b2b3290812
seg_001966.wav,16000,1,2,761600,aafd1bedd26294cd1048758d8a3da51c8d47bce7268697b62547be9b0b6563a0
seg_001967.wav,16000,1,2,1100800,63013a06bdca4f7e5617291c0dfe0082564df00370317ce9c0117c0644f2060f
seg_001968.wav,16000,1,2,886400,afed372d2e838122873c92c8a7b96d54a9b094a1a7dc0cd02758473e578efe40
seg_001972.wav,16000,1,2,668800,d864cfe97cdbca53ffd53aee230823776dbab838cc8b53e8d41dbd0f74657805
seg_001974.wav,16000,1,2,550400,4dadb6fd3a1ac65c2409c8c2579d7cdf6a3d73d59b1df1cae8c76aa39966f9bc
seg_001977.wav,16000,1,2,572800,9b0b59f83d38eea9ac2d6b5299603d3af9e76a9d233a939111ef0a304d726453
seg_001978.wav,16000,1,2,337600,574857bc97b9630c7e70e0da46b8fdaae6e4c73ebd4031952d7bb5706d8b4e42
seg_001981.wav,16000,1,2,740800,0697981ad13ad9a1331dc80017ff47136dae0238ee13db58dcd7358e1331910d
seg_001983.wav,16000,1,2,584000,185462d2c8e61866fccfdef15e9e04fde395f387d228b349d8215fdc66790640
seg_001984.wav,16000,1,2,211200,c1a1f58b8dd22dd4620bfe7e3193cf1f32f1e34b3c60f2a80b9b5f16f3de8ae7
seg_001985.wav,16000,1,2,395200,cae2616ac220c0043fbcda3cb1ef43c1acf54cf4e53987b7f2babaa43c10494c
seg_002027.wav,16000,1,2,432000,eeb0c38bac5350922199b04200e64f60636644a6cddc22d950d64a1dedd24b9a
seg_002031.wav,16000,1,2,678400,2346093a03548f841cc8b59fc7404d17da6df7a951ad63e4be8337e28656cc52
seg_002034.wav,16000,1,2,443200,30d72823e07185feb16b464760d9a5bb6aa8983ce5e68419cc4bd8e5a0bc623b
seg_002035.wav,16000,1,2,622400,8958ece2f3fa8ac637270048cd9a64ad3b01f692c267530b7de1eb78c0f5bb3e
seg_002036.wav,16000,1,2,649600,a48aa5c3991b986847d6c587709dba553a67c0eee7864a5e1da553d52696a88d
seg_002044.wav,16000,1,2,646400,fd9e4aadfad174f14d35cf869edb925edd59542731c9f6b3e5520837bed39422
seg_002050.wav,16000,1,2,571200,068cdc75e30ddde40fcf7910e13e8045d1334ca58e7bdfadbf20d1733391db5b
seg_002111.wav,16000,1,2,376000,10987cddb41067b6c7438f7825640caef508f80df67482aabd26b2f262c9a139
seg_002114.wav,16000,1,2,432000,4c2b6a68ed931d7eaacdac6023de9882271905b6b3100135ec231d1589eb44a5
seg_002117.wav,16000,1,2,457600,2e2843a1ad23d9c45ae26ecdeaefca2d72a5953f1f8fc71b8a1fa775572483af
seg_002118.wav,16000,1,2,724800,ca919e9abbd9e0efd59e1e680e34e3bce2c3a8358a4530e9098ab40b1172f09d
seg_002119.wav,16000,1,2,736000,9304c4944ac7cb3252acdc7dfa9644e91f85b24b215b3fa35878627b51a65567
seg_002121.wav,16000,1,2,390400,d84c4e0630c74609e06b8537ab57c5628c5465fd033c229ebfd2318ce082220d
seg_002122.wav,16000,1,2,337600,83fe931e62d29b4cd815a9d6e2cf2ef26899d2352e6ee96b16ddfec56e410016
seg_002126.wav,16000,1,2,816000,bd53c62254dd8d69aef5741f7028eede8cf754ce35997e7246ff4569b6bc2e43
seg_002128.wav,16000,1,2,220800,db2e19833e04ec3f5c38689e738b9d15a143c744edcceb95d59e7b6a8a64c52d
seg_002129.wav,16000,1,2,396800,b16c7933e37f6417f239006fbac6a64933820b2b7f1a00eef84546acce445738
seg_002130.wav,16000,1,2,360000,f8258b70bbd051867ebf6a956449a238cd246d3e1268db00f848edd106551910
seg_002131.wav,16000,1,2,334400,58dac071ac20d37b52f467dee6b2dbf23946f93b20bbc4646ca5bac3de852ee9
seg_002133.wav,16000,1,2,360000,83b8c31ca830f4419da2ba5664f90d24470f176c3f0e9f55b4fccc8c1e412e5a
seg_002134.wav,16000,1,2,331200,e9a9784cf5a2d0595b51d5a0fcd9a8d77a1e7580ba4562547020914314f2b88b
seg_002135.wav,16000,1,2,569600,9c5b3840da216c9e08689fb070b8c39829814db49aee59d0d410c178f347c3a7
seg_002136.wav,16000,1,2,921600,ce120bec221c8426f8c1090cbc2fc27fe5009fd68e7e06200ad3b309cb4b5da9
seg_002137.wav,16000,1,2,566400,8c24f8f76869c21487f3cd45be5f4ef755527ea438a3e96978d1becd5d5bee0b
seg_002138.wav,16000,1,2,395200,814e7ddc8eea73ef4aea0d8cbf9516ed9bfba1dd262b3c5aadb33c73ed230a26
seg_002303.wav,16000,1,2,417600,8b3d24594e2cc6fdc2be75d5a8986adf1520f419510eb63703b3c6f718d6a735
seg_002305.wav,16000,1,2,547200,0f8b63e336d67504b23c8df1e123d5cb4cded34a8fb2ee3c93e91f961bf24f7d
seg_002306.wav,16000,1,2,240000,8ae5ef7b950e346a0e749fbdb7df2ea09468998bf522083d6e1988151f986d3c
seg_002307.wav,16000,1,2,422400,70825519efb1195313a16b034e49764efc18fcb5c0d69af10d4494a717178d76
seg_002308.wav,16000,1,2,422400,d73f3c671790da44656387ab6fe2da8ad8e0d8e7235b0a2a0c8c5533b92fe1e1
seg_002310.wav,16000,1,2,928000,fd1692e8cf246ed0f58116da4776d66df3436d87b34dee662042c2cb8fecaa05
seg_002311.wav,16000,1,2,468800,03142ddd54c107a46a494528495ecebff94f1c47e9bc9a99e91184878c686886
seg_002313.wav,16000,1,2,379200,77076c979db16bc0ede8d54bfc7eecced0234b0aef7a444f358821fc8d99679e
seg_002314.wav,16000,1,2,195200,74b39836ea94387cf9453fa00a38d08685188363e69c1dca603078541484ed64
seg_002317.wav,16000,1,2,496000,2f81378ca3e29c40357129632f38bedbe3323e5368213c55b8fb3507ba39627a
seg_002318.wav,16000,1,2,755200,6b189a1a80d2e3de98637bcd3c690963f3e5c89844c402ccd3cb07517f3d8657
seg_002319.wav,16000,1,2,422400,3e283a63fa2994252bb5774e518aea071cf829fe40a5eb86ebc3658f6480fd6a
seg_002320.wav,16000,1,2,424000,9b8557358c6a7fdd824bdb52a659b35d51a32dc7a9ffe78d595c7b41ab8d871a
seg_002325.wav,16000,1,2,500800,a7848d7c0169e6aa17617bc81a19d0dc753a85d28507e90895e22eba91c411ee
seg_002326.wav,16000,1,2,560000,d7f08922c6c271a350277e7a833d4f363cb1d6432277c7a9f503829b4e203d51
seg_002329.wav,16000,1,2,561600,d7f28200ae67372bef3352a30603776fb5cbd4d780553c399a17c2534fa5bb15
seg_002331.wav,16000,1,2,532800,552952f5cd6cf60bce0a5a1a45671855dc892ccfa95dc35f08a605081fa0bf9e
seg_002334.wav,16000,1,2,790400,964e0739f83d9f7f5a3352c9d522210bc749f23d74ab634c0cdc0e7a45101bf9
seg_002336.wav,16000,1,2,385600,af8a64a21f45949a4533ca9ffe5ced39e8aadbd1cfdbfe44837419441fa7038e
seg_002340.wav,16000,1,2,675200,1e827e7bc44b34fe9ba7a87b2642b3c8ca2b278fd5f5042039b4680a5d4a4b85
seg_002341.wav,16000,1,2,712000,e2ca3ee164e8d92bf4a2d9e1925e68470e6478f9b5d5ed51ca7880bc077d2b5c
seg_002343.wav,16000,1,2,649600,5f47718c1b1f6ad4b4ec908e0016ae6a8fa5517bcf5dc281cd2e351419dcfe35
seg_002344.wav,16000,1,2,555200,285ac83fb557a9c3439fa240e72a4ebeb173586d5af13151e790bac3cb4c5a6c
seg_002345.wav,16000,1,2,686400,056db24197ab6777e47ecf2b494d92edaafaee5070203e05338d5e83e92259ce
seg_002346.wav,16000,1,2,787200,4291df26866b56a0a817282c88a314491fb66333ef8d8e95e8381b4f49d3437f
seg_002350.wav,16000,1,2,515200,8d783e5dd1983dcc57f9d8b4da5561e01bf6d946652bcd79061e845fab3d2804
seg_002351.wav,16000,1,2,428800,5e11e9f2c8f9e84bcc5b82b03221c91c3f9cb25f58b9b2f47c72ca72b7eb4e1a
seg_002353.wav,16000,1,2,569600,a51def8f62037763bce142415212ccb4b0660b05e2d39e3c98e27788332fba90
seg_002354.wav,16000,1,2,513600,4dce8602575e293033b9680ba950c495bdbcbae08a30ab096db09b713e1bb6db
seg_002355.wav,16000,1,2,336000,ca5c9842dec70a8ca89873c29be631fe2a5718b95b7b5656bb024dbd1b91fd33
seg_002356.wav,16000,1,2,416000,40a77ca6a1748c6798a459f7f78bcdf876cbedf19d7163bd6912adb99e4ec713
seg_002357.wav,16000,1,2,1068800,6673398716388816e93dfae888944011b035cb00c8a26dbac033e5268be96576
seg_002358.wav,16000,1,2,376000,32d2d066d891f138aee87f2834f89c6948f2c48fd5bae5f39f336859220e8f3b
seg_002359.wav,16000,1,2,332800,4795a8772a746fef6c7a5835d71bb50ad824bb5ab35c53cf6939e1a3572a1bf0
seg_002361.wav,16000,1,2,478400,5858be86cc7af6fcb62ac3ef7b5dee4710ebee2afbec4aa6b0c65814e1d852af
seg_002363.wav,16000,1,2,368000,ce1682ce490a2dbe6f2a0552115c86845fc31b560c4ea5bf28fc24aeda7a8075
seg_002364.wav,16000,1,2,438400,4d2df35a273f07bce46719bd863765edff7b280c1b1acca3adcab9af06f5fb87
seg_002365.wav,16000,1,2,390400,99ba4399f03752611e6a731b27d304d0170ececa0887e1524a4fb50210b1bf21
seg_002366.wav,16000,1,2,390400,603042d2c36a4cb501a5067553f54efe95d79b9f9d79038321c6316e4c92dab0
seg_002367.wav,16000,1,2,300800,df662b1b768ed33517f4ef2ffe787e7904330f4b97b54fb634b5ffff8d1795df
seg_002368.wav,16000,1,2,984000,aced7b8da74367acfb694ca2ca05ba99e400aa7f05cb061c982b06388a6ded61
seg_002369.wav,16000,1,2,569600,2cadbf6100180111ed469cfd7a4a03dd869ec2235079d5619e2f58dee7accfa4
seg_002370.wav,16000,1,2,585600,023ff023cf2013c2f09eca59625afad7f089a0b705e0fadec696ef272ef0c5c0
seg_002373.wav,16000,1,2,705600,f9e14d77acbb2737538b07d5a659b5d79f96f1316b43fc0eb4b48fbf244bf1dc
seg_002376.wav,16000,1,2,380800,41f7658df9105d9deb57be6ee50e951105a83259718e5d18f704446030b6610b
seg_002377.wav,16000,1,2,489600,7272d9fedd58c206605227ab4063bffc265c9f343d2b3b617b0d8737632fcdf6
seg_002378.wav,16000,1,2,257600,c5834084bb58553472c8cd16891db70559d73726dbebb29ba7bc7d2a7f565c65
seg_002380.wav,16000,1,2,444800,d5f3d8abb3559649242844d54b92ccc1134a317e9a48989d69dfed0b29a032dd
seg_002381.wav,16000,1,2,699200,93df8fa5fd5c66650c6bd3ff602cf2fcbe0f340e87a9cd0a63c6c68bb9cc1f96
seg_002382.wav,16000,1,2,710400,1ba518f0c99259e4cb04af2f1b06e5da6ef674296d2f9f1b5fc235cc3677f7de
seg_002384.wav,16000,1,2,841600,73aabc03eb6aa2c9492f9112f1204acadacb85f73c152fa13a1be15201058c44
seg_002385.wav,16000,1,2,467200,50bc61bc06d450ce55bed253d2cdf92fcd6938e32b2c6d186bdd51f0d7bcdf0a
seg_002386.wav,16000,1,2,441600,877d9e0a5987684a2e0f5ad8b214c6b4a542c15fd00c9b2089d7b441b93c2aed
seg_002387.wav,16000,1,2,624000,1b2cb502d018cd572b4924fb079430dfbc77887aff462de7153a2beba703ec3e
seg_002388.wav,16000,1,2,483200,7e99f2fd3efdbf30330a38f2d1c712c81f203cdcbd5eed6a317baecd22c414f3
seg_002389.wav,16000,1,2,420800,d807dc7c0f1d1a71f83fe3244238ecad4caa1a8e8f20a503e9956af435177b80
seg_002391.wav,16000,1,2,404800,32e4665555b837cc0973d25daeb2d83df144fe922f59720ab836d435a07e162f
seg_002392.wav,16000,1,2,532800,0f045e737f83290d7791d52703beabf43d12e7639b9ee9b5b571f08c6b791b24
seg_002393.wav,16000,1,2,577600,3a91cc26b42d1cb32dd9c5d7267be4e15066b761e461aae96ac8f6a9469f04a8
seg_002394.wav,16000,1,2,320000,74f63f74d02f918dfd289a0bff948f8a5b24fffb5499799efc559f030b3f8813
seg_002395.wav,16000,1,2,499200,f3d4586dcd9d5e58845d173091a261204b1700310d088ae582be9b42d30f78eb
seg_002396.wav,16000,1,2,288000,9451812ecbe36ce0d86d4485161c6452acd94e4dc00133553b7a64feced5a54b
seg_002397.wav,16000,1,2,214400,e0f8a94f1b508396d5c11ac15504756854b282761c085a3454018d328d819516
seg_002398.wav,16000,1,2,710400,6e8c32100e8cdfa142860e0f8f29038b0ae7998b077299c13c1113dd0d56b51f
seg_002401.wav,16000,1,2,275200,a8943b0934b6acf1a6cab8255bc24d613d61d04df41503992d5b04294817df94
seg_002402.wav,16000,1,2,484800,823e7a18b306281199eecbaa0f531a886f51fac1f0b0b825054856461c41270b
seg_002403.wav,16000,1,2,472000,56124d52a9bb0ef72ba23a9610c2ca030df47d4d8832358a8adc8decd7ce50a3
seg_002404.wav,16000,1,2,360000,8edc8584f48a822c15984041885a1581b57ea57c3d8609a50220c73e0533a0a9
seg_002406.wav,16000,1,2,651200,ef3aecee65eb057e6d2287f5fcdf9e5cfeed86e2f85cf89c570e2945e744bb07
seg_002409.wav,16000,1,2,374400,7f58471031201169152c88ba4212f173f62a89f657b5f6f3fd46d446a526d1ab
seg_002410.wav,16000,1,2,307200,103eb3d0773987ed1a948601a69b60df40f0efe999a7283f7373df3405835ee2
seg_002411.wav,16000,1,2,686400,980b5e05e1cbf668649d9375e82e61237709b2038409891619d76c58d41eefe1
seg_002413.wav,16000,1,2,811200,ad18416dd5b6d4b77dfd2a473c224d61350567a545506ace136b6459406188e5
seg_002414.wav,16000,1,2,388801,b31179d78ae1ddaf2c74801941d52b09bffa83b4c2487ca5b5b3d69914092d7f
