clip,speaker,p_probe_rep0,p_probe_rep1,p_probe_rep2,p_probe_rep3,p_probe_rep4
agreement_Con_296-0_6844.wav,Control296,0.11179424,0.20703517,0.23325098,0.17368206,0.01190341
agreement_Con_296-1_13132.wav,Control296,0.00204350,0.00382129,0.29365653,0.00195261,0.00540667
agreement_Con_296-2_39346.wav,Control296,0.17928126,0.29943794,0.07007315,0.47553799,0.12146780
agreement_Con_298-1_8380.wav,Control298,0.00281847,0.09487452,0.06333566,0.03130076,0.02986894
agreement_Con_304-2_8196.wav,Control304,0.09486158,0.11081967,0.00768988,0.62480426,0.00658968
agreement_Con_322-1_8430.wav,Control322,0.00086824,0.00980283,0.00034748,0.00003796,0.43221372
agreement_Con_340-0_280.wav,Control340,0.00160506,0.08149861,0.12680489,0.00080530,0.00004900
agreement_Con_612-0_9985.wav,Control612,0.00020616,0.00046524,0.00011380,0.00010614,0.00238671
agreement_Con_661-0_5683.wav,Control661,0.00909679,0.00986621,0.00188054,0.00077906,0.00910063
agreement_Con_668-0_7332.wav,Control668,0.95400959,0.95107120,0.69719410,0.99501133,0.98892862
agreement_Con_678-0_13431.wav,Control678,0.98907626,0.95427054,0.98497665,0.93972075,0.96408015
agreement_Con_684-0_7809.wav,Control684,0.00023070,0.00075636,0.00011886,0.00633316,0.00058855
agreement_Con_686-0_9827.wav,Control686,0.00004264,0.00002866,0.00520770,0.00268407,0.00292968
agreement_Dem_001-0_2821.wav,Dementia1,0.99788755,0.99976808,0.98910761,0.99999964,0.98733795
agreement_Dem_001-2_36504.wav,Dementia1,0.99922442,0.99996769,0.99995601,0.99997461,0.99900466
agreement_Dem_003-0_42748.wav,Dementia3,0.48114908,0.99564606,0.96180362,0.99999893,0.99490756
agreement_Dem_003-0_179994.wav,Dementia3,0.99998724,0.95151722,0.99971157,0.99962223,0.99906427
agreement_Dem_005-2_8186.wav,Dementia5,0.99496835,0.99878782,0.99850911,0.99346739,0.99384081
agreement_Dem_010-0_5477.wav,Dementia10,0.05030868,0.00049991,0.00489967,0.02421288,0.00625565
agreement_Dem_010-0_71332.wav,Dementia10,0.99420124,0.85564476,0.98108429,0.78671861,0.87692660
agreement_Dem_010-2_39756.wav,Dementia10,0.57471663,0.84060377,0.81784391,0.98690295,0.99881637
agreement_Dem_010-2_70446.wav,Dementia10,0.13852099,0.71149069,0.76531720,0.38691166,0.93667382
agreement_Dem_010-3_490.wav,Dementia10,0.99997067,0.99917561,0.97527379,0.99732673,0.99860233
agreement_Dem_014-2_3253.wav,Dementia14,0.99995887,0.99995995,0.99988782,0.99989343,0.99997008
agreement_Dem_014-2_38662.wav,Dementia14,0.99991715,0.99997103,0.99992335,0.99684441,0.99999511
agreement_Dem_014-2_85608.wav,Dementia14,0.99993157,0.99938464,0.99991965,0.99852175,0.99998569
agreement_Dem_018-0_6074.wav,Dementia18,0.99998283,0.99925178,0.98111939,0.99999475,0.99925643
agreement_Dem_018-0_73944.wav,Dementia18,0.99347705,0.99920911,0.99985421,0.99990463,0.99973994
agreement_Dem_018-0_108990.wav,Dementia18,0.99875808,0.99882179,0.99999321,0.99934584,0.99996209
agreement_Dem_018-0_140355.wav,Dementia18,0.99994314,0.99912769,0.99999702,0.99998903,0.99989557
agreement_Dem_023-0_50384.wav,Dementia23,0.85711467,0.98166949,0.99698335,0.99997342,0.95662069
agreement_Dem_023-2_4765.wav,Dementia23,0.99999988,0.99999559,0.99538970,0.99975687,0.99992585
agreement_Dem_023-2_38520.wav,Dementia23,0.99999785,0.99999809,0.99997389,0.99999201,0.99999869
agreement_Dem_023-2_73430.wav,Dementia23,0.99993646,0.99987972,0.99987948,0.99990809,0.99999511
agreement_Dem_029-1_30833.wav,Dementia29,0.99998498,0.99994767,0.99829787,0.99997699,0.99999666
agreement_Dem_029-1_63690.wav,Dementia29,0.99949324,0.99991500,0.99896634,0.99986422,0.91621077
agreement_Dem_029-1_100173.wav,Dementia29,0.99997842,0.99999654,0.99996305,0.98843539,0.99496979
agreement_Dem_030-0_3596.wav,Dementia30,0.04824519,0.10021646,0.01766710,0.00109960,0.00172055
agreement_Dem_035-0_8859.wav,Dementia35,0.94560176,0.99992537,0.30139247,0.95664614,0.97402364
agreement_Dem_035-0_41273.wav,Dementia35,0.99993861,0.99999368,0.99674964,0.99999428,0.99896431
agreement_Dem_035-1_5336.wav,Dementia35,0.04805946,0.35377473,0.03257437,0.10687063,0.11098371
agreement_Dem_046-2_80385.wav,Dementia46,0.97144181,0.99406540,0.99940145,0.99984574,0.99994743
agreement_Dem_049-0_36876.wav,Dementia49,0.34217101,0.06741946,0.80975091,0.87239939,0.15680116
agreement_Dem_049-1_3550.wav,Dementia49,0.14163372,0.33338442,0.16548535,0.79977965,0.49891326
agreement_Dem_050-0_1030.wav,Dementia50,0.99994814,0.99895501,0.99854976,0.99954420,0.99993336
agreement_Dem_051-2_52815.wav,Dementia51,0.43967602,0.77218407,0.97427589,0.95892382,0.97970390
agreement_Dem_051-2_87383.wav,Dementia51,0.98418522,0.97237813,0.99918920,0.98691547,0.88596469
agreement_Dem_051-3_80.wav,Dementia51,0.99998462,0.99999690,0.99976367,0.96351075,0.99996424
agreement_Dem_051-3_31393.wav,Dementia51,0.07394001,0.03302771,0.71905059,0.55253410,0.89149505
agreement_Dem_051-3_61939.wav,Dementia51,0.04688866,0.04161508,0.75792700,0.14652640,0.59602386
agreement_Dem_053-1_17186.wav,Dementia53,0.99990213,0.99975628,0.98393178,0.99800342,0.99805790
agreement_Dem_053-1_93896.wav,Dementia53,0.99990261,0.99723637,0.99965942,0.98225111,0.98525733
agreement_Dem_057-1_870.wav,Dementia57,0.97196001,0.95447969,0.99189669,0.97363812,0.98320597
agreement_Dem_057-1_70491.wav,Dementia57,0.98291475,0.08167542,0.97737032,0.09919194,0.23444135
agreement_Dem_057-2_13203.wav,Dementia57,0.99998975,0.99780136,0.99728560,0.99994850,0.99998510
agreement_Dem_057-2_46003.wav,Dementia57,0.99996579,0.99990737,0.99990559,0.99911004,0.99959356
agreement_Dem_065-0_5720.wav,Dementia65,0.99993587,0.99643648,0.99960786,0.99915957,0.99688548
agreement_Dem_065-0_40897.wav,Dementia65,0.98150933,0.99802387,0.97382969,0.98091209,0.93993241
agreement_Dem_065-1_3129.wav,Dementia65,0.99933004,0.99895263,0.97032154,0.99989808,0.99492079
agreement_Dem_065-1_37483.wav,Dementia65,0.99981242,0.99987233,0.99780339,0.99657214,0.99970621
agreement_Dem_065-2_2525.wav,Dementia65,0.99993801,0.99944633,0.99971884,0.99995553,0.99985337
agreement_Dem_065-2_41958.wav,Dementia65,0.99999881,0.99999261,0.99999785,0.99999857,0.99999988
agreement_Dem_065-2_77231.wav,Dementia65,0.99998951,0.99999869,0.99999952,0.99998021,0.99999857
agreement_Dem_070-2_2244.wav,Dementia70,0.97521269,0.98369122,0.75257272,0.97808415,0.98199481
agreement_Dem_076-4_892.wav,Dementia76,0.99998331,0.99898678,0.99998367,0.99986660,0.99821544
agreement_Dem_078-0_37140.wav,Dementia78,0.83214933,0.94045877,0.86344302,0.98845518,0.74040824
agreement_Dem_078-1_4403.wav,Dementia78,0.99892312,0.99994552,0.99977034,0.99891019,0.99980253
agreement_Dem_087-1_3780.wav,Dementia87,0.99991202,0.99994719,0.99992990,0.99995649,0.99996889
agreement_Dem_087-1_34985.wav,Dementia87,0.99624902,0.99858761,0.99997032,0.99983549,0.99985635
agreement_Dem_091-0_1370.wav,Dementia91,0.91019487,0.86075151,0.99245054,0.98792392,0.54598129
agreement_Dem_091-1_17061.wav,Dementia91,0.99248850,0.99376076,0.89301813,0.98809320,0.96329767
agreement_Dem_091-2_5196.wav,Dementia91,0.74352360,0.99201703,0.99072087,0.80124122,0.87748057
agreement_Dem_094-2_38689.wav,Dementia94,0.99706036,0.99993169,0.99865997,0.99943644,0.04411465
agreement_Dem_122-0_1100.wav,Dementia122,0.99999809,0.99986756,0.91544741,0.99999952,0.29116565
agreement_Dem_122-1_24104.wav,Dementia122,0.99982160,0.99997902,0.99999630,0.99999821,0.99999821
agreement_Dem_125-0_38775.wav,Dementia125,0.99951184,0.99944943,0.99977678,0.97637993,0.98065120
agreement_Dem_127-0_6524.wav,Dementia127,0.99577135,0.88749808,0.99376559,0.99021518,0.99916542
agreement_Dem_134-3_6540.wav,Dementia134,0.99993491,0.99999511,0.99519134,0.99984360,0.99997735
agreement_Dem_144-0_4173.wav,Dementia144,0.36449566,0.88700831,0.19373935,0.62193495,0.94411415
agreement_Dem_144-1_3757.wav,Dementia144,0.04830307,0.72112328,0.61040628,0.21607199,0.26886714
agreement_Dem_148-0_1820.wav,Dementia148,0.15316015,0.22844335,0.90066129,0.28971839,0.38802356
agreement_Dem_154-0_9136.wav,Dementia154,0.97864050,0.94723415,0.98403704,0.78850222,0.79701078
agreement_Dem_154-0_44281.wav,Dementia154,0.99616712,0.99947113,0.99828893,0.93319154,0.91235691
agreement_Dem_154-1_4445.wav,Dementia154,0.99999690,0.99996519,0.99990404,0.99999666,0.99976021
agreement_Dem_157-0_3215.wav,Dementia157,0.99993074,0.90762490,0.99901426,0.99971730,0.99995756
agreement_Dem_157-2_740.wav,Dementia157,0.99612844,0.99992657,0.96470094,0.98661882,0.93668753
agreement_Dem_164-1_4443.wav,Dementia164,0.99984169,0.98435533,0.99923968,0.72195345,0.93272090
agreement_Dem_164-2_830.wav,Dementia164,0.99926490,0.99737608,0.99686927,0.99817216,0.99972254
agreement_Dem_164-3_5177.wav,Dementia164,0.99989712,0.99952292,0.99997902,0.99984539,0.99950004
agreement_Dem_168-1_11320.wav,Dementia168,0.98230219,0.99998462,0.97058052,0.92644835,0.99779296
agreement_Dem_173-1_16994.wav,Dementia173,0.99997890,0.99999583,0.99981469,0.99999988,0.99892730
agreement_Dem_184-0_6076.wav,Dementia184,0.11433446,0.60154855,0.04188022,0.09461564,0.54073960
agreement_Dem_184-2_19258.wav,Dementia184,0.98415506,0.93585682,0.99746895,0.99998343,0.97661066
agreement_Dem_203-0_3742.wav,Dementia203,0.99990547,0.99983764,0.99999964,0.99145049,0.99998534
agreement_Dem_203-0_34860.wav,Dementia203,0.99999917,0.99997127,0.99999952,0.97802120,0.99999845
agreement_Dem_203-1_53682.wav,Dementia203,0.99726152,0.99999976,0.99999571,0.99995995,0.99999547
agreement_Dem_206-0_12245.wav,Dementia206,0.35436836,0.76042664,0.01988950,0.25640351,0.14889772
agreement_Dem_206-0_43142.wav,Dementia206,0.95387983,0.95956296,0.47152388,0.94805801,0.99296278
agreement_Dem_206-0_74777.wav,Dementia206,0.99952006,0.88706648,0.55529028,0.99449581,0.99950540
agreement_Dem_207-0_77936.wav,Dementia207,1.00000000,1.00000000,0.99999511,1.00000000,0.99999988
agreement_Dem_207-0_145489.wav,Dementia207,1.00000000,1.00000000,0.99999702,0.99999976,1.00000000
agreement_Dem_207-0_179305.wav,Dementia207,0.99999988,0.99999702,0.98505765,1.00000000,0.99997747
agreement_Dem_212-0_41528.wav,Dementia212,0.08803724,0.04700430,0.07226837,0.19148402,0.24998605
agreement_Dem_212-2_6993.wav,Dementia212,0.40136981,0.12569192,0.81098950,0.72880346,0.83824736
agreement_Dem_212-2_39960.wav,Dementia212,0.95193195,0.99406898,0.99872798,0.99617565,0.99597162
agreement_Dem_213-1_6436.wav,Dementia213,0.99999690,0.99981707,0.99905187,0.99999583,0.99827731
agreement_Dem_213-1_47089.wav,Dementia213,0.99994075,0.99943072,0.99504012,0.99969089,0.98874235
agreement_Dem_213-3_11161.wav,Dementia213,0.99728346,0.99683148,0.96779412,0.98615474,0.99212658
agreement_Dem_218-0_12740.wav,Dementia218,0.82267755,0.99893564,0.98444772,0.96204311,0.97845995
agreement_Dem_218-0_45664.wav,Dementia218,0.99941957,0.99994230,0.99927980,0.99999392,0.99941647
agreement_Dem_218-1_10098.wav,Dementia218,0.99939978,0.99993968,0.99836391,0.99999928,0.99970704
agreement_Dem_221-2_430.wav,Dementia221,0.51037318,0.95645070,0.00779688,0.08854864,0.12916495
agreement_Dem_222-0_7432.wav,Dementia222,0.99999821,0.99994123,0.99979311,0.99899405,0.99993062
agreement_Dem_222-0_42498.wav,Dementia222,0.99999928,0.99926299,0.99994195,0.99998450,0.99951315
agreement_Dem_222-1_3556.wav,Dementia222,0.99997735,0.99956805,0.99992919,0.99996734,0.99992013
agreement_Dem_222-1_78473.wav,Dementia222,0.99624699,0.97009796,0.99718446,0.99833989,0.99920255
agreement_Dem_223-0_3271.wav,Dementia223,0.91198248,0.90774012,0.99804246,0.93710238,0.65973282
agreement_Dem_223-1_17328.wav,Dementia223,0.90742266,0.99373853,0.98942834,0.93521464,0.80908138
agreement_Dem_226-0_870.wav,Dementia226,1.00000000,0.99999928,0.99999964,0.99999917,1.00000000
agreement_Dem_235-0_56569.wav,Dementia235,0.96129960,0.99932933,0.96615744,0.99989378,0.99976951
agreement_Dem_235-0_95842.wav,Dementia235,0.99978608,0.99999928,0.99966204,0.99993443,0.99999189
agreement_Dem_235-2_10188.wav,Dementia235,0.99999869,0.99937254,0.99999785,0.99999893,0.98827386
agreement_Dem_235-2_40903.wav,Dementia235,0.99998927,0.99981052,0.99986362,0.99980670,0.99984491
agreement_Dem_236-0_4531.wav,Dementia236,0.24611109,0.31326106,0.95096040,0.32670820,0.19848914
agreement_Dem_236-0_36451.wav,Dementia236,0.99945670,0.99990809,0.99997044,0.99960607,0.99994934
agreement_Dem_236-0_72301.wav,Dementia236,0.99509686,0.99986434,0.99998212,0.99997437,0.99997449
agreement_Dem_238-0_3240.wav,Dementia238,0.99973971,0.99997795,0.99999583,0.99797040,0.99995852
agreement_Dem_244-0_5980.wav,Dementia244,0.99895358,0.99995458,0.95024091,0.99632925,0.99985230
agreement_Dem_244-0_43875.wav,Dementia244,0.00922488,0.91102350,0.93997777,0.25554571,0.97175217
agreement_Dem_244-0_79628.wav,Dementia244,0.99692529,0.99846679,0.55691445,0.93845528,0.98204768
agreement_Dem_257-0_4432.wav,Dementia257,0.97733295,0.99845469,0.99889320,0.29598954,0.99975246
agreement_Dem_257-2_38898.wav,Dementia257,0.99999881,0.99827838,0.99978453,0.98281163,0.99999857
agreement_Dem_264-0_4035.wav,Dementia264,0.99530101,0.94309133,0.66111225,0.95917171,0.99925333
agreement_Dem_268-0_3396.wav,Dementia268,0.95642459,0.99854881,0.94933975,0.93186009,0.27266073
agreement_Dem_268-0_145775.wav,Dementia268,0.99864656,0.99195427,0.99997377,0.99941385,0.99987245
agreement_Dem_268-0_219420.wav,Dementia268,0.99759221,0.99975294,0.99998820,0.99977022,0.99802655
agreement_Dem_269-0_69154.wav,Dementia269,0.77809578,0.89054281,0.97989058,0.97682059,0.99949908
agreement_Dem_269-0_102167.wav,Dementia269,0.95474094,0.99296451,0.70546871,0.98069763,0.99918479
agreement_Dem_269-1_3314.wav,Dementia269,0.99999273,0.99999988,0.99998951,0.99993265,1.00000000
agreement_Dem_269-1_40822.wav,Dementia269,0.99999559,0.99999988,0.99999511,0.99997282,0.99999917
agreement_Dem_270-2_35412.wav,Dementia270,0.99969518,0.99818510,0.99771357,0.99982542,0.99983871
agreement_Dem_276-0_0.wav,Dementia276,0.99866414,0.99988043,0.99998045,0.99996173,0.99990785
agreement_Dem_276-0_31747.wav,Dementia276,0.99999845,0.99999797,0.99998546,0.99999893,0.99999654
agreement_Dem_276-0_73102.wav,Dementia276,0.99993694,0.99977940,0.99999189,0.99998438,0.99999297
agreement_Dem_293-1_6963.wav,Dementia293,0.99876726,0.99172568,0.86293328,0.95636374,0.99950016
agreement_Dem_306-0_8284.wav,Dementia306,0.99999964,0.99996817,0.99997890,0.99976522,0.99998534
agreement_Dem_319-0_6970.wav,Dementia319,0.99999046,0.99999619,0.99295324,0.99998975,0.99999762
agreement_Dem_329-0_32987.wav,Dementia329,0.99988210,0.99993026,0.99968672,0.99977666,0.99967241
agreement_Dem_334-1_12616.wav,Dementia334,0.71663475,0.46584910,0.67886680,0.64216322,0.37890849
agreement_Dem_339-0_580.wav,Dementia339,0.99988973,0.99998248,0.98585689,0.99998748,0.99999940
agreement_Dem_341-0_1120.wav,Dementia341,0.99963474,0.99771404,0.99942565,0.99970931,0.99979216
agreement_Dem_341-0_32421.wav,Dementia341,0.99998999,0.99984431,0.99994373,0.99999821,0.99999297
agreement_Dem_342-0_130.wav,Dementia342,0.98989350,0.99531072,0.93287647,0.99963951,0.97628093
agreement_Dem_344-2_7060.wav,Dementia344,0.95617354,0.98370415,0.99623209,0.98381686,0.99968863
agreement_Dem_350-1_2522.wav,Dementia350,0.99882346,0.99763250,0.87832773,0.99568498,0.99404860
agreement_Dem_350-1_39428.wav,Dementia350,0.99997914,0.99581158,0.99988770,0.99993050,0.99934548
agreement_Dem_354-0_7201.wav,Dementia354,0.11505505,0.12398121,0.66486585,0.08963674,0.96904379
agreement_Dem_358-1_3664.wav,Dementia358,0.99997461,0.99999022,1.00000000,0.99999917,0.99999595
agreement_Dem_361-0_5616.wav,Dementia361,0.99208015,0.99977106,0.99973971,0.99994969,0.99917811
agreement_Dem_361-0_38778.wav,Dementia361,0.99896932,0.99927539,0.95219320,0.99904805,0.98940772
agreement_Dem_362-0_4002.wav,Dementia362,0.99856085,0.97840846,0.96460366,0.99978429,0.64463121
agreement_Dem_369-0_2373.wav,Dementia369,0.69534749,0.99884903,0.99998033,0.99981064,0.98944396
agreement_Dem_369-0_44049.wav,Dementia369,0.99756753,0.98090047,0.99999285,0.99071467,0.81507581
agreement_Dem_369-0_84379.wav,Dementia369,0.98120201,0.98978382,0.99998331,0.99866736,0.98859274
agreement_Dem_381-1_3733.wav,Dementia381,0.99986088,0.99484915,0.99999917,0.99991441,0.99985111
agreement_Dem_468-0_3750.wav,Dementia468,0.99972409,0.99952006,0.99996662,0.99981171,0.99999750
agreement_Dem_470-1_33399.wav,Dementia470,0.99992442,0.99847800,0.99921131,0.99999976,0.99998844
agreement_Dem_472-0_11796.wav,Dementia472,0.99811256,0.99970883,0.98851812,0.99945694,0.99915767
agreement_Dem_497-1_7046.wav,Dementia497,0.99904102,0.99998617,0.99677485,0.99986303,0.99999022
agreement_Dem_508-1_3854.wav,Dementia508,0.99873406,0.99994850,0.99999475,0.99960631,0.99975199
agreement_Dem_515-1_3914.wav,Dementia515,0.94687939,0.99851483,0.99503171,0.98741329,0.99952710
agreement_Dem_526-1_4024.wav,Dementia526,0.99999964,1.00000000,0.99999928,1.00000000,0.99999988
agreement_Dem_526-1_34300.wav,Dementia526,0.99999428,0.99999595,0.99997282,0.99999344,0.99999285
agreement_Dem_539-0_6242.wav,Dementia539,0.98678851,0.99912804,0.99997139,0.99870932,0.99751830
agreement_Dem_539-0_39253.wav,Dementia539,0.99999464,0.99997139,0.99999988,0.99992406,0.99999976
agreement_Dem_539-0_72423.wav,Dementia539,0.99021167,0.99813592,0.99995029,0.99872273,0.99939048
agreement_Dem_551-0_15631.wav,Dementia551,0.99999058,0.99876213,0.99706984,0.99990618,0.99657696
agreement_Dem_562-0_8157.wav,Dementia562,0.99998868,0.99999559,0.99997783,0.99998975,0.99999738
agreement_Dem_563-0_37090.wav,Dementia563,0.75360650,0.86253756,0.99793845,0.99922359,0.99180084
agreement_Dem_579-0_9828.wav,Dementia579,0.75151384,0.97519583,0.96527463,0.98997647,0.73046452
agreement_Dem_580-0_12718.wav,Dementia580,0.99684829,0.99983191,0.99992311,0.99999464,0.93682593
agreement_Dem_581-0_4134.wav,Dementia581,0.90089327,0.90016007,0.36631325,0.99485826,0.99554318
agreement_Dem_581-0_35704.wav,Dementia581,0.99919313,0.99992979,0.99790514,0.99990368,0.99999285
agreement_Dem_585-0_4976.wav,Dementia585,0.99994946,0.99460262,0.99986649,0.99479985,0.99958855
agreement_Dem_585-0_35202.wav,Dementia585,0.99998128,0.99992085,0.99999487,0.99998784,0.99999309
agreement_Dem_587-0_4007.wav,Dementia587,0.97054511,0.98879200,0.97059500,0.96828419,0.99076277
agreement_Dem_591-0_11948.wav,Dementia591,0.99967968,0.99849451,0.98528636,0.88966042,0.99962425
agreement_Dem_595-0_12367.wav,Dementia595,0.21293676,0.97579455,0.71356690,0.95063645,0.98172528
agreement_Dem_607-0_9933.wav,Dementia607,0.98897433,0.99885809,0.34132886,0.99964023,0.96887481
agreement_Dem_609-0_47479.wav,Dementia609,0.99998903,0.99978429,0.99992108,0.99981743,0.99993682
agreement_Dem_610-0_11507.wav,Dementia610,0.99978548,0.99985933,0.99865544,0.99988198,0.99888128
agreement_Dem_636-0_19173.wav,Dementia636,0.99884641,0.99794966,0.99989128,0.99881834,0.99299312
agreement_Dem_648-0_10861.wav,Dementia648,0.99982041,0.99087548,0.99674940,0.75703567,0.99671680
agreement_Dem_650-0_721.wav,Dementia650,0.99684262,0.99992335,0.99980932,0.99999869,0.99993467
agreement_Dem_651-0_11635.wav,Dementia651,0.99967945,0.99938905,0.99994123,0.99974710,0.99995601
agreement_Dem_681-0_14887.wav,Dementia681,0.94283283,0.99116653,0.67392838,0.99744850,0.92978317
agreement_Dem_689-0_4626.wav,Dementia689,0.99981481,0.99994004,0.99946600,0.99996817,0.99976701
agreement_Dem_690-0_16320.wav,Dementia690,0.99995089,0.99999666,0.99999976,0.99999976,0.99998963
agreement_Dem_695-0_1971.wav,Dementia695,0.99999988,0.99999917,0.99998510,0.99502170,0.99990118
agreement_Dem_704-0_8735.wav,Dementia704,0.99962568,0.99967730,0.98343474,0.95687813,0.99794906
agreement_Dem_711-0_6508.wav,Dementia711,0.99959189,0.99968743,0.99917692,0.99429387,0.99420208
agreement_Dem_714-0_13211.wav,Dementia714,0.99999225,0.99998808,0.99999726,0.99996531,0.99996579
