clip,speaker,p_probe_rep0,p_probe_rep1,p_probe_rep2,p_probe_rep3,p_probe_rep4
AVPEPUDEAC0027_loslibros.wav,AVPEPUDEAC0027,0.99973792,0.99751258,0.99919969,0.99983191,0.99961925
AVPEPUDEAC0028_loslibros.wav,AVPEPUDEAC0028,0.99993563,0.99999964,0.99999964,0.99994719,0.99999309
AVPEPUDEAC0029_loslibros.wav,AVPEPUDEAC0029,0.43694127,0.20452318,0.59454072,0.09385204,0.04368149
AVPEPUDEAC0030_loslibros.wav,AVPEPUDEAC0030,0.00000022,0.00000005,0.00000005,0.00004838,0.00000003
AVPEPUDEAC0031_loslibros.wav,AVPEPUDEAC0031,0.00023755,0.00237921,0.00537383,0.00058680,0.00004168
AVPEPUDEAC0033_loslibros.wav,AVPEPUDEAC0033,0.01063269,0.00003000,0.00000674,0.00009185,0.00001212
AVPEPUDEAC0034_loslibros.wav,AVPEPUDEAC0034,0.00006881,0.00804183,0.00019016,0.00092612,0.00108377
AVPEPUDEAC0035_loslibros.wav,AVPEPUDEAC0035,0.00000091,0.00000027,0.00000033,0.00000082,0.00000009
AVPEPUDEAC0037_loslibros.wav,AVPEPUDEAC0037,0.35709265,0.14452158,0.29051912,0.00031765,0.00192715
AVPEPUDEAC0039_loslibros.wav,AVPEPUDEAC0039,0.06334921,0.02187946,0.15842681,0.00258936,0.61072081
AVPEPUDEAC0040_loslibros.wav,AVPEPUDEAC0040,0.00012539,0.00001945,0.00000767,0.00035450,0.00004511
AVPEPUDEAC0041_loslibros.wav,AVPEPUDEAC0041,0.00765337,0.00021328,0.00246843,0.00043103,0.00263357
AVPEPUDEAC0042_loslibros.wav,AVPEPUDEAC0042,0.00743090,0.00000430,0.00001505,0.00001833,0.00110173
AVPEPUDEAC0043_loslibros.wav,AVPEPUDEAC0043,0.04605614,0.00306481,0.00191780,0.00157032,0.04754062
AVPEPUDEAC0044_loslibros.wav,AVPEPUDEAC0044,0.00000573,0.00045296,0.00002204,0.00042696,0.00000073
AVPEPUDEAC0045_loslibros.wav,AVPEPUDEAC0045,0.00000711,0.00017724,0.00006567,0.00001457,0.00002819
AVPEPUDEAC0046_loslibros.wav,AVPEPUDEAC0046,0.00204774,0.00015761,0.02141108,0.00152361,0.07322893
AVPEPUDEAC0047_loslibros.wav,AVPEPUDEAC0047,0.00001570,0.00000091,0.00535418,0.00002003,0.00000400
AVPEPUDEAC0048_loslibros.wav,AVPEPUDEAC0048,0.00004686,0.00011451,0.00003333,0.00000563,0.00000020
AVPEPUDEAC0049_loslibros.wav,AVPEPUDEAC0049,0.00079382,0.00000602,0.00014061,0.00000664,0.00268176
AVPEPUDEAC0050_loslibros.wav,AVPEPUDEAC0050,0.00005628,0.00000199,0.00000196,0.00001887,0.00004149
AVPEPUDEAC0051_loslibros.wav,AVPEPUDEAC0051,0.00393529,0.00007770,0.00141469,0.20640191,0.10625962
AVPEPUDEAC0052_loslibros.wav,AVPEPUDEAC0052,0.56043309,0.84292591,0.29979819,0.52063811,0.87933445
AVPEPUDEAC0053_loslibros.wav,AVPEPUDEAC0053,0.00000067,0.00000015,0.00000777,0.00000537,0.00000078
AVPEPUDEAC0054_loslibros.wav,AVPEPUDEAC0054,0.00000074,0.00004125,0.00000000,0.00000031,0.00001020
AVPEPUDEAC0057_loslibros.wav,AVPEPUDEAC0057,0.00000038,0.00000028,0.00000002,0.00000000,0.00000026
AVPEPUDEA0001_loslibros.wav,AVPEPUDEA0001,0.96578705,0.73057818,0.99872357,0.67697531,0.99929833
AVPEPUDEA0002_loslibros.wav,AVPEPUDEA0002,0.01688002,0.63200855,0.00287142,0.03288615,0.28297335
AVPEPUDEA0003_loslibros.wav,AVPEPUDEA0003,1.00000000,0.99999928,1.00000000,1.00000000,1.00000000
AVPEPUDEA0005_loslibros.wav,AVPEPUDEA0005,1.00000000,1.00000000,0.99999762,1.00000000,1.00000000
AVPEPUDEA0006_loslibros.wav,AVPEPUDEA0006,0.99996865,0.99995565,0.99975318,0.99999189,0.99779046
AVPEPUDEA0007_loslibros.wav,AVPEPUDEA0007,0.99999976,1.00000000,0.99998951,1.00000000,1.00000000
AVPEPUDEA0008_loslibros.wav,AVPEPUDEA0008,0.96694839,0.99571037,0.81671220,0.97084188,0.63582283
AVPEPUDEA0009_loslibros.wav,AVPEPUDEA0009,0.99995506,0.99999845,0.99979204,0.99999940,0.99960738
AVPEPUDEA0010_loslibros.wav,AVPEPUDEA0010,0.99937832,0.99981517,0.99805379,0.99983144,0.99972206
AVPEPUDEA0011_loslibros.wav,AVPEPUDEA0011,0.99932396,0.99905723,0.82612014,0.99864346,0.93865103
AVPEPUDEA0013_loslibros.wav,AVPEPUDEA0013,0.99994493,0.99983490,0.99997461,0.99977475,0.99998891
AVPEPUDEA0014_loslibros.wav,AVPEPUDEA0014,0.99999976,1.00000000,1.00000000,1.00000000,1.00000000
AVPEPUDEA0015_loslibros.wav,AVPEPUDEA0015,0.99988472,0.99947613,0.99897122,0.99967623,0.99993753
AVPEPUDEA0016_loslibros.wav,AVPEPUDEA0016,0.99999988,0.99996889,0.99995756,0.99988520,0.99998784
AVPEPUDEA0017_loslibros.wav,AVPEPUDEA0017,0.92651492,0.99928170,0.97418618,0.84981948,0.54646248
AVPEPUDEA0020_loslibros.wav,AVPEPUDEA0020,0.99931908,0.94843382,0.08535989,0.98291439,0.99995077
AVPEPUDEA0021_loslibros.wav,AVPEPUDEA0021,0.99952948,0.99999142,0.99654490,0.99715257,0.99982917
AVPEPUDEA0022_loslibros.wav,AVPEPUDEA0022,0.01149137,0.00043799,0.09055508,0.00673318,0.08178931
AVPEPUDEA0023_loslibros.wav,AVPEPUDEA0023,0.99983692,0.99993193,0.97220558,0.91310632,0.99998140
AVPEPUDEA0024_loslibros.wav,AVPEPUDEA0024,0.99999940,0.99999762,0.99999988,0.99999964,1.00000000
AVPEPUDEA0025_loslibros.wav,AVPEPUDEA0025,0.99974054,0.99998164,0.99999988,0.99999762,0.99854279
AVPEPUDEA0026_loslibros.wav,AVPEPUDEA0026,0.98942274,0.92702484,0.99533880,0.91573393,0.99931049
AVPEPUDEA0027_loslibros.wav,AVPEPUDEA0027,0.00624922,0.00005339,0.00001871,0.00000078,0.00066268
AVPEPUDEA0029_loslibros.wav,AVPEPUDEA0029,0.98903769,0.99907279,0.97823411,0.46027613,0.82557124
AVPEPUDEA0030_loslibros.wav,AVPEPUDEA0030,1.00000000,0.99999487,0.99999034,1.00000000,0.99999368
AVPEPUDEA0031_loslibros.wav,AVPEPUDEA0031,0.99405402,0.99072999,0.97189158,0.98879761,0.99190229
AVPEPUDEA0032_loslibros.wav,AVPEPUDEA0032,0.99999380,0.99999177,0.99997663,0.99992466,0.99999690
AVPEPUDEA0034_loslibros.wav,AVPEPUDEA0034,0.99913508,0.98131573,0.99987447,0.99636394,0.99726701
AVPEPUDEA0035_loslibros.wav,AVPEPUDEA0035,0.16928840,0.00000999,0.13827220,0.99995863,0.86987841
AVPEPUDEA0037_loslibros.wav,AVPEPUDEA0037,0.89146411,0.97011411,0.99335128,0.97319353,0.99252135
AVPEPUDEA0038_loslibros.wav,AVPEPUDEA0038,0.97818142,0.22305259,0.99962926,0.99919516,0.99984932
AVPEPUDEA0039_loslibros.wav,AVPEPUDEA0039,0.99999988,0.99993849,0.99999988,0.99999976,0.99999988
AVPEPUDEA0041_loslibros.wav,AVPEPUDEA0041,0.99270177,0.99995697,0.99957782,0.96032059,0.99682522
AVPEPUDEA0042_loslibros.wav,AVPEPUDEA0042,0.93137008,0.23956905,0.70868629,0.39089179,0.54684317
AVPEPUDEA0043_loslibros.wav,AVPEPUDEA0043,0.96216249,0.93647951,0.99989271,0.99995279,0.99970144
AVPEPUDEA0045_loslibros.wav,AVPEPUDEA0045,0.99425030,0.04628445,0.99955744,0.94296533,0.99786395
AVPEPUDEA0046_loslibros.wav,AVPEPUDEA0046,0.99999905,0.99999964,0.99999905,0.99999106,0.99998653
AVPEPUDEA0047_loslibros.wav,AVPEPUDEA0047,0.99996173,0.89531982,0.68800122,0.65332639,0.99998462
AVPEPUDEA0048_loslibros.wav,AVPEPUDEA0048,0.99438274,0.13082428,0.99693120,0.99219733,0.98853570
AVPEPUDEA0049_loslibros.wav,AVPEPUDEA0049,0.99779046,0.99958843,0.99999583,0.99860090,0.99999821
AVPEPUDEA0050_loslibros.wav,AVPEPUDEA0050,0.99831831,0.95529783,0.98416638,0.93354565,0.93685502
AVPEPUDEA0051_loslibros.wav,AVPEPUDEA0051,0.99996066,1.00000000,0.99991906,0.99999988,0.99999845
AVPEPUDEA0052_loslibros.wav,AVPEPUDEA0052,0.99999726,0.99995446,0.99918753,0.99977905,0.99998748
AVPEPUDEA0053_loslibros.wav,AVPEPUDEA0053,0.99999487,0.99998760,0.98809904,0.99999905,0.99959892
AVPEPUDEA0054_loslibros.wav,AVPEPUDEA0054,0.00003914,0.00000037,0.00000002,0.00000002,0.00000241
AVPEPUDEA0055_loslibros.wav,AVPEPUDEA0055,0.99893123,0.99997807,0.99999619,0.99976271,0.99172807
AVPEPUDEA0056_loslibros.wav,AVPEPUDEA0056,0.99611282,0.99998081,0.99589598,0.99990654,0.99952567
AVPEPUDEA0057_loslibros.wav,AVPEPUDEA0057,0.76251239,0.01791170,0.57115024,0.03442005,0.60219383
AVPEPUDEA0058_loslibros.wav,AVPEPUDEA0058,0.00135802,0.00024046,0.04012236,0.54832494,0.02336502
AVPEPUDEA0059_loslibros.wav,AVPEPUDEA0059,0.93637866,0.99810469,0.99602759,0.35174990,0.93655521
AVPEPUDEAC0001_luisa.wav,AVPEPUDEAC0001,0.05529143,0.41103581,0.31953156,0.15255916,0.05099312
AVPEPUDEAC0003_luisa.wav,AVPEPUDEAC0003,0.99336159,0.99808311,0.99998546,0.98429132,0.99838197
AVPEPUDEAC0004_luisa.wav,AVPEPUDEAC0004,0.21075867,0.23279713,0.63798922,0.52875954,0.06351846
AVPEPUDEAC0005_luisa.wav,AVPEPUDEAC0005,0.00044643,0.00099757,0.00170219,0.01018289,0.07890426
AVPEPUDEAC0006_luisa.wav,AVPEPUDEAC0006,0.66346258,0.13502620,0.99241734,0.71444345,0.13086525
AVPEPUDEAC0007_luisa.wav,AVPEPUDEAC0007,0.02280128,0.00006892,0.05744431,0.00040882,0.00057795
AVPEPUDEAC0008_luisa.wav,AVPEPUDEAC0008,0.83335871,0.46277666,0.38496190,0.32025290,0.24717665
AVPEPUDEAC0010_luisa.wav,AVPEPUDEAC0010,0.00000139,0.00000218,0.00008721,0.00021530,0.00000060
AVPEPUDEAC0011_luisa.wav,AVPEPUDEAC0011,0.99932921,0.99950576,0.99970418,0.99626487,0.95934963
AVPEPUDEAC0012_luisa.wav,AVPEPUDEAC0012,0.01561502,0.27807391,0.46912438,0.04938748,0.06931391
AVPEPUDEAC0013_luisa.wav,AVPEPUDEAC0013,0.01876730,0.97372437,0.00079749,0.15971716,0.00397222
AVPEPUDEAC0014_luisa.wav,AVPEPUDEAC0014,0.34945846,0.16912644,0.53667849,0.42596331,0.06695106
AVPEPUDEAC0015_luisa.wav,AVPEPUDEAC0015,0.00131229,0.00079078,0.00226055,0.00008613,0.00017253
AVPEPUDEAC0016_luisa.wav,AVPEPUDEAC0016,0.03299220,0.04936637,0.00703490,0.19699793,0.00064768
AVPEPUDEAC0017_luisa.wav,AVPEPUDEAC0017,0.51769131,0.39918229,0.20689616,0.29680982,0.73884928
AVPEPUDEAC0018_luisa.wav,AVPEPUDEAC0018,0.00000032,0.00000162,0.00000113,0.00000052,0.00000006
AVPEPUDEAC0019_luisa.wav,AVPEPUDEAC0019,0.00236398,0.00000117,0.00000192,0.00000367,0.00000807
AVPEPUDEAC0020_luisa.wav,AVPEPUDEAC0020,0.00034892,0.00000160,0.04098298,0.00564509,0.00013689
AVPEPUDEAC0021_luisa.wav,AVPEPUDEAC0021,0.04423090,0.00030936,0.07339800,0.00664206,0.02818563
AVPEPUDEAC0022_luisa.wav,AVPEPUDEAC0022,0.00001165,0.00099774,0.00136375,0.00530284,0.00704235
AVPEPUDEAC0023_luisa.wav,AVPEPUDEAC0023,0.17366585,0.00243915,0.10418050,0.01244453,0.00101046
AVPEPUDEAC0024_luisa.wav,AVPEPUDEAC0024,0.01561888,0.00051220,0.03949698,0.68881917,0.22727504
AVPEPUDEAC0025_luisa.wav,AVPEPUDEAC0025,0.00217888,0.00164414,0.47947523,0.03366359,0.02147638
AVPEPUDEAC0026_luisa.wav,AVPEPUDEAC0026,0.00246229,0.09349283,0.01384569,0.60867715,0.01644146
AVPEPUDEAC0027_luisa.wav,AVPEPUDEAC0027,0.72330272,0.31421036,0.71002954,0.82598877,0.08537464
AVPEPUDEAC0028_luisa.wav,AVPEPUDEAC0028,0.99997389,1.00000000,1.00000000,0.99999201,0.99998641
AVPEPUDEAC0029_luisa.wav,AVPEPUDEAC0029,0.00030358,0.00451224,0.05108623,0.01798217,0.00236652
AVPEPUDEAC0030_luisa.wav,AVPEPUDEAC0030,0.00000085,0.00000226,0.00000015,0.00000364,0.00000046
AVPEPUDEAC0031_luisa.wav,AVPEPUDEAC0031,0.00160044,0.03556180,0.04575633,0.00247139,0.00007138
AVPEPUDEAC0033_luisa.wav,AVPEPUDEAC0033,0.00004225,0.00000199,0.00000009,0.00000282,0.00000261
AVPEPUDEAC0034_luisa.wav,AVPEPUDEAC0034,0.00041914,0.00631539,0.00005457,0.00019631,0.00018814
AVPEPUDEAC0035_luisa.wav,AVPEPUDEAC0035,0.00000022,0.00000006,0.00000021,0.00000015,0.00000001
AVPEPUDEAC0037_luisa.wav,AVPEPUDEAC0037,0.03754532,0.00004488,0.01206879,0.00004333,0.00063512
AVPEPUDEAC0039_luisa.wav,AVPEPUDEAC0039,0.10593017,0.03662307,0.02614374,0.00117224,0.25901449
AVPEPUDEAC0040_luisa.wav,AVPEPUDEAC0040,0.00017381,0.00001305,0.00000380,0.00007720,0.00018006
AVPEPUDEAC0041_luisa.wav,AVPEPUDEAC0041,0.00041420,0.00000833,0.00009316,0.00004702,0.00027808
AVPEPUDEAC0042_luisa.wav,AVPEPUDEAC0042,0.00089343,0.00000102,0.00001840,0.00000954,0.00023429
AVPEPUDEAC0043_luisa.wav,AVPEPUDEAC0043,0.00546786,0.00036004,0.00005789,0.00009799,0.00091083
AVPEPUDEAC0044_luisa.wav,AVPEPUDEAC0044,0.00004305,0.29123896,0.00022094,0.00002090,0.00013146
AVPEPUDEAC0045_luisa.wav,AVPEPUDEAC0045,0.00006242,0.00101933,0.00010579,0.00001079,0.00013464
AVPEPUDEAC0046_luisa.wav,AVPEPUDEAC0046,0.00083639,0.00006474,0.00551247,0.00049954,0.05303480
AVPEPUDEAC0047_luisa.wav,AVPEPUDEAC0047,0.00010987,0.00022039,0.02509368,0.00000738,0.00005678
AVPEPUDEAC0048_luisa.wav,AVPEPUDEAC0048,0.00000443,0.00000043,0.00000194,0.00000496,0.00000030
AVPEPUDEAC0049_luisa.wav,AVPEPUDEAC0049,0.00031658,0.00000074,0.00003704,0.00000005,0.00003378
AVPEPUDEAC0050_luisa.wav,AVPEPUDEAC0050,0.00202706,0.00000089,0.00003953,0.00834149,0.00113895
AVPEPUDEAC0051_luisa.wav,AVPEPUDEAC0051,0.00086192,0.00003684,0.00116383,0.02082397,0.01283161
AVPEPUDEAC0052_luisa.wav,AVPEPUDEAC0052,0.20887752,0.68472886,0.92854774,0.09240786,0.47031680
AVPEPUDEAC0053_luisa.wav,AVPEPUDEAC0053,0.00000541,0.00000213,0.00000700,0.00001369,0.00000567
AVPEPUDEAC0054_luisa.wav,AVPEPUDEAC0054,0.00000108,0.00737271,0.00000000,0.00000066,0.00000003
AVPEPUDEAC0057_luisa.wav,AVPEPUDEAC0057,0.00000026,0.00000146,0.00000001,0.00000001,0.00000001
AVPEPUDEA0001_luisa.wav,AVPEPUDEA0001,0.94771862,0.07284524,0.99841559,0.74519175,0.99321389
AVPEPUDEA0002_luisa.wav,AVPEPUDEA0002,0.00375735,0.64141572,0.00013971,0.00168653,0.00638323
AVPEPUDEA0003_luisa.wav,AVPEPUDEA0003,0.99999881,0.99999940,0.99999988,0.99999988,0.99999952
AVPEPUDEA0005_luisa.wav,AVPEPUDEA0005,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000
AVPEPUDEA0006_luisa.wav,AVPEPUDEA0006,0.99953556,0.99721414,0.99999487,0.99965703,0.98985732
AVPEPUDEA0007_luisa.wav,AVPEPUDEA0007,0.99999964,1.00000000,0.99999726,1.00000000,0.99999988
AVPEPUDEA0008_luisa.wav,AVPEPUDEA0008,0.99980122,0.99994028,0.73867458,0.99933535,0.99873120
AVPEPUDEA0009_luisa.wav,AVPEPUDEA0009,0.99999988,1.00000000,0.99999976,1.00000000,0.99999750
AVPEPUDEA0010_luisa.wav,AVPEPUDEA0010,0.70310420,0.99500579,0.06406491,0.44668487,0.19357960
AVPEPUDEA0011_luisa.wav,AVPEPUDEA0011,0.99505925,0.99775946,0.61088550,0.91424495,0.73902881
AVPEPUDEA0013_luisa.wav,AVPEPUDEA0013,0.99994111,0.99991977,0.99996078,0.99995685,0.99998534
AVPEPUDEA0014_luisa.wav,AVPEPUDEA0014,0.99999988,1.00000000,0.99999964,1.00000000,0.99999988
AVPEPUDEA0015_luisa.wav,AVPEPUDEA0015,0.99549687,0.99470621,0.99987400,0.99982613,0.99985552
AVPEPUDEA0016_luisa.wav,AVPEPUDEA0016,0.99998879,0.99983811,0.99662554,0.99768353,0.99997759
AVPEPUDEA0017_luisa.wav,AVPEPUDEA0017,0.99368495,0.99006009,0.99967873,0.96173340,0.93014526
AVPEPUDEA0020_luisa.wav,AVPEPUDEA0020,0.83559090,0.44872543,0.01186591,0.96222407,0.95857185
AVPEPUDEA0021_luisa.wav,AVPEPUDEA0021,0.99206221,0.99928468,0.36314932,0.83743364,0.94923532
AVPEPUDEA0022_luisa.wav,AVPEPUDEA0022,0.21099734,0.08208597,0.83184332,0.14055260,0.37042883
AVPEPUDEA0023_luisa.wav,AVPEPUDEA0023,0.99996400,0.99976796,0.99993551,0.99994195,0.99999475
AVPEPUDEA0024_luisa.wav,AVPEPUDEA0024,0.99999964,0.99999928,0.99999928,0.99999559,0.99999964
AVPEPUDEA0025_luisa.wav,AVPEPUDEA0025,0.99905616,0.99725395,0.99930882,0.99998260,0.99897975
AVPEPUDEA0026_luisa.wav,AVPEPUDEA0026,0.99993777,0.99987686,0.99995446,0.99994791,0.99998081
AVPEPUDEA0027_luisa.wav,AVPEPUDEA0027,0.00091145,0.33333877,0.00048852,0.00801478,0.00075923
AVPEPUDEA0029_luisa.wav,AVPEPUDEA0029,0.98305559,0.99294209,0.87664956,0.00235625,0.71475303
AVPEPUDEA0030_luisa.wav,AVPEPUDEA0030,0.99999821,0.99997628,0.99993885,0.99999845,0.99991715
AVPEPUDEA0031_luisa.wav,AVPEPUDEA0031,0.95241839,0.99047559,0.69701695,0.98553294,0.99785310
AVPEPUDEA0032_luisa.wav,AVPEPUDEA0032,0.99990058,0.99807310,0.99990761,0.99936622,0.99947089
AVPEPUDEA0034_luisa.wav,AVPEPUDEA0034,0.98373932,0.98652029,0.99611747,0.99642169,0.98933524
AVPEPUDEA0035_luisa.wav,AVPEPUDEA0035,0.73582137,0.00001744,0.54252416,0.97422892,0.93946892
AVPEPUDEA0037_luisa.wav,AVPEPUDEA0037,0.99990416,0.52558118,0.99999261,0.99991238,0.99986243
AVPEPUDEA0038_luisa.wav,AVPEPUDEA0038,0.99496424,0.00047324,0.99606556,0.99947506,0.99953961
AVPEPUDEA0039_luisa.wav,AVPEPUDEA0039,1.00000000,0.99999917,1.00000000,1.00000000,1.00000000
AVPEPUDEA0041_luisa.wav,AVPEPUDEA0041,0.99799913,0.99978739,0.99960870,0.27649623,0.99946910
AVPEPUDEA0042_luisa.wav,AVPEPUDEA0042,0.98851436,0.63928294,0.93973041,0.77384377,0.70332527
AVPEPUDEA0043_luisa.wav,AVPEPUDEA0043,0.99521184,0.99196166,0.99999595,0.99999619,0.99992502
AVPEPUDEA0045_luisa.wav,AVPEPUDEA0045,0.99907756,0.61211634,0.99999177,0.99920040,0.99992418
AVPEPUDEA0046_luisa.wav,AVPEPUDEA0046,1.00000000,0.99995553,1.00000000,0.99999893,0.99999988
AVPEPUDEA0047_luisa.wav,AVPEPUDEA0047,0.99909210,0.94081581,0.94133520,0.63566864,0.99664009
AVPEPUDEA0048_luisa.wav,AVPEPUDEA0048,0.99986589,0.00619382,0.99840516,0.77374089,0.99372113
AVPEPUDEA0049_luisa.wav,AVPEPUDEA0049,0.99992621,0.99995661,0.99999976,0.99978906,0.99999905
AVPEPUDEA0050_luisa.wav,AVPEPUDEA0050,0.95376462,0.10626440,0.24660626,0.99561477,0.35082287
AVPEPUDEA0051_luisa.wav,AVPEPUDEA0051,0.99673897,0.99999988,0.99936861,0.99999952,0.99964345
AVPEPUDEA0052_luisa.wav,AVPEPUDEA0052,0.99999905,0.99999452,0.99998665,0.99993229,0.99999559
AVPEPUDEA0053_luisa.wav,AVPEPUDEA0053,1.00000000,1.00000000,0.99998653,0.99999893,0.99998796
AVPEPUDEA0054_luisa.wav,AVPEPUDEA0054,0.00000945,0.00000076,0.00000026,0.00000000,0.00000894
AVPEPUDEA0055_luisa.wav,AVPEPUDEA0055,0.99996209,0.99776673,0.99993372,0.99997985,0.99948478
AVPEPUDEA0056_luisa.wav,AVPEPUDEA0056,0.99111408,0.99993622,0.98272747,0.99542952,0.99976414
AVPEPUDEA0057_luisa.wav,AVPEPUDEA0057,0.90876108,0.13189468,0.97160858,0.74084479,0.99534482
AVPEPUDEA0058_luisa.wav,AVPEPUDEA0058,0.00689158,0.00623558,0.26041356,0.25298265,0.17078894
AVPEPUDEA0059_luisa.wav,AVPEPUDEA0059,0.98822904,0.99993312,0.99978358,0.98449820,0.96538460
AVPEPUDEAC0001_micasa.wav,AVPEPUDEAC0001,0.55223429,0.48292795,0.54298580,0.99011606,0.78315294
AVPEPUDEAC0003_micasa.wav,AVPEPUDEAC0003,0.98480171,0.07410493,0.99970418,0.95723528,0.99426961
AVPEPUDEAC0004_micasa.wav,AVPEPUDEAC0004,0.66585267,0.79411286,0.79998690,0.68243194,0.15675001
AVPEPUDEAC0005_micasa.wav,AVPEPUDEAC0005,0.00012518,0.00133017,0.00079948,0.00388813,0.00080357
AVPEPUDEAC0006_micasa.wav,AVPEPUDEAC0006,0.52720940,0.01656984,0.99943203,0.91631299,0.35590294
AVPEPUDEAC0007_micasa.wav,AVPEPUDEAC0007,0.00787263,0.00000203,0.67226654,0.00102990,0.00005539
AVPEPUDEAC0008_micasa.wav,AVPEPUDEAC0008,0.30373162,0.02342965,0.51239455,0.01312085,0.51577294
AVPEPUDEAC0010_micasa.wav,AVPEPUDEAC0010,0.00000065,0.00000622,0.00005821,0.00008031,0.00000195
AVPEPUDEAC0011_micasa.wav,AVPEPUDEAC0011,0.99839479,0.99958318,0.99999022,0.99929619,0.96130961
AVPEPUDEAC0012_micasa.wav,AVPEPUDEAC0012,0.00038546,0.08417983,0.00570978,0.00399631,0.01260688
AVPEPUDEAC0013_micasa.wav,AVPEPUDEAC0013,0.64168626,0.88039869,0.02974369,0.86607790,0.34222382
AVPEPUDEAC0014_micasa.wav,AVPEPUDEAC0014,0.01430023,0.00190279,0.14534974,0.06531663,0.00005399
AVPEPUDEAC0015_micasa.wav,AVPEPUDEAC0015,0.00163005,0.00024756,0.01298657,0.00003479,0.00020741
AVPEPUDEAC0016_micasa.wav,AVPEPUDEAC0016,0.03774292,0.06513896,0.05035378,0.04421525,0.00109090
AVPEPUDEAC0017_micasa.wav,AVPEPUDEAC0017,0.66642201,0.51968884,0.20788439,0.07323489,0.48903778
AVPEPUDEAC0018_micasa.wav,AVPEPUDEAC0018,0.00000063,0.00001441,0.00004582,0.00000162,0.00000039
AVPEPUDEAC0019_micasa.wav,AVPEPUDEAC0019,0.01812132,0.00001206,0.00001542,0.00024586,0.00007885
AVPEPUDEAC0020_micasa.wav,AVPEPUDEAC0020,0.00488866,0.00099419,0.00381986,0.00637502,0.00066371
AVPEPUDEAC0021_micasa.wav,AVPEPUDEAC0021,0.02394381,0.00001008,0.01286686,0.00022118,0.06093415
AVPEPUDEAC0022_micasa.wav,AVPEPUDEAC0022,0.04368509,0.09465994,0.89890397,0.03061116,0.86231780
AVPEPUDEAC0023_micasa.wav,AVPEPUDEAC0023,0.16691636,0.00136717,0.02910899,0.00132987,0.00063639
AVPEPUDEAC0024_micasa.wav,AVPEPUDEAC0024,0.00947820,0.00024414,0.00199573,0.13071114,0.01486931
AVPEPUDEAC0025_micasa.wav,AVPEPUDEAC0025,0.00350025,0.01181626,0.74356884,0.02298806,0.05079546
AVPEPUDEAC0026_micasa.wav,AVPEPUDEAC0026,0.00154215,0.05360883,0.00385978,0.06720670,0.00136853
AVPEPUDEAC0027_micasa.wav,AVPEPUDEAC0027,0.99719572,0.98811126,0.99769574,0.99665737,0.99318475
AVPEPUDEAC0028_micasa.wav,AVPEPUDEAC0028,0.85723758,0.99582171,0.99838519,0.92542434,0.99096513
AVPEPUDEAC0029_micasa.wav,AVPEPUDEAC0029,0.00027288,0.00085834,0.00069915,0.01977547,0.00652644
AVPEPUDEAC0030_micasa.wav,AVPEPUDEAC0030,0.00218973,0.00112584,0.02080627,0.74821502,0.00108853
AVPEPUDEAC0031_micasa.wav,AVPEPUDEAC0031,0.00003949,0.00068016,0.00255685,0.00001775,0.00000036
AVPEPUDEAC0033_micasa.wav,AVPEPUDEAC0033,0.01100274,0.00010183,0.00012656,0.00000761,0.00022684
AVPEPUDEAC0034_micasa.wav,AVPEPUDEAC0034,0.00023586,0.00498229,0.00048561,0.00017293,0.00010084
AVPEPUDEAC0035_micasa.wav,AVPEPUDEAC0035,0.00000092,0.00000056,0.00000052,0.00000045,0.00000047
AVPEPUDEAC0037_micasa.wav,AVPEPUDEAC0037,0.01184993,0.00438338,0.01774992,0.00002833,0.03301748
AVPEPUDEAC0039_micasa.wav,AVPEPUDEAC0039,0.13185716,0.48213428,0.00545514,0.02453336,0.52348441
AVPEPUDEAC0040_micasa.wav,AVPEPUDEAC0040,0.00001882,0.00028557,0.00000062,0.00231211,0.00028988
AVPEPUDEAC0041_micasa.wav,AVPEPUDEAC0041,0.00018940,0.00001658,0.00000443,0.00000686,0.00004019
AVPEPUDEAC0042_micasa.wav,AVPEPUDEAC0042,0.00042701,0.00000017,0.00000440,0.00000014,0.00046472
AVPEPUDEAC0043_micasa.wav,AVPEPUDEAC0043,0.00000487,0.00000157,0.00000049,0.00000008,0.00000047
AVPEPUDEAC0044_micasa.wav,AVPEPUDEAC0044,0.00000716,0.00796146,0.00001481,0.00000289,0.00010598
AVPEPUDEAC0045_micasa.wav,AVPEPUDEAC0045,0.00000215,0.00028995,0.00004500,0.00000457,0.00012831
AVPEPUDEAC0046_micasa.wav,AVPEPUDEAC0046,0.01349359,0.00001531,0.09210734,0.00747896,0.12063638
AVPEPUDEAC0047_micasa.wav,AVPEPUDEAC0047,0.00000078,0.00000440,0.01188011,0.00001676,0.00001246
AVPEPUDEAC0048_micasa.wav,AVPEPUDEAC0048,0.00000043,0.00000000,0.00000003,0.00000001,0.00000000
AVPEPUDEAC0049_micasa.wav,AVPEPUDEAC0049,0.00000411,0.00000007,0.00000152,0.00000143,0.00000013
AVPEPUDEAC0050_micasa.wav,AVPEPUDEAC0050,0.00002506,0.00020943,0.00000202,0.00014761,0.00040043
AVPEPUDEAC0051_micasa.wav,AVPEPUDEAC0051,0.00547583,0.00185615,0.07535269,0.15866293,0.02112944
AVPEPUDEAC0052_micasa.wav,AVPEPUDEAC0052,0.24749455,0.53716469,0.73647034,0.22973347,0.98799372
