clip,speaker,p_probe_rep0,p_probe_rep1,p_probe_rep2,p_probe_rep3,p_probe_rep4
agreement_Con_296-0_6844.wav,Control296,0.00160264,0.00493646,0.00003732,0.00619575,0.00363697
agreement_Con_296-1_13132.wav,Control296,0.00025021,0.02717181,0.00395510,0.00026245,0.00007175
agreement_Con_296-2_39346.wav,Control296,0.00011658,0.00177786,0.00235951,0.00042558,0.00012959
agreement_Con_298-1_8380.wav,Control298,0.00032289,0.00186027,0.00027439,0.00067181,0.00560698
agreement_Con_304-2_8196.wav,Control304,0.03114144,0.01811252,0.16971542,0.02690339,0.10873210
agreement_Con_322-1_8430.wav,Control322,0.00022973,0.00288567,0.00013528,0.00062566,0.00543049
agreement_Con_340-0_280.wav,Control340,0.00081148,0.00082627,0.01137841,0.00603403,0.00005358
agreement_Con_612-0_9985.wav,Control612,0.03834670,0.00910869,0.00801257,0.00151166,0.25070783
agreement_Con_661-0_5683.wav,Control661,0.01879305,0.00884798,0.38180521,0.00743539,0.00161604
agreement_Con_668-0_7332.wav,Control668,0.99982470,0.99961650,0.99621791,0.90044838,0.99576277
agreement_Con_678-0_13431.wav,Control678,0.99879092,0.99207473,0.99996567,0.83561683,0.99919218
agreement_Con_684-0_7809.wav,Control684,0.00000663,0.00081119,0.00000502,0.00001215,0.00137483
agreement_Con_686-0_9827.wav,Control686,0.03586540,0.01638163,0.18740709,0.00029565,0.00377695
agreement_Dem_001-0_2821.wav,Dementia1,0.87148076,0.94157940,0.94612122,0.64516538,0.08187132
agreement_Dem_001-2_36504.wav,Dementia1,0.99971241,0.99999440,0.98372573,0.99993336,0.99758792
agreement_Dem_003-0_42748.wav,Dementia3,0.99975473,0.43185273,0.90759420,0.94986701,0.99814379
agreement_Dem_003-0_179994.wav,Dementia3,0.99999619,0.99773228,0.99883384,0.99986529,0.99961472
agreement_Dem_005-2_8186.wav,Dementia5,0.97904050,0.99273491,0.99657840,0.94018090,0.99956304
agreement_Dem_010-0_5477.wav,Dementia10,0.12844497,0.14479785,0.00101209,0.01231950,0.08889691
agreement_Dem_010-0_71332.wav,Dementia10,0.12257940,0.51517612,0.75401050,0.85514539,0.00706446
agreement_Dem_010-2_39756.wav,Dementia10,0.10045976,0.13022614,0.44631371,0.93424791,0.01598523
agreement_Dem_010-2_70446.wav,Dementia10,0.10790439,0.22023226,0.01898818,0.02738900,0.49154019
agreement_Dem_010-3_490.wav,Dementia10,0.79049104,0.99978620,0.92668825,0.99952257,0.97914517
agreement_Dem_014-2_3253.wav,Dementia14,0.99999797,0.99999797,0.99999869,0.99999857,0.99999261
agreement_Dem_014-2_38662.wav,Dementia14,0.99999785,0.99988568,0.99998415,0.99997056,0.99999523
agreement_Dem_014-2_85608.wav,Dementia14,0.99801207,0.99884295,0.99946553,0.98627603,0.99989307
agreement_Dem_018-0_6074.wav,Dementia18,0.99820280,0.99999642,0.99999952,0.99998450,0.99999285
agreement_Dem_018-0_73944.wav,Dementia18,0.87607872,0.96609056,0.99620253,0.99989974,0.98880917
agreement_Dem_018-0_108990.wav,Dementia18,0.92907768,0.95395947,0.99761921,0.83920914,0.99970287
agreement_Dem_018-0_140355.wav,Dementia18,0.99991393,0.99998403,1.00000000,1.00000000,0.99999845
agreement_Dem_023-0_50384.wav,Dementia23,0.99982411,0.99853420,0.99818027,0.99989700,0.99997389
agreement_Dem_023-2_4765.wav,Dementia23,1.00000000,0.99999154,0.99992144,0.99989438,0.99999976
agreement_Dem_023-2_38520.wav,Dementia23,0.99999928,0.99999857,0.99993587,0.99997485,0.99996829
agreement_Dem_023-2_73430.wav,Dementia23,1.00000000,1.00000000,0.99999762,0.99999988,0.99999976
agreement_Dem_029-1_30833.wav,Dementia29,0.99989963,0.99899811,0.99998748,0.98925310,0.99938655
agreement_Dem_029-1_63690.wav,Dementia29,0.99991620,0.99999797,0.99955970,0.99989915,0.95144337
agreement_Dem_029-1_100173.wav,Dementia29,0.97463369,0.90679586,0.98546761,0.76820427,0.94721144
agreement_Dem_030-0_3596.wav,Dementia30,0.19712621,0.02889228,0.07207027,0.34943202,0.07187103
agreement_Dem_035-0_8859.wav,Dementia35,0.19837110,0.57329261,0.04349011,0.25552982,0.00432567
agreement_Dem_035-0_41273.wav,Dementia35,0.16890046,0.99527931,0.99018073,0.61990714,0.98419327
agreement_Dem_035-1_5336.wav,Dementia35,0.76038772,0.99971837,0.99978000,0.89783144,0.98843479
agreement_Dem_046-2_80385.wav,Dementia46,1.00000000,0.99980170,0.99999630,0.99999893,0.99999154
agreement_Dem_049-0_36876.wav,Dementia49,0.89457256,0.02197464,0.63473386,0.95484102,0.60683590
agreement_Dem_049-1_3550.wav,Dementia49,0.10050558,0.98958790,0.63000733,0.49200439,0.14049634
agreement_Dem_050-0_1030.wav,Dementia50,0.99975055,0.99992847,0.98276961,0.99976045,0.88037467
agreement_Dem_051-2_52815.wav,Dementia51,0.78582883,0.28588149,0.92058903,0.98667866,0.14924996
agreement_Dem_051-2_87383.wav,Dementia51,0.36664540,0.79334849,0.65884423,0.99017531,0.24815606
agreement_Dem_051-3_80.wav,Dementia51,0.73342681,0.97970027,0.96720350,0.98601425,0.97871107
agreement_Dem_051-3_31393.wav,Dementia51,0.32135594,0.01606761,0.16220069,0.99352634,0.21099374
agreement_Dem_051-3_61939.wav,Dementia51,0.01326158,0.00477212,0.00022083,0.85513484,0.00679203
agreement_Dem_053-1_17186.wav,Dementia53,0.72832394,0.92699772,0.99683470,0.97150427,0.99849546
agreement_Dem_053-1_93896.wav,Dementia53,0.99999964,0.99983633,0.99999917,0.99984956,0.99993956
agreement_Dem_057-1_870.wav,Dementia57,0.20725596,0.97103083,0.92206073,0.99925560,0.27684808
agreement_Dem_057-1_70491.wav,Dementia57,0.00788636,0.24667805,0.01375586,0.85365409,0.17114750
agreement_Dem_057-2_13203.wav,Dementia57,0.90580994,0.71910143,0.11511678,0.98661089,0.90369785
agreement_Dem_057-2_46003.wav,Dementia57,0.99913031,0.99947339,0.99555486,0.99991560,0.99996042
agreement_Dem_065-0_5720.wav,Dementia65,0.79567164,0.24790841,0.83766824,0.56823814,0.49896610
agreement_Dem_065-0_40897.wav,Dementia65,0.99999630,0.99998379,0.99988580,0.99997842,0.99999332
agreement_Dem_065-1_3129.wav,Dementia65,0.28381410,0.99543989,0.98543096,0.42742053,0.99983108
agreement_Dem_065-1_37483.wav,Dementia65,0.99944574,0.78105283,0.99988210,0.99976283,0.99985015
agreement_Dem_065-2_2525.wav,Dementia65,0.93534970,0.90646702,0.95080549,0.99803632,0.71911955
agreement_Dem_065-2_41958.wav,Dementia65,0.99936765,0.99823821,0.99960214,0.99884039,0.99861145
agreement_Dem_065-2_77231.wav,Dementia65,0.99999177,0.96243548,0.99987924,0.99994981,0.99999511
agreement_Dem_070-2_2244.wav,Dementia70,0.99015146,0.92060834,0.24409866,0.69945037,0.96764028
agreement_Dem_076-4_892.wav,Dementia76,0.99999690,0.99993205,0.99790925,0.99936670,0.99327070
agreement_Dem_078-0_37140.wav,Dementia78,0.99736828,0.99974340,0.99998236,0.99998975,0.99955672
agreement_Dem_078-1_4403.wav,Dementia78,0.05478159,0.99976665,0.87682241,0.99415344,0.63312483
agreement_Dem_087-1_3780.wav,Dementia87,0.99363315,0.99869305,0.99999356,0.99989831,0.99944872
agreement_Dem_087-1_34985.wav,Dementia87,0.99999917,0.99998724,0.99973327,0.99942589,0.99725598
agreement_Dem_091-0_1370.wav,Dementia91,0.96885139,0.99729890,0.87247348,0.39333904,0.94443983
agreement_Dem_091-1_17061.wav,Dementia91,0.99818665,0.99932742,0.92007166,0.99602062,0.96426612
agreement_Dem_091-2_5196.wav,Dementia91,0.99642318,0.93687028,0.99713588,0.99703383,0.99801433
agreement_Dem_094-2_38689.wav,Dementia94,0.99979216,0.99990845,0.99999452,0.99993706,0.24331129
agreement_Dem_122-0_1100.wav,Dementia122,0.99999988,0.99999654,0.99992955,0.99986959,0.99647468
agreement_Dem_122-1_24104.wav,Dementia122,0.99995458,0.99900395,0.99317235,0.95350552,0.99997735
agreement_Dem_125-0_38775.wav,Dementia125,0.99987829,0.99886864,0.92806131,0.99998140,0.99988592
agreement_Dem_127-0_6524.wav,Dementia127,0.99889201,0.99994957,0.99799514,0.99974900,0.99999738
agreement_Dem_134-3_6540.wav,Dementia134,0.99999976,0.99999976,0.99999988,0.99999964,0.99999964
agreement_Dem_144-0_4173.wav,Dementia144,0.91679269,0.19660547,0.98466080,0.10888308,0.51476872
agreement_Dem_144-1_3757.wav,Dementia144,0.99707782,0.01154666,0.99734759,0.00190360,0.58847207
agreement_Dem_148-0_1820.wav,Dementia148,0.60087961,0.92560571,0.66474277,0.64414024,0.04550026
agreement_Dem_154-0_9136.wav,Dementia154,0.99680847,0.60292184,0.99999130,0.97972518,0.99907875
agreement_Dem_154-0_44281.wav,Dementia154,0.99990666,0.99991918,0.97798997,0.99999738,0.99985218
agreement_Dem_154-1_4445.wav,Dementia154,0.99999201,0.99998426,0.99998331,0.99999380,0.99995244
agreement_Dem_157-0_3215.wav,Dementia157,0.98871511,0.80350584,0.91975409,0.98952591,0.99517459
agreement_Dem_157-2_740.wav,Dementia157,0.99808133,0.98856574,0.99964583,0.99927026,0.94090188
agreement_Dem_164-1_4443.wav,Dementia164,0.99968708,0.93699133,0.99121398,0.84136498,0.99690020
agreement_Dem_164-2_830.wav,Dementia164,0.01735318,0.99027270,0.96938330,0.11186431,0.85879135
agreement_Dem_164-3_5177.wav,Dementia164,0.87328017,0.98660618,0.30334887,0.98872900,0.97874659
agreement_Dem_168-1_11320.wav,Dementia168,0.52858335,0.99772018,0.99693763,0.98926497,0.99897289
agreement_Dem_173-1_16994.wav,Dementia173,0.97320652,0.99901402,0.99982077,0.99873596,0.99696046
agreement_Dem_184-0_6076.wav,Dementia184,0.00165754,0.00687005,0.03102775,0.01785263,0.00010938
agreement_Dem_184-2_19258.wav,Dementia184,0.99801022,0.95131856,0.99994779,0.99965024,0.99989367
agreement_Dem_203-0_3742.wav,Dementia203,0.99555862,0.97544700,0.99942398,0.97110736,0.98769057
agreement_Dem_203-0_34860.wav,Dementia203,0.99964607,0.99994898,0.99994266,0.99997675,0.99987912
agreement_Dem_203-1_53682.wav,Dementia203,0.99972063,0.99999166,0.99999666,0.99999869,0.99994969
agreement_Dem_206-0_12245.wav,Dementia206,0.00000644,0.01528151,0.00118951,0.00077635,0.00002372
agreement_Dem_206-0_43142.wav,Dementia206,0.33095676,0.87572426,0.99337065,0.97059554,0.64822632
agreement_Dem_206-0_74777.wav,Dementia206,0.99970371,0.99991775,0.99461502,0.99996769,0.99989033
agreement_Dem_207-0_77936.wav,Dementia207,0.99999750,0.99999988,0.99999380,0.99999154,1.00000000
agreement_Dem_207-0_145489.wav,Dementia207,0.99989414,0.99999607,0.99999583,0.99999678,1.00000000
agreement_Dem_207-0_179305.wav,Dementia207,0.99998009,0.99999774,0.99979013,0.99460405,0.99999857
agreement_Dem_212-0_41528.wav,Dementia212,0.79428935,0.76827139,0.50434250,0.14379813,0.67777985
agreement_Dem_212-2_6993.wav,Dementia212,0.00214054,0.06710302,0.07636913,0.02131597,0.03279081
agreement_Dem_212-2_39960.wav,Dementia212,0.99470937,0.86772966,0.99997365,0.99913317,0.99885452
agreement_Dem_213-1_6436.wav,Dementia213,0.99985540,0.96992433,0.06121982,0.59813786,0.99927157
agreement_Dem_213-1_47089.wav,Dementia213,0.99945182,0.98232377,0.99977702,0.99992228,0.99970537
agreement_Dem_213-3_11161.wav,Dementia213,0.99994230,0.99982661,0.99878687,0.99998617,0.99993467
agreement_Dem_218-0_12740.wav,Dementia218,0.82798570,0.99973172,0.97996336,0.99895144,0.99996197
agreement_Dem_218-0_45664.wav,Dementia218,0.97561669,0.98422039,0.97373986,0.98961776,0.93555290
agreement_Dem_218-1_10098.wav,Dementia218,0.99999809,1.00000000,0.99994421,0.99999905,0.99999917
agreement_Dem_221-2_430.wav,Dementia221,0.96560585,0.95889157,0.93939084,0.97169983,0.87031025
agreement_Dem_222-0_7432.wav,Dementia222,0.98867095,0.99915349,0.99763453,0.99491221,0.99959642
agreement_Dem_222-0_42498.wav,Dementia222,0.99979752,0.99972349,0.99663311,0.98974460,0.99967444
agreement_Dem_222-1_3556.wav,Dementia222,0.99996650,0.99999535,0.99995017,0.99998069,0.99998558
agreement_Dem_222-1_78473.wav,Dementia222,0.99586594,0.64677346,0.71672893,0.84382266,0.99782431
agreement_Dem_223-0_3271.wav,Dementia223,0.99573612,0.99144489,0.99896002,0.99549049,0.99870956
agreement_Dem_223-1_17328.wav,Dementia223,0.99973959,0.99234480,0.99998486,0.99995017,0.99976248
agreement_Dem_226-0_870.wav,Dementia226,0.99999988,0.99999881,1.00000000,0.99999833,0.99999988
agreement_Dem_235-0_56569.wav,Dementia235,0.99349797,0.99919289,0.99988925,0.99782819,0.99998784
agreement_Dem_235-0_95842.wav,Dementia235,0.99999988,0.99985278,0.99970192,0.99999630,1.00000000
agreement_Dem_235-2_10188.wav,Dementia235,0.33011484,0.94337165,0.97626823,0.96713269,0.99925166
agreement_Dem_235-2_40903.wav,Dementia235,0.99999964,0.99999869,0.99999583,0.99999917,1.00000000
agreement_Dem_236-0_4531.wav,Dementia236,0.92691237,0.97645754,0.63907820,0.70016551,0.23123533
agreement_Dem_236-0_36451.wav,Dementia236,0.98682863,0.99145001,0.97670561,0.97516793,0.99939620
agreement_Dem_236-0_72301.wav,Dementia236,0.99941218,0.99981076,0.99684852,0.99984574,0.99918836
agreement_Dem_238-0_3240.wav,Dementia238,0.99805743,0.99995232,0.99929810,0.99936861,0.99999940
agreement_Dem_244-0_5980.wav,Dementia244,0.99858081,0.63164473,0.78572285,0.72901410,0.98920667
agreement_Dem_244-0_43875.wav,Dementia244,0.98458683,0.73116803,0.97995079,0.94177538,0.93478912
agreement_Dem_244-0_79628.wav,Dementia244,0.98632312,0.66999519,0.99616843,0.90861529,0.79652882
agreement_Dem_257-0_4432.wav,Dementia257,0.98753858,0.98667568,0.95755613,0.99786818,0.99645174
agreement_Dem_257-2_38898.wav,Dementia257,0.99994874,0.99989223,0.99958879,0.99998474,0.99971443
agreement_Dem_264-0_4035.wav,Dementia264,0.86000419,0.81788701,0.99627703,0.85141456,0.99897063
agreement_Dem_268-0_3396.wav,Dementia268,0.99993420,0.99820805,0.99966896,0.99997699,0.99910247
agreement_Dem_268-0_145775.wav,Dementia268,0.99995732,0.99987328,0.98961812,0.97848070,0.99908745
agreement_Dem_268-0_219420.wav,Dementia268,0.42993328,0.99324155,0.99772090,0.99653167,0.99800068
agreement_Dem_269-0_69154.wav,Dementia269,0.96460307,0.89278322,0.99558544,0.99670035,0.82622319
agreement_Dem_269-0_102167.wav,Dementia269,0.99665242,0.99724102,0.94790000,0.99739158,0.99711204
agreement_Dem_269-1_3314.wav,Dementia269,0.99999177,0.99999321,0.99935991,0.99998009,0.99961191
agreement_Dem_269-1_40822.wav,Dementia269,0.99999118,0.99999940,0.99992001,0.99998021,0.99987578
agreement_Dem_270-2_35412.wav,Dementia270,0.99686027,0.99899834,0.99998152,0.99990821,0.99983168
agreement_Dem_276-0_0.wav,Dementia276,0.99938691,0.98682714,0.99996662,0.99245840,0.99998450
agreement_Dem_276-0_31747.wav,Dementia276,0.99974674,0.99999988,0.99991632,0.99999738,0.99999392
agreement_Dem_276-0_73102.wav,Dementia276,0.96087438,0.99849892,0.94248408,0.99463910,0.99744534
agreement_Dem_293-1_6963.wav,Dementia293,0.99999785,0.99999034,0.99995720,0.99967182,0.99993157
agreement_Dem_306-0_8284.wav,Dementia306,0.99959439,0.99797100,0.99982244,0.99979454,0.99999940
agreement_Dem_319-0_6970.wav,Dementia319,0.99999750,1.00000000,1.00000000,0.99997211,1.00000000
agreement_Dem_329-0_32987.wav,Dementia329,0.99962938,0.99998736,0.99060982,0.99975818,0.99845684
agreement_Dem_334-1_12616.wav,Dementia334,0.99953127,0.99918038,0.99141407,0.73513162,0.95266742
agreement_Dem_339-0_580.wav,Dementia339,0.99999452,0.99993217,0.99678218,0.99676573,0.99999952
agreement_Dem_341-0_1120.wav,Dementia341,0.99998212,0.99993694,0.99989641,0.99999917,0.99999988
agreement_Dem_341-0_32421.wav,Dementia341,0.99997044,0.99999917,0.99999177,0.99999952,1.00000000
agreement_Dem_342-0_130.wav,Dementia342,0.98606920,0.99807477,0.99556255,0.98641151,0.99389100
agreement_Dem_344-2_7060.wav,Dementia344,0.97724527,0.99540401,0.35154480,0.99896729,0.29956809
agreement_Dem_350-1_2522.wav,Dementia350,0.99951315,0.99949491,0.99996614,0.99996758,0.99998319
agreement_Dem_350-1_39428.wav,Dementia350,0.99998748,0.99997449,0.99999988,0.99987376,0.99990427
agreement_Dem_354-0_7201.wav,Dementia354,0.00057563,0.00153479,0.01680374,0.00006036,0.39010090
agreement_Dem_358-1_3664.wav,Dementia358,1.00000000,1.00000000,1.00000000,1.00000000,0.99999976
agreement_Dem_361-0_5616.wav,Dementia361,0.75640291,0.36572012,0.94799191,0.99398404,0.82568389
agreement_Dem_361-0_38778.wav,Dementia361,0.99381870,0.99879503,0.99507409,0.99755609,0.98552215
agreement_Dem_362-0_4002.wav,Dementia362,0.99319357,0.99488658,0.99974519,0.99874216,0.72724599
agreement_Dem_369-0_2373.wav,Dementia369,0.99278039,0.61030227,0.73361850,0.99997354,0.72190303
agreement_Dem_369-0_44049.wav,Dementia369,0.83743751,0.93953657,0.99955267,0.99999738,0.99920005
agreement_Dem_369-0_84379.wav,Dementia369,0.99998438,0.13797046,0.53447604,0.99999881,0.40411142
agreement_Dem_381-1_3733.wav,Dementia381,0.99770349,0.97582030,0.99710113,0.99834764,0.99313676
agreement_Dem_468-0_3750.wav,Dementia468,0.99999917,0.99996376,0.99999976,0.99989474,0.99997878
agreement_Dem_470-1_33399.wav,Dementia470,0.99998772,0.99999964,0.90216488,0.99999988,0.99941266
agreement_Dem_472-0_11796.wav,Dementia472,0.84761494,0.96318185,0.99143839,0.94052631,0.82518142
agreement_Dem_497-1_7046.wav,Dementia497,0.99973172,0.99770737,0.99429023,0.83071959,0.91460598
agreement_Dem_508-1_3854.wav,Dementia508,0.99680471,0.99893492,0.99993825,0.99998057,0.98670483
agreement_Dem_515-1_3914.wav,Dementia515,0.98099351,0.99969244,0.99996853,0.99015629,0.99995208
agreement_Dem_526-1_4024.wav,Dementia526,0.99928963,0.18682215,0.99997211,0.99922466,0.80812287
agreement_Dem_526-1_34300.wav,Dementia526,0.99988008,0.99982649,0.99997544,0.99999261,0.99985397
agreement_Dem_539-0_6242.wav,Dementia539,0.99995553,1.00000000,0.99999416,0.99999809,0.99999988
agreement_Dem_539-0_39253.wav,Dementia539,0.99979383,0.99987674,0.99999976,0.99999928,0.98157018
agreement_Dem_539-0_72423.wav,Dementia539,0.99998689,0.99999952,0.99853826,0.99982113,0.99972826
agreement_Dem_551-0_15631.wav,Dementia551,0.99994421,0.97900712,0.99901259,0.98984879,0.99914670
agreement_Dem_562-0_8157.wav,Dementia562,0.99993289,0.99999344,0.99999690,0.99996507,0.99998903
agreement_Dem_563-0_37090.wav,Dementia563,0.01540712,0.04210390,0.58885604,0.85769200,0.16015509
agreement_Dem_579-0_9828.wav,Dementia579,0.97537756,0.98600084,0.95431322,0.99969125,0.42847481
agreement_Dem_580-0_12718.wav,Dementia580,0.92733687,0.94966000,0.99238390,0.98672688,0.80836779
agreement_Dem_581-0_4134.wav,Dementia581,0.80841786,0.98944098,0.90330130,0.99863428,0.53496099
agreement_Dem_581-0_35704.wav,Dementia581,0.93904948,0.99899310,0.99666095,0.99994707,0.99999964
agreement_Dem_585-0_4976.wav,Dementia585,0.99998283,0.99999964,0.99999928,0.99989593,1.00000000
agreement_Dem_585-0_35202.wav,Dementia585,0.97958851,0.99997318,0.99998617,0.99682862,0.99994469
agreement_Dem_587-0_4007.wav,Dementia587,0.99965501,0.99289978,0.99222732,0.99718827,0.99989688
agreement_Dem_591-0_11948.wav,Dementia591,0.99737966,0.99820542,0.99999249,0.99997580,0.99188668
agreement_Dem_595-0_12367.wav,Dementia595,0.90492862,0.90062928,0.97707582,0.93982476,0.95829505
agreement_Dem_607-0_9933.wav,Dementia607,0.99997938,0.99929166,0.99997807,0.99991977,0.99949563
agreement_Dem_609-0_47479.wav,Dementia609,0.99559158,0.99927944,0.99281657,0.99493104,0.99979514
agreement_Dem_610-0_11507.wav,Dementia610,0.99999690,0.99986386,0.99995458,0.99996459,0.99996924
agreement_Dem_636-0_19173.wav,Dementia636,0.99996614,0.99998856,0.99999726,0.99999034,0.99997544
agreement_Dem_648-0_10861.wav,Dementia648,0.99107754,0.73609501,0.83267128,0.99625266,0.95132113
agreement_Dem_650-0_721.wav,Dementia650,0.99999785,0.99900395,0.99989283,0.99993861,0.99998653
agreement_Dem_651-0_11635.wav,Dementia651,0.99940324,0.98330289,0.99249834,0.99485576,0.99963415
agreement_Dem_681-0_14887.wav,Dementia681,0.99834275,0.40411866,0.99953842,0.69903809,0.99941206
agreement_Dem_689-0_4626.wav,Dementia689,0.99978596,0.99997807,0.99997544,0.99999678,0.99999809
agreement_Dem_690-0_16320.wav,Dementia690,0.98863935,0.99997985,0.99986362,0.99992108,0.99999893
agreement_Dem_695-0_1971.wav,Dementia695,0.99999952,1.00000000,0.99999166,0.99998307,0.99999154
agreement_Dem_704-0_8735.wav,Dementia704,0.97787321,0.78372812,0.43399924,0.99688089,0.56675053
agreement_Dem_711-0_6508.wav,Dementia711,0.99091327,0.99976653,0.91041833,0.99923658,0.99437153
agreement_Dem_714-0_13211.wav,Dementia714,0.99999976,0.99999821,0.99999857,0.99999964,0.99999964
