clip,speaker,p_probe_rep0,p_probe_rep1,p_probe_rep2,p_probe_rep3,p_probe_rep4
AVPEPUDEAC0027_loslibros.wav,AVPEPUDEAC0027,0.79122180,0.19768132,0.11225981,0.04031504,0.74526358
AVPEPUDEAC0028_loslibros.wav,AVPEPUDEAC0028,0.99997091,0.99986804,0.99997067,0.99999774,0.99024945
AVPEPUDEAC0029_loslibros.wav,AVPEPUDEAC0029,0.00001335,0.06677054,0.00000732,0.00653940,0.00016489
AVPEPUDEAC0030_loslibros.wav,AVPEPUDEAC0030,0.00000654,0.00004261,0.00004741,0.00000173,0.00003186
AVPEPUDEAC0031_loslibros.wav,AVPEPUDEAC0031,0.00004702,0.00023333,0.00508951,0.54323059,0.00000550
AVPEPUDEAC0033_loslibros.wav,AVPEPUDEAC0033,0.29441321,0.00336496,0.00002724,0.00066163,0.00675906
AVPEPUDEAC0034_loslibros.wav,AVPEPUDEAC0034,0.00002601,0.02008640,0.00024205,0.00202288,0.00235740
AVPEPUDEAC0035_loslibros.wav,AVPEPUDEAC0035,0.00000000,0.00000000,0.00000000,0.00000000,0.00000018
AVPEPUDEAC0037_loslibros.wav,AVPEPUDEAC0037,0.00001736,0.00010791,0.22232997,0.00000044,0.00018432
AVPEPUDEAC0039_loslibros.wav,AVPEPUDEAC0039,0.00001981,0.00007297,0.59424722,0.00052230,0.00039232
AVPEPUDEAC0040_loslibros.wav,AVPEPUDEAC0040,0.00003087,0.00000200,0.00000372,0.00047311,0.00039991
AVPEPUDEAC0041_loslibros.wav,AVPEPUDEAC0041,0.00104945,0.00000001,0.02102360,0.00324534,0.00067493
AVPEPUDEAC0042_loslibros.wav,AVPEPUDEAC0042,0.00073765,0.00001253,0.00000032,0.00030504,0.00164735
AVPEPUDEAC0043_loslibros.wav,AVPEPUDEAC0043,0.00750169,0.17590716,0.00165544,0.00041955,0.00184555
AVPEPUDEAC0044_loslibros.wav,AVPEPUDEAC0044,0.00000002,0.00000003,0.00006337,0.00000107,0.00000118
AVPEPUDEAC0045_loslibros.wav,AVPEPUDEAC0045,0.00000016,0.00003729,0.00000047,0.00105293,0.00000685
AVPEPUDEAC0046_loslibros.wav,AVPEPUDEAC0046,0.20377322,0.00124342,0.00345367,0.03606150,0.06259921
AVPEPUDEAC0047_loslibros.wav,AVPEPUDEAC0047,0.00264874,0.00002791,0.01964269,0.00017002,0.00338481
AVPEPUDEAC0048_loslibros.wav,AVPEPUDEAC0048,0.00008441,0.00005941,0.00000006,0.00000075,0.00000023
AVPEPUDEAC0049_loslibros.wav,AVPEPUDEAC0049,0.00000163,0.00000061,0.00003350,0.00000535,0.00000122
AVPEPUDEAC0050_loslibros.wav,AVPEPUDEAC0050,0.00014074,0.00002569,0.00011488,0.00028845,0.00000309
AVPEPUDEAC0051_loslibros.wav,AVPEPUDEAC0051,0.00072051,0.00094116,0.01748405,0.00005220,0.39490885
AVPEPUDEAC0052_loslibros.wav,AVPEPUDEAC0052,0.38955304,0.38927555,0.16893861,0.00553852,0.00984389
AVPEPUDEAC0053_loslibros.wav,AVPEPUDEAC0053,0.00000017,0.00047934,0.00057660,0.00024157,0.00005228
AVPEPUDEAC0054_loslibros.wav,AVPEPUDEAC0054,0.00000000,0.00000169,0.00000000,0.00000001,0.00000000
AVPEPUDEAC0057_loslibros.wav,AVPEPUDEAC0057,0.00000001,0.00000000,0.00000000,0.00000004,0.00000000
AVPEPUDEA0001_loslibros.wav,AVPEPUDEA0001,0.97389245,0.99987233,0.99998891,0.99957389,0.99977142
AVPEPUDEA0002_loslibros.wav,AVPEPUDEA0002,0.99983478,0.99000645,0.99955505,0.97725677,0.99997365
AVPEPUDEA0003_loslibros.wav,AVPEPUDEA0003,1.00000000,1.00000000,1.00000000,0.99999988,0.99999952
AVPEPUDEA0005_loslibros.wav,AVPEPUDEA0005,1.00000000,0.99999988,0.99999988,1.00000000,1.00000000
AVPEPUDEA0006_loslibros.wav,AVPEPUDEA0006,0.99964905,0.99999332,0.99888033,0.99999940,0.99985468
AVPEPUDEA0007_loslibros.wav,AVPEPUDEA0007,0.99983966,0.99999809,0.99998796,0.99999881,0.99997663
AVPEPUDEA0008_loslibros.wav,AVPEPUDEA0008,0.98770821,0.93682164,0.25044701,0.94262260,0.89302194
AVPEPUDEA0009_loslibros.wav,AVPEPUDEA0009,0.99988699,1.00000000,0.56982303,1.00000000,0.99730492
AVPEPUDEA0010_loslibros.wav,AVPEPUDEA0010,0.99999988,1.00000000,0.99926847,0.99999130,0.99998713
AVPEPUDEA0011_loslibros.wav,AVPEPUDEA0011,0.88703048,0.98575783,0.41049337,0.90430909,0.34552768
AVPEPUDEA0013_loslibros.wav,AVPEPUDEA0013,0.99913907,0.20921914,0.99982882,0.90608269,0.99676180
AVPEPUDEA0014_loslibros.wav,AVPEPUDEA0014,0.99999964,0.99999976,0.99999595,1.00000000,0.99999928
AVPEPUDEA0015_loslibros.wav,AVPEPUDEA0015,0.99887794,0.99875939,0.82251507,0.99967420,0.99994767
AVPEPUDEA0016_loslibros.wav,AVPEPUDEA0016,0.99999988,0.99998796,0.99999940,0.99999952,1.00000000
AVPEPUDEA0017_loslibros.wav,AVPEPUDEA0017,0.99999762,0.99997747,0.99962604,0.99999964,0.99999976
AVPEPUDEA0020_loslibros.wav,AVPEPUDEA0020,0.99956185,0.92203188,0.82618362,0.99987853,0.99995923
AVPEPUDEA0021_loslibros.wav,AVPEPUDEA0021,0.96430016,0.96048689,0.22092032,0.86006504,0.90596771
AVPEPUDEA0022_loslibros.wav,AVPEPUDEA0022,0.93226147,0.01716270,0.28601590,0.99834752,0.84610260
AVPEPUDEA0023_loslibros.wav,AVPEPUDEA0023,0.82588863,0.03398412,0.98296976,0.01900466,0.86711460
AVPEPUDEA0024_loslibros.wav,AVPEPUDEA0024,0.99999619,1.00000000,0.99999928,0.99999487,0.99518555
AVPEPUDEA0025_loslibros.wav,AVPEPUDEA0025,0.99993229,0.99998069,0.99999690,0.99999130,0.99999118
AVPEPUDEA0026_loslibros.wav,AVPEPUDEA0026,0.00079572,0.00368330,0.00281810,0.00002075,0.03066596
AVPEPUDEA0027_loslibros.wav,AVPEPUDEA0027,0.01332605,0.35274163,0.00006637,0.00101946,0.00129707
AVPEPUDEA0029_loslibros.wav,AVPEPUDEA0029,0.99999475,0.99914694,0.93556553,0.93465179,0.99995887
AVPEPUDEA0030_loslibros.wav,AVPEPUDEA0030,0.99998832,0.99999988,0.99998033,0.99988389,0.99996281
AVPEPUDEA0031_loslibros.wav,AVPEPUDEA0031,0.96388066,0.36621803,0.90626770,0.43587545,0.99504858
AVPEPUDEA0032_loslibros.wav,AVPEPUDEA0032,0.99757808,0.82815546,0.96618408,0.99757856,0.99094182
AVPEPUDEA0034_loslibros.wav,AVPEPUDEA0034,0.68530715,0.98270458,0.91111171,0.99997067,0.99531257
AVPEPUDEA0035_loslibros.wav,AVPEPUDEA0035,0.91533005,0.98256344,0.59985691,0.88880819,0.63383454
AVPEPUDEA0037_loslibros.wav,AVPEPUDEA0037,0.99999678,0.99999928,0.99927241,0.99999297,0.99996746
AVPEPUDEA0038_loslibros.wav,AVPEPUDEA0038,0.74731487,0.81246746,0.99542010,0.99765271,0.32470664
AVPEPUDEA0039_loslibros.wav,AVPEPUDEA0039,0.99999952,1.00000000,1.00000000,0.99994063,0.99999988
AVPEPUDEA0041_loslibros.wav,AVPEPUDEA0041,0.65397584,0.00213112,0.14003092,0.50076061,0.01338005
AVPEPUDEA0042_loslibros.wav,AVPEPUDEA0042,0.99411976,0.94669336,0.99980098,0.99537224,0.99146831
AVPEPUDEA0043_loslibros.wav,AVPEPUDEA0043,0.99957043,0.29848796,0.99984646,0.98212749,0.97785032
AVPEPUDEA0045_loslibros.wav,AVPEPUDEA0045,0.99585283,0.99999785,0.99999094,0.99986422,0.99970347
AVPEPUDEA0046_loslibros.wav,AVPEPUDEA0046,0.99999440,0.99999928,0.99989903,0.99890268,0.99822527
AVPEPUDEA0047_loslibros.wav,AVPEPUDEA0047,0.99984670,0.99684215,0.99999988,0.99266851,0.99997556
AVPEPUDEA0048_loslibros.wav,AVPEPUDEA0048,0.98821068,0.98998344,0.92683160,0.92211688,0.91252363
AVPEPUDEA0049_loslibros.wav,AVPEPUDEA0049,0.99999666,0.99999797,1.00000000,1.00000000,0.99999964
AVPEPUDEA0050_loslibros.wav,AVPEPUDEA0050,0.97600842,0.96657091,0.98360944,0.98170298,0.99578249
AVPEPUDEA0051_loslibros.wav,AVPEPUDEA0051,0.96603030,0.99817514,0.99365234,0.61961269,0.78804582
AVPEPUDEA0052_loslibros.wav,AVPEPUDEA0052,0.99999774,0.99992287,0.99933344,0.99794561,0.99997973
AVPEPUDEA0053_loslibros.wav,AVPEPUDEA0053,1.00000000,0.99978107,0.99545950,0.96118408,0.99999642
AVPEPUDEA0054_loslibros.wav,AVPEPUDEA0054,0.00000006,0.00000000,0.00000000,0.00000000,0.00000001
AVPEPUDEA0055_loslibros.wav,AVPEPUDEA0055,0.99344444,0.99603611,0.97806942,0.99995112,0.99919122
AVPEPUDEA0056_loslibros.wav,AVPEPUDEA0056,0.99733514,0.99517018,0.22641101,0.99915624,0.99999130
AVPEPUDEA0057_loslibros.wav,AVPEPUDEA0057,0.99854040,0.99975616,0.99839991,0.99924648,0.97782576
AVPEPUDEA0058_loslibros.wav,AVPEPUDEA0058,0.02767322,0.01492361,0.16374208,0.02785475,0.03402125
AVPEPUDEA0059_loslibros.wav,AVPEPUDEA0059,0.99496824,0.99970537,0.98860592,0.99997604,0.99968588
AVPEPUDEAC0001_luisa.wav,AVPEPUDEAC0001,0.04587621,0.08784736,0.06492306,0.23321797,0.06893054
AVPEPUDEAC0003_luisa.wav,AVPEPUDEAC0003,0.99999988,0.99999940,1.00000000,0.99999988,0.99999917
AVPEPUDEAC0004_luisa.wav,AVPEPUDEAC0004,0.90432149,0.07326709,0.10229588,0.77604294,0.01915101
AVPEPUDEAC0005_luisa.wav,AVPEPUDEAC0005,0.00874302,0.01320711,0.01637898,0.85757881,0.88884926
AVPEPUDEAC0006_luisa.wav,AVPEPUDEAC0006,0.60744250,0.02158407,0.00006849,0.50019169,0.98474377
AVPEPUDEAC0007_luisa.wav,AVPEPUDEAC0007,0.00564073,0.00001099,0.00096707,0.00263131,0.22440094
AVPEPUDEAC0008_luisa.wav,AVPEPUDEAC0008,0.99994612,0.99757117,0.99811244,0.91804129,0.99261981
AVPEPUDEAC0010_luisa.wav,AVPEPUDEAC0010,0.00059688,0.02031481,0.05827643,0.03727939,0.04141910
AVPEPUDEAC0011_luisa.wav,AVPEPUDEAC0011,0.98573130,0.99913281,0.99961650,0.43107015,0.99486178
AVPEPUDEAC0012_luisa.wav,AVPEPUDEAC0012,0.00001322,0.00693597,0.33466300,0.00000007,0.00209840
AVPEPUDEAC0013_luisa.wav,AVPEPUDEAC0013,0.09038550,0.01000807,0.02611691,0.93072855,0.09016722
AVPEPUDEAC0014_luisa.wav,AVPEPUDEAC0014,0.01844790,0.39499766,0.03642093,0.41976646,0.02616079
AVPEPUDEAC0015_luisa.wav,AVPEPUDEAC0015,0.01008067,0.05823585,0.00053115,0.00001001,0.00798714
AVPEPUDEAC0016_luisa.wav,AVPEPUDEAC0016,0.05098230,0.00560365,0.00278367,0.45366004,0.00303887
AVPEPUDEAC0017_luisa.wav,AVPEPUDEAC0017,0.00023111,0.00013817,0.00029347,0.00007767,0.02125759
AVPEPUDEAC0018_luisa.wav,AVPEPUDEAC0018,0.00010445,0.05959043,0.00274829,0.00050246,0.00000310
AVPEPUDEAC0019_luisa.wav,AVPEPUDEAC0019,0.00039797,0.00165580,0.00004865,0.00436473,0.00038906
AVPEPUDEAC0020_luisa.wav,AVPEPUDEAC0020,0.00037679,0.00000687,0.00011392,0.00003699,0.00000827
AVPEPUDEAC0021_luisa.wav,AVPEPUDEAC0021,0.07143673,0.00008737,0.00093279,0.01284682,0.05918640
AVPEPUDEAC0022_luisa.wav,AVPEPUDEAC0022,0.10784539,0.66680914,0.67189664,0.68555528,0.18448196
AVPEPUDEAC0023_luisa.wav,AVPEPUDEAC0023,0.00127635,0.00003857,0.00076012,0.00556243,0.01478187
AVPEPUDEAC0024_luisa.wav,AVPEPUDEAC0024,0.40643728,0.01407697,0.01909285,0.18150367,0.37134752
AVPEPUDEAC0025_luisa.wav,AVPEPUDEAC0025,0.00504822,0.01271179,0.00679874,0.00337937,0.00022481
AVPEPUDEAC0026_luisa.wav,AVPEPUDEAC0026,0.00336857,0.00020489,0.00235354,0.56227261,0.11770014
AVPEPUDEAC0027_luisa.wav,AVPEPUDEAC0027,0.98509789,0.22147326,0.14021119,0.90966672,0.03078896
AVPEPUDEAC0028_luisa.wav,AVPEPUDEAC0028,0.98797089,0.99897206,0.99992836,0.99968016,0.83540905
AVPEPUDEAC0029_luisa.wav,AVPEPUDEAC0029,0.00000891,0.00000228,0.00011570,0.00065584,0.00006504
AVPEPUDEAC0030_luisa.wav,AVPEPUDEAC0030,0.00007211,0.00025250,0.00000753,0.00014165,0.00491931
AVPEPUDEAC0031_luisa.wav,AVPEPUDEAC0031,0.00084767,0.12323139,0.00006861,0.00216339,0.00016841
AVPEPUDEAC0033_luisa.wav,AVPEPUDEAC0033,0.00001394,0.00000256,0.00004968,0.00002628,0.00003244
AVPEPUDEAC0034_luisa.wav,AVPEPUDEAC0034,0.00079541,0.01425197,0.00018494,0.00012164,0.00053407
AVPEPUDEAC0035_luisa.wav,AVPEPUDEAC0035,0.00000000,0.00000000,0.00000000,0.00000001,0.00000013
AVPEPUDEAC0037_luisa.wav,AVPEPUDEAC0037,0.00909983,0.00060996,0.42534694,0.00010908,0.07452574
AVPEPUDEAC0039_luisa.wav,AVPEPUDEAC0039,0.00029579,0.00053025,0.01208991,0.00058029,0.00050504
AVPEPUDEAC0040_luisa.wav,AVPEPUDEAC0040,0.00001763,0.00025645,0.00000009,0.00006002,0.00005484
AVPEPUDEAC0041_luisa.wav,AVPEPUDEAC0041,0.03492944,0.00000002,0.00008946,0.00000397,0.00600892
AVPEPUDEAC0042_luisa.wav,AVPEPUDEAC0042,0.00002492,0.00000022,0.00000001,0.00000024,0.00000018
AVPEPUDEAC0043_luisa.wav,AVPEPUDEAC0043,0.00012815,0.00122782,0.00124574,0.00000146,0.00000024
AVPEPUDEAC0044_luisa.wav,AVPEPUDEAC0044,0.00000000,0.00830813,0.00001033,0.00032176,0.00016355
AVPEPUDEAC0045_luisa.wav,AVPEPUDEAC0045,0.00000003,0.00000589,0.00000043,0.00000862,0.00001269
AVPEPUDEAC0046_luisa.wav,AVPEPUDEAC0046,0.00001704,0.00005839,0.00000005,0.00020644,0.00009739
AVPEPUDEAC0047_luisa.wav,AVPEPUDEAC0047,0.00002333,0.00222534,0.00001307,0.00002875,0.00412315
AVPEPUDEAC0048_luisa.wav,AVPEPUDEAC0048,0.00005384,0.00005373,0.00000451,0.00000411,0.00000025
AVPEPUDEAC0049_luisa.wav,AVPEPUDEAC0049,0.00011799,0.00026824,0.00000963,0.00000402,0.00000008
AVPEPUDEAC0050_luisa.wav,AVPEPUDEAC0050,0.00012645,0.00060147,0.00092057,0.00076441,0.00002096
AVPEPUDEAC0051_luisa.wav,AVPEPUDEAC0051,0.00022423,0.00001228,0.00032382,0.00018714,0.00724406
AVPEPUDEAC0052_luisa.wav,AVPEPUDEAC0052,0.95377421,0.92001724,0.18887238,0.00419008,0.18082547
AVPEPUDEAC0053_luisa.wav,AVPEPUDEAC0053,0.00003142,0.02957351,0.02555603,0.00039948,0.00077664
AVPEPUDEAC0054_luisa.wav,AVPEPUDEAC0054,0.00000011,0.00004193,0.00000000,0.00003135,0.00000022
AVPEPUDEAC0057_luisa.wav,AVPEPUDEAC0057,0.00000129,0.00000188,0.00000002,0.00000299,0.00000218
AVPEPUDEA0001_luisa.wav,AVPEPUDEA0001,0.99752802,0.99999368,0.99505734,0.99696082,0.99801278
AVPEPUDEA0002_luisa.wav,AVPEPUDEA0002,0.92121249,0.96395552,0.08705771,0.08138770,0.99429274
AVPEPUDEA0003_luisa.wav,AVPEPUDEA0003,0.99999952,0.99999952,1.00000000,0.99892372,0.99994838
AVPEPUDEA0005_luisa.wav,AVPEPUDEA0005,1.00000000,1.00000000,0.99999952,1.00000000,1.00000000
AVPEPUDEA0006_luisa.wav,AVPEPUDEA0006,0.99989629,0.99997902,0.99871469,0.99992764,0.99980551
AVPEPUDEA0007_luisa.wav,AVPEPUDEA0007,0.99999523,0.99998975,0.99999869,1.00000000,0.99985397
AVPEPUDEA0008_luisa.wav,AVPEPUDEA0008,0.97708511,0.99476999,0.04735927,0.94223577,0.78112102
AVPEPUDEA0009_luisa.wav,AVPEPUDEA0009,0.99999988,1.00000000,0.99420565,1.00000000,0.99998689
AVPEPUDEA0010_luisa.wav,AVPEPUDEA0010,0.99991143,0.89267099,0.99502373,0.99585730,0.96829021
AVPEPUDEA0011_luisa.wav,AVPEPUDEA0011,0.00367423,0.99979991,0.22099535,0.06632183,0.00199754
AVPEPUDEA0013_luisa.wav,AVPEPUDEA0013,0.97981226,0.98122406,0.94857240,0.99818939,0.66491008
AVPEPUDEA0014_luisa.wav,AVPEPUDEA0014,0.99999654,0.99999952,0.99997211,1.00000000,0.99999917
AVPEPUDEA0015_luisa.wav,AVPEPUDEA0015,0.97864324,0.99668080,0.77666330,0.99975365,0.99988019
AVPEPUDEA0016_luisa.wav,AVPEPUDEA0016,1.00000000,0.99999261,0.99999821,1.00000000,1.00000000
AVPEPUDEA0017_luisa.wav,AVPEPUDEA0017,0.99999976,0.99999750,0.99997652,1.00000000,0.99999976
AVPEPUDEA0020_luisa.wav,AVPEPUDEA0020,0.98670501,0.97367859,0.65657836,0.99969900,0.99906653
AVPEPUDEA0021_luisa.wav,AVPEPUDEA0021,0.21922275,0.18410537,0.00428041,0.01324430,0.47672665
AVPEPUDEA0022_luisa.wav,AVPEPUDEA0022,0.00455059,0.24081375,0.89463371,0.99842644,0.81677616
AVPEPUDEA0023_luisa.wav,AVPEPUDEA0023,0.51419175,0.01547042,0.69071150,0.00846771,0.94514787
AVPEPUDEA0024_luisa.wav,AVPEPUDEA0024,0.99991870,0.99999976,0.99999702,0.99998987,0.99999058
AVPEPUDEA0025_luisa.wav,AVPEPUDEA0025,0.99988794,0.99888378,0.50028044,0.99999404,0.99997067
AVPEPUDEA0026_luisa.wav,AVPEPUDEA0026,0.71474224,0.09485742,0.57178074,0.00598434,0.96245813
AVPEPUDEA0027_luisa.wav,AVPEPUDEA0027,0.00505137,0.42590737,0.01081366,0.11082744,0.13499492
AVPEPUDEA0029_luisa.wav,AVPEPUDEA0029,0.99501884,0.99465585,0.99226320,0.54588091,0.99018526
AVPEPUDEA0030_luisa.wav,AVPEPUDEA0030,0.99893361,0.99999452,0.99797207,0.99782771,0.80468392
AVPEPUDEA0031_luisa.wav,AVPEPUDEA0031,0.99979657,0.99858081,0.99764389,0.99992275,0.99998474
AVPEPUDEA0032_luisa.wav,AVPEPUDEA0032,0.99918503,0.86810052,0.93152374,0.87169665,0.99818254
AVPEPUDEA0034_luisa.wav,AVPEPUDEA0034,0.25033042,0.78334582,0.00830655,0.99990857,0.17076640
AVPEPUDEA0035_luisa.wav,AVPEPUDEA0035,0.01011725,0.06322984,0.00050519,0.00132583,0.00077081
AVPEPUDEA0037_luisa.wav,AVPEPUDEA0037,0.99999917,0.99999511,0.99999499,0.99999988,0.99999166
AVPEPUDEA0038_luisa.wav,AVPEPUDEA0038,0.07207217,0.00390682,0.14694801,0.92647421,0.00359383
AVPEPUDEA0039_luisa.wav,AVPEPUDEA0039,0.99999738,0.99999988,1.00000000,0.99994409,0.99999893
AVPEPUDEA0041_luisa.wav,AVPEPUDEA0041,0.70958340,0.42870677,0.91361266,0.00768956,0.16739359
AVPEPUDEA0042_luisa.wav,AVPEPUDEA0042,0.99911588,0.94964552,0.99990666,0.94539779,0.95556718
AVPEPUDEA0043_luisa.wav,AVPEPUDEA0043,0.94968957,0.69540060,0.99225301,0.92284548,0.60791278
AVPEPUDEA0045_luisa.wav,AVPEPUDEA0045,0.99999416,0.99998403,0.99158102,0.99996078,0.99994648
AVPEPUDEA0046_luisa.wav,AVPEPUDEA0046,0.99999964,0.99999905,0.99995410,0.99995613,0.99966776
AVPEPUDEA0047_luisa.wav,AVPEPUDEA0047,0.83937711,0.99870110,0.99914491,0.83821201,0.99101502
AVPEPUDEA0048_luisa.wav,AVPEPUDEA0048,0.95713633,0.98527455,0.99959558,0.99614692,0.65822768
AVPEPUDEA0049_luisa.wav,AVPEPUDEA0049,1.00000000,1.00000000,1.00000000,0.99999487,0.99999988
AVPEPUDEA0050_luisa.wav,AVPEPUDEA0050,0.99774808,0.83990294,0.99464345,0.99939561,0.99555796
AVPEPUDEA0051_luisa.wav,AVPEPUDEA0051,0.99673468,0.99971908,0.99745220,0.97569668,0.87767178
AVPEPUDEA0052_luisa.wav,AVPEPUDEA0052,0.99999237,0.99610412,0.99998069,0.99735248,0.99080467
AVPEPUDEA0053_luisa.wav,AVPEPUDEA0053,1.00000000,0.99998188,0.99984300,0.99996769,1.00000000
AVPEPUDEA0054_luisa.wav,AVPEPUDEA0054,0.00001081,0.00000000,0.00000000,0.00000017,0.00000067
AVPEPUDEA0055_luisa.wav,AVPEPUDEA0055,0.99984741,0.99994874,0.99967182,0.99999988,0.99955350
AVPEPUDEA0056_luisa.wav,AVPEPUDEA0056,0.99527967,0.15965478,0.85060978,0.99998963,0.99918443
AVPEPUDEA0057_luisa.wav,AVPEPUDEA0057,0.97512144,0.99968565,0.99991393,0.99929047,0.98982877
AVPEPUDEA0058_luisa.wav,AVPEPUDEA0058,0.02109518,0.55951327,0.01663829,0.09650197,0.00953905
AVPEPUDEA0059_luisa.wav,AVPEPUDEA0059,0.99348676,0.99999988,0.99992454,0.99996722,0.99980384
AVPEPUDEAC0001_micasa.wav,AVPEPUDEAC0001,0.01930968,0.37871280,0.56514096,0.98593789,0.00979842
AVPEPUDEAC0003_micasa.wav,AVPEPUDEAC0003,0.99999535,0.99882036,1.00000000,0.99999559,0.99999893
AVPEPUDEAC0004_micasa.wav,AVPEPUDEAC0004,0.02886180,0.00048733,0.00175842,0.41430381,0.01214635
AVPEPUDEAC0005_micasa.wav,AVPEPUDEAC0005,0.00187865,0.00029620,0.01083669,0.11758797,0.73362070
AVPEPUDEAC0006_micasa.wav,AVPEPUDEAC0006,0.80536813,0.33499011,0.71427745,0.12712017,0.91618890
AVPEPUDEAC0007_micasa.wav,AVPEPUDEAC0007,0.04153040,0.00010101,0.14447409,0.02756635,0.73214334
AVPEPUDEAC0008_micasa.wav,AVPEPUDEAC0008,0.98677105,0.85330009,0.58371639,0.69193381,0.05029094
AVPEPUDEAC0010_micasa.wav,AVPEPUDEAC0010,0.01082231,0.17071801,0.76007456,0.06292260,0.11376119
AVPEPUDEAC0011_micasa.wav,AVPEPUDEAC0011,0.97204262,0.99936813,0.99993992,0.49343255,0.99757749
AVPEPUDEAC0012_micasa.wav,AVPEPUDEAC0012,0.00010622,0.49460688,0.07463621,0.00001710,0.00081052
AVPEPUDEAC0013_micasa.wav,AVPEPUDEAC0013,0.00069089,0.00130332,0.00308965,0.96248299,0.20844257
AVPEPUDEAC0014_micasa.wav,AVPEPUDEAC0014,0.82751334,0.81110525,0.21019681,0.81683683,0.90611970
AVPEPUDEAC0015_micasa.wav,AVPEPUDEAC0015,0.02822462,0.06181496,0.77903837,0.00015921,0.13558216
AVPEPUDEAC0016_micasa.wav,AVPEPUDEAC0016,0.31978244,0.02038760,0.96592396,0.04112827,0.00020723
AVPEPUDEAC0017_micasa.wav,AVPEPUDEAC0017,0.05299779,0.00532055,0.10974003,0.00415326,0.11101700
AVPEPUDEAC0018_micasa.wav,AVPEPUDEAC0018,0.08205360,0.10236138,0.00286975,0.41278583,0.00000087
AVPEPUDEAC0019_micasa.wav,AVPEPUDEAC0019,0.00003470,0.00000895,0.00000742,0.00001569,0.00004833
AVPEPUDEAC0020_micasa.wav,AVPEPUDEAC0020,0.00000245,0.00000119,0.00091055,0.00000078,0.00000410
AVPEPUDEAC0021_micasa.wav,AVPEPUDEAC0021,0.00017048,0.00001347,0.00029125,0.00015357,0.55107486
AVPEPUDEAC0022_micasa.wav,AVPEPUDEAC0022,0.72160107,0.99162406,0.99693763,0.98476148,0.98852044
AVPEPUDEAC0023_micasa.wav,AVPEPUDEAC0023,0.00001954,0.00000221,0.00142504,0.00016113,0.00089089
AVPEPUDEAC0024_micasa.wav,AVPEPUDEAC0024,0.87870228,0.56107241,0.95893586,0.01073334,0.68725413
AVPEPUDEAC0025_micasa.wav,AVPEPUDEAC0025,0.00778673,0.01594394,0.70733619,0.33833164,0.00114430
AVPEPUDEAC0026_micasa.wav,AVPEPUDEAC0026,0.00006472,0.00001884,0.00004399,0.01099763,0.23122324
AVPEPUDEAC0027_micasa.wav,AVPEPUDEAC0027,0.99111241,0.99963343,0.97886527,0.97085404,0.96703076
AVPEPUDEAC0028_micasa.wav,AVPEPUDEAC0028,0.97292048,0.98865241,0.99371839,0.99899167,0.30860931
AVPEPUDEAC0029_micasa.wav,AVPEPUDEAC0029,0.00051314,0.00001869,0.00021029,0.00235052,0.00003701
AVPEPUDEAC0030_micasa.wav,AVPEPUDEAC0030,0.98970544,0.16285236,0.30904227,0.10869571,0.51694649
AVPEPUDEAC0031_micasa.wav,AVPEPUDEAC0031,0.00001405,0.08107302,0.02436297,0.00060591,0.00000670
AVPEPUDEAC0033_micasa.wav,AVPEPUDEAC0033,0.01451787,0.00051697,0.00003089,0.00107496,0.00026009
AVPEPUDEAC0034_micasa.wav,AVPEPUDEAC0034,0.00000325,0.00002863,0.00000163,0.00000234,0.00031482
AVPEPUDEAC0035_micasa.wav,AVPEPUDEAC0035,0.00000287,0.00000000,0.00000184,0.00000285,0.00008408
AVPEPUDEAC0037_micasa.wav,AVPEPUDEAC0037,0.00592939,0.00002178,0.77710122,0.00000382,0.00022745
AVPEPUDEAC0039_micasa.wav,AVPEPUDEAC0039,0.03834986,0.01297213,0.00452021,0.34160605,0.16315924
AVPEPUDEAC0040_micasa.wav,AVPEPUDEAC0040,0.00012891,0.02209163,0.00000034,0.00000274,0.00000951
AVPEPUDEAC0041_micasa.wav,AVPEPUDEAC0041,0.00015012,0.00000227,0.00004305,0.00007932,0.00090115
AVPEPUDEAC0042_micasa.wav,AVPEPUDEAC0042,0.00001194,0.00000001,0.00000003,0.00000063,0.00000014
AVPEPUDEAC0043_micasa.wav,AVPEPUDEAC0043,0.00013860,0.00325684,0.00033918,0.00019799,0.00000131
AVPEPUDEAC0044_micasa.wav,AVPEPUDEAC0044,0.00000000,0.00000581,0.00004447,0.00000435,0.00000082
AVPEPUDEAC0045_micasa.wav,AVPEPUDEAC0045,0.00033622,0.00003587,0.00015317,0.00153856,0.04304872
AVPEPUDEAC0046_micasa.wav,AVPEPUDEAC0046,0.95341539,0.04264306,0.82058483,0.85508978,0.94502139
AVPEPUDEAC0047_micasa.wav,AVPEPUDEAC0047,0.00790773,0.73371375,0.00677558,0.00079068,0.05660184
AVPEPUDEAC0048_micasa.wav,AVPEPUDEAC0048,0.00000003,0.00000028,0.00000002,0.00000000,0.00000000
AVPEPUDEAC0049_micasa.wav,AVPEPUDEAC0049,0.00027664,0.00000252,0.00003295,0.00000567,0.00000049
AVPEPUDEAC0050_micasa.wav,AVPEPUDEAC0050,0.00001611,0.00000373,0.00000607,0.00002950,0.00013187
AVPEPUDEAC0051_micasa.wav,AVPEPUDEAC0051,0.03125897,0.18057519,0.07682513,0.02469910,0.00204756
AVPEPUDEAC0052_micasa.wav,AVPEPUDEAC0052,0.84723794,0.92143601,0.93788916,0.97936410,0.46067849
