id,speaker,arm,p_yes,answer_mass,wav_sha256_1mb,n_samples_scored,prompt
a000310,314,agreement,0.1734584193,0.9950562268,c72a29ea4e4dfb0b146fedbea21f98a9ecddecbe566dca82068246409d0ccfe9,467200,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a000351,315,agreement,0.1646280531,0.9960660189,dec01453ecb99588765723db43c22720bae95b234595cc3a06361cf2f30e09fa,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a000439,321,agreement,0.3348509321,0.9967106879,0a79341920a4d240459ef04639654d1076331c70f57fc1c81ffc098c3941ebe9,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a000550,327,agreement,0.2569725184,0.9966772199,218db1d7875e5a57b0b418017e3db12c5fab63be755c76511af85d4a9d9c4cb5,358400,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a000594,329,agreement,0.0567056237,0.9981449656,63d509bdec6b8b99dc9bb04437c783529583afcffa87f1f135f676b710e372fc,457600,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a000855,340,agreement,0.0601331399,0.9977872558,51f8a8fb30d24ea869fbdba3ad7acbfca540d7b583824e300f66923a3d575470,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a000938,345,agreement,0.1128483122,0.9964333028,b6abe032aa1aa064abf5a6c085934dc0bc51cdbafa4f834b513df40b4fd28eac,296000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a000979,346,agreement,0.2452867624,0.9958788455,c9ecef3023a4d7f9fcd1f10846fc803cdc17aed295c79b2dd30b88a1bf60cf3f,264000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a001012,348,agreement,0.8269415322,0.9962458163,cab832c2f59c5d979ecf348d486dc83587207aee281f62a5536800233f6f6ff6,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a001267,362,agreement,0.4692960624,0.9937644601,7e9544ea9046c8826c0dc483f0c84abf5d0a669f59b65bd4d4cd579a2cd5f6c4,470400,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a001342,364,agreement,0.1067792696,0.9980795011,cc42f52c66b94f6eecbbed2c6b798cf2d384eeb305334d8c42fec011528b19bc,326400,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a001434,366,agreement,0.1404481753,0.9961705804,9d1b0f73f115e9867a3b1d8cc4a706af46b3d730eb3e52aec89ad4d5c2633b8e,328000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a001402,366,agreement,0.0954368994,0.9936453477,6e619795f0cc48f92c590b770349bbaca79bff220bca06c46b940e9aaa39b5b6,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a001468,367,agreement,0.8177037777,0.9954935610,63d0c3ba3897a55dd58074c145fe0bc8db167b1e758f723f3c18fe4ca6d4e9c2,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a001544,370,agreement,0.1009643208,0.9979707524,f94c6c802d0c7f93e8742f204e9e2ba2be031a339da706171916ff3d3b087e82,324800,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a001664,374,agreement,0.1067649724,0.9978423193,82c64c11da4458ee058306e7445a404e4de1476b99478c6d133f833845a82fd9,345600,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a001758,377,agreement,0.9363382233,0.9974053577,98f5e962592d269dca9ef4743daf9afab4ad7f71a944af7c6a26e6e461b23116,320000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a001816,379,agreement,0.0566869412,0.9970674552,42fc79518fb4d3d4d45a3d8ac18a96213b5ae3b7a8dec20d81d1113c57fe9872,387200,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a001887,381,agreement,0.7663992699,0.9952599257,b2453c842a48e3fe2a5f059ba3fae51c4ff7458165c3b65b695b990b30e1a300,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a002035,387,agreement,0.1067583756,0.9965156615,9ee1ff26e7007111953ce867ce7d68f39b3d3a56515e2e7bd37217b3a68ae4a2,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a002325,404,agreement,0.1404689195,0.9966710955,1a0a58eb411d269d7ee8138a0edccfdb9e725cc58338a772ebd25729d819d44c,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a002370,405,agreement,0.2339455158,0.9919129759,06e96065c4c97045baa56f4bf07c6370ef67e58bcbf302d6d6c5e8d71f41cafe,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a002414,407,agreement,0.1128526064,0.9972391278,d1655c408dfa1cc1c1e683577ed39406e792946f4a530b7099287be3cd10ad9b,388801,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a002503,411,agreement,0.0373464148,0.9986758344,d474e4234aedc665d50ee4f310f2533cf4870ef4b6aad9576f687700ef43fe2d,286400,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a002590,414,agreement,0.8935676143,0.9975909889,fa53b0e0b6c6ee5e5cd8fb979b84b67c56c63580daa87af57c40f23a33bbf397,262400,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a002638,416,agreement,0.0567005894,0.9978622459,288e2bd1cae4bb8e098926ec822addd4fe83f71d79160bb5a04259aa7427d175,332800,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a002712,419,agreement,0.0396785576,0.9982591793,9cab3c530567a11f330811ad7405bc08d01306645e6742305912963be10b2488,414400,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a002846,424,agreement,0.0259689921,0.9985229895,86da35c771e95a0783c2fdcc788bbd5e92588bdd083b2cd2b081cd7703dfe37b,243200,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a002895,426,agreement,0.8671404974,0.9964931458,be000f8af8a47a723bdfd497f4d3f329df002dba7247ce8a35e01ac46ab0c5b7,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a002968,430,agreement,0.1733883265,0.9971111268,a1c6c256bc885cd3f5805287319f4eb900a0aa9600ccd7793cb122f5e0de480c,212800,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a003036,434,agreement,0.0474494847,0.9981517754,a40cf485425b0e1b379ebb04baef2e2fe7c1cb1e7520fadbb0a9f5528cca2903,452800,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a003120,437,agreement,0.0601252327,0.9980087504,b9b59958e29a5ddc85207de6124ed8bbc9b90d485bde4557011d8f0a99b01786,433600,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a003181,439,agreement,0.2691292710,0.9969774783,b6f454829e3d74193cc0a225d97b37f8899b6663752016e21c81fdd44f51b217,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a003205,440,agreement,0.5777814262,0.9951204956,443473afc6e681af693cb948c6bf15ed30fb397872056dbb113d383c392dc09b,348800,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a003259,443,agreement,0.0637724204,0.9964091629,3760198488cb46e8c65b99167213d01435b0cd503c2a745f41387053c8b6528d,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a003344,447,agreement,0.0276096876,0.9983722996,e918aa347f369c8759642acef8740beba72f6ce36c26eb8b23aade0ad3fd0f8c,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a003370,448,agreement,0.2944407671,0.9963765740,967a526d1d0753cc439629b8ee9bb377085ce23afd26055302f24386c519524a,414400,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a003462,451,agreement,0.0716373953,0.9980501905,8969d85e4767a2e0023182f7c04b72b31e503eb95ced8ba6e36649adc4fd12e0,289600,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a003534,454,agreement,0.0851796607,0.9949792325,5ce94dc7f5149dcac8de46733003ccbf7c4db598328f39160186812294a4fef4,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a003602,457,agreement,0.0474740176,0.9982834235,a980a09f542b627d62b489fe0d00af2f3532ae2408066914d61edd2417c177c1,361600,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a003717,463,agreement,0.1404255722,0.9969660193,b9a0b7b9d523c908936abf0401862745b95cf43acaf0916bfb2bd59d9f152ed0,283200,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a003774,465,agreement,0.0259692303,0.9986328930,abb9b5a0cd7c0f33f76ff15e76d1fb501bc2586ce56e79f7e37f454ca156b942,264000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a003810,467,agreement,0.0373656819,0.9985835031,4934afbbb69b12129bc5d1e634f63c4c92c228be078bbcf9915f8c87cabffffe,401600,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a003847,468,agreement,0.1009340011,0.9973363876,bc1a0276875ed1cf20ac9562a2b11d860303c2189e39854dc763950ea382f944,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a003889,469,agreement,0.0566907581,0.9969925694,aacbc0043dcb943df3feed9d7fd90f672756094b9f913f6bdd542de266e57741,451200,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a003916,470,agreement,0.1128606257,0.9976724982,c227f0f927582e9f035523b178a8d1aac0e26f1a8a2d1ce7186ca72a195bb39b,420800,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a003938,472,agreement,0.2019666909,0.9960116446,2ebc6905d92aa1d52f447ede325360157423dea909972f638284ee3c2c188869,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a003964,474,agreement,0.0638094933,0.9965732172,e086ed264170e03e81846bed025de8d446a7ea37aefa71cdf942314c2307aa7b,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a004036,477,agreement,0.1128730086,0.9970807880,d28da386a279f9a8b823ea14b6c4c2c12c7dc78fd38f23dafcc4eae75ccac308,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a004059,478,agreement,0.1260147040,0.9959063679,f3946d26fa5be451e4b1f4c0c4d03cef801664b847296b9f5109925efaa68829,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a004082,480,agreement,0.1330554155,0.9962567985,0d6adef0ccdc084df5222c2f366e024923215c425f4a9862842f3f562a9e9fd5,403200,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a004270,487,agreement,0.1067522127,0.9966564551,97b1f86c281fccc6a5627015e524f05e8cd1a64757a29e49d3d6af6e5b4a060e,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a004310,489,agreement,0.0421080560,0.9983117133,ead35ceb1975dba6848240301e00f08dbce048af95237d04abc8d445d0b16c70,232000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a004415,603,agreement,0.0566883050,0.9957584701,b52d0ce533e0d8580e3819705a3cc3562887b8ea8ac6b4af407ceaca0439dab0,233600,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a004505,608,agreement,0.3631656962,0.9970023632,64080e67f2b4c95f5d2e3ebc957590e78c5cdec26d5b85fdd65560d0643a1194,363200,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a004543,609,agreement,0.0275951071,0.9986355528,7cef497217928dc5d0d2251785b7a9c39d955409b91c7584e549943c93a2aacc,286400,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a004580,615,agreement,0.1825039045,0.9977523237,c8ec80991d11c0b8ac97ec4a4a7974c8297006e85e17e81b9762e9912ec02c2e,348800,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a004702,622,agreement,0.4534425698,0.9975056946,07ad24ff914176484045d355619b0bebe5ec5298230f8756f48c6a6d2194d4b8,472000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a004791,625,agreement,0.1733473321,0.9978151619,70cd75a6b8474cb958e7243adbda273258d643cee2edfdf6ae107f78f8c17fe9,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a004803,627,agreement,0.0535062614,0.9979372881,5be73dfca07bbbbffb7abba1486bc6adc8085b84e306a98ca7502f9c2fa1264e,443200,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a004929,632,agreement,0.0716612785,0.9978370219,921723ac7e3472837346f8b87748792cd1d9a88926bde6d77123ac38dae300b0,460800,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a004982,634,agreement,0.0503526222,0.9985277094,90cf82cc4f7f9294242797870fdc2bfe8c8a7e63addc5a812499371e15186ee1,414400,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a005047,637,agreement,0.8082785052,0.9979172796,ac95d154f59125a25366a2c190d70efcf056c1429023552c7a5fdb9387754611,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a005078,640,agreement,0.8672863453,0.9967681617,76536a573d57ed8f7c9a05ad56eb384f72b7e1ee9f62e401cee6fa61162ff709,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a005100,649,agreement,0.4075697073,0.9965400100,75ca183da131a4115ebfdc6f9decdf7ecf8c64d35799b6e02d51bcb4d15b396b,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a005289,659,agreement,0.6228366469,0.9942008555,38c695bddcfb57f8af22b30023d3e0058f29c67578e01920a771b9e31c8fa174,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a005326,660,agreement,0.2020269388,0.9958540201,0fb9d1c246ea5f1de03761ee880fa6b10f09de29181bb495a694162252c5d680,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a005354,661,agreement,0.4228242087,0.9937411547,8c29748cb049dc5c620e20358100276c653e78d146fe1458b9e1f2c3c19e2995,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a005529,670,agreement,0.1646791939,0.9966107905,60cdab19f11ef22f3f50d015694a478b619e51e0f772993548fda29b74167818,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a005687,684,agreement,0.2570678617,0.9950377643,fed1f16dcffccfcbb40cfb28d44b40f67c3affc65fb50e7551e1791a8c2d8f74,388800,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a005919,698,agreement,0.6928332231,0.9954435229,58db0fb886478c58836817c9a1d1966ebb07aad9b34a241f4b293930a89010d7,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a005896,698,agreement,0.4226831298,0.9972078800,67ab9b52cbea4f64deea2ba634b8b0658590e61659046ccc8198ef3271057029,278400,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a006009,708,agreement,0.1404327802,0.9971536994,faecea4d6673ee1ae2c0eff996837127d4b8a0599d93b4f6e0d21857c1d6e9a2,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a006150,716,agreement,0.9627201024,0.9985273369,84437d80ba473443369f2b7f8011959e60263d1054df123d4588214a8cbec4ec,324800,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
