id,speaker,arm,p_yes,answer_mass,wav_sha256_1mb,n_samples_scored,prompt
a000342,315,agreement,0.1734491594,0.9940280765,778772659eb401d778583d1ef692d51913321f9b7394278120cc08f7c7bb2963,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a000436,321,agreement,0.9604289683,0.9982445426,08f235743e3ce6f66710725cbfb330016d68b0e40ff86734b0420e7910c5060e,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a000566,328,agreement,0.0675798346,0.9967581555,ac93dd116b4768b23a83de5f89e51794a5ed6fc6088cfc002635bd348e3b4b7b,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a000647,332,agreement,0.9688833975,0.9985198528,e5d86f1aaebd9e8e0947ee94b3c9ab2f948234facfb70df5144e01230bcdb94d,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a000951,345,agreement,0.6795553418,0.9947337508,d357046dd91e23f9c37ad82b03a09a11c4ab644a80589a18a35fc5a59ce05133,427200,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a000977,346,agreement,0.4845884978,0.9941480160,8f8bd17772200876dba941637d135834c801f3c59cc0ca884fbd375b46c71569,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a000973,346,agreement,0.9809148150,0.9991516247,9215f98ab02ab9527d98a9dc61627b6266ff0f2cf42274e0553c50656ec0acb3,233600,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a001010,348,agreement,0.8992750312,0.9968072921,9c3dc257803b1f027737368f034d44e8db52a5e770b60a076c477e0ff747aa08,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a001270,362,agreement,0.9325854026,0.9971381053,a7f06d20e60d3a4dcce0953c829d9b24cd62431420227c5078fcb0f1e14fc479,460800,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a001307,364,agreement,0.0534222668,0.9972310774,ee9b4311b25628758750704ff6de4698ec01764c60aa44ee716aef92e1abde59,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a001403,366,agreement,0.0759052669,0.9979560450,d5c78d7d4e28280a96716bfc293d8ed7cdb6bc328c76abee6ab7e0c2b53be3b1,414400,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a001465,367,agreement,0.4848098327,0.9959948063,157fc2d940d209bc80f50427b7381a6912b45acfa1206fe208de13ed815d3491,391999,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a001513,369,agreement,0.1404597597,0.9948982149,f20feb91c332ed4bc90fb33fb66135645f2f8c61854e8fda4683ec3eae8dd08a,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a001542,370,agreement,0.1009330626,0.9967824370,27ccd359373c59bbf97880d6174ad5ba88c1c4b8d0b16f7c8d84831ae965dc07,384000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a001749,377,agreement,0.3632395467,0.9954485297,b5042f303a02e32c62b6638eee9f13af777df593590529c527321c606f12ca53,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a001773,378,agreement,0.0803996449,0.9972559065,656d3ee287009768c1bd0a5627c1f7013985717584c6036536b3a8bfdb1cd24a,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a001879,381,agreement,0.3489760906,0.9959397316,a9e8bd6453e3b18c0078b8f862f8a07d377d42f0d9bbc7ec974d1105fa4adf93,379200,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a001916,382,agreement,0.0331084434,0.9984157383,205baaa0ed5c42a17e9fabc5269d522e6e19387026248af98f0aeee04fa56561,414400,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a002117,392,agreement,0.1330608978,0.9974453747,2269cf46b5c42abf35b034a948e0dbab3e956b5e75ccdd5dca38ec203f02c17c,457600,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a002361,405,agreement,0.6929025494,0.9964382946,8d98abf78dab73a6ca9468763cb86cb11bf502b3cc2fc0cee91272248d6d1767,478400,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a002376,405,agreement,0.7665315513,0.9975808114,aa536cca36fa7801128d5a90aab5ce22ec9c5c8112fe3989b52a31276a3d8d99,380800,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a002449,408,agreement,0.1128584596,0.9962826446,1f95fdebee318ffb8055eb67c5a9a679624f7f9dc9600c7c7295eb0d505570d8,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a002591,414,agreement,0.8520462304,0.9967797995,16830a421a16a15dbd04d3bece0c4f2569bd7c96002176199f9a6a84c354f2c2,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a002588,414,agreement,0.7434754326,0.9971924424,43743bdfce57b03967d2f2f853688f38f2567dbc5adca4a0bbbe0e555fc0e538,348800,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a002698,419,agreement,0.0566858810,0.9984230734,8a3212e564c1dd03a0913f5d39f479cc9de26804fc88125e497b1109f5731eae,334400,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a002738,420,agreement,0.2122860798,0.9974451810,ac621f9099dd75ce56d3c1abfb35db8ab8fd60075e746840cee7687cc8efc775,227200,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a002826,424,agreement,0.1193621206,0.9970472455,7305187719a52e43ccf3bd2db00a23774539ade2ad1e6e651ee5d0c9c8128e60,396800,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a002951,429,agreement,0.2451989231,0.9966796041,8ddf49d07b7ef3df5baef2c71c38a7c73e25b182e3ec339693ee71b3fdf16a86,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a002994,431,agreement,0.2122527528,0.9969621599,9a5c57d8c6e1c2bd8e609c3ad92c6658bb1df20475535d696aea2d1f3f13b1f1,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a003058,434,agreement,0.1825043648,0.9972409755,63ba22859aa7e6ceb0d6a11c2a928775574c9f77dc2b31f6d34dcf3647ddc81e,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a003142,438,agreement,0.1734035103,0.9940933138,bb18b6baba79f7464a3f13ed4c23b66f5933b08984a72f7208f82a8c160b053d,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a003202,440,agreement,0.3348385383,0.9953874052,3758f1f3287d58ec742ab86d46add70685fd64d9377622e5aa193a57ca91cf25,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a003229,441,agreement,0.8084858771,0.9959303588,1d3f2c1bbe65587ca0aa627804f9868a43a913cb6d17feaedfe55646819aa955,440000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a003309,445,agreement,0.3209831002,0.9972690344,c5c1b40fcbb11e0c938f20a9e7746ccd2bfd61ff06e0dca51f64f55585e84286,371200,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a003346,447,agreement,0.0331090156,0.9980042279,b56c53ab56a80bcd6bd8f38cdbbbed4ea64e0787a5cde3f9753a816653e9ffed,414400,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a003385,448,agreement,0.8933900462,0.9960626885,6f4935f04a2364e9ac90bbd44eb44f7be73725085482e1abce6b159a413433ab,288000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a003461,451,agreement,0.1128932109,0.9974281564,aa63489edc2d946633f8129e81b2d4bdfc04889f253f478ff23e14d081998035,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a003596,457,agreement,0.1734087089,0.9967739433,f7471588416ca352232d417520c5238d253e4f1d03b3c4e46d1324619d8ff445,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a003662,461,agreement,0.2338904446,0.9960306734,52cc34c6506598b8be8a3cce9039012c93d0a7c8fbe067b6cb615a651314ad92,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a003727,464,agreement,0.1193016375,0.9960467666,a3ecf5d624d717a62365ac634de775bc07cce7cbd515460bba9850c5eea121f3,419200,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a003773,465,agreement,0.0311591981,0.9977960251,aa9798a884d1c4f3615f6d56d7f37e1621086e556176c694343d4e5ede6a33f4,355200,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a003811,467,agreement,0.1562177284,0.9968720376,dca5e2e4f8a8cbe813a3cb66405ad2a7b05cf93540dd9cc9d9bc9cbefc72e121,422400,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a003864,469,agreement,0.1733820439,0.9974208176,04dfaadaf230f8cbac8bbfff97d0e47f25d493a84aef3481689471cba2fd687b,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a003904,470,agreement,0.2122272437,0.9958149940,513674bfd6392c400d49072c20fb23e604fc365ce49827956c89f7ee7185163d,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a003928,471,agreement,0.1009705282,0.9970514476,26272c95f203a2dc63481530dfa0e9dcd048acb81d464af54fe2b5ca4ae7aaad,443200,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a003948,472,agreement,0.1481431071,0.9969323575,d08b176f8202e72ee28f26b2064d92fff3ffc243ce894e2c976ceec4bf1f5c19,440000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a003965,474,agreement,0.0716332728,0.9975904897,2fc23c5a4cb93e5d2cc665d03f96754fb37b641a2c92a6485a1b6b0927842e19,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a004011,477,agreement,0.0373474600,0.9976689704,fdda331206f0be12288a3b0b30923d9cb0a344d5136c456f13ff5b45ee33312e,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a004057,478,agreement,0.1009387466,0.9974956587,0885d96d8bdf779aa3ce54c6f08ea072f1b1cd97cd4a4569b8743ef48038657d,265600,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a004140,482,agreement,0.1009467845,0.9977984056,ab7cae130da0ce6d508c0be49ac776f1681a8c8e04194985eb80a28cbde93edc,475200,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a004279,488,agreement,0.1192818135,0.9962295443,777e790a743f213f0e3fad13fbcd5e3d61686b6ee9ddcc5e3a4f5601402a7d40,416000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a004360,492,agreement,0.2338902415,0.9965596944,c838aff82f65e13442e1b2e24e48ddef1321c55038df47d379c9d5fb83b0d8a6,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a004458,605,agreement,0.1404354739,0.9975033998,dba38ef293f11df126f7ab66cd02efd93d9c979f86714a1e5e16e575a8fc2ea5,388800,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a004547,609,agreement,0.1562021727,0.9966864586,7064e5837e44c5e8444ebd814e150b200840b3857e607fdc26655a92068c516c,478400,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a004563,612,agreement,0.2570581180,0.9967238605,88fa2a9b02bc9abcd32d546ccfd36ad4fb2ecf99202b44cede47de5d15c9560f,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a004604,615,agreement,0.1481278649,0.9975770563,8398ad9353a12bc98c86c0e5329cd8041bde2d76780f1513bdd7cd43eb949bda,324800,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a004759,624,agreement,0.7551002759,0.9964561313,93fc7cdcfb82ef3e588fe689407af7bf533e307c5d8885973d94c56aea019f76,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a004818,627,agreement,0.2228561645,0.9970166385,9413190e38c8334ded7a9e5ae0cdd8ea61af2a3979b47e3f0e695dc6d51cf16b,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a004838,628,agreement,0.0954333332,0.9973500222,69e62e6532217126b3436801d5e3e86ae058c0c1fd3c19b4fed4e509f99ef571,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a004931,632,agreement,0.0534333712,0.9976989888,eb3a783b5f6d021926d386446ca1f58cfc15efa5ec80fc3fffa123f47631e74d,339200,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a005013,636,agreement,0.5314318307,0.9955325425,46655b67e2495ccba6cf0146803da307df727d67912c6a4659a664b16a7ecfda,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a005053,637,agreement,0.8440133773,0.9969633371,117ae6e2df439e635a21b50225f5ffa47a53876e3dbfb5c4789184c5c17876b7,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a005077,640,agreement,0.8671932353,0.9971354753,dcf0ddea6182ccb7c0fd1cfe6cb54408f1c4103e0112fb8a111b92e4609637a1,238400,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a005110,649,agreement,0.2452168240,0.9970108271,320c4b6e18018c5860ce3b75874e238b8fb9851fe7b110e77d8df15e93e5eb68,393600,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a005288,659,agreement,0.7433414020,0.9962785244,0422780c29ef309ce2160d92019b76456037a36c7001d41a556fa64911362f91,326400,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a005352,661,agreement,0.9242172032,0.9975333959,7c91cb7b0081d3e5bd8ee7cc1203993f445d33b963cab2d872adaf3e4ac75303,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a005373,662,agreement,0.1404262395,0.9972799420,9ed275b4f05f0b8277952a7f6c90c713c0dcd117eb08c33874d3220bf4769af4,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a005622,680,agreement,0.6371969725,0.9941370487,15b34e8f7044ca3d62da957ff98f2cf31e2cdaf114c960c936921a1bcbfc21e8,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a005741,688,agreement,0.8521198418,0.9968808740,406c053e621750b009f4e9b75ddc435923b83df1e56153dccb3f1d8170cc13c2,321600,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a005914,698,agreement,0.9724507046,0.9983266629,3cd80d7f3474ce02f599427cebccfc6f693e38909527693f64afce2e848f4855,393600,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a005928,698,agreement,0.4227121684,0.9974749684,e236fbdf9a6cb10f21658fbb0b64cf69e1ba057f80b9755a3b5e3299bc047081,356801,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a006073,712,agreement,0.0716461398,0.9970562011,c05b4984a6a7b66fdad0a9f5f106f5524fc64313b208deaa8a4d9d2dcc197742,360000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a006145,716,agreement,0.6793844363,0.9954252839,2090c449642036bc796ac0662a76e758e144cca09c9f17fdd1b7283f01868669,376000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
