id,speaker,arm,p_yes,answer_mass,wav_sha256_1mb,n_samples_scored,prompt
c002625,416,conflict,0.0758899471,0.9974102825,04b2c930c980bd926afb0c8e9d4e0305973f3a7b1f148f16df23a86bf1b576d8,457600,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c002633,416,conflict,0.3630880575,0.9945838153,f17a4dc88d5d197cad97e4f6191b99cadbdcf32de0c73c8dd1acda10e8e46d8d,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c002639,416,conflict,0.3925341878,0.9949244261,940680a96c5119d5c9a2912b275bec699c9cc109f9e0c8fd91ee98392caa1d44,233600,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c002702,419,conflict,0.1260003736,0.9956029952,bd45a8b2194313790a02487db028e711ef7ff9b430138b4b7bf019cd1c3dd43f,331200,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c002707,419,conflict,0.2570245458,0.9944765866,11a7f28430e7429d11b6b83ad21c894ff35ddf3938cffb437c5052aeb2d69adb,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c002715,419,conflict,0.5315377612,0.9967434704,7c08f705792bf671c1faa2402561c8056de7f637e753cb4a153b6392738e8a4d,419200,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c002723,420,conflict,0.1733935938,0.9960342795,88a64ad34e8a69bb7482b34105a020bb80ef03568a5776f5f85ca56568aaeb30,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c002728,420,conflict,0.7061204544,0.9955447316,8e46ec20a898b6d167afbd9b39a470c1140c2a1c1dd3944bd2078a986ee7bbbd,443200,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c002807,423,conflict,0.1920916189,0.9937020391,33a9069f48641419de5400d8c5435f7dfb689462ec54f3517b481d1d0bfb5d87,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c002812,423,conflict,0.4690837712,0.9957334697,6ebd3446a23310cfb417df35b6b88254cc447ce0d47ee5dff6f07d0b2ab5ca01,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c002817,423,conflict,0.2570185772,0.9926482439,036e927a1b0bc74afeaa07497e091bfe6762a233c03f497ef4117270d3015770,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c002823,423,conflict,0.2338587469,0.9955245405,8991fb2054abd144e646c3283595b05a36863c023c928632ebab0ab754517c59,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c002839,424,conflict,0.5315000535,0.9945552647,c737b11d5cbf61e3805c8f09eb5c37779b969216c7106da76b92db2caede9971,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c002844,424,conflict,0.7664020242,0.9961228073,4111e153bf87fc2614e910e285b58e65ff4b4c8b2a53909b34fb8e4039b9e037,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c002884,426,conflict,0.2944858831,0.9926627576,f8af393a69d31a0078243184e182932eaf610e57b0498b9de0bc250bab33ee4f,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c002897,426,conflict,0.2019831950,0.9947016239,d34be86dd162b6f09dba54783c1f65506bdcf45b166ead8f15f5d4e3a57aef46,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c002922,428,conflict,0.1646667390,0.9960830361,9dd9171d42c519d53f04d05d47fd5627ef8efc8252f7959f6341361e65fbd321,384000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c002926,428,conflict,0.1825596965,0.9942941219,6a80ac93ae63b5c6bab9e903b82a7186efee4d01b8ef9c5047b5754121df9bf2,256000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c002943,429,conflict,0.5469074321,0.9971941710,4099c6c24102b2a395ee7b62947ab8b30dd88f2c2457eeff5e65df93cdd07c62,464000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c002948,429,conflict,0.3075358252,0.9959442616,ee82a35889499607c6436b4c05589dcc95606ec285ae31788dbe4715920784c0,448000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c002959,430,conflict,0.2019729759,0.9952254593,f3fd3143b40e2d7a6310ff97f310b72d29e8e2a62cc078ce57fbe6ed8c454e66,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c002970,430,conflict,0.3925497333,0.9951363206,ffd4f4c6e0d9d570ebe6eb068eed52ca88d29d11e533223264d7d82a1a386e7d,308800,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c002975,430,conflict,0.3926161351,0.9974136651,dd0d85acd2ca79b4e6ccc62f2ced3e8a88ced8bbcba77e8e41b77fccdfa9b8a0,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c002992,431,conflict,0.3488512107,0.9941714406,9fe6b7e413ffa1dadf4a1e8cdf7556a793ce8d07a1326891864fb6f81916e726,270400,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c003006,432,conflict,0.1193105721,0.9976397604,2f4d0ec50a8b20581070edd1b453a5f437be8010855edcd354235f8daf24c997,363200,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c003039,434,conflict,0.2452633911,0.9956548363,3f082b9a20034d170d310a99e602927cdfd17d0e5df1c9c3dc45b7c5ab562c9e,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c003045,434,conflict,0.2228775693,0.9946581423,daf6470cb2fd0f36c61b01787b29baac64ffb520839f5945cf547c02cd5a48a2,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c003051,434,conflict,0.5624296791,0.9962325990,18c2661d628fba7f56ea4c0f44e4b804a199c52c6e95c8169b1386b07957dcac,233600,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c003060,434,conflict,0.6793175788,0.9961440265,6a7bf46127c7fe62e32da8e838d3f942829196b6e16c07f48c6eac9f72c77c26,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c003094,436,conflict,0.1482389472,0.9953169823,c51fd4f37b4350a768e1c591815071f260dff5da4eb2b5f65c29fbac33bc8497,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c003100,436,conflict,0.3076116065,0.9935101271,577c657868ae7614189337a994f84ee4e632fc59bd34fc03a287ec09e5f0df25,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c003106,436,conflict,0.2019746891,0.9955452532,ba3d96aea250abcfa55c9fed77840051750aa9270beb6ecd4502644cbc0878c7,300800,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c003114,437,conflict,0.4535290525,0.9968420267,c87e05f5224a53a760ac1caebb15cab5e5832ffac7901bdd12fcad8b45e6393a,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c003122,437,conflict,0.7550179824,0.9975676537,e7fc6ababbd6709647411d93ce8819ad56c0e32b6caaf9b53f2ef1e86651c837,326400,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c003138,438,conflict,0.1481704372,0.9962010831,2c1531b814fc65b681c170112d31ac78ca1d9e260f42974b363b9f689f17fa02,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c003147,438,conflict,0.1128902154,0.9960662127,c541a7bfd23659e82295abe04cdff86911ce77f03e4ea6a204e050a918f02299,292800,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c003168,439,conflict,0.2816008603,0.9957785904,382bfcaf620bf71697dd61a817813259256cff22496327af205fdc0ff8386a4f,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c003174,439,conflict,0.5778208246,0.9958379567,9534ef640aa2cdd2564a1c9925bda5bb75515f5b1820a358fc53c87307754984,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c003182,440,conflict,0.1405063299,0.9972863942,cde8a24fe14a201d51fc8c49b4179f434153d65fe5d05e5e6ca6b7aa13908944,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c003188,440,conflict,0.3076261267,0.9969293475,cf501855497d812f1819b497b842dd9a164216d74b6b37bc8c31fe56a750f46a,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c003195,440,conflict,0.2816278467,0.9973557889,e09d716ddaa2f5ea27ae42152397974c578ce1ad167c2f557ada479c4d0ea118,310400,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c003209,440,conflict,0.1646324935,0.9962001741,0d919a0be8d5c096abe2ff17fa3d0acf3b6516bbfd3553d8b75b511b0a85e5e6,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c003217,441,conflict,0.2228199295,0.9974374473,4619e968701d8d9f1c34d18999ec239d02f976c399107c16642ca2125b4153f9,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c003261,443,conflict,0.1193195815,0.9967037290,d19464e9e3256e5d9ea7ccfb6aec3bf8b0595507218f239fd6080ef61a4165cb,409600,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c003268,443,conflict,0.2945499544,0.9940265417,92f743641020ba93e73dc351fc79307e2c306c62bc7e25c8c39955ef62223d81,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c003314,445,conflict,0.3487897708,0.9963442683,2e828515c879f1899f4b2f8bf399f2c9a5ac36938c5ee79b87823ede8240853f,387200,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c003321,446,conflict,0.1330869250,0.9949735999,380383e9544863b6db5667f3905ef92effc2f1da3701704308549bf1c805b257,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c003339,446,conflict,0.3075015943,0.9953882396,0cc27af09cee715f17a61e62474c0be3564d1a4db93c7cc76b635c3aebfc6941,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c003351,447,conflict,0.1921146110,0.9962804765,16aa139e2aa805dfa7ba5e4a402a81bc3632ba8c4c906fd6f319bf723e7f98f9,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c003357,447,conflict,0.8934620839,0.9966513664,06b4917fc353dc98e856854d85f5fbdd335ec496b0fd662bef39310f5aba98a4,259200,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c003365,448,conflict,0.0954361967,0.9941466823,029c547ad48693da7348c579e006d4ff65c90adeab7ae8098ec18f3317838f02,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c003371,448,conflict,0.3348849607,0.9972346723,363e78c7089183064bcbf4b05e45dfb3bc0c4b428491055712ba5a8df60a1bfb,412800,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c003378,448,conflict,0.5929853330,0.9967372417,f750df600416312c0c9e0df7b57142447aa0336631846609016b6ee8e3542559,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c003387,448,conflict,0.2691344003,0.9972199202,38b7f48c1f26311bd163b36203e53e84ac1e3e0b500e363adcfa0b752c54cc39,268800,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c003395,448,conflict,0.2816397922,0.9965662062,6a4ed9c88af920e920ccc41df379233ec8054a3508660310f14274bab3f9d645,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c003406,449,conflict,0.1260081088,0.9960565269,40c522b77544fdccd373a7462d978b1ebf6e2cc3555d2f5773d2ab3438c6a457,475200,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c003414,449,conflict,0.4075206828,0.9938021600,3709158c14de731fe25d76f8bfc14e02f45dee1b6c8dae0c0b75af637e04b485,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c003456,451,conflict,0.1734688921,0.9948240072,f4511c114ede4c0715499a7dee4cb55f6bbbe827eb1839e31c5d7116cb097fa8,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c003469,451,conflict,0.0901566700,0.9965680763,5f36a4c86e6647f4a643a2274969384aa5c5e0486fe2062f8e1090674d098569,278400,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c003475,451,conflict,0.3635207260,0.9965161979,48d622475e4d353f74a2a3078e7f62c99ce87b6bf5423a75da2c89d6d29eea85,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c003487,452,conflict,0.2339495844,0.9971545488,83005f97f40c2c686e7aab941caad84e610ce1c2209d9c52f538e1fe7fd2ba77,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c003495,452,conflict,0.2691700025,0.9958354533,8d20db1907fb7ff908ce1ae63567378fbf363bf8a571293790dcaa7bcf31be71,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c003502,453,conflict,0.2691586594,0.9968411624,c5c99214ebd26ea68748728ea740054f2a508041d804c9e54d3e4bbb517b9070,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c003512,453,conflict,0.5159081531,0.9968151450,78840417b8a358da4c88e6caa5d2c34f0088c4795808816e96c6caa2fb69dfc8,318400,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c003518,453,conflict,0.4846538269,0.9970770478,43981d6e5ffb057d4855ca8ea5d793e5c7225467a480b7fe5ec8c039133de899,449600,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c003530,454,conflict,0.1192884551,0.9963776916,0adcc80fe75f0f83817c35051ec72e6147161294f0b2f403e429d277ac802622,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c003536,454,conflict,0.6516974351,0.9959623218,2c35139fcb2b7868f5d4a9cce6a6c165af9476c1cffd5e3d36996b5638c4fc3b,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c003589,457,conflict,0.1068489053,0.9956220463,a91643114263d50bad5358c99753bf18f0f1a0bbec5d8ed62c236da2742192dd,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c003655,461,conflict,0.4075681111,0.9970006347,f036766ff331d97b4f0268440999f245e82aa95d42e907ad7a30f0dc3b351e3b,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c003671,461,conflict,0.6078225042,0.9953288436,46a0ddf26f12e0d477737aa38bbda0f6030237f159710e146b036c7df9141ebc,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c003710,463,conflict,0.5314807385,0.9960903823,f5ee0c77fb9fda669d02b369afdc85c031a846796f2d2648b50f70e48774c13e,326400,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c003726,464,conflict,0.1009634076,0.9963576943,1ea1ff7ea60e157e3ffaff21b84cde1df9f40db9e3c5ee1a2bf7466fd20b7c07,432000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c003740,464,conflict,0.3211368757,0.9964050651,348be681f6bf26e56d09aece05d01fc5d638510c5383c28007a02ca1cdd16f26,451200,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c003752,465,conflict,0.0954357950,0.9974441305,7fd78d9fcaee5135919afb8f0f8f3d088e7b0efb2cdddce0064f90ff5f021a0b,467200,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c003759,465,conflict,0.1646028881,0.9959674478,f5be837591d3c3d3d8a2de58e097de08469f72a30b0593c3cf5ad136255dc801,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c003766,465,conflict,0.8176692170,0.9975028038,0830aca29cca76efef8fae78f1549b97bb9668993fbb9166029aeceb01eb4446,342400,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c003816,467,conflict,0.2570707673,0.9943454266,7fce79c3f7440cb5d889357605e15c54d542f3625eeea77de94a0b29babb5061,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c003824,467,conflict,0.6227537341,0.9949361086,3077bac8a3696a5b364c4532c6ad527d7a7b75cd10760acb4620fb6b450a4710,259200,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c003835,468,conflict,0.3777656523,0.9970041215,0d46abde5fedfd5077dd29efde712c22171029fd083de64d174398c43a740a2c,337600,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c003846,468,conflict,0.2228129595,0.9974568784,aad12f7970d6e89f04127bd9a0a5e4bdcffb25cf14a8f5b0d5f8bb7c5219f15b,204800,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c003865,469,conflict,0.0675876639,0.9968006611,bf98cbb57aa085d3e1ee627f5eeee789e3acc134ad90047d96995a32abc8e6aa,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c003874,469,conflict,0.3631373855,0.9943302870,2ac11b823cc496240ad4523706c392f93bc173754c604891e86535bb03268da9,320000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c003883,469,conflict,0.2691224325,0.9959204495,e398eac2d32f9e218bf0f34caaff5bfa151d581fbd2552acc67631a8bff36412,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c003891,469,conflict,0.3488995302,0.9971404970,e485099e8603157be873f979897307e18e79eb0bc617a865d7a52046ac959995,406400,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c003902,470,conflict,0.3210287581,0.9956119657,af3ff72e8206e41f80e170f57bf23df92e6a107227b7f63057af93f9417f167e,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c003911,470,conflict,0.7433623592,0.9966381192,5b5402c9a22d9853810dcd319710c2996bad8df25001a550ccba3b2e45b1b948,328000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c003921,471,conflict,0.2122016451,0.9964054674,a435cd742ac7ed8534dc3f7dc6d7fa1abc041376b68ea7467e1973b2878bd743,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c003929,471,conflict,0.7433086721,0.9957300425,202299abdc86818f82671483c9faf00ce2f0f257c50feea6c1b53fb06c8c79f5,288000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c003951,472,conflict,0.2691099809,0.9973756373,451b5884a9271c86acb8657f6742ccf063f4cb265335c71550ea921ef0bb107f,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c003971,474,conflict,0.4380317496,0.9951594770,69a665e75c43c0d10a1352b1691cb470faa66db3ae4120d2d4d575550118fbdf,270400,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c003977,474,conflict,0.2816138686,0.9932788908,eae3ee2d126bc3efccd3c379c6e2c48c0e4e689477665a1f8fc4ed08d13331c8,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c004000,476,conflict,0.6227042022,0.9969777763,8fc467c1d3dbf14469b74c4ee74de9b497fa31dcaaa32e8729eb7e4c2ab21b0b,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c004014,477,conflict,0.1561903047,0.9971399903,110d75ec0529af83958e397eea593b6d5a0ef1f21b10a6a35a90bd3cbe4c4858,417600,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c004019,477,conflict,0.2452937964,0.9964221716,8003080ccba320dce2d600daa8dbaabd0e7a45053ae10bf78828fb1c624af9f1,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c004026,477,conflict,0.0851665843,0.9962293804,443bbb96472099b6870cc6b7d61c8680754d55e79ed7fc7cf9811454541f9d5c,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c004035,477,conflict,0.2944160254,0.9952611923,e6acb3ab1e629a602d4230e6c8eefd3f577ec58f20cdebd3a41b96ad11d17ad8,355200,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c004048,478,conflict,0.2123713734,0.9961600751,e5439d9a6dd69e12103005e10854062fa45aaea84ac88167afec0f8b6f7ed1ed,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c004055,478,conflict,0.4227128688,0.9950521886,d9e58b05b62a032fce3b0196518d4e538f1a36968f24e7609fd7192c16a0f23b,252800,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c004090,480,conflict,0.2452824763,0.9970856309,65b29b4929eb25a13746c4a2930f1bdd60aae1bee8e27fe91b881ac1f6e9b394,412800,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c004135,482,conflict,0.5002946607,0.9970495701,9a9b2bf3f4b9a347e53fe8fb5a3fff889b115fa79bc51591871d0134128f3481,328000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c004143,482,conflict,0.2019766777,0.9957437962,32cc73ae9ba431d5dd774d0b9ba6c1bd28314380d82df06b8b6a6acdd384f215,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c004148,482,conflict,0.2229621988,0.9959750772,89b3b2c8f7d7a001454a030784c56f3771e2e444c8339bc3c944e8df561711df,326400,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c004219,485,conflict,0.1331744015,0.9955682009,758ab02d8d5cf127162e6f1646f4c5a5181034674818d077160575ddb1d7be56,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c004227,485,conflict,0.4228071198,0.9965014756,1309ccad786cf37ab554ae1d10567dba3f0fabcc98915fdf6a192eb85f8fce68,355200,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c004236,486,conflict,0.2570280864,0.9955382049,a308adcf0fc6d136c4fde146cfcc8ece61a4cd58dd491c2f2a1d4cee82145a9e,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c004244,486,conflict,0.2452260327,0.9948957711,6a32f6796c4908d8b2d51244e0ac552b2a3256a7b539cc1c2045d114c6044dc7,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c004255,487,conflict,0.1825395836,0.9956209809,ef40d8858bc1b6248f0ccc6e2e836f3f1f497e7893ad77407c37ac27e3d6fce2,187200,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c004259,487,conflict,0.6656896967,0.9975492656,9cda81403df0ff0af97c308d3c546c94fadcbb91b84334234ad62865cdbcd3af,446400,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c004276,488,conflict,0.1404684966,0.9966389835,39a95f04f54463d71bc7312a6a062912c40a4e6f0c523d34b41e8b34f2221730,353600,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c004282,488,conflict,0.3631376413,0.9950630367,2d6f8738fbf9f917cb6503964c4073879169a3c492d4675b0c383957fe138934,225600,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c004293,488,conflict,0.2452742418,0.9933987707,7f3e16853ff87d34719f03471ce5f276581e1828f2ef25202dd09ccfacc51d14,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c004299,489,conflict,0.1481253795,0.9966229200,eb579bbb3fbe99ee5682360c4286e7b2358c6852791d7d6c7aaedbd0d5e2337a,364800,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c004308,489,conflict,0.3210024621,0.9968901575,9bd61adb6ee5b62fc589f2e8429d5165d4f602eff5701b069c9347497f8743df,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c004316,490,conflict,0.1825607125,0.9962229729,3ce560053cd60fb252587a334ade64f34956e1c6548024d7e47e272499e32d56,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c004356,492,conflict,0.1562099541,0.9969438761,1caf71eadac9d4e5b959304ea3c8a73effad4bc1a8b77f8269a5e1ab824e0d14,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c004366,492,conflict,0.2123063013,0.9958643168,078f0b66125a9fc1083e09c8b9e1fae149ccf5290e1bf131bbceab8548d644fa,436800,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c004408,603,conflict,0.1330394232,0.9960398674,300fa1acfa9f178bf09fbb958e6cd875eee6d23c92d0306831b1ff881a3142bd,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c004422,603,conflict,0.7983766450,0.9955140352,afda15ae9a1e333c81635f99b76f98fb58bc467e3aebaa6911fbe49d029e7324,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c004430,603,conflict,0.8809046939,0.9969880953,ca39479dcd3f44ad1ad14af792661d73915e5e0064b86bf779fcc61d1c97522e,436800,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c004436,603,conflict,0.4846598712,0.9957087934,c55e49366aa1ef1691672a7b49849fe82c7f7328cb779473659dcb26d131dbf6,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c004455,605,conflict,0.1260912714,0.9948625863,e17d0f8d3d512984439484eb4513d9112b1db0f109a2b241c0489a3d6e22010b,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c004489,608,conflict,0.4075142478,0.9963824451,48d0613baa03e1c36519b67f9d8a770b562e28e33245be61a80b426d23805e04,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c004498,608,conflict,0.2019775181,0.9945068508,58fe0613031fd6ab6d38bb79ce59bf2d6997cee2e1bd8fb173a2d062f4bdf0ab,272000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c004506,608,conflict,0.8177277743,0.9964733720,67f5e97f5e0c21a2b0379306da2f2d8605e4dbb16362c6ac5fc1eca3138c88b7,240000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
c004511,608,conflict,0.7311900030,0.9967606962,ecda4b80d1301d3aa63832703a85bf770b44744b2881ab845fcf0b2109c9ba23,281601,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
