id,speaker,arm,p_yes,answer_mass,wav_sha256_1mb,n_samples_scored,prompt
a000305,314,agreement,0.1646449216,0.9975676239,8c0b97e914366004d4e979c04ba04db73a80ea2e965d1a30742783337059d371,264000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a000394,318,agreement,0.2228193735,0.9952525049,9b447da2eae7a6f016016627fe66eea5efb821d7711860494224b99d1260c949,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a000472,323,agreement,0.0804233322,0.9980921373,fe0f283a6c2198f7a834455ece4c9833c0e02d7a0935de6e1d774e158ab48416,432000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a000576,328,agreement,0.0716324952,0.9969763160,97d22eae5ffa30083470fc8a0aa71fd27143a9f910b02fcfb2bafcb46a51aa18,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a000650,332,agreement,0.6372197216,0.9964555502,f151a21d599dbdee3bd958c6d58f1cede7fd1065162d8eec71edcb51d42d41fa,417600,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a000943,345,agreement,0.5314967217,0.9920413792,b2312b6b8cf13a38d2f41aebb1ef6e84a52dc9440412c0d4e691714a476f5209,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a000969,346,agreement,0.6793853306,0.9937103689,50ffa1c784aedcf08de48447c8e0a2271a8c1e8e19791b2a57fc7ea8469b7fe7,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a000980,346,agreement,0.1921594910,0.9960201830,b8df904632c5e5ac0f65fe28ea8edf36a90081ac74c6994d4b66430e03ee0631,428800,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a001011,348,agreement,0.8672317998,0.9965851456,1cdb5fffe09a2189903d5748f065c5685886ddb655bd4bc14c7aec3fe4348e70,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a001277,363,agreement,0.0534487733,0.9976336136,1726728c77bffb5be23ddf39733fc99ef649723af1e9a8a8e62b6bbde9f51109,467200,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a001349,364,agreement,0.1260024089,0.9971938431,f9754cb2e7ec1659f0786fce15ecb73565a73cba06a69cf1ebb256f0698d2816,379200,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a001432,366,agreement,0.0566953607,0.9977994673,e36de0ab68b5578cb2da6e8acd7a59b63849194c3be4e93784157af75f5b53c3,225600,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a001453,367,agreement,0.4227745011,0.9950291514,4767738c6624d93a2b86d52d79879dce8227728ac7af7a1f80ba8a818f3ed712,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a001529,369,agreement,0.0140733021,0.9987908201,7486f502579dcede0d03e7df8f83a3f99c4ed283355fb85c6900d63f99a163bb,340800,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a001662,374,agreement,0.0566829744,0.9979321994,4392f4efb22cc4967d320c9839ce81e1558fa13ecc0aed9269088fe373374068,406400,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a001759,377,agreement,0.9554102907,0.9979067594,8a6648d4d4dc3714cadf6e9eaf1eac2836f6c3b556834771fc67828ed17a7b9b,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a001810,379,agreement,0.0637470812,0.9981809929,81a9f18d0a98ed6edb4fc3e396a19fb98105cd570c828a898158ef1206ce9ca9,283200,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a001892,381,agreement,0.4691379839,0.9939617813,adaafe856d310a35bfdab41300679ff389fb54c4d5d2db7365dcd9b96763fb42,355200,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a001974,384,agreement,0.3211126139,0.9932400882,22fc551351e09d14b6952e00e4607585f961ea66ef8dc48bf6c55fabcb30667e,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a002307,403,agreement,0.0759292517,0.9973446652,9ecbe02740bfbad417635c2fd03a2e93633766cd656559281ecd20e079c4d0c1,422400,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a002365,405,agreement,0.5930086720,0.9967175126,7cbfab00a34c7eecc507c62fc2145ee108e543a296e4384b86666cc8da159f3a,390400,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a002403,406,agreement,0.0953893414,0.9981980175,ece5af4ddbc5972f509e91a7b39bacf69a318a1196b3110ad48a4b9c248e4410,472000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a002524,411,agreement,0.1734384091,0.9922591597,39e56f738194dd7ccf3104652f5645fce9b8e2338762b97e932596996827ed4c,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a002596,414,agreement,0.6656874015,0.9954547286,04cdcb9c836a83bfe741e0fa28924804648e43c2a2b7bb6fc3b7e295f37f92b7,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a002605,415,agreement,0.1561972556,0.9953147918,bd20e15ff1f23b3f2a330a78563c7b35713dfb55af022debd89923e76dfac5f4,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a002697,419,agreement,0.0447034550,0.9979300536,dbe4e44626b8aaf8ca719762d5654c58de7ddcf74c00fab5501a2d5fa2cb8db9,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a002740,420,agreement,0.2122617116,0.9954005629,5419ab53309562f286357de75ccc58ee9c55a74799dfcb21fed9365e933cd8a3,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a002827,424,agreement,0.1009246789,0.9967318401,38f71339c6a3a737a076e63bd3f0eba7771195ccb8272925f96ebae7620598dc,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a002960,430,agreement,0.1404147836,0.9968503267,6ffafffe13c88c9c6ceac64244ccc7f2acd8319f8c42982d472085a4037a0cd7,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a003009,432,agreement,0.1561970037,0.9977613986,5886194f88d68cb84343a1d922b99e82e6bcea07d4a88dba4b1d90c77a5a6468,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a003091,436,agreement,0.1404439578,0.9974040985,a7bc00d8e2429d518f6e82235bc6f1e9db144b4f2525ef35d5c123825bb1a800,326400,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a003133,438,agreement,0.0503631018,0.9978644364,dee77a64dc286a9d411d30cb5f3045f8891e7962fd5829ddcc9a895f092ca99b,366400,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a003196,440,agreement,0.2452568185,0.9961718917,2736ec5d3f2f2ba741b59ca076779e94b23b4a2e1a590a2451dc34107f027cae,387200,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a003225,441,agreement,0.6927853915,0.9959687591,f1b17e63eda73db8a67a0ce2ea9dac39c0fc34f9a7bfc78ee5606ef7ff027869,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a003302,445,agreement,0.1646119857,0.9974715710,15b990fda861c29975598bc48b6edd051a33810030cf125667b1f1f3c47fb741,457600,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a003353,447,agreement,0.1067260830,0.9963585287,c7663522eae6ea253d4cd9689eceb0f409b74b4bc6a09b4c413153ce096e4653,294400,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a003417,449,agreement,0.2452108524,0.9956540763,2d8e24f12141b1e52ee4b29e630f78061d2767dbb67f7414beaf3dc0704e6403,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a003493,452,agreement,0.4847904334,0.9976175725,2c601a26192b4c833247ae889bc49912806276af3b1b72380974c5f303aca90f,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a003598,457,agreement,0.1330567861,0.9977602065,6f3b2864199ce5739e169fcff3cc551bdb8f90adf3819cb81ec83854a03ea317,283200,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a003672,461,agreement,0.6655839405,0.9972403049,8a5a678fee8ad07e4a5073694e8f2a0f9ea96f545f3ff92695230bbb021160de,300800,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a003724,464,agreement,0.1128959005,0.9970976487,060cd72ece9520eb354581d349bc4324a6069c6f8ebed0c084c4ea42c51cea9f,464000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a003758,465,agreement,0.1331105816,0.9968770593,e88024ad73ea03f4b980a9cb4c5be975e42cc83effcb509b4013cdec1dba0e45,433600,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a003837,468,agreement,0.1330334800,0.9972856790,c187201f6f37dc91dfdf684130c8097c326df4eeaf433b5db8bdbcf33d29599f,374400,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a003884,469,agreement,0.8178881118,0.9970513880,43d01ec71c123eb339a940af637f7e9aefa4abeca58247a224a460752df9827b,312000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a003909,470,agreement,0.1920807392,0.9953670502,827705e546e7cae0d860df14985c93fbdc9505c0851b69bbc80998446d044746,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a003934,471,agreement,0.0954191244,0.9980739281,a294d65dd537a53975143fb0f793568adc216c7e51a015fbf79e43188c097f95,326400,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a003950,472,agreement,0.2339178279,0.9965677261,8861ae0a7674c60c91dfc4ba25e16bfbd6156774dda8d8921c145d7a62e3d2bc,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a004001,476,agreement,0.2452512988,0.9966935664,efda13e32556a9695283397a6412508788c648a18a574f1860a61be62b727a1c,446400,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a004024,477,agreement,0.0804076144,0.9974987954,f78d75240b9e533caf6086f4d212b304f8ec59060a5dd22c62f7b4890ff3a4ba,313600,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a004040,478,agreement,0.0804096107,0.9975884631,b9343e86b916f4b56ee57e980ce67e51e5fa97d6c6f2d65fbb6e331e85a359d3,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a004229,485,agreement,0.9553278565,0.9981986359,cf09c6f2ccd17b8f8622f1ab6ffa9c4e1758f0029570e1ee0f0a9529bb7bbefd,353600,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a004291,488,agreement,0.1481521456,0.9966626316,f439f47ac07c9a137065e1a3f24b1ed8b68ecc77cdda7135cfd34cf8619e69aa,355200,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a004419,603,agreement,0.1260525338,0.9974379092,ec0ba23c4dcad34a7b6017eb3ab5bb22735514a9574ef92c049a7adf103f7d77,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a004494,608,agreement,0.1260231381,0.9965244532,c8f92997f9025e0fafa2f3269cc665eac3a15211bddc2d4ee73374bc2c061c86,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a004521,609,agreement,0.0804130665,0.9977193177,2c37d60b33b5ee357ff1a9ed96a0e6912be003e36aefa97b7282e59aee9fea1d,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a004570,612,agreement,0.3075656031,0.9975485802,466b264678bf9a4e672467f14e47f22085c7e5562ccca9635b6cf1f0bd5e64c0,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a004603,615,agreement,0.1192428256,0.9980895296,336d998bc74ce626943a5cc87b15dd1b9dea57390d64b6a3c3433ae35894b297,291200,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a004752,624,agreement,0.8084110129,0.9959962666,b4b7d0cb604ad34be982a70db623a45fe91b515fadd944fae13ea360ca3cdf81,456000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a004832,627,agreement,0.0901424186,0.9975252226,c910ff96f02b7f0ba2558ab1a5136c0ba1cfe5f16694304d99793d4cab0c4f9e,323200,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a004860,628,agreement,0.0759127655,0.9969627634,d188ed1794ed52d9d7b7c3d30ab82263a40bd330a2ad55bc1b6a8011e364527a,337600,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a004911,632,agreement,0.2569395854,0.9962407947,14f665ee0da8bf4f8bbe355d5a6567008789e119d3a3c4c191d220aa5000995e,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a005017,636,agreement,0.5778836330,0.9973594844,bae7c4512b023aa8a8f12a34f3b5af83ab0cf6f2f56a6a3cd5e666d0b0f85a62,468800,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a005041,637,agreement,0.9242219177,0.9980471432,7a369439c779eeea8dc203723690f4f11be20ffdb407b5dc97f344796da6b62a,360000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a005092,641,agreement,0.9047746131,0.9972818047,b7879b8b7eca1b837c38899a4d7f4d576b24161c55e3b0d3133a505c6bfe9b5d,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a005139,650,agreement,0.4075247003,0.9968590736,4ccb356f9344551a069c0e7fd8b39306358ce707e6365de04095d3717db51a70,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a005275,659,agreement,0.7059720469,0.9970739782,1157664c5cf98bf0e1042e1b152dedd138747b87b98d30a86707558d403ecde3,446400,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a005351,661,agreement,0.9047885717,0.9972897395,7fe3e8355f5ff6aa8d4356936776eedee1b2d09f309c19dcb2d8bb001ade644d,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a005473,667,agreement,0.1481700937,0.9970804453,057a6896d952fdd9b9d727edf6de92b96dbc2cea6b97826682083bbc834c85b8,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a005631,680,agreement,0.7984456063,0.9947850108,464f68dfbda8abcf99fa34f1a96ea20b8d0264e88952d698c6eac52565bbb444,328000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a005732,688,agreement,0.7665012039,0.9965404272,71c3a95be3054f9c73a30797bcb91dac870792b4ab6f626af15d77dc5a048d13,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a005917,698,agreement,0.8082862536,0.9958691895,e2ca19a8b85b28a71af7e6a47f1813d38f48e655a77107b898331aa256cba4ef,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a005969,705,agreement,0.9242380745,0.9972831532,542810cd9f171df6878f98902c489cde65c6a714719abc829b6d1a4e42ed7e1a,480000,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a006066,712,agreement,0.0474438881,0.9983519651,058abda697feb90596947bcff5f887b3d23f6e73a6f8923cf21f35bf317d7ebf,233600,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
a006167,717,agreement,0.2122269209,0.9968650043,606216892bc1dbd41df706cab507a4d981c05d816ab1e693c63a1bd5cf1edeee,342400,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
