id,spk,p_yes_answer,answer_mass,probe_oof_projector_sft,text_p_yes,text_answer_mass,p_yes_answer_30s,answer_mass_30s,probe_oof_30s_enc,probe_oof_30s_llm,probe_oof_30s_ans,win_dur_s,capped,probe_oof_full_nested,window
423.wav,423,0.1405139923182037,0.993732124567032,0.1329642385244369,0.731147293947036,0.9979471862316132,0.0759255013951463,0.9966539293527604,0.2430464476346969,0.3157159984111786,0.6559964418411255,479.3,0,,full (cap 900 s)
424.wav,424,0.6926929553667774,0.9973777532577516,0.0705595985054969,0.936332848242701,0.9990072324872016,0.050391916416853,0.9976900927722454,0.0004253212246112,0.1639003455638885,0.0001768719230312,900.0,1,,full (cap 900 s)
425.wav,425,0.9724649845085164,0.9987639728933572,0.1159607097506523,0.9908761837879122,0.9994242852553724,0.5929122605222382,0.9966249465942384,0.0166938826441764,0.8524373173713684,0.9962728023529052,900.0,1,,full (cap 900 s)
426.wav,426,0.5931519822957244,0.9918307363986968,0.0495890267193317,0.8597104958074885,0.9986227601766586,0.1562502852214795,0.9959040582180024,0.9339022636413574,0.5895700454711914,0.1486581414937973,900.0,1,,full (cap 900 s)
427.wav,427,0.0601988136121986,0.9969700798392296,0.1037486270070076,0.106715994442149,0.9983916059136392,0.0902207074839644,0.996898777782917,0.7340285181999207,0.0046145459637045,0.0120725389569997,357.6,0,,full (cap 900 s)
428.wav,428,0.0902251979335924,0.997088059782982,0.0092680128291249,0.4533489876958556,0.9977029263973236,0.0676224887762305,0.9960006326436996,0.0001934164902195,0.0005116835236549,0.0011955883819609,259.0,0,,full (cap 900 s)
429.wav,429,0.1261566798818873,0.9949406683444976,0.9263036847114564,0.2451525302980224,0.9974795132875444,0.2452866231423189,0.9962888658046722,0.0625948458909988,0.0469772778451442,0.1420179456472396,409.7001,0,,full (cap 900 s)
430.wav,430,0.9525190734525676,0.9981242753565313,0.2877678275108337,0.422541959292537,0.997806876897812,0.0601154257708862,0.9966476820409298,0.827011227607727,0.0721209645271301,0.0105141978710889,900.0,1,,full (cap 900 s)
431.wav,431,0.0567128120645812,0.9972403235733508,0.0222861878573894,0.047444157830238,0.9990069530904292,0.0601262120075179,0.9977887161076068,0.051548421382904,0.1318934857845306,0.866886556148529,350.8,0,,full (cap 900 s)
432.wav,432,0.1066732881231567,0.9965678676962852,0.4225046336650848,0.0421044648060369,0.9990636259317398,0.2691636006236063,0.9970662295818328,0.5733470916748047,0.0049328869208693,3.581123309004397e-08,415.5,0,,full (cap 900 s)
433.wav,433,0.0637032812986253,0.997161827981472,0.0875638499855995,0.125954004502771,0.9983906596899031,0.1128936410839853,0.9968121722340584,0.0082164909690618,0.9361730813980104,0.1119598522782325,340.5001,0,,full (cap 900 s)
434.wav,434,0.0676450183520753,0.9950499087572098,0.0259573571383953,0.0716207585827264,0.9987402707338332,0.0804314874794604,0.9968306198716164,0.0002793613821268,0.0242455024272203,0.0091152088716626,864.3999,0,,full (cap 900 s)
435.wav,435,0.2569630619517218,0.9936993718147278,0.0346188396215438,0.994779865842105,0.9993118075653912,0.1562594354802728,0.9966174066066742,0.0001538025680929,0.0001191538394778,0.0582236014306545,500.4001,0,,full (cap 900 s)
436.wav,436,0.1647429301847312,0.994509905576706,0.0665691867470741,0.2569132283005485,0.9982672333717346,0.0676152390681234,0.9971050918102264,0.0074841612949967,2.6968631573254243e-05,1.216287017768991e-07,900.0,1,,full (cap 900 s)
437.wav,437,0.053545652119601,0.997337780892849,0.2393493503332138,0.0169216808556688,0.9991539418697356,0.1404889187022416,0.9966042041778564,0.0004914964665658,0.0200238153338432,1.601680924068205e-05,485.9001,0,,full (cap 900 s)
438.wav,438,0.547258494474057,0.9934768676757812,0.3998116552829742,0.0330993043913544,0.9982851073145866,0.0759180216165298,0.9966953992843628,0.6644271612167358,0.0001940502697834,0.0070894164964556,900.0,1,,full (cap 900 s)
439.wav,439,0.0601441233996849,0.9952126927673816,0.0341004282236099,0.025963604751042,0.999086443334818,0.1193009861339909,0.996789887547493,0.0001375886349705,4.583106147038052e-06,0.0752313733100891,900.0,1,,full (cap 900 s)
440.wav,440,0.0902904118565555,0.995727390050888,0.0618759840726852,0.9046931207523272,0.998268447816372,0.133099232966892,0.9971265196800232,0.3153155446052551,0.0837930664420127,0.0041495584882795,724.6001,0,,full (cap 900 s)
441.wav,441,0.5157676381036383,0.9932813942432404,0.0583458356559276,0.9363044154016013,0.9985665529966354,0.0716509884408259,0.9971926435828208,0.0800343677401542,0.0082934135571122,0.6447848081588745,323.7001,0,,full (cap 900 s)
442.wav,442,0.8873749885654876,0.996761493384838,0.6150878667831421,0.9626898604798833,0.9990903660655022,0.1734461612280177,0.9968630969524384,0.0294417589902877,4.80286507809069e-06,0.1585036218166351,900.0,1,,full (cap 900 s)
443.wav,443,0.1734982855542748,0.99556303024292,0.0302145890891551,0.4844941410183572,0.9976103901863098,0.1128905249255914,0.9966187253594398,5.629036650134367e-07,0.0004745977348648,0.0014573511434718,193.4,0,,full (cap 900 s)
444.wav,444,0.0804312319748257,0.9950839504599572,0.0384661927819252,0.2814904019020638,0.997917413711548,0.0503695329737676,0.9970396682620049,0.0004323333851061,0.0054816319607198,0.1765063554048538,900.0,1,,full (cap 900 s)
445.wav,445,0.5766838933533156,0.9951818585395812,0.0212873518466949,0.8597032540830462,0.9987335056066512,0.0637690268634054,0.997906059026718,0.802970826625824,0.406229019165039,0.3663358092308044,360.6001,0,,full (cap 900 s)
446.wav,446,0.063780979923681,0.9960898235440254,0.0488577783107757,0.0132274135688166,0.9992358442395926,0.1193021242683664,0.9972804263234138,5.086598321213387e-06,0.0008313784492202,0.4069565832614898,665.0,0,,full (cap 900 s)
447.wav,447,0.34908863343477,0.9924498200416564,0.0592102520167827,0.2337773580839929,0.9983020126819612,0.0851708141423202,0.997023455798626,7.383079605460807e-07,0.0013264643494039,0.0002597232232801,462.0,0,,full (cap 900 s)
448.wav,448,0.2339761160307077,0.993688628077507,0.0341004282236099,0.9648751237029004,0.998723778873682,0.0759064596051603,0.9963103085756302,0.0051986519247293,0.0011677236761897,7.731594087090343e-05,900.0,1,,full (cap 900 s)
449.wav,449,0.1646564074511885,0.993581622838974,0.531209409236908,0.0179914193599661,0.9990965258330108,0.0759219339251574,0.9968944787979126,0.0005030683823861,0.0028786382172256,0.0008535973029211,900.0,1,,full (cap 900 s)
450.wav,450,0.0717233997320362,0.996233567595482,0.0185465645045042,0.99781570362918,0.9995587612502276,0.0534369400686945,0.9974441975355148,0.2719553112983703,1.3633334674523212e-05,0.0016812161775305,787.4,0,,full (cap 900 s)
451.wav,451,0.0761362176528398,0.9958045929670334,0.0446808747947216,0.1403837319411697,0.9981129616498948,0.1646680562446018,0.996228814125061,0.0004700327117461,0.1134379804134368,0.0066850665025413,685.7,0,,full (cap 900 s)
452.wav,452,0.4384256674121434,0.9937864542007446,0.5156199336051941,0.2337699196735132,0.9983464628458024,0.1009552375615666,0.9962591379880904,0.0665086507797241,0.0992176458239555,0.5846317410469055,900.0,1,,full (cap 900 s)
453.wav,453,0.1010142643432915,0.9932480677962304,0.1329642385244369,0.32088350966634,0.998301774263382,0.0804294533653365,0.9976527690887452,0.9983693957328796,0.0029957226943224,0.0095371585339307,900.0,1,,full (cap 900 s)
454.wav,454,0.1923352176082651,0.995232194662094,0.109705775976181,0.1824801623049053,0.9982271492481232,0.0759405422147293,0.996933840215206,0.4865859746932983,0.6632112264633179,0.8665188550949097,900.0,1,,full (cap 900 s)
455.wav,455,0.0179945626391656,0.9976743794977664,0.0216153338551521,0.011690069990779,0.9992588441818951,0.2339221321782806,0.9965196400880814,9.77029194473289e-05,0.000921610975638,0.1868771016597747,900.0,1,,full (cap 900 s)
456.wav,456,0.0759365864477,0.9958108365535736,0.0446808747947216,0.6514059055615298,0.9983579516410828,0.0804398094184401,0.9963621869683266,0.8222516179084778,0.0840312093496322,0.0590290762484073,508.7,0,,full (cap 900 s)
457.wav,457,0.0421211801995554,0.9971585981547832,0.1403362452983856,0.0351559024337019,0.9989293627440928,0.1193342170928554,0.996654100716114,0.0001499637583037,0.0022897468879818,0.0545645542442798,900.0,1,,full (cap 900 s)
458.wav,458,0.0676800823020955,0.9948716908693314,0.0526189543306827,0.0601088847361472,0.9987298771739006,0.0804145053273238,0.996756598353386,0.977117657661438,0.0073956451378762,0.3060769438743591,580.3,0,,full (cap 900 s)
459.wav,459,0.3210575126642901,0.9930076897144318,0.3208213150501251,0.9867781862517484,0.9993778597563504,0.1193405223572449,0.9961697310209274,0.3534485101699829,0.0028659850358963,0.0970577150583267,384.6,0,,full (cap 900 s)
461.wav,461,0.9526607637386182,0.997435498982668,0.228156492114067,0.972429465593642,0.9991015326231718,0.1192848022877779,0.9964008331298828,0.6389186382293701,0.015247419476509,0.996334671974182,900.0,1,,full (cap 900 s)
462.wav,462,0.1646963549263607,0.9947585761547088,0.0758581757545471,0.3630300510410658,0.997970312833786,0.0637499137287725,0.9970533549785614,0.089296631515026,0.0339009277522563,0.2256764322519302,900.0,1,,full (cap 900 s)
463.wav,463,0.0474594805592338,0.9966130331158638,0.3486451506614685,0.0396525201187651,0.998836137354374,0.1009595579357123,0.99567911028862,0.0003754267818294,0.8458239436149597,5.349077036953531e-05,386.7999,0,,full (cap 900 s)
464.wav,464,0.0331340128735414,0.9959453046321868,0.0240535531193017,0.2814466837677158,0.998259425163269,0.0759221624077991,0.9971930459141732,0.0005324236117303,0.0005688672536052,0.0016140622319653,658.6999,0,,full (cap 900 s)
465.wav,465,0.0676379818382366,0.9959142580628396,0.0151890497654676,0.0097118172931969,0.9994223797693847,0.0954192436202889,0.9954584762454032,0.011265143752098,0.4965489208698272,0.0436692796647548,900.0,1,,full (cap 900 s)
466.wav,466,0.6931489856447407,0.9939081966876984,0.0792103260755539,0.9896726848740712,0.999544662423432,0.1481712299152821,0.9957496374845504,0.0084267128258943,0.1117325350642204,0.0037872812245041,900.0,1,,full (cap 900 s)
467.wav,467,0.0447275804733194,0.9961818531155586,0.0145035805180668,0.0244354027251056,0.9990595877170564,0.0373453995694331,0.9975843615829944,0.0598569735884666,0.0052152327261865,4.568178155750502e-06,365.6999,0,,full (cap 900 s)
468.wav,468,0.0311654750958564,0.9981194511055946,0.0200234409421682,0.0080653866465213,0.9993341946974396,0.1128701620040107,0.9966838657855988,0.822698175907135,0.6282113790512085,0.0797569006681442,900.0,1,,full (cap 900 s)
469.wav,469,0.0421761460175154,0.9959897808730602,0.9433475732803344,0.9669149465849592,0.9994008243083954,0.0901961644657529,0.9970880150794984,0.1363486051559448,0.2798996865749359,0.0067713386379182,639.3999,0,,full (cap 900 s)
470.wav,470,0.546930743128704,0.9954434037208556,0.5851011276245117,0.5622644967212291,0.9978418946266174,0.0759231965364789,0.9965346306562424,0.444330632686615,0.1334652006626129,0.028361102566123,900.0,1,,full (cap 900 s)
471.wav,471,0.5470733055469357,0.9946603775024414,0.2689414322376251,0.3074326541746932,0.9980148673057556,0.0637608245434386,0.9973134547472,4.162412005825899e-05,0.0424941964447498,0.0014688874362036,900.0,1,,full (cap 900 s)
472.wav,472,0.0534666807845904,0.996578760445118,0.0302145890891551,0.0159112203982469,0.9992132764309644,0.0851749761520066,0.9972781836986542,0.0581860020756721,0.0984353497624397,0.0454818159341812,397.8,0,,full (cap 900 s)
473.wav,473,0.0276278505856047,0.9979581218212844,0.0967057943344116,0.0275926232296379,0.9991778004914522,0.0601279364030323,0.9970448799431324,0.6220139265060425,0.8146125674247742,0.1258999705314636,101.1,0,,full (cap 900 s)
474.wav,474,0.0676261167247198,0.9954897612333298,0.0271692331880331,0.0373397596668685,0.9989288561046124,0.0373545283528593,0.9977349936962128,0.0001165376743301,0.0002197364228777,0.0004483619704842,900.0,1,,full (cap 900 s)
475.wav,475,0.0373507005073188,0.9980923756957054,0.0302145890891551,0.0474395558579198,0.99868256598711,0.0566862323774739,0.9969008415937424,0.0056906105019152,0.007417207583785,5.631416570395231e-06,224.5999,0,,full (cap 900 s)
476.wav,476,0.090207440663771,0.9964042156934738,0.0826973393559455,0.1919773317639767,0.9982701241970062,0.1331099529652565,0.9972914904356004,0.0001204166692332,0.0010843265336006,0.480287104845047,785.6,0,,full (cap 900 s)
477.wav,477,0.0331323811602899,0.9970310181379318,0.0140636265277862,0.0275999369308448,0.9989492017775774,0.0534391614561262,0.997447419911623,0.0372708551585674,0.0680455043911933,0.5096592307090759,829.6001,0,,full (cap 900 s)
478.wav,478,0.2568776344792867,0.9960226714611052,0.3073580265045166,0.9466188423732118,0.9990681819617748,0.0716273944571306,0.9966138675808908,0.0001532156165922,8.887321746442467e-05,0.0534890890121459,900.0001,1,,full (cap 900 s)
479.wav,479,0.2693491906673763,0.9949409365653992,0.9942697286605836,0.7186655634918907,0.99808070063591,0.1826387921214006,0.9967620223760604,0.0009531675023026,0.0430388115346431,0.4463438093662262,256.0001,0,,full (cap 900 s)
480.wav,480,0.1068254990316111,0.9957445040345192,0.060975182801485,0.0275940739843061,0.9991761650890112,0.0851895931592231,0.997147649526596,0.0058223330415785,0.0019676003139466,0.0016783527098596,900.0,1,,full (cap 900 s)
481.wav,481,0.0567000834192427,0.9952798113226892,0.0526189543306827,0.87411931476226,0.9985485076904296,0.1330690486517407,0.996291235089302,0.0006793713546358,0.0006573788705281,0.0027976937126368,656.3,0,,full (cap 900 s)
482.wav,482,0.1192973984610863,0.9956694021821022,0.0453525781631469,0.017993174389724,0.9991481434553862,0.080425158688549,0.9970020726323128,0.6270342469215393,0.0036188061349093,0.1880712956190109,900.0,1,,full (cap 900 s)
483.wav,483,0.0954595428975833,0.9962185770273208,0.0427221953868866,0.993708957878811,0.9995455867610872,0.140448993734677,0.99598228931427,0.0052162641659379,0.0033842269331216,0.0171630941331386,900.0001,1,,full (cap 900 s)
484.wav,484,0.0804725272238367,0.9958914518356324,0.3073580265045166,0.9796754200978391,0.9991120751947165,0.112893211126197,0.9969263151288033,0.0385840870440006,0.0465479418635368,0.0193657577037811,573.5999,0,,full (cap 900 s)
485.wav,485,0.3073612678478126,0.997243106365204,0.2877678275108337,0.3775593444971421,0.9981226027011872,0.1009443474128707,0.9963860288262368,0.9232522249221802,0.9919066429138184,0.0002415801136521,212.4001,0,,full (cap 900 s)
486.wav,486,0.0676482422321445,0.9968390241265296,0.0263553541153669,0.0953800901423978,0.9985485523939132,0.0804335794423196,0.996746614575386,0.011363455094397,0.0001550692977616,0.394210547208786,298.2001,0,,full (cap 900 s)
487.wav,487,0.1330659451282079,0.9938260912895204,0.1259227693080902,0.0474418310341807,0.9984909743070602,0.1562294470795895,0.9967587292194366,0.0010162730468437,0.991028904914856,0.1387343406677246,692.0001,0,,full (cap 900 s)
488.wav,488,0.0637927212674067,0.995685748755932,0.2751297354698181,0.0566704508662231,0.9986349046230316,0.1193254038835814,0.996137537062168,9.210212010657416e-05,0.98698228597641,0.0443506129086017,455.5,0,,full (cap 900 s)
489.wav,489,0.0852308315496737,0.9969828575849532,0.1225232109427452,0.0259656929521527,0.99896570853889,0.0804272270372197,0.9964325577020644,0.000377717136871,0.0626670867204666,0.0007253274088725,842.8,0,,full (cap 900 s)
490.wav,490,0.0503718498532404,0.9977270066738128,0.0191240366548299,0.0953699117427987,0.9984595030546188,0.0901663591758924,0.9963928982615472,0.0459933392703533,0.0234037972986698,0.0002012151089729,193.5999,0,,full (cap 900 s)
491.wav,491,0.5923564422836686,0.9962092339992524,0.0390482917428016,0.9553285764704842,0.9992619752883912,0.5776814970994226,0.997448354959488,0.0009737042710185,0.0004802464100066,0.9998948574066162,900.0,1,,full (cap 900 s)
492.wav,492,0.071643036256303,0.995742455124855,0.0267592836171388,0.015912463112789,0.9992634169757366,0.3211318942151745,0.9950261414051056,0.341334730386734,0.1122807264328002,0.9998723268508912,900.0,1,,full (cap 900 s)
600.wav,600,0.2946278355028943,0.9960538744926452,0.851952850818634,0.5468334804004988,0.997816801071167,0.321182581863815,0.9969057440757751,0.0001971402962226,0.1943814009428024,0.9243008494377136,98.1999,0,,full (cap 900 s)
601.wav,601,0.1010004499013592,0.9973047524690628,0.0695417448878288,0.2451328096458318,0.9979193210601808,0.1260183585318215,0.9951930791139604,0.0021626306697726,0.0002568956988397,0.0025666602887213,139.5,0,,full (cap 900 s)
602.wav,602,0.8521611825439074,0.996662825345993,0.0390482917428016,0.9830810677377092,0.9992447011172771,0.0804114329710276,0.9967860653996468,0.0252676922827959,0.004304907284677,0.0461535453796386,900.0001,1,,full (cap 900 s)
603.wav,603,0.4533323373951932,0.9962657988071442,0.1540575623512268,0.960384030230896,0.9988517463207244,0.0447175445897818,0.9975639767944812,3.3667618026811397e-06,0.0039768209680914,5.522182254935615e-05,900.0,1,,full (cap 900 s)
604.wav,604,0.0132405241391501,0.9990281611680984,0.0335895046591758,0.0534151464857036,0.9988432414829732,0.0759169873699883,0.9967417567968369,0.096949927508831,0.5788784027099609,0.1956284791231155,117.9999,0,,full (cap 900 s)
605.wav,605,0.8269696808977226,0.9965992420911788,0.0356785543262958,0.9648610674696688,0.9990575835108756,0.0637781753560352,0.9971504285931588,0.0010687892790883,0.0265044216066598,0.0119337756186723,208.5,0,,full (cap 900 s)
606.wav,606,0.1130083311524152,0.9948663711547852,0.0592102520167827,0.2690102848903676,0.9977494776248932,0.0901821009757798,0.9955648928880692,0.1642132103443145,0.0129130315035581,0.000713097047992,65.9001,0,,full (cap 900 s)
607.wav,607,0.1736838118585296,0.996993124485016,0.0321007072925567,0.5775725975242685,0.9980187714099884,0.0901888119911313,0.9976771101355552,0.1963040977716446,0.0023936168290674,0.0176862515509128,220.3001,0,,full (cap 900 s)
608.wav,608,0.2687658704116958,0.9926925003528596,0.0229773707687854,0.9099152346094166,0.997311420738697,0.1193117867672048,0.9968031272292136,0.0001224170264322,0.002989049302414,0.002791883656755,653.4002,0,,full (cap 900 s)
609.wav,609,0.0567408408199555,0.9952102117240428,0.0244230907410383,0.0901168250308753,0.998471923172474,0.0851866807150365,0.9970627054572104,0.1092251911759376,0.0069791916757822,0.258836954832077,740.6999,0,,full (cap 900 s)
612.wav,612,0.0638064797756297,0.9964300692081453,0.2068940550088882,0.0534248427208831,0.9986830167472364,0.0851538903509024,0.9968681260943412,0.0099615566432476,0.4858531355857849,9.683862299425527e-05,286.5,0,,full (cap 900 s)
615.wav,615,0.0421368365589282,0.996747337281704,0.0222861878573894,0.0191306469914929,0.9991290848702192,0.0474573146651135,0.9970209412276744,7.855343028495554e-06,0.0001224936422659,2.5950377676053904e-05,573.3999,0,,full (cap 900 s)
617.wav,617,0.1129266087651824,0.9954657927155496,0.0341004282236099,0.6077867356521585,0.9978272616863252,0.0759299228962319,0.9967906698584555,0.0675599947571754,0.0238102339208126,0.2812142968177795,591.8,0,,full (cap 900 s)
618.wav,618,0.4535324590373755,0.9954656362533568,0.024798160418868,0.972417860822674,0.9993339963257312,0.0716646466389537,0.9959113821387292,0.0638187304139137,0.0167474914342165,3.4977374525624327e-06,139.2001,0,,full (cap 900 s)
619.wav,619,0.0902405610757803,0.9940242916345596,0.0600866451859474,0.9947780040889792,0.9994925316423178,0.0601437782697665,0.9968564622104168,0.7744040489196777,0.0293742828071117,1.1797699698945507e-05,556.5,0,,full (cap 900 s)
620.wav,620,0.039674576429629,0.9969739131629468,0.6001883149147034,0.011692285715646,0.9988126810640096,0.0804478157057274,0.9977724477648736,0.0484548844397068,0.0010086548281833,0.0063543478026986,393.2,0,,full (cap 900 s)
622.wav,622,0.0396778713099898,0.9975126646459104,0.0408457182347774,0.3487418248462052,0.9981357753276824,0.1192857844236702,0.9964123666286469,0.9081091284751892,0.9587963223457336,0.517670214176178,320.4001,0,,full (cap 900 s)
623.wav,623,0.1010353296898499,0.9961981847882272,0.0600866451859474,0.125973016542086,0.9983857125043868,0.1260185552805551,0.9966850876808168,0.6764642000198364,0.9903380274772644,0.5486552715301514,725.6998,0,,full (cap 900 s)
624.wav,624,0.968883051740744,0.9986615180969238,0.1441488564014434,0.989016976293292,0.9995103077962996,0.1921285639101164,0.9964623600244522,0.6004152894020081,0.1878379732370376,0.9999383687973022,165.4999,0,,full (cap 900 s)
625.wav,625,0.1827029652421039,0.9937825202941896,0.0244230907410383,0.3486480333521233,0.997645229101181,0.0901811472197779,0.9975803941488266,0.000872278236784,0.0008086494053713,0.9950286746025084,566.4,0,,full (cap 900 s)
626.wav,626,0.0351935500596248,0.9980432651937008,0.4765796661376953,0.1645615413486811,0.9982806146144868,0.0637754878512709,0.9974041357636452,0.6040862202644348,0.6308540105819702,0.000210635465919,89.8,0,,full (cap 900 s)
627.wav,627,0.1069570926412179,0.9960624277591704,0.00263167405501,0.1733380621509048,0.9987009316682816,0.0901812173993133,0.997321106493473,0.3401899933815002,0.1420587301254272,0.0193000882863998,572.1999,0,,full (cap 900 s)
628.wav,628,0.0567406511620059,0.9960992857813836,0.0384661927819252,0.0259759095969972,0.9988415595144032,0.0637654511593684,0.9964741319417952,0.3164985477924347,0.0428408049046993,0.0403544306755065,562.1,0,,full (cap 900 s)
629.wav,629,0.0504306176508714,0.996265385299921,0.0726367011666297,0.0080651710335999,0.999144395813346,0.0601429643197075,0.9979364462196828,2.031308576988522e-05,0.9106649160385132,0.0029021750669926,737.4999,0,,full (cap 900 s)
631.wav,631,0.3637706820296976,0.995043009519577,0.1441488564014434,0.2451416141492861,0.9980355054140092,0.1921016693444077,0.9950117766857148,0.7415035963058472,0.9631944894790648,0.7434956431388855,675.9,0,,full (cap 900 s)
632.wav,632,0.033139273054366,0.9969728402793409,0.3702253699302673,0.0116916087296143,0.9992920625954866,0.0567049617704085,0.99756995216012,0.0011511648772284,0.0134869534522295,6.883786409161985e-05,581.2,0,,full (cap 900 s)
633.wav,633,0.0373620427723056,0.9958945289254189,0.0980793237686157,0.2569095063828049,0.9981159269809724,0.1128804422538456,0.9955941885709764,0.9966999888420104,0.0650863200426101,0.0126641681417822,900.0,1,,full (cap 900 s)
634.wav,634,0.0331302839923031,0.9976159818470478,0.0174424834549427,0.0373364557276909,0.9988498277962208,0.0351825144739285,0.9980902299284936,0.1566015481948852,5.001750105293467e-05,6.20379505562596e-05,377.1,0,,full (cap 900 s)
635.wav,635,0.0676634046163498,0.996912069618702,0.07696083933115,0.2451581358902063,0.9984150528907776,0.0758969272708288,0.995852917432785,0.9421604871749878,0.1435971707105636,0.0443303063511848,84.5,0,,full (cap 900 s)
636.wav,636,0.692986332019353,0.9961530268192292,0.0420877262949943,0.9944463908017585,0.9993246900849044,0.1128760512751477,0.9967990592122078,0.0807398408651351,0.8495321273803711,0.4330469667911529,900.0,1,,full (cap 900 s)
637.wav,637,0.9648737325794772,0.9985098727047445,0.3073580265045166,0.9961757336348266,0.9994877981953324,0.1068168570644149,0.9968250840902328,0.0219121798872947,0.0936548113822937,0.3850980699062347,714.6001,0,,full (cap 900 s)
638.wav,638,0.73122010590497,0.9973475635051728,0.996570348739624,0.949676036484268,0.9991911090910436,0.1260811200298593,0.9962649643421172,0.8824188709259033,0.6456817388534546,0.7120200991630554,88.6,0,,full (cap 900 s)
640.wav,640,0.6076012110765318,0.9961462318897248,0.0373268835246562,0.6514146004237404,0.998267948627472,0.050384758200149,0.997726697474718,0.8587985038757324,0.0020705962087959,0.000517880776897,407.0999,0,,full (cap 900 s)
641.wav,641,0.7880536049363883,0.9976687282323836,0.0481367707252502,0.924159642015915,0.9991673603653908,0.0804119190824279,0.997262217104435,0.0004297906707506,0.8176891803741455,0.6460938453674316,186.7,0,,full (cap 900 s)
649.wav,649,0.2231464707627925,0.993380069732666,0.0384661927819252,0.9820187555096626,0.999239856377244,0.0901339497021621,0.9971613362431526,0.0504557006061077,1.0413959898869509e-05,0.0001271027722395,368.0,0,,full (cap 900 s)
650.wav,650,0.1482960001878876,0.9940614700317384,0.2877678275108337,0.0534322465988166,0.9986315742135048,0.0716541852372207,0.9963244274258614,0.0300966203212738,0.0013732106890529,0.0021154496353119,418.5,0,,full (cap 900 s)
651.wav,651,0.0638146712341812,0.996777817606926,0.1066906005144119,0.4379027790097716,0.9981671571731568,0.0804096994450245,0.9964282140135764,0.7768175005912781,0.1574068963527679,0.1696633845567703,74.5,0,,full (cap 900 s)
652.wav,652,0.867178077539403,0.9973892122507096,0.0474258735775947,0.9755924944964064,0.9992070365697144,0.0851848081616777,0.9968622028827668,0.0973555743694305,0.2549645602703094,0.0002517050888855,355.4999,0,,full (cap 900 s)
653.wav,653,0.0676079610858085,0.9974502474069596,0.1208532303571701,0.1919853869895199,0.9981415420770644,0.0759503782877595,0.9979529678821564,0.0359195359051227,0.0340173840522766,0.4263227581977844,188.8,0,,full (cap 900 s)
654.wav,654,0.0397152720604094,0.9977889321744442,0.0384661927819252,0.0534142520521476,0.9988699406385422,0.0954420035192977,0.9963735491037368,0.4494584500789642,0.0021184696815907,0.0038813042920082,143.3999,0,,full (cap 900 s)
655.wav,655,0.9286692609177496,0.9981793388724328,0.6513549089431763,0.9944454045219736,0.9995431946590544,0.1405219322364715,0.9967116266489028,0.0359008610248565,0.0214142259210348,0.9875946044921876,266.3001,0,,full (cap 900 s)
656.wav,656,0.0421614421189121,0.9968077279627324,0.0197191257029771,0.0396490357443422,0.9989567063748837,0.0759130049349598,0.9957873597741128,0.0005114597151987,0.988678514957428,0.009087604470551,312.4,0,,full (cap 900 s)
657.wav,657,0.0601679197651201,0.9960067383944988,0.0197191257029771,0.0085799204714332,0.9994184654206038,0.0637629405892949,0.9965561330318452,0.0313263908028602,0.7913100123405457,0.0005534793017432,900.0,1,,full (cap 900 s)
658.wav,658,0.6373231164719078,0.9945871829986572,0.177810862660408,0.8741050658990974,0.9988655000925064,0.1009618339826404,0.9958606362342834,0.9989186525344848,0.9895808696746826,0.0021976334974169,315.5001,0,,full (cap 900 s)
659.wav,659,0.1069066486756186,0.9959871470928192,0.1066906005144119,0.9883209505928828,0.9993169363588096,0.1330959767016412,0.9951408207416534,0.6014451384544373,0.9828243255615234,0.0029246953781694,692.3001,0,,full (cap 900 s)
660.wav,660,0.6369763567016535,0.9950860440731047,0.0900929942727088,0.9850458241657668,0.9994535045698284,0.1260498845941064,0.9950740933418274,0.5695641040802002,0.0087118707597255,0.0121357031166553,900.0,1,,full (cap 900 s)
661.wav,661,0.5778042150688849,0.9942640364170074,0.9585376977920532,0.989672962529146,0.9993940563872457,0.1067676536527231,0.99635411798954,0.8328587412834167,0.077336773276329,0.0199433472007513,900.0,1,,full (cap 900 s)
662.wav,662,0.0954574226400093,0.9969602599740028,0.5774953961372375,0.7186107933264035,0.9985145926475524,0.0804166054326284,0.997017040848732,0.081159770488739,0.9555628299713136,0.0284063294529914,341.1,0,,full (cap 900 s)
663.wav,663,0.407441385340512,0.9938609898090364,0.0259573571383953,0.9770212753128868,0.9992086254060268,0.0637839251774099,0.9965692386031152,0.4568136632442474,0.0006196065805852,0.0002818647189997,307.2001,0,,full (cap 900 s)
664.wav,664,0.0396768326667916,0.9965826869010924,0.012431651353836,0.016920581939467,0.9992675986140966,0.0804122618271763,0.9967128783464432,1.6259353287750855e-05,0.2519239783287048,0.0051022940315306,900.0,1,,full (cap 900 s)
666.wav,666,0.0567160471581542,0.996154185384512,0.2337063401937484,0.2227564912610543,0.9975961446762084,0.0637718438478,0.997328758239746,2.339473148538218e-08,0.973594844341278,0.0008895170176401,628.0999,0,,full (cap 900 s)
667.wav,667,0.516296355377031,0.9946600794792176,0.0341004282236099,0.6927524390742658,0.9975467920303344,0.0601469238209595,0.9972635880112648,0.6583579182624817,0.0364865064620971,0.0068331845104694,900.0,1,,full (cap 900 s)
669.wav,669,0.047469038178014,0.9968911670148372,0.0197191257029771,0.9950925945645436,0.999449268449098,0.0447107514715515,0.997490994632244,0.0063879694789648,0.1608175635337829,0.0034988003317266,741.2,0,,full (cap 900 s)
