seg_uid,set,pair_id,speaker_id,start,end,span,speech_s,nw,n_turns,p_pos,p_neg,p_neu,val,npos,nneg,oof
c002122,conflict,342,392,526.8,547.9,21.100000000000023,9.799999999999956,28,2,0.007935422,0.82767385,0.16439071,-3.0,1,2,0.3446259095533184
c002151,conflict,343,395,411.9,458.5,46.60000000000002,18.10000000000008,41,5,0.0062885084,0.931225,0.062486477,0.0,0,0,0.3440511568365267
c002152,conflict,344,395,463.8,484.0,20.19999999999999,18.5,44,2,0.0064865346,0.8521975,0.14131601,-3.25,1,2,0.6170003766051892
c002155,conflict,345,395,601.3,637.2,35.90000000000009,35.90000000000009,89,1,0.010426693,0.850565,0.1390083,-11.9,1,4,0.3283806290770604
c002157,conflict,346,395,679.7,709.2,29.5,20.5,52,2,0.022993535,0.809923,0.1670835,-0.0999999999999996,1,3,0.3913020281584169
c002166,conflict,347,396,133.9,150.0,16.099999999999994,13.0,48,2,0.013982376,0.8244923,0.16152535,-5.0,0,2,0.5328106126322667
c002175,conflict,348,396,401.3,418.5,17.19999999999999,17.19999999999999,53,1,0.010030433,0.83838344,0.15158622,-3.4,2,3,0.4570846671160774
c002178,conflict,349,396,487.9,512.4,24.5,18.299999999999955,48,2,0.017597,0.7265709,0.25583202,0.0,2,2,0.4039623790800595
c002187,conflict,350,397,85.2,109.9,24.700000000000003,18.700000000000003,53,3,0.01401232,0.7898233,0.19616443,-3.0,0,1,0.4962344511104005
c002196,conflict,351,397,402.9,432.4,29.5,10.699999999999932,46,6,0.00573734,0.89923286,0.09502974,-6.0,0,2,0.5013330734396784
c002200,conflict,352,397,537.3,558.6,21.300000000000068,14.200000000000044,40,4,0.006205991,0.8881258,0.10566829,0.0,1,1,0.3283423766213975
c002205,conflict,353,397,676.4,697.0,20.600000000000023,12.900000000000093,47,3,0.0166234,0.7963256,0.18705095,3.0,2,0,0.3948670443721636
c002208,conflict,354,397,761.3,791.4,30.100000000000023,17.300000000000068,56,2,0.011317714,0.77799684,0.21068546,-2.0,1,1,0.4267175149210103
c002220,conflict,355,399,236.7,281.2,44.5,23.299999999999955,89,4,0.010496791,0.8768801,0.11262305,-5.0,2,4,0.5537000579148662
c002222,conflict,356,399,328.0,345.4,17.399999999999977,17.399999999999977,63,1,0.021657117,0.7393131,0.23902982,0.0,1,1,0.415165885840441
c002223,conflict,357,399,346.6,384.8,38.19999999999999,17.399999999999977,61,3,0.029990563,0.71417856,0.25583082,6.5,5,2,0.3469165396746633
c002250,conflict,358,400,686.3,733.5,47.200000000000045,32.10000000000002,83,3,0.0073555503,0.8846056,0.108038835,-9.85,0,4,0.5108089523569251
c002258,conflict,359,401,178.7,212.0,33.30000000000001,21.90000000000001,61,5,0.006043798,0.9252229,0.06873328,-7.0,3,6,0.4412650932572619
c002269,conflict,360,401,558.4,576.4,18.0,13.199999999999932,42,5,0.023661748,0.8025899,0.17374825,-9.5,1,5,0.5563168727226887
c002275,conflict,361,401,749.2,777.0,27.799999999999955,12.600000000000025,37,3,0.020735227,0.831835,0.14742973,-6.0,1,2,0.4326301885173799
c002280,conflict,362,402,0.4,57.8,57.4,13.8,49,6,0.74641836,0.058821786,0.19475979,7.0,3,1,0.4486545436760797
c002282,conflict,363,402,172.6,205.4,32.80000000000001,22.40000000000001,44,4,0.9688655,0.0078007076,0.023333775,5.5,3,1,0.3068043165854918
c002283,conflict,364,402,206.3,245.2,38.89999999999998,13.599999999999966,43,5,0.8067913,0.052858576,0.14035004,3.0,1,0,0.4387270137974028
c002288,conflict,365,402,424.8,478.3,53.5,46.0,110,3,0.77499914,0.036148272,0.1888526,-2.0,3,4,0.4547562708233051
c002289,conflict,366,402,479.1,517.2,38.10000000000002,18.80000000000001,46,5,0.92029,0.008738911,0.07097113,8.0,4,0,0.413343297821278
c002291,conflict,367,402,575.5,592.4,16.899999999999977,16.899999999999977,41,1,0.8504985,0.04323855,0.10626292,0.0,2,2,0.4045116490118408
c002294,conflict,368,402,648.4,677.0,28.600000000000023,16.399999999999977,49,6,0.9467484,0.0160846,0.037166994,10.9,5,1,0.4383804063983597
c002295,conflict,369,402,679.5,701.6,22.100000000000023,12.600000000000136,40,5,0.9598954,0.010262252,0.029842343,9.0,3,0,0.5818768570164213
c002298,conflict,370,402,765.3,830.0,64.70000000000005,12.900000000000093,40,8,0.9092939,0.02698537,0.06372076,9.0,4,0,0.4589793409723138
c002299,conflict,371,402,838.7,901.0,62.299999999999955,20.699999999999932,42,7,0.8107082,0.048158444,0.1411333,4.0,2,0,0.6257992655136271
c002300,conflict,372,402,902.1,920.2,18.100000000000023,16.40000000000009,40,2,0.85535276,0.02960815,0.1150391,3.0,1,0,0.3922722583740659
c002301,conflict,373,402,927.5,952.5,25.0,13.099999999999907,29,4,0.7950585,0.046565626,0.15837593,1.5999999999999996,2,1,0.417212004040481
c002308,conflict,374,403,269.4,295.8,26.400000000000034,26.40000000000003,84,1,0.007870663,0.8527554,0.1393739,4.0,4,2,0.3835290009862219
c002310,conflict,375,403,332.9,390.9,58.0,48.80000000000001,149,2,0.013769305,0.7061384,0.28009233,4.0,3,1,0.3888672796860222
c002331,conflict,376,404,338.6,371.9,33.299999999999955,24.09999999999997,49,5,0.012640586,0.82132727,0.16603221,3.0,3,1,0.4892937518281862
c002336,conflict,377,404,543.4,567.5,24.100000000000023,19.299999999999955,45,4,0.013110624,0.77207935,0.21481012,-2.0,0,1,0.5385712712083737
c002350,conflict,378,405,109.4,141.6,32.19999999999999,16.799999999999997,50,4,0.9182304,0.007870462,0.073899135,4.5,3,1,0.5635768251912002
c002351,conflict,379,405,146.6,173.4,26.80000000000001,21.19999999999999,41,4,0.9596306,0.005935789,0.03443356,5.9,2,0,0.3044714013225795
c002353,conflict,380,405,205.3,240.9,35.599999999999994,25.39999999999995,46,4,0.71938103,0.00821924,0.27239975,9.0,3,0,0.5364319525519647
c002354,conflict,381,405,242.9,275.0,32.099999999999994,18.69999999999999,41,5,0.98147637,0.0028266488,0.01569692,13.0,4,0,0.3728003187272884
c002356,conflict,382,405,308.6,334.6,26.0,20.600000000000023,57,2,0.8561055,0.013268994,0.13062555,7.0,3,0,0.378918854650105
c002357,conflict,383,405,341.8,408.6,66.80000000000001,41.69999999999999,84,8,0.8573851,0.011226695,0.13138816,14.2,8,0,0.3355608081017308
c002358,conflict,384,405,409.7,433.2,23.5,20.5,51,3,0.712772,0.0310406,0.25618735,9.5,4,0,0.408056752637975
c002381,conflict,385,405,1178.8,1222.5,43.700000000000045,21.300000000000185,56,5,0.7919998,0.055941176,0.15205897,12.4,5,1,0.4305857519396141
c002382,conflict,386,405,1226.4,1270.8,44.399999999999864,23.399999999999864,57,6,0.9725343,0.0026504693,0.024815207,14.5,4,0,0.3395042636864925
c002385,conflict,387,405,1380.0,1409.2,29.200000000000045,16.30000000000041,40,4,0.7636627,0.032929245,0.20340802,3.0,1,0,0.4260267335133672
c002386,conflict,388,405,1410.1,1437.7,27.600000000000136,26.600000000000136,76,2,0.89425945,0.029304646,0.076435864,5.7,3,1,0.465144289131261
c002387,conflict,389,405,1439.0,1478.0,39.0,25.59999999999991,56,5,0.8676983,0.036773067,0.09552861,20.5,7,1,0.4444229406282754
c002388,conflict,390,405,1479.1,1509.3,30.200000000000045,25.700000000000045,56,4,0.92438775,0.0063366075,0.06927571,14.0,7,0,0.5555516528346514
c002391,conflict,391,406,88.9,114.2,25.299999999999997,14.399999999999975,43,3,0.04476629,0.74878377,0.20644997,2.0,3,2,0.396368460484909
c002394,conflict,392,406,194.5,214.5,20.0,15.099999999999994,41,3,0.017077753,0.7533321,0.22959012,3.0,3,0,0.4352631172513875
c002426,conflict,393,407,758.8,771.7,12.900000000000091,12.900000000000093,41,1,0.02537023,0.7292045,0.24542528,0.5,1,2,0.3603600055251891
c002443,conflict,394,408,360.5,406.9,46.39999999999998,13.899999999999975,41,4,0.027812527,0.71689314,0.25529435,-12.0,0,4,0.2779458465965597
c002451,conflict,395,409,57.6,126.7,69.1,28.199999999999996,101,6,0.76196384,0.036860187,0.20117594,17.5,10,2,0.1561902561342091
c002464,conflict,396,409,648.6,691.5,42.89999999999998,27.500000000000114,93,5,0.9697675,0.0055883937,0.024644079,24.9,9,0,0.3308367230567871
c002465,conflict,397,409,693.1,710.4,17.299999999999955,17.299999999999955,47,1,0.96439415,0.0049750526,0.03063079,8.6,4,0,0.3900531183240659
c002470,conflict,398,409,867.7,910.3,42.59999999999991,34.899999999999864,110,3,0.73390496,0.033501953,0.23259309,13.3,7,1,0.2350070888122336
c002471,conflict,399,409,916.1,951.6,35.5,24.0,70,5,0.8597669,0.02100394,0.119229116,-3.0,5,3,0.2663437237033558
c002472,conflict,400,409,955.6,989.7,34.10000000000002,16.699999999999932,53,4,0.93318594,0.0064920806,0.060321987,22.4,11,0,0.2392987821136578
c002476,conflict,401,410,83.5,126.3,42.8,21.5,41,9,0.8792349,0.0430175,0.07774759,-9.0,2,5,0.3599650375308646
c002478,conflict,402,410,158.6,193.5,34.900000000000006,29.40000000000001,73,2,0.722258,0.012450332,0.2652917,9.3,5,1,0.367393709367637
c002480,conflict,403,410,242.0,267.3,25.30000000000001,20.90000000000003,44,2,0.9185672,0.0035370158,0.07789586,3.0,1,0,0.3524294009247921
c002482,conflict,404,410,342.1,377.0,34.89999999999998,34.89999999999998,84,1,0.9426274,0.009233212,0.0481394,10.5,4,0,0.3016133565883265
c002483,conflict,405,410,378.5,410.9,32.39999999999998,20.90000000000003,57,4,0.9469338,0.011899954,0.041166257,11.5,4,0,0.3779238966424987
c002485,conflict,406,410,439.0,460.0,21.0,21.0,50,1,0.94855344,0.0061073424,0.045339283,6.0,2,0,0.5202511046477735
c002486,conflict,407,410,460.9,479.4,18.5,15.600000000000025,42,3,0.9392497,0.0069251503,0.053825155,2.0,1,0,0.5166882613088224
c002494,conflict,408,410,843.8,885.0,41.200000000000045,22.600000000000136,35,5,0.89125663,0.014949479,0.093793854,10.0,4,0,0.3956389829274049
c002495,conflict,409,410,895.8,931.4,35.60000000000002,18.899999999999977,35,3,0.7336723,0.09939867,0.16692899,-6.0,0,2,0.3847093201001266
c002497,conflict,410,410,1011.0,1059.4,48.40000000000009,10.100000000000025,25,6,0.9451122,0.01270589,0.04218195,12.0,5,0,0.3795947463225906
c002509,conflict,411,411,471.9,504.4,32.5,25.19999999999999,53,5,0.015656857,0.73094726,0.25339586,-1.0,1,1,0.3724922184456839
c002520,conflict,412,411,870.7,961.9,91.19999999999993,69.69999999999982,185,4,0.014157583,0.79430145,0.19154099,-5.0,5,6,0.4469998470184701
c002525,conflict,413,411,1087.8,1106.6,18.799999999999955,12.799999999999956,46,3,0.03315812,0.7056586,0.26118332,0.0,1,2,0.4991317737905664
c002534,conflict,414,412,62.3,117.6,55.3,17.69999999999998,44,8,0.8651562,0.004724295,0.13011949,2.0,1,0,0.5225273558069546
c002536,conflict,415,412,155.7,196.0,40.30000000000001,27.30000000000001,55,4,0.9758907,0.0022675265,0.021841832,8.5,3,1,0.3225624746133932
c002539,conflict,416,412,276.9,308.8,31.900000000000034,21.0,53,4,0.8804994,0.009606592,0.109893985,5.0,2,0,0.5197518030378558
c002546,conflict,417,412,571.1,637.9,66.79999999999995,24.0,62,9,0.7871497,0.027908716,0.1849416,8.6,5,2,0.3509391295130584
c002550,conflict,418,412,746.0,793.4,47.39999999999998,20.399999999999864,43,5,0.8033158,0.007531506,0.18915263,4.0,2,1,0.3532789005174237
c002552,conflict,419,413,27.3,95.5,68.2,18.19999999999999,50,8,0.7964225,0.01007057,0.19350696,5.0,3,0,0.4080062649426233
c002556,conflict,420,413,186.4,249.3,62.900000000000006,23.80000000000001,59,6,0.714963,0.009400902,0.2756361,7.0,3,0,0.3420811433000488
c002557,conflict,421,413,254.7,277.2,22.5,13.400000000000034,40,3,0.80476594,0.037972163,0.15726186,5.0,1,1,0.4505300149188966
c002558,conflict,422,413,281.0,307.0,26.0,16.80000000000001,49,4,0.83149606,0.018588224,0.1499157,21.0,8,0,0.4963509774230885
c002566,conflict,423,413,547.9,565.1,17.200000000000045,15.600000000000136,51,2,0.9264299,0.016509116,0.05706101,14.5,5,0,0.2910813766911689
c002574,conflict,424,413,757.9,783.1,25.200000000000045,25.200000000000045,78,1,0.9432688,0.010443961,0.046287242,0.0,2,2,0.4382202553458171
c002577,conflict,425,413,893.1,928.6,35.5,20.5,61,5,0.92626184,0.009588186,0.064149946,7.5,3,1,0.4918005588944191
c002578,conflict,426,413,938.8,959.1,20.300000000000068,18.200000000000045,42,2,0.8096321,0.023218507,0.16714935,7.5,2,0,0.3837983090903596
c002579,conflict,427,414,34.8,91.7,56.900000000000006,20.0,52,10,0.9437372,0.0065222243,0.04974061,7.0,4,0,0.3924204016691805
c002581,conflict,428,414,134.6,163.3,28.700000000000017,16.700000000000045,40,4,0.9211703,0.0036129733,0.07521666,3.0,1,0,0.2738755997592003
c002582,conflict,429,414,164.6,218.6,54.0,28.10000000000005,78,7,0.9745594,0.0057617077,0.019678896,17.0,6,0,0.4280872523507122
c002583,conflict,430,414,223.0,254.9,31.900000000000006,18.600000000000023,40,4,0.9458582,0.007809557,0.04633226,15.0,5,0,0.3763987831100611
c002584,conflict,431,414,256.2,293.2,37.0,21.5,55,5,0.9543255,0.0058936793,0.03978081,17.0,7,0,0.4991988191695533
c002594,conflict,432,414,626.8,656.1,29.300000000000068,20.0,62,4,0.7014125,0.040175773,0.25841174,8.0,4,1,0.4060245452766769
c002595,conflict,433,414,657.4,690.1,32.700000000000045,19.200000000000045,50,5,0.72300804,0.083907,0.193085,-6.0,1,5,0.5864677885697395
c002598,conflict,434,414,745.4,791.5,46.10000000000002,25.09999999999991,67,8,0.7941565,0.014666399,0.19117713,11.0,5,1,0.4414823544017285
c002599,conflict,435,414,797.1,815.8,18.699999999999932,12.099999999999907,25,3,0.71108073,0.037284132,0.2516351,10.0,4,1,0.4448008106025079
c002601,conflict,436,414,877.2,910.9,33.69999999999993,26.399999999999864,63,4,0.86872154,0.018924735,0.11235375,4.0,2,1,0.4518543506014766
c002603,conflict,437,414,935.5,957.0,21.5,12.700000000000044,40,2,0.72324693,0.0555956,0.22115746,7.5,2,0,0.4127590273398894
c002616,conflict,438,415,453.4,483.2,29.80000000000001,28.5,84,2,0.011748493,0.8430848,0.1451667,-3.0,2,3,0.4780093758582751
c002617,conflict,439,415,504.9,542.8,37.89999999999998,22.800000000000068,55,3,0.0150531195,0.8850476,0.09989918,-11.0,1,5,0.4249855614549535
c002633,conflict,440,416,313.1,346.4,33.299999999999955,29.59999999999997,85,2,0.0075387065,0.84060824,0.15185311,-7.5,2,7,0.4323181289995513
c002642,conflict,441,416,584.4,606.5,22.100000000000023,13.600000000000025,47,2,0.010702095,0.8102257,0.17907223,-0.5999999999999996,3,2,0.2871033560158409
c002655,conflict,442,417,270.0,294.6,24.600000000000023,17.100000000000023,44,3,0.011260609,0.83779603,0.15094341,-8.0,0,4,0.3832800921391195
c002657,conflict,443,417,336.3,347.8,11.5,7.300000000000011,29,3,0.007145168,0.82913274,0.16372205,0.0,0,0,0.5917097223140644
c002669,conflict,444,418,76.6,102.9,26.30000000000001,16.80000000000001,44,5,0.86334217,0.024003938,0.11265388,11.0,4,0,0.3892140040515964
c002671,conflict,445,418,163.8,196.9,33.099999999999994,14.899999999999975,42,7,0.9112231,0.024190113,0.06458679,14.0,6,0,0.3951216949867261
c002678,conflict,446,418,446.6,505.2,58.599999999999966,43.2999999999999,77,4,0.707223,0.019244105,0.27353287,6.5,4,3,0.4604866423789609
c002681,conflict,447,418,562.8,598.1,35.30000000000007,28.600000000000023,81,3,0.84789944,0.028338885,0.12376167,5.0,3,0,0.5365108534394802
c002686,conflict,448,418,761.8,780.8,19.0,14.5,39,2,0.76551104,0.018088385,0.21640053,8.0,4,1,0.3571432813473351
c002687,conflict,449,418,791.0,849.7,58.700000000000045,31.800000000000185,75,6,0.9261484,0.013223945,0.0606276,16.5,6,1,0.410357800668811
c002688,conflict,450,418,850.9,878.8,27.899999999999977,17.600000000000023,43,3,0.7970812,0.022191655,0.18072723,1.0,1,1,0.3385154298282866
c002689,conflict,451,418,880.2,932.8,52.59999999999991,20.999999999999773,50,8,0.9315244,0.018009065,0.0504666,18.25,5,1,0.5312462580227447
c002702,conflict,452,419,322.6,343.3,20.69999999999999,20.69999999999999,54,1,0.026612746,0.74118006,0.2322071,-6.5,2,3,0.4501196854515291
c002704,conflict,453,419,394.6,428.0,33.39999999999998,33.39999999999998,96,1,0.008860215,0.84389216,0.14724757,0.0,6,5,0.5241596028520812
c002705,conflict,454,419,432.2,449.0,16.80000000000001,16.80000000000001,46,1,0.006357832,0.8803076,0.113334514,-9.5,0,3,0.5038104375857545
c002710,conflict,455,419,655.3,673.3,18.0,18.0,47,1,0.016989507,0.7173991,0.26561138,-4.0,0,2,0.6371510817279507
c002715,conflict,456,419,799.5,825.7,26.200000000000045,22.800000000000068,63,2,0.032272078,0.73669994,0.23102787,2.0,2,1,0.4297062509963556
c002726,conflict,457,420,401.9,417.6,15.700000000000045,8.300000000000068,31,3,0.009404876,0.9021039,0.08849125,1.0,1,1,0.4364235090321492
c002727,conflict,458,420,427.9,482.7,54.80000000000001,15.900000000000093,49,5,0.008411334,0.9077361,0.08385257,-2.0,1,2,0.5374066767934562
c002728,conflict,459,420,502.5,530.2,27.700000000000045,13.600000000000025,40,4,0.009503877,0.85719246,0.1333037,0.0,0,0,0.4909417512899433
c002742,conflict,460,421,14.1,83.2,69.10000000000001,22.60000000000001,50,7,0.89434505,0.0029263555,0.10272854,8.0,4,0,0.4102401180484159
c002746,conflict,461,421,209.8,243.2,33.39999999999998,27.49999999999997,58,2,0.94830334,0.011563517,0.04013314,2.25,3,2,0.5455991037464979
c002757,conflict,462,421,608.9,655.7,46.80000000000007,27.899999999999977,68,5,0.94288594,0.018806752,0.03830732,19.25,5,1,0.4019665079753517
c002760,conflict,463,421,735.0,768.6,33.60000000000002,18.299999999999955,59,3,0.957612,0.015977934,0.026410114,13.5,6,1,0.4024415686523864
c002761,conflict,464,421,775.9,801.0,25.100000000000023,17.600000000000023,46,2,0.86256886,0.0035446472,0.13388644,6.0,2,0,0.5856799880980996
c002763,conflict,465,422,76.7,116.1,39.39999999999999,17.099999999999994,49,6,0.95098746,0.0049640755,0.044048477,5.0,2,0,0.4773728566379256
c002766,conflict,466,422,198.9,268.7,69.79999999999998,63.19999999999999,180,4,0.8393328,0.010605436,0.15006171,15.0,9,2,0.3622865676262895
c002767,conflict,467,422,270.4,287.8,17.400000000000034,17.400000000000034,46,1,0.91208965,0.015323496,0.07258683,5.0,2,0,0.405267219955634
c002771,conflict,468,422,374.4,401.5,27.100000000000023,22.90000000000003,50,4,0.80469614,0.009497393,0.18580644,11.0,6,0,0.4723458808848993
c002780,conflict,469,422,659.5,682.3,22.799999999999955,21.5,63,2,0.96813,0.005207868,0.026662137,14.6,6,0,0.4415929554341354
c002790,conflict,470,422,980.8,994.0,13.200000000000045,11.100000000000025,40,3,0.9593291,0.0061728894,0.034497976,10.0,4,0,0.2449920474302299
c002791,conflict,471,422,1005.8,1027.9,22.100000000000136,17.70000000000016,55,3,0.90377486,0.024885513,0.071339644,9.5,3,0,0.4626895961695342
c002799,conflict,472,422,1243.2,1268.3,25.09999999999991,15.100000000000136,41,5,0.9052298,0.013454494,0.08131571,3.0,1,0,0.3202793375024896
c002809,conflict,473,423,365.3,392.3,27.0,27.0,65,1,0.012192752,0.74953,0.23827723,-3.0,0,1,0.3990194309372312
c002817,conflict,474,423,691.6,729.2,37.60000000000002,24.100000000000023,64,4,0.009153134,0.86758626,0.123260655,3.0,2,1,0.3112606994709757
c002818,conflict,475,423,735.3,759.8,24.5,17.100000000000023,42,4,0.007524307,0.8735969,0.11887875,-1.0,1,2,0.7722802418589453
c002834,conflict,476,424,366.7,380.9,14.199999999999989,14.199999999999989,46,1,0.008885319,0.9006577,0.090456955,-12.0,0,5,0.5161474090420787
c002844,conflict,477,424,835.9,866.2,30.300000000000068,29.000000000000114,92,2,0.016107274,0.86786646,0.116026305,-2.0,2,4,0.5777405153034846
c002845,conflict,478,424,867.2,907.0,39.799999999999955,39.799999999999955,136,1,0.01404765,0.7885558,0.1973965,6.6,3,0,0.5449660332407534
c002860,conflict,479,425,414.7,457.2,42.5,32.799999999999955,74,3,0.015856314,0.76161754,0.2225261,3.0,4,2,0.252948276860848
c002861,conflict,480,425,460.1,471.7,11.599999999999966,11.599999999999966,34,1,0.015856603,0.7686151,0.21552825,-10.5,1,4,0.4774698802767466
c002863,conflict,481,425,508.8,529.0,20.19999999999999,14.10000000000008,38,2,0.0076840287,0.8396731,0.15264285,-3.4,2,2,0.5717164976335892
c002865,conflict,482,425,573.4,627.1,53.700000000000045,16.799999999999955,41,6,0.010968029,0.81373036,0.17530157,-4.0,1,3,0.58811437220014
c002892,conflict,483,426,430.4,451.5,21.100000000000023,15.100000000000025,43,2,0.7997288,0.016408449,0.18386279,4.0,3,0,0.3424933634768634
c002897,conflict,484,426,618.9,683.0,64.10000000000002,41.90000000000009,85,7,0.8031044,0.021942465,0.1749531,16.0,8,0,0.3814349982720619
c002898,conflict,485,426,694.6,737.4,42.799999999999955,19.79999999999984,46,9,0.9312433,0.020430906,0.048325844,8.0,5,4,0.3497458021871337
c002900,conflict,486,426,772.0,810.3,38.299999999999955,19.40000000000009,44,7,0.9622676,0.005951902,0.031780582,17.0,7,0,0.328705236989201
c002906,conflict,487,427,256.3,265.0,8.699999999999989,7.099999999999966,26,2,0.010753833,0.80486286,0.18438338,-2.0,0,1,0.6183056430655683
c002907,conflict,488,427,277.6,300.9,23.299999999999955,12.399999999999975,40,3,0.014591807,0.75405055,0.23135763,6.0,2,0,0.4304441004069246
c002908,conflict,489,427,315.4,349.9,34.5,27.799999999999955,76,4,0.014525241,0.7686616,0.21681312,-6.0,4,4,0.3306732751109861
c002917,conflict,490,427,683.8,721.6,37.80000000000007,26.100000000000023,69,3,0.0076605408,0.8846924,0.107647106,-2.4,3,2,0.5463850776504038
c002943,conflict,491,429,358.5,387.5,29.0,12.600000000000025,40,5,0.01474772,0.7155519,0.2697004,-6.0,1,3,0.3704803752355348
c002946,conflict,492,429,460.1,489.9,29.799999999999955,14.599999999999966,38,5,0.013593456,0.77643025,0.20997629,-1.3,1,2,0.4388370801334473
c002959,conflict,493,430,116.4,148.2,31.799999999999983,17.699999999999974,43,4,0.014750078,0.83747864,0.14777134,2.0,1,0,0.3037822633319214
c002965,conflict,494,430,317.0,363.0,46.0,26.19999999999999,79,6,0.021006612,0.7237712,0.2552221,2.5,3,2,0.5847726970229173
c002967,conflict,495,430,413.6,431.6,18.0,18.0,49,1,0.015495399,0.77306634,0.21143825,-2.0,1,2,0.5257703775366068
c002972,conflict,496,430,557.2,581.1,23.899999999999977,19.5,56,2,0.014913904,0.779396,0.20569012,-3.5,1,3,0.544484890485306
c002975,conflict,497,430,660.2,707.3,47.09999999999991,21.09999999999991,58,6,0.020310057,0.793574,0.18611597,5.0,4,3,0.3589995066101762
c002992,conflict,498,431,709.9,726.8,16.899999999999977,15.600000000000025,48,2,0.008511587,0.8778785,0.11360992,-3.5,0,2,0.4341208107896041
c002993,conflict,499,431,728.1,757.2,29.100000000000023,25.200000000000045,78,2,0.022800105,0.7697425,0.20745747,1.0,4,4,0.4968904183226338
c003002,conflict,500,432,396.0,439.2,43.19999999999999,16.899999999999977,45,6,0.016213248,0.82820624,0.15558046,1.0,1,1,0.3311951596926336
c003016,conflict,501,433,36.1,118.5,82.4,19.5,51,8,0.7544216,0.05549628,0.19008216,3.0,3,1,0.575732895291177
c003017,conflict,502,433,122.9,164.5,41.599999999999994,16.70000000000003,40,7,0.83960193,0.033533014,0.12686504,6.5,3,0,0.569895064906082
c003027,conflict,503,433,509.0,539.9,30.899999999999977,25.600000000000023,69,3,0.8219877,0.008786924,0.16922535,7.6,4,0,0.4282180303999269
c003028,conflict,504,433,545.3,577.2,31.90000000000009,21.500000000000114,55,5,0.8868338,0.015880972,0.09728524,9.8,4,0,0.3622160348489141
c003045,conflict,505,434,469.0,523.3,54.299999999999955,44.5,130,3,0.011136547,0.84258664,0.1462768,-7.0,3,6,0.5131100143959383
c003046,conflict,506,434,525.4,556.1,30.700000000000045,26.5,81,3,0.008182473,0.88052005,0.11129757,-11.0,0,4,0.4381571445651997
c003050,conflict,507,434,688.2,724.5,36.299999999999955,31.199999999999932,100,5,0.012788537,0.7508349,0.23637667,-3.0,0,1,0.5934847732105236
c003060,conflict,508,434,1088.9,1123.2,34.299999999999955,20.0,67,6,0.010392277,0.9068757,0.082731925,-4.0,2,4,0.5636236757323788
c003080,conflict,509,435,741.9,783.4,41.5,30.300000000000068,57,4,0.007099235,0.8764609,0.11643987,-3.0,0,2,0.6519995857465596
c003081,conflict,510,435,785.9,814.6,28.700000000000045,20.40000000000009,45,5,0.00880218,0.86250925,0.12868857,-1.0,1,2,0.5921409340180728
c003082,conflict,511,435,816.6,860.7,44.10000000000002,24.899999999999977,41,5,0.010592026,0.85045385,0.13895416,-6.0,1,3,0.4253027545389346
c003105,conflict,512,436,564.8,589.7,24.90000000000009,24.90000000000009,87,1,0.015978279,0.7412446,0.24277715,3.0,2,1,0.5086719997411069
c003113,conflict,513,437,263.1,314.1,51.0,26.89999999999992,46,7,0.013975888,0.8817715,0.104252525,-2.0,1,2,0.4134987118486479
c003122,conflict,514,437,624.6,645.0,20.399999999999977,20.399999999999977,51,1,0.009231624,0.86613905,0.12462926,-8.5,1,3,0.5215297285021323
c003148,conflict,515,438,970.5,1003.0,32.5,32.5,91,1,0.016624816,0.80853087,0.17484425,1.0,3,2,0.1989165678190356
c003149,conflict,516,438,1075.9,1099.9,24.0,24.0,73,1,0.026292283,0.7209498,0.25275788,-1.0,1,2,0.4580665002568608
c003170,conflict,517,439,663.4,682.7,19.300000000000068,19.300000000000068,62,1,0.0064726546,0.9243425,0.069184795,-7.5,0,2,0.3771292616712582
c003174,conflict,518,439,787.5,864.4,76.89999999999998,74.79999999999995,204,3,0.02813204,0.7006393,0.2712286,-0.4000000000000003,5,4,0.3616031193904436
c003182,conflict,519,440,52.9,90.6,37.699999999999996,21.199999999999996,41,5,0.86849594,0.0037568468,0.12774724,4.0,2,0,0.3936924115322369
c003184,conflict,520,440,147.8,172.2,24.399999999999977,19.799999999999983,46,3,0.8879988,0.013814345,0.098186806,7.0,3,0,0.4217034222964085
c003187,conflict,521,440,252.6,283.8,31.200000000000017,25.700000000000017,59,2,0.93038243,0.0051019266,0.06451562,3.0,1,0,0.3262587166269344
c003207,conflict,522,440,1018.3,1081.5,63.200000000000045,34.10000000000025,54,8,0.7132722,0.010838299,0.27588952,-3.0,2,2,0.5605836518148481
c003208,conflict,523,440,1083.0,1104.3,21.299999999999955,21.299999999999955,37,1,0.89256215,0.0092387535,0.09819905,2.0,1,1,0.644855105310602
c003216,conflict,524,441,108.3,136.4,28.10000000000001,15.500000000000014,37,4,0.9730666,0.0037674282,0.02316598,10.0,4,0,0.370338594373538
c003217,conflict,525,441,147.2,196.2,49.0,19.40000000000001,46,7,0.94914263,0.014361815,0.03649561,3.5,4,2,0.5467805845304139
c003232,conflict,526,441,724.4,732.4,8.0,8.0,27,1,0.9543533,0.016466243,0.029180497,3.3,3,2,0.4784628017525023
c003240,conflict,527,442,141.9,184.0,42.099999999999994,35.19999999999999,89,3,0.018812088,0.8121143,0.16907357,-2.0,2,3,0.2502093661080121
c003251,conflict,528,442,550.9,593.9,43.0,22.699999999999815,69,4,0.015363107,0.8038083,0.18082863,0.0,0,0,0.4100307187517228
c003252,conflict,529,442,596.2,621.2,25.0,18.300000000000068,60,2,0.01736037,0.8092776,0.17336208,-1.5,2,3,0.4612218150410644
