id,speaker,arm,p_yes,answer_mass,prompt
conflict_429_c002943,429,conflict,0.5001039568,0.9927726984,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_429_c002946,429,conflict,0.1192872990,0.9933790043,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_430_c002959,430,conflict,0.1330306622,0.9915297329,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_430_c002965,430,conflict,0.2943547456,0.9899959266,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_430_c002967,430,conflict,0.3924509586,0.9901422858,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_430_c002972,430,conflict,0.9688557791,0.9965760261,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_430_c002975,430,conflict,0.2944068986,0.9959853590,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_431_c002992,431,conflict,0.3074488287,0.9893286228,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_431_c002993,431,conflict,0.3210266619,0.9894076586,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_432_c003002,432,conflict,0.2452585090,0.9944489449,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_434_c003045,434,conflict,0.2338104159,0.9913898706,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_434_c003046,434,conflict,0.4227141115,0.9896140993,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_434_c003050,434,conflict,0.7774322508,0.9926718771,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_434_c003060,434,conflict,0.6792878131,0.9929552972,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_436_c003105,436,conflict,0.0804083310,0.9916829467,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_437_c003113,437,conflict,0.1733810333,0.9942619801,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_437_c003122,437,conflict,0.5001048284,0.9904881120,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_438_c003148,438,conflict,0.2690419823,0.9901604652,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_438_c003149,438,conflict,0.4226625816,0.9876761138,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_439_c003170,439,conflict,0.3631044877,0.9912246466,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_439_c003174,439,conflict,0.5622872744,0.9887378216,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_440_c003182,440,conflict,0.0954077907,0.9953127727,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_440_c003184,440,conflict,0.0716232876,0.9950145259,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_440_c003187,440,conflict,0.0953845138,0.9949690476,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_440_c003207,440,conflict,0.8742534654,0.9981094152,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_440_c003208,440,conflict,0.8355769227,0.9892854542,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_441_c003216,441,conflict,0.0566716337,0.9971585646,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_441_c003217,441,conflict,0.1009098879,0.9960442781,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_441_c003232,441,conflict,0.2227629202,0.9952761531,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_443_c003268,443,conflict,0.2019271987,0.9896938354,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_445_c003308,445,conflict,0.9241299572,0.9951136932,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_445_c003314,445,conflict,0.3346780994,0.9909241199,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_445_c003318,445,conflict,0.2942851352,0.9934952557,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_446_c003330,446,conflict,0.3631727747,0.9900116026,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_447_c003345,447,conflict,0.1067509946,0.9910662994,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_447_c003355,447,conflict,0.4533964838,0.9866072237,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_447_c003356,447,conflict,0.5468207789,0.9877109528,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_447_c003357,447,conflict,0.8355661497,0.9912311584,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_447_c003363,447,conflict,0.3347723801,0.9918459654,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_448_c003365,448,conflict,0.0758842417,0.9856452271,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_448_c003366,448,conflict,0.1733455291,0.9942797720,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_448_c003369,448,conflict,0.1330005064,0.9943152964,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_448_c003374,448,conflict,0.2451861911,0.9885071814,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_448_c003378,448,conflict,0.5927924067,0.9947218597,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_448_c003388,448,conflict,0.0758793911,0.9966663122,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_448_c003395,448,conflict,0.1825044016,0.9956200570,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_448_c003397,448,conflict,0.0953780235,0.9945358709,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_449_c003413,449,conflict,0.2943406982,0.9890120327,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_451_c003457,451,conflict,0.1645686616,0.9925418496,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_451_c003469,451,conflict,0.1009061651,0.9931401834,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_451_c003471,451,conflict,0.4380062183,0.9925899506,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_451_c003474,451,conflict,0.5623409435,0.9920040965,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_451_c003475,451,conflict,0.2816259807,0.9922289550,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_451_c003477,451,conflict,0.4689775188,0.9805707335,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_452_c003490,452,conflict,0.2227968326,0.9933035225,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_452_c003491,452,conflict,0.2019862591,0.9895901382,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_452_c003495,452,conflict,0.1330328704,0.9924455434,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_452_c003496,452,conflict,0.3631584653,0.9930512905,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_454_c003532,454,conflict,0.3632041361,0.9865630567,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_454_c003533,454,conflict,0.1920305011,0.9884387851,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_454_c003538,454,conflict,0.0851529646,0.9951816201,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_457_c003585,457,conflict,0.2451853784,0.9912790060,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_457_c003590,457,conflict,0.2569482250,0.9914999008,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_457_c003591,457,conflict,0.2691230435,0.9895028770,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_457_c003593,457,conflict,0.4074595677,0.9874369204,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_461_c003654,461,conflict,0.0759033495,0.9931142479,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_461_c003661,461,conflict,0.0503255361,0.9970519096,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_461_c003668,461,conflict,0.6226511371,0.9851803184,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_461_c003670,461,conflict,0.1561665476,0.9952642322,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_463_c003708,463,conflict,0.5623238647,0.9888545275,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_463_c003710,463,conflict,0.3631522409,0.9867362082,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_464_c003726,464,conflict,0.0803925038,0.9916059896,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_464_c003731,464,conflict,0.2018843256,0.9926317483,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_464_c003741,464,conflict,0.2569203155,0.9888730645,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_465_c003755,465,conflict,0.1009395922,0.9918045700,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_465_c003761,465,conflict,0.1330243692,0.9907319099,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_465_c003766,465,conflict,0.4688688429,0.9886794686,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_465_c003767,465,conflict,0.2569354744,0.9903126359,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_465_c003768,465,conflict,0.5776202699,0.9919903874,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_465_c003771,465,conflict,0.1128379547,0.9930175021,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_467_c003828,467,conflict,0.5158712718,0.9868669808,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_467_c003830,467,conflict,0.1260419137,0.9938732088,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_468_c003835,468,conflict,0.2018958945,0.9917997569,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_468_c003844,468,conflict,0.1481250790,0.9894303381,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_468_c003845,468,conflict,0.2338200323,0.9902930409,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_469_c003865,469,conflict,0.0851224625,0.9944144562,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_469_c003873,469,conflict,0.1920518299,0.9897398949,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_469_c003874,469,conflict,0.2337656737,0.9916567504,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_469_c003878,469,conflict,0.2121526554,0.9912681133,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_469_c003882,469,conflict,0.5313771906,0.9874798059,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_469_c003883,469,conflict,0.1481055838,0.9925312400,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_470_c003896,470,conflict,0.1825258300,0.9923827797,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_470_c003901,470,conflict,0.4076267635,0.9912246466,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_470_c003907,470,conflict,0.4689265003,0.9897807539,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_470_c003911,470,conflict,0.6078245567,0.9855807424,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_470_c003914,470,conflict,0.1645866843,0.9895063788,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_471_c003927,471,conflict,0.8991261726,0.9956513271,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_471_c003929,471,conflict,0.5928041337,0.9855681956,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_471_c003932,471,conflict,0.1825257232,0.9877288938,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_472_c003942,472,conflict,0.2338439871,0.9923479706,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_472_c003944,472,conflict,0.3075051976,0.9892200530,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_472_c003946,472,conflict,0.2338393063,0.9943523258,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_474_c003970,474,conflict,0.1645812764,0.9921077788,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_474_c003971,474,conflict,0.3631054760,0.9888493717,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_474_c003972,474,conflict,0.1733500523,0.9925188124,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_474_c003974,474,conflict,0.4534054205,0.9922593534,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_474_c003978,474,conflict,0.3630787729,0.9897377491,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_476_c003996,476,conflict,0.2451879420,0.9913697094,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_476_c004000,476,conflict,0.4379593171,0.9931589067,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_476_c004005,476,conflict,0.3209124559,0.9933821559,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_477_c004026,477,conflict,0.0716147813,0.9927057400,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_477_c004028,477,conflict,0.3075397467,0.9882303774,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_477_c004033,477,conflict,0.2451695787,0.9906595498,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_477_c004034,477,conflict,0.1067262516,0.9933292866,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_477_c004035,477,conflict,0.3075377101,0.9861698151,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_478_c004044,478,conflict,0.1481179135,0.9923634082,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_478_c004055,478,conflict,0.5927813593,0.9901006818,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_478_c004058,478,conflict,0.9399440711,0.9978806302,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_480_c004083,480,conflict,0.2690479274,0.9913862944,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_480_c004093,480,conflict,0.1009279110,0.9935941324,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_482_c004143,482,conflict,0.1192516338,0.9939538762,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_485_c004226,485,conflict,0.5776212776,0.9918440878,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_486_c004237,486,conflict,0.4534861925,0.9892414212,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_487_c004262,487,conflict,0.6371636725,0.9902424514,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_488_c004281,488,conflict,0.1920504921,0.9848481566,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_488_c004282,488,conflict,0.3209259217,0.9883736670,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_488_c004283,488,conflict,0.1403937296,0.9896510094,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_488_c004284,488,conflict,0.3631413874,0.9898402989,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_488_c004293,488,conflict,0.2019112031,0.9895377755,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_488_c004294,488,conflict,0.4227206823,0.9903121889,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_488_c004295,488,conflict,0.4074432598,0.9885729551,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_489_c004304,489,conflict,0.2690402449,0.9900289476,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_492_c004351,492,conflict,0.0953973361,0.9941119477,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_603_c004422,603,conflict,0.9433980668,0.9965983368,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_603_c004430,603,conflict,0.8267962742,0.9913817495,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_603_c004434,603,conflict,0.1561449508,0.9934378117,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_603_c004435,603,conflict,0.5623193373,0.9912720323,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_603_c004438,603,conflict,0.4845012890,0.9904183447,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_605_c004454,605,conflict,0.0803748882,0.9956164211,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_608_c004488,608,conflict,0.2337633434,0.9894623458,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_608_c004498,608,conflict,0.1330181764,0.9922070056,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_608_c004506,608,conflict,0.8355838317,0.9903811514,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_608_c004508,608,conflict,0.4844764207,0.9888557196,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_608_c004509,608,conflict,0.1192563875,0.9925216809,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_608_c004510,608,conflict,0.7663704917,0.9902764410,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_608_c004511,608,conflict,0.6793271850,0.9890199602,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_609_c004531,609,conflict,0.2227834557,0.9896166623,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_609_c004532,609,conflict,0.6078113534,0.9886949062,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_609_c004533,609,conflict,0.4075169707,0.9907009304,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_609_c004534,609,conflict,0.5468638577,0.9861674011,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_612_c004554,612,conflict,0.1009343440,0.9910464510,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_612_c004562,612,conflict,0.3776456213,0.9922546744,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_615_c004587,615,conflict,0.4380009212,0.9915925562,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_615_c004594,615,conflict,0.2121715520,0.9863266796,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_615_c004598,615,conflict,0.2942901958,0.9829497933,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_615_c004599,615,conflict,0.3630818512,0.9883770645,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_620_c004678,620,conflict,0.1067302170,0.9937975779,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_622_c004706,622,conflict,0.4380300416,0.9903644919,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_624_c004751,624,conflict,0.1733537602,0.9945381433,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_624_c004757,624,conflict,0.8268627312,0.9940444827,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_624_c004762,624,conflict,0.2690916376,0.9923583567,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_625_c004777,625,conflict,0.6077942025,0.9916551113,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_625_c004778,625,conflict,0.5313749487,0.9921240211,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_625_c004779,625,conflict,0.2452542186,0.9929721802,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_627_c004811,627,conflict,0.1330375065,0.9930823296,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_627_c004815,627,conflict,0.3631715977,0.9886296988,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_627_c004824,627,conflict,0.8355279543,0.9936909676,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_627_c004825,627,conflict,0.8267868067,0.9931722581,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_628_c004846,628,conflict,0.3075290610,0.9921575487,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_628_c004849,628,conflict,0.1645849370,0.9902613759,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_629_c004877,629,conflict,0.5928798438,0.9916580617,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_632_c004906,632,conflict,0.1009225218,0.9940091521,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_632_c004919,632,conflict,0.1825246439,0.9912301153,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_632_c004920,632,conflict,0.1824627776,0.9918397069,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_632_c004923,632,conflict,0.2943515046,0.9892933369,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_634_c004970,634,conflict,0.4074452564,0.9903164804,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_634_c004977,634,conflict,0.3487598103,0.9910411537,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_636_c004995,636,conflict,0.0901482456,0.9950394034,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_636_c004997,636,conflict,0.1009020196,0.9942814931,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_636_c004999,636,conflict,0.0474505757,0.9948609732,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_636_c005031,636,conflict,0.1824984526,0.9938185513,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_636_c005034,636,conflict,0.2816014633,0.9811071455,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_637_c005040,637,conflict,0.1733796808,0.9954796731,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_637_c005044,637,conflict,0.2121393281,0.9924349487,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_637_c005045,637,conflict,0.1192249698,0.9952580258,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_637_c005057,637,conflict,0.3209741861,0.9888430536,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_637_c005058,637,conflict,0.2815573671,0.9944946766,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_638_c005059,638,conflict,0.1645906412,0.9898108691,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_640_c005068,640,conflict,0.0803793720,0.9959909767,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_640_c005069,640,conflict,0.0351504721,0.9963998161,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_640_c005070,640,conflict,0.1192476055,0.9949896932,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_640_c005072,640,conflict,0.1192504112,0.9894400015,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_640_c005081,640,conflict,0.0954555318,0.9950728640,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_640_c005082,640,conflict,0.1329823946,0.9924264699,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_640_c005083,640,conflict,0.0901222902,0.9947378486,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_640_c005084,640,conflict,0.1128198969,0.9938686043,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_641_c005085,641,conflict,0.1192649402,0.9923001379,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_641_c005086,641,conflict,0.0675629546,0.9945856333,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_641_c005093,641,conflict,0.0676038613,0.9968402237,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_641_c005094,641,conflict,0.0758824792,0.9966279119,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_649_c005115,649,conflict,0.5927913587,0.9886933863,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_649_c005116,649,conflict,0.0758764249,0.9963846728,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_649_c005118,649,conflict,0.2227936818,0.9952367842,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_650_c005125,650,conflict,0.6372614475,0.9851169288,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_650_c005129,650,conflict,0.6372177216,0.9922541976,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_650_c005131,650,conflict,0.5928995612,0.9907006025,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_659_c005270,659,conflict,0.0716113902,0.9921393171,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_659_c005279,659,conflict,0.1192423086,0.9946010113,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_659_c005280,659,conflict,0.0716124041,0.9959284663,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_659_c005281,659,conflict,0.1329969140,0.9950044304,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_659_c005284,659,conflict,0.1259620922,0.9948979020,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_659_c005285,659,conflict,0.0600975090,0.9970245883,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_659_c005297,659,conflict,0.7187400811,0.9911471605,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_659_c005299,659,conflict,0.1403923508,0.9930287451,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_660_c005309,660,conflict,0.1919904375,0.9913634807,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_660_c005310,660,conflict,0.8081759566,0.9928089827,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_660_c005315,660,conflict,0.9363035671,0.9975487143,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
conflict_660_c005317,660,conflict,0.6655791401,0.9913768470,"From the audio alone, is this speaker likely to have depression? Reply with one word, Yes or No."
