seg_uid,set,pair_id,speaker_id,start,end,span,speech_s,nw,n_turns,p_pos,p_neg,p_neu,val,npos,nneg,oof
c003932,conflict,187,471,760.5,792.7,32.200000000000045,31.0,73,2,0.006387261,0.86831427,0.12529846,0.0,0,0,0.5676669179165198
c003971,conflict,188,474,316.0,332.9,16.899999999999977,12.699999999999989,38,2,0.006619877,0.891367,0.1020131,6.0,3,0,0.5104097136887666
c003972,conflict,189,474,349.1,420.2,71.09999999999997,59.49999999999994,210,3,0.015018737,0.8012862,0.18369505,6.5,4,2,0.4209997085123348
c003974,conflict,190,474,477.1,514.5,37.39999999999998,30.0,94,2,0.007830129,0.8858474,0.1063225,2.4,5,3,0.3431693075137506
c004000,conflict,191,476,246.3,313.9,67.59999999999997,16.299999999999955,44,6,0.006768297,0.9005761,0.09265559,-8.0,0,3,0.1795393884257504
c004028,conflict,192,477,830.5,864.3,33.799999999999955,33.799999999999955,109,1,0.020190189,0.80772865,0.17208111,8.0,6,2,0.4882659716110563
c004044,conflict,193,478,313.2,349.6,36.400000000000034,11.800000000000011,48,3,0.009226579,0.82526016,0.16551332,-2.0,1,1,0.4588501681378496
c004055,conflict,194,478,713.3,729.1,15.800000000000068,15.800000000000068,44,1,0.005992154,0.90831876,0.08568909,-3.0,0,1,0.494200857839567
c004058,conflict,195,478,796.2,846.5,50.299999999999955,50.299999999999955,129,1,0.018889163,0.86168796,0.119422905,-8.0,3,6,0.4669316046929874
c004083,conflict,196,480,341.6,380.3,38.69999999999999,6.699999999999989,28,5,0.012034447,0.83453846,0.15342703,2.0,2,0,0.5280845381006345
c004093,conflict,197,480,712.1,739.4,27.299999999999955,12.999999999999886,44,4,0.014558363,0.81415945,0.17128214,-2.0,2,3,0.2739530625885754
c004226,conflict,198,485,339.3,352.7,13.399999999999977,11.299999999999956,40,2,0.0051779053,0.9171468,0.07767534,-3.0,1,2,0.3088132184926021
c004282,conflict,199,488,317.8,331.9,14.099999999999966,14.099999999999966,36,1,0.005929443,0.90197605,0.09209458,-6.5,2,3,0.6062502300018494
c004284,conflict,200,488,406.9,418.1,11.200000000000045,11.200000000000044,42,1,0.013893318,0.86312073,0.12298601,0.0,1,1,0.4432894429632263
c004294,conflict,201,488,717.6,752.2,34.60000000000002,21.299999999999955,60,4,0.011435886,0.81399024,0.17457394,-7.6,1,4,0.539945749784515
c004295,conflict,202,488,758.4,777.0,18.600000000000023,18.600000000000023,56,1,0.010619204,0.8384175,0.15096335,-2.7,1,2,0.4231604332186641
c004304,conflict,203,489,326.3,364.0,37.69999999999999,15.399999999999975,42,6,0.010415765,0.8665381,0.12304615,-5.0,1,3,0.465329372019929
c004351,conflict,204,492,188.7,218.4,29.700000000000017,25.30000000000001,44,2,0.007483051,0.90388083,0.08863612,-3.0,1,3,0.3122148488370839
c004422,conflict,205,603,671.0,711.7,40.700000000000045,26.199999999999932,85,3,0.012156653,0.81873524,0.16910808,-9.0,1,5,0.4079881864935895
c004430,conflict,206,603,910.2,937.5,27.299999999999955,18.700000000000045,80,3,0.008451978,0.87316984,0.118378215,1.0,3,2,0.65835685218419
c004438,conflict,207,603,1168.6,1200.0,31.40000000000009,22.40000000000032,96,3,0.016228728,0.84579784,0.13797343,5.5,7,4,0.443225899906886
c004488,conflict,208,608,238.3,277.6,39.30000000000001,16.900000000000006,42,4,0.009196574,0.8336509,0.15715261,-3.0,0,2,0.6609347924375845
c004508,conflict,209,608,939.2,953.0,13.799999999999955,13.799999999999956,47,1,0.007521506,0.85305333,0.1394252,1.0,2,1,0.5395349761970545
c004510,conflict,210,608,1003.9,1027.4,23.500000000000114,15.700000000000273,45,4,0.009998957,0.8823081,0.1076929,0.0,2,2,0.5370371748037642
c004531,conflict,211,609,526.6,554.3,27.699999999999932,23.20000000000016,57,4,0.0062939785,0.8906603,0.10304578,-4.5,1,3,0.4234336460039205
c004562,conflict,212,612,430.8,463.3,32.5,18.0,56,3,0.018571766,0.8038849,0.17754333,4.7,4,2,0.4383440209183832
c004598,conflict,213,615,987.7,1007.4,19.699999999999932,18.299999999999955,59,2,0.009179434,0.9180607,0.07275988,7.0,5,3,0.4821019445857556
c004599,conflict,214,615,1009.3,1019.2,9.900000000000091,6.7000000000000455,26,3,0.00779833,0.9025962,0.089605436,3.0,2,1,0.4436987060223473
c004678,conflict,215,620,128.0,141.5,13.5,8.700000000000017,25,3,0.029857436,0.82965374,0.14048885,-2.0,0,1,0.4139498983535446
c004751,conflict,216,624,240.8,280.5,39.69999999999999,16.19999999999999,41,6,0.85659933,0.021649301,0.12175135,9.0,4,0,0.4731358264426881
c004757,conflict,217,624,509.2,547.3,38.099999999999966,12.099999999999852,43,8,0.83717203,0.012024218,0.15080377,4.0,2,0,0.3293027124824324
c004762,conflict,218,624,700.1,722.5,22.399999999999977,13.100000000000025,40,7,0.94025624,0.017823959,0.041919798,3.0,2,1,0.4808930938741222
c004811,conflict,219,627,548.6,595.4,46.799999999999955,18.300000000000185,48,9,0.008227551,0.84393996,0.14783248,-1.0,2,3,0.3702471956983944
c004824,conflict,220,627,1050.4,1079.6,29.199999999999818,24.90000000000009,69,4,0.01135915,0.8138398,0.17480107,6.8,7,4,0.3875600179195197
c004849,conflict,221,628,671.4,694.3,22.899999999999977,18.399999999999977,59,2,0.015016724,0.8258864,0.15909685,1.0,1,0,0.3064747432210723
c004919,conflict,222,632,659.6,679.4,19.799999999999955,18.59999999999991,52,2,0.0057612085,0.90314656,0.09109221,11.0,5,0,0.2092170828312133
c004970,conflict,223,634,163.8,171.9,8.099999999999994,8.099999999999994,25,1,0.008377866,0.8841755,0.10744663,-4.0,0,2,0.3159423697040407
c004995,conflict,224,636,147.2,195.1,47.900000000000006,26.30000000000004,68,4,0.9296378,0.010117053,0.060245194,5.0,2,0,0.4258067283273901
c004997,conflict,225,636,234.0,284.8,50.80000000000001,41.80000000000001,123,3,0.8734319,0.02263384,0.10393428,25.5,8,1,0.3845977682970277
c004999,conflict,226,636,319.2,348.5,29.30000000000001,27.40000000000003,80,2,0.93841624,0.0110443765,0.0505394,19.6,5,0,0.3503373456152516
c005031,conflict,227,636,1479.9,1502.3,22.399999999999864,20.699999999999815,67,2,0.9102768,0.014159311,0.07556392,4.5,2,1,0.4361960044871683
c005040,conflict,228,637,234.0,291.5,57.5,48.0,93,3,0.8546247,0.012428289,0.13294695,11.0,5,0,0.3406608978037857
c005044,conflict,229,637,459.9,498.3,38.400000000000034,37.19999999999999,72,2,0.95705354,0.005871596,0.037074864,6.0,2,0,0.3815279674321656
c005045,conflict,230,637,499.1,510.3,11.199999999999989,11.199999999999989,27,1,0.92635083,0.009989025,0.06366013,8.75,2,0,0.2062038757411129
c005057,conflict,231,637,1033.4,1048.5,15.099999999999909,13.899999999999864,25,2,0.82715344,0.013968308,0.15887831,2.0,1,0,0.3938714840157786
c005058,conflict,232,637,1089.1,1169.8,80.70000000000005,54.200000000000045,107,7,0.95105076,0.0064682853,0.042481,11.5,8,2,0.3829699981805441
c005068,conflict,233,640,130.6,192.2,61.599999999999994,47.599999999999966,120,4,0.9014164,0.0058515402,0.09273201,9.0,4,0,0.1712026924083024
c005069,conflict,234,640,199.5,214.6,15.099999999999994,15.099999999999994,44,1,0.9699135,0.0020720246,0.02801446,3.0,1,0,0.2711976394143683
c005070,conflict,235,640,216.0,255.2,39.19999999999999,18.90000000000001,44,3,0.90907484,0.0048916517,0.08603349,6.0,3,0,0.3508377195990234
c005081,conflict,236,640,615.4,653.0,37.60000000000002,13.5,46,3,0.9622598,0.003973977,0.033766184,7.0,2,0,0.2607833839891992
c005082,conflict,237,640,662.9,676.4,13.5,13.5,43,1,0.9563581,0.01018757,0.033454336,5.0,2,0,0.3659386195181209
c005083,conflict,238,640,683.8,728.6,44.80000000000007,33.200000000000045,83,3,0.9365803,0.0067530405,0.056666598,15.0,7,0,0.3228512482347822
c005084,conflict,239,640,732.5,759.3,26.799999999999955,20.799999999999955,70,2,0.9697944,0.009053424,0.021152146,7.0,4,1,0.3303130587311432
c005086,conflict,240,641,208.2,221.2,13.0,13.0,31,1,0.97946596,0.0019787594,0.018555263,6.0,1,0,0.3194356720998099
c005094,conflict,241,641,621.8,655.3,33.5,13.600000000000025,32,5,0.97800046,0.003489613,0.018509928,15.0,4,0,0.3590642992409426
c005115,conflict,242,649,817.9,870.0,52.10000000000002,16.100000000000023,44,6,0.80039465,0.023885617,0.17571972,10.0,6,0,0.6186848943400012
c005116,conflict,243,649,873.0,889.5,16.5,9.699999999999932,35,4,0.9342439,0.009500825,0.056255244,6.0,3,1,0.373949864659761
c005118,conflict,244,649,923.0,969.8,46.799999999999955,9.800000000000068,30,5,0.8922744,0.009057095,0.09866847,4.0,2,1,0.3256003473664958
c005125,conflict,245,650,334.9,358.3,23.400000000000034,15.800000000000011,45,4,0.008847444,0.8029038,0.18824872,2.0,1,0,0.2941180334527558
c005270,conflict,246,659,225.5,240.8,15.300000000000011,15.300000000000011,54,1,0.8878515,0.006224384,0.10592412,4.5,1,0,0.4602546615797233
c005279,conflict,247,659,467.9,525.1,57.200000000000045,32.50000000000006,87,3,0.86884344,0.012705146,0.118451364,7.0,3,0,0.4975495861674848
c005280,conflict,248,659,526.3,546.7,20.40000000000009,15.300000000000068,49,2,0.9646516,0.007245765,0.0281027,9.0,3,0,0.4840116999158178
c005281,conflict,249,659,549.0,559.1,10.100000000000023,10.100000000000025,28,1,0.95407,0.004437345,0.041492626,0.0,0,0,0.5920976073552906
c005285,conflict,250,659,678.2,705.2,27.0,14.600000000000025,45,3,0.9766682,0.0034250924,0.019906707,11.7,6,0,0.4305483264927712
c005297,conflict,251,659,1074.7,1104.4,29.700000000000045,16.199999999999818,50,4,0.92334586,0.01573287,0.06092133,16.5,7,0,0.4514336357751608
c005299,conflict,252,659,1126.9,1170.6,43.69999999999982,11.699999999999818,41,9,0.93114334,0.009021323,0.059835326,9.0,3,0,0.4597163354189781
c005310,conflict,253,660,341.5,354.8,13.300000000000011,13.300000000000011,34,1,0.0072539523,0.82868344,0.16406266,2.0,3,1,0.3945834091988546
c005315,conflict,254,660,568.5,587.1,18.600000000000023,17.40000000000009,48,2,0.006238054,0.9181929,0.07556902,-5.0,1,3,0.5345179032902271
c005317,conflict,255,660,650.4,704.8,54.39999999999998,26.40000000000009,63,8,0.010777264,0.8433078,0.14591493,-2.0,1,2,0.618693362793043
c005327,conflict,256,661,8.5,60.1,51.6,8.100000000000005,29,6,0.8785708,0.016835187,0.10459398,6.0,3,0,0.5744498939790067
c005359,conflict,257,661,1153.2,1188.0,34.799999999999955,16.09999999999991,41,6,0.97677535,0.0032837344,0.019941,14.6,6,0,0.2901835450245475
c005369,conflict,258,662,484.7,547.8,63.099999999999966,32.39999999999998,62,6,0.021811837,0.8066484,0.17153983,-7.0,0,3,0.3792102026949018
c005469,conflict,259,667,596.1,618.3,22.199999999999932,13.099999999999907,45,4,0.008738044,0.88412863,0.10713332,0.0,1,1,0.5307151221584969
c005616,conflict,260,680,805.2,819.7,14.5,10.100000000000025,27,3,0.9194316,0.010369567,0.0701988,4.0,2,0,0.4501645291478036
c005627,conflict,261,680,1211.7,1233.2,21.5,15.200000000000044,40,5,0.9581175,0.004056963,0.0378255,8.0,3,0,0.5182556401745924
c005694,conflict,262,684,936.3,958.5,22.200000000000045,16.300000000000068,37,4,0.96494085,0.007337383,0.02772183,12.0,3,0,0.3938050088670889
c005735,conflict,263,688,485.0,505.1,20.100000000000023,10.900000000000034,33,3,0.8592745,0.007844549,0.13288091,2.0,3,1,0.4219920739341661
c005750,conflict,264,688,894.0,936.7,42.700000000000045,14.400000000000093,49,9,0.90598327,0.019620037,0.074396685,10.0,3,1,0.5479006534900723
c005752,conflict,265,688,986.4,1031.0,44.60000000000002,29.100000000000023,82,5,0.8484659,0.036169786,0.115364306,19.8,7,1,0.3593581941679337
c005895,conflict,266,698,104.2,136.1,31.89999999999999,22.09999999999998,49,2,0.84295267,0.014396128,0.14265123,13.0,6,0,0.4239785344151517
c005898,conflict,267,698,194.0,217.6,23.599999999999994,18.5,42,3,0.97034,0.0052685523,0.024391465,14.0,6,0,0.2676132879524883
c005900,conflict,268,698,264.3,309.8,45.5,26.59999999999997,60,4,0.90154386,0.008555796,0.08990034,11.0,4,0,0.5457739398590651
c005904,conflict,269,698,421.9,459.0,37.10000000000002,28.700000000000045,89,3,0.85243714,0.011233229,0.13632964,7.699999999999999,6,3,0.4507804698934762
c005911,conflict,270,698,710.5,727.3,16.799999999999955,16.799999999999955,47,1,0.8151565,0.017163098,0.16768032,3.0,3,0,0.6613049013928188
c005923,conflict,271,698,1138.1,1163.3,25.200000000000045,14.500000000000227,43,4,0.90624774,0.010284362,0.08346791,5.0,3,1,0.4487405715230521
c005927,conflict,272,698,1285.1,1315.7,30.600000000000136,28.100000000000136,71,3,0.9217591,0.011008192,0.06723265,14.0,7,2,0.5805409279626649
c005929,conflict,273,698,1360.7,1382.9,22.200000000000045,22.200000000000045,63,1,0.9821583,0.0022153424,0.015626375,20.4,5,0,0.4795019628253385
c006056,conflict,274,712,489.7,511.7,22.0,22.0,63,1,0.014386858,0.83575255,0.14986055,-0.5999999999999996,6,4,0.4680091188399366
c006059,conflict,275,712,585.8,602.9,17.100000000000023,17.100000000000023,65,1,0.00826477,0.9054638,0.08627145,-6.0,0,2,0.5648688288566825
c006061,conflict,276,712,623.9,642.1,18.200000000000045,18.200000000000045,47,1,0.0066262884,0.8795602,0.1138135,0.0,0,0,0.4629165774969085
c006158,conflict,277,716,800.0,816.2,16.200000000000045,12.700000000000044,40,2,0.95741403,0.0070043695,0.035581615,3.0,1,0,0.521768921144823
c006160,conflict,278,716,891.1,916.0,24.899999999999977,20.500000000000114,49,4,0.9685385,0.00443034,0.0270311,13.5,3,0,0.485912833744682
c006179,conflict,279,717,590.2,608.6,18.399999999999977,18.399999999999977,59,1,0.014571787,0.81690717,0.16852103,-4.0,0,2,0.3981180934661049
c006191,conflict,280,718,184.5,207.2,22.69999999999999,21.09999999999999,57,2,0.008652471,0.9031249,0.08822264,-5.0,1,3,0.3882009669871607
a000030,agreement,0,301,746.6,773.0,26.399999999999977,18.600000000000023,48,3,0.9154748,0.011809802,0.07271538,14.4,7,0,0.372782921559213
a000049,agreement,1,303,146.0,166.2,20.19999999999999,18.5,66,2,0.9238156,0.0087986225,0.06738578,15.9,8,0,0.4139048614298889
a000145,agreement,2,306,263.7,317.0,53.30000000000001,14.5,38,6,0.8915009,0.019077336,0.0894218,-2.0,1,2,0.538663354421237
a000167,agreement,3,307,545.5,563.9,18.399999999999977,18.399999999999977,58,1,0.8297686,0.029035358,0.14119601,4.9,3,2,0.4079012298680804
a000179,agreement,4,307,1145.1,1191.4,46.30000000000018,30.100000000000136,50,4,0.9850412,0.004085162,0.01087366,23.5,6,0,0.3571009743545783
a000167,agreement,5,307,545.5,563.9,18.399999999999977,18.399999999999977,58,1,0.8297686,0.029035358,0.14119601,4.9,3,2,0.4079012298680804
a000179,agreement,6,307,1145.1,1191.4,46.30000000000018,30.100000000000136,50,4,0.9850412,0.004085162,0.01087366,23.5,6,0,0.3571009743545783
a000189,agreement,7,308,315.9,352.5,36.60000000000002,16.19999999999999,37,7,0.013601046,0.87809515,0.10830385,-4.0,0,2,0.5947615639464355
a000189,agreement,8,308,315.9,352.5,36.60000000000002,16.19999999999999,37,7,0.013601046,0.87809515,0.10830385,-4.0,0,2,0.5947615639464355
a000189,agreement,9,308,315.9,352.5,36.60000000000002,16.19999999999999,37,7,0.013601046,0.87809515,0.10830385,-4.0,0,2,0.5947615639464355
a000189,agreement,10,308,315.9,352.5,36.60000000000002,16.19999999999999,37,7,0.013601046,0.87809515,0.10830385,-4.0,0,2,0.5947615639464355
a000243,agreement,11,311,325.6,344.8,19.19999999999999,9.899999999999975,40,2,0.0052880803,0.91981965,0.07489238,-3.0,0,1,0.506114418059662
a000262,agreement,12,312,444.8,467.6,22.80000000000001,12.299999999999956,41,3,0.94545925,0.00812621,0.04641458,8.0,4,0,0.4935939752737439
a000301,agreement,13,314,598.8,645.2,46.40000000000009,39.10000000000002,88,4,0.9389988,0.00670861,0.05429262,20.0,8,1,0.3587678294875872
a000319,agreement,14,314,1165.0,1186.7,21.700000000000045,20.59999999999991,61,2,0.80060965,0.009371195,0.1900191,2.0,1,0,0.3962197617460042
a000349,agreement,15,315,816.3,852.7,36.40000000000009,24.40000000000009,67,3,0.9721038,0.0036943795,0.024201903,23.799999999999997,9,0,0.3989177909271545
a000349,agreement,16,315,816.3,852.7,36.40000000000009,24.40000000000009,67,3,0.9721038,0.0036943795,0.024201903,23.799999999999997,9,0,0.3989177909271545
a000349,agreement,17,315,816.3,852.7,36.40000000000009,24.40000000000009,67,3,0.9721038,0.0036943795,0.024201903,23.799999999999997,9,0,0.3989177909271545
a000349,agreement,18,315,816.3,852.7,36.40000000000009,24.40000000000009,67,3,0.9721038,0.0036943795,0.024201903,23.799999999999997,9,0,0.3989177909271545
a000339,agreement,19,315,469.6,494.4,24.799999999999955,24.799999999999955,55,1,0.9663726,0.004142862,0.0294845,7.2,4,0,0.3545446810131917
a000435,agreement,20,321,382.1,404.8,22.69999999999999,21.399999999999977,55,2,0.007670841,0.90167,0.09065923,1.0,2,2,0.5339864776176615
a000439,agreement,21,321,542.8,599.4,56.60000000000002,24.699999999999932,71,5,0.005539028,0.9388618,0.055599228,-8.0,1,4,0.3849886760948293
a000436,agreement,22,321,412.0,444.8,32.80000000000001,21.80000000000001,55,4,0.007379167,0.90102184,0.091598995,1.0,1,1,0.4185426778446853
a000566,agreement,23,328,312.6,342.8,30.19999999999999,30.19999999999999,97,1,0.9705964,0.0082233725,0.021180302,26.6,10,1,0.3850815867410003
a000576,agreement,24,328,728.2,762.0,33.799999999999955,21.100000000000023,56,2,0.96377224,0.005914615,0.030313136,20.5,7,1,0.3197172011218345
a000572,agreement,25,328,552.1,596.9,44.799999999999955,44.799999999999955,133,1,0.92589533,0.004338404,0.06976623,35.15,11,0,0.5037882901162355
a000594,agreement,26,329,411.6,440.2,28.599999999999966,17.099999999999966,44,3,0.9726863,0.0029550572,0.024358708,9.0,2,0,0.4351052598785858
a000647,agreement,27,332,504.5,549.4,44.89999999999998,16.19999999999999,42,8,0.010460352,0.90641695,0.083122715,-7.0,1,3,0.6550770062686573
a000650,agreement,28,332,623.3,649.4,26.100000000000023,17.399999999999977,43,5,0.015612174,0.8453531,0.13903469,-1.5,1,2,0.5367444974084624
a000650,agreement,29,332,623.3,649.4,26.100000000000023,17.399999999999977,43,5,0.015612174,0.8453531,0.13903469,-1.5,1,2,0.5367444974084624
a000650,agreement,30,332,623.3,649.4,26.100000000000023,17.399999999999977,43,5,0.015612174,0.8453531,0.13903469,-1.5,1,2,0.5367444974084624
a000650,agreement,31,332,623.3,649.4,26.100000000000023,17.399999999999977,43,5,0.015612174,0.8453531,0.13903469,-1.5,1,2,0.5367444974084624
a000855,agreement,32,340,448.8,479.3,30.5,15.399999999999975,41,5,0.9558297,0.0035014432,0.040668882,5.0,2,0,0.4386463677457561
a000951,agreement,33,345,672.1,698.8,26.699999999999932,20.699999999999932,46,2,0.010123266,0.9157632,0.07411343,-3.0,2,4,0.2598989032290073
a000943,agreement,34,345,364.7,399.4,34.69999999999999,19.500000000000057,42,3,0.011694016,0.81677926,0.17152667,-2.0,2,2,0.5166883783627739
a000937,agreement,35,345,218.0,240.8,22.80000000000001,19.200000000000017,60,2,0.00990839,0.9062614,0.08383022,-13.9,2,7,0.4268780181252796
a000951,agreement,36,345,672.1,698.8,26.699999999999932,20.699999999999932,46,2,0.010123266,0.9157632,0.07411343,-3.0,2,4,0.2598989032290073
a000937,agreement,37,345,218.0,240.8,22.80000000000001,19.200000000000017,60,2,0.00990839,0.9062614,0.08383022,-13.9,2,7,0.4268780181252796
a000938,agreement,38,345,245.7,264.2,18.5,18.5,60,1,0.011327823,0.84799737,0.14067477,-3.0,4,5,0.3131097824255476
a000938,agreement,39,345,245.7,264.2,18.5,18.5,60,1,0.011327823,0.84799737,0.14067477,-3.0,4,5,0.3131097824255476
a000937,agreement,40,345,218.0,240.8,22.80000000000001,19.200000000000017,60,2,0.00990839,0.9062614,0.08383022,-13.9,2,7,0.4268780181252796
a000938,agreement,41,345,245.7,264.2,18.5,18.5,60,1,0.011327823,0.84799737,0.14067477,-3.0,4,5,0.3131097824255476
a000943,agreement,42,345,364.7,399.4,34.69999999999999,19.500000000000057,42,3,0.011694016,0.81677926,0.17152667,-2.0,2,2,0.5166883783627739
a000943,agreement,43,345,364.7,399.4,34.69999999999999,19.500000000000057,42,3,0.011694016,0.81677926,0.17152667,-2.0,2,2,0.5166883783627739
a000937,agreement,44,345,218.0,240.8,22.80000000000001,19.200000000000017,60,2,0.00990839,0.9062614,0.08383022,-13.9,2,7,0.4268780181252796
a000977,agreement,45,346,830.6,884.6,54.0,26.5,76,3,0.010280363,0.8999959,0.08972372,-7.9,1,4,0.3202049297780335
a000969,agreement,46,346,558.2,602.4,44.19999999999993,38.799999999999955,93,3,0.008158076,0.86295736,0.12888457,-2.6,2,3,0.7131167088075321
a000977,agreement,47,346,830.6,884.6,54.0,26.5,76,3,0.010280363,0.8999959,0.08972372,-7.9,1,4,0.3202049297780335
a000962,agreement,48,346,358.8,380.7,21.899999999999977,20.19999999999999,65,2,0.010054319,0.80106604,0.18887964,-4.0,2,3,0.4238090837488858
a000969,agreement,49,346,558.2,602.4,44.19999999999993,38.799999999999955,93,3,0.008158076,0.86295736,0.12888457,-2.6,2,3,0.7131167088075321
a000977,agreement,50,346,830.6,884.6,54.0,26.5,76,3,0.010280363,0.8999959,0.08972372,-7.9,1,4,0.3202049297780335
a000968,agreement,51,346,539.7,556.3,16.59999999999991,15.699999999999932,41,2,0.009259216,0.86796415,0.12277669,4.0,2,0,0.7412445997265155
a000969,agreement,52,346,558.2,602.4,44.19999999999993,38.799999999999955,93,3,0.008158076,0.86295736,0.12888457,-2.6,2,3,0.7131167088075321
a000980,agreement,53,346,952.3,979.1,26.800000000000068,24.100000000000023,67,2,0.008097425,0.8708812,0.12102142,-8.0,0,4,0.5333541805746221
a001003,agreement,54,348,157.2,195.2,38.0,22.100000000000023,68,5,0.018966086,0.80539286,0.17564102,-8.0,0,4,0.4631893938144473
a001011,agreement,55,348,424.7,457.1,32.400000000000034,15.099999999999966,44,4,0.007216106,0.91728026,0.07550364,-15.0,0,6,0.49355831241654
a001011,agreement,56,348,424.7,457.1,32.400000000000034,15.099999999999966,44,4,0.007216106,0.91728026,0.07550364,-15.0,0,6,0.49355831241654
a001011,agreement,57,348,424.7,457.1,32.400000000000034,15.099999999999966,44,4,0.007216106,0.91728026,0.07550364,-15.0,0,6,0.49355831241654
a001003,agreement,58,348,157.2,195.2,38.0,22.100000000000023,68,5,0.018966086,0.80539286,0.17564102,-8.0,0,4,0.4631893938144473
a001267,agreement,59,362,294.5,323.9,29.399999999999977,16.199999999999932,45,5,0.010461023,0.863804,0.12573488,-11.0,0,5,0.5344846923688885
a001267,agreement,60,362,294.5,323.9,29.399999999999977,16.199999999999932,45,5,0.010461023,0.863804,0.12573488,-11.0,0,5,0.5344846923688885
a001267,agreement,61,362,294.5,323.9,29.399999999999977,16.199999999999932,45,5,0.010461023,0.863804,0.12573488,-11.0,0,5,0.5344846923688885
a001267,agreement,62,362,294.5,323.9,29.399999999999977,16.199999999999932,45,5,0.010461023,0.863804,0.12573488,-11.0,0,5,0.5344846923688885
a001280,agreement,63,363,266.4,334.9,68.5,58.5,161,4,0.9752746,0.004273046,0.020452382,14.5,7,2,0.331905004522337
a001277,agreement,64,363,148.6,177.8,29.200000000000017,16.30000000000001,40,4,0.94452596,0.0043520867,0.051121943,5.0,2,0,0.4048745104633872
a001277,agreement,65,363,148.6,177.8,29.200000000000017,16.30000000000001,40,4,0.94452596,0.0043520867,0.051121943,5.0,2,0,0.4048745104633872
a001277,agreement,66,363,148.6,177.8,29.200000000000017,16.30000000000001,40,4,0.94452596,0.0043520867,0.051121943,5.0,2,0,0.4048745104633872
a001342,agreement,67,364,1319.2,1339.6,20.399999999999864,17.09999999999968,55,2,0.8965041,0.013325394,0.09017046,12.8,7,0,0.3588762186662813
a001432,agreement,68,366,1054.2,1068.3,14.099999999999909,9.899999999999864,40,3,0.89590067,0.017806757,0.08629257,8.0,3,0,0.434382062678637
a001410,agreement,69,366,330.7,360.3,29.600000000000023,17.0,46,5,0.9503995,0.00517381,0.044426654,6.0,3,0,0.5292232365728168
a001465,agreement,70,367,1001.1,1025.6,24.499999999999886,14.899999999999864,44,2,0.006631784,0.8453618,0.14800642,-1.0,1,1,0.2987904853900575
a001453,agreement,71,367,533.0,602.3,69.29999999999995,43.0,105,4,0.015531512,0.8518017,0.13266675,-5.5,2,4,0.4252790158383655
a001465,agreement,72,367,1001.1,1025.6,24.499999999999886,14.899999999999864,44,2,0.006631784,0.8453618,0.14800642,-1.0,1,1,0.2987904853900575
a001465,agreement,73,367,1001.1,1025.6,24.499999999999886,14.899999999999864,44,2,0.006631784,0.8453618,0.14800642,-1.0,1,1,0.2987904853900575
a001463,agreement,74,367,915.6,946.9,31.299999999999955,15.79999999999984,48,3,0.0099551985,0.88661844,0.10342634,3.0,4,3,0.4465628993379673
a001564,agreement,75,370,1002.4,1012.7,10.300000000000068,10.300000000000068,41,1,0.9708646,0.0052389475,0.02389644,6.0,2,0,0.3685233020455565
a001544,agreement,76,370,220.9,241.2,20.299999999999983,12.599999999999966,41,3,0.95556086,0.006320577,0.038118605,9.0,4,0,0.3119931934096607
a001662,agreement,77,374,310.1,335.5,25.399999999999977,25.399999999999977,59,1,0.83888984,0.018768543,0.1423416,10.0,4,0,0.3505244756520164
a001662,agreement,78,374,310.1,335.5,25.399999999999977,25.399999999999977,59,1,0.83888984,0.018768543,0.1423416,10.0,4,0,0.3505244756520164
a001656,agreement,79,374,61.3,113.8,52.5,30.300000000000004,72,7,0.91993505,0.010309948,0.06975505,12.6,7,2,0.2153370796333256
a001662,agreement,80,374,310.1,335.5,25.399999999999977,25.399999999999977,59,1,0.83888984,0.018768543,0.1423416,10.0,4,0,0.3505244756520164
a001759,agreement,81,377,981.8,1016.6,34.80000000000007,12.100000000000136,41,6,0.014405476,0.8813411,0.104253456,-4.6,1,3,0.3042469524651493
a001749,agreement,82,377,584.1,636.1,52.0,50.799999999999955,145,2,0.0129161915,0.82726717,0.1598167,-3.7,3,4,0.4947405558052354
a001759,agreement,83,377,981.8,1016.6,34.80000000000007,12.100000000000136,41,6,0.014405476,0.8813411,0.104253456,-4.6,1,3,0.3042469524651493
a001758,agreement,84,377,960.6,980.6,20.0,18.299999999999955,53,2,0.005545701,0.9451728,0.049281474,5.0,3,1,0.5532491016590461
a001749,agreement,85,377,584.1,636.1,52.0,50.799999999999955,145,2,0.0129161915,0.82726717,0.1598167,-3.7,3,4,0.4947405558052354
a001749,agreement,86,377,584.1,636.1,52.0,50.799999999999955,145,2,0.0129161915,0.82726717,0.1598167,-3.7,3,4,0.4947405558052354
a001758,agreement,87,377,960.6,980.6,20.0,18.299999999999955,53,2,0.005545701,0.9451728,0.049281474,5.0,3,1,0.5532491016590461
a001773,agreement,88,378,229.9,272.8,42.900000000000006,38.80000000000001,109,3,0.9486207,0.006070344,0.045308996,10.5,6,2,0.3364957113997805
a001879,agreement,89,381,282.8,306.5,23.69999999999999,22.80000000000001,75,2,0.009496677,0.8205548,0.16994861,-4.9,2,3,0.444772690812308
a001879,agreement,90,381,282.8,306.5,23.69999999999999,22.80000000000001,75,2,0.009496677,0.8205548,0.16994861,-4.9,2,3,0.444772690812308
a001903,agreement,91,381,974.4,997.9,23.5,12.600000000000025,44,3,0.015113457,0.80418146,0.18070513,6.0,3,0,0.3358874358650497
