id,speaker,arm,p_yes,answer_mass,prompt
conflict_440_c003184,440,conflict,0.1125427058,0.9933126271,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_440_c003187,440,conflict,0.1401715046,0.9936819375,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_440_c003207,440,conflict,0.9771681166,0.9987553153,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_440_c003208,440,conflict,0.7878794072,0.9960098118,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_441_c003216,441,conflict,0.0845773177,0.9947837740,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_441_c003217,441,conflict,0.1559930407,0.9976952076,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_441_c003232,441,conflict,0.3210132249,0.9958048761,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_443_c003268,443,conflict,0.3780393000,0.9892188311,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_445_c003308,445,conflict,0.8264819038,0.9953007996,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_445_c003314,445,conflict,0.1823894911,0.9942830205,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_445_c003318,445,conflict,0.2121169077,0.9913434237,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_446_c003330,446,conflict,0.2567866983,0.9910327494,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_447_c003345,447,conflict,0.1732547967,0.9905291796,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_447_c003355,447,conflict,0.2938416702,0.9884375334,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_447_c003356,447,conflict,0.5004054564,0.9894625843,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_447_c003357,447,conflict,0.8742134314,0.9905791357,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_447_c003363,447,conflict,0.5610159942,0.9971350729,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_448_c003365,448,conflict,0.0637480257,0.9836153239,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_448_c003366,448,conflict,0.3488236802,0.9948583841,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_448_c003369,448,conflict,0.1646237569,0.9899583459,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_448_c003374,448,conflict,0.3343406733,0.9944561422,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_448_c003378,448,conflict,0.7553050531,0.9941229075,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_448_c003388,448,conflict,0.0803666797,0.9958833158,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_448_c003395,448,conflict,0.2339431458,0.9931671917,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_448_c003397,448,conflict,0.1560353959,0.9952222854,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_449_c003413,449,conflict,0.2690006220,0.9942129254,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_451_c003457,451,conflict,0.1824386095,0.9898380041,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_451_c003469,451,conflict,0.0952324241,0.9921469614,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_451_c003471,451,conflict,0.5622466902,0.9940464795,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_451_c003474,451,conflict,0.5931684914,0.9930602014,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_451_c003475,451,conflict,0.2820489783,0.9924729168,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_451_c003477,451,conflict,0.3777205713,0.9869535565,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_452_c003490,452,conflict,0.2227780346,0.9926259518,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_452_c003491,452,conflict,0.3780917201,0.9919772446,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_452_c003495,452,conflict,0.2120311258,0.9929600954,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_452_c003496,452,conflict,0.5320175817,0.9949300885,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_454_c003532,454,conflict,0.4077675832,0.9944764376,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_454_c003533,454,conflict,0.2450358588,0.9943585694,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_454_c003538,454,conflict,0.1560773235,0.9969903231,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_457_c003585,457,conflict,0.2944598976,0.9903069437,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_457_c003590,457,conflict,0.4072651276,0.9948861897,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_457_c003591,457,conflict,0.2223332679,0.9943146110,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_457_c003593,457,conflict,0.3071310242,0.9926149845,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_461_c003654,461,conflict,0.0636508446,0.9931752011,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_461_c003661,461,conflict,0.0713576352,0.9947596043,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_461_c003668,461,conflict,0.6661174783,0.9905013740,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_461_c003670,461,conflict,0.2017798115,0.9955298007,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_463_c003708,463,conflict,0.4072656951,0.9900528789,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_463_c003710,463,conflict,0.3925661799,0.9905081987,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_464_c003726,464,conflict,0.0757154633,0.9934937879,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_464_c003731,464,conflict,0.2570545495,0.9941863716,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_464_c003741,464,conflict,0.1561670011,0.9894428402,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_465_c003755,465,conflict,0.1254106796,0.9876319915,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_465_c003761,465,conflict,0.1403138755,0.9937337637,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_465_c003766,465,conflict,0.4687312219,0.9906337857,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_465_c003767,465,conflict,0.2812276367,0.9916972220,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_465_c003768,465,conflict,0.3926640921,0.9876563251,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_465_c003771,465,conflict,0.1259493145,0.9918635413,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_467_c003828,467,conflict,0.5316405750,0.9906464219,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_467_c003830,467,conflict,0.1062454957,0.9913005754,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_468_c003835,468,conflict,0.3070735057,0.9965541363,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_468_c003844,468,conflict,0.1821605296,0.9932206124,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_468_c003845,468,conflict,0.2573987950,0.9875349104,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_469_c003865,469,conflict,0.0715797343,0.9925949499,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_469_c003873,469,conflict,0.3774919813,0.9950217605,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_469_c003874,469,conflict,0.2690499931,0.9898492992,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_469_c003878,469,conflict,0.3629146631,0.9935326576,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_469_c003882,469,conflict,0.6078311226,0.9916151762,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_469_c003883,469,conflict,0.1402123155,0.9926229566,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_470_c003896,470,conflict,0.1734181506,0.9877883345,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_470_c003901,470,conflict,0.4691919849,0.9899559915,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_470_c003907,470,conflict,0.3488457375,0.9929442704,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_470_c003911,470,conflict,0.6228234622,0.9901877344,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_470_c003914,470,conflict,0.1559923808,0.9907561988,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_471_c003927,471,conflict,0.9875326031,0.9979111124,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_471_c003929,471,conflict,0.6653477626,0.9933022261,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_471_c003932,471,conflict,0.2018544395,0.9895240068,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_472_c003942,472,conflict,0.3348621461,0.9891528189,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_472_c003944,472,conflict,0.2450543499,0.9917784482,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_472_c003946,472,conflict,0.2121738640,0.9943011850,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_474_c003970,474,conflict,0.2333422702,0.9948703647,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_474_c003971,474,conflict,0.3487756894,0.9866228700,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_474_c003972,474,conflict,0.1732533424,0.9916207641,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_474_c003974,474,conflict,0.4688746672,0.9933781028,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_474_c003978,474,conflict,0.4075426152,0.9928800762,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_476_c003996,476,conflict,0.3776948190,0.9966988862,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_476_c004000,476,conflict,0.4228057529,0.9922054112,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_476_c004005,476,conflict,0.3485810590,0.9954001009,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_477_c004026,477,conflict,0.0636604151,0.9945763871,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_477_c004028,477,conflict,0.3487536511,0.9866362512,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_477_c004033,477,conflict,0.2689045492,0.9925848544,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_477_c004034,477,conflict,0.0953323441,0.9925792515,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_477_c004035,477,conflict,0.2564242539,0.9902606308,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_478_c004044,478,conflict,0.1734627504,0.9926837087,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_478_c004055,478,conflict,0.4224545814,0.9922398031,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_478_c004058,478,conflict,0.9648859167,0.9982379377,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_480_c004083,480,conflict,0.1560693557,0.9920558482,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_480_c004093,480,conflict,0.0801508202,0.9920060709,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_482_c004143,482,conflict,0.1192249157,0.9894555509,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_485_c004226,485,conflict,0.5775931579,0.9962164462,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_486_c004237,486,conflict,0.5466819709,0.9947484136,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_487_c004262,487,conflict,0.5624591780,0.9934238195,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_488_c004281,488,conflict,0.2812341132,0.9880828559,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_488_c004282,488,conflict,0.4224528198,0.9917495549,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_488_c004283,488,conflict,0.2016180126,0.9937910140,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_488_c004284,488,conflict,0.6928203309,0.9972773194,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_488_c004293,488,conflict,0.2569709244,0.9910224080,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_488_c004294,488,conflict,0.4848482757,0.9932603240,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_488_c004295,488,conflict,0.4222759724,0.9944063723,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_489_c004304,489,conflict,0.1920072393,0.9908179939,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_492_c004351,492,conflict,0.1066070033,0.9940001070,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_603_c004422,603,conflict,0.9830970844,0.9974559192,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_603_c004430,603,conflict,0.7316065548,0.9911138713,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_603_c004434,603,conflict,0.1729733563,0.9895740896,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_603_c004435,603,conflict,0.5934130618,0.9918470681,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_603_c004438,603,conflict,0.4534325571,0.9884434640,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_605_c004454,605,conflict,0.1065548356,0.9968551695,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_608_c004488,608,conflict,0.1823707729,0.9860994667,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_608_c004498,608,conflict,0.1330121201,0.9891852885,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_608_c004506,608,conflict,0.7776635085,0.9898385555,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_608_c004508,608,conflict,0.4072730604,0.9940493703,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_608_c004509,608,conflict,0.1647583904,0.9862677157,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_608_c004510,608,conflict,0.8078261417,0.9932226688,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_608_c004511,608,conflict,0.7309892332,0.9926563501,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_609_c004531,609,conflict,0.2443044103,0.9958831668,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_609_c004532,609,conflict,0.4690473606,0.9935685098,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_609_c004533,609,conflict,0.4687373985,0.9924763143,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_609_c004534,609,conflict,0.3627604022,0.9911904931,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_612_c004554,612,conflict,0.1131714785,0.9873963445,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_612_c004562,612,conflict,0.4077373769,0.9916960895,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_615_c004587,615,conflict,0.3929249089,0.9937992394,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_615_c004594,615,conflict,0.2334975919,0.9917925894,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_615_c004598,615,conflict,0.1258912954,0.9842969105,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_615_c004599,615,conflict,0.3776455217,0.9929693639,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_620_c004678,620,conflict,0.1128671103,0.9941391200,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_622_c004706,622,conflict,0.3632193601,0.9909919798,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_624_c004751,624,conflict,0.2227748093,0.9957709908,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_624_c004757,624,conflict,0.9200169369,0.9981215894,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_624_c004762,624,conflict,0.4687310844,0.9968283772,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_625_c004777,625,conflict,0.4525940068,0.9894500077,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_625_c004778,625,conflict,0.4227892689,0.9914369881,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_625_c004779,625,conflict,0.2115122763,0.9955383241,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_627_c004811,627,conflict,0.1644796699,0.9924208671,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_627_c004815,627,conflict,0.4080115736,0.9965977669,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_627_c004824,627,conflict,0.8432135716,0.9955100566,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_627_c004825,627,conflict,0.8738777082,0.9941748381,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_628_c004846,628,conflict,0.2943332501,0.9935808182,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_628_c004849,628,conflict,0.1007909352,0.9931287840,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_629_c004877,629,conflict,0.6512995255,0.9959020913,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_632_c004906,632,conflict,0.1258434351,0.9937993288,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_632_c004919,632,conflict,0.3630377953,0.9894182384,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_632_c004920,632,conflict,0.0899202596,0.9926395118,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_632_c004923,632,conflict,0.3347668731,0.9896272421,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_634_c004970,634,conflict,0.3487943830,0.9944728613,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_634_c004977,634,conflict,0.2335022798,0.9903119951,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_636_c004995,636,conflict,0.1258253909,0.9941250533,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_636_c004997,636,conflict,0.1192429371,0.9914554060,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_636_c004999,636,conflict,0.0501554988,0.9935798198,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_636_c005031,636,conflict,0.2116035788,0.9964785129,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_636_c005034,636,conflict,0.4524290325,0.9845836759,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_637_c005040,637,conflict,0.2336719710,0.9971976131,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_637_c005044,637,conflict,0.3208435397,0.9942829907,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_637_c005045,637,conflict,0.1733014087,0.9973490536,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_637_c005057,637,conflict,0.4377811059,0.9965308309,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_637_c005058,637,conflict,0.6226690871,0.9980683029,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_638_c005059,638,conflict,0.2454105962,0.9932849109,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_640_c005068,640,conflict,0.1008206646,0.9950190708,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_640_c005069,640,conflict,0.0395918145,0.9955585748,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_640_c005070,640,conflict,0.1825811190,0.9950207770,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_640_c005072,640,conflict,0.1477619989,0.9918019623,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_640_c005081,640,conflict,0.0326882888,0.9942920282,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_640_c005082,640,conflict,0.1191269133,0.9915787652,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_640_c005083,640,conflict,0.1560053068,0.9953209162,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_640_c005084,640,conflict,0.1125441530,0.9945555627,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_641_c005085,641,conflict,0.1734607820,0.9887412786,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_641_c005086,641,conflict,0.1561537236,0.9955120087,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_641_c005093,641,conflict,0.0227150772,0.9935068637,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_641_c005094,641,conflict,0.1260392541,0.9966837317,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_649_c005115,649,conflict,0.6523103596,0.9924041331,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_649_c005116,649,conflict,0.0757325827,0.9963843152,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_649_c005118,649,conflict,0.1404572614,0.9933693260,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_650_c005125,650,conflict,0.6073297977,0.9935709834,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_650_c005129,650,conflict,0.5320864070,0.9913279712,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_650_c005131,650,conflict,0.6369424993,0.9930328429,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_659_c005270,659,conflict,0.0953042155,0.9914799556,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_659_c005279,659,conflict,0.1643771180,0.9940480739,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_659_c005280,659,conflict,0.0674908201,0.9971638098,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_659_c005281,659,conflict,0.1645314393,0.9964139909,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_659_c005284,659,conflict,0.1560277376,0.9954767525,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_659_c005285,659,conflict,0.0851052533,0.9975997880,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_659_c005297,659,conflict,0.8744008719,0.9941802844,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_659_c005299,659,conflict,0.2942731900,0.9938730299,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_660_c005309,660,conflict,0.2686956598,0.9936324656,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_660_c005310,660,conflict,0.7662566091,0.9968240708,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_660_c005315,660,conflict,0.9549334529,0.9969733208,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_660_c005317,660,conflict,0.7439458405,0.9935051799,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_661_c005327,661,conflict,0.0715356303,0.9860678166,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_661_c005333,661,conflict,0.3923847255,0.9937422872,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_661_c005337,661,conflict,0.3776639015,0.9946179688,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_661_c005359,661,conflict,0.3074495335,0.9936172366,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_662_c005369,662,conflict,0.6794061271,0.9949843287,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_667_c005464,667,conflict,0.2569936071,0.9920354486,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_667_c005468,667,conflict,0.6798301612,0.9951423705,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_667_c005469,667,conflict,0.4380797878,0.9946021736,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_667_c005472,667,conflict,0.5158988753,0.9929392934,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_670_c005526,670,conflict,0.5758400876,0.9950959980,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_670_c005527,670,conflict,0.5767182905,0.9953329265,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_680_c005600,680,conflict,0.0953047167,0.9959874749,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_680_c005616,680,conflict,0.1480288635,0.9967869222,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_680_c005624,680,conflict,0.1733454857,0.9954731762,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_680_c005627,680,conflict,0.6376791235,0.9903084934,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_684_c005694,684,conflict,0.8674688221,0.9949705750,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_688_c005735,688,conflict,0.1729342661,0.9967872649,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_688_c005750,688,conflict,0.5936175075,0.9908007979,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_688_c005751,688,conflict,0.6374097449,0.9957827628,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_688_c005752,688,conflict,0.1479476872,0.9966493547,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_698_c005894,698,conflict,0.1067088843,0.9914264008,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_698_c005895,698,conflict,0.1190166237,0.9960773587,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_698_c005898,698,conflict,0.1127355055,0.9960805625,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_698_c005900,698,conflict,0.4535100107,0.9949368834,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_698_c005901,698,conflict,0.2450571803,0.9969777167,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_698_c005904,698,conflict,0.3207672261,0.9902875125,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_698_c005909,698,conflict,0.1191867148,0.9954867661,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_698_c005911,698,conflict,0.0850473237,0.9961092323,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_698_c005923,698,conflict,0.3345199591,0.9891196191,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_698_c005927,698,conflict,0.1733506451,0.9941329211,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_698_c005929,698,conflict,0.0952425757,0.9964005128,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_705_c005963,705,conflict,0.1402316420,0.9939022958,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_707_c005979,707,conflict,0.4380757095,0.9962124527,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_708_c006005,708,conflict,0.4689185040,0.9907985032,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_712_c006056,712,conflict,0.2121323008,0.9894538373,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_712_c006059,712,conflict,0.5466785890,0.9923528433,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_712_c006061,712,conflict,0.7662369581,0.9958901107,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_712_c006071,712,conflict,0.1918978167,0.9946173131,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_713_c006084,713,conflict,0.5300835520,0.9945107996,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_713_c006086,713,conflict,0.3923597432,0.9955513477,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_713_c006092,713,conflict,0.9875511537,0.9985844092,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_716_c006146,716,conflict,0.7185447329,0.9968834817,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_716_c006158,716,conflict,0.1126936606,0.9967903122,Listen to this recording. Does the speaker have depression? Answer Yes or No.
conflict_716_c006160,716,conflict,0.2226573136,0.9944806695,Listen to this recording. Does the speaker have depression? Answer Yes or No.
