id,speaker,arm,p_yes,answer_mass,prompt
conflict_368_c001509,368,conflict,0.1562067886,0.9942267537,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_369_c001515,369,conflict,0.0447030862,0.9977137856,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_369_c001522,369,conflict,0.4075407755,0.9971242547,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_370_c001551,370,conflict,0.2018861949,0.9950987995,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_370_c001553,370,conflict,0.3777621850,0.9958253205,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_370_c001561,370,conflict,0.2228484345,0.9965984672,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_371_c001573,371,conflict,0.2945481761,0.9946387112,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_371_c001576,371,conflict,0.7312872035,0.9965957701,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_371_c001577,371,conflict,0.3777280859,0.9955729544,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_371_c001578,371,conflict,0.2816644223,0.9952681959,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_371_c001579,371,conflict,0.7550858190,0.9966465831,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_371_c001583,371,conflict,0.3778147556,0.9951531291,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_372_c001592,372,conflict,0.1734127797,0.9960266799,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_372_c001625,372,conflict,0.1009413760,0.9972944483,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_372_c001627,372,conflict,0.3075771812,0.9960160553,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_373_c001646,373,conflict,0.9784101900,0.9986788854,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_373_c001650,373,conflict,0.4690632934,0.9952549934,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_374_c001666,374,conflict,0.1404564418,0.9956726283,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_374_c001668,374,conflict,0.4534586568,0.9961417317,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_374_c001669,374,conflict,0.4076605635,0.9922050536,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_374_c001670,374,conflict,0.4848105513,0.9941995740,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_374_c001673,374,conflict,0.9242385454,0.9968788698,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_374_c001676,374,conflict,0.4076568337,0.9961026609,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_374_c001684,374,conflict,0.1481701864,0.9962176532,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_376_c001702,376,conflict,0.1009572017,0.9947853908,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_376_c001705,376,conflict,0.0759018045,0.9974369481,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_376_c001723,376,conflict,0.3347628077,0.9957219064,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_377_c001732,377,conflict,0.1647267833,0.9954612404,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_377_c001737,377,conflict,0.2019260970,0.9968266636,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_377_c001738,377,conflict,0.1067671813,0.9973876923,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_377_c001739,377,conflict,0.1734267827,0.9975972474,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_377_c001742,377,conflict,0.1192680484,0.9977223426,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_377_c001747,377,conflict,0.1192757963,0.9970846027,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_377_c001754,377,conflict,0.1330628911,0.9961612970,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_377_c001763,377,conflict,0.7188567568,0.9980960786,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_377_c001766,377,conflict,0.1825821961,0.9972881675,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_378_c001777,378,conflict,0.2944267192,0.9949485064,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_379_c001803,379,conflict,0.2690616878,0.9938839376,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_379_c001811,379,conflict,0.1733976689,0.9962832034,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_379_c001815,379,conflict,0.1920678234,0.9957075417,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_380_c001820,380,conflict,0.1010366334,0.9945981950,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_380_c001822,380,conflict,0.0954029900,0.9962009043,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_380_c001825,380,conflict,0.1734207538,0.9939053655,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_380_c001826,380,conflict,0.1733925664,0.9969348907,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_380_c001831,380,conflict,0.1481679134,0.9962760806,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_380_c001862,380,conflict,0.1009253745,0.9974995181,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_380_c001864,380,conflict,0.1330585483,0.9956628680,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_380_c001870,380,conflict,0.2339105139,0.9948537648,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_381_c001881,381,conflict,0.5315004362,0.9965124726,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_381_c001894,381,conflict,0.1920741234,0.9978451133,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_381_c001895,381,conflict,0.1009510785,0.9975754395,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_381_c001896,381,conflict,0.1192697891,0.9975922778,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_381_c001897,381,conflict,0.0474500009,0.9984794520,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_381_c001898,381,conflict,0.2020273898,0.9969025552,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_381_c001900,381,conflict,0.2569954339,0.9973509312,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_381_c001901,381,conflict,0.2452769283,0.9956312329,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_381_c001905,381,conflict,0.1193202264,0.9979097769,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_382_c001924,382,conflict,0.1192880272,0.9975143299,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_383_c001933,383,conflict,0.1734461234,0.9956652671,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_383_c001939,383,conflict,0.2339763192,0.9962576479,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_383_c001946,383,conflict,0.5470320355,0.9969538450,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_383_c001952,383,conflict,0.2817148648,0.9946272671,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_384_c001964,384,conflict,0.0759349737,0.9962573275,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_384_c001965,384,conflict,0.2019751750,0.9958495498,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_384_c001966,384,conflict,0.1009483473,0.9975549728,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_384_c001984,384,conflict,0.8082049664,0.9972983897,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_384_c001985,384,conflict,0.1330510077,0.9967793375,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_385_c001989,385,conflict,0.2339031694,0.9944209009,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_386_c002001,386,conflict,0.0954266456,0.9970176667,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_386_c002013,386,conflict,0.0566875264,0.9980349541,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_386_c002018,386,conflict,0.1404371921,0.9965314716,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_386_c002019,386,conflict,0.1562043950,0.9975383729,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_386_c002021,386,conflict,0.0676024823,0.9980851188,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_386_c002023,386,conflict,0.1646113558,0.9976202250,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_386_c002024,386,conflict,0.0534345324,0.9980024658,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_387_c002031,387,conflict,0.3347945938,0.9954771101,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_390_c002084,390,conflict,0.7774885234,0.9954106510,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_390_c002086,390,conflict,0.5779429568,0.9944752157,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_390_c002090,390,conflict,0.9434907158,0.9986772798,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_391_c002098,391,conflict,0.3488915944,0.9951959550,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_391_c002103,391,conflict,0.2228937600,0.9961557388,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_391_c002105,391,conflict,0.8521593323,0.9962543398,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_392_c002114,392,conflict,0.4380223485,0.9965313971,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_392_c002121,392,conflict,0.3075637727,0.9952387512,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_392_c002122,392,conflict,0.4689776647,0.9954955578,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_395_c002151,395,conflict,0.6080288940,0.9966304302,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_395_c002152,395,conflict,0.6516067265,0.9967735708,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_395_c002155,395,conflict,0.4846737939,0.9947290719,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_395_c002157,395,conflict,0.3632231893,0.9966679811,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_396_c002166,396,conflict,0.2122005032,0.9974855781,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_396_c002175,396,conflict,0.6656190229,0.9975794256,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_396_c002178,396,conflict,0.7190483729,0.9970427752,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_397_c002187,397,conflict,0.5470684553,0.9972534478,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_397_c002196,397,conflict,0.6516867119,0.9959483445,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_397_c002200,397,conflict,0.8873281383,0.9978849292,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_397_c002205,397,conflict,0.7433544881,0.9976427853,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_397_c002208,397,conflict,0.5004614071,0.9960436821,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_399_c002220,399,conflict,0.3777836210,0.9962546825,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_399_c002222,399,conflict,0.2569261409,0.9962964058,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_399_c002223,399,conflict,0.2691062797,0.9944242537,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_400_c002250,400,conflict,0.4691006572,0.9955026507,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_401_c002258,401,conflict,0.3348175782,0.9957232475,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_401_c002269,401,conflict,0.5314602063,0.9956832826,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_401_c002275,401,conflict,0.1733826145,0.9962902963,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_402_c002280,402,conflict,0.0852149801,0.9936883152,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_402_c002282,402,conflict,0.0503645169,0.9976579174,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_402_c002283,402,conflict,0.1260571010,0.9973661900,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_402_c002288,402,conflict,0.7774519218,0.9970304072,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_402_c002289,402,conflict,0.8178739506,0.9982528389,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_402_c002291,402,conflict,0.2570604584,0.9969464242,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_402_c002294,402,conflict,0.2122430153,0.9980559647,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_402_c002295,402,conflict,0.2693034081,0.9979282618,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_402_c002298,402,conflict,0.4692855452,0.9972258210,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_402_c002299,402,conflict,0.6798096892,0.9974361956,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_402_c002300,402,conflict,0.2816638958,0.9978528321,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_402_c002301,402,conflict,0.2338583879,0.9970687628,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_403_c002308,403,conflict,0.0851683251,0.9943964183,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_403_c002310,403,conflict,0.3075379177,0.9955290258,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_404_c002331,404,conflict,0.1562508292,0.9956554025,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_404_c002336,404,conflict,0.8440618843,0.9968952388,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_405_c002350,405,conflict,0.1128820213,0.9970961586,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_405_c002351,405,conflict,0.1404975545,0.9973484725,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_405_c002353,405,conflict,0.0954159897,0.9973226637,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_405_c002354,405,conflict,0.1067550186,0.9975158423,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_405_c002356,405,conflict,0.2019694430,0.9957638234,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_405_c002357,405,conflict,0.1825772928,0.9959654361,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_405_c002358,405,conflict,0.2943703301,0.9967476130,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_405_c002381,405,conflict,0.3631625336,0.9965345860,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_405_c002382,405,conflict,0.2944496047,0.9974277318,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_405_c002385,405,conflict,0.3076422924,0.9969727695,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_405_c002386,405,conflict,0.0804044067,0.9982255995,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_405_c002387,405,conflict,0.3925524806,0.9960852563,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_405_c002388,405,conflict,0.1192843791,0.9967619553,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_406_c002391,406,conflict,0.1260436407,0.9963656664,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_406_c002394,406,conflict,0.3210995304,0.9962801933,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_407_c002426,407,conflict,0.6793889086,0.9968385100,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_408_c002443,408,conflict,0.1404706072,0.9954956323,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_409_c002451,409,conflict,0.0759262856,0.9955912009,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_409_c002464,409,conflict,0.0716401771,0.9975646511,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_409_c002465,409,conflict,0.0716279354,0.9983915985,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_409_c002470,409,conflict,0.1481568240,0.9964961857,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_409_c002471,409,conflict,0.1404089598,0.9960841537,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_409_c002472,409,conflict,0.1009546962,0.9957065433,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_410_c002476,410,conflict,0.2453666425,0.9964024872,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_410_c002478,410,conflict,0.1733749776,0.9969528317,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_410_c002480,410,conflict,0.1128750998,0.9971940666,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_410_c002482,410,conflict,0.3925384679,0.9951276779,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_410_c002483,410,conflict,0.3075740629,0.9945858121,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_410_c002485,410,conflict,0.2338381563,0.9977420568,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_410_c002486,410,conflict,0.3210041998,0.9973932505,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_410_c002494,410,conflict,0.4847321268,0.9957323968,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_410_c002495,410,conflict,0.3348149297,0.9953978658,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_410_c002497,410,conflict,0.1129003640,0.9971087128,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_411_c002509,411,conflict,0.5314535739,0.9952522516,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_411_c002520,411,conflict,0.3210736557,0.9940413535,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_411_c002525,411,conflict,0.4689703315,0.9960219264,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_412_c002534,412,conflict,0.1129140357,0.9965268821,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_412_c002536,412,conflict,0.1404091950,0.9966668189,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_412_c002539,412,conflict,0.1733796789,0.9954007864,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_412_c002546,412,conflict,0.7187911010,0.9969431460,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_412_c002550,412,conflict,0.2452285799,0.9955642968,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_413_c002552,413,conflict,0.1260095358,0.9961633831,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_413_c002556,413,conflict,0.0758883740,0.9982069582,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_413_c002557,413,conflict,0.1734189860,0.9964650869,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_413_c002558,413,conflict,0.1067428105,0.9970886335,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_413_c002566,413,conflict,0.1481589302,0.9978308380,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_413_c002574,413,conflict,0.0675836894,0.9979425222,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_413_c002577,413,conflict,0.1825361188,0.9963954836,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_413_c002578,413,conflict,0.2945517966,0.9949610829,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_414_c002579,414,conflict,0.0804200176,0.9955118597,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_414_c002581,414,conflict,0.1646277245,0.9977179021,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_414_c002582,414,conflict,0.0373524446,0.9985198043,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_414_c002583,414,conflict,0.1259941193,0.9971169382,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_414_c002584,414,conflict,0.1192900926,0.9965433925,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_414_c002594,414,conflict,0.5780545394,0.9955920577,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_414_c002595,414,conflict,0.6794494197,0.9952080548,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_414_c002598,414,conflict,0.5001420628,0.9976215065,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_414_c002599,414,conflict,0.1259808234,0.9975947589,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_414_c002601,414,conflict,0.2815886095,0.9970042109,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_414_c002603,414,conflict,0.0901726758,0.9975629821,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_415_c002616,415,conflict,0.7776221553,0.9971080869,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_415_c002617,415,conflict,0.3778440173,0.9963375032,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_416_c002633,416,conflict,0.3488227688,0.9947501719,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_416_c002642,416,conflict,0.3076253760,0.9961946309,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_417_c002655,417,conflict,0.5777975981,0.9960684180,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_417_c002657,417,conflict,0.6794481776,0.9973986149,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_418_c002669,418,conflict,0.1129150750,0.9973294437,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_418_c002671,418,conflict,0.2019406075,0.9966830909,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_418_c002678,418,conflict,0.1260076063,0.9974905699,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_418_c002681,418,conflict,0.2453461266,0.9942809343,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_418_c002686,418,conflict,0.3075931979,0.9949701130,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_418_c002687,418,conflict,0.1825593926,0.9953615367,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_418_c002688,418,conflict,0.1562103697,0.9976796508,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_418_c002689,418,conflict,0.5778637509,0.9972957075,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_419_c002702,419,conflict,0.1192791456,0.9960798025,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
conflict_419_c002704,419,conflict,0.1562592907,0.9928462952,"Based only on how this person's voice sounds, does this speaker show signs of depression? Answer with one word, Yes or No."
