path,speaker,arm,id,seg
/workspace/part14_clips/conflict_472_c003942.wav,472,conflict,conflict_472_c003942,c003942
/workspace/part14_clips/conflict_472_c003944.wav,472,conflict,conflict_472_c003944,c003944
/workspace/part14_clips/conflict_472_c003946.wav,472,conflict,conflict_472_c003946,c003946
/workspace/part14_clips/conflict_474_c003970.wav,474,conflict,conflict_474_c003970,c003970
/workspace/part14_clips/conflict_474_c003971.wav,474,conflict,conflict_474_c003971,c003971
/workspace/part14_clips/conflict_474_c003972.wav,474,conflict,conflict_474_c003972,c003972
/workspace/part14_clips/conflict_474_c003974.wav,474,conflict,conflict_474_c003974,c003974
/workspace/part14_clips/conflict_474_c003978.wav,474,conflict,conflict_474_c003978,c003978
/workspace/part14_clips/conflict_476_c003996.wav,476,conflict,conflict_476_c003996,c003996
/workspace/part14_clips/conflict_476_c004000.wav,476,conflict,conflict_476_c004000,c004000
/workspace/part14_clips/conflict_476_c004005.wav,476,conflict,conflict_476_c004005,c004005
/workspace/part14_clips/conflict_477_c004026.wav,477,conflict,conflict_477_c004026,c004026
/workspace/part14_clips/conflict_477_c004028.wav,477,conflict,conflict_477_c004028,c004028
/workspace/part14_clips/conflict_477_c004033.wav,477,conflict,conflict_477_c004033,c004033
/workspace/part14_clips/conflict_477_c004034.wav,477,conflict,conflict_477_c004034,c004034
/workspace/part14_clips/conflict_477_c004035.wav,477,conflict,conflict_477_c004035,c004035
/workspace/part14_clips/conflict_478_c004044.wav,478,conflict,conflict_478_c004044,c004044
/workspace/part14_clips/conflict_478_c004055.wav,478,conflict,conflict_478_c004055,c004055
/workspace/part14_clips/conflict_478_c004058.wav,478,conflict,conflict_478_c004058,c004058
/workspace/part14_clips/conflict_480_c004083.wav,480,conflict,conflict_480_c004083,c004083
/workspace/part14_clips/conflict_480_c004093.wav,480,conflict,conflict_480_c004093,c004093
/workspace/part14_clips/conflict_482_c004143.wav,482,conflict,conflict_482_c004143,c004143
/workspace/part14_clips/conflict_485_c004226.wav,485,conflict,conflict_485_c004226,c004226
/workspace/part14_clips/conflict_486_c004237.wav,486,conflict,conflict_486_c004237,c004237
/workspace/part14_clips/conflict_487_c004262.wav,487,conflict,conflict_487_c004262,c004262
/workspace/part14_clips/conflict_488_c004281.wav,488,conflict,conflict_488_c004281,c004281
/workspace/part14_clips/conflict_488_c004282.wav,488,conflict,conflict_488_c004282,c004282
/workspace/part14_clips/conflict_488_c004283.wav,488,conflict,conflict_488_c004283,c004283
/workspace/part14_clips/conflict_488_c004284.wav,488,conflict,conflict_488_c004284,c004284
/workspace/part14_clips/conflict_488_c004293.wav,488,conflict,conflict_488_c004293,c004293
/workspace/part14_clips/conflict_488_c004294.wav,488,conflict,conflict_488_c004294,c004294
/workspace/part14_clips/conflict_488_c004295.wav,488,conflict,conflict_488_c004295,c004295
/workspace/part14_clips/conflict_489_c004304.wav,489,conflict,conflict_489_c004304,c004304
/workspace/part14_clips/conflict_492_c004351.wav,492,conflict,conflict_492_c004351,c004351
/workspace/part14_clips/conflict_603_c004422.wav,603,conflict,conflict_603_c004422,c004422
/workspace/part14_clips/conflict_603_c004430.wav,603,conflict,conflict_603_c004430,c004430
/workspace/part14_clips/conflict_603_c004434.wav,603,conflict,conflict_603_c004434,c004434
/workspace/part14_clips/conflict_603_c004435.wav,603,conflict,conflict_603_c004435,c004435
/workspace/part14_clips/conflict_603_c004438.wav,603,conflict,conflict_603_c004438,c004438
/workspace/part14_clips/conflict_605_c004454.wav,605,conflict,conflict_605_c004454,c004454
/workspace/part14_clips/conflict_608_c004488.wav,608,conflict,conflict_608_c004488,c004488
/workspace/part14_clips/conflict_608_c004498.wav,608,conflict,conflict_608_c004498,c004498
/workspace/part14_clips/conflict_608_c004506.wav,608,conflict,conflict_608_c004506,c004506
/workspace/part14_clips/conflict_608_c004508.wav,608,conflict,conflict_608_c004508,c004508
/workspace/part14_clips/conflict_608_c004509.wav,608,conflict,conflict_608_c004509,c004509
/workspace/part14_clips/conflict_608_c004510.wav,608,conflict,conflict_608_c004510,c004510
/workspace/part14_clips/conflict_608_c004511.wav,608,conflict,conflict_608_c004511,c004511
/workspace/part14_clips/conflict_609_c004531.wav,609,conflict,conflict_609_c004531,c004531
/workspace/part14_clips/conflict_609_c004532.wav,609,conflict,conflict_609_c004532,c004532
/workspace/part14_clips/conflict_609_c004533.wav,609,conflict,conflict_609_c004533,c004533
/workspace/part14_clips/conflict_609_c004534.wav,609,conflict,conflict_609_c004534,c004534
/workspace/part14_clips/conflict_612_c004554.wav,612,conflict,conflict_612_c004554,c004554
/workspace/part14_clips/conflict_612_c004562.wav,612,conflict,conflict_612_c004562,c004562
/workspace/part14_clips/conflict_615_c004587.wav,615,conflict,conflict_615_c004587,c004587
/workspace/part14_clips/conflict_615_c004594.wav,615,conflict,conflict_615_c004594,c004594
/workspace/part14_clips/conflict_615_c004598.wav,615,conflict,conflict_615_c004598,c004598
/workspace/part14_clips/conflict_615_c004599.wav,615,conflict,conflict_615_c004599,c004599
/workspace/part14_clips/conflict_620_c004678.wav,620,conflict,conflict_620_c004678,c004678
/workspace/part14_clips/conflict_622_c004706.wav,622,conflict,conflict_622_c004706,c004706
/workspace/part14_clips/conflict_624_c004751.wav,624,conflict,conflict_624_c004751,c004751
/workspace/part14_clips/conflict_624_c004757.wav,624,conflict,conflict_624_c004757,c004757
/workspace/part14_clips/conflict_624_c004762.wav,624,conflict,conflict_624_c004762,c004762
/workspace/part14_clips/conflict_625_c004777.wav,625,conflict,conflict_625_c004777,c004777
/workspace/part14_clips/conflict_625_c004778.wav,625,conflict,conflict_625_c004778,c004778
/workspace/part14_clips/conflict_625_c004779.wav,625,conflict,conflict_625_c004779,c004779
/workspace/part14_clips/conflict_627_c004811.wav,627,conflict,conflict_627_c004811,c004811
/workspace/part14_clips/conflict_627_c004815.wav,627,conflict,conflict_627_c004815,c004815
/workspace/part14_clips/conflict_627_c004824.wav,627,conflict,conflict_627_c004824,c004824
/workspace/part14_clips/conflict_627_c004825.wav,627,conflict,conflict_627_c004825,c004825
/workspace/part14_clips/conflict_628_c004846.wav,628,conflict,conflict_628_c004846,c004846
/workspace/part14_clips/conflict_628_c004849.wav,628,conflict,conflict_628_c004849,c004849
/workspace/part14_clips/conflict_629_c004877.wav,629,conflict,conflict_629_c004877,c004877
/workspace/part14_clips/conflict_632_c004906.wav,632,conflict,conflict_632_c004906,c004906
/workspace/part14_clips/conflict_632_c004919.wav,632,conflict,conflict_632_c004919,c004919
/workspace/part14_clips/conflict_632_c004920.wav,632,conflict,conflict_632_c004920,c004920
/workspace/part14_clips/conflict_632_c004923.wav,632,conflict,conflict_632_c004923,c004923
/workspace/part14_clips/conflict_634_c004970.wav,634,conflict,conflict_634_c004970,c004970
/workspace/part14_clips/conflict_634_c004977.wav,634,conflict,conflict_634_c004977,c004977
/workspace/part14_clips/conflict_636_c004995.wav,636,conflict,conflict_636_c004995,c004995
/workspace/part14_clips/conflict_636_c004997.wav,636,conflict,conflict_636_c004997,c004997
/workspace/part14_clips/conflict_636_c004999.wav,636,conflict,conflict_636_c004999,c004999
/workspace/part14_clips/conflict_636_c005031.wav,636,conflict,conflict_636_c005031,c005031
/workspace/part14_clips/conflict_636_c005034.wav,636,conflict,conflict_636_c005034,c005034
/workspace/part14_clips/conflict_637_c005040.wav,637,conflict,conflict_637_c005040,c005040
/workspace/part14_clips/conflict_637_c005044.wav,637,conflict,conflict_637_c005044,c005044
/workspace/part14_clips/conflict_637_c005045.wav,637,conflict,conflict_637_c005045,c005045
/workspace/part14_clips/conflict_637_c005057.wav,637,conflict,conflict_637_c005057,c005057
/workspace/part14_clips/conflict_637_c005058.wav,637,conflict,conflict_637_c005058,c005058
/workspace/part14_clips/conflict_638_c005059.wav,638,conflict,conflict_638_c005059,c005059
/workspace/part14_clips/conflict_640_c005068.wav,640,conflict,conflict_640_c005068,c005068
/workspace/part14_clips/conflict_640_c005069.wav,640,conflict,conflict_640_c005069,c005069
/workspace/part14_clips/conflict_640_c005070.wav,640,conflict,conflict_640_c005070,c005070
/workspace/part14_clips/conflict_640_c005072.wav,640,conflict,conflict_640_c005072,c005072
/workspace/part14_clips/conflict_640_c005081.wav,640,conflict,conflict_640_c005081,c005081
/workspace/part14_clips/conflict_640_c005082.wav,640,conflict,conflict_640_c005082,c005082
/workspace/part14_clips/conflict_640_c005083.wav,640,conflict,conflict_640_c005083,c005083
/workspace/part14_clips/conflict_640_c005084.wav,640,conflict,conflict_640_c005084,c005084
/workspace/part14_clips/conflict_641_c005085.wav,641,conflict,conflict_641_c005085,c005085
/workspace/part14_clips/conflict_641_c005086.wav,641,conflict,conflict_641_c005086,c005086
/workspace/part14_clips/conflict_641_c005093.wav,641,conflict,conflict_641_c005093,c005093
/workspace/part14_clips/conflict_641_c005094.wav,641,conflict,conflict_641_c005094,c005094
/workspace/part14_clips/conflict_649_c005115.wav,649,conflict,conflict_649_c005115,c005115
/workspace/part14_clips/conflict_649_c005116.wav,649,conflict,conflict_649_c005116,c005116
/workspace/part14_clips/conflict_649_c005118.wav,649,conflict,conflict_649_c005118,c005118
/workspace/part14_clips/conflict_650_c005125.wav,650,conflict,conflict_650_c005125,c005125
/workspace/part14_clips/conflict_650_c005129.wav,650,conflict,conflict_650_c005129,c005129
/workspace/part14_clips/conflict_650_c005131.wav,650,conflict,conflict_650_c005131,c005131
/workspace/part14_clips/conflict_659_c005270.wav,659,conflict,conflict_659_c005270,c005270
/workspace/part14_clips/conflict_659_c005279.wav,659,conflict,conflict_659_c005279,c005279
/workspace/part14_clips/conflict_659_c005280.wav,659,conflict,conflict_659_c005280,c005280
/workspace/part14_clips/conflict_659_c005281.wav,659,conflict,conflict_659_c005281,c005281
/workspace/part14_clips/conflict_659_c005284.wav,659,conflict,conflict_659_c005284,c005284
/workspace/part14_clips/conflict_659_c005285.wav,659,conflict,conflict_659_c005285,c005285
/workspace/part14_clips/conflict_659_c005297.wav,659,conflict,conflict_659_c005297,c005297
/workspace/part14_clips/conflict_659_c005299.wav,659,conflict,conflict_659_c005299,c005299
/workspace/part14_clips/conflict_660_c005309.wav,660,conflict,conflict_660_c005309,c005309
/workspace/part14_clips/conflict_660_c005310.wav,660,conflict,conflict_660_c005310,c005310
/workspace/part14_clips/conflict_660_c005315.wav,660,conflict,conflict_660_c005315,c005315
/workspace/part14_clips/conflict_660_c005317.wav,660,conflict,conflict_660_c005317,c005317
/workspace/part14_clips/conflict_661_c005327.wav,661,conflict,conflict_661_c005327,c005327
/workspace/part14_clips/conflict_661_c005333.wav,661,conflict,conflict_661_c005333,c005333
/workspace/part14_clips/conflict_661_c005337.wav,661,conflict,conflict_661_c005337,c005337
/workspace/part14_clips/conflict_661_c005359.wav,661,conflict,conflict_661_c005359,c005359
/workspace/part14_clips/conflict_662_c005369.wav,662,conflict,conflict_662_c005369,c005369
/workspace/part14_clips/conflict_667_c005464.wav,667,conflict,conflict_667_c005464,c005464
/workspace/part14_clips/conflict_667_c005468.wav,667,conflict,conflict_667_c005468,c005468
/workspace/part14_clips/conflict_667_c005469.wav,667,conflict,conflict_667_c005469,c005469
/workspace/part14_clips/conflict_667_c005472.wav,667,conflict,conflict_667_c005472,c005472
/workspace/part14_clips/conflict_670_c005526.wav,670,conflict,conflict_670_c005526,c005526
/workspace/part14_clips/conflict_670_c005527.wav,670,conflict,conflict_670_c005527,c005527
/workspace/part14_clips/conflict_680_c005600.wav,680,conflict,conflict_680_c005600,c005600
/workspace/part14_clips/conflict_680_c005616.wav,680,conflict,conflict_680_c005616,c005616
/workspace/part14_clips/conflict_680_c005624.wav,680,conflict,conflict_680_c005624,c005624
/workspace/part14_clips/conflict_680_c005627.wav,680,conflict,conflict_680_c005627,c005627
/workspace/part14_clips/conflict_684_c005694.wav,684,conflict,conflict_684_c005694,c005694
/workspace/part14_clips/conflict_688_c005735.wav,688,conflict,conflict_688_c005735,c005735
/workspace/part14_clips/conflict_688_c005750.wav,688,conflict,conflict_688_c005750,c005750
/workspace/part14_clips/conflict_688_c005751.wav,688,conflict,conflict_688_c005751,c005751
/workspace/part14_clips/conflict_688_c005752.wav,688,conflict,conflict_688_c005752,c005752
/workspace/part14_clips/conflict_698_c005894.wav,698,conflict,conflict_698_c005894,c005894
/workspace/part14_clips/conflict_698_c005895.wav,698,conflict,conflict_698_c005895,c005895
/workspace/part14_clips/conflict_698_c005898.wav,698,conflict,conflict_698_c005898,c005898
/workspace/part14_clips/conflict_698_c005900.wav,698,conflict,conflict_698_c005900,c005900
/workspace/part14_clips/conflict_698_c005901.wav,698,conflict,conflict_698_c005901,c005901
/workspace/part14_clips/conflict_698_c005904.wav,698,conflict,conflict_698_c005904,c005904
/workspace/part14_clips/conflict_698_c005909.wav,698,conflict,conflict_698_c005909,c005909
/workspace/part14_clips/conflict_698_c005911.wav,698,conflict,conflict_698_c005911,c005911
/workspace/part14_clips/conflict_698_c005923.wav,698,conflict,conflict_698_c005923,c005923
/workspace/part14_clips/conflict_698_c005927.wav,698,conflict,conflict_698_c005927,c005927
/workspace/part14_clips/conflict_698_c005929.wav,698,conflict,conflict_698_c005929,c005929
/workspace/part14_clips/conflict_705_c005963.wav,705,conflict,conflict_705_c005963,c005963
/workspace/part14_clips/conflict_707_c005979.wav,707,conflict,conflict_707_c005979,c005979
/workspace/part14_clips/conflict_708_c006005.wav,708,conflict,conflict_708_c006005,c006005
/workspace/part14_clips/conflict_712_c006056.wav,712,conflict,conflict_712_c006056,c006056
/workspace/part14_clips/conflict_712_c006059.wav,712,conflict,conflict_712_c006059,c006059
/workspace/part14_clips/conflict_712_c006061.wav,712,conflict,conflict_712_c006061,c006061
/workspace/part14_clips/conflict_712_c006071.wav,712,conflict,conflict_712_c006071,c006071
/workspace/part14_clips/conflict_713_c006084.wav,713,conflict,conflict_713_c006084,c006084
/workspace/part14_clips/conflict_713_c006086.wav,713,conflict,conflict_713_c006086,c006086
/workspace/part14_clips/conflict_713_c006092.wav,713,conflict,conflict_713_c006092,c006092
/workspace/part14_clips/conflict_716_c006146.wav,716,conflict,conflict_716_c006146,c006146
/workspace/part14_clips/conflict_716_c006158.wav,716,conflict,conflict_716_c006158,c006158
/workspace/part14_clips/conflict_716_c006160.wav,716,conflict,conflict_716_c006160,c006160
/workspace/part14_clips/conflict_717_c006173.wav,717,conflict,conflict_717_c006173,c006173
/workspace/part14_clips/conflict_717_c006179.wav,717,conflict,conflict_717_c006179,c006179
/workspace/part14_clips/conflict_718_c006191.wav,718,conflict,conflict_718_c006191,c006191
/workspace/part14_clips/agreement_301_a000030.wav,301,agreement,agreement_301_a000030,a000030
/workspace/part14_clips/agreement_301_a000018.wav,301,agreement,agreement_301_a000018,a000018
/workspace/part14_clips/agreement_302_a000045.wav,302,agreement,agreement_302_a000045,a000045
/workspace/part14_clips/agreement_302_a000033.wav,302,agreement,agreement_302_a000033,a000033
/workspace/part14_clips/agreement_303_a000049.wav,303,agreement,agreement_303_a000049,a000049
/workspace/part14_clips/agreement_306_a000143.wav,306,agreement,agreement_306_a000143,a000143
/workspace/part14_clips/agreement_306_a000141.wav,306,agreement,agreement_306_a000141,a000141
/workspace/part14_clips/agreement_306_a000152.wav,306,agreement,agreement_306_a000152,a000152
/workspace/part14_clips/agreement_307_a000160.wav,307,agreement,agreement_307_a000160,a000160
/workspace/part14_clips/agreement_307_a000160.wav,307,agreement,agreement_307_a000160,a000160
/workspace/part14_clips/agreement_307_a000167.wav,307,agreement,agreement_307_a000167,a000167
/workspace/part14_clips/agreement_307_a000160.wav,307,agreement,agreement_307_a000160,a000160
/workspace/part14_clips/agreement_308_a000193.wav,308,agreement,agreement_308_a000193,a000193
/workspace/part14_clips/agreement_308_a000193.wav,308,agreement,agreement_308_a000193,a000193
/workspace/part14_clips/agreement_308_a000189.wav,308,agreement,agreement_308_a000189,a000189
/workspace/part14_clips/agreement_308_a000193.wav,308,agreement,agreement_308_a000193,a000193
/workspace/part14_clips/agreement_308_a000193.wav,308,agreement,agreement_308_a000193,a000193
/workspace/part14_clips/agreement_311_a000243.wav,311,agreement,agreement_311_a000243,a000243
/workspace/part14_clips/agreement_312_a000262.wav,312,agreement,agreement_312_a000262,a000262
/workspace/part14_clips/agreement_314_a000301.wav,314,agreement,agreement_314_a000301,a000301
/workspace/part14_clips/agreement_314_a000310.wav,314,agreement,agreement_314_a000310,a000310
/workspace/part14_clips/agreement_314_a000319.wav,314,agreement,agreement_314_a000319,a000319
/workspace/part14_clips/agreement_314_a000305.wav,314,agreement,agreement_314_a000305,a000305
/workspace/part14_clips/agreement_314_a000305.wav,314,agreement,agreement_314_a000305,a000305
/workspace/part14_clips/agreement_315_a000349.wav,315,agreement,agreement_315_a000349,a000349
/workspace/part14_clips/agreement_315_a000351.wav,315,agreement,agreement_315_a000351,a000351
/workspace/part14_clips/agreement_315_a000342.wav,315,agreement,agreement_315_a000342,a000342
/workspace/part14_clips/agreement_315_a000342.wav,315,agreement,agreement_315_a000342,a000342
/workspace/part14_clips/agreement_315_a000351.wav,315,agreement,agreement_315_a000351,a000351
/workspace/part14_clips/agreement_318_a000394.wav,318,agreement,agreement_318_a000394,a000394
/workspace/part14_clips/agreement_321_a000435.wav,321,agreement,agreement_321_a000435,a000435
/workspace/part14_clips/agreement_321_a000439.wav,321,agreement,agreement_321_a000439,a000439
/workspace/part14_clips/agreement_321_a000436.wav,321,agreement,agreement_321_a000436,a000436
/workspace/part14_clips/agreement_323_a000472.wav,323,agreement,agreement_323_a000472,a000472
/workspace/part14_clips/agreement_323_a000484.wav,323,agreement,agreement_323_a000484,a000484
/workspace/part14_clips/agreement_327_a000550.wav,327,agreement,agreement_327_a000550,a000550
/workspace/part14_clips/agreement_328_a000566.wav,328,agreement,agreement_328_a000566,a000566
/workspace/part14_clips/agreement_328_a000576.wav,328,agreement,agreement_328_a000576,a000576
/workspace/part14_clips/agreement_328_a000572.wav,328,agreement,agreement_328_a000572,a000572
/workspace/part14_clips/agreement_329_a000594.wav,329,agreement,agreement_329_a000594,a000594
/workspace/part14_clips/agreement_332_a000647.wav,332,agreement,agreement_332_a000647,a000647
/workspace/part14_clips/agreement_332_a000650.wav,332,agreement,agreement_332_a000650,a000650
/workspace/part14_clips/agreement_332_a000650.wav,332,agreement,agreement_332_a000650,a000650
/workspace/part14_clips/agreement_332_a000650.wav,332,agreement,agreement_332_a000650,a000650
/workspace/part14_clips/agreement_332_a000650.wav,332,agreement,agreement_332_a000650,a000650
/workspace/part14_clips/agreement_338_a000814.wav,338,agreement,agreement_338_a000814,a000814
/workspace/part14_clips/agreement_338_a000814.wav,338,agreement,agreement_338_a000814,a000814
/workspace/part14_clips/agreement_338_a000814.wav,338,agreement,agreement_338_a000814,a000814
/workspace/part14_clips/agreement_338_a000814.wav,338,agreement,agreement_338_a000814,a000814
/workspace/part14_clips/agreement_338_a000814.wav,338,agreement,agreement_338_a000814,a000814
/workspace/part14_clips/agreement_338_a000814.wav,338,agreement,agreement_338_a000814,a000814
/workspace/part14_clips/agreement_340_a000855.wav,340,agreement,agreement_340_a000855,a000855
/workspace/part14_clips/agreement_345_a000951.wav,345,agreement,agreement_345_a000951,a000951
/workspace/part14_clips/agreement_345_a000943.wav,345,agreement,agreement_345_a000943,a000943
/workspace/part14_clips/agreement_345_a000937.wav,345,agreement,agreement_345_a000937,a000937
/workspace/part14_clips/agreement_345_a000951.wav,345,agreement,agreement_345_a000951,a000951
/workspace/part14_clips/agreement_345_a000937.wav,345,agreement,agreement_345_a000937,a000937
/workspace/part14_clips/agreement_345_a000938.wav,345,agreement,agreement_345_a000938,a000938
/workspace/part14_clips/agreement_345_a000938.wav,345,agreement,agreement_345_a000938,a000938
/workspace/part14_clips/agreement_345_a000937.wav,345,agreement,agreement_345_a000937,a000937
/workspace/part14_clips/agreement_345_a000938.wav,345,agreement,agreement_345_a000938,a000938
/workspace/part14_clips/agreement_345_a000943.wav,345,agreement,agreement_345_a000943,a000943
/workspace/part14_clips/agreement_345_a000943.wav,345,agreement,agreement_345_a000943,a000943
/workspace/part14_clips/agreement_345_a000937.wav,345,agreement,agreement_345_a000937,a000937
/workspace/part14_clips/agreement_346_a000977.wav,346,agreement,agreement_346_a000977,a000977
/workspace/part14_clips/agreement_346_a000969.wav,346,agreement,agreement_346_a000969,a000969
/workspace/part14_clips/agreement_346_a000977.wav,346,agreement,agreement_346_a000977,a000977
/workspace/part14_clips/agreement_346_a000962.wav,346,agreement,agreement_346_a000962,a000962
/workspace/part14_clips/agreement_346_a000969.wav,346,agreement,agreement_346_a000969,a000969
/workspace/part14_clips/agreement_346_a000979.wav,346,agreement,agreement_346_a000979,a000979
/workspace/part14_clips/agreement_346_a000977.wav,346,agreement,agreement_346_a000977,a000977
/workspace/part14_clips/agreement_346_a000973.wav,346,agreement,agreement_346_a000973,a000973
/workspace/part14_clips/agreement_346_a000969.wav,346,agreement,agreement_346_a000969,a000969
/workspace/part14_clips/agreement_346_a000973.wav,346,agreement,agreement_346_a000973,a000973
/workspace/part14_clips/agreement_346_a000980.wav,346,agreement,agreement_346_a000980,a000980
/workspace/part14_clips/agreement_347_a000994.wav,347,agreement,agreement_347_a000994,a000994
/workspace/part14_clips/agreement_347_a000994.wav,347,agreement,agreement_347_a000994,a000994
/workspace/part14_clips/agreement_347_a000994.wav,347,agreement,agreement_347_a000994,a000994
/workspace/part14_clips/agreement_347_a000994.wav,347,agreement,agreement_347_a000994,a000994
/workspace/part14_clips/agreement_348_a001012.wav,348,agreement,agreement_348_a001012,a001012
/workspace/part14_clips/agreement_348_a001010.wav,348,agreement,agreement_348_a001010,a001010
/workspace/part14_clips/agreement_348_a001011.wav,348,agreement,agreement_348_a001011,a001011
/workspace/part14_clips/agreement_348_a001011.wav,348,agreement,agreement_348_a001011,a001011
/workspace/part14_clips/agreement_348_a001011.wav,348,agreement,agreement_348_a001011,a001011
/workspace/part14_clips/agreement_348_a001011.wav,348,agreement,agreement_348_a001011,a001011
/workspace/part14_clips/agreement_348_a001012.wav,348,agreement,agreement_348_a001012,a001012
/workspace/part14_clips/agreement_354_a001133.wav,354,agreement,agreement_354_a001133,a001133
/workspace/part14_clips/agreement_354_a001133.wav,354,agreement,agreement_354_a001133,a001133
/workspace/part14_clips/agreement_354_a001133.wav,354,agreement,agreement_354_a001133,a001133
/workspace/part14_clips/agreement_362_a001267.wav,362,agreement,agreement_362_a001267,a001267
/workspace/part14_clips/agreement_362_a001267.wav,362,agreement,agreement_362_a001267,a001267
/workspace/part14_clips/agreement_362_a001270.wav,362,agreement,agreement_362_a001270,a001270
/workspace/part14_clips/agreement_362_a001270.wav,362,agreement,agreement_362_a001270,a001270
/workspace/part14_clips/agreement_362_a001267.wav,362,agreement,agreement_362_a001267,a001267
/workspace/part14_clips/agreement_362_a001267.wav,362,agreement,agreement_362_a001267,a001267
/workspace/part14_clips/agreement_363_a001277.wav,363,agreement,agreement_363_a001277,a001277
/workspace/part14_clips/agreement_363_a001280.wav,363,agreement,agreement_363_a001280,a001280
/workspace/part14_clips/agreement_363_a001280.wav,363,agreement,agreement_363_a001280,a001280
/workspace/part14_clips/agreement_363_a001277.wav,363,agreement,agreement_363_a001277,a001277
/workspace/part14_clips/agreement_363_a001277.wav,363,agreement,agreement_363_a001277,a001277
/workspace/part14_clips/agreement_363_a001277.wav,363,agreement,agreement_363_a001277,a001277
/workspace/part14_clips/agreement_363_a001277.wav,363,agreement,agreement_363_a001277,a001277
/workspace/part14_clips/agreement_364_a001342.wav,364,agreement,agreement_364_a001342,a001342
/workspace/part14_clips/agreement_364_a001307.wav,364,agreement,agreement_364_a001307,a001307
/workspace/part14_clips/agreement_364_a001349.wav,364,agreement,agreement_364_a001349,a001349
/workspace/part14_clips/agreement_364_a001315.wav,364,agreement,agreement_364_a001315,a001315
/workspace/part14_clips/agreement_366_a001434.wav,366,agreement,agreement_366_a001434,a001434
/workspace/part14_clips/agreement_366_a001403.wav,366,agreement,agreement_366_a001403,a001403
/workspace/part14_clips/agreement_366_a001432.wav,366,agreement,agreement_366_a001432,a001432
/workspace/part14_clips/agreement_366_a001410.wav,366,agreement,agreement_366_a001410,a001410
/workspace/part14_clips/agreement_366_a001402.wav,366,agreement,agreement_366_a001402,a001402
/workspace/part14_clips/agreement_367_a001465.wav,367,agreement,agreement_367_a001465,a001465
/workspace/part14_clips/agreement_367_a001453.wav,367,agreement,agreement_367_a001453,a001453
/workspace/part14_clips/agreement_367_a001465.wav,367,agreement,agreement_367_a001465,a001465
/workspace/part14_clips/agreement_367_a001465.wav,367,agreement,agreement_367_a001465,a001465
/workspace/part14_clips/agreement_367_a001463.wav,367,agreement,agreement_367_a001463,a001463
/workspace/part14_clips/agreement_367_a001468.wav,367,agreement,agreement_367_a001468,a001468
/workspace/part14_clips/agreement_369_a001513.wav,369,agreement,agreement_369_a001513,a001513
/workspace/part14_clips/agreement_369_a001529.wav,369,agreement,agreement_369_a001529,a001529
/workspace/part14_clips/agreement_370_a001564.wav,370,agreement,agreement_370_a001564,a001564
/workspace/part14_clips/agreement_370_a001544.wav,370,agreement,agreement_370_a001544,a001544
/workspace/part14_clips/agreement_370_a001542.wav,370,agreement,agreement_370_a001542,a001542
/workspace/part14_clips/agreement_374_a001662.wav,374,agreement,agreement_374_a001662,a001662
/workspace/part14_clips/agreement_374_a001662.wav,374,agreement,agreement_374_a001662,a001662
/workspace/part14_clips/agreement_374_a001656.wav,374,agreement,agreement_374_a001656,a001656
/workspace/part14_clips/agreement_374_a001664.wav,374,agreement,agreement_374_a001664,a001664
/workspace/part14_clips/agreement_374_a001662.wav,374,agreement,agreement_374_a001662,a001662
/workspace/part14_clips/agreement_374_a001656.wav,374,agreement,agreement_374_a001656,a001656
/workspace/part14_clips/agreement_374_a001662.wav,374,agreement,agreement_374_a001662,a001662
/workspace/part14_clips/agreement_377_a001749.wav,377,agreement,agreement_377_a001749,a001749
/workspace/part14_clips/agreement_377_a001759.wav,377,agreement,agreement_377_a001759,a001759
/workspace/part14_clips/agreement_377_a001759.wav,377,agreement,agreement_377_a001759,a001759
/workspace/part14_clips/agreement_377_a001749.wav,377,agreement,agreement_377_a001749,a001749
/workspace/part14_clips/agreement_377_a001759.wav,377,agreement,agreement_377_a001759,a001759
/workspace/part14_clips/agreement_377_a001761.wav,377,agreement,agreement_377_a001761,a001761
/workspace/part14_clips/agreement_377_a001749.wav,377,agreement,agreement_377_a001749,a001749
/workspace/part14_clips/agreement_377_a001749.wav,377,agreement,agreement_377_a001749,a001749
/workspace/part14_clips/agreement_377_a001758.wav,377,agreement,agreement_377_a001758,a001758
/workspace/part14_clips/agreement_378_a001773.wav,378,agreement,agreement_378_a001773,a001773
/workspace/part14_clips/agreement_379_a001810.wav,379,agreement,agreement_379_a001810,a001810
/workspace/part14_clips/agreement_379_a001818.wav,379,agreement,agreement_379_a001818,a001818
/workspace/part14_clips/agreement_379_a001816.wav,379,agreement,agreement_379_a001816,a001816
/workspace/part14_clips/agreement_381_a001879.wav,381,agreement,agreement_381_a001879,a001879
/workspace/part14_clips/agreement_381_a001879.wav,381,agreement,agreement_381_a001879,a001879
/workspace/part14_clips/agreement_381_a001892.wav,381,agreement,agreement_381_a001892,a001892
/workspace/part14_clips/agreement_381_a001879.wav,381,agreement,agreement_381_a001879,a001879
/workspace/part14_clips/agreement_381_a001882.wav,381,agreement,agreement_381_a001882,a001882
/workspace/part14_clips/agreement_381_a001887.wav,381,agreement,agreement_381_a001887,a001887
/workspace/part14_clips/agreement_381_a001879.wav,381,agreement,agreement_381_a001879,a001879
/workspace/part14_clips/agreement_381_a001879.wav,381,agreement,agreement_381_a001879,a001879
/workspace/part14_clips/agreement_381_a001879.wav,381,agreement,agreement_381_a001879,a001879
