idx,pid,start,end
3542,455,124.8,160.6
3552,455,495.4,530.6
3561,456,165.3,180.7
3569,456,424.9,439.2
3570,456,447.2,462.4
3578,456,676.4,695.8
3585,457,157.2,191.5
3590,457,377.0,392.6
3591,457,412.2,439.1
3593,457,458.9,479.1
3595,457,503.4,529.8
3596,457,531.0,564.4
3598,457,591.0,608.7
3602,457,719.3,741.9
3603,457,744.5,767.2
3611,458,183.2,207.7
3612,458,211.4,247.5
3616,458,340.1,376.5
3619,458,457.5,519.9
3622,458,597.6,646.4
3626,458,784.9,806.5
3631,459,123.3,162.9
3633,459,194.0,214.5
3642,459,502.6,530.0
3643,459,531.9,561.8
3649,459,777.5,801.5
3654,461,90.5,157.6
3660,461,389.5,421.5
3661,461,429.0,449.9
3662,461,456.6,505.2
3663,461,506.4,527.1
3665,461,567.2,588.2
3668,461,678.8,709.0
3670,461,748.4,799.5
3672,461,847.4,866.2
3674,461,902.7,932.2
3677,462,97.0,125.5
3678,462,126.4,174.9
3679,462,180.4,204.3
3681,462,225.3,254.0
3682,462,256.4,274.0
3687,462,428.2,441.4
3688,462,446.0,464.6
3691,462,525.9,572.9
3692,462,574.6,636.9
3694,462,713.6,735.0
3708,463,377.8,399.7
3710,463,446.3,466.7
3717,463,781.5,799.2
3724,464,270.5,299.5
3726,464,332.3,359.3
3727,464,363.4,389.6
3731,464,511.8,541.2
3741,464,866.1,893.5
3746,465,94.0,104.8
3748,465,143.9,185.3
3755,465,479.7,504.0
3758,465,578.9,606.0
3759,465,607.9,651.8
3761,465,692.9,708.8
3762,465,719.6,744.0
3763,465,745.0,777.9
3766,465,847.1,868.5
3767,465,878.0,894.5
3768,465,897.5,923.4
3770,465,945.6,977.5
3771,465,978.8,1027.2
3773,465,1050.2,1072.4
3774,465,1077.4,1093.9
3779,466,130.9,181.4
3788,466,500.3,529.8
3789,466,531.7,556.9
3790,466,558.6,610.1
3791,466,615.3,642.1
3792,466,647.1,702.0
3794,466,732.5,778.2
3798,466,888.8,983.1
3800,466,1011.9,1068.5
3802,466,1105.4,1144.7
3806,466,1411.6,1466.5
3807,466,1468.7,1499.8
3809,467,61.8,103.2
3810,467,106.4,131.5
3811,467,137.0,163.4
3823,467,526.6,573.0
3828,467,710.8,731.1
3830,467,762.6,793.1
3835,468,80.2,101.3
3837,468,135.6,159.0
3844,468,391.3,420.4
3845,468,421.8,451.8
3847,468,478.3,509.3
3849,468,545.5,566.5
3851,468,589.2,618.2
3858,468,857.4,885.9
3862,469,69.3,101.7
3864,469,130.9,164.8
3865,469,169.2,203.9
3868,469,278.5,304.2
3873,469,406.2,424.3
3874,469,429.8,449.8
3878,469,543.6,584.6
3882,469,659.4,688.3
3883,469,694.4,739.8
3884,469,749.1,768.6
3886,469,821.8,856.1
3887,469,860.2,891.4
3889,469,938.5,966.7
3892,469,1036.0,1076.2
3893,469,1078.3,1100.8
3896,470,101.7,132.2
3901,470,326.0,363.4
3903,470,416.6,436.5
3904,470,438.5,469.1
3905,470,473.4,496.5
3907,470,537.8,591.3
3909,470,630.7,672.2
3910,470,676.1,699.2
3911,470,704.5,725.0
3914,470,816.0,842.7
3916,470,910.6,936.9
3918,471,96.9,140.7
3919,471,147.6,180.1
3923,471,328.8,376.8
3927,471,518.3,547.3
3928,471,550.9,578.6
3929,471,586.3,604.3
3932,471,760.5,792.7
3934,471,865.7,886.1
3938,472,127.7,168.0
3939,472,179.4,236.0
3940,472,238.0,293.3
3942,472,337.9,376.1
3944,472,416.8,446.3
3946,472,517.8,566.4
3947,472,568.3,601.1
3948,472,609.2,636.7
3950,472,674.4,715.9
3952,472,788.4,823.4
3964,474,5.0,89.2
3965,474,94.0,128.6
3968,474,207.9,234.4
3970,474,295.1,312.3
3971,474,316.0,332.9
3972,474,349.1,420.2
3974,474,477.1,514.5
3975,474,522.3,536.9
3978,474,604.3,635.1
3980,474,690.8,719.9
3996,476,93.4,121.2
4000,476,246.3,313.9
4001,476,319.0,346.9
4003,476,402.0,443.7
4005,476,469.7,488.7
4008,477,17.1,79.6
4009,477,82.7,107.1
4011,477,126.2,159.6
4014,477,234.5,260.6
4018,477,389.4,411.0
4019,477,424.6,491.6
4024,477,714.2,733.8
4026,477,756.9,800.6
4028,477,830.5,864.3
4030,477,909.6,933.7
4033,477,992.2,1012.0
4034,477,1014.9,1060.3
4035,477,1062.2,1084.4
4036,477,1094.3,1140.6
4037,477,1149.2,1173.5
4040,478,132.2,183.1
4044,478,313.2,349.6
4049,478,535.3,555.2
4054,478,684.3,705.7
4055,478,713.3,729.1
4057,478,772.8,789.4
4058,478,796.2,846.5
4059,478,853.9,885.3
4065,479,269.5,311.6
4067,479,373.1,410.4
4068,479,414.3,487.6
4071,479,573.4,626.1
4073,479,745.1,785.1
4074,479,796.7,823.6
4079,480,197.0,235.8
4080,480,241.8,277.1
4082,480,313.1,338.3
4083,480,341.6,380.3
4086,480,441.4,474.6
4093,480,712.1,739.4
4098,481,103.8,118.9
4100,481,165.6,186.9
4101,481,188.4,212.7
4113,481,585.3,599.2
4114,481,609.7,631.3
4119,481,763.0,781.8
4120,481,783.8,808.5
4121,481,809.7,841.0
4122,481,842.6,884.1
4123,481,886.2,925.5
4124,481,926.4,945.6
4125,481,951.7,979.9
4134,482,180.5,213.6
4140,482,355.6,385.3
4143,482,516.1,560.2
4146,482,655.3,688.1
4159,483,125.8,143.7
4194,483,1526.0,1535.0
4204,484,378.6,427.3
4205,484,429.8,476.8
4208,484,550.5,589.7
4222,485,183.0,206.7
4226,485,339.3,352.7
4229,485,417.5,439.6
4237,486,241.7,262.5
4239,486,290.9,312.7
4240,486,325.8,384.3
4245,486,587.4,640.9
4249,487,105.6,129.4
4251,487,170.5,196.8
4252,487,198.1,215.1
4260,487,467.0,475.4
4262,487,513.6,551.8
4265,487,632.2,652.5
4270,487,782.4,823.0
4279,488,207.8,233.8
4280,488,249.9,272.0
4281,488,285.4,312.5
4282,488,317.8,331.9
4283,488,363.0,385.8
4284,488,406.9,418.1
4290,488,583.5,620.4
4291,488,626.8,649.0
4293,488,680.5,716.4
4294,488,717.6,752.2
4295,488,758.4,777.0
4298,489,27.5,110.7
4304,489,326.3,364.0
4308,489,551.7,607.3
4310,489,652.0,666.5
4316,490,297.5,335.8
4318,490,370.7,424.9
4330,491,220.3,256.6
4331,491,263.0,286.2
4335,491,378.8,414.4
4336,491,417.8,433.9
4338,491,472.1,517.1
4342,491,636.3,669.3
4344,491,707.7,741.9
4346,491,795.8,836.6
4350,492,148.6,187.1
4351,492,188.7,218.4
4360,492,575.6,612.8
4366,492,791.2,818.5
4374,600,418.0,474.5
4376,600,524.7,595.8
4390,602,154.8,200.5
4397,602,457.4,506.0
4399,602,535.8,571.5
4402,602,629.1,656.4
4404,602,697.2,721.5
4412,603,350.3,378.3
4415,603,462.4,477.0
4419,603,562.3,592.7
4422,603,671.0,711.7
4429,603,865.4,908.3
4430,603,910.2,937.5
4434,603,1047.6,1061.8
4435,603,1068.0,1100.2
4436,603,1106.4,1138.1
4438,603,1168.6,1200.0
4454,605,162.6,174.0
4458,605,346.5,370.8
4474,607,97.5,167.9
4477,607,300.2,340.9
4478,607,348.8,417.0
4483,607,606.0,641.8
4488,608,238.3,277.6
4491,608,387.8,408.1
4493,608,470.7,505.0
4494,608,510.6,560.0
4495,608,568.6,595.0
4498,608,667.0,684.0
4505,608,872.0,894.7
4506,608,898.1,913.1
4507,608,914.1,936.2
4508,608,939.2,953.0
4509,608,955.8,987.0
4510,608,1003.9,1027.4
4511,608,1029.6,1047.2
4513,608,1080.9,1103.3
4514,608,1105.6,1123.9
4515,608,1126.3,1166.3
4516,608,1180.1,1207.6
4518,608,1251.7,1269.4
4521,609,100.9,137.1
4524,609,278.0,323.9
4530,609,498.5,517.5
4531,609,526.6,554.3
4532,609,567.0,603.0
4533,609,604.0,647.2
4534,609,666.9,687.8
4540,609,821.0,839.1
4543,609,938.8,956.7
4545,609,1033.1,1058.8
4547,609,1120.5,1150.4
4551,609,1259.9,1283.9
4554,612,53.5,109.7
4556,612,223.1,258.6
4557,612,265.1,318.0
4558,612,325.7,348.3
4562,612,430.8,463.3
4563,612,478.1,522.4
4568,612,699.8,724.7
4570,612,769.2,805.2
4580,615,321.1,342.9
4587,615,578.0,615.7
4589,615,696.3,710.5
4594,615,892.5,914.8
4596,615,948.8,971.6
4598,615,987.7,1007.4
4599,615,1009.3,1019.2
4600,615,1042.2,1077.3
4603,615,1148.4,1166.6
4604,615,1172.9,1193.2
4606,617,165.9,237.2
4607,617,248.6,285.8
4611,617,392.0,421.8
4612,617,439.9,478.7
4616,617,625.9,653.3
4620,617,743.6,760.0
4624,617,890.2,924.5
4627,617,981.9,996.2
4628,617,1010.6,1029.0
4629,617,1030.9,1080.9
4633,617,1226.7,1266.9
4654,619,413.6,439.0
4656,619,484.5,499.5
4657,619,506.7,537.2
4659,619,577.9,599.6
4664,619,729.4,763.9
4665,619,774.2,805.2
4668,619,879.1,905.6
4669,619,907.8,921.2
4673,619,1033.9,1057.8
4678,620,128.0,141.5
4681,620,308.7,335.3
4684,620,442.9,469.0
4692,620,776.4,803.5
4702,622,190.1,219.6
4705,622,340.5,398.5
4706,622,411.0,431.3
4707,622,444.0,502.1
4724,623,555.9,592.4
4729,623,741.2,753.3
4730,623,769.9,806.4
4740,623,1082.5,1100.4
4742,623,1153.7,1162.4
4743,623,1176.8,1194.0
4744,623,1204.3,1217.6
4751,624,240.8,280.5
4752,624,282.0,310.5
4757,624,509.2,547.3
4759,624,581.4,618.1
4762,624,700.1,722.5
4772,625,402.5,423.8
4777,625,568.6,590.9
4778,625,592.4,633.1
4779,625,651.3,673.2
4791,625,1022.0,1061.8
4803,627,175.8,203.5
4811,627,548.6,595.4
4815,627,731.8,753.3
4818,627,827.3,873.2
4824,627,1050.4,1079.6
4825,627,1085.1,1109.9
4827,627,1134.2,1163.5
4832,627,1312.3,1332.5
4838,628,271.9,309.5
4841,628,371.3,395.2
4846,628,548.6,591.7
4848,628,632.7,665.0
4849,628,671.4,694.3
4857,628,897.9,927.0
4860,628,1001.5,1022.6
4865,629,12.8,38.6
4870,629,311.8,338.5
4876,629,597.2,629.2
4877,629,643.4,669.3
4893,629,1222.5,1254.3
4906,632,208.8,236.8
4911,632,365.2,401.2
4914,632,488.8,527.6
4919,632,659.6,679.4
4920,632,690.2,712.0
4923,632,808.6,841.0
4924,632,848.2,886.7
4929,632,1035.5,1064.3
4931,632,1115.3,1136.5
4935,633,123.7,159.4
4936,633,185.4,223.9
4937,633,230.0,254.3
4938,633,259.0,296.4
4939,633,302.9,353.1
4940,633,361.7,385.6
4941,633,387.5,411.4
4945,633,576.0,613.1
4946,633,622.0,669.6
4950,633,776.9,835.6
4952,633,869.9,893.4
4953,633,896.1,918.0
4956,633,1000.3,1035.0
4961,633,1202.7,1254.4
4963,633,1295.6,1351.5
4965,633,1429.0,1440.4
4968,633,1541.1,1576.6
4970,634,163.8,171.9
4972,634,235.6,257.6
4977,634,414.5,441.1
4982,634,613.2,639.1
4985,634,725.3,749.9
4995,636,147.2,195.1
4996,636,202.8,231.7
4997,636,234.0,284.8
4999,636,319.2,348.5
5000,636,349.3,382.5
5001,636,385.1,439.8
5006,636,593.2,615.9
5007,636,617.0,658.5
5013,636,871.0,912.7
5017,636,1028.7,1058.0
5018,636,1066.6,1100.7
5024,636,1271.5,1291.8
5031,636,1479.9,1502.3
5034,636,1554.7,1583.4
5038,637,130.1,183.4
5039,637,185.0,232.7
5040,637,234.0,291.5
5041,637,296.4,318.9
5044,637,459.9,498.3
5045,637,499.1,510.3
5047,637,600.8,651.5
5052,637,823.0,855.3
5053,637,856.4,895.3
5057,637,1033.4,1048.5
5058,637,1089.1,1169.8
5059,638,41.1,127.9
5062,638,264.1,318.4
5068,640,130.6,192.2
5069,640,199.5,214.6
5070,640,216.0,255.2
5072,640,296.1,332.0
5075,640,402.6,416.1
5076,640,433.2,450.5
5077,640,473.6,488.5
5078,640,489.5,520.4
5081,640,615.4,653.0
5082,640,662.9,676.4
5083,640,683.8,728.6
5084,640,732.5,759.3
5085,641,116.3,202.8
5086,641,208.2,221.2
5089,641,345.7,368.9
5092,641,478.6,547.9
5093,641,548.8,620.3
5094,641,621.8,655.3
5100,649,277.6,322.4
5101,649,323.3,358.9
5102,649,372.7,408.0
5108,649,605.9,617.0
5110,649,677.6,702.2
5115,649,817.9,870.0
5116,649,873.0,889.5
5118,649,923.0,969.8
5125,650,334.9,358.3
5129,650,497.5,529.8
5131,650,585.3,637.8
5136,650,774.8,806.4
5139,650,886.4,930.9
5151,652,129.5,203.8
5158,652,467.7,497.5
5160,652,543.3,596.3
5162,652,653.7,700.7
5163,652,708.8,728.0
5201,655,507.8,540.7
5204,655,665.0,696.5
5207,655,798.3,828.8
5216,656,449.9,486.7
5221,656,660.2,695.8
5247,658,128.8,172.3
5249,658,204.0,251.4
5255,658,441.9,492.5
5261,658,768.7,803.0
5263,658,849.0,885.2
5270,659,225.5,240.8
5272,659,266.2,283.0
5274,659,316.9,334.9
5275,659,345.6,373.5
5276,659,387.5,403.3
5279,659,467.9,525.1
5280,659,526.3,546.7
5281,659,549.0,559.1
5284,659,636.1,674.6
5285,659,678.2,705.2
5286,659,715.6,737.5
5287,659,741.5,787.5
5288,659,788.6,809.0
5289,659,815.3,853.2
5295,659,1010.2,1031.0
5297,659,1074.7,1104.4
5299,659,1126.9,1170.6
5305,660,110.2,142.9
5306,660,144.4,170.3
5309,660,310.7,332.8
5310,660,341.5,354.8
5311,660,366.7,398.1
5315,660,568.5,587.1
5317,660,650.4,704.8
5321,660,824.0,852.9
5326,660,999.2,1057.8
5327,661,8.5,60.1
5333,661,263.8,300.7
5337,661,388.5,404.2
5340,661,465.2,479.4
5351,661,830.1,865.9
5352,661,868.0,906.2
5354,661,943.3,977.7
5359,661,1153.2,1188.0
5369,662,484.7,547.8
5373,662,713.1,787.4
5376,663,125.0,146.0
5382,663,355.0,375.9
5426,666,105.3,134.4
5438,666,505.5,530.9
5441,666,562.5,591.2
5443,666,637.7,661.3
5444,666,662.6,684.1
5446,666,717.3,742.4
5450,666,877.6,895.0
5457,666,1121.3,1140.1
5458,666,1142.7,1167.7
5464,667,281.3,359.7
5466,667,445.0,466.8
5467,667,478.4,525.7
5468,667,536.8,589.9
5469,667,596.1,618.3
5472,667,728.1,753.4
5473,667,765.5,816.1
5482,669,217.4,234.2
5486,669,330.9,346.7
5488,669,383.0,402.4
5492,669,509.8,532.3
5493,669,534.6,569.8
5501,669,808.9,822.4
5502,669,824.2,834.3
5503,669,851.6,872.9
5504,669,873.9,908.4
5508,669,1010.4,1035.1
5512,669,1109.7,1122.5
5518,669,1238.5,1273.0
5526,670,258.8,304.9
5527,670,315.6,366.8
5529,670,413.3,468.1
5555,677,284.2,302.8
5562,677,487.1,526.5
5569,677,722.7,760.0
5571,677,804.2,823.5
5572,677,825.1,867.6
5578,679,263.7,285.9
5580,679,372.3,395.1
5582,679,436.1,453.6
5583,679,456.5,501.7
5585,679,530.6,571.3
5590,679,723.3,767.7
5600,680,166.7,213.1
5602,680,272.6,298.6
5609,680,551.7,575.5
5610,680,576.7,607.4
5612,680,654.5,695.3
5616,680,805.2,819.7
5617,680,829.8,856.3
5620,680,934.7,960.4
5622,680,1016.4,1059.0
5624,680,1084.9,1110.2
5626,680,1156.3,1205.2
5627,680,1211.7,1233.2
5628,680,1235.9,1266.6
5629,680,1272.0,1295.1
5631,680,1325.1,1345.6
5656,683,387.9,435.3
5657,683,449.1,479.8
5661,683,620.3,648.3
5663,683,692.2,747.6
5664,683,748.9,774.3
5666,683,833.0,881.8
5669,683,953.5,979.3
5670,683,983.8,1027.7
5672,683,1060.3,1087.2
5674,683,1118.1,1151.8
5687,684,608.2,632.5
5693,684,900.8,922.2
5694,684,936.3,958.5
5704,687,488.4,519.0
5705,687,521.0,546.6
5708,687,607.1,630.9
5710,687,686.2,719.6
5711,687,721.3,740.4
5718,687,948.5,989.8
5719,687,991.2,1012.6
5721,687,1051.5,1076.7
5730,688,313.1,327.2
5732,688,367.4,408.9
5735,688,485.0,505.1
5740,688,596.8,610.4
5741,688,620.8,640.9
5750,688,894.0,936.7
5751,688,938.0,985.0
5752,688,986.4,1031.0
5758,689,177.5,256.9
5764,689,499.0,577.9
5775,691,300.3,344.3
5776,691,347.7,390.0
5782,691,587.3,611.8
5788,691,804.2,835.2
5789,691,836.6,868.4
5791,691,923.6,938.6
5792,691,940.1,973.3
5794,691,1002.1,1040.8
5797,691,1082.9,1106.1
5798,691,1107.5,1159.7
5800,691,1180.8,1234.6
5801,691,1235.7,1247.1
5828,695,134.8,184.5
5833,695,419.5,443.6
5834,695,457.1,504.4
5836,695,557.7,580.7
5841,695,741.4,788.3
5874,697,326.9,349.6
5876,697,399.4,427.1
5877,697,441.0,467.7
5879,697,520.8,544.3
5891,697,935.9,963.2
5894,698,29.8,101.0
5895,698,104.2,136.1
5896,698,143.3,160.7
5898,698,194.0,217.6
5899,698,218.5,257.4
5900,698,264.3,309.8
5901,698,318.8,355.6
5904,698,421.9,459.0
5905,698,467.5,496.4
5907,698,569.1,614.4
5909,698,659.9,689.5
5911,698,710.5,727.3
5913,698,780.1,802.6
5914,698,811.3,835.9
5915,698,845.7,865.9
5917,698,897.7,934.5
5918,698,940.9,982.3
5919,698,986.3,1017.2
5921,698,1072.7,1103.5
5923,698,1138.1,1163.3
5927,698,1285.1,1315.7
5928,698,1325.6,1347.9
5929,698,1360.7,1382.9
5944,702,296.9,339.6
5949,702,605.2,648.0
5953,703,264.2,348.3
5955,703,423.0,471.1
5956,703,481.4,550.0
5962,705,31.1,118.4
5963,705,129.0,201.3
5969,705,432.5,480.7
5970,705,487.3,536.3
5979,707,289.0,358.3
5988,707,696.7,767.4
6002,708,429.1,482.2
6005,708,548.6,595.6
6009,708,813.7,856.5
6011,709,37.3,145.5
6012,709,147.2,190.8
6015,709,313.3,368.7
6020,709,506.8,543.3
6025,709,684.7,730.0
6026,709,737.3,790.6
6036,710,463.9,504.4
6038,710,552.2,594.1
6045,712,157.1,175.6
6052,712,346.3,385.2
6056,712,489.7,511.7
6059,712,585.8,602.9
6061,712,623.9,642.1
6066,712,736.5,751.1
6071,712,886.9,907.9
6073,712,944.0,966.5
6076,712,1094.4,1130.1
6084,713,260.5,287.8
6086,713,342.0,371.4
6090,713,497.5,515.1
6092,713,571.1,602.7
6094,713,670.2,718.1
6099,715,187.1,204.5
6100,715,205.6,246.3
6102,715,284.8,309.4
6105,715,391.6,408.1
6108,715,484.6,507.4
6123,715,880.7,941.5
6128,715,1060.8,1081.5
6139,716,186.8,238.9
6145,716,430.8,454.3
6146,716,456.0,470.9
6150,716,572.2,592.5
6158,716,800.0,816.2
6159,716,823.8,880.7
6160,716,891.1,916.0
6167,717,189.5,210.9
6172,717,338.6,373.1
6173,717,382.4,402.4
6178,717,565.1,587.5
6179,717,590.2,608.6
6180,717,617.3,651.9
6191,718,184.5,207.2
6199,718,512.1,586.7
6203,718,766.4,837.7
6210,718,1083.1,1101.5
