orig,norm,speaker_id,lufs_before,lufs_after_crop,gain_db,lufs_out,peak_out,dur_before,dur_after
/project2/msoleyma_946/speech_health/spanish_neurovoz/zenodo_upload/audios/HC_DIABLO_0082.wav,/scratch1/parwatka/norm_audio/neurovoz_read/HC_DIABLO_0082.wav,82,-27.17294118161389,-28.28420823558548,5.284208235585481,-23.0,0.3660676464831929,3.71975,1.5626875
/project2/msoleyma_946/speech_health/spanish_neurovoz/zenodo_upload/audios/HC_MANGA_0082.wav,/scratch1/parwatka/norm_audio/neurovoz_read/HC_MANGA_0082.wav,82,-29.373446385475283,-29.597766647594558,6.597766647594558,-22.999999999999996,0.3189617337648398,2.433125,1.5626875
/project2/msoleyma_946/speech_health/spanish_neurovoz/zenodo_upload/audios/HC_BURRO_0082.wav,/scratch1/parwatka/norm_audio/neurovoz_read/HC_BURRO_0082.wav,82,-26.241191089082132,-25.30581924435061,2.305819244350609,-22.999999999999996,0.34204788413721027,3.0650625,1.5626875
/project2/msoleyma_946/speech_health/spanish_neurovoz/zenodo_upload/audios/HC_CALLE_0082.wav,/scratch1/parwatka/norm_audio/neurovoz_read/HC_CALLE_0082.wav,82,-26.701326248361166,-27.688576200169148,4.688576200169148,-23.000000000000004,0.4582689102380708,2.923,1.5626875
/project2/msoleyma_946/speech_health/spanish_neurovoz/zenodo_upload/audios/HC_PIDIO_0082.wav,/scratch1/parwatka/norm_audio/neurovoz_read/HC_PIDIO_0082.wav,82,-30.02484982705197,-29.928972315069256,6.928972315069256,-23.0,0.4059893784117318,3.36025,1.5626875
/project2/msoleyma_946/speech_health/spanish_neurovoz/zenodo_upload/audios/HC_BARBAS_0082.wav,/scratch1/parwatka/norm_audio/neurovoz_read/HC_BARBAS_0082.wav,82,-27.964801614909277,-28.53568225336319,5.535682253363191,-23.0,0.34613325936718753,4.268625,1.5626875
/project2/msoleyma_946/speech_health/spanish_neurovoz/zenodo_upload/audios/HC_GANGA_0083.wav,/scratch1/parwatka/norm_audio/neurovoz_read/HC_GANGA_0083.wav,83,-40.014418707296045,-39.98976380174756,16.989763801747557,-22.999999999999996,0.4675544910677354,2.8793125,1.5626875
/project2/msoleyma_946/speech_health/spanish_neurovoz/zenodo_upload/audios/HC_MANGA_0083.wav,/scratch1/parwatka/norm_audio/neurovoz_read/HC_MANGA_0083.wav,83,-36.646830363693006,-37.4761129462301,14.476112946230103,-23.0,0.5307712044873863,2.0655625,1.5626875
/project2/msoleyma_946/speech_health/spanish_neurovoz/zenodo_upload/audios/HC_PIDIO_0083.wav,/scratch1/parwatka/norm_audio/neurovoz_read/HC_PIDIO_0083.wav,83,-35.715079380588975,-35.99200494441228,12.99200494441228,-22.999999999999996,0.6075439308990556,1.9043125,1.5626875
/project2/msoleyma_946/speech_health/spanish_neurovoz/zenodo_upload/audios/HC_DIABLO_0083.wav,/scratch1/parwatka/norm_audio/neurovoz_read/HC_DIABLO_0083.wav,83,-32.10421479409522,-32.01086350561934,9.01086350561934,-23.0,0.48673664337908285,3.636125,1.5626875
/project2/msoleyma_946/speech_health/spanish_neurovoz/zenodo_upload/audios/HC_ABLANDADA_0083.wav,/scratch1/parwatka/norm_audio/neurovoz_read/HC_ABLANDADA_0083.wav,83,-33.127287509265344,-33.16473600733786,10.164736007337858,-22.99999999999999,0.44629863810771403,1.5970625,1.5626875
/project2/msoleyma_946/speech_health/spanish_neurovoz/zenodo_upload/audios/HC_TOMAS_0083.wav,/scratch1/parwatka/norm_audio/neurovoz_read/HC_TOMAS_0083.wav,83,-38.84255433210983,-38.95984415621961,15.95984415621961,-22.999999999999996,0.5145415058445175,1.5873125,1.5626875
/project2/msoleyma_946/speech_health/spanish_neurovoz/zenodo_upload/audios/HC_BURRO_0083.wav,/scratch1/parwatka/norm_audio/neurovoz_read/HC_BURRO_0083.wav,83,-33.57861936458299,-33.18730378731058,10.187303787310583,-23.0,0.560596216381346,2.8793125,1.5626875
/project2/msoleyma_946/speech_health/spanish_neurovoz/zenodo_upload/audios/HC_PERRO_0083.wav,/scratch1/parwatka/norm_audio/neurovoz_read/HC_PERRO_0083.wav,83,-31.973732489723407,-31.894878045081004,8.894878045081004,-23.000000000000046,0.8614050002653713,3.2508125,1.5626875
/project2/msoleyma_946/speech_health/spanish_neurovoz/zenodo_upload/audios/HC_BARBAS_0083.wav,/scratch1/parwatka/norm_audio/neurovoz_read/HC_BARBAS_0083.wav,83,-30.89314134164268,-31.16932131528291,8.169321315282911,-23.00000000000001,0.5204347171269409,3.6593125,1.5626875
/project2/msoleyma_946/speech_health/spanish_neurovoz/zenodo_upload/audios/HC_SOMBRA_0083.wav,/scratch1/parwatka/norm_audio/neurovoz_read/HC_SOMBRA_0083.wav,83,-34.37316586788401,-34.70722074888187,11.707220748881873,-23.000000000000004,0.5909808771413845,3.0476875,1.5626875
/project2/msoleyma_946/speech_health/spanish_neurovoz/zenodo_upload/audios/HC_PIDIO_0085.wav,/scratch1/parwatka/norm_audio/neurovoz_read/HC_PIDIO_0085.wav,85,-33.07806194102233,-33.067603929257416,10.067603929257416,-22.99999999999999,0.42733636453983403,4.4856875,1.5626875
/project2/msoleyma_946/speech_health/spanish_neurovoz/zenodo_upload/audios/HC_CALLE_0085.wav,/scratch1/parwatka/norm_audio/neurovoz_read/HC_CALLE_0085.wav,85,-27.766930640210976,-28.204253828709113,5.204253828709113,-23.0,0.4942514995550655,3.663625,1.5626875
/project2/msoleyma_946/speech_health/spanish_neurovoz/zenodo_upload/audios/HC_MANGA_0085.wav,/scratch1/parwatka/norm_audio/neurovoz_read/HC_MANGA_0085.wav,85,-28.445622660356154,-27.36476425672057,4.364764256720569,-23.000000000000004,0.34714550246790865,3.1158125,1.5626875
/project2/msoleyma_946/speech_health/spanish_neurovoz/zenodo_upload/audios/HC_TOMAS_0085.wav,/scratch1/parwatka/norm_audio/neurovoz_read/HC_TOMAS_0085.wav,85,-29.499837596628577,-28.422019011277293,5.422019011277293,-23.0,0.3526502251534833,2.3469375,1.5626875
/project2/msoleyma_946/speech_health/spanish_neurovoz/zenodo_upload/audios/HC_CARMEN_0085.wav,/scratch1/parwatka/norm_audio/neurovoz_read/HC_CARMEN_0085.wav,85,-27.828824534416047,-27.02709374456986,4.027093744569861,-23.0,0.3007829212619014,2.2135625,1.5626875
/project2/msoleyma_946/speech_health/spanish_neurovoz/zenodo_upload/audios/HC_BURRO_0085.wav,/scratch1/parwatka/norm_audio/neurovoz_read/HC_BURRO_0085.wav,85,-28.490568253098655,-27.665300528352283,4.665300528352283,-23.0,0.41420341667943633,3.5294375,1.5626875
/project2/msoleyma_946/speech_health/spanish_neurovoz/zenodo_upload/audios/HC_DIABLO_0085.wav,/scratch1/parwatka/norm_audio/neurovoz_read/HC_DIABLO_0085.wav,85,-27.46765962945354,-27.98531125328428,4.98531125328428,-23.0,0.44126198099868474,4.539375,1.5626875
/project2/msoleyma_946/speech_health/spanish_neurovoz/zenodo_upload/audios/HC_BARBAS_0085.wav,/scratch1/parwatka/norm_audio/neurovoz_read/HC_BARBAS_0085.wav,85,-27.770180507042323,-26.930206221943514,3.9302062219435143,-23.000000000000004,0.34202473781065257,5.6090625,1.5626875
/project2/msoleyma_946/speech_health/spanish_neurovoz/zenodo_upload/audios/HC_ABLANDADA_0085.wav,/scratch1/parwatka/norm_audio/neurovoz_read/HC_ABLANDADA_0085.wav,85,-30.325325074276833,-31.09886249533616,8.09886249533616,-23.0,0.40631013934639965,3.6656875,1.5626875
/project2/msoleyma_946/speech_health/spanish_neurovoz/zenodo_upload/audios/HC_GANGA_0085.wav,/scratch1/parwatka/norm_audio/neurovoz_read/HC_GANGA_0085.wav,85,-29.618220723583267,-29.411491239647958,6.411491239647957,-23.0,0.3397695658222642,3.901,1.5626875
/project2/msoleyma_946/speech_health/spanish_neurovoz/zenodo_upload/audios/HC_PERRO_0085.wav,/scratch1/parwatka/norm_audio/neurovoz_read/HC_PERRO_0085.wav,85,-33.29374020302039,-32.96452207877593,9.964522078775929,-23.0,0.4164989800854553,3.451625,1.5626875
/project2/msoleyma_946/speech_health/spanish_neurovoz/zenodo_upload/audios/HC_SOMBRA_0085.wav,/scratch1/parwatka/norm_audio/neurovoz_read/HC_SOMBRA_0085.wav,85,-30.50531033902515,-34.486160806489785,11.486160806489785,-23.0,0.32544048869356595,5.32125,1.5626875
/project2/msoleyma_946/speech_health/spanish_neurovoz/zenodo_upload/audios/HC_TOMAS_0086.wav,/scratch1/parwatka/norm_audio/neurovoz_read/HC_TOMAS_0086.wav,86,-34.595874262202585,-34.63833399861811,11.638333998618107,-22.999999999999996,0.34547347986808435,1.587125,1.5626875
/project2/msoleyma_946/speech_health/spanish_neurovoz/zenodo_upload/audios/HC_BARBAS_0086.wav,/scratch1/parwatka/norm_audio/neurovoz_read/HC_BARBAS_0086.wav,86,-37.4891598276174,-35.39302740009392,12.39302740009392,-23.0,0.3390273907007581,5.2665625,1.5626875
/project2/msoleyma_946/speech_health/spanish_neurovoz/zenodo_upload/audios/HC_PERRO_0086.wav,/scratch1/parwatka/norm_audio/neurovoz_read/HC_PERRO_0086.wav,86,-40.2986391046575,-40.47660241762025,17.47660241762025,-22.999999999999996,0.44393787215712216,2.57375,1.5626875
/project2/msoleyma_946/speech_health/spanish_neurovoz/zenodo_upload/audios/HC_ABLANDADA_0086.wav,/scratch1/parwatka/norm_audio/neurovoz_read/HC_ABLANDADA_0086.wav,86,-37.295363507056514,-37.78108065383967,14.781080653839673,-23.0,0.4334887899442478,2.8006875,1.5626875
/project2/msoleyma_946/speech_health/spanish_neurovoz/zenodo_upload/audios/HC_CARMEN_0086.wav,/scratch1/parwatka/norm_audio/neurovoz_read/HC_CARMEN_0086.wav,86,-33.868308593317295,-34.02999950812053,11.029999508120532,-23.0,0.33746286625685745,1.848875,1.5626875
/project2/msoleyma_946/speech_health/spanish_neurovoz/zenodo_upload/audios/HC_PIDIO_0086.wav,/scratch1/parwatka/norm_audio/neurovoz_read/HC_PIDIO_0086.wav,86,-39.52583324512266,-39.02706135748605,16.027061357486048,-23.0,0.39432049381189366,4.093125,1.5626875
/project2/msoleyma_946/speech_health/spanish_neurovoz/zenodo_upload/audios/HC_BURRO_0086.wav,/scratch1/parwatka/norm_audio/neurovoz_read/HC_BURRO_0086.wav,86,-36.25948919033686,-36.36597396979958,13.365973969799583,-22.99999999999999,0.39467565843534225,3.901,1.5626875
/project2/msoleyma_946/speech_health/spanish_neurovoz/zenodo_upload/audios/HC_MANGA_0086.wav,/scratch1/parwatka/norm_audio/neurovoz_read/HC_MANGA_0086.wav,86,-34.529017021759174,-34.24732941909135,11.24732941909135,-22.999999999999996,0.4421050207187305,2.1111875,1.5626875
/project2/msoleyma_946/speech_health/spanish_neurovoz/zenodo_upload/audios/HC_SOMBRA_0086.wav,/scratch1/parwatka/norm_audio/neurovoz_read/HC_SOMBRA_0086.wav,86,-40.49884852342075,-43.07518499427617,20.07518499427617,-22.999999999999996,0.34585916137671535,3.5978125,1.5626875
/project2/msoleyma_946/speech_health/spanish_neurovoz/zenodo_upload/audios/HC_GANGA_0086.wav,/scratch1/parwatka/norm_audio/neurovoz_read/HC_GANGA_0086.wav,86,-37.08196316364502,-37.481005233525785,14.481005233525785,-22.999999999999996,0.48803409529298464,3.2508125,1.5626875
/project2/msoleyma_946/speech_health/spanish_neurovoz/zenodo_upload/audios/HC_CALLE_0086.wav,/scratch1/parwatka/norm_audio/neurovoz_read/HC_CALLE_0086.wav,86,-36.0143312239062,-37.99647576913439,14.996475769134392,-22.99999999999999,0.6886180909247271,3.8533125,1.5626875
/project2/msoleyma_946/speech_health/spanish_neurovoz/zenodo_upload/audios/HC_DIABLO_0086.wav,/scratch1/parwatka/norm_audio/neurovoz_read/HC_DIABLO_0086.wav,86,-35.53217726992882,-38.75078697297315,15.750786972973152,-22.999999999999996,0.4106897297586605,3.894625,1.5626875
/project2/msoleyma_946/speech_health/spanish_neurovoz/zenodo_upload/audios/HC_SOMBRA_0087.wav,/scratch1/parwatka/norm_audio/neurovoz_read/HC_SOMBRA_0087.wav,87,-40.29494499963066,-43.49467766187372,20.494677661873723,-23.000000000000004,0.6431865315400156,3.7986875,1.5626875
/project2/msoleyma_946/speech_health/spanish_neurovoz/zenodo_upload/audios/HC_DIABLO_0087.wav,/scratch1/parwatka/norm_audio/neurovoz_read/HC_DIABLO_0087.wav,87,-34.63620141105756,-35.125277783589354,12.125277783589354,-23.0,0.6877925444587508,3.43475,1.5626875
/project2/msoleyma_946/speech_health/spanish_neurovoz/zenodo_upload/audios/HC_CARMEN_0087.wav,/scratch1/parwatka/norm_audio/neurovoz_read/HC_CARMEN_0087.wav,87,-35.396366056679376,-34.48707060128551,11.48707060128551,-22.999999999999996,0.3729163603650114,2.2273125,1.5626875
/project2/msoleyma_946/speech_health/spanish_neurovoz/zenodo_upload/audios/HC_PERRO_0087.wav,/scratch1/parwatka/norm_audio/neurovoz_read/HC_PERRO_0087.wav,87,-41.502065317617834,-42.68104633834356,19.681046338343563,-22.99999999999998,0.5927146683983495,3.253625,1.5626875
/project2/msoleyma_946/speech_health/spanish_neurovoz/zenodo_upload/audios/HC_PIDIO_0087.wav,/scratch1/parwatka/norm_audio/neurovoz_read/HC_PIDIO_0087.wav,87,-39.11989238285368,-37.211889480043546,14.211889480043546,-22.999999999999996,0.5799917601280187,3.6796875,1.5626875
/project2/msoleyma_946/speech_health/spanish_neurovoz/zenodo_upload/audios/HC_BURRO_0087.wav,/scratch1/parwatka/norm_audio/neurovoz_read/HC_BURRO_0087.wav,87,-33.71293724576017,-33.95030478512636,10.950304785126363,-22.99999999999999,0.671614068960688,3.090375,1.5626875
/project2/msoleyma_946/speech_health/spanish_neurovoz/zenodo_upload/audios/HC_ABLANDADA_0087.wav,/scratch1/parwatka/norm_audio/neurovoz_read/HC_ABLANDADA_0087.wav,87,-36.9865590129305,-39.43418603320975,16.43418603320975,-23.000000000000018,0.6255058351704619,3.33475,1.5626875
/project2/msoleyma_946/speech_health/spanish_neurovoz/zenodo_upload/audios/HC_BARBAS_0087.wav,/scratch1/parwatka/norm_audio/neurovoz_read/HC_BARBAS_0087.wav,87,-36.23121198489812,-36.001231366556986,13.001231366556986,-22.999999999999996,0.44344626378485963,3.910375,1.5626875
/project2/msoleyma_946/speech_health/spanish_neurovoz/zenodo_upload/audios/HC_GANGA_0087.wav,/scratch1/parwatka/norm_audio/neurovoz_read/HC_GANGA_0087.wav,87,-39.29338861453012,-39.202066170773875,16.202066170773875,-23.00000000000002,0.4000042985814538,2.965375,1.5626875
/project2/msoleyma_946/speech_health/spanish_neurovoz/zenodo_upload/audios/HC_TOMAS_0087.wav,/scratch1/parwatka/norm_audio/neurovoz_read/HC_TOMAS_0087.wav,87,-38.046326103122695,-37.76720154638221,14.76720154638221,-23.000000000000004,0.39066278125935583,1.8968125,1.5626875
/project2/msoleyma_946/speech_health/spanish_neurovoz/zenodo_upload/audios/HC_MANGA_0087.wav,/scratch1/parwatka/norm_audio/neurovoz_read/HC_MANGA_0087.wav,87,-36.286687686898574,-36.31862848928521,13.31862848928521,-23.000000000000018,0.4431979079397607,2.73025,1.5626875
/project2/msoleyma_946/speech_health/spanish_neurovoz/zenodo_upload/audios/HC_CALLE_0087.wav,/scratch1/parwatka/norm_audio/neurovoz_read/HC_CALLE_0087.wav,87,-33.76205077945687,-36.57880699334356,13.578806993343562,-23.000000000000004,1.22948419198703,3.895375,1.5626875
/project2/msoleyma_946/speech_health/spanish_neurovoz/zenodo_upload/audios/HC_MANGA_0105.wav,/scratch1/parwatka/norm_audio/neurovoz_read/HC_MANGA_0105.wav,105,-36.27044234199361,-36.494660921935356,13.494660921935356,-22.999999999999982,0.5714934129130727,2.6935625,1.5626875
/project2/msoleyma_946/speech_health/spanish_neurovoz/zenodo_upload/audios/HC_GANGA_0105.wav,/scratch1/parwatka/norm_audio/neurovoz_read/HC_GANGA_0105.wav,105,-37.75775869155595,-37.4300640529631,14.430064052963097,-22.99999999999999,0.6245062270277341,3.3436875,1.5626875
/project2/msoleyma_946/speech_health/spanish_neurovoz/zenodo_upload/audios/HC_SOMBRA_0105.wav,/scratch1/parwatka/norm_audio/neurovoz_read/HC_SOMBRA_0105.wav,105,-37.498006905452456,-36.48776192109953,13.487761921099533,-23.0,0.5473070833857887,3.37625,1.5626875
/project2/msoleyma_946/speech_health/spanish_neurovoz/zenodo_upload/audios/HC_CARMEN_0105.wav,/scratch1/parwatka/norm_audio/neurovoz_read/HC_CARMEN_0105.wav,105,-35.66938146511572,-36.49481835274743,13.49481835274743,-22.999999999999996,0.6027399415665581,2.8793125,1.5626875
/project2/msoleyma_946/speech_health/spanish_neurovoz/zenodo_upload/audios/HC_CALLE_0105.wav,/scratch1/parwatka/norm_audio/neurovoz_read/HC_CALLE_0105.wav,105,-33.83959419564203,-33.03347575942647,10.033475759426473,-22.999999999999986,0.7266511596324593,3.118875,1.5626875
/project2/msoleyma_946/speech_health/spanish_neurovoz/zenodo_upload/audios/HC_ABLANDADA_0105.wav,/scratch1/parwatka/norm_audio/neurovoz_read/HC_ABLANDADA_0105.wav,105,-36.6815034885268,-37.69729559064724,14.697295590647236,-22.999999999999996,0.5801704278397907,3.5776875,1.5626875
/project2/msoleyma_946/speech_health/spanish_neurovoz/zenodo_upload/audios/HC_PIDIO_0105.wav,/scratch1/parwatka/norm_audio/neurovoz_read/HC_PIDIO_0105.wav,105,-36.53861672084339,-35.13776737337827,12.137767373378267,-23.0,0.6762583502154619,3.3911875,1.5626875
/project2/msoleyma_946/speech_health/spanish_neurovoz/zenodo_upload/audios/HC_TOMAS_0105.wav,/scratch1/parwatka/norm_audio/neurovoz_read/HC_TOMAS_0105.wav,105,-36.320824317195004,-35.60897024580364,12.60897024580364,-23.000000000000004,0.4819009376543673,2.7864375,1.5626875
/project2/msoleyma_946/speech_health/spanish_neurovoz/zenodo_upload/audios/HC_PERRO_0105.wav,/scratch1/parwatka/norm_audio/neurovoz_read/HC_PERRO_0105.wav,105,-36.55043074417562,-36.416940227310874,13.416940227310874,-22.999999999999996,0.6844085805641793,2.9855,1.5626875
/project2/msoleyma_946/speech_health/spanish_neurovoz/zenodo_upload/audios/HC_DIABLO_0105.wav,/scratch1/parwatka/norm_audio/neurovoz_read/HC_DIABLO_0105.wav,105,-35.55075736696668,-37.57259661646589,14.572596616465887,-23.0,0.5453531050813901,3.91325,1.5626875
/project2/msoleyma_946/speech_health/spanish_neurovoz/zenodo_upload/audios/HC_BARBAS_0105.wav,/scratch1/parwatka/norm_audio/neurovoz_read/HC_BARBAS_0105.wav,105,-35.49799199753098,-37.11224278019608,14.112242780196077,-23.0,0.565414856263877,4.426625,1.5626875
/project2/msoleyma_946/speech_health/spanish_neurovoz/zenodo_upload/audios/HC_BURRO_0105.wav,/scratch1/parwatka/norm_audio/neurovoz_read/HC_BURRO_0105.wav,105,-34.52295069530389,-35.733434839810826,12.733434839810826,-23.000000000000004,0.524242719756222,3.007625,1.5626875
/project2/msoleyma_946/speech_health/spanish_neurovoz/zenodo_upload/audios/HC_PERRO_0112.wav,/scratch1/parwatka/norm_audio/neurovoz_read/HC_PERRO_0112.wav,112,-40.34933607355685,-39.66900429551453,16.669004295514533,-22.999999999999996,0.36984705392604655,3.69025,1.5626875
/project2/msoleyma_946/speech_health/spanish_neurovoz/zenodo_upload/audios/HC_PIDIO_0112.wav,/scratch1/parwatka/norm_audio/neurovoz_read/HC_PIDIO_0112.wav,112,-40.38426785835669,-40.27602497559644,17.276024975596442,-23.000000000000004,0.7076923633064249,3.1995,1.5626875
/project2/msoleyma_946/speech_health/spanish_neurovoz/zenodo_upload/audios/HC_CARMEN_0112.wav,/scratch1/parwatka/norm_audio/neurovoz_read/HC_CARMEN_0112.wav,112,-38.449620773236624,-39.5424329539768,16.5424329539768,-22.999999999999996,0.41411550275162384,3.0928125,1.5626875
/project2/msoleyma_946/speech_health/spanish_neurovoz/zenodo_upload/audios/HC_ABLANDADA_0112.wav,/scratch1/parwatka/norm_audio/neurovoz_read/HC_ABLANDADA_0112.wav,112,-38.95696210146084,-37.587585038768076,14.587585038768076,-22.999999999999996,0.4916627349351291,2.81475,1.5626875
/project2/msoleyma_946/speech_health/spanish_neurovoz/zenodo_upload/audios/HC_MANGA_0112.wav,/scratch1/parwatka/norm_audio/neurovoz_read/HC_MANGA_0112.wav,112,-38.59834245966882,-38.645626331849506,15.645626331849506,-23.0,0.49054724470852273,1.9778125,1.5626875
/project2/msoleyma_946/speech_health/spanish_neurovoz/zenodo_upload/audios/HC_GANGA_0112.wav,/scratch1/parwatka/norm_audio/neurovoz_read/HC_GANGA_0112.wav,112,-42.14105973045428,-41.8184797348737,18.818479734873698,-23.0,0.38754250026116,1.9801875,1.5626875
/project2/msoleyma_946/speech_health/spanish_neurovoz/zenodo_upload/audios/HC_BARBAS_0112.wav,/scratch1/parwatka/norm_audio/neurovoz_read/HC_BARBAS_0112.wav,112,-40.27927853650959,-41.380578913393606,18.380578913393606,-22.999999999999996,0.612334881097638,4.336,1.5626875
/project2/msoleyma_946/speech_health/spanish_neurovoz/zenodo_upload/audios/HC_BURRO_0112.wav,/scratch1/parwatka/norm_audio/neurovoz_read/HC_BURRO_0112.wav,112,-39.82170793569713,-38.99114056676062,15.99114056676062,-22.999999999999996,0.4178949965068068,2.7864375,1.5626875
/project2/msoleyma_946/speech_health/spanish_neurovoz/zenodo_upload/audios/HC_SOMBRA_0112.wav,/scratch1/parwatka/norm_audio/neurovoz_read/HC_SOMBRA_0112.wav,112,-39.52365190630795,-39.328877967013135,16.328877967013135,-22.99999999999999,0.3997003082186946,4.0676875,1.5626875
/project2/msoleyma_946/speech_health/spanish_neurovoz/zenodo_upload/audios/HC_TOMAS_0112.wav,/scratch1/parwatka/norm_audio/neurovoz_read/HC_TOMAS_0112.wav,112,-36.034717544647464,-35.75784885861396,12.757848858613961,-23.0,0.369488506055669,2.2518125,1.5626875
/project2/msoleyma_946/speech_health/spanish_neurovoz/zenodo_upload/audios/HC_DIABLO_0112.wav,/scratch1/parwatka/norm_audio/neurovoz_read/HC_DIABLO_0112.wav,112,-40.82634047106981,-43.665132339102165,20.665132339102165,-23.0,0.4625606178854445,3.667375,1.5626875
/project2/msoleyma_946/speech_health/spanish_neurovoz/zenodo_upload/audios/HC_CALLE_0112.wav,/scratch1/parwatka/norm_audio/neurovoz_read/HC_CALLE_0112.wav,112,-37.55124329489505,-40.253010331691684,17.253010331691684,-22.999999999999996,0.5933357522464808,3.4143125,1.5626875
/project2/msoleyma_946/speech_health/spanish_neurovoz/zenodo_upload/audios/HC_PIDIO_0116.wav,/scratch1/parwatka/norm_audio/neurovoz_read/HC_PIDIO_0116.wav,116,-36.369627362565325,-34.98514679565601,11.985146795656007,-23.0,0.5390508002337308,3.4978125,1.5626875
/project2/msoleyma_946/speech_health/spanish_neurovoz/zenodo_upload/audios/HC_SOMBRA_0116.wav,/scratch1/parwatka/norm_audio/neurovoz_read/HC_SOMBRA_0116.wav,116,-39.0059246986451,-39.42358228615919,16.42358228615919,-22.999999999999996,0.3424462261798049,3.07125,1.5626875
/project2/msoleyma_946/speech_health/spanish_neurovoz/zenodo_upload/audios/HC_BURRO_0116.wav,/scratch1/parwatka/norm_audio/neurovoz_read/HC_BURRO_0116.wav,116,-35.23320339757056,-34.67386051385131,11.67386051385131,-22.999999999999996,0.34743957562058414,3.1579375,1.5626875
/project2/msoleyma_946/speech_health/spanish_neurovoz/zenodo_upload/audios/HC_ABLANDADA_0116.wav,/scratch1/parwatka/norm_audio/neurovoz_read/HC_ABLANDADA_0116.wav,116,-38.75272063658088,-38.06773230074327,15.067732300743273,-22.999999999999996,0.33818468886817094,3.901,1.5626875
/project2/msoleyma_946/speech_health/spanish_neurovoz/zenodo_upload/audios/HC_CARMEN_0116.wav,/scratch1/parwatka/norm_audio/neurovoz_read/HC_CARMEN_0116.wav,116,-37.69223920494865,-38.95889580855156,15.95889580855156,-22.99999999999999,0.44684544275515636,2.8963125,1.5626875
/project2/msoleyma_946/speech_health/spanish_neurovoz/zenodo_upload/audios/HC_PERRO_0116.wav,/scratch1/parwatka/norm_audio/neurovoz_read/HC_PERRO_0116.wav,116,-38.87091997727679,-39.82054015898252,16.820540158982517,-22.999999999999986,0.5097684843362495,2.5975,1.5626875
/project2/msoleyma_946/speech_health/spanish_neurovoz/zenodo_upload/audios/HC_DIABLO_0116.wav,/scratch1/parwatka/norm_audio/neurovoz_read/HC_DIABLO_0116.wav,116,-37.23658999661995,-38.94881972676601,15.948819726766011,-23.0,0.48875559521484263,4.340625,1.5626875
/project2/msoleyma_946/speech_health/spanish_neurovoz/zenodo_upload/audios/HC_MANGA_0116.wav,/scratch1/parwatka/norm_audio/neurovoz_read/HC_MANGA_0116.wav,116,-37.375236047375935,-37.23309220039495,14.23309220039495,-22.999999999999996,0.4453014308275637,2.3539375,1.5626875
/project2/msoleyma_946/speech_health/spanish_neurovoz/zenodo_upload/audios/HC_TOMAS_0116.wav,/scratch1/parwatka/norm_audio/neurovoz_read/HC_TOMAS_0116.wav,116,-37.0826036820518,-36.106865674001334,13.106865674001334,-23.0,0.529764223475446,2.8169375,1.5626875
/project2/msoleyma_946/speech_health/spanish_neurovoz/zenodo_upload/audios/HC_GANGA_0116.wav,/scratch1/parwatka/norm_audio/neurovoz_read/HC_GANGA_0116.wav,116,-38.769898551029186,-37.57744728338069,14.577447283380693,-23.0,0.4527348599743515,4.2725,1.5626875
/project2/msoleyma_946/speech_health/spanish_neurovoz/zenodo_upload/audios/HC_CALLE_0116.wav,/scratch1/parwatka/norm_audio/neurovoz_read/HC_CALLE_0116.wav,116,-37.70164708170045,-37.3517807673059,14.351780767305897,-22.999999999999996,0.510445529685716,2.827125,1.5626875
/project2/msoleyma_946/speech_health/spanish_neurovoz/zenodo_upload/audios/HC_BARBAS_0116.wav,/scratch1/parwatka/norm_audio/neurovoz_read/HC_BARBAS_0116.wav,116,-37.3775961215498,-38.83449036511739,15.83449036511739,-23.0,0.5475311325512003,5.078625,1.5626875
/project2/msoleyma_946/speech_health/spanish_neurovoz/zenodo_upload/audios/HC_DIABLO_0118.wav,/scratch1/parwatka/norm_audio/neurovoz_read/HC_DIABLO_0118.wav,118,-31.904582028614726,-31.95627287140471,8.95627287140471,-23.000000000000004,0.3839319636757476,4.83425,1.5626875
/project2/msoleyma_946/speech_health/spanish_neurovoz/zenodo_upload/audios/HC_ABLANDADA_0118.wav,/scratch1/parwatka/norm_audio/neurovoz_read/HC_ABLANDADA_0118.wav,118,-37.238209075349644,-37.43911969075953,14.439119690759533,-22.999999999999996,0.5573735690774066,3.71525,1.5626875
/project2/msoleyma_946/speech_health/spanish_neurovoz/zenodo_upload/audios/HC_CARMEN_0118.wav,/scratch1/parwatka/norm_audio/neurovoz_read/HC_CARMEN_0118.wav,118,-35.30624026610699,-35.295503045945466,12.295503045945466,-23.0,0.6288145366857669,2.8793125,1.5626875
/project2/msoleyma_946/speech_health/spanish_neurovoz/zenodo_upload/audios/HC_PERRO_0118.wav,/scratch1/parwatka/norm_audio/neurovoz_read/HC_PERRO_0118.wav,118,-36.25356657833956,-36.59393521989058,13.593935219890582,-22.999999999999996,0.5325055657445315,2.5065625,1.5626875
/project2/msoleyma_946/speech_health/spanish_neurovoz/zenodo_upload/audios/HC_BURRO_0118.wav,/scratch1/parwatka/norm_audio/neurovoz_read/HC_BURRO_0118.wav,118,-31.743854768036616,-31.57035928431115,8.570359284311149,-23.000000000000004,0.5183801359319602,3.4365625,1.5626875
