clip,speaker,p_probe_seed0,p_probe_seed1,p_probe_seed2,p_probe_seed3,p_probe_seed4,fold_seed0,fold_seed1,fold_seed2,fold_seed3,fold_seed4,p_probe_single_split,fold_single_split,p_yes_zeroshot,p_yes_zeroshot_part26_pod_rerun
AVPEPUDEA0039_loslibros.wav,AVPEPUDEA0039,0.9999994039535522,0.9997146725654602,1.0,0.9999393224716187,0.9999996423721313,1,3,3,0,2,0.9999998807907104,3,0.5772932314625472,0.580796877814074
AVPEPUDEA0041_loslibros.wav,AVPEPUDEA0041,0.9999628067016602,0.9984733462333679,0.9669517278671265,0.9787847399711609,0.9136372804641724,4,0,0,4,3,0.9703382253646851,2,0.5990471638681627,0.6007875652921792
AVPEPUDEA0042_loslibros.wav,AVPEPUDEA0042,0.9999896287918091,0.927569568157196,0.9999959468841553,0.9999573230743408,0.9998680353164673,2,2,4,1,4,0.9611467123031616,1,0.48893698791561047,0.47851574504347766
AVPEPUDEA0043_loslibros.wav,AVPEPUDEA0043,0.994929313659668,0.9973256587982178,0.9980954527854919,0.9976100921630859,0.9999538660049438,2,0,3,0,1,0.9842014908790588,0,0.5845416628964075,0.6000717925883233
AVPEPUDEA0045_loslibros.wav,AVPEPUDEA0045,0.9835130572319031,0.24953415989875793,0.9624019265174866,0.9997444748878479,0.03745726868510246,2,3,2,4,3,0.7107807397842407,4,0.40759060068737635,0.37272208279750413
AVPEPUDEA0046_loslibros.wav,AVPEPUDEA0046,0.9999997615814209,0.9999998807907104,0.9997683167457581,0.9998959302902222,0.999998927116394,3,3,2,4,2,0.9966734647750854,3,0.4690399908849876,0.473431682439627
AVPEPUDEA0047_loslibros.wav,AVPEPUDEA0047,1.0,0.9999998807907104,1.0,0.9999997615814209,1.0,1,4,1,2,4,0.9999964237213135,2,0.6368582296038832,0.6368429976698091
AVPEPUDEA0048_loslibros.wav,AVPEPUDEA0048,0.997186005115509,0.8006007075309753,0.9998099207878113,0.5754926800727844,0.5706098079681396,3,3,3,4,2,0.9983565211296082,1,0.5850143160878705,0.5821994976927786
AVPEPUDEA0049_loslibros.wav,AVPEPUDEA0049,0.9999994039535522,0.9995488524436951,0.999936580657959,0.9997397065162659,0.9999918937683105,1,0,0,1,1,0.9999256134033203,0,0.8437451467767254,0.8161166138921769
AVPEPUDEA0050_loslibros.wav,AVPEPUDEA0050,0.9995524287223816,0.9862408638000488,0.800005316734314,0.9968376159667969,0.9916763305664062,2,2,2,2,0,0.8985339403152466,4,0.3885074691882662,0.3885303903048553
AVPEPUDEA0051_loslibros.wav,AVPEPUDEA0051,0.9999980926513672,0.999927282333374,0.9999967813491821,0.9992461204528809,1.0,4,4,4,2,2,0.9999998807907104,3,0.46910867866806666,0.444068038552826
AVPEPUDEA0052_loslibros.wav,AVPEPUDEA0052,0.9999970197677612,0.9999978542327881,0.9998695850372314,0.9999909400939941,0.9999909400939941,2,2,4,2,0,0.9999784231185913,2,0.3263817790935917,0.30513739608886953
AVPEPUDEA0053_loslibros.wav,AVPEPUDEA0053,0.9999996423721313,0.9999995231628418,0.6225262880325317,0.9999700784683228,1.0,0,2,3,4,1,0.9999818801879883,1,0.6987496198797957,0.6524760682333299
AVPEPUDEA0054_loslibros.wav,AVPEPUDEA0054,7.436693749696133e-07,1.4807988009124529e-05,1.0211691048311877e-08,1.1017845302774276e-08,1.658126552728234e-10,2,1,3,4,4,1.4607797194088334e-09,0,0.4242264980156668,0.4232705500378374
AVPEPUDEA0055_loslibros.wav,AVPEPUDEA0055,0.9998199343681335,0.8589044809341431,0.9980636239051819,0.9999997615814209,0.9955533146858215,0,4,2,3,0,0.9822973012924194,4,0.5170975484228036,0.5170721485264638
AVPEPUDEA0056_loslibros.wav,AVPEPUDEA0056,0.9995569586753845,0.9999986886978149,0.9999892711639404,0.9999861717224121,0.999881386756897,2,3,1,1,1,0.9993135929107666,3,0.5024675690914296,0.5027965559636689
AVPEPUDEA0057_loslibros.wav,AVPEPUDEA0057,0.29368770122528076,0.9999668598175049,0.9972512125968933,0.9999706745147705,0.9965638518333435,1,2,0,0,2,0.9996926784515381,2,0.5187644174111911,0.49109234998530105
AVPEPUDEA0058_loslibros.wav,AVPEPUDEA0058,0.8568688631057739,0.010622876696288586,0.94249427318573,0.9534978270530701,0.2172470986843109,4,4,4,0,0,0.9819124937057495,1,0.38971222903403113,0.37001994333535326
AVPEPUDEA0059_loslibros.wav,AVPEPUDEA0059,0.9866098761558533,1.0,0.9990233182907104,0.9803627133369446,0.959741473197937,1,2,4,4,3,0.9976366758346558,0,0.22283326819372637,0.21444271198029607
AVPEPUDEAC0001_luisa.wav,AVPEPUDEAC0001,0.13339249789714813,0.9718752503395081,0.7241702079772949,0.11485530436038971,0.7482422590255737,0,4,1,3,3,0.3142816722393036,4,0.43812145122940077,0.43812912012975935
AVPEPUDEAC0003_luisa.wav,AVPEPUDEAC0003,0.9759771823883057,0.9752359390258789,0.9998394250869751,0.8047195076942444,0.9815484881401062,2,4,3,3,1,0.8943515419960022,3,0.4075506931518644,0.4075725112291243
AVPEPUDEAC0004_luisa.wav,AVPEPUDEAC0004,0.009079214185476303,0.04156404733657837,0.2904634177684784,0.4813052713871002,0.1464644968509674,2,2,3,0,4,0.6347030997276306,2,0.6497495194357387,0.6423850902302628
AVPEPUDEAC0005_luisa.wav,AVPEPUDEAC0005,0.0017001971136778593,0.0021285535767674446,0.006011403165757656,0.018784167245030403,0.36117029190063477,0,0,2,0,1,0.0012142360210418701,1,0.5294271407499143,0.5294338461053102
AVPEPUDEAC0006_luisa.wav,AVPEPUDEAC0006,0.3275185525417328,0.24249199032783508,0.016768869012594223,0.13626940548419952,0.2157323807477951,1,3,1,2,0,0.6899025440216064,0,0.5370192498382744,0.539823443024997
AVPEPUDEAC0007_luisa.wav,AVPEPUDEAC0007,0.0544314980506897,8.420881204074249e-05,0.1515585482120514,0.0034182146191596985,0.003071220824494958,1,1,1,1,1,0.08415479958057404,4,0.4802825839664696,0.48025991610783536
AVPEPUDEAC0008_luisa.wav,AVPEPUDEAC0008,0.9628922939300537,0.9023764729499817,0.1352914273738861,0.9879889488220215,0.6948053240776062,3,2,2,0,1,0.4320283532142639,3,0.3911695743508872,0.37773959491066933
AVPEPUDEAC0010_luisa.wav,AVPEPUDEAC0010,0.0025101222563534975,3.220154394512065e-05,0.002913651755079627,0.01376368384808302,9.666020196164027e-05,4,0,2,0,2,0.021105721592903137,2,0.44835619743063915,0.44833947786191247
AVPEPUDEAC0011_luisa.wav,AVPEPUDEAC0011,0.7389202117919922,0.9916127920150757,0.9996925592422485,0.8164517879486084,0.9833621382713318,1,0,0,4,0,7.761452434351668e-05,1,0.35110457896155783,0.34083330269040224
AVPEPUDEAC0012_luisa.wav,AVPEPUDEAC0012,0.10068828612565994,0.9620079398155212,0.9862605929374695,0.3990703821182251,0.6868112087249756,2,0,1,4,2,0.9974494576454163,0,0.6369595225601282,0.6402689421779373
AVPEPUDEAC0013_luisa.wav,AVPEPUDEAC0013,0.7373551726341248,0.973497211933136,0.2310778647661209,0.31371554732322693,0.3319043815135956,4,3,4,3,2,0.978917121887207,4,0.5161146406047427,0.48344251847569786
AVPEPUDEAC0014_luisa.wav,AVPEPUDEAC0014,0.00014335470041260123,0.8220211267471313,0.000852908764500171,0.2476830631494522,0.7170078158378601,1,2,1,3,1,0.8701502084732056,3,0.3137339858987327,0.3040590123097207
AVPEPUDEAC0015_luisa.wav,AVPEPUDEAC0015,0.0047831106930971146,0.18687061965465546,0.03210758790373802,2.4136399588314816e-05,7.737704436294734e-06,2,2,2,1,4,0.10308251529932022,2,0.3778168389585604,0.37779945827281974
AVPEPUDEAC0016_luisa.wav,AVPEPUDEAC0016,0.013618279248476028,0.01353550422936678,0.008146394975483418,0.03294229134917259,0.00094800372608006,0,4,2,3,3,4.340191935625626e-06,1,0.4690494378170913,0.44755657527422993
AVPEPUDEAC0017_luisa.wav,AVPEPUDEAC0017,0.1727808117866516,0.0009489617077633739,0.01934344880282879,0.026810793206095695,0.5459506511688232,0,2,3,3,0,0.0034199594520032406,0,0.37774350738599194,0.37774825968480086
AVPEPUDEAC0018_luisa.wav,AVPEPUDEAC0018,1.256823270523455e-05,4.367584097053623e-06,7.009645059952163e-07,0.0001785024651326239,1.5285411791410297e-05,3,0,0,0,4,0.0003329091123305261,4,0.3590521178829941,0.3605761373493448
AVPEPUDEAC0019_luisa.wav,AVPEPUDEAC0019,0.21723265945911407,0.0008209984516724944,0.00272334273904562,0.009142606519162655,0.013492289930582047,1,4,0,2,4,0.002243014285340905,3,0.3320603051235727,0.2988644584837159
AVPEPUDEAC0020_luisa.wav,AVPEPUDEAC0020,5.8835154050029814e-05,4.188173534203088e-06,0.0011977917747572064,3.913585715054069e-06,4.281507062842138e-05,1,3,1,2,3,0.02621760405600071,2,0.3777599197749977,0.38936034249591633
AVPEPUDEAC0021_luisa.wav,AVPEPUDEAC0021,0.0005731914425268769,1.284043037230731e-06,0.0005413396283984184,1.3077340554445982e-05,0.011647695675492287,3,4,0,2,2,0.000280012289294973,1,0.41623587756805824,0.39536114769666303
AVPEPUDEAC0022_luisa.wav,AVPEPUDEAC0022,0.26269006729125977,0.03260271996259689,0.9184166193008423,0.9760718941688538,0.5036006569862366,4,2,4,2,0,0.9625072479248047,0,0.3491180163675217,0.3525943925189862
AVPEPUDEAC0023_luisa.wav,AVPEPUDEAC0023,0.019847504794597626,0.07377280294895172,0.05022362247109413,0.007388301659375429,0.009409370832145214,3,1,0,2,4,0.004863559268414974,4,0.35187869322305687,0.3022705321181569
AVPEPUDEAC0024_luisa.wav,AVPEPUDEAC0024,0.058446627110242844,0.00029269926017150283,0.013111617416143417,0.988381564617157,0.0035747068468481302,1,0,2,3,4,0.7727833986282349,3,0.5105968828096865,0.5105700297511682
AVPEPUDEAC0025_luisa.wav,AVPEPUDEAC0025,0.1618933379650116,0.056967124342918396,0.8050272464752197,0.31691038608551025,0.11895082145929337,1,1,1,1,1,0.11555040627717972,2,0.4813886141957846,0.4633876248076736
AVPEPUDEAC0026_luisa.wav,AVPEPUDEAC0026,0.9659532904624939,0.8688070774078369,0.7704399824142456,0.893223762512207,0.1223372146487236,4,3,3,3,4,0.5717852711677551,1,0.520353484961429,0.5107680928974981
AVPEPUDEAC0027_luisa.wav,AVPEPUDEAC0027,0.53257155418396,0.7100499868392944,0.07103253155946732,0.4478241503238678,0.026887789368629456,3,0,4,1,2,0.12501096725463867,0,0.7458106559867319,0.7592394449421118
AVPEPUDEAC0028_luisa.wav,AVPEPUDEAC0028,0.7876797318458557,0.9999985694885254,0.9999970197677612,0.9999991655349731,0.999842643737793,3,0,0,3,1,0.9999440908432007,4,0.4632109331980215,0.4631889836059033
AVPEPUDEAC0029_luisa.wav,AVPEPUDEAC0029,1.2790499567927327e-05,0.004147667437791824,0.003923540934920311,3.393062434042804e-05,5.129721466801129e-05,2,1,3,0,2,0.00010785520862555131,3,0.4483579973317953,0.46898885102696153
AVPEPUDEAC0030_luisa.wav,AVPEPUDEAC0030,8.994666131911799e-07,1.6035693306548637e-06,3.882026248902548e-06,1.8607437596074305e-05,3.1907411823794973e-08,3,1,2,2,0,1.5316098142648116e-05,2,0.22417330295632829,0.20696204237113985
AVPEPUDEAC0031_luisa.wav,AVPEPUDEAC0031,4.6698505684616975e-06,3.4778759072651155e-07,1.955824160404518e-07,8.092679308902007e-06,1.6758060155552812e-05,3,4,1,0,0,1.2390411257001688e-06,1,0.26606025109825593,0.28038617939687493
AVPEPUDEAC0033_luisa.wav,AVPEPUDEAC0033,1.657565803725447e-06,8.379780069844855e-08,2.761704536169418e-06,4.621607149601914e-05,1.2293766076254542e-06,1,2,2,4,4,5.220683306106366e-06,0,0.39848883154640763,0.39681802930515264
AVPEPUDEAC0034_luisa.wav,AVPEPUDEAC0034,1.430167628768686e-08,0.0005391062004491687,0.00022349326172843575,8.637740393169224e-06,2.9867289867979707e-06,4,0,0,4,2,2.979275848247198e-08,4,0.5105130835222996,0.5128294737820799
AVPEPUDEAC0035_luisa.wav,AVPEPUDEAC0035,5.876679409766439e-08,3.752416262159386e-07,2.682642552542802e-09,2.2281672045210144e-06,2.220209260883621e-08,2,1,0,3,0,1.2878834240837023e-05,3,0.2820386733057651,0.26919744713731564
AVPEPUDEAC0037_luisa.wav,AVPEPUDEAC0037,0.4574490487575531,0.038504112511873245,0.012201636098325253,0.00443531246855855,0.011050893925130367,4,2,2,2,1,0.04693085327744484,2,0.3056046806732582,0.3096929192796996
AVPEPUDEAC0039_luisa.wav,AVPEPUDEAC0039,0.208431676030159,0.008364894427359104,0.03868919983506203,0.006677847821265459,0.0002483259595464915,4,0,2,4,4,2.796615035549621e-06,1,0.2843473171950962,0.2850938507291711
AVPEPUDEAC0040_luisa.wav,AVPEPUDEAC0040,4.063434971612878e-06,0.018933122977614403,3.196403486072086e-05,0.001533097238279879,1.669108860369306e-05,4,1,0,4,4,1.4602585906686727e-05,0,0.2944066316088898,0.26912141650064964
AVPEPUDEAC0041_luisa.wav,AVPEPUDEAC0041,0.003462926484644413,3.558705429895781e-05,0.0005111836362630129,0.0002846962306648493,0.00014780140190850943,3,1,0,0,0,3.108649616478942e-05,4,0.3211224320377248,0.3210920324466097
AVPEPUDEAC0042_luisa.wav,AVPEPUDEAC0042,0.00035018243943341076,0.006025966256856918,1.3723171832680237e-05,0.004703992512077093,0.03030102699995041,1,4,3,2,3,7.047872350085527e-05,3,0.28594662517485936,0.2611717390940275
AVPEPUDEAC0043_luisa.wav,AVPEPUDEAC0043,5.544814121094532e-05,0.002019386738538742,1.2534146662801504e-06,9.70047153714404e-08,5.875256192666711e-07,1,0,1,3,3,0.00023469435109291226,2,0.39136010321915143,0.39978355579780717
AVPEPUDEAC0044_luisa.wav,AVPEPUDEAC0044,4.0608050767332315e-05,0.004909447859972715,3.891711457981728e-05,0.012722456827759743,0.0012150685070082545,2,0,2,4,4,2.8442380425985903e-05,1,0.47742616313270003,0.4887624187180359
AVPEPUDEAC0045_luisa.wav,AVPEPUDEAC0045,2.6035124392365105e-05,0.004955696873366833,7.366183126578107e-05,2.3441124596956797e-07,2.164740362786688e-05,0,1,3,1,0,4.111936959816376e-06,0,0.4539578366170354,0.46328738165872757
AVPEPUDEAC0046_luisa.wav,AVPEPUDEAC0046,0.02011210098862648,0.0006372950738295913,0.0008287872187793255,0.0067154401913285255,0.005792582873255014,0,3,4,4,4,0.04828381910920143,4,0.5494871375661697,0.5532678785547652
AVPEPUDEAC0047_luisa.wav,AVPEPUDEAC0047,1.3320685866347048e-05,0.9737322330474854,0.0064130304381251335,7.040080527076498e-05,0.0005219406448304653,0,2,1,4,0,0.7786868214607239,3,0.47568092016911234,0.47567335639991243
AVPEPUDEAC0048_luisa.wav,AVPEPUDEAC0048,1.480246919527417e-05,3.1488696549786255e-05,2.0114783183089457e-05,5.705235707864631e-06,4.77158801004407e-06,4,3,3,3,1,0.0002967954787891358,2,0.30478870789931606,0.27895201300001077
AVPEPUDEAC0049_luisa.wav,AVPEPUDEAC0049,0.04042737931013107,0.0009879759745672345,0.1895679384469986,0.024527400732040405,0.04758168384432793,0,4,4,2,1,0.0002656154683791101,1,0.3780387209119496,0.3780802971056129
AVPEPUDEAC0050_luisa.wav,AVPEPUDEAC0050,3.775525692617521e-05,2.546750920373597e-06,0.00021456343529280275,0.00012858500122092664,3.4152802982134745e-05,3,4,0,1,3,4.265173993189819e-05,0,0.5163486635286973,0.5182574922866988
AVPEPUDEAC0051_luisa.wav,AVPEPUDEAC0051,0.2608731687068939,0.12808965146541595,0.7731494903564453,0.6300443410873413,0.8920497298240662,0,0,4,4,0,3.174407174810767e-05,4,0.2992617097495184,0.27377205912093666
AVPEPUDEAC0052_luisa.wav,AVPEPUDEAC0052,0.4949522316455841,0.9885707497596741,0.9998424053192139,0.5517475605010986,0.9727141261100769,3,1,4,0,2,0.14851409196853638,3,0.24519492532460888,0.23873189037902517
AVPEPUDEAC0053_luisa.wav,AVPEPUDEAC0053,0.1359286606311798,0.0009077300201170146,5.7330267736688256e-05,0.004051983822137117,0.0006313390913419425,4,4,2,0,1,0.00041122722905129194,2,0.19309405141782113,0.18263506256510698
AVPEPUDEAC0054_luisa.wav,AVPEPUDEAC0054,9.939074516296387e-06,3.167222530464642e-05,1.1481399830870487e-08,1.2232974768267013e-05,2.2565423023479525e-06,4,4,3,0,1,2.409746002740576e-07,1,0.3244081987779678,0.32269527610078785
AVPEPUDEAC0057_luisa.wav,AVPEPUDEAC0057,6.755682079528924e-06,1.6089636119431816e-05,5.764762533999601e-08,2.8549079544859524e-08,3.2177749744732864e-06,3,4,0,3,3,2.918636141657771e-07,0,0.3024445502804768,0.275313729172568
AVPEPUDEA0001_luisa.wav,AVPEPUDEA0001,0.9415876269340515,0.8459410071372986,0.21449457108974457,0.00706934928894043,0.0010290741920471191,0,3,1,1,4,0.03358525037765503,4,0.5648484355865345,0.5370611973636884
AVPEPUDEA0002_luisa.wav,AVPEPUDEA0002,0.03739872947335243,0.014500866644084454,0.20288221538066864,0.3293023109436035,0.6678209900856018,2,3,4,1,4,3.122170255664969e-06,3,0.794589032665891,0.803309176305684
AVPEPUDEA0003_luisa.wav,AVPEPUDEA0003,0.9999998807907104,0.9999998807907104,1.0,1.0,0.9999994039535522,3,3,3,1,2,0.9999998807907104,2,0.5163422986039821,0.48516836735957714
AVPEPUDEA0005_luisa.wav,AVPEPUDEA0005,0.9999997615814209,1.0,1.0,1.0,1.0,3,0,1,3,0,1.0,1,0.5372416737575271,0.5372232692838482
AVPEPUDEA0006_luisa.wav,AVPEPUDEA0006,0.9998935461044312,0.9639085531234741,0.9985260367393494,0.9992214441299438,0.9899993538856506,0,0,1,1,4,0.9999349117279053,0,0.42543331841771453,0.416094910804831
AVPEPUDEA0007_luisa.wav,AVPEPUDEA0007,0.9999963045120239,0.9999184608459473,0.999853253364563,0.9999998807907104,0.9999940395355225,1,2,3,1,0,0.9999998807907104,4,0.4803966153965595,0.511631997414997
AVPEPUDEA0008_luisa.wav,AVPEPUDEA0008,0.9977219700813293,0.9918279647827148,0.9997219443321228,0.993520200252533,0.9948524832725525,3,0,1,1,2,0.5131532549858093,3,0.33620636559031364,0.3089536828184226
AVPEPUDEA0009_luisa.wav,AVPEPUDEA0009,1.0,1.0,0.9999980926513672,1.0,0.9995974898338318,1,1,2,3,3,0.9999992847442627,2,0.4380258128970282,0.43370810102492197
AVPEPUDEA0010_luisa.wav,AVPEPUDEA0010,0.310716837644577,0.42950311303138733,0.9440565705299377,0.8633326292037964,0.34174031019210815,2,3,2,0,3,0.9973791837692261,1,0.34716836898159736,0.3344416608038035
AVPEPUDEA0011_luisa.wav,AVPEPUDEA0011,0.9997679591178894,0.8762603998184204,0.9941713213920593,0.9996483325958252,0.9973148703575134,0,1,0,4,4,0.9997610449790955,0,0.34899029897550954,0.34721477388159533
AVPEPUDEA0013_luisa.wav,AVPEPUDEA0013,0.999994158744812,0.9998264908790588,0.9999867677688599,0.9999867677688599,0.999997615814209,4,1,4,4,2,0.999996542930603,4,0.45499105611384566,0.46069814050638747
AVPEPUDEA0014_luisa.wav,AVPEPUDEA0014,0.9999933242797852,1.0,0.999995231628418,0.9999997615814209,0.9999936819076538,0,2,1,1,3,1.0,3,0.4549487477574309,0.4094136843747005
AVPEPUDEA0015_luisa.wav,AVPEPUDEA0015,0.9954043626785278,0.9993833303451538,0.9999215602874756,0.9999656677246094,0.9999573230743408,0,1,1,2,0,0.990739107131958,2,0.2883893070512262,0.27814086049175063
AVPEPUDEA0016_luisa.wav,AVPEPUDEA0016,0.9999998807907104,0.9999809265136719,0.9994099140167236,0.9981411695480347,0.9999899864196777,3,1,0,3,1,0.9999995231628418,1,0.5190278870707333,0.49466923713783234
AVPEPUDEA0017_luisa.wav,AVPEPUDEA0017,0.5603658556938171,0.9981769323348999,0.8674538731575012,0.9939618706703186,0.67396080493927,0,3,1,1,3,0.9049949049949646,0,0.4260038957680363,0.4380303618440253
AVPEPUDEA0020_luisa.wav,AVPEPUDEA0020,0.8463100790977478,0.44425439834594727,0.03294592350721359,0.8397740721702576,0.9780882596969604,0,1,3,2,0,0.9477339386940002,4,0.212837919721187,0.19265546275420642
AVPEPUDEA0021_luisa.wav,AVPEPUDEA0021,0.9115033149719238,0.26833683252334595,0.7012038230895996,0.8996593952178955,0.9746076464653015,4,2,0,2,0,0.8423961400985718,3,0.40762923263732065,0.39125886333975657
AVPEPUDEA0022_luisa.wav,AVPEPUDEA0022,0.9456723928451538,0.1322285383939743,0.1481882780790329,8.567323675379157e-05,0.2098342329263687,4,4,3,3,1,0.017623621970415115,2,0.3866100391202722,0.3775415733779935
AVPEPUDEA0023_luisa.wav,AVPEPUDEA0023,0.9999990463256836,0.9908170700073242,0.9999998807907104,0.30230143666267395,0.9997125267982483,0,1,4,3,3,0.9996373653411865,1,0.37780670738529903,0.36368537409703905
AVPEPUDEA0024_luisa.wav,AVPEPUDEA0024,0.9999960660934448,0.9999998807907104,0.9998761415481567,0.9999852180480957,0.9998193383216858,1,1,4,0,2,0.999969482421875,0,0.5114927955774272,0.4715449770584683
AVPEPUDEA0025_luisa.wav,AVPEPUDEA0025,0.9999529123306274,0.9984775185585022,0.9998773336410522,0.999983549118042,0.9982837438583374,2,4,1,0,3,0.9999990463256836,4,0.36818198464825713,0.3325423214116831
AVPEPUDEA0026_luisa.wav,AVPEPUDEA0026,0.9283677935600281,0.11647973954677582,0.9093573689460754,0.9999967813491821,0.999629020690918,2,2,3,1,2,0.915691614151001,3,0.21129072416481032,0.2007517787620487
AVPEPUDEA0027_luisa.wav,AVPEPUDEA0027,2.8390486477292143e-05,0.00036127891507931054,5.890263764740666e-06,0.00010176017531193793,6.341439438983798e-05,2,4,0,2,3,0.06488561630249023,2,0.37500204041338925,0.3746101265634375
AVPEPUDEA0029_luisa.wav,AVPEPUDEA0029,7.505528628826141e-05,0.2935587763786316,0.524563729763031,0.1887517124414444,0.39471325278282166,3,0,2,4,1,1.394170453750121e-06,1,0.33350557595830405,0.3055293244080851
AVPEPUDEA0030_luisa.wav,AVPEPUDEA0030,0.9999877214431763,0.9999871253967285,0.9994266033172607,0.9999638795852661,0.999767005443573,4,3,4,2,3,0.9999927282333374,0,0.6966078554987506,0.7217328686268495
AVPEPUDEA0031_luisa.wav,AVPEPUDEA0031,0.9967681169509888,0.9990701079368591,0.9151038527488708,0.999376118183136,0.8279138803482056,4,2,0,1,1,0.9945577383041382,4,0.44845331629460483,0.4381011812219198
AVPEPUDEA0032_luisa.wav,AVPEPUDEA0032,0.14848041534423828,0.9952936768531799,0.9999899864196777,0.11982816457748413,0.9996631145477295,3,3,3,0,2,0.9913862943649292,3,0.4357874238409922,0.4100726868192288
AVPEPUDEA0034_luisa.wav,AVPEPUDEA0034,0.989516019821167,0.8193129897117615,0.9879953265190125,0.9964892864227295,0.8382360339164734,1,1,4,3,4,0.9873981475830078,2,0.40758538659981564,0.40758024521963837
AVPEPUDEA0035_luisa.wav,AVPEPUDEA0035,0.0007196286460384727,1.189754402730614e-05,4.526865723164519e-06,0.01006346382200718,0.002706090221181512,2,3,4,2,3,7.311965600820258e-05,1,0.45580180179918317,0.4492260580166904
AVPEPUDEA0037_luisa.wav,AVPEPUDEA0037,0.9571155905723572,0.9935779571533203,0.6366668343544006,0.9819436073303223,0.9990115165710449,0,3,4,1,3,0.9997319579124451,0,0.38958064238830187,0.3725933376666365
AVPEPUDEA0038_luisa.wav,AVPEPUDEA0038,0.9977360963821411,0.9488711357116699,0.4630979001522064,0.9993972778320312,0.7404146790504456,4,4,2,0,2,0.9935426712036133,4,0.4381136319448068,0.4154073870621663
AVPEPUDEA0039_luisa.wav,AVPEPUDEA0039,0.9999997615814209,0.9994888305664062,1.0,0.9999969005584717,0.9999996423721313,1,3,3,0,2,0.9867620468139648,3,0.7160149868745478,0.7267777207596516
AVPEPUDEA0041_luisa.wav,AVPEPUDEA0041,0.6238359808921814,0.9839697480201721,0.9681987762451172,0.07382690906524658,0.9150782227516174,4,0,0,4,3,0.921470046043396,2,0.572914180697152,0.6031358643598825
AVPEPUDEA0042_luisa.wav,AVPEPUDEA0042,0.9916650652885437,0.018988879397511482,0.99960857629776,0.19928476214408875,0.11209343373775482,2,2,4,1,4,0.08616431802511215,1,0.25904298693654215,0.24543202733707695
AVPEPUDEA0043_luisa.wav,AVPEPUDEA0043,0.9825801253318787,0.9912545680999756,0.9995540976524353,0.9999188184738159,0.9973727464675903,2,0,3,0,1,0.999387264251709,0,0.4709624830019644,0.4860632919963921
AVPEPUDEA0045_luisa.wav,AVPEPUDEA0045,0.9907015562057495,0.8594340085983276,0.9999960660934448,0.9997220635414124,0.9868285059928894,2,3,2,4,3,0.9786843657493591,4,0.39751580896196936,0.3866936278691071
AVPEPUDEA0046_luisa.wav,AVPEPUDEA0046,0.9998593330383301,0.9999887943267822,0.9997698664665222,0.9998158812522888,0.9999650716781616,3,3,2,4,2,0.9999892711639404,3,0.38644512564340594,0.386457438551517
AVPEPUDEA0047_luisa.wav,AVPEPUDEA0047,1.0,0.9999988079071045,0.9999991655349731,0.9999997615814209,0.9999998807907104,1,4,1,2,4,0.998627781867981,2,0.3727417121928366,0.3966143790728519
AVPEPUDEA0048_luisa.wav,AVPEPUDEA0048,0.9924620985984802,0.06316964328289032,0.9959113597869873,0.8768188953399658,0.9715939164161682,3,3,3,4,2,0.9656662940979004,1,0.3983520944890486,0.3884130631672002
AVPEPUDEA0049_luisa.wav,AVPEPUDEA0049,0.9999995231628418,0.9987793564796448,0.999975323677063,0.9999896287918091,0.9999895095825195,1,0,0,1,1,0.9999938011169434,0,0.6696993421842429,0.6963202504068374
AVPEPUDEA0050_luisa.wav,AVPEPUDEA0050,0.9845882058143616,0.9713520407676697,0.974663257598877,0.9609836339950562,0.9268501996994019,2,2,2,2,0,0.04742436856031418,4,0.31635912684916223,0.3144306831117837
AVPEPUDEA0051_luisa.wav,AVPEPUDEA0051,0.9999833106994629,0.9999494552612305,0.9999567270278931,0.9997674822807312,0.9999605417251587,4,4,4,2,2,1.0,3,0.6049955730661549,0.5689150270432152
AVPEPUDEA0052_luisa.wav,AVPEPUDEA0052,0.9999972581863403,0.9999985694885254,0.9999783039093018,0.9999324083328247,0.9999957084655762,2,2,4,2,0,0.9999362230300903,2,0.3128128018922743,0.3127966546563074
AVPEPUDEA0053_luisa.wav,AVPEPUDEA0053,1.0,0.9999998807907104,0.967478334903717,0.9999723434448242,1.0,0,2,3,4,1,0.9998979568481445,1,0.5791269999936796,0.5661967807704835
AVPEPUDEA0054_luisa.wav,AVPEPUDEA0054,2.591960868159049e-09,5.8456572560317e-07,6.231702931458472e-10,1.2471108867817549e-10,3.8073005859118325e-10,2,1,3,4,4,6.535441632316008e-10,0,0.34895291091117625,0.3489830281356202
AVPEPUDEA0055_luisa.wav,AVPEPUDEA0055,0.999523401260376,0.24133966863155365,0.9862922430038452,0.9999899864196777,0.9844505190849304,0,4,2,3,0,0.9976314306259155,4,0.5145972490160342,0.4984759562350998
AVPEPUDEA0056_luisa.wav,AVPEPUDEA0056,0.9996665716171265,0.9997790455818176,0.9990411400794983,0.9949122071266174,0.9999886751174927,2,3,1,1,1,0.9997307658195496,3,0.2691772518735839,0.269179571569028
AVPEPUDEA0057_luisa.wav,AVPEPUDEA0057,0.3259923756122589,0.9284458756446838,0.9622345566749573,0.877517819404602,0.9729291796684265,1,2,0,0,2,0.9834316372871399,2,0.6176199176633949,0.6176463607094449
AVPEPUDEA0058_luisa.wav,AVPEPUDEA0058,0.9952113032341003,0.9833043813705444,0.6702644228935242,0.9999237060546875,0.6776434183120728,4,4,4,0,0,0.9940484762191772,1,0.4004551578429893,0.4184525841713274
