level	page_num	par_num	block_num	line_num	word_num	left	top	width	height	conf	text
5	5	0	0	50	0	74.34	554.79	20.53	8.02	100	affect
5	5	0	0	50	1	97.10	554.79	47.24	8.02	100	recognition,”
5	5	0	0	50	2	147.52	554.79	7.09	8.02	100	in
5	5	0	0	50	3	156.84	554.88	19.61	7.72	100	Proc.
5	5	0	0	50	4	178.67	554.88	46.78	7.72	100	Audio/Visual
5	5	0	0	50	5	227.68	554.88	30.90	7.72	100	Emotion
5	5	0	0	50	6	260.81	554.88	37.40	7.72	100	Challenge
4	5	0	0	51	0	74.344000	565.196781	141.436200	8.015962	-1	###LINE###
5	5	0	0	51	0	74.34	565.29	13.45	7.72	100	and
5	5	0	0	51	1	90.04	565.29	35.53	7.72	100	Workshop
5	5	0	0	51	2	127.81	565.29	29.69	7.72	100	(AVEC),
5	5	0	0	51	3	159.74	565.20	20.17	8.02	100	2019,
5	5	0	0	51	4	182.16	565.20	11.21	8.02	100	pp.
5	5	0	0	51	5	195.61	565.20	20.17	8.02	100	3-12.
4	5	0	0	52	0	54.425000	575.607781	243.778984	8.015962	-1	###LINE###
5	5	0	0	52	0	54.43	575.61	14.94	8.02	100	[18]
5	5	0	0	52	1	74.34	575.61	16.63	8.02	100	Kurt
5	5	0	0	52	2	94.40	575.61	31.40	8.02	100	Kroenke
5	5	0	0	52	3	129.23	575.61	6.60	8.02	100	et
5	5	0	0	52	4	139.26	575.61	11.18	8.02	100	al.,
5	5	0	0	52	5	157.76	575.61	18.28	8.02	100	“The
5	5	0	0	52	6	179.47	575.61	25.91	8.02	100	PHQ-8
5	5	0	0	52	7	208.81	575.61	7.62	8.02	100	as
5	5	0	0	52	8	219.86	575.61	4.06	8.02	100	a
5	5	0	0	52	9	227.35	575.61	30.47	8.02	100	measure
5	5	0	0	52	10	261.26	575.61	7.62	8.02	100	of
5	5	0	0	52	11	272.30	575.61	25.90	8.02	100	current
4	5	0	0	53	0	74.344000	586.018781	225.433054	8.015962	-1	###LINE###
5	5	0	0	53	0	74.34	586.02	39.12	8.02	100	depression
5	5	0	0	53	1	116.10	586.02	7.12	8.02	100	in
5	5	0	0	53	2	125.86	586.02	11.18	8.02	100	the
5	5	0	0	53	3	139.69	586.02	26.92	8.02	100	general
5	5	0	0	53	4	169.25	586.02	44.84	8.02	100	population,”
5	5	0	0	53	5	218.71	586.11	6.12	7.72	100	J.
5	5	0	0	53	6	227.48	586.11	23.46	7.72	100	Affect.
5	5	0	0	53	7	253.59	586.11	29.65	7.72	100	Disord.,
5	5	0	0	53	8	285.98	586.02	13.80	8.02	100	vol.
4	5	0	0	54	0	73.672000	596.429781	118.804800	8.015962	-1	###LINE###
5	5	0	0	54	0	73.67	596.43	15.69	8.02	100	114,
5	5	0	0	54	1	91.60	596.43	11.21	8.02	100	no.
5	5	0	0	54	2	105.05	596.43	15.69	8.02	100	1-3,
5	5	0	0	54	3	122.99	596.43	11.21	8.02	100	pp.
5	5	0	0	54	4	136.44	596.43	33.62	8.02	100	163-173,
5	5	0	0	54	5	172.30	596.43	20.17	8.02	100	2009.
4	5	0	0	55	0	54.425000	606.840781	243.778984	8.015962	-1	###LINE###
5	5	0	0	55	0	54.42	606.84	14.94	8.02	100	[19]
5	5	0	0	55	1	74.34	606.84	22.35	8.02	100	James
5	5	0	0	55	2	99.65	606.84	7.21	8.02	100	T.
5	5	0	0	55	3	109.81	606.84	25.81	8.02	100	Becker
5	5	0	0	55	4	138.57	606.84	6.60	8.02	100	et
5	5	0	0	55	5	148.13	606.84	11.18	8.02	100	al.,
5	5	0	0	55	6	164.98	606.84	18.28	8.02	100	“The
5	5	0	0	55	7	186.21	606.84	25.40	8.02	100	natural
5	5	0	0	55	8	214.57	606.84	25.41	8.02	100	history
5	5	0	0	55	9	242.92	606.84	7.62	8.02	100	of
5	5	0	0	55	10	253.49	606.84	44.71	8.02	100	Alzheimer’s
4	5	0	0	56	0	74.344000	617.251781	225.458693	8.015962	-1	###LINE###
5	5	0	0	56	0	74.34	617.25	27.82	8.02	100	disease:
5	5	0	0	56	1	104.91	617.25	41.00	8.02	100	Description
5	5	0	0	56	2	148.10	617.25	7.32	8.02	100	of
5	5	0	0	56	3	157.61	617.25	19.04	8.02	100	study
5	5	0	0	56	4	178.84	617.25	22.45	8.02	100	cohort
5	5	0	0	56	5	203.48	617.25	12.69	8.02	100	and
5	5	0	0	56	6	218.36	617.25	31.08	8.02	100	accuracy
5	5	0	0	56	7	251.62	617.25	7.32	8.02	100	of
5	5	0	0	56	8	261.13	617.25	38.67	8.02	100	diagnosis,”
4	5	0	0	57	0	73.797000	627.662781	173.795331	8.015962	-1	###LINE###
5	5	0	0	57	0	73.80	627.75	19.21	7.72	100	Arch.
5	5	0	0	57	1	95.24	627.75	28.99	7.72	100	Neurol.,
5	5	0	0	57	2	126.47	627.66	13.52	8.02	100	vol.
5	5	0	0	57	3	142.24	627.66	11.21	8.02	100	51,
5	5	0	0	57	4	155.69	627.66	11.21	8.02	100	no.
5	5	0	0	57	5	169.14	627.66	6.72	8.02	100	6,
5	5	0	0	57	6	178.10	627.66	11.21	8.02	100	pp.
5	5	0	0	57	7	191.55	627.66	33.62	8.02	100	585-594,
5	5	0	0	57	8	227.42	627.66	20.17	8.02	100	1994.
4	5	0	0	58	0	54.425000	638.073781	243.778679	8.015962	-1	###LINE###
5	5	0	0	58	0	54.43	638.07	14.94	8.02	100	[20]
5	5	0	0	58	1	74.34	638.07	34.38	8.02	100	Saturnino
5	5	0	0	58	2	110.97	638.07	13.75	8.02	100	Luz
5	5	0	0	58	3	126.96	638.07	6.38	8.02	100	et
5	5	0	0	58	4	135.59	638.07	10.80	8.02	100	al.,
5	5	0	0	58	5	149.63	638.07	38.30	8.02	100	“Detecting
5	5	0	0	58	6	190.18	638.07	32.54	8.02	100	cognitive
5	5	0	0	58	7	224.97	638.07	25.53	8.02	100	decline
5	5	0	0	58	8	252.74	638.07	19.16	8.02	100	using
5	5	0	0	58	9	274.15	638.07	24.06	8.02	100	speech
4	5	0	0	59	0	74.344000	648.484781	225.431398	8.015962	-1	###LINE###
5	5	0	0	59	0	74.34	648.48	18.07	8.02	100	only:
5	5	0	0	59	1	95.13	648.48	13.66	8.02	100	The
5	5	0	0	59	2	110.92	648.48	36.62	8.02	100	ADReSSo
5	5	0	0	59	3	149.66	648.48	39.15	8.02	100	challenge,”
5	5	0	0	59	4	191.80	648.48	6.84	8.02	100	in
5	5	0	0	59	5	200.76	648.57	18.87	7.72	100	Proc.
5	5	0	0	59	6	221.76	648.57	42.96	7.72	100	Interspeech,
5	5	0	0	59	7	266.87	648.48	19.77	8.02	100	2021,
5	5	0	0	59	8	288.79	648.48	10.98	8.02	100	pp.
4	5	0	0	60	0	74.344000	658.894781	42.590400	8.015962	-1	###LINE###
5	5	0	0	60	0	74.34	658.89	42.59	8.02	100	3780-3784.
4	5	0	0	61	0	54.425000	669.305781	245.272249	8.015962	-1	###LINE###
5	5	0	0	61	0	54.43	669.31	14.94	8.02	100	[21]
5	5	0	0	61	1	74.34	669.31	34.17	8.02	100	Saturnino
5	5	0	0	61	2	110.55	669.31	13.66	8.02	100	Luz
5	5	0	0	61	3	126.24	669.31	6.34	8.02	100	et
5	5	0	0	61	4	134.61	669.31	10.74	8.02	100	al.,
5	5	0	0	61	5	148.16	669.31	47.85	8.02	100	“Multilingual
5	5	0	0	61	6	198.04	669.31	42.94	8.02	100	Alzheimer’s
5	5	0	0	61	7	243.01	669.31	32.21	8.02	100	dementia
5	5	0	0	61	8	277.26	669.31	22.44	8.02	100	recog-
4	5	0	0	62	0	74.344000	679.716781	223.857025	8.015962	-1	###LINE###
5	5	0	0	62	0	74.34	679.72	21.03	8.02	100	nition
5	5	0	0	62	1	97.60	679.72	28.03	8.02	100	through
5	5	0	0	62	2	127.86	679.72	44.55	8.02	100	spontaneous
5	5	0	0	62	3	174.64	679.72	27.02	8.02	100	speech:
5	5	0	0	62	4	204.44	679.72	6.51	8.02	100	A
5	5	0	0	62	5	213.17	679.72	21.52	8.02	100	signal
5	5	0	0	62	6	236.92	679.72	38.54	8.02	100	processing
5	5	0	0	62	7	277.68	679.72	20.52	8.02	100	grand
4	5	0	0	63	0	74.344000	690.127781	158.839000	8.015962	-1	###LINE###
5	5	0	0	63	0	74.34	690.13	39.95	8.02	100	challenge,”
5	5	0	0	63	1	117.53	690.13	6.98	8.02	100	in
5	5	0	0	63	2	126.74	690.22	19.27	7.72	100	Proc.
5	5	0	0	63	3	148.25	690.22	31.13	7.72	100	ICASSP,
5	5	0	0	63	4	181.63	690.13	20.17	8.02	100	2023,
5	5	0	0	63	5	204.04	690.13	11.21	8.02	100	pp.
5	5	0	0	63	6	217.49	690.13	15.69	8.02	100	1-2.
4	5	0	0	64	0	54.425000	700.538781	243.778446	8.015962	-1	###LINE###
5	5	0	0	64	0	54.43	700.54	14.94	8.02	100	[22]
5	5	0	0	64	1	74.34	700.54	34.17	8.02	100	Saturnino
5	5	0	0	64	2	110.24	700.54	13.66	8.02	100	Luz
5	5	0	0	64	3	125.63	700.54	6.34	8.02	100	et
5	5	0	0	64	4	133.68	700.54	10.74	8.02	100	al.,
5	5	0	0	64	5	146.63	700.54	46.84	8.02	100	“Alzheimer’s
5	5	0	0	64	6	195.19	700.54	32.21	8.02	100	dementia
5	5	0	0	64	7	229.12	700.54	40.03	8.02	100	recognition
5	5	0	0	64	8	270.87	700.54	27.34	8.02	100	through
4	5	0	0	65	0	74.344000	710.949781	225.349503	8.015962	-1	###LINE###
5	5	0	0	65	0	74.34	710.95	45.13	8.02	100	spontaneous
5	5	0	0	65	1	121.71	710.95	27.37	8.02	100	speech:
5	5	0	0	65	2	151.86	710.95	14.19	8.02	100	The
5	5	0	0	65	3	168.29	710.95	33.47	8.02	100	ADReSS
5	5	0	0	65	4	204.00	710.95	40.68	8.02	100	challenge,”
5	5	0	0	65	5	247.89	710.95	7.10	8.02	100	in
5	5	0	0	65	6	257.23	711.04	19.62	7.72	100	Proc.
5	5	0	0	65	7	279.09	711.04	20.60	7.72	100	Inter-
3	5	1	0	0	0	315.213000	75.883781	245.825834	226.644962	-1	###FLOW###
4	5	1	0	0	0	335.132000	75.883781	107.202200	8.015962	-1	###LINE###
5	5	1	0	0	0	335.13	75.97	26.50	7.72	100	speech,
5	5	1	0	0	1	363.88	75.88	20.17	8.02	100	2020,
5	5	1	0	0	2	386.29	75.88	11.21	8.02	100	pp.
5	5	1	0	0	3	399.74	75.88	42.59	8.02	100	2172-2176.
4	5	1	0	1	0	315.213000	86.294781	244.089939	8.015962	-1	###LINE###
5	5	1	0	1	0	315.21	86.29	14.94	8.02	100	[23]
5	5	1	0	1	1	335.13	86.29	14.22	8.02	100	Ilya
5	5	1	0	1	2	351.86	86.29	41.02	8.02	100	Loshchilov
5	5	1	0	1	3	395.39	86.29	13.21	8.02	100	and
5	5	1	0	1	4	411.11	86.29	21.34	8.02	100	Frank
5	5	1	0	1	5	434.95	86.29	25.30	8.02	100	Hutter,
5	5	1	0	1	6	464.39	86.29	43.68	8.02	100	“Decoupled
5	5	1	0	1	7	510.57	86.29	24.89	8.02	100	weight
5	5	1	0	1	8	537.98	86.29	21.33	8.02	100	decay
4	5	1	0	2	0	335.132000	96.704781	133.301600	8.015962	-1	###LINE###
5	5	1	0	2	0	335.13	96.70	55.26	8.02	100	regularization,”
5	5	1	0	2	1	393.62	96.70	6.98	8.02	100	in
5	5	1	0	2	2	402.84	96.79	19.27	7.72	100	Proc.
5	5	1	0	2	3	424.35	96.79	21.67	7.72	100	ICLR,
5	5	1	0	2	4	448.26	96.70	20.17	8.02	100	2019.
4	5	1	0	3	0	315.213000	107.115781	243.781979	8.015962	-1	###LINE###
5	5	1	0	3	0	315.21	107.12	14.94	8.02	100	[24]
5	5	1	0	3	1	335.13	107.12	36.24	8.02	100	Francesco
5	5	1	0	3	2	373.62	107.12	29.29	8.02	100	Barbieri
5	5	1	0	3	3	405.16	107.12	6.45	8.02	100	et
5	5	1	0	3	4	413.86	107.12	10.92	8.02	100	al.,
5	5	1	0	3	5	428.03	107.12	44.23	8.02	100	“TweetEval:
5	5	1	0	3	6	475.05	107.12	26.82	8.02	100	Unified
5	5	1	0	3	7	504.12	107.12	39.72	8.02	100	benchmark
5	5	1	0	3	8	546.09	107.12	12.91	8.02	100	and
4	5	1	0	4	0	335.132000	117.526781	223.858407	8.015962	-1	###LINE###
5	5	1	0	4	0	335.13	117.53	43.65	8.02	100	comparative
5	5	1	0	4	1	381.03	117.53	36.65	8.02	100	evaluation
5	5	1	0	4	2	419.92	117.53	10.38	8.02	100	for
5	5	1	0	4	3	432.56	117.53	19.29	8.02	100	tweet
5	5	1	0	4	4	454.08	117.53	52.05	8.02	100	classification,”
5	5	1	0	4	5	509.39	117.53	6.93	8.02	100	in
5	5	1	0	4	6	518.56	117.62	31.26	7.72	100	Findings
5	5	1	0	4	7	552.06	117.62	6.93	7.72	100	of
4	5	1	0	5	0	334.854000	127.937781	112.330200	8.015962	-1	###LINE###
5	5	1	0	5	0	334.85	128.03	31.63	7.72	100	EMNLP,
5	5	1	0	5	1	368.73	127.94	20.17	8.02	100	2020,
5	5	1	0	5	2	391.14	127.94	11.21	8.02	100	pp.
5	5	1	0	5	3	404.59	127.94	42.59	8.02	100	1644-1650.
4	5	1	0	6	0	315.213000	138.348781	245.266936	8.015962	-1	###LINE###
5	5	1	0	6	0	315.21	138.35	14.94	8.02	100	[25]
5	5	1	0	6	1	335.13	138.35	20.08	8.02	100	Brian
5	5	1	0	6	2	357.45	138.35	50.74	8.02	100	MacWhinney,
5	5	1	0	6	3	411.41	138.44	13.56	7.72	100	The
5	5	1	0	6	4	427.20	138.44	37.15	7.72	100	CHILDES
5	5	1	0	6	5	466.59	138.44	29.21	7.72	100	Project:
5	5	1	0	6	6	498.59	138.44	19.26	7.72	100	Tools
5	5	1	0	6	7	520.09	138.44	10.55	7.72	100	for
5	5	1	0	6	8	532.87	138.44	27.61	7.72	100	Analyz-
4	5	1	0	7	0	335.132000	148.759781	170.863709	8.015962	-1	###LINE###
5	5	1	0	7	0	335.13	148.85	11.46	7.72	100	ing
5	5	1	0	7	1	348.83	148.85	17.36	7.72	100	Talk,
5	5	1	0	7	2	369.42	148.76	35.21	8.02	100	Lawrence
5	5	1	0	7	3	406.87	148.76	33.12	8.02	100	Erlbaum,
5	5	1	0	7	4	442.24	148.76	11.95	8.02	100	3rd
5	5	1	0	7	5	456.43	148.76	27.15	8.02	100	edition,
5	5	1	0	7	6	485.82	148.76	20.17	8.02	100	2000.
4	5	1	0	8	0	315.213000	159.170781	245.269738	8.015962	-1	###LINE###
5	5	1	0	8	0	315.21	159.17	14.94	8.02	100	[26]
5	5	1	0	8	1	335.13	159.17	33.02	8.02	100	Kathleen
5	5	1	0	8	2	370.38	159.17	8.39	8.02	100	C.
5	5	1	0	8	3	381.01	159.17	24.78	8.02	100	Fraser,
5	5	1	0	8	4	408.02	159.17	12.19	8.02	100	Jed
5	5	1	0	8	5	422.46	159.17	8.89	8.02	100	A.
5	5	1	0	8	6	433.58	159.17	30.37	8.02	100	Meltzer,
5	5	1	0	8	7	466.18	159.17	13.21	8.02	100	and
5	5	1	0	8	8	481.63	159.17	21.34	8.02	100	Frank
5	5	1	0	8	9	505.20	159.17	32.26	8.02	100	Rudzicz,
5	5	1	0	8	10	540.67	159.17	19.81	8.02	100	“Lin-
4	5	1	0	9	0	335.132000	169.581781	225.906834	8.015962	-1	###LINE###
5	5	1	0	9	0	335.13	169.58	23.44	8.02	100	guistic
5	5	1	0	9	1	360.27	169.58	27.81	8.02	100	features
5	5	1	0	9	2	389.79	169.58	27.34	8.02	100	identify
5	5	1	0	9	3	418.82	169.58	42.94	8.02	100	Alzheimer’s
5	5	1	0	9	4	463.47	169.58	25.38	8.02	100	disease
5	5	1	0	9	5	490.55	169.58	6.84	8.02	100	in
5	5	1	0	9	6	499.09	169.58	30.87	8.02	100	narrative
5	5	1	0	9	7	531.66	169.58	29.38	8.02	100	speech,”
4	5	1	0	10	0	334.737000	179.992781	193.252331	8.015962	-1	###LINE###
5	5	1	0	10	0	334.74	180.08	6.00	7.72	100	J.
5	5	1	0	10	1	342.98	180.08	42.47	7.72	100	Alzheimer’s
5	5	1	0	10	2	387.69	180.08	16.94	7.72	100	Dis.,
5	5	1	0	10	3	406.87	179.99	13.52	8.02	100	vol.
5	5	1	0	10	4	422.63	179.99	11.21	8.02	100	49,
5	5	1	0	10	5	436.08	179.99	11.21	8.02	100	no.
5	5	1	0	10	6	449.53	179.99	6.72	8.02	100	2,
5	5	1	0	10	7	458.50	179.99	11.21	8.02	100	pp.
5	5	1	0	10	8	471.95	179.99	33.62	8.02	100	407-422,
5	5	1	0	10	9	507.81	179.99	20.17	8.02	100	2016.
4	5	1	0	11	0	315.213000	190.403781	243.778679	8.015962	-1	###LINE###
5	5	1	0	11	0	315.21	190.40	14.94	8.02	100	[27]
5	5	1	0	11	1	335.13	190.40	16.69	8.02	100	Alec
5	5	1	0	11	2	354.07	190.40	28.97	8.02	100	Radford
5	5	1	0	11	3	385.29	190.40	6.38	8.02	100	et
5	5	1	0	11	4	393.91	190.40	10.80	8.02	100	al.,
5	5	1	0	11	5	407.95	190.40	28.80	8.02	100	“Robust
5	5	1	0	11	6	439.00	190.40	24.06	8.02	100	speech
5	5	1	0	11	7	465.30	190.40	40.27	8.02	100	recognition
5	5	1	0	11	8	507.81	190.40	10.80	8.02	100	via
5	5	1	0	11	9	520.86	190.40	38.13	8.02	100	large-scale
4	5	1	0	12	0	334.809000	200.814781	215.380600	8.015962	-1	###LINE###
5	5	1	0	12	0	334.81	200.81	18.92	8.02	100	weak
5	5	1	0	12	1	355.97	200.81	46.94	8.02	100	supervision,”
5	5	1	0	12	2	406.14	200.81	6.98	8.02	100	in
5	5	1	0	12	3	415.35	200.90	19.27	7.72	100	Proc.
5	5	1	0	12	4	436.86	200.90	23.66	7.72	100	ICML,
5	5	1	0	12	5	462.77	200.81	20.17	8.02	100	2023,
5	5	1	0	12	6	485.18	200.81	11.21	8.02	100	pp.
5	5	1	0	12	7	498.63	200.81	51.56	8.02	100	28492-28518.
4	5	1	0	13	0	315.213000	211.225781	245.263461	8.015962	-1	###LINE###
5	5	1	0	13	0	315.21	211.23	14.94	8.02	100	[28]
5	5	1	0	13	1	335.13	211.23	25.39	8.02	100	Florian
5	5	1	0	13	2	362.75	211.23	22.45	8.02	100	Eyben
5	5	1	0	13	3	387.44	211.23	6.34	8.02	100	et
5	5	1	0	13	4	396.02	211.23	10.74	8.02	100	al.,
5	5	1	0	13	5	409.97	211.23	17.57	8.02	100	“The
5	5	1	0	13	6	429.77	211.23	26.39	8.02	100	Geneva
5	5	1	0	13	7	458.39	211.23	43.94	8.02	100	minimalistic
5	5	1	0	13	8	504.56	211.23	28.80	8.02	100	acoustic
5	5	1	0	13	9	535.60	211.23	24.88	8.02	100	param-
4	5	1	0	14	0	335.132000	221.636781	225.460056	8.015962	-1	###LINE###
5	5	1	0	14	0	335.13	221.64	13.19	8.02	100	eter
5	5	1	0	14	1	350.57	221.64	9.77	8.02	100	set
5	5	1	0	14	2	362.59	221.64	40.07	8.02	100	(GeMAPS)
5	5	1	0	14	3	404.91	221.64	10.26	8.02	100	for
5	5	1	0	14	4	417.42	221.64	18.87	8.02	100	voice
5	5	1	0	14	5	438.54	221.64	29.30	8.02	100	research
5	5	1	0	14	6	470.09	221.64	12.70	8.02	100	and
5	5	1	0	14	7	485.04	221.64	30.19	8.02	100	affective
5	5	1	0	14	8	517.48	221.64	43.11	8.02	100	computing,”
4	5	1	0	15	0	334.979000	232.047781	225.584765	8.015962	-1	###LINE###
5	5	1	0	15	0	334.98	232.14	19.03	7.72	100	IEEE
5	5	1	0	15	1	356.05	232.14	22.08	7.72	100	Trans.
5	5	1	0	15	2	380.16	232.14	30.59	7.72	100	Affective
5	5	1	0	15	3	412.79	232.14	32.23	7.72	100	Comput.,
5	5	1	0	15	4	447.10	232.05	13.24	8.02	100	vol.
5	5	1	0	15	5	462.38	232.05	6.59	8.02	100	7,
5	5	1	0	15	6	471.05	232.05	10.98	8.02	100	no.
5	5	1	0	15	7	484.07	232.05	6.59	8.02	100	2,
5	5	1	0	15	8	492.74	232.05	10.98	8.02	100	pp.
5	5	1	0	15	9	505.76	232.05	32.95	8.02	100	190-202,
5	5	1	0	15	10	540.79	232.05	19.77	8.02	100	2016.
4	5	1	0	16	0	315.213000	242.457781	243.780024	8.015962	-1	###LINE###
5	5	1	0	16	0	315.21	242.46	14.94	8.02	100	[29]
5	5	1	0	16	1	335.13	242.46	34.59	8.02	100	Benjamin
5	5	1	0	16	2	371.96	242.46	29.15	8.02	100	Elizalde
5	5	1	0	16	3	403.34	242.46	6.41	8.02	100	et
5	5	1	0	16	4	411.98	242.46	10.87	8.02	100	al.,
5	5	1	0	16	5	426.06	242.46	26.68	8.02	100	“CLAP
5	5	1	0	16	6	454.98	242.46	29.15	8.02	100	learning
5	5	1	0	16	7	486.35	242.46	19.76	8.02	100	audio
5	5	1	0	16	8	508.35	242.46	31.12	8.02	100	concepts
5	5	1	0	16	9	541.70	242.46	17.29	8.02	100	from
4	5	1	0	17	0	335.132000	252.868781	225.430860	8.015962	-1	###LINE###
5	5	1	0	17	0	335.13	252.87	24.65	8.02	100	natural
5	5	1	0	17	1	362.02	252.87	32.05	8.02	100	language
5	5	1	0	17	2	396.30	252.87	46.46	8.02	100	supervision,”
5	5	1	0	17	3	445.98	252.87	6.91	8.02	100	in
5	5	1	0	17	4	455.12	252.96	19.08	7.72	100	Proc.
5	5	1	0	17	5	476.43	252.96	30.82	7.72	100	ICASSP,
5	5	1	0	17	6	509.49	252.87	19.97	8.02	100	2023,
5	5	1	0	17	7	531.70	252.87	11.10	8.02	100	pp.
5	5	1	0	17	8	545.03	252.87	15.53	8.02	100	1-5.
4	5	1	0	18	0	315.213000	263.279781	244.899417	8.015962	-1	###LINE###
5	5	1	0	18	0	315.21	263.28	14.94	8.02	100	[30]
5	5	1	0	18	1	335.13	263.28	27.71	8.02	100	Edward
5	5	1	0	18	2	365.10	263.28	5.71	8.02	100	J.
5	5	1	0	18	3	373.05	263.28	13.16	8.02	100	Hu,
5	5	1	0	18	4	388.47	263.28	25.42	8.02	100	Yelong
5	5	1	0	18	5	416.13	263.28	20.11	8.02	100	Shen,
5	5	1	0	18	6	438.50	263.28	23.85	8.02	100	Phillip
5	5	1	0	18	7	464.60	263.28	24.86	8.02	100	Wallis,
5	5	1	0	18	8	491.72	263.28	26.67	8.02	100	Zeyuan
5	5	1	0	18	9	520.64	263.28	39.48	8.02	100	Allen-Zhu,
4	5	1	0	19	0	334.612000	273.690781	225.628651	8.015962	-1	###LINE###
5	5	1	0	19	0	334.61	273.69	28.92	8.02	100	Yuanzhi
5	5	1	0	19	1	365.79	273.69	10.06	8.02	100	Li,
5	5	1	0	19	2	378.10	273.69	21.59	8.02	100	Shean
5	5	1	0	19	3	401.94	273.69	22.58	8.02	100	Wang,
5	5	1	0	19	4	426.77	273.69	9.81	8.02	100	Lu
5	5	1	0	19	5	438.84	273.69	22.57	8.02	100	Wang,
5	5	1	0	19	6	463.66	273.69	12.75	8.02	100	and
5	5	1	0	19	7	478.67	273.69	26.75	8.02	100	Weizhu
5	5	1	0	19	8	507.67	273.69	20.85	8.02	100	Chen,
5	5	1	0	19	9	531.78	273.69	28.46	8.02	100	“LoRA:
4	5	1	0	20	0	335.132000	284.101781	224.980734	8.015962	-1	###LINE###
5	5	1	0	20	0	335.13	284.10	34.57	8.02	100	Low-rank
5	5	1	0	20	1	371.93	284.10	36.76	8.02	100	adaptation
5	5	1	0	20	2	410.92	284.10	7.35	8.02	100	of
5	5	1	0	20	3	420.50	284.10	17.48	8.02	100	large
5	5	1	0	20	4	440.21	284.10	31.85	8.02	100	language
5	5	1	0	20	5	474.31	284.10	30.98	8.02	100	models,”
5	5	1	0	20	6	508.50	284.10	6.86	8.02	100	in
5	5	1	0	20	7	517.60	284.19	18.95	7.72	100	Proc.
5	5	1	0	20	8	538.79	284.19	21.32	7.72	100	ICLR,
4	5	1	0	21	0	335.132000	294.512781	20.174400	8.015962	-1	###LINE###
5	5	1	0	21	0	335.13	294.51	20.17	8.02	100	2022.
