orig_clip_id,clip_id,speaker_id,arm,p_yes,answer_mass,p_yes_rule3
agreement_Dem_087-1_3780.wav,noinv_agreement_Dem_087-1_3780.wav,Dementia087,agreement,0.5828032113957703,0.9681043922901154,0.5828032040418292
agreement_Dem_091-0_1370.wav,noinv_agreement_Dem_091-0_1370.wav,Dementia091,agreement,0.41974174245166995,0.9621212482452393,0.41974175813903436
agreement_Dem_091-1_17061.wav,noinv_agreement_Dem_091-1_17061.wav,Dementia091,agreement,0.4731051388452883,0.9585565626621246,0.473105122805276
agreement_Dem_091-2_5196.wav,noinv_agreement_Dem_091-2_5196.wav,Dementia091,agreement,0.523532493706247,0.9674533605575562,0.5235324734080596
agreement_Dem_094-2_38689.wav,noinv_agreement_Dem_094-2_38689.wav,Dementia094,agreement,0.608211618024341,0.9583024680614471,0.6082115507181189
agreement_Dem_122-0_1100.wav,noinv_agreement_Dem_122-0_1100.wav,Dementia122,agreement,0.6007215752585036,0.9565403163433075,0.6007215435394904
agreement_Dem_122-1_24104.wav,noinv_agreement_Dem_122-1_24104.wav,Dementia122,agreement,0.5413663478798826,0.9625483453273773,0.5413663339023249
agreement_Dem_125-0_38775.wav,noinv_agreement_Dem_125-0_38775.wav,Dementia125,agreement,0.49344727675923955,0.9656805992126465,0.4934472655747611
agreement_Dem_127-0_6524.wav,noinv_agreement_Dem_127-0_6524.wav,Dementia127,agreement,0.4188535286318386,0.9733200669288635,0.4188535348800535
agreement_Dem_134-3_6540.wav,noinv_agreement_Dem_134-3_6540.wav,Dementia134,agreement,0.6231194073233643,0.9636923372745514,0.6231193352131814
agreement_Dem_144-0_4173.wav,noinv_agreement_Dem_144-0_4173.wav,Dementia144,agreement,0.6109015149108364,0.9568387269973755,0.6109014372198965
agreement_Dem_144-1_3757.wav,noinv_agreement_Dem_144-1_3757.wav,Dementia144,agreement,0.5691162762426648,0.9708122909069061,0.5691162517748123
agreement_Dem_148-0_1820.wav,noinv_agreement_Dem_148-0_1820.wav,Dementia148,agreement,0.4890146145999004,0.9747920334339142,0.4890145894001054
agreement_Dem_154-0_44281.wav,noinv_agreement_Dem_154-0_44281.wav,Dementia154,agreement,0.5608933741413731,0.9649960398674011,0.5608933365289722
agreement_Dem_154-0_9136.wav,noinv_agreement_Dem_154-0_9136.wav,Dementia154,agreement,0.4526645155915899,0.9734531342983246,0.4526644885078721
agreement_Dem_154-1_4445.wav,noinv_agreement_Dem_154-1_4445.wav,Dementia154,agreement,0.5706893429725808,0.9773039221763611,0.5706893172622367
agreement_Dem_157-0_3215.wav,noinv_agreement_Dem_157-0_3215.wav,Dementia157,agreement,0.5158350798886184,0.9755906164646149,0.5158350583256223
agreement_Dem_157-2_740.wav,noinv_agreement_Dem_157-2_740.wav,Dementia157,agreement,0.6831689296491691,0.9750404059886932,0.6831688594389567
agreement_Dem_164-1_4443.wav,noinv_agreement_Dem_164-1_4443.wav,Dementia164,agreement,0.5711851193276034,0.9707203209400177,0.571185084411811
agreement_Dem_164-2_830.wav,noinv_agreement_Dem_164-2_830.wav,Dementia164,agreement,0.6022790623634438,0.9724052548408508,0.6022790299685815
agreement_Dem_164-3_5177.wav,noinv_agreement_Dem_164-3_5177.wav,Dementia164,agreement,0.6041169302516739,0.9731343388557434,0.6041168607325182
agreement_Dem_168-1_11320.wav,noinv_agreement_Dem_168-1_11320.wav,Dementia168,agreement,0.5207330877192764,0.958893895149231,0.5207330670985233
agreement_Dem_173-1_16994.wav,noinv_agreement_Dem_173-1_16994.wav,Dementia173,agreement,0.43527120412197523,0.9666074812412262,0.435271226624068
agreement_Dem_184-0_6076.wav,noinv_agreement_Dem_184-0_6076.wav,Dementia184,agreement,0.6098587624318773,0.9689086675643921,0.6098586948491455
agreement_Dem_184-2_19258.wav,noinv_agreement_Dem_184-2_19258.wav,Dementia184,agreement,0.6406052426508787,0.9729290008544922,0.6406051785287722
agreement_Dem_203-0_34860.wav,noinv_agreement_Dem_203-0_34860.wav,Dementia203,agreement,0.5132606939109504,0.9745759665966034,0.513260673348921
agreement_Dem_203-0_3742.wav,noinv_agreement_Dem_203-0_3742.wav,Dementia203,agreement,0.5976429148447081,0.9636562168598175,0.5976428551784186
agreement_Dem_203-1_53682.wav,noinv_agreement_Dem_203-1_53682.wav,Dementia203,agreement,0.624369183081023,0.969447135925293,0.6243691258084312
agreement_Dem_206-0_12245.wav,noinv_agreement_Dem_206-0_12245.wav,Dementia206,agreement,0.5520230486290348,0.9683783650398254,0.5520230569894649
agreement_Dem_206-0_43142.wav,noinv_agreement_Dem_206-0_43142.wav,Dementia206,agreement,0.46276863992611467,0.9685785174369812,0.4627686463070237
agreement_Dem_206-0_74777.wav,noinv_agreement_Dem_206-0_74777.wav,Dementia206,agreement,0.5693535497414198,0.970562756061554,0.5693535246318285
agreement_Dem_207-0_145489.wav,noinv_agreement_Dem_207-0_145489.wav,Dementia207,agreement,0.568037237937096,0.9765267074108124,0.5680371964083831
agreement_Dem_207-0_179305.wav,noinv_agreement_Dem_207-0_179305.wav,Dementia207,agreement,0.39356369025650845,0.9829783141613007,0.3935637364094638
agreement_Dem_207-0_77936.wav,noinv_agreement_Dem_207-0_77936.wav,Dementia207,agreement,0.4336563824897779,0.9761435389518738,0.43365640570877667
agreement_Dem_212-0_41528.wav,noinv_agreement_Dem_212-0_41528.wav,Dementia212,agreement,0.5132711762105848,0.9735524356365204,0.5132711531852334
agreement_Dem_212-2_39960.wav,noinv_agreement_Dem_212-2_39960.wav,Dementia212,agreement,0.6034771473011807,0.971144288778305,0.6034770710888474
agreement_Dem_212-2_6993.wav,noinv_agreement_Dem_212-2_6993.wav,Dementia212,agreement,0.587553182496451,0.9688102006912231,0.5875531178568989
agreement_Dem_213-1_47089.wav,noinv_agreement_Dem_213-1_47089.wav,Dementia213,agreement,0.48113657187367875,0.9723831713199615,0.4811365675334818
agreement_Dem_213-1_6436.wav,noinv_agreement_Dem_213-1_6436.wav,Dementia213,agreement,0.6059338584737526,0.9731157422065735,0.6059338121443781
agreement_Dem_213-3_11161.wav,noinv_agreement_Dem_213-3_11161.wav,Dementia213,agreement,0.5249456546820973,0.9692895710468292,0.5249456262694061
agreement_Dem_218-0_12740.wav,noinv_agreement_Dem_218-0_12740.wav,Dementia218,agreement,0.5723155822668096,0.9643950164318085,0.5723155463185221
agreement_Dem_218-0_45664.wav,noinv_agreement_Dem_218-0_45664.wav,Dementia218,agreement,0.502167229579842,0.9679571986198425,0.5021672130505377
agreement_Dem_218-1_10098.wav,noinv_agreement_Dem_218-1_10098.wav,Dementia218,agreement,0.582281309948816,0.9689363837242126,0.5822812749054833
agreement_Dem_221-2_430.wav,noinv_agreement_Dem_221-2_430.wav,Dementia221,agreement,0.688515566708592,0.978592038154602,0.6885155127943526
agreement_Dem_222-0_42498.wav,noinv_agreement_Dem_222-0_42498.wav,Dementia222,agreement,0.5041965205216423,0.9651353061199188,0.5041965176702746
agreement_Dem_222-0_7432.wav,noinv_agreement_Dem_222-0_7432.wav,Dementia222,agreement,0.5877051493842282,0.9567405879497528,0.5877051021225266
agreement_Dem_222-1_3556.wav,noinv_agreement_Dem_222-1_3556.wav,Dementia222,agreement,0.5647750053412937,0.9599714875221252,0.5647749935909517
agreement_Dem_222-1_78473.wav,noinv_agreement_Dem_222-1_78473.wav,Dementia222,agreement,0.43047225080491297,0.9624136388301849,0.43047228484060907
agreement_Dem_223-0_3271.wav,noinv_agreement_Dem_223-0_3271.wav,Dementia223,agreement,0.40756865445937784,0.968436598777771,0.40756871587221416
agreement_Dem_223-1_17328.wav,noinv_agreement_Dem_223-1_17328.wav,Dementia223,agreement,0.4669770940768119,0.9636385440826416,0.4669770897031342
agreement_Dem_226-0_870.wav,noinv_agreement_Dem_226-0_870.wav,Dementia226,agreement,0.37595473553367215,0.9644307196140289,0.375954785010557
agreement_Dem_235-0_56569.wav,noinv_agreement_Dem_235-0_56569.wav,Dementia235,agreement,0.3627209206551071,0.9691914618015289,0.36272092127402306
agreement_Dem_235-0_95842.wav,noinv_agreement_Dem_235-0_95842.wav,Dementia235,agreement,0.29833083066824334,0.9811789691448212,0.29833084661541814
agreement_Dem_235-2_10188.wav,noinv_agreement_Dem_235-2_10188.wav,Dementia235,agreement,0.5988258567936529,0.9762445986270905,0.5988258268031926
agreement_Dem_235-2_40903.wav,noinv_agreement_Dem_235-2_40903.wav,Dementia235,agreement,0.5395951484105233,0.9738714396953583,0.5395950959977256
agreement_Dem_236-0_36451.wav,noinv_agreement_Dem_236-0_36451.wav,Dementia236,agreement,0.42245006324125856,0.965257465839386,0.422450093296033
agreement_Dem_236-0_4531.wav,noinv_agreement_Dem_236-0_4531.wav,Dementia236,agreement,0.35639725279096673,0.9731892943382263,0.35639729708620943
agreement_Dem_236-0_72301.wav,noinv_agreement_Dem_236-0_72301.wav,Dementia236,agreement,0.5371107342230199,0.9612323641777039,0.5371107232610004
agreement_Dem_238-0_3240.wav,noinv_agreement_Dem_238-0_3240.wav,Dementia238,agreement,0.5674256669003555,0.9613634645938873,0.5674256343252279
agreement_Dem_244-0_43875.wav,noinv_agreement_Dem_244-0_43875.wav,Dementia244,agreement,0.39138272035817673,0.9753298461437225,0.3913827548635698
agreement_Dem_244-0_5980.wav,noinv_agreement_Dem_244-0_5980.wav,Dementia244,agreement,0.4271217346251746,0.9759722054004669,0.42712170946917133
agreement_Dem_244-0_79628.wav,noinv_agreement_Dem_244-0_79628.wav,Dementia244,agreement,0.471467980854346,0.9773644804954529,0.4714679821378537
agreement_Dem_257-0_4432.wav,noinv_agreement_Dem_257-0_4432.wav,Dementia257,agreement,0.5709240953666956,0.960808664560318,0.5709240603864741
agreement_Dem_257-2_38898.wav,noinv_agreement_Dem_257-2_38898.wav,Dementia257,agreement,0.5889157156542885,0.9668314754962921,0.5889156570644077
agreement_Dem_264-0_4035.wav,noinv_agreement_Dem_264-0_4035.wav,Dementia264,agreement,0.5724461690940674,0.9664941430091858,0.5724461065439578
agreement_Dem_268-0_145775.wav,noinv_agreement_Dem_268-0_145775.wav,Dementia268,agreement,0.5301916000578758,0.9771425724029541,0.5301915890074067
agreement_Dem_268-0_219420.wav,noinv_agreement_Dem_268-0_219420.wav,Dementia268,agreement,0.42999259379928023,0.9760136902332306,0.4299925931913112
agreement_Dem_268-0_3396.wav,noinv_agreement_Dem_268-0_3396.wav,Dementia268,agreement,0.6829887181577582,0.9785241484642029,0.6829886497876286
agreement_Dem_269-0_102167.wav,noinv_agreement_Dem_269-0_102167.wav,Dementia269,agreement,0.479838630025358,0.9685820937156677,0.4798386719600809
agreement_Dem_269-0_69154.wav,noinv_agreement_Dem_269-0_69154.wav,Dementia269,agreement,0.5382277870470356,0.9599452614784241,0.5382277585629511
agreement_Dem_269-1_3314.wav,noinv_agreement_Dem_269-1_3314.wav,Dementia269,agreement,0.6204517630824866,0.9554806351661682,0.620451681562788
agreement_Dem_269-1_40822.wav,noinv_agreement_Dem_269-1_40822.wav,Dementia269,agreement,0.5637802906315349,0.950498640537262,0.5637802346367794
agreement_Dem_270-2_35412.wav,noinv_agreement_Dem_270-2_35412.wav,Dementia270,agreement,0.6187951571760829,0.9710531830787659,0.6187951266474573
agreement_Dem_276-0_0.wav,noinv_agreement_Dem_276-0_0.wav,Dementia276,agreement,0.4206165184441317,0.9663136899471283,0.42061656912674633
agreement_Dem_276-0_31747.wav,noinv_agreement_Dem_276-0_31747.wav,Dementia276,agreement,0.40969756298322335,0.9659884870052338,0.409697625770203
agreement_Dem_276-0_73102.wav,noinv_agreement_Dem_276-0_73102.wav,Dementia276,agreement,0.4970350739292965,0.9635336101055145,0.4970350915031213
agreement_Dem_293-1_6963.wav,noinv_agreement_Dem_293-1_6963.wav,Dementia293,agreement,0.45814861757611763,0.9657702147960663,0.4581486035746281
agreement_Dem_306-0_8284.wav,noinv_agreement_Dem_306-0_8284.wav,Dementia306,agreement,0.6076789509485544,0.9782000482082367,0.6076789038498108
agreement_Dem_319-0_6970.wav,noinv_agreement_Dem_319-0_6970.wav,Dementia319,agreement,0.5407841373283466,0.9776581525802612,0.5407841289479602
agreement_Dem_329-0_32987.wav,noinv_agreement_Dem_329-0_32987.wav,Dementia329,agreement,0.5362660163882446,0.9782464504241943,0.5362659660354538
agreement_Dem_334-1_12616.wav,noinv_agreement_Dem_334-1_12616.wav,Dementia334,agreement,0.5939694577681924,0.9566841721534729,0.5939694146879421
agreement_Dem_339-0_580.wav,noinv_agreement_Dem_339-0_580.wav,Dementia339,agreement,0.5559541665014669,0.9786795973777771,0.5559541053793187
agreement_Dem_341-0_1120.wav,noinv_agreement_Dem_341-0_1120.wav,Dementia341,agreement,0.5168236884125444,0.9721044301986694,0.5168236760334757
agreement_Dem_341-0_32421.wav,noinv_agreement_Dem_341-0_32421.wav,Dementia341,agreement,0.5200976040084728,0.9654456675052643,0.5200975866369585
agreement_Dem_342-0_130.wav,noinv_agreement_Dem_342-0_130.wav,Dementia342,agreement,0.4511459859374922,0.9670803248882294,0.45114601117776426
agreement_Dem_344-2_7060.wav,noinv_agreement_Dem_344-2_7060.wav,Dementia344,agreement,0.6312727171302576,0.9744701385498047,0.6312726786950191
agreement_Dem_350-1_2522.wav,noinv_agreement_Dem_350-1_2522.wav,Dementia350,agreement,0.49837846021143684,0.9673524796962738,0.4983784461556961
agreement_Dem_350-1_39428.wav,noinv_agreement_Dem_350-1_39428.wav,Dementia350,agreement,0.4334439473596142,0.9671145081520081,0.43344396061377866
agreement_Dem_354-0_7201.wav,noinv_agreement_Dem_354-0_7201.wav,Dementia354,agreement,0.5980158464795429,0.9751154184341431,0.5980158111376247
agreement_Dem_358-1_3664.wav,noinv_agreement_Dem_358-1_3664.wav,Dementia358,agreement,0.5880552053216769,0.9704341888427734,0.588055183781495
agreement_Dem_361-0_38778.wav,noinv_agreement_Dem_361-0_38778.wav,Dementia361,agreement,0.4057381305781006,0.9583934545516968,0.4057381337635289
agreement_Dem_361-0_5616.wav,noinv_agreement_Dem_361-0_5616.wav,Dementia361,agreement,0.5620527372836692,0.960285484790802,0.562052700804002
agreement_Dem_362-0_4002.wav,noinv_agreement_Dem_362-0_4002.wav,Dementia362,agreement,0.4436630165748775,0.965864896774292,0.44366305134060363
agreement_Dem_369-0_2373.wav,noinv_agreement_Dem_369-0_2373.wav,Dementia369,agreement,0.6198589349013895,0.9621750116348267,0.6198589033991336
agreement_Dem_369-0_44049.wav,noinv_agreement_Dem_369-0_44049.wav,Dementia369,agreement,0.40327086183705557,0.9701480269432068,0.4032708662723697
agreement_Dem_369-0_84379.wav,noinv_agreement_Dem_369-0_84379.wav,Dementia369,agreement,0.4894685390903684,0.9692730903625488,0.4894685606158163
agreement_Dem_381-1_3733.wav,noinv_agreement_Dem_381-1_3733.wav,Dementia381,agreement,0.5767036404324618,0.9682524800300598,0.5767036370222252
agreement_Dem_468-0_3750.wav,noinv_agreement_Dem_468-0_3750.wav,Dementia468,agreement,0.38906841786886803,0.9694750905036926,0.38906842972934863
agreement_Dem_470-1_33399.wav,noinv_agreement_Dem_470-1_33399.wav,Dementia470,agreement,0.629974988039186,0.9708766341209412,0.6299749116224578
agreement_Dem_472-0_11796.wav,noinv_agreement_Dem_472-0_11796.wav,Dementia472,agreement,0.5465336197522299,0.9649322032928467,0.5465335963897234
agreement_Dem_497-1_7046.wav,noinv_agreement_Dem_497-1_7046.wav,Dementia497,agreement,0.4214321468036937,0.9614929258823395,0.4214321791246261
agreement_Dem_508-1_3854.wav,noinv_agreement_Dem_508-1_3854.wav,Dementia508,agreement,0.5083521768041885,0.9786904752254486,0.508352156745723
agreement_Dem_515-1_3914.wav,noinv_agreement_Dem_515-1_3914.wav,Dementia515,agreement,0.5571668455230989,0.9732686877250671,0.5571667934516756
agreement_Dem_526-1_34300.wav,noinv_agreement_Dem_526-1_34300.wav,Dementia526,agreement,0.41977759077418636,0.9787298440933228,0.41977758662588993
agreement_Dem_526-1_4024.wav,noinv_agreement_Dem_526-1_4024.wav,Dementia526,agreement,0.6316211217637526,0.975393146276474,0.6316210606303286
agreement_Dem_539-0_39253.wav,noinv_agreement_Dem_539-0_39253.wav,Dementia539,agreement,0.370959451305436,0.9749752283096313,0.37095947595960993
agreement_Dem_539-0_6242.wav,noinv_agreement_Dem_539-0_6242.wav,Dementia539,agreement,0.5570919333631814,0.9739044606685638,0.5570918984213759
agreement_Dem_539-0_72423.wav,noinv_agreement_Dem_539-0_72423.wav,Dementia539,agreement,0.56603092268566,0.9770207107067108,0.5660308731927742
agreement_Dem_551-0_15631.wav,noinv_agreement_Dem_551-0_15631.wav,Dementia551,agreement,0.5771067489322991,0.9691817760467529,0.5771067192571201
agreement_Dem_562-0_8157.wav,noinv_agreement_Dem_562-0_8157.wav,Dementia562,agreement,0.4592357598774952,0.9673773646354675,0.45923577838095525
agreement_Dem_563-0_37090.wav,noinv_agreement_Dem_563-0_37090.wav,Dementia563,agreement,0.5590768461865923,0.9750702381134033,0.5590767929854418
agreement_Dem_579-0_9828.wav,noinv_agreement_Dem_579-0_9828.wav,Dementia579,agreement,0.3862354173250943,0.974094569683075,0.3862354396696635
agreement_Dem_580-0_12718.wav,noinv_agreement_Dem_580-0_12718.wav,Dementia580,agreement,0.39662686611088876,0.9741853773593903,0.3966268808238741
agreement_Dem_581-0_35704.wav,noinv_agreement_Dem_581-0_35704.wav,Dementia581,agreement,0.663820843980001,0.9710130393505096,0.6638207643176711
agreement_Dem_581-0_4134.wav,noinv_agreement_Dem_581-0_4134.wav,Dementia581,agreement,0.6536386126376736,0.9675298631191254,0.6536385393256136
agreement_Dem_585-0_35202.wav,noinv_agreement_Dem_585-0_35202.wav,Dementia585,agreement,0.4296675505730015,0.9639465510845184,0.42966755855875455
agreement_Dem_585-0_4976.wav,noinv_agreement_Dem_585-0_4976.wav,Dementia585,agreement,0.576792378701119,0.9597965776920319,0.5767923382175875
agreement_Dem_587-0_4007.wav,noinv_agreement_Dem_587-0_4007.wav,Dementia587,agreement,0.635294361022995,0.97674959897995,0.6352942978450059
agreement_Dem_591-0_11948.wav,noinv_agreement_Dem_591-0_11948.wav,Dementia591,agreement,0.5164646456708054,0.9594047367572784,0.5164646313497634
agreement_Dem_595-0_12367.wav,noinv_agreement_Dem_595-0_12367.wav,Dementia595,agreement,0.5249052224249152,0.9810129702091217,0.5249052103188014
agreement_Dem_607-0_9933.wav,noinv_agreement_Dem_607-0_9933.wav,Dementia607,agreement,0.5410438272633764,0.9659343361854553,0.5410438084983309
agreement_Dem_609-0_47479.wav,noinv_agreement_Dem_609-0_47479.wav,Dementia609,agreement,0.44916245694301954,0.9745267629623413,0.4491624711907983
agreement_Dem_610-0_11507.wav,noinv_agreement_Dem_610-0_11507.wav,Dementia610,agreement,0.4851202297689407,0.9688698351383209,0.48512022583100134
agreement_Dem_636-0_19173.wav,noinv_agreement_Dem_636-0_19173.wav,Dementia636,agreement,0.43655701556288845,0.9762298166751862,0.4365570370973744
agreement_Dem_648-0_10861.wav,noinv_agreement_Dem_648-0_10861.wav,Dementia648,agreement,0.534469037177076,0.958579957485199,0.534469011457059
agreement_Dem_650-0_721.wav,noinv_agreement_Dem_650-0_721.wav,Dementia650,agreement,0.5099368832528703,0.958761602640152,0.5099369069233873
agreement_Dem_651-0_11635.wav,noinv_agreement_Dem_651-0_11635.wav,Dementia651,agreement,0.6392190082445276,0.9636913537979126,0.6392189865332578
agreement_Dem_681-0_14887.wav,noinv_agreement_Dem_681-0_14887.wav,Dementia681,agreement,0.6633523092883994,0.9621857106685638,0.6633522292580332
agreement_Dem_689-0_4626.wav,noinv_agreement_Dem_689-0_4626.wav,Dementia689,agreement,0.6687204403118128,0.9726437330245972,0.6687203778973767
agreement_Dem_690-0_16320.wav,noinv_agreement_Dem_690-0_16320.wav,Dementia690,agreement,0.6474618304257442,0.9665035307407379,0.6474617647791262
agreement_Dem_695-0_1971.wav,noinv_agreement_Dem_695-0_1971.wav,Dementia695,agreement,0.5678431344294333,0.9761834740638733,0.5678430839535596
agreement_Dem_704-0_8735.wav,noinv_agreement_Dem_704-0_8735.wav,Dementia704,agreement,0.5219716233275657,0.9771224856376648,0.5219715966846813
agreement_Dem_711-0_6508.wav,noinv_agreement_Dem_711-0_6508.wav,Dementia711,agreement,0.4375001331742264,0.9790570139884949,0.4375001369786824
agreement_Dem_714-0_13211.wav,noinv_agreement_Dem_714-0_13211.wav,Dementia714,agreement,0.6106751948653496,0.9788874983787537,0.6106751460664827
conflict_Con_015-0_67805.wav,noinv_conflict_Con_015-0_67805.wav,Control015,conflict,0.5009187580772755,0.9674032628536224,0.5009187575106834
conflict_Con_015-1_4987.wav,noinv_conflict_Con_015-1_4987.wav,Control015,conflict,0.498456205293891,0.9698722064495087,0.4984562062421338
conflict_Con_015-1_60159.wav,noinv_conflict_Con_015-1_60159.wav,Control015,conflict,0.3960585422090876,0.9699185192584991,0.3960585747519045
conflict_Con_017-4_6597.wav,noinv_conflict_Con_017-4_6597.wav,Control017,conflict,0.5597642457864701,0.9685031771659851,0.5597642188738207
conflict_Con_021-1_38448.wav,noinv_conflict_Con_021-1_38448.wav,Control021,conflict,0.5042089454972799,0.9673099517822266,0.5042089278875422
conflict_Con_034-1_7639.wav,noinv_conflict_Con_034-1_7639.wav,Control034,conflict,0.42289159446266045,0.9779599905014038,0.422891571111088
conflict_Con_034-4_46285.wav,noinv_conflict_Con_034-4_46285.wav,Control034,conflict,0.5615235298350527,0.9761684238910675,0.5615234922683587
conflict_Con_042-2_2251.wav,noinv_conflict_Con_042-2_2251.wav,Control042,conflict,0.48705098060398255,0.9611240327358246,0.48705096003524145
conflict_Con_045-0_35325.wav,noinv_conflict_Con_045-0_35325.wav,Control045,conflict,0.5329096046978657,0.9690738618373871,0.5329095557264524
conflict_Con_045-2_39349.wav,noinv_conflict_Con_045-2_39349.wav,Control045,conflict,0.6199591950402467,0.9618552923202515,0.6199591293860106
conflict_Con_052-0_3822.wav,noinv_conflict_Con_052-0_3822.wav,Control052,conflict,0.5773667664541706,0.9652721583843231,0.5773667091257173
conflict_Con_068-0_1810.wav,noinv_conflict_Con_068-0_1810.wav,Control068,conflict,0.4625017593063105,0.9670516550540924,0.46250177047599905
conflict_Con_068-2_6578.wav,noinv_conflict_Con_068-2_6578.wav,Control068,conflict,0.552149341142203,0.9563363194465637,0.5521493021385189
conflict_Con_068-3_1311.wav,noinv_conflict_Con_068-3_1311.wav,Control068,conflict,0.4640978749678869,0.9598278403282166,0.46409788508178607
conflict_Con_071-1_2091.wav,noinv_conflict_Con_071-1_2091.wav,Control071,conflict,0.46436660486178594,0.9698330760002136,0.46436660260172813
conflict_Con_073-3_37636.wav,noinv_conflict_Con_073-3_37636.wav,Control073,conflict,0.6175953392620324,0.9675396978855133,0.6175952713521193
conflict_Con_086-0_37577.wav,noinv_conflict_Con_086-0_37577.wav,Control086,conflict,0.5807980303796291,0.9711437821388245,0.5807979807886919
conflict_Con_086-0_5140.wav,noinv_conflict_Con_086-0_5140.wav,Control086,conflict,0.5449932008923993,0.9633331000804901,0.5449931843455624
conflict_Con_105-2_38053.wav,noinv_conflict_Con_105-2_38053.wav,Control105,conflict,0.6249531327860895,0.9580455124378204,0.6249530978202309
conflict_Con_121-0_64117.wav,noinv_conflict_Con_121-0_64117.wav,Control121,conflict,0.5560457403700768,0.9666768312454224,0.5560457503286931
conflict_Con_121-1_32497.wav,noinv_conflict_Con_121-1_32497.wav,Control121,conflict,0.5135226750876128,0.9663078188896179,0.5135226509081446
conflict_Con_124-1_36933.wav,noinv_conflict_Con_124-1_36933.wav,Control124,conflict,0.449547927054359,0.9638177156448364,0.4495479026525018
conflict_Con_128-3_800.wav,noinv_conflict_Con_128-3_800.wav,Control128,conflict,0.4324660914911021,0.9675699770450592,0.4324661147727022
conflict_Con_139-0_36206.wav,noinv_conflict_Con_139-0_36206.wav,Control139,conflict,0.3154687619888844,0.9721923768520355,0.31546881381422165
conflict_Con_140-0_35581.wav,noinv_conflict_Con_140-0_35581.wav,Control140,conflict,0.5147600778464281,0.9640546143054962,0.5147600509820052
conflict_Con_141-1_1470.wav,noinv_conflict_Con_141-1_1470.wav,Control141,conflict,0.4221854001284563,0.9564114809036255,0.4221854680208694
conflict_Con_158-3_2170.wav,noinv_conflict_Con_158-3_2170.wav,Control158,conflict,0.5335543587239113,0.9613673090934753,0.5335543378169448
conflict_Con_192-0_820.wav,noinv_conflict_Con_192-0_820.wav,Control192,conflict,0.4570015406910228,0.9768456220626831,0.4570015503609247
conflict_Con_209-2_2013.wav,noinv_conflict_Con_209-2_2013.wav,Control209,conflict,0.6355672394918043,0.9563118517398834,0.6355671637179601
conflict_Con_210-1_35543.wav,noinv_conflict_Con_210-1_35543.wav,Control210,conflict,0.5490427512799113,0.9742251336574554,0.5490427044785868
conflict_Con_225-0_4203.wav,noinv_conflict_Con_225-0_4203.wav,Control225,conflict,0.514139407525944,0.9565460383892059,0.514139396071637
conflict_Con_227-0_460.wav,noinv_conflict_Con_227-0_460.wav,Control227,conflict,0.3803628450620141,0.9720461368560791,0.38036284243088087
conflict_Con_229-1_1420.wav,noinv_conflict_Con_229-1_1420.wav,Control229,conflict,0.6575996893849728,0.9755806624889374,0.6575996533619335
conflict_Con_229-2_390.wav,noinv_conflict_Con_229-2_390.wav,Control229,conflict,0.6096829559058686,0.9728860557079315,0.6096828834704077
conflict_Con_242-2_64112.wav,noinv_conflict_Con_242-2_64112.wav,Control242,conflict,0.44289136439154536,0.9751319587230682,0.4428913652454746
conflict_Con_243-0_73861.wav,noinv_conflict_Con_243-0_73861.wav,Control243,conflict,0.2818799190418924,0.9788024127483368,0.281879920676073
conflict_Con_245-2_25300.wav,noinv_conflict_Con_245-2_25300.wav,Control245,conflict,0.5212543337772719,0.970052182674408,0.5212543154931997
conflict_Con_256-1_5587.wav,noinv_conflict_Con_256-1_5587.wav,Control256,conflict,0.6170402647510409,0.9742388725280762,0.6170402120198374
conflict_Con_280-2_9925.wav,noinv_conflict_Con_280-2_9925.wav,Control280,conflict,0.4909775787035543,0.9603714942932129,0.4909775560705211
conflict_Con_297-2_1520.wav,noinv_conflict_Con_297-2_1520.wav,Control297,conflict,0.5025877494396533,0.975089818239212,0.5025877323382197
conflict_Con_302-0_7124.wav,noinv_conflict_Con_302-0_7124.wav,Control302,conflict,0.2683871785061674,0.9734573066234589,0.26838721429566176
conflict_Con_323-0_39906.wav,noinv_conflict_Con_323-0_39906.wav,Control323,conflict,0.5945710867935988,0.9630887806415558,0.5945710600483579
conflict_Con_332-0_120.wav,noinv_conflict_Con_332-0_120.wav,Control332,conflict,0.5256883217405768,0.9731267988681793,0.5256882962001144
conflict_Con_691-0_2463.wav,noinv_conflict_Con_691-0_2463.wav,Control691,conflict,0.553691660045661,0.9583007097244263,0.5536916238319969
conflict_Con_709-2_760.wav,noinv_conflict_Con_709-2_760.wav,Control709,conflict,0.5814583540727724,0.9639793634414673,0.5814582936315477
conflict_Dem_003-0_145294.wav,noinv_conflict_Dem_003-0_145294.wav,Dementia003,conflict,0.6450915355208968,0.9719112515449524,0.6450914683051893
conflict_Dem_003-0_6255.wav,noinv_conflict_Dem_003-0_6255.wav,Dementia003,conflict,0.5142271347608672,0.9816836416721344,0.5142271295773926
conflict_Dem_003-0_76644.wav,noinv_conflict_Dem_003-0_76644.wav,Dementia003,conflict,0.41953819550178145,0.9759474992752075,0.41953821708863853
conflict_Dem_007-1_15997.wav,noinv_conflict_Dem_007-1_15997.wav,Dementia007,conflict,0.5307861630950867,0.9658801555633545,0.5307861604737967
conflict_Dem_007-3_4014.wav,noinv_conflict_Dem_007-3_4014.wav,Dementia007,conflict,0.629540370476192,0.9608725309371948,0.6295403165541564
